sample_id,ticker,name,weekly_date,fast_score,fast_score_status,fast_stage,fast_stage_status,monthly_regime,daily_risk,pattern_a_score,pattern_a_stage,pattern_a_candidate_active,is_trigger_event,is_primary_entry_event,is_early_variant_event,is_any_control_event
INV_OOS_B_020,271560,오리온,2024-01-19,45.96,READY,WATCH,READY,PERMITTED_REGIME,NORMAL,74.17345255521018,transition,True,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-01-26,41.76,READY,WATCH,READY,PERMITTED_REGIME,NORMAL,74.17345255521018,transition,True,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-02-02,31.26,READY,WATCH,READY,EARLY_REGIME,NORMAL,73.36627104973154,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-02-16,36.77,READY,WATCH,READY,EARLY_REGIME,NORMAL,73.36627104973154,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-02-23,40.27,READY,WATCH,READY,EARLY_REGIME,NORMAL,73.36627104973154,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-03-08,40.27,READY,WATCH,READY,EARLY_REGIME,NORMAL,68.92735247049423,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-03-15,40.27,READY,WATCH,READY,EARLY_REGIME,NORMAL,68.92735247049423,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-03-22,40.27,READY,WATCH,READY,EARLY_REGIME,NORMAL,68.92735247049423,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-03-29,40.27,READY,WATCH,READY,EARLY_REGIME,NORMAL,68.92735247049423,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-04-05,38.02,READY,WATCH,READY,EARLY_REGIME,NORMAL,65.79702970957075,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-04-12,38.02,READY,WATCH,READY,EARLY_REGIME,NORMAL,65.79702970957075,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-04-19,36.71,READY,WATCH,READY,EARLY_REGIME,NORMAL,65.79702970957075,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-04-26,38.02,READY,WATCH,READY,EARLY_REGIME,NORMAL,65.79702970957075,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-05-03,38.02,READY,WATCH,READY,EARLY_REGIME,NORMAL,66.60809797120487,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-05-10,38.02,READY,WATCH,READY,EARLY_REGIME,NORMAL,66.60809797120487,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-05-17,34.52,READY,WATCH,READY,EARLY_REGIME,NORMAL,66.60809797120487,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-05-24,45.38,READY,SETUP,READY,EARLY_REGIME,NORMAL,66.60809797120487,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-05-31,45.38,READY,SETUP,READY,EARLY_REGIME,NORMAL,63.78155825932635,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-06-07,45.38,READY,SETUP,READY,EARLY_REGIME,NORMAL,63.78155825932635,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-06-14,44.06,READY,SETUP,READY,EARLY_REGIME,NORMAL,63.78155825932635,base,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-06-21,44.06,READY,SETUP,READY,EARLY_REGIME,NORMAL,63.78155825932635,base,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-06-28,44.06,READY,SETUP,READY,EARLY_REGIME,NORMAL,63.78155825932635,base,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-07-05,44.12,READY,SETUP,READY,EARLY_REGIME,NORMAL,58.665916160825816,base,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-07-12,47.62,READY,SETUP,READY,EARLY_REGIME,NORMAL,58.665916160825816,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-07-19,44.12,READY,SETUP,READY,EARLY_REGIME,NORMAL,58.665916160825816,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-07-26,44.12,READY,WATCH,READY,EARLY_REGIME,NORMAL,58.665916160825816,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-08-02,44.12,READY,WATCH,READY,EARLY_REGIME,NORMAL,54.66549509467207,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-08-09,42.81,READY,WATCH,READY,EARLY_REGIME,NORMAL,54.66549509467207,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-08-16,42.81,READY,WATCH,READY,EARLY_REGIME,NORMAL,54.66549509467207,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-08-23,42.81,READY,SETUP,READY,EARLY_REGIME,NORMAL,54.66549509467207,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-08-30,44.12,READY,SETUP,READY,EARLY_REGIME,NORMAL,54.66549509467207,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-09-06,44.12,READY,SETUP,READY,EARLY_REGIME,NORMAL,54.45795570569885,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-09-13,44.12,READY,WATCH,READY,EARLY_REGIME,NORMAL,54.45795570569885,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-09-20,44.12,READY,SETUP,READY,EARLY_REGIME,NORMAL,54.45795570569885,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-09-27,53.75,READY,SETUP,READY,EARLY_REGIME,NORMAL,54.45795570569885,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-10-04,53.75,READY,SETUP,READY,EARLY_REGIME,NORMAL,56.91903359414196,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-10-11,53.75,READY,SETUP,READY,EARLY_REGIME,NORMAL,56.91903359414196,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-10-18,61.1,READY,TREND,READY,EARLY_REGIME,NORMAL,56.91903359414196,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-10-25,54.8,READY,TREND,READY,EARLY_REGIME,NORMAL,56.91903359414196,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-11-01,65.3,READY,TREND,READY,PERMITTED_REGIME,NORMAL,60.96426184584316,transition,True,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-11-08,71.6,READY,TREND,READY,PERMITTED_REGIME,NORMAL,60.96426184584316,transition,True,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-11-15,65.3,READY,TREND,READY,PERMITTED_REGIME,NORMAL,60.96426184584316,base,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-11-22,71.6,READY,TREND,READY,PERMITTED_REGIME,NORMAL,60.96426184584316,transition,True,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-11-29,71.6,READY,TREND,READY,PERMITTED_REGIME,NORMAL,60.96426184584316,transition,True,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-12-06,70.29,READY,TREND,READY,PERMITTED_REGIME,NORMAL,58.2365181007093,transition,True,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-12-13,71.6,READY,TREND,READY,PERMITTED_REGIME,NORMAL,58.2365181007093,transition,True,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-12-20,70.29,READY,TREND,READY,PERMITTED_REGIME,NORMAL,58.2365181007093,transition,True,False,False,False,False
INV_OOS_B_020,271560,오리온,2024-12-27,70.29,READY,TREND,READY,PERMITTED_REGIME,NORMAL,58.2365181007093,transition,True,False,False,False,False
INV_OOS_B_020,271560,오리온,2025-01-03,71.6,READY,TREND,READY,PERMITTED_REGIME,NORMAL,50.50210490943732,weak,False,False,False,False,False
INV_OOS_B_020,271560,오리온,2025-01-10,71.6,READY,TREND,READY,PERMITTED_REGIME,NORMAL,50.50210490943732,weak,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-06-25,80.07,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_021,214150,클래시스,2021-07-02,71.32,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-07-09,80.07,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_021,214150,클래시스,2021-07-16,79.57,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_021,214150,클래시스,2021-07-23,74.32,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,,,,True,True,False,True
INV_OOS_B_021,214150,클래시스,2021-07-30,80.07,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_021,214150,클래시스,2021-08-06,70.12,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,NORMAL,,,,True,False,False,True
INV_OOS_B_021,214150,클래시스,2021-08-13,73.12,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,NORMAL,,,,True,False,False,True
INV_OOS_B_021,214150,클래시스,2021-08-20,67.87,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,ELEVATED,,,,True,False,False,True
INV_OOS_B_021,214150,클래시스,2021-08-27,64.37,PARTIAL,SETUP,READY,LATE_OR_EXTENDED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-09-03,61.87,PARTIAL,SETUP,READY,LATE_OR_EXTENDED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-09-10,61.87,PARTIAL,SETUP,READY,LATE_OR_EXTENDED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-09-17,58.87,PARTIAL,SETUP,READY,LATE_OR_EXTENDED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-09-24,58.87,PARTIAL,SETUP,READY,LATE_OR_EXTENDED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-10-01,68.32,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-10-08,57.82,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-10-15,63.31,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-10-22,63.31,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-10-29,63.31,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-11-05,63.31,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-11-12,52.81,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-11-19,46.81,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-11-26,45.31,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-12-03,40.06,PARTIAL,WATCH,READY,PERMITTED_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-12-10,51.31,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-12-17,51.31,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2021-12-24,51.31,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-01-07,51.31,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,28.469609657206753,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-01-14,45.31,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,28.469609657206753,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-01-21,45.31,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,28.469609657206753,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-01-28,41.81,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,28.469609657206753,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-02-04,39.06,PARTIAL,WATCH,READY,PERMITTED_REGIME,ELEVATED,32.285781517692726,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-02-11,50.31,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,32.285781517692726,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-02-18,48.56,PARTIAL,SETUP,READY,PERMITTED_REGIME,ELEVATED,32.285781517692726,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-02-25,58.81,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,32.285781517692726,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-03-04,58.81,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,53.02601501037894,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-03-11,69.31,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,53.09427774446495,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-03-18,78.06,PARTIAL,TREND,READY,PERMITTED_REGIME,NORMAL,53.21604939789441,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-03-25,69.31,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,53.42397683802486,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-04-01,78.06,PARTIAL,TREND,READY,PERMITTED_REGIME,NORMAL,66.74563348544515,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-04-08,78.06,PARTIAL,TREND,READY,PERMITTED_REGIME,NORMAL,66.74563348544515,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-04-15,79.57,PARTIAL,TREND,READY,PERMITTED_REGIME,NORMAL,66.74563348544515,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-04-22,70.82,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,66.74563348544515,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-04-29,70.82,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,66.74563348544515,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-05-06,70.82,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,68.52425809709293,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-05-13,55.07,PARTIAL,SETUP,READY,PERMITTED_REGIME,ELEVATED,68.52425809709293,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-05-20,55.07,PARTIAL,SETUP,READY,PERMITTED_REGIME,ELEVATED,68.52425809709293,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-05-27,55.31,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,60.524258097092925,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-06-03,58.07,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,58.518156634475716,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-06-10,49.56,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,58.518156634475716,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-06-17,49.56,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,58.518156634475716,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-06-24,43.56,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,58.518156634475716,progressed,False,False,False,False,False
INV_OOS_B_021,214150,클래시스,2022-07-01,31.56,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,53.26275056735452,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-03-29,77.82,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2024-04-05,77.82,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2024-04-12,77.82,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2024-04-19,77.32,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2024-04-26,77.32,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2024-05-03,68.37,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,NORMAL,,,,True,False,False,True
INV_OOS_B_022,010140,삼성중공업,2024-05-10,68.37,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,NORMAL,,,,True,False,False,True
INV_OOS_B_022,010140,삼성중공업,2024-05-17,69.68,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,NORMAL,,,,True,False,False,True
INV_OOS_B_022,010140,삼성중공업,2024-05-24,68.37,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,NORMAL,,,,True,False,False,True
INV_OOS_B_022,010140,삼성중공업,2024-05-31,69.07,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-06-07,77.82,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2024-06-14,63.82,PARTIAL,SETUP,READY,PERMITTED_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-06-21,69.07,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-06-28,77.82,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2024-07-05,77.82,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2024-07-12,77.82,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2024-07-19,77.32,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2024-07-26,77.32,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,,,,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2024-08-02,68.37,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,NORMAL,68.65093620540154,progressed,False,True,False,False,True
INV_OOS_B_022,010140,삼성중공업,2024-08-09,51.37,PARTIAL,SETUP,READY,LATE_OR_EXTENDED_REGIME,ELEVATED,68.65093620540154,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-08-16,56.62,PARTIAL,SETUP,READY,LATE_OR_EXTENDED_REGIME,NORMAL,68.65093620540154,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-08-23,56.62,PARTIAL,SETUP,READY,LATE_OR_EXTENDED_REGIME,NORMAL,68.65093620540154,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-08-30,56.62,PARTIAL,SETUP,READY,LATE_OR_EXTENDED_REGIME,NORMAL,68.65093620540154,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-09-06,60.82,PARTIAL,SETUP,READY,PERMITTED_REGIME,ELEVATED,68.81482584753118,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-09-13,66.07,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,68.81482584753118,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-09-20,66.07,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,68.81482584753118,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-09-27,66.07,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,68.81482584753118,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-10-04,61.06,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,69.4520936861726,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-10-11,61.06,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,69.4520936861726,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-10-18,61.06,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,61.4520936861726,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-10-25,62.37,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,61.4520936861726,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-11-01,62.37,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,61.33719090382034,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-11-08,61.06,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,61.33719090382034,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-11-15,69.81,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,61.33719090382034,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-11-22,74.82,PARTIAL,TREND,READY,PERMITTED_REGIME,NORMAL,69.51853045459498,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-11-29,74.82,PARTIAL,TREND,READY,PERMITTED_REGIME,NORMAL,69.86938682246532,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-12-06,56.62,PARTIAL,SETUP,READY,LATE_OR_EXTENDED_REGIME,NORMAL,61.910255990280305,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-12-13,60.12,PARTIAL,TREND,READY,LATE_OR_EXTENDED_REGIME,ELEVATED,61.910255990280305,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-12-20,65.37,PARTIAL,TREND,READY,LATE_OR_EXTENDED_REGIME,NORMAL,61.910255990280305,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2024-12-27,65.37,PARTIAL,TREND,READY,LATE_OR_EXTENDED_REGIME,NORMAL,61.910255990280305,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2025-01-03,65.37,PARTIAL,TREND,READY,LATE_OR_EXTENDED_REGIME,NORMAL,62.1498248139343,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2025-01-10,65.37,PARTIAL,TREND,READY,LATE_OR_EXTENDED_REGIME,NORMAL,62.1498248139343,progressed,False,False,False,False,False
INV_OOS_B_022,010140,삼성중공업,2025-01-17,67.87,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,NORMAL,62.1498248139343,progressed,False,True,False,False,True
INV_OOS_B_022,010140,삼성중공업,2025-01-24,70.87,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,NORMAL,62.1498248139343,progressed,False,True,False,False,True
INV_OOS_B_022,010140,삼성중공업,2025-01-31,70.87,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,NORMAL,56.49226208642351,progressed,False,True,False,False,True
INV_OOS_B_022,010140,삼성중공업,2025-02-07,70.87,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,NORMAL,56.49226208642351,progressed,False,True,False,False,True
INV_OOS_B_022,010140,삼성중공업,2025-02-14,70.87,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,NORMAL,56.49226208642351,progressed,False,True,False,False,True
INV_OOS_B_022,010140,삼성중공업,2025-02-21,70.87,PARTIAL,TRIGGER,READY,LATE_OR_EXTENDED_REGIME,NORMAL,56.49226208642351,progressed,False,True,False,False,True
INV_OOS_B_022,010140,삼성중공업,2025-02-28,80.32,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,47.77226621434676,progressed,False,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2025-03-07,80.32,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,47.77226621434676,progressed,False,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2025-03-14,75.07,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,47.77226621434676,progressed,False,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2025-03-21,80.32,PARTIAL,TRIGGER,READY,PERMITTED_REGIME,NORMAL,47.77226621434676,progressed,False,True,True,False,True
INV_OOS_B_022,010140,삼성중공업,2025-03-28,71.57,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,47.77226621434676,progressed,False,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-03-31,,UNAVAILABLE,TREND,READY,UNAVAILABLE,ELEVATED,,,,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-04-07,,UNAVAILABLE,TREND,READY,UNAVAILABLE,NORMAL,,,,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-04-14,,UNAVAILABLE,TRIGGER,READY,UNAVAILABLE,ELEVATED,,,,True,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-04-21,,UNAVAILABLE,SETUP,READY,UNAVAILABLE,EXTREME,,,,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-04-28,,UNAVAILABLE,SETUP,READY,UNAVAILABLE,ELEVATED,,,,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-05-12,,UNAVAILABLE,SETUP,READY,UNAVAILABLE,EXTREME,,,,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-05-19,,UNAVAILABLE,SETUP,READY,UNAVAILABLE,ELEVATED,,,,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-05-26,,UNAVAILABLE,SETUP,READY,UNAVAILABLE,NORMAL,,,,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-06-02,,UNAVAILABLE,SETUP,READY,UNAVAILABLE,NORMAL,,,,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-06-09,,UNAVAILABLE,SETUP,READY,UNAVAILABLE,NORMAL,,,,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-06-16,,UNAVAILABLE,SETUP,READY,UNAVAILABLE,NORMAL,,,,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-06-23,,UNAVAILABLE,SETUP,READY,UNAVAILABLE,NORMAL,,,,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-06-30,,UNAVAILABLE,SETUP,READY,UNAVAILABLE,NORMAL,,,,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-07-07,,UNAVAILABLE,SETUP,READY,UNAVAILABLE,NORMAL,,,,False,False,False,False
INV_OOS_B_023,125210,아모그린텍,2023-07-14,,UNAVAILABLE,SETUP,READY,UNAVAILABLE,NORMAL,,,,False,False,False,False
