strategy_id,price_damage_threshold_pct,control_trade_id,ticker,name,date,event_type,close_return_pct,running_mfe_pct,fast_date,fast_state,arm_cycle,detail
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001450_KR7001450006_KOSPI_02,001450,현대해상,2023-05-22,EXIT_EXECUTED,6.259781,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001450_KR7001450006_KOSPI_03,001450,현대해상,2026-03-03,EXIT_EXECUTED,24.314442,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001450_KR7001450006_KOSPI_03,001450,현대해상,2026-03-03,EXIT_EXECUTED,24.314442,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_01,001460,BYC,2023-06-07,ARMED,-25.268817,0.179211,2023-06-02,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_01,001460,BYC,2023-06-09,FAILURE_CONFIRMED,-25.358423,0.179211,2023-06-09,SETUP,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_01,001460,BYC,2023-06-12,EXIT_EXECUTED,-25.358423,,,SETUP,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_01,001460,BYC,2023-09-26,ARMED,-30.824373,0.179211,2023-09-22,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_01,001460,BYC,2023-10-06,FAILURE_CONFIRMED,-35.842294,0.179211,2023-10-06,WATCH,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_01,001460,BYC,2023-10-10,EXIT_EXECUTED,-36.648746,,,WATCH,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_02,001460,BYC,2023-10-04,ARMED,-28.727634,3.379722,2023-09-22,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_02,001460,BYC,2023-10-06,FAILURE_CONFIRMED,-28.827038,3.379722,2023-10-06,WATCH,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_02,001460,BYC,2023-10-10,EXIT_EXECUTED,-29.72167,,,WATCH,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_02,001460,BYC,2023-10-10,ARMED,-31.212724,3.379722,2023-10-06,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_02,001460,BYC,2023-10-13,DISARM_PRICE,-28.230616,3.379722,2023-10-13,WATCH,1.0,ARM_CLEARED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_02,001460,BYC,2024-07-03,REARM,-30.815109,3.379722,2024-06-28,WATCH,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_02,001460,BYC,2024-07-05,FAILURE_CONFIRMED,-30.715706,3.379722,2024-07-05,WATCH,2.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_02,001460,BYC,2024-07-08,EXIT_EXECUTED,-31.312127,,,WATCH,2.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_03,001460,BYC,2024-05-22,ARMED,-25.356415,3.258656,2024-05-17,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_03,001460,BYC,2024-05-24,DISARM_PRICE,-20.875764,3.258656,2024-05-24,SETUP,1.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_03,001460,BYC,2024-05-29,REARM,-25.050916,3.258656,2024-05-24,SETUP,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_03,001460,BYC,2024-05-31,FAILURE_CONFIRMED,-26.578411,3.258656,2024-05-31,SETUP,2.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_03,001460,BYC,2024-06-03,EXIT_EXECUTED,-26.578411,,,SETUP,2.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_03,001460,BYC,2024-07-22,ARMED,-31.670061,3.258656,2024-07-19,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_03,001460,BYC,2024-07-26,FAILURE_CONFIRMED,-33.401222,3.258656,2024-07-26,WATCH,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_03,001460,BYC,2024-07-29,EXIT_EXECUTED,-33.808554,,,WATCH,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001500_KR7001500008_KOSPI_01,001500,현대차증권,2025-02-07,ARMED,-25.254416,0.619956,2025-02-07,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001500_KR7001500008_KOSPI_01,001500,현대차증권,2025-02-14,FAILURE_CONFIRMED,-28.41268,0.619956,2025-02-14,WATCH,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001500_KR7001500008_KOSPI_01,001500,현대차증권,2025-02-17,EXIT_EXECUTED,-28.061762,,,WATCH,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001500_KR7001500008_KOSPI_01,001500,현대차증권,2025-03-17,ARMED,-32.27278,0.619956,2025-03-14,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001500_KR7001500008_KOSPI_01,001500,현대차증권,2025-03-21,FAILURE_CONFIRMED,-32.623699,0.619956,2025-03-21,WATCH,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001500_KR7001500008_KOSPI_01,001500,현대차증권,2025-03-24,EXIT_EXECUTED,-32.623699,,,WATCH,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001500_KR7001500008_KOSPI_02,001500,현대차증권,2025-07-28,EXIT_EXECUTED,20.238095,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001500_KR7001500008_KOSPI_02,001500,현대차증권,2025-07-28,EXIT_EXECUTED,20.238095,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_01,001680,대상,2021-11-30,ARMED,-27.411168,2.876481,2021-11-26,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_01,001680,대상,2021-12-03,DISARM_PRICE,-23.857868,2.876481,2021-12-03,WATCH,1.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_01,001680,대상,2022-01-19,REARM,-25.71912,2.876481,2022-01-14,SETUP,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_01,001680,대상,2022-01-21,FAILURE_CONFIRMED,-25.211506,2.876481,2022-01-21,SETUP,2.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_01,001680,대상,2022-01-24,EXIT_EXECUTED,-25.211506,,,SETUP,2.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_01,001680,대상,2022-06-22,ARMED,-31.979695,2.876481,2022-06-17,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_01,001680,대상,2022-06-24,FAILURE_CONFIRMED,-31.641286,2.876481,2022-06-24,SETUP,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_01,001680,대상,2022-06-27,EXIT_EXECUTED,-31.302876,,,SETUP,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_02,001680,대상,2022-06-22,ARMED,-25.27881,0.557621,2022-06-17,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_02,001680,대상,2022-06-24,DISARM_PRICE,-24.907063,0.557621,2022-06-24,SETUP,1.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_02,001680,대상,2023-02-21,REARM,-25.092937,0.557621,2023-02-17,WATCH,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_02,001680,대상,2023-02-24,FAILURE_CONFIRMED,-25.464684,0.557621,2023-02-24,WATCH,2.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_02,001680,대상,2023-02-27,EXIT_EXECUTED,-25.650558,,,WATCH,2.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_02,001680,대상,2023-03-23,ARMED,-30.185874,0.557621,2023-03-17,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_02,001680,대상,2023-03-24,FAILURE_CONFIRMED,-31.003717,0.557621,2023-03-24,WATCH,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_02,001680,대상,2023-03-27,EXIT_EXECUTED,-30.929368,,,WATCH,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_03,001680,대상,2024-07-08,EXIT_EXECUTED,3.285421,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_03,001680,대상,2024-07-08,EXIT_EXECUTED,3.285421,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_04,001680,대상,2026-06-08,ARMED,-25.720251,8.977035,2026-06-05,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_04,001680,대상,2026-06-12,DISARM_PRICE,-22.505219,8.977035,2026-06-12,SETUP,1.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_04,001680,대상,2026-06-18,REARM,-25.427975,8.977035,2026-06-12,SETUP,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_04,001680,대상,2026-06-19,FAILURE_CONFIRMED,-26.764092,8.977035,2026-06-19,WATCH,2.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_04,001680,대상,2026-06-22,EXIT_EXECUTED,-26.764092,,,WATCH,2.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_04,001680,대상,2026-06-23,ARMED,-30.814196,8.977035,2026-06-19,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_04,001680,대상,2026-06-26,FAILURE_CONFIRMED,-33.277662,8.977035,2026-06-26,WATCH,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_04,001680,대상,2026-06-29,EXIT_EXECUTED,-33.402923,,,WATCH,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001720_KR7001720002_KOSPI_01,001720,신영증권,2024-12-09,EXIT_EXECUTED,11.844078,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001720_KR7001720002_KOSPI_01,001720,신영증권,2024-12-09,EXIT_EXECUTED,11.844078,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001740_KR7001740000_KOSPI_01,001740,SK네트웍스,2022-06-22,ARMED,-27.192982,12.45614,2022-06-17,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001740_KR7001740000_KOSPI_01,001740,SK네트웍스,2022-06-24,FAILURE_CONFIRMED,-25.964912,12.45614,2022-06-24,SETUP,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001740_KR7001740000_KOSPI_01,001740,SK네트웍스,2022-06-27,EXIT_EXECUTED,-25.438596,,,SETUP,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001740_KR7001740000_KOSPI_01,001740,SK네트웍스,2022-09-26,ARMED,-30.964912,12.45614,2022-09-23,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001740_KR7001740000_KOSPI_01,001740,SK네트웍스,2022-09-30,FAILURE_CONFIRMED,-30.526316,12.45614,2022-09-30,SETUP,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001740_KR7001740000_KOSPI_01,001740,SK네트웍스,2022-10-04,EXIT_EXECUTED,-29.736842,,,SETUP,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001740_KR7001740000_KOSPI_02,001740,SK네트웍스,2023-09-11,EXIT_EXECUTED,26.601942,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001740_KR7001740000_KOSPI_02,001740,SK네트웍스,2023-09-11,EXIT_EXECUTED,26.601942,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001800_KR7001800002_KOSPI_01,001800,오리온홀딩스,2025-06-16,EXIT_EXECUTED,20.630372,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001800_KR7001800002_KOSPI_01,001800,오리온홀딩스,2025-06-16,EXIT_EXECUTED,20.630372,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001800_KR7001800002_KOSPI_02,001800,오리온홀딩스,2025-07-28,EXIT_EXECUTED,44.33657,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001800_KR7001800002_KOSPI_02,001800,오리온홀딩스,2025-07-28,EXIT_EXECUTED,44.33657,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001820_KR7001820000_KOSPI_01,001820,삼화콘덴서,2022-06-09,ARMED,-25.228659,2.896341,2022-06-03,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001820_KR7001820000_KOSPI_01,001820,삼화콘덴서,2022-06-10,FAILURE_CONFIRMED,-25.762195,2.896341,2022-06-10,WATCH,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001820_KR7001820000_KOSPI_01,001820,삼화콘덴서,2022-06-13,EXIT_EXECUTED,-27.210366,,,WATCH,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001820_KR7001820000_KOSPI_01,001820,삼화콘덴서,2022-06-13,ARMED,-30.716463,2.896341,2022-06-10,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001820_KR7001820000_KOSPI_01,001820,삼화콘덴서,2022-06-17,FAILURE_CONFIRMED,-35.746951,2.896341,2022-06-17,WATCH,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001820_KR7001820000_KOSPI_01,001820,삼화콘덴서,2022-06-20,EXIT_EXECUTED,-34.984756,,,WATCH,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001820_KR7001820000_KOSPI_02,001820,삼화콘덴서,2026-03-04,EXIT_EXECUTED,28.954802,,,TRIGGER,,HARD_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001820_KR7001820000_KOSPI_02,001820,삼화콘덴서,2026-03-04,EXIT_EXECUTED,28.954802,,,TRIGGER,,HARD_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001940_KR7001940006_KOSPI_01,001940,KISCO홀딩스,2021-11-29,ARMED,-26.700252,19.395466,2021-11-26,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001940_KR7001940006_KOSPI_01,001940,KISCO홀딩스,2021-12-03,DISARM_PRICE,-24.18136,19.395466,2021-12-03,WATCH,1.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001940_KR7001940006_KOSPI_01,001940,KISCO홀딩스,2021-12-29,REARM,-25.944584,19.395466,2021-12-24,WATCH,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001940_KR7001940006_KOSPI_01,001940,KISCO홀딩스,2022-01-07,DISARM_PRICE,-22.670025,19.395466,2022-01-07,WATCH,2.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001940_KR7001940006_KOSPI_01,001940,KISCO홀딩스,2022-01-18,REARM,-25.440806,19.395466,2022-01-14,WATCH,3.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001940_KR7001940006_KOSPI_01,001940,KISCO홀딩스,2022-01-21,DISARM_PRICE,-24.937028,19.395466,2022-01-21,WATCH,3.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001940_KR7001940006_KOSPI_01,001940,KISCO홀딩스,2022-01-24,REARM,-25.692695,19.395466,2022-01-21,WATCH,4.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001940_KR7001940006_KOSPI_01,001940,KISCO홀딩스,2022-01-28,FAILURE_CONFIRMED,-28.211587,19.395466,2022-01-28,WATCH,4.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001940_KR7001940006_KOSPI_01,001940,KISCO홀딩스,2022-02-03,EXIT_EXECUTED,-26.952141,,,WATCH,4.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001940_KR7001940006_KOSPI_01,001940,KISCO홀딩스,2022-06-22,ARMED,-31.989924,19.395466,2022-06-17,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
