sample_id,ticker,name,reference_date,weekly_stage_at_reference,human_label,human_confidence,source_cohort,source_reason,weekly_feature_status,weekly_feature_missing_count,completed_weekly_bars_at_reference,weekly_ma12,weekly_ma26,weekly_ma52,weekly_ma200,close_vs_wma12_pct,close_vs_wma26_pct,close_vs_wma52_pct,close_vs_wma200_pct,wma12_vs_wma26_pct,wma52_vs_wma200_pct,wma12_slope_1w,wma26_slope_1w,wma52_slope_1w,wma200_slope_1w,high_vs_wma200_pct,weeks_above_wma200_recent_12w,distance_to_prior_13w_high_pct,distance_to_prior_26w_high_pct,distance_to_prior_52w_high_pct,close_above_prior_26w_high,high_above_prior_26w_high,weeks_since_26w_close_breakout,post_breakout_min_close_vs_level_pct_26w,post_breakout_min_low_vs_level_pct_26w,post_breakout_close_hold_ratio_26w,weeks_closed_above_breakout_level_26w,higher_weekly_low_count_8w,higher_weekly_low_count_13w,weekly_low_slope_8w,weekly_low_slope_13w,rolling_low_4w_change,rolling_low_8w_change,weeks_since_13w_low,weeks_since_26w_low,distance_from_13w_low_pct,distance_from_26w_low_pct,weekly_down_week_ratio_8w,weekly_ma_spread_pct,wma12_wma26_gap_pct,weekly_return_4w,weekly_return_8w,weekly_return_13w,weekly_return_26w,recent_4w_return_vs_prior_12w,weekly_positive_ratio_8w,distance_from_52w_low_pct,range_position_26w,range_position_52w,recent_8w_max_runup,consecutive_positive_weeks,higher_low_after_breakout_count,close_back_below_breakout_level,MONTHLY_range_position_24m,MONTHLY_drawdown_from_12m_high,MONTHLY_close_vs_ma24_pct,MONTHLY_ma_alignment_score,MONTHLY_monthly_down_month_ratio_12m,MONTHLY_higher_monthly_low_count_12m,MONTHLY_recent_3m_return
006260_20221223,006260,LS,2022-12-23,SETUP,GOOD_TRIGGER,MEDIUM,HISTORICAL_COVERAGE,FAILED_BREAKOUT,OK,0,448,67750.0,63907.692307692305,59802.88461538462,55170.25,0.05830258302583036,0.12193066923447282,0.19893882144866937,0.2996134692157457,0.060122773230621096,0.0839697955942671,0.018796992481203034,0.007885478587892791,0.00585447899988667,0.001143225256204916,0.34674031747182577,12.0,-0.06518904823989569,-0.06518904823989569,-0.06518904823989569,0.0,0.0,4.0,-0.04950495049504955,-0.06082036775106081,0.75,3.0,4.0,9.0,0.015341701534170154,0.009977470228516253,0.021538461538461506,0.1711711711711712,12.0,23.0,0.2918918918918918,0.43399999999999994,0.375,0.17544979079497908,0.053588670743482496,-0.04016064257028118,0.09800918836140893,0.14903846153846145,0.22146507666098803,-0.02280244014961249,0.5,0.5174603174603174,0.8127340823970037,0.830220713073005,0.1116071428571428,0.0,2.0,0.0,0.8534351145038168,-0.0195567144719687,0.1870560378847672,0.0,0.4166666666666667,7.0,0.1207153502235469
008490_20250328,008490,서흥,2025-03-28,WATCH,FALSE_TRIGGER,HIGH,RECENT_SYSTEMATIC,LONG_DOWNTREND_BOUNCE,PARTIAL,13,189,15161.666666666666,14763.461538461539,17400.76923076923,,-0.0581510388040013,-0.03274716686205548,-0.1793466248176473,,0.026972341626503304,,0.00602709427702508,-0.008472606101309621,-0.008894146512443135,,,,-0.18213058419243988,-0.1877133105802048,-0.39746835443037976,0.0,0.0,,,,,,3.0,7.0,0.002188375350140056,0.008026287438052143,0.010064701653486718,0.16694630872483218,12.0,15.0,0.13423351866560762,0.19798657718120816,0.5,,0.027885513179630745,-0.09102482495225972,0.002105263157894832,0.1208791208791209,-0.18678815489749434,-0.04236535368818255,0.375,0.19798657718120816,0.41843971631205673,0.21299638989169675,0.1834733893557423,0.0,,,0.1819491118578972,-0.3957692307692307,-0.3143355943916055,-1.0,0.8333333333333334,3.0,0.1662954714179658
009150_20260327,009150,삼성전기,2026-03-27,EXTENDED,TOO_EXTENDED,HIGH,RECENT_SYSTEMATIC,STRONG_UPTREND_ALREADY_EXTENDED,OK,0,618,352416.6666666667,289626.92307692306,215901.92307692306,159767.5,0.2314968077559707,0.49847947624928635,1.0101719976128765,1.716447337537359,0.21679525826770973,0.35135070071774965,0.04034440344403456,0.033246432491767175,0.027276553692994643,0.008983548580630885,1.9198679330902717,12.0,-0.11156601842374614,-0.11156601842374614,-0.11156601842374614,0.0,0.0,4.0,0.03756476683937815,-0.09196891191709844,1.0,4.0,6.0,9.0,0.04377880184331797,0.02977667493796526,0.27919708029197077,0.10040160642570273,12.0,25.0,0.7290836653386454,1.2746331236897275,0.375,0.44389208909370204,0.14467682854779637,-0.032329988851728,0.5555555555555556,0.6756756756756757,1.2639540949400105,-0.05219966559082596,0.625,2.988970588235294,0.8169297950957339,0.8564656307611273,0.6355633802816902,0.0,3.0,0.0,0.9308005427408412,-0.0537974683544303,1.5895542136791203,1.0,0.1666666666666666,10.0,0.7868525896414342
009470_20250627,009470,삼화전기,2025-06-27,WATCH,FALSE_TRIGGER,HIGH,RECENT_SYSTEMATIC,LONG_DOWNTREND_BOUNCE,PARTIAL,7,202,28083.333333333332,32765.384615384617,37340.38461538462,28088.5,0.021958456973293794,-0.12407559572719806,-0.23139516918164493,0.021770475461487804,-0.14289627108033032,0.3293833638458663,0.002528633050721263,-0.0020500205002048633,-0.024957316460781254,-0.00026694191343967777,0.08585364116987382,8.0,-0.23159303882195448,-0.3719912472647703,-0.6542168674698795,0.0,0.0,,,,,,3.0,6.0,0.0017421602787456446,-0.0068346287858482985,0.0037878787878788955,0.11864406779661008,11.0,11.0,0.21610169491525433,0.21610169491525433,0.625,0.3225453408380239,0.16313767533279738,0.07289719626168223,0.005253940455341555,-0.07568438003220612,-0.05747126436781613,0.041437538065395824,0.375,0.21610169491525433,0.23076923076923078,0.09289617486338798,0.10299625468164786,0.0,,,0.1711510696941856,-0.7024471635150167,-0.1947116892239377,0.0,0.6666666666666666,5.0,-0.2559109874826147
009730_20260327,009730,이렘,2026-03-27,WATCH,NO_SETUP,HIGH,RECENT_SYSTEMATIC,NEGATIVE_CONTROL,PARTIAL,7,241,5419.833333333333,6159.5,7307.5,18773.93,-0.08668778252713794,-0.19636334118029064,-0.3226137529934998,-0.7363365049299747,-0.12008550477582058,-0.6107634363183414,-0.01722626854846021,-0.017623604465709763,-0.012245874068432472,-0.005932709325306096,-0.7255236383644768,0.0,-0.2631735635605835,-0.43998189840479696,-0.5873280533555648,0.0,0.0,,,,,,4.0,5.0,-0.004898989898989899,-0.013877233877233877,0.0018683828108780887,-0.009051635465953556,7.0,7.0,0.027610545982976964,0.027610545982976964,0.625,2.6977973063973066,0.1494276094276095,-0.14889958734525444,-0.03452311293153887,-0.16044776119402981,-0.3672504154416464,-0.029037449016653456,0.375,0.027610545982976964,0.033068125310790654,0.01852883811646698,0.20707070707070696,0.0,,,0.038361108977805,-0.5151313047102959,-0.4383751247304213,-1.0,0.8333333333333334,2.0,-0.1509489051094891
009830_20250328,009830,한화솔루션,2025-03-28,WATCH,BORDERLINE_TRIGGER,HIGH,RECENT_SYSTEMATIC,LONG_DOWNTREND_BOUNCE,PARTIAL,7,566,19248.75,18357.576923076922,21890.576923076922,37955.84,-0.06014676277680364,-0.01452135672338184,-0.17357134699686372,-0.5233671550939196,0.04854524541323335,-0.42326195591832705,0.005336026009862493,-0.013490442805648262,-0.007540810089985861,-0.004609953024556468,-0.4967836306613158,0.0,-0.1785779150018162,-0.29356866726541453,-0.4448740372518334,0.0,0.0,,,,,,3.0,7.0,-0.004560278591564867,0.014839507957632992,0.0010657990688280883,0.2719035388127853,12.0,15.0,0.2601699637782111,0.2907391552511416,0.625,1.0833156308066483,0.04926057580692488,-0.10789486661077963,-0.029817128760658562,0.24140533863995062,-0.26513120480948904,-0.055878149315355605,0.375,0.2907391552511416,0.36797905002709047,0.21940451192591395,0.14703443701287933,0.0,,,0.1575676763610747,-0.3777348184970388,-0.302585912893454,-1.0,0.5,5.0,0.3255114713379958
011070_20200925,011070,LG이노텍,2020-09-25,SETUP,GOOD_TRIGGER,LOW,HISTORICAL_COVERAGE,AMBIGUOUS_STRUCTURE,OK,0,331,160125.0,152115.38461538462,141530.76923076922,130753.26633165829,-0.05386416861826693,-0.0040455120101138276,0.07043861079406488,0.15867086345450976,0.05265486725663715,0.08242626132010789,-0.012589928057553879,0.010991820040899825,0.005052850080572213,0.002894607011809658,0.24662277718207992,12.0,-0.1629834254143646,-0.1629834254143646,-0.1629834254143646,0.0,0.0,12.0,-0.16045845272206305,-0.18911174785100282,0.08333333333333333,1.0,3.0,6.0,-0.00825082508250825,-0.007616146230007616,-0.013937282229965153,-0.08116883116883122,3.0,25.0,0.07067137809187285,0.45673076923076916,0.5,0.19387282949400467,0.05286874841330281,0.030612244897959107,-0.05900621118012417,-0.11661807580174932,0.3963133640552996,0.011598153133663905,0.5,1.001321003963012,0.6168831168831169,0.7198480531813866,0.15699658703071662,0.0,6.0,1.0,0.6581196581196581,-0.1988950276243094,0.1779041429731924,1.0,0.3333333333333333,8.0,-0.0169491525423728
011200_20221223,011200,HMM,2022-12-23,WATCH,TOO_EARLY,LOW,HISTORICAL_COVERAGE,FAILED_BREAKOUT,PARTIAL,7,260,20266.666666666668,21534.615384615383,24962.5,17104.275,0.07072368421052633,0.00767994284693696,-0.13069604406609914,0.26868867578427014,-0.05887956182651655,0.4594304640214215,0.01333333333333342,-0.004268184243286677,-0.004562883435582865,0.00509177984589515,0.34469306649945697,12.0,-0.07066381156316914,-0.20366972477064216,-0.4236387782204515,0.0,0.0,,,,,,5.0,7.0,0.016993087557603686,0.008507621410847217,0.1416666666666666,0.05882352941176472,10.0,10.0,0.276470588235294,0.276470588235294,0.5,0.36213018433179717,0.058430816495332494,0.002309468822170979,0.16666666666666674,0.1511936339522546,-0.09958506224066388,-0.0016469382531998276,0.5,0.276470588235294,0.49473684210526314,0.22760290556900725,0.16666666666666674,0.0,,,0.262483994878361,-0.4077025232403718,-0.2033343256921703,-1.0,0.4166666666666667,4.0,0.002247191011236
011210_20180629,011210,현대위아,2018-06-29,WATCH,TOO_EARLY,HIGH,HISTORICAL_COVERAGE,AMBIGUOUS_STRUCTURE,PARTIAL,13,183,49883.333333333336,54396.153846153844,60578.43137254902,,-0.18309388573337793,-0.25086615286714276,-0.3273183363003722,,-0.08296212496170063,,-0.024048259558164142,-0.016857252094122588,-0.009315226627759632,,,,-0.30222602739726023,-0.38905547226386805,-0.47756410256410253,0.0,0.0,,,,,,1.0,4.0,-0.03634969325153374,-0.02350165172251062,-0.18191056910569103,-0.2184466019417476,0.0,0.0,0.012422360248447228,0.012422360248447228,0.875,,0.11074406166430695,-0.19146825396825395,-0.25909090909090904,-0.2631103074141049,-0.3730769230769231,-0.04516394263129236,0.125,0.012422360248447228,0.01890359168241966,0.013245033112582781,0.3079754601226994,0.0,,,0.0274841437632135,-0.3525641025641025,-0.2686459087617668,-1.0,0.75,3.0,-0.1308089500860585
011330_20260327,011330,유니켐,2026-03-27,WATCH,NO_SETUP,HIGH,RECENT_SYSTEMATIC,NEGATIVE_CONTROL,PARTIAL,7,241,10310.833333333334,11840.384615384615,13905.76923076923,15081.5,-0.2968560575446537,-0.38768880948513884,-0.4786336606278523,-0.5192785863475118,-0.12918087813328993,-0.07795847689094382,-0.04070398511397111,-0.024587307119546375,-0.008079671874785643,-0.0018696537004252445,-0.4576136325962271,0.0,-0.45692883895131087,-0.5382165605095541,-0.6166049709148599,0.0,0.0,,,,,,3.0,5.0,-0.07913793103448276,-0.05676392572944297,-0.48963029756537424,-0.5013215859030837,3.0,3.0,0.28091872791519434,0.28091872791519434,0.5,0.658022988505747,0.21097259062776294,-0.37229437229437234,-0.385593220338983,-0.44058641975308643,-0.5169886742171885,-0.06541713224743721,0.5,0.28091872791519434,0.16597077244258873,0.12,0.9239302694136291,0.0,,,0.0425531914893617,-0.3892120571126388,-0.2353525322740814,-1.0,0.6666666666666666,4.0,-0.125
012170_20250328,012170,아센디오,2025-03-28,WATCH,NO_SETUP,HIGH,RECENT_SYSTEMATIC,STRONG_UPTREND_ALREADY_EXTENDED,PARTIAL,11,189,1235.8181818181818,787.24,847.2352941176471,,2.1719876416065915,3.979421777348712,3.626813858223981,,0.569811216170649,,0.35035263732988975,0.20248060120975153,0.06426108374384243,,,,0.08737864077669899,0.08737864077669899,0.08737864077669899,1.0,1.0,0.0,,,,,3.0,4.0,0.09633290816326531,0.05641679748822606,0.12195121951219523,-0.12765957446808507,5.0,5.0,18.121951219512194,18.121951219512194,0.125,,0.11443320964749534,16.043478260869566,14.742971887550201,8.974554707379134,5.468646864686469,1.8901176522027232,0.5,18.121951219512194,0.9477040816326531,0.9477040816326531,16.043478260869566,4.0,,0.0,0.011441647597254,-0.8576732673267327,-0.723433037727341,-1.0,0.75,3.0,-0.4177215189873418
012450_20230630,012450,한화에어로스페이스,2023-06-30,TREND,GOOD_TRIGGER,HIGH,HISTORICAL_COVERAGE,STRONG_UPTREND_ALREADY_EXTENDED,OK,0,339,113325.33333333333,100756.57692307692,84462.78846153847,51357.625,0.14517201214203368,0.2880250993349929,0.536499118296291,1.5269275983848551,0.12474378143922138,0.6446007474360129,0.012514369784438317,0.021367588014344463,0.018183769713978615,0.008854601437350285,1.6459362168713993,12.0,-0.13567280283453664,-0.13567280283453664,-0.13567280283453664,0.0,0.0,1.0,0.06078960274644429,0.03246689553702797,1.0,1.0,4.0,6.0,0.022173613198024304,0.01986484508040716,0.046538300788274034,0.13739428445083202,12.0,25.0,0.2765787920519378,0.942100773685707,0.5,0.47749376494550905,0.09684887468701239,0.1498325447876243,0.21217810407151072,0.2842850074220682,0.73100624233047,0.02553551894252242,0.5,2.118814736487948,0.7555235523552355,0.8123128518385435,0.30485794073636363,0.0,1.0,0.0,0.8135394641696644,-0.1356728028345366,0.8873669074164632,1.0,0.0833333333333333,8.0,0.2842850074220682
032580_20260327,032580,피델릭스,2026-03-27,WATCH,TOO_EARLY,HIGH,RECENT_SYSTEMATIC,AMBIGUOUS_STRUCTURE,PARTIAL,7,241,1091.75,1136.2692307692307,1173.2115384615386,1385.715,0.02038012365468278,-0.0195985512642588,-0.05046961824052987,-0.19608288861706769,-0.03918017804556062,-0.15335293443345954,-0.002664433617539652,-0.004582364634927116,-0.0017018212760386842,-0.0021997883018787245,-0.1527839418639474,0.0,-0.09504467912266445,-0.23489010989010994,-0.26468646864686474,0.0,0.0,,,,,,5.0,7.0,-0.0031418312387791743,0.0013119734843253694,-0.20411985018726597,-0.1795366795366795,3.0,3.0,0.3105882352941176,0.3105882352941176,0.5,0.2638824057450628,0.03996340284491088,0.022018348623853212,-0.011535048802129522,0.05893536121673004,-0.10880000000000001,0.007077227586947519,0.5,0.3105882352941176,0.43564356435643564,0.3969924812030075,0.1587771203155819,2.0,,,0.0621650589496248,-0.2805280528052805,-0.1654703799406641,-1.0,0.5833333333333334,6.0,-0.0345438441098316
032820_20251226,032820,우리기술,2025-12-26,SETUP,GOOD_TRIGGER,MEDIUM,RECENT_SYSTEMATIC,STRONG_UPTREND_ALREADY_EXTENDED,PARTIAL,7,228,4092.5,3980.576923076923,3089.75,2091.12,-0.11178985949908371,-0.0868157882023286,0.17647058823529416,0.7383029190099086,0.028117300352674013,0.47755748115842245,-0.008279483037156754,-0.0075753943520161515,0.012471012300867113,0.0042381122751578015,0.8865488350740274,12.0,-0.3508928571428571,-0.3508928571428571,-0.3508928571428571,0.0,0.0,,,,,,3.0,6.0,-0.02579092159559835,-0.009099566183472648,0.01412429378531077,-0.058510638297872286,4.0,18.0,0.026836158192090398,0.15213946117274157,0.625,0.550585969738652,0.030790392551052856,-0.0619354838709677,-0.24585062240663902,-0.11557177615571779,-0.17853107344632768,-0.013570521937519453,0.375,1.5017205781142464,0.19631901840490798,0.5261634916807331,0.17361111111111116,0.0,,,0.6024429592071906,-0.3080357142857143,0.559957730177634,1.0,0.4166666666666667,7.0,0.0
032820_20260327,032820,우리기술,2026-03-27,TREND,TOO_LATE,MEDIUM,RECENT_SYSTEMATIC,FAILED_BREAKOUT,OK,0,241,14340.0,8806.538461538461,5973.788461538462,2818.42,0.6317991631799162,1.6571166528366161,2.9171122564279206,7.302524109252701,0.6283355898152598,1.1195522532264395,0.12902273398287578,0.0919973292636398,0.07466027344182447,0.03882097751829572,9.466857317220287,12.0,-0.22516556291390732,-0.22516556291390732,-0.22516556291390732,0.0,0.0,1.0,-0.06212424849699394,-0.094188376753507,0.0,0.0,5.0,10.0,0.08242521367521367,0.062393162393162394,0.39767441860465125,1.395543175487465,12.0,17.0,5.5,5.610169491525424,0.125,0.4923752136752137,0.23647271531886918,0.3676212741087084,1.5913621262458473,5.437414030261348,4.693430656934306,-0.03577969016412458,0.875,15.10461114934618,0.7449362340585146,0.7634535777646363,1.9926238145416226,0.0,0.0,1.0,0.911417888984757,-0.0825737265415549,3.8001683285211634,1.0,0.3333333333333333,8.0,3.4154838709677415
034220_20200925,034220,LG디스플레이,2020-09-25,WATCH,FALSE_TRIGGER,HIGH,HISTORICAL_COVERAGE,AMBIGUOUS_STRUCTURE,OK,0,261,12843.583333333334,11453.807692307691,12394.134615384615,19943.442211055277,0.07586797557794744,0.20641103563141594,0.1148821945864591,-0.30714067041344306,0.12133743453358381,-0.37853583728318696,0.020188915292606913,0.011617676532633014,0.0017953181832313092,-0.0031226946202090877,-0.23528747752753076,0.0,-0.12825689230963344,-0.12825689230963344,-0.12825689230963344,0.0,0.0,2.0,-0.053756077518318124,-0.056974594261453126,0.5,1.0,6.0,10.0,0.022995368360110003,0.01775276395337186,0.15851513019000696,0.11812727451558969,12.0,19.0,0.3349434837213796,0.4951309240424151,0.5,0.6143895295084372,0.1005771921425418,0.006775956284152951,0.18650180319422982,0.28887230668780894,0.32890940565493354,-0.013786795127699258,0.375,0.689448587846925,0.6923891662883946,0.7350104275286757,0.35084198586510773,0.0,1.0,1.0,0.4243512974051896,-0.1309891808346213,-0.0602382368730323,-1.0,0.5,6.0,0.4314203882465259
036170_20251226,036170,에이치엠넥스,2025-12-26,SETUP,GOOD_TRIGGER,MEDIUM,RECENT_SYSTEMATIC,AMBIGUOUS_STRUCTURE,PARTIAL,7,228,862.5833333333334,892.3846153846154,910.3269230769231,989.665,-0.01806588735387893,-0.050857684682354964,-0.06956503369457301,-0.1441548402742342,-0.033395109616986995,-0.08016659872085696,-0.002313253012048211,-0.004590501523016877,-0.0009497277447132468,-0.0025348223104678658,-0.113841552444514,0.0,-0.11308900523560206,-0.14874371859296487,-0.20841121495327097,0.0,0.0,,,,,,4.0,5.0,0.004427390791027155,-0.001998001998001998,0.04244694132334592,-0.00988875154511748,7.0,7.0,0.057428214731585436,0.057428214731585436,0.75,0.15003738685556858,0.03518451245723966,-0.024193548387096753,-0.018539976825028948,-0.02643678160919538,-0.11215932914046123,-0.0031795127182119853,0.25,0.06407035175879394,0.23711340206185566,0.18613138686131386,0.09523809523809534,0.0,,,0.3566878980891719,-0.188785046728972,-0.0381383322559792,0.0,0.5,5.0,-0.0482456140350877
