feature_name,count,missing_count,mean,median,std,min,max,p25,p75,BORDERLINE_TRIGGER_n,BORDERLINE_TRIGGER_median,BORDERLINE_TRIGGER_iqr,FALSE_TRIGGER_n,FALSE_TRIGGER_median,FALSE_TRIGGER_iqr,GOOD_TRIGGER_n,GOOD_TRIGGER_median,GOOD_TRIGGER_iqr,NO_SETUP_n,NO_SETUP_median,NO_SETUP_iqr,TOO_EARLY_n,TOO_EARLY_median,TOO_EARLY_iqr,TOO_EXTENDED_n,TOO_EXTENDED_median,TOO_EXTENDED_iqr,TOO_LATE_n,TOO_LATE_median,TOO_LATE_iqr,STAGE_EXTENDED_n,STAGE_EXTENDED_median,STAGE_EXTENDED_iqr,STAGE_SETUP_n,STAGE_SETUP_median,STAGE_SETUP_iqr,STAGE_TREND_n,STAGE_TREND_median,STAGE_TREND_iqr,STAGE_TRIGGER_n,STAGE_TRIGGER_median,STAGE_TRIGGER_iqr,STAGE_WATCH_n,STAGE_WATCH_median,STAGE_WATCH_iqr,GROUP_POSITIVE_STRUCTURE_n,GROUP_POSITIVE_STRUCTURE_median,GROUP_POSITIVE_STRUCTURE_iqr,GROUP_FAILED_STRUCTURE_n,GROUP_FAILED_STRUCTURE_median,GROUP_FAILED_STRUCTURE_iqr,GROUP_EARLY_OR_NONE_n,GROUP_EARLY_OR_NONE_median,GROUP_EARLY_OR_NONE_iqr,GROUP_LATE_OR_EXTENDED_n,GROUP_LATE_OR_EXTENDED_median,GROUP_LATE_OR_EXTENDED_iqr,cliffs_delta_GOOD_TRIGGER_vs_NO_SETUP,median_diff_GOOD_TRIGGER_vs_NO_SETUP,standardized_effect_GOOD_TRIGGER_vs_NO_SETUP,cliffs_delta_GOOD_TRIGGER_vs_TOO_EARLY,median_diff_GOOD_TRIGGER_vs_TOO_EARLY,standardized_effect_GOOD_TRIGGER_vs_TOO_EARLY,cliffs_delta_GOOD_TRIGGER_vs_FALSE_TRIGGER,median_diff_GOOD_TRIGGER_vs_FALSE_TRIGGER,standardized_effect_GOOD_TRIGGER_vs_FALSE_TRIGGER,cliffs_delta_GOOD_TRIGGER_vs_TOO_EXTENDED,median_diff_GOOD_TRIGGER_vs_TOO_EXTENDED,standardized_effect_GOOD_TRIGGER_vs_TOO_EXTENDED,cliffs_delta_SETUP_GOOD_vs_WATCH_EARLY_NONE,median_diff_SETUP_GOOD_vs_WATCH_EARLY_NONE,standardized_effect_SETUP_GOOD_vs_WATCH_EARLY_NONE,n_SETUP_GOOD,n_WATCH_EARLY_NONE,cliffs_delta_POSITIVE_STRUCTURE_vs_EARLY_OR_NONE,median_diff_POSITIVE_STRUCTURE_vs_EARLY_OR_NONE,standardized_effect_POSITIVE_STRUCTURE_vs_EARLY_OR_NONE
higher_weekly_low_count_8w,40,0,3.35,3.0,1.231009591914139,1.0,6.0,3.0,4.0,6,3.5,1.0,4,3.0,1.0,9,3.0,1.0,9,3.0,1.0,8,3.0,2.25,3,4.0,1.5,1,5.0,0.0,3,4.0,1.5,10,4.0,1.0,2,4.5,0.5,1,3.0,0.0,24,3.0,1.25,15,3.0,1.0,4,3.0,1.0,17,3.0,2.0,4,4.5,1.5,0.37037037037037035,0.0,0.0,0.1527777777777778,0.0,0.0,0.1388888888888889,0.0,0.0,-0.37037037037037035,-1.0,-1.0,0.29464285714285715,0.0,0.0,7,16,0.30980392156862746,0.0,0.0
higher_weekly_low_count_13w,40,0,5.975,6.0,1.7169964831288744,3.0,10.0,5.0,7.0,6,7.0,0.75,4,6.5,2.25,9,6.0,0.0,9,5.0,1.0,8,5.5,3.0,3,6.0,2.5,1,10.0,0.0,3,6.0,2.5,10,6.5,1.0,2,8.0,2.0,1,6.0,0.0,24,5.0,3.0,15,6.0,1.0,4,6.5,2.25,17,5.0,2.0,4,7.5,3.75,0.7654320987654321,1.0,1.0,0.25,0.5,0.25,-0.1388888888888889,-0.5,-0.5,0.07407407407407407,0.0,0.0,0.6071428571428571,1.0,0.5,7,16,0.596078431372549,1.0,0.5
weekly_low_slope_8w,40,0,0.0002981629855964629,-0.0011837121212121212,0.035026827001748966,-0.08073770491803278,0.09633290816326531,-0.008338558050534189,0.007400273617511521,6,0.005042701863354038,0.004952963494975255,4,0.0019652678144428505,0.008257989424147901,9,0.0,0.01049082362684805,9,-0.026327433628318585,0.061457030363381834,8,-0.00393833191730388,0.004449411241499874,3,0.04377880184331797,0.03424522373051785,1,0.08242521367521367,0.0,3,0.04377880184331797,0.03424522373051785,10,0.0006297229219143577,0.008361647555605114,2,0.05229941343661899,0.030125800238594687,1,-0.00510204081632653,0.0,24,-0.004324531819146919,0.0227741779587742,15,0.002454084863837872,0.01154494938648538,4,0.0019652678144428505,0.008257989424147901,17,-0.006996268656716418,0.033207862012754566,4,0.05952828981054788,0.04253370279046275,0.48148148148148145,0.026327433628318585,0.8738709582031728,0.25,0.00393833191730388,0.4167391102076873,-0.1111111111111111,-0.0019652678144428505,-0.18733208033479368,-0.8518518518518519,-0.04377880184331797,-1.9551030888630918,0.35714285714285715,0.007799012805664212,0.2858223965475272,7,16,0.4666666666666667,0.00945035352055429,0.6472432170523217
weekly_low_slope_13w,40,0,0.00039424624993056204,0.00017403411068569438,0.025169668411323835,-0.06229508196721312,0.062393162393162394,-0.0070300081468881274,0.008146620931250912,6,0.002948717948717949,0.011944649283243059,4,0.005351288968610436,0.010159345888967601,9,-0.0016563550445754373,0.008052359864726603,9,-0.013877233877233877,0.059079889335729156,8,-0.0025046020957235912,0.0057880414747768375,3,0.02977667493796526,0.022694555632904054,1,0.062393162393162394,0.0,3,0.02977667493796526,0.022694555632904054,10,-0.0017751472192574155,0.0022216589380768485,2,0.041129003736784776,0.021264158656377614,1,0.0057561486132914706,0.0,24,0.00032112260132839465,0.019867790227150805,15,0.0013186813186813185,0.00969398794219258,4,0.005351288968610436,0.010159345888967601,17,-0.004420866489832007,0.024813625206835988,4,0.03775692721257238,0.02748165195485843,0.48148148148148145,0.01222087883265844,0.6582211788696863,0.3055555555555556,0.000848247051148154,0.11293698039406916,-0.2222222222222222,-0.007007644013185873,-0.6788709036429964,-0.7037037037037037,-0.031433029982540696,-2.1645307225792645,0.32142857142857145,0.005505820142059855,0.36975160435879695,7,16,0.49019607843137253,0.005739547808513326,0.40012262141580957
rolling_low_4w_change,40,0,0.13012556211686205,0.00357630816917498,0.9125893875682757,-0.48963029756537424,5.684782608695652,-0.05792041576736856,0.03645422257300718,6,0.02715692403876213,0.032484856398019235,4,0.006926290220682807,0.06021341582573986,9,0.01412429378531077,0.020259689159944916,9,-0.125140924464487,0.0844057368170198,8,-0.0027475096198799065,0.09786002127377194,3,0.27919708029197077,2.82853740006571,1,0.39767441860465125,0.0,3,0.27919708029197077,2.82853740006571,10,0.017732633022035316,0.026115703061148743,2,0.22210635969646264,0.1755680589081886,1,0.0012787723785165905,0.0,24,-0.013711900859332826,0.13435954165794642,15,0.017429193899782147,0.03602187370805621,4,0.006926290220682807,0.06021341582573986,17,-0.07482993197278909,0.16110405160068697,4,0.338435749448311,1.5031267037673655,0.7037037037037037,0.13926521824979776,1.0649827052657526,0.3333333333333333,0.016871803405190677,0.5276832454832016,0.05555555555555555,0.007198003564627964,0.3552869694989701,-0.8518518518518519,-0.26507278650666,-6.524622071503543,0.5714285714285714,0.09215710874195704,0.6738129542628329,7,16,0.5686274509803921,0.09225912587257123,0.9633842159452108
rolling_low_8w_change,40,0,0.011411081522093825,-0.002677388897486921,0.2800285136701453,-0.5013215859030837,1.395543175487465,-0.06100138100585786,0.10483302344817447,6,0.03841887598597726,0.09834193031687971,4,0.1338427512761653,0.03500278377164345,9,0.014334470989761039,0.1001500342054501,9,-0.12765957446808507,0.36366893922551813,8,-0.046290859267958506,0.061648754690530105,3,0.0076142131979695105,0.055577147298872864,1,1.395543175487465,0.0,3,0.0076142131979695105,0.055577147298872864,10,-0.009688208789636554,0.05987705838001786,2,0.7664687299691485,0.6290744455183164,1,0.04685408299866123,0.0,24,-0.013210681256550005,0.25888532357107846,15,0.02008928571428581,0.11611870240931538,4,0.1338427512761653,0.03500278377164345,17,-0.0684736091298146,0.20107687489460113,4,0.05400790981183612,0.4211645108356769,0.6049382716049383,0.1419940454578461,0.864822067043036,0.5833333333333334,0.060625330257719545,0.5753854754391508,-0.6666666666666666,-0.11950828028640426,-0.813634894497257,0.037037037037037035,0.0067202577917915285,0.06530793001510124,0.5178571428571429,0.07094796894010841,0.45409738646605446,7,16,0.6313725490196078,0.0885628948441004,0.6643692807295385
weeks_since_13w_low,40,0,6.175,6.0,4.448494415428951,0.0,12.0,2.75,10.25,6,9.0,3.0,4,11.5,3.75,9,7.0,7.0,9,2.0,4.0,8,3.0,3.0,3,10.0,2.5,1,12.0,0.0,3,10.0,2.5,10,5.5,5.0,2,12.0,0.0,1,4.0,0.0,24,3.5,9.0,15,9.0,7.5,4,11.5,3.75,17,3.0,3.0,4,11.0,2.75,0.5061728395061729,5.0,0.6896551724137931,0.5138888888888888,4.0,0.6666666666666666,-0.2777777777777778,-4.5,-0.5625,-0.37037037037037035,-3.0,-0.41379310344827586,0.4642857142857143,4.5,0.75,7,16,0.6196078431372549,6.0,0.8275862068965517
weeks_since_26w_low,40,0,13.9,14.5,8.802097652089703,0.0,25.0,6.5,23.0,6,18.0,10.5,4,17.0,5.0,9,21.0,9.0,9,5.0,8.0,8,7.0,20.75,3,25.0,9.0,1,17.0,0.0,3,25.0,9.0,10,13.5,15.0,2,21.0,4.0,1,14.0,0.0,24,12.5,18.0,15,21.0,11.5,4,17.0,5.0,17,5.0,12.0,4,21.0,10.5,0.6790123456790124,16.0,0.9411764705882353,0.3611111111111111,14.0,0.875,0.2777777777777778,4.0,0.4444444444444444,-0.2222222222222222,-4.0,-0.32653061224489793,0.45535714285714285,15.0,0.75,7,16,0.48627450980392156,16.0,0.8421052631578947
distance_from_13w_low_pct,40,0,0.9575274176007726,0.12425771971496435,3.2063297123508785,0.0012886597938144284,18.121951219512194,0.057944228031593714,0.27766377601775194,6,0.10782967032967028,0.1484979137424428,4,0.17516760679043097,0.13988942507667573,9,0.07781569965870316,0.07044902312007695,9,0.18622448979591844,0.21879751579398232,8,0.052029019754670114,0.09977817431121322,3,0.7290836653386454,4.330390642242331,1,5.5,0.0,3,0.7290836653386454,4.330390642242331,10,0.06675897924926355,0.02984821124425968,2,2.888289396025969,2.6117106039740303,1,0.12787723785166238,0.0,24,0.132305424727019,0.2353137678719613,15,0.09065934065934056,0.1272646215656732,4,0.17516760679043097,0.13988942507667573,17,0.07718120805369133,0.24522058823529402,4,3.114541832669323,5.743382572117181,-0.2839506172839506,-0.10840879013721527,-0.5350416188662097,0.25,0.02578667990403305,0.26686760873388055,-0.2777777777777778,-0.09735190713172781,-0.6135360932339816,-0.7037037037037037,-0.6512679656799423,-3.056929015739768,-0.14285714285714285,-0.03310789132918801,-0.15301181175853515,7,16,0.06666666666666667,0.013478132605649229,0.06427692577511727
distance_from_26w_low_pct,40,0,1.0576229617934334,0.2047625193598348,3.192899875214855,0.012422360248447228,18.121951219512194,0.07717897904510262,0.4139171855541719,6,0.151098901098901,0.19182253375491065,4,0.2568196573071484,0.13536303030314284,9,0.1807228915662651,0.3561843003412968,9,0.1901528013582343,0.15054139712676395,8,0.07255740253527865,0.17944426049274986,3,1.2746331236897275,4.102018633540372,1,5.610169491525424,0.0,3,1.2746331236897275,4.102018633540372,10,0.08423752015902186,0.11605470517248923,2,3.2761351326055657,2.3340343589198587,1,0.1807228915662651,0.0,24,0.2133389518847686,0.20875670219717668,15,0.1807228915662651,0.2858273191940687,4,0.2568196573071484,0.13536303030314284,17,0.18622448979591844,0.21784226965122322,4,3.4424013076075757,5.302661592646959,-0.08641975308641975,-0.009429909791969227,-0.03312334333902276,0.3055555555555556,0.10816548903098644,0.4953667567078001,-0.4444444444444444,-0.07609676574088331,-0.2699802038891302,-0.9259259259259259,-1.0939102321234624,-2.041276246164313,-0.017857142857142856,-0.0360491844043348,-0.16883406474614243,7,16,0.11372549019607843,-0.005501598229653348,-0.025724139600652833
weekly_down_week_ratio_8w,40,0,0.546875,0.5,0.18276609508555056,0.125,0.875,0.375,0.625,6,0.5625,0.125,4,0.5625,0.125,9,0.5,0.25,9,0.625,0.375,8,0.6875,0.25,3,0.375,0.0625,1,0.125,0.0,3,0.375,0.0625,10,0.5625,0.21875,2,0.3125,0.1875,1,0.375,0.0,24,0.625,0.15625,15,0.5,0.25,4,0.5625,0.125,17,0.625,0.25,4,0.375,0.09375,-0.30864197530864196,-0.125,-0.5,-0.4861111111111111,-0.1875,-0.5,-0.3333333333333333,-0.0625,-0.25,0.3333333333333333,0.125,0.8,-0.30357142857142855,-0.125,-0.4,7,16,-0.3411764705882353,-0.125,-0.6666666666666666
weekly_ma_spread_pct,30,10,0.6386010013866167,0.3422351563395071,0.9952212294070503,0.03775585284280944,4.948517966550754,0.1511535424378877,0.5412329350717116,3,0.36192497184099026,0.5227798889819194,3,0.6143895295084372,0.6914838074204916,8,0.16497589998991208,0.12862037904984588,6,1.0613252146494618,2.14875148741078,6,0.27573593115420003,0.20685267198145385,3,0.44389208909370204,0.09870115164655602,1,0.4923752136752137,0.0,3,0.44389208909370204,0.09870115164655602,8,0.15226969802020682,0.11488196508707053,2,0.48493448931036137,0.007440724364852325,1,0.09451857666143376,0.0,16,0.36877823553789996,0.8969808894445118,11,0.17544979079497908,0.2974313866347485,3,0.6143895295084372,0.6914838074204916,12,0.3248598204475672,0.7598692531278931,4,0.46813365138445784,0.08571291925941177,-0.4583333333333333,-0.8963493146595498,-1.7323880290410176,-0.08333333333333333,-0.11076003116428795,-0.47112537200112226,-0.8333333333333334,-0.4494136295185251,-1.2422628166411183,-0.5833333333333334,-0.27891618910378996,-0.9043293853341174,-0.42424242424242425,-0.1971542843418851,-0.4922106649905004,6,11,-0.24242424242424243,-0.14941002965258815,-0.35920289841485303
wma12_wma26_gap_pct,40,0,0.08455733003647202,0.05322870957839265,0.08183027478590482,0.0016610925306577765,0.30866802813705463,0.027786181457529598,0.11166634866010405,6,0.021880126590454033,0.03496405894773437,4,0.10381778520931617,0.038673930138453216,9,0.04450113378684807,0.022078355862249953,9,0.1494276094276095,0.15682350767575898,8,0.03651656842461215,0.02980963093572464,3,0.14467682854779637,0.06640415313068034,1,0.23647271531886918,0.0,3,0.14467682854779637,0.06640415313068034,10,0.0294237024915327,0.018868974443637603,2,0.1666607950029408,0.06981192031592842,1,0.04450113378684807,0.0,24,0.059913312340720115,0.09781254650267261,15,0.03518451245723966,0.024761099294543277,4,0.10381778520931617,0.038673930138453216,17,0.058430816495332494,0.12137059699559695,4,0.16918403393201786,0.08065825364232984,-0.5308641975308642,-0.10492647564076142,-0.9644856307926405,0.05555555555555555,0.00798456536223592,0.31273195281047994,-0.6111111111111112,-0.0593166514224681,-0.8979414831298181,-0.9259259259259259,-0.1001756947609483,-2.799107924434552,-0.375,-0.024728799883480458,-0.29633305710883373,7,16,-0.34901960784313724,-0.023246304038092837,-0.32207821966789835
weekly_return_4w,40,0,0.3953640516757139,-0.022448741067254363,2.5423571563109495,-0.37229437229437234,16.043478260869566,-0.07148213865579167,0.05075413446600996,6,0.0005464215678345208,0.12945546843099157,4,-0.024721474594241954,0.08822665162107785,9,-0.020703933747411973,0.07077288746824029,9,-0.14889958734525444,0.08174672489082979,8,0.0016777469633867392,0.05759186177328304,3,0.020785219399538146,0.2772643601763925,1,0.3676212741087084,0.0,3,0.020785219399538146,0.2772643601763925,10,-0.022448741067254363,0.0794509572192654,2,0.25872690944816634,0.10889436466054203,1,0.101123595505618,0.0,24,-0.038172882526011254,0.15082896249114397,15,-0.020703933747411973,0.10986796068385496,4,-0.024721474594241954,0.08822665162107785,17,-0.031325301204819245,0.17129019328404738,4,0.19420324675412326,0.3987592211200739,0.5061728395061729,0.12819565359784246,0.7840148748469281,-0.05555555555555555,-0.022381680710798713,-0.3613588545090057,0.1111111111111111,0.004017540846829981,0.04626842820442996,-0.3333333333333333,-0.04148915314695012,-0.5027298184275958,0.16071428571428573,0.026469102215312845,0.19770276808119341,7,16,0.24705882352941178,0.010621367457407271,0.08517424842545851
weekly_return_8w,40,0,0.5982977369126825,-0.023279252704031472,2.6890760352687697,-0.43518518518518523,14.742971887550201,-0.05531074552813681,0.060743396781879955,6,-0.0032316952832050494,0.06401733111674943,4,0.0036796018066181935,0.061861958771642495,9,-0.02433628318584069,0.1087329889342773,9,-0.15635179153094458,0.2602465124234121,8,-0.019838010495094704,0.042149677995386464,3,0.5555555555555556,4.366487455197133,1,1.5913621262458473,0.0,3,0.5555555555555556,4.366487455197133,10,-0.027356598475732075,0.05578978090218545,2,0.901770115158679,0.6895920110871683,1,-0.02433628318584069,0.0,24,-0.028797453269218176,0.16368194616401938,15,-0.02433628318584069,0.08249810323640588,4,0.0036796018066181935,0.061861958771642495,17,-0.05138888888888893,0.19187404210696135,4,1.0734588409007015,2.960098655616285,0.4567901234567901,0.1320155083451039,0.5681942531882987,0.027777777777777776,-0.004498272690745986,-0.09952604861191938,-0.2222222222222222,-0.028015884992458884,-0.2576576369972947,-0.48148148148148145,-0.5798918387413963,-3.282574912786936,0.19642857142857142,0.02081804080803451,0.12173086838577199,7,16,0.3333333333333333,0.027052605703048238,0.2528576157978613
weekly_return_13w,40,0,0.5536837435203767,0.0032592692493565445,2.0438727233985525,-0.44058641975308643,8.974554707379134,-0.10592046247383632,0.12791895604395603,6,0.04184883512008142,0.19778729000090864,4,0.0673877165058352,0.17137627823993232,9,0.01153106982703389,0.07643678160919543,9,-0.16044776119402981,0.2751439350017715,8,-0.038252411193060165,0.07087204717443371,3,0.6756756756756757,3.9660378662244327,1,5.437414030261348,0.0,3,0.6756756756756757,3.9660378662244327,10,-0.00620996936786411,0.04064354243200041,2,2.860849518841708,2.5765645114196394,1,0.050000000000000044,0.0,24,-0.03315006615868965,0.2236791781454064,15,0.01590106007067127,0.11846820711762379,4,0.0673877165058352,0.17137627823993232,17,-0.10367454068241466,0.24928542262147813,4,3.0565448529685115,5.55432269905147,0.6049382716049383,0.1719788310210637,0.9068065239744555,0.25,0.049783481020094056,0.47814642787660955,-0.2777777777777778,-0.0558566466788013,-0.37916236967853034,-0.7037037037037037,-0.6641446058486418,-3.405610441286376,0.35714285714285715,0.10075897685785057,0.5972555896184073,7,16,0.5372549019607843,0.11957560075308593,0.7114749748440686
weekly_return_26w,40,0,0.4572314789331407,-0.010690441296205833,1.6348667495828073,-0.5169886742171885,7.470588235294118,-0.12204684728269635,0.20698223874699612,6,-0.04645848342939485,0.18461842472999815,4,0.07234168087059134,0.3236438079957182,9,0.01153106982703389,0.2591670515263381,9,-0.3672504154416464,0.4879568106312293,8,-0.010690441296205833,0.14372790430913515,3,1.2639540949400105,3.5092757208008036,1,4.693430656934306,0.0,3,1.2639540949400105,3.5092757208008036,10,-0.031222121453293616,0.11534943546157639,2,2.7122184496323882,1.9812122073019183,1,0.1122320302648172,0.0,24,-0.03719229180335837,0.34037359308337695,15,0.008645533141210304,0.27370946803313323,4,0.07234168087059134,0.3236438079957182,17,-0.09431524547803616,0.396792338096686,4,2.9786923759371584,4.326745281896124,0.5061728395061729,0.3787814852686803,0.9234665953192385,0.2222222222222222,0.022221511123239723,0.10490896112486629,0.16666666666666666,-0.06081061104355745,-0.21800892210483927,-0.9259259259259259,-1.2524230251129767,-2.2781212679788743,0.26785714285714285,0.07220788581811288,0.23690235832533263,7,16,0.30980392156862746,0.10296077861924646,0.4947007266576962
recent_4w_return_vs_prior_12w,40,0,0.037261262760137054,-0.010788574376857993,0.3027985558857709,-0.08583761480474347,1.8901176522027232,-0.03359941633142402,0.017532475431725557,6,0.0009281605943817772,0.04086743884726525,4,-0.02332972675744488,0.03526512038301303,9,-0.0031795127182119853,0.02516867507118336,9,-0.029037449016653456,0.09253393634810986,8,0.0011516905167127062,0.013847231679341137,3,-0.05219966559082596,0.04184139133557603,1,-0.03577969016412458,0.0,3,-0.05219966559082596,0.04184139133557603,10,-0.007719422125936926,0.029743981804296354,2,-0.005122085610801078,0.030657604553323496,1,0.020791890983460598,0.0,24,-0.011552306173876689,0.05927334472860964,15,-0.0031795127182119853,0.038632406274981476,4,-0.02332972675744488,0.03526512038301303,17,-0.002552983474754365,0.05654375180949971,4,-0.043989677877475264,0.03323567723781405,0.2839506172839506,0.02585793629844147,0.5171596786077619,-0.1111111111111111,-0.004331203234924691,-0.18154483992424103,0.3888888888888889,0.020150214039232894,0.5857519337908854,0.6296296296296297,0.04902015287261397,1.6484870263317515,0.0,-0.0063239311862576236,-0.17470762900644124,7,16,0.11372549019607843,-0.0006265292434576202,-0.014270486907427955
weekly_positive_ratio_8w,40,0,0.41875,0.375,0.16877670728828942,0.125,0.875,0.375,0.5,6,0.375,0.09375,4,0.375,0.0,9,0.5,0.25,9,0.375,0.375,8,0.3125,0.28125,3,0.625,0.0625,1,0.875,0.0,3,0.625,0.0625,10,0.4375,0.125,2,0.6875,0.1875,1,0.625,0.0,24,0.375,0.25,15,0.5,0.125,4,0.375,0.0,17,0.375,0.375,4,0.625,0.09375,0.38271604938271603,0.125,1.0,0.5416666666666666,0.1875,0.75,0.5555555555555556,0.125,1.0,-0.4444444444444444,-0.125,-0.8,0.3482142857142857,0.125,0.5,7,16,0.3254901960784314,0.125,0.5
distance_from_52w_low_pct,40,0,1.4833281026279075,0.2786946580752442,3.832773869536709,0.012422360248447228,18.121951219512194,0.17545734546105163,0.624948353858283,6,0.16510775217000895,0.15925704283415137,4,0.2774227599488057,0.2148471002167563,9,0.4157303370786516,0.8182294581901257,9,0.28091872791519434,0.2170701127139949,8,0.19415274834849805,0.1737062360014145,3,2.988970588235294,4.19730367842546,1,15.10461114934618,0.0,3,2.988970588235294,4.19730367842546,10,0.16782314514921692,0.37813308480356933,2,8.611712942917064,6.492898206429116,1,0.4157303370786516,0.0,24,0.2374626121635095,0.1285523547063513,15,0.2907391552511416,0.6237747670481127,4,0.2774227599488057,0.2148471002167563,17,0.21513944223107573,0.1755050221527461,4,6.057776433358153,8.196367824613311,0.20987654320987653,0.13481160916345725,0.3394950926919778,0.5555555555555556,0.22157758873015354,0.8419382153967914,0.16666666666666666,0.13830757712984587,0.28142068792356784,-0.7777777777777778,-2.5732402511566423,-1.9101840534183954,0.19642857142857142,0.11382496579148305,0.538965561947644,7,16,0.19215686274509805,0.07559971302006585,0.2681815555705672
range_position_26w,40,0,0.4254755321064142,0.3973641880529356,0.2606178729204741,0.01890359168241966,0.9477040816326531,0.209407773915947,0.6406761953740809,6,0.4087601672153801,0.2001322471853909,4,0.4627163616525318,0.1818199518905037,9,0.5414201183431953,0.5184101502933798,9,0.14736842105263157,0.09927633736670605,8,0.33666666666666667,0.20677010133350587,3,0.6716541978387365,0.09328980027160239,1,0.7449362340585146,0.0,3,0.6716541978387365,0.09328980027160239,10,0.30148414454277284,0.28437155119364693,2,0.750229893206875,0.005293659148360552,1,0.7627118644067796,0.0,24,0.3606561916802119,0.35450757724646326,15,0.4672131147540984,0.41443732733130534,4,0.4627163616525318,0.1818199518905037,17,0.20348475420037337,0.2720802429601471,4,0.7082952159486255,0.10160642730063474,0.6790123456790124,0.39405169729056366,0.8835272370735553,0.3888888888888889,0.2047534516765286,0.5391516060539369,0.16666666666666666,0.07870375669066343,0.1728705168929254,-0.5555555555555556,-0.13023407949554122,-0.3746315449639285,0.4642857142857143,0.2824853514326173,0.826568372341997,7,16,0.5137254901960784,0.263728360553725,0.7491676866441809
range_position_52w,40,0,0.44474310814649076,0.47599637681159424,0.2787606188668318,0.013245033112582781,0.9477040816326531,0.20628013913410104,0.6652873378656861,6,0.455895390070922,0.2746375757443747,4,0.3722789258428584,0.3994523670930643,9,0.616519174041298,0.27089273349534826,9,0.14736842105263157,0.1872687766160467,8,0.3234962406015037,0.2089318600610946,3,0.6725049227899265,0.09679207726842731,1,0.7634535777646363,0.0,3,0.6725049227899265,0.09679207726842731,10,0.5337918050119641,0.31406612100214526,2,0.78788321480159,0.024429637036953555,1,0.8604651162790697,0.0,24,0.25847553863506006,0.3492167543089298,15,0.5700737618545838,0.31018506243904304,4,0.3722789258428584,0.3994523670930643,17,0.22760290556900725,0.3017252396166134,4,0.7179792502772814,0.11660752986524614,0.7283950617283951,0.4691507529886664,0.8688261159200585,0.8055555555555556,0.29302293343979424,0.7994750457633018,0.5,0.2442402481984396,1.1694701059740042,-0.3333333333333333,-0.055985748748628494,-0.23382296843451264,0.7321428571428571,0.36579679814787996,0.9804434213737625,7,16,0.615686274509804,0.34247085628557655,0.8741354550893076
recent_8w_max_runup,40,0,0.9151736398572172,0.16272189349112431,2.9266578725912553,0.04086021505376336,16.043478260869566,0.10105671482075973,0.31869209155830147,6,0.09953697121354299,0.06985986013849949,4,0.19036538666099356,0.07229942875374185,9,0.135,0.04538944417357382,9,0.46300715990453467,0.5013378560593291,8,0.07817415166320862,0.1044096510644375,3,0.6355633802816902,4.9996870249485825,1,1.9926238145416226,0.0,3,0.6355633802816902,4.9996870249485825,10,0.11386808755760369,0.05053408519213093,2,1.1487408776389931,0.8438829369026295,1,0.135,0.0,24,0.19036538666099356,0.2799619478555073,15,0.11870503597122295,0.06421201117481878,4,0.19036538666099356,0.07229942875374185,17,0.20707070707070696,0.37631059787164967,4,1.3140935974116563,3.517638838169241,-0.9012345679012346,-0.32800715990453466,-1.141933084864011,0.2777777777777778,0.056825848336791385,0.6375944647902441,-0.5,-0.055365386660993554,-0.7703948565349448,-0.6296296296296297,-0.5005633802816902,-5.475170243592029,-0.5,-0.10989915795350669,-0.5959396139676795,7,16,-0.3568627450980392,-0.08836567109948401,-0.4605448094706678
consecutive_positive_weeks,40,0,0.525,0.0,0.9333562268254528,0.0,4.0,0.0,1.0,6,0.0,0.75,4,0.0,0.0,9,0.0,0.0,9,0.0,1.0,8,0.5,2.0,3,0.0,0.5,1,0.0,0.0,3,0.0,0.5,10,0.0,0.0,2,0.0,0.0,1,1.0,0.0,24,0.0,1.0,15,0.0,0.5,4,0.0,0.0,17,0.0,2.0,4,0.0,0.25,-0.2716049382716049,0.0,0.0,-0.3611111111111111,-0.5,-0.5,0.2222222222222222,0.0,,-0.1111111111111111,0.0,0.0,-0.4017857142857143,-0.5,-0.5,7,16,-0.2823529411764706,0.0,0.0
higher_low_after_breakout_count,19,21,4.0,2.0,3.496029493900505,0.0,12.0,1.5,5.5,2,5.5,3.5,2,1.0,0.0,6,3.5,3.75,3,2.0,1.5,2,6.0,2.0,3,3.0,5.5,1,0.0,0.0,3,3.0,5.5,4,4.0,5.0,2,0.5,0.5,1,5.0,0.0,9,2.0,3.0,8,3.5,4.75,2,1.0,0.0,5,4.0,3.0,4,2.0,4.5,0.16666666666666666,1.5,0.5,-0.3333333333333333,-2.5,-0.5555555555555556,0.8333333333333334,2.5,0.5882352941176471,-0.05555555555555555,0.5,0.125,0.1,0.0,0.0,4,5,0.025,-0.5,-0.125
close_back_below_breakout_level,20,20,0.55,1.0,0.5104177855340404,0.0,1.0,0.0,1.0,2,0.0,0.0,2,1.0,0.0,6,0.5,1.0,4,1.0,0.25,2,1.0,0.0,3,0.0,0.0,1,1.0,0.0,3,0.0,0.0,4,1.0,0.25,2,0.5,0.5,1,0.0,0.0,10,1.0,0.75,8,0.0,1.0,2,1.0,0.0,6,1.0,0.0,4,0.0,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,-0.08333333333333333,0.0,,4,6,-0.4583333333333333,-1.0,-1.0
