feature_name,count,missing_count,mean,median,std,min,max,p25,p75,BORDERLINE_TRIGGER_n,BORDERLINE_TRIGGER_median,BORDERLINE_TRIGGER_iqr,FALSE_TRIGGER_n,FALSE_TRIGGER_median,FALSE_TRIGGER_iqr,GOOD_TRIGGER_n,GOOD_TRIGGER_median,GOOD_TRIGGER_iqr,NO_SETUP_n,NO_SETUP_median,NO_SETUP_iqr,TOO_EARLY_n,TOO_EARLY_median,TOO_EARLY_iqr,TOO_EXTENDED_n,TOO_EXTENDED_median,TOO_EXTENDED_iqr,TOO_LATE_n,TOO_LATE_median,TOO_LATE_iqr,STAGE_EXTENDED_n,STAGE_EXTENDED_median,STAGE_EXTENDED_iqr,STAGE_SETUP_n,STAGE_SETUP_median,STAGE_SETUP_iqr,STAGE_TREND_n,STAGE_TREND_median,STAGE_TREND_iqr,STAGE_TRIGGER_n,STAGE_TRIGGER_median,STAGE_TRIGGER_iqr,STAGE_WATCH_n,STAGE_WATCH_median,STAGE_WATCH_iqr,GROUP_POSITIVE_STRUCTURE_n,GROUP_POSITIVE_STRUCTURE_median,GROUP_POSITIVE_STRUCTURE_iqr,GROUP_FAILED_STRUCTURE_n,GROUP_FAILED_STRUCTURE_median,GROUP_FAILED_STRUCTURE_iqr,GROUP_EARLY_OR_NONE_n,GROUP_EARLY_OR_NONE_median,GROUP_EARLY_OR_NONE_iqr,GROUP_LATE_OR_EXTENDED_n,GROUP_LATE_OR_EXTENDED_median,GROUP_LATE_OR_EXTENDED_iqr,cliffs_delta_GOOD_TRIGGER_vs_NO_SETUP,median_diff_GOOD_TRIGGER_vs_NO_SETUP,standardized_effect_GOOD_TRIGGER_vs_NO_SETUP,cliffs_delta_GOOD_TRIGGER_vs_TOO_EARLY,median_diff_GOOD_TRIGGER_vs_TOO_EARLY,standardized_effect_GOOD_TRIGGER_vs_TOO_EARLY,cliffs_delta_GOOD_TRIGGER_vs_FALSE_TRIGGER,median_diff_GOOD_TRIGGER_vs_FALSE_TRIGGER,standardized_effect_GOOD_TRIGGER_vs_FALSE_TRIGGER,cliffs_delta_GOOD_TRIGGER_vs_TOO_EXTENDED,median_diff_GOOD_TRIGGER_vs_TOO_EXTENDED,standardized_effect_GOOD_TRIGGER_vs_TOO_EXTENDED,cliffs_delta_SETUP_GOOD_vs_WATCH_EARLY_NONE,median_diff_SETUP_GOOD_vs_WATCH_EARLY_NONE,standardized_effect_SETUP_GOOD_vs_WATCH_EARLY_NONE,n_SETUP_GOOD,n_WATCH_EARLY_NONE,cliffs_delta_POSITIVE_STRUCTURE_vs_EARLY_OR_NONE,median_diff_POSITIVE_STRUCTURE_vs_EARLY_OR_NONE,standardized_effect_POSITIVE_STRUCTURE_vs_EARLY_OR_NONE
close_breakout_strength_20d,40,0,-0.12098686470296491,-0.1001378479215505,0.09625604035521544,-0.3803418803418803,0.008000000000000007,-0.1715749007735749,-0.05637435519528372,6,-0.07553078556263271,0.11017736385051136,4,-0.09821935524572584,0.0709981121794806,9,-0.08155339805825246,0.07988392681487311,9,-0.18210526315789477,0.12476050241271652,8,-0.05622697126013265,0.027320055885210554,3,-0.1124497991967871,0.09672664329777941,1,-0.22516556291390732,0.0,3,-0.1124497991967871,0.09672664329777941,10,-0.07337122314907407,0.06692001775000092,2,-0.18041918287422198,0.04474638003968534,1,0.008000000000000007,0.0,24,-0.10848328486449416,0.12704032765530293,15,-0.08155339805825246,0.08859444277841988,4,-0.09821935524572584,0.0709981121794806,17,-0.08870967741935487,0.14400314492114408,4,-0.16880768105534721,0.13290014443672987,0.6790123456790124,0.10055186509964231,0.9149199643887381,-0.3333333333333333,-0.025326426798119805,-0.33747515090216745,0.3333333333333333,0.01666595718747338,0.2642544300237197,0.4074074074074074,0.030896401138534646,0.46907281675763657,0.19642857142857142,0.03383465098352828,0.28187846990162746,7,16,0.15294117647058825,0.007156279361102413,0.05479895193481821
days_since_20d_close_breakout,18,22,9.277777777777779,9.0,5.421151989096864,0.0,19.0,7.25,13.25,4,15.5,4.75,2,9.0,1.0,6,8.5,7.75,1,0.0,0.0,1,8.0,0.0,3,11.0,4.5,1,7.0,0.0,3,11.0,4.5,6,10.0,5.0,2,7.5,0.5,1,0.0,0.0,6,9.5,4.75,10,10.0,5.75,2,9.0,1.0,2,4.0,4.0,4,9.0,5.25,,8.5,0.8947368421052632,,0.5,0.09090909090909091,-0.08333333333333333,-0.5,-0.125,-0.3888888888888889,-2.5,-0.5,,10.0,1.0,4,1,0.7,6.0,0.7741935483870968
post_breakout_min_close_vs_level_pct_20d,16,24,-0.08252806903527737,-0.08918016143483898,0.04844226262831347,-0.1595394736842105,-0.0060240963855421326,-0.10529236727753635,-0.058260976868367315,4,-0.07016773233284013,0.039212772141196395,2,-0.05527433576998042,0.033127828103881596,5,-0.09797153931026681,0.050447281367935526,0,,,1,-0.02420856610800748,0.0,3,-0.09771986970684043,0.004071553413484419,1,-0.12686567164179108,0.0,3,-0.09771986970684043,0.004071553413484419,6,-0.0737476688769167,0.07876976893562151,2,-0.11241860547602894,0.014447066165762135,0,,,5,-0.06961178045515393,0.06625565620776319,9,-0.07677165354330706,0.05760715445608866,2,-0.05527433576998042,0.033127828103881596,1,-0.02420856610800748,0.0,4,-0.0979105677648126,0.009512925248452042,,,,,-0.07376297320225933,-0.8934712361921263,-0.4,-0.04269720354028639,-0.6762718211425137,-0.06666666666666667,-0.00025166960342637434,-0.01344449920066806,,,,4,0,,-0.05256308743529958,-0.6231714352318674
post_breakout_min_low_vs_level_pct_20d,16,24,-0.09797879291984338,-0.09906570249058816,0.05330158799517299,-0.17263843648208466,-0.011044176706827336,-0.14125011039477173,-0.06620135837891147,4,-0.07500616501092083,0.04231399281335871,2,-0.0696015035718035,0.021901333214052188,5,-0.10662856819532063,0.055386013138890244,0,,,1,-0.03724394785847296,0.0,3,-0.11814345991561181,0.030879887697109254,1,-0.15671641791044777,0.0,3,-0.11814345991561181,0.030879887697109254,6,-0.07653854123497716,0.07622310511447788,2,-0.1316724930528842,0.02504392485756357,0,,,5,-0.07764390896921014,0.043802666428104375,9,-0.0807086614173228,0.06372625350358152,2,-0.0696015035718035,0.021901333214052188,1,-0.03724394785847296,0.0,4,-0.1374299389130298,0.04436966234468159,,,,,-0.06938462033684767,-0.8606589303285279,-0.4,-0.037027064623517125,-0.6478109681401762,0.4666666666666667,0.011514891720291187,0.2609910816996914,,,,4,0,,-0.04346471355884984,-0.5255513169296647
post_breakout_close_hold_ratio_20d,16,24,0.23943253437738732,0.125,0.29191271643126404,0.0,0.9333333333333333,0.0,0.4159663865546218,4,0.2773109243697479,0.3683473389355742,2,0.3625,0.2625,5,0.0,0.125,0,,,1,0.125,0.0,3,0.0,0.4666666666666667,1,0.42857142857142855,0.0,3,0.0,0.4666666666666667,6,0.0625,0.23579545454545453,2,0.2767857142857143,0.15178571428571425,0,,,5,0.14285714285714285,0.525,9,0.125,0.2727272727272727,2,0.3625,0.2625,1,0.125,0.0,4,0.21428571428571427,0.5547619047619048,,,,,-0.125,-1.0,-0.6,-0.3625,-1.822857142857143,-0.06666666666666667,0.0,0.0,,,,4,0,,0.0,0.0
days_closed_above_breakout_level_20d,16,24,2.6875,1.0,3.78978891232744,0.0,14.0,0.0,3.5,4,4.0,4.75,2,3.0,2.0,5,0.0,1.0,0,,,1,1.0,0.0,3,0.0,7.0,1,3.0,0.0,3,0.0,7.0,6,0.5,2.5,2,2.0,1.0,0,,,5,2.0,4.0,9,1.0,3.0,2,3.0,2.0,1,1.0,0.0,4,1.5,5.75,,,,,-1.0,-1.0,-0.7,-3.0,-1.5,-0.06666666666666667,0.0,0.0,,,,4,0,,0.0,0.0
close_back_below_breakout_level_20d,18,22,0.7777777777777778,1.0,0.42779263194649864,0.0,1.0,1.0,1.0,4,1.0,0.25,2,1.0,0.0,6,1.0,0.0,1,0.0,0.0,1,1.0,0.0,3,1.0,0.5,1,1.0,0.0,3,1.0,0.5,6,1.0,0.0,2,1.0,0.0,1,0.0,0.0,6,1.0,0.75,10,1.0,0.0,2,1.0,0.0,2,0.5,0.5,4,1.0,0.25,,1.0,2.0,,0.0,,-0.16666666666666666,0.0,,0.16666666666666666,0.0,,,1.0,,4,1,0.3,0.5,2.0
pullback_from_20d_high_pct,40,0,-0.11859336737569733,-0.09202020835948288,0.09265085555936843,-0.37768240343347637,-0.0031055900621117516,-0.1558000316709837,-0.050754736461721156,6,-0.07553078556263271,0.09097911348729001,4,-0.09821935524572584,0.0641835207733687,9,-0.08155339805825246,0.07988392681487311,9,-0.18210526315789477,0.17149618377731224,8,-0.05037635772711346,0.022742531054053744,3,-0.1124497991967871,0.09672664329777941,1,-0.22516556291390732,0.0,3,-0.1124497991967871,0.09672664329777941,10,-0.07337122314907407,0.06692001775000092,2,-0.18041918287422198,0.04474638003968534,1,-0.004514672686230292,0.0,24,-0.09202020835948288,0.1313946487525124,15,-0.08155339805825246,0.08859444277841988,4,-0.09821935524572584,0.0641835207733687,17,-0.08870967741935487,0.1502383786140049,4,-0.16880768105534721,0.13290014443672987,0.654320987654321,0.10055186509964231,0.9295731442762234,-0.3611111111111111,-0.031177040331138994,-0.4154346949256652,0.16666666666666666,0.01666595718747338,0.23912324509348082,0.4074074074074074,0.030896401138534646,0.46907281675763657,0.19642857142857142,0.010466810301230423,0.08551823721160333,7,16,0.1607843137254902,0.007156279361102413,0.06619920909477094
close_vs_recent_5d_high_pct,40,0,-0.06024567791436593,-0.04733742803005214,0.05790505145467518,-0.26682692307692313,-0.0031055900621117516,-0.07255923083502455,-0.021541064931377862,6,-0.027253095246977277,0.03350505005507978,4,-0.07648872258846773,0.037527042105863884,9,-0.03640500568828209,0.023080076144156525,9,-0.049696969696969684,0.0705491173027244,8,-0.022963692540172942,0.03457157513459655,3,-0.0961145194274029,0.06382833811884558,1,-0.2067796610169491,0.0,3,-0.0961145194274029,0.06382833811884558,10,-0.034528265432765826,0.015446383111922507,2,-0.12587877369004186,0.08090088732690726,1,-0.004514672686230292,0.0,24,-0.051303662691652485,0.04765260077107447,15,-0.03499327052489909,0.03233412311040773,4,-0.07648872258846773,0.037527042105863884,17,-0.039394527459732154,0.037332639139515233,4,-0.14671946707156097,0.11018540210096742,0.3333333333333333,0.013291964008687596,0.30684967184442397,-0.1527777777777778,-0.013441313148109146,-0.4387353243669564,0.7777777777777778,0.04008371690018564,1.1272492441807922,0.8518518518518519,0.05970951373912081,1.4620413572753377,0.044642857142857144,0.00814074289006883,0.22116581535559682,7,16,0.12549019607843137,0.004401256934833064,0.11971929311123133
days_since_20d_high,40,0,11.2,11.0,6.910415772863899,0.0,19.0,5.0,19.0,6,14.0,7.5,4,14.0,10.25,9,10.0,7.0,9,18.0,14.0,8,6.0,18.0,3,11.0,4.5,1,6.0,0.0,3,11.0,4.5,10,10.5,5.75,2,6.5,0.5,1,0.0,0.0,24,17.5,14.25,15,11.0,7.5,4,14.0,10.25,17,17.0,15.0,4,8.5,6.0,-0.3950617283950617,-8.0,-0.64,0.013888888888888888,4.0,0.25,-0.3611111111111111,-4.0,-0.4444444444444444,-0.037037037037037035,-1.0,-0.13333333333333333,-0.16071428571428573,-6.5,-0.43333333333333335,7,16,-0.08235294117647059,-6.0,-0.4
higher_daily_low_count_5d,40,0,1.675,2.0,0.9971112120675252,0.0,3.0,1.0,2.25,6,1.5,1.0,4,0.5,1.0,9,2.0,2.0,9,2.0,1.0,8,2.0,2.0,3,1.0,1.0,1,0.0,0.0,3,1.0,1.0,10,2.0,1.0,2,1.0,1.0,1,3.0,0.0,24,2.0,1.25,15,2.0,1.0,4,0.5,1.0,17,2.0,2.0,4,1.0,0.75,-0.12345679012345678,0.0,0.0,-0.08333333333333333,0.0,0.0,0.6111111111111112,1.5,0.75,0.07407407407407407,1.0,0.5,-0.22321428571428573,0.0,0.0,7,16,-0.21568627450980393,0.0,0.0
rolling_low_5d_change,40,0,0.006123065039760137,0.0,0.09210669801733531,-0.26801152737752165,0.38054968287526436,-0.02801724137931033,0.01662442440893086,6,-0.005028735632183923,0.03212504493917062,4,-0.04306093636275948,0.038361272303360644,9,0.008000000000000007,0.049815343293604264,9,0.0,0.16388743667862493,8,0.010138524858710807,0.016100098958164,3,-0.040632054176072185,0.15390626120119866,1,-0.025862068965517238,0.0,3,-0.040632054176072185,0.15390626120119866,10,0.001908396946564861,0.02096634490577179,2,0.011603034152834868,0.037465103118352105,1,0.03571428571428581,0.0,24,-0.0006435006435006607,0.05054875839491277,15,0.0,0.027378334480441024,4,-0.04306093636275948,0.038361272303360644,17,0.003729796933278129,0.03411085560686411,4,-0.03324706157079471,0.08803061950851554,-0.13580246913580246,0.008000000000000007,0.1369192254455272,-0.16666666666666666,-0.0021385248587107997,-0.05332109312781866,0.4444444444444444,0.05106093636275949,0.7240685266910633,0.4074074074074074,0.04863205417607219,0.7468265043816107,-0.32142857142857145,-0.01112316425283566,-0.34233829149975037,7,16,-0.26666666666666666,-0.003729796933278129,-0.13468475476696873
days_since_10d_low,40,0,4.525,5.0,3.4565990399635482,0.0,9.0,1.75,9.0,6,4.0,3.5,4,1.0,3.75,9,5.0,4.0,9,6.0,3.0,8,7.0,5.25,3,3.0,4.5,1,0.0,0.0,3,3.0,4.5,10,5.0,4.0,2,4.5,4.5,1,5.0,0.0,24,4.5,7.5,15,5.0,4.0,4,1.0,3.75,17,6.0,5.0,4,1.5,4.5,-0.19753086419753085,-1.0,-0.2222222222222222,-0.19444444444444445,-2.0,-0.2857142857142857,0.3333333333333333,4.0,0.8,0.07407407407407407,2.0,0.4,-0.2857142857142857,-3.5,-0.5833333333333334,7,16,-0.2196078431372549,-1.0,-0.14285714285714285
days_since_20d_low,40,0,10.65,12.0,6.791963576961322,0.0,19.0,4.75,17.0,6,12.0,15.5,4,8.5,14.0,9,13.0,9.0,9,9.0,9.0,8,10.0,12.5,3,17.0,2.5,1,17.0,0.0,3,17.0,2.5,10,11.5,12.0,2,15.0,2.0,1,19.0,0.0,24,9.0,13.25,15,13.0,14.5,4,8.5,14.0,17,9.0,11.0,4,17.0,1.25,0.012345679012345678,4.0,0.42105263157894735,0.125,3.0,0.2727272727272727,0.16666666666666666,4.5,0.34615384615384615,-0.4074074074074074,-4.0,-0.43243243243243246,-0.044642857142857144,0.0,0.0,7,16,0.09019607843137255,4.0,0.32653061224489793
daily_low_slope_10d,40,0,-0.0011520399494119283,-0.001000600446045634,0.009643748014624705,-0.031796337186647615,0.02070796460176991,-0.006680580537120883,0.005482513269725487,6,-0.003670696557878029,0.006371043008040819,4,-0.0040678263925496404,0.004609545444130082,9,-0.001652892561983471,0.01121762781224365,9,-0.002795698924731183,0.014631089076494939,8,0.002494775339602926,0.003953948954499825,3,0.006666666666666667,0.0087813040849094,1,0.00811965811965812,0.0,3,0.006666666666666667,0.0087813040849094,10,-0.0033634441668268303,0.009279324420707705,2,0.008965551953716266,0.0008458938340581458,1,0.0035147392290249433,0.0,24,-0.0015467980295566501,0.010202729439136905,15,-0.0017142857142857142,0.0098921955183513,4,-0.0040678263925496404,0.004609545444130082,17,0.00043923865300146415,0.01034231828624352,4,0.007250384024577573,0.00533761726361347,-0.08641975308641975,0.0011428063627477118,0.08445672559807489,-0.16666666666666666,-0.0041476679015863965,-0.47344392914449435,0.05555555555555555,0.0024149338305661694,0.2152802598719092,-0.25925925925925924,-0.008319559228650138,-0.5589999672813019,-0.30357142857142855,-0.0049826698245390814,-0.4107857892516707,7,16,-0.2,-0.0021535243672871785,-0.21034015812031545
higher_daily_low_count_10d,40,0,4.0,4.0,1.7097008285302207,1.0,8.0,3.0,5.0,6,4.0,1.5,4,2.0,0.75,9,3.0,3.0,9,5.0,1.0,8,5.0,4.0,3,4.0,0.5,1,3.0,0.0,3,4.0,0.5,10,3.5,2.5,2,3.5,0.5,1,6.0,0.0,24,4.0,2.25,15,4.0,2.0,4,2.0,0.75,17,5.0,2.0,4,4.0,0.5,-0.4074074074074074,-2.0,-1.0,-0.3888888888888889,-2.0,-0.6666666666666666,0.4444444444444444,1.0,0.5,-0.2962962962962963,-1.0,-0.4444444444444444,-0.5267857142857143,-2.0,-0.8,7,16,-0.4588235294117647,-1.0,-0.5
range_position_10d,40,0,0.3655866963005484,0.3027224791337695,0.2685089606759045,0.018518518518518517,0.9534883720930233,0.1636240703177823,0.5181397147827203,6,0.23067632850241546,0.21385885676869848,4,0.20016547371661664,0.2231631895443888,9,0.21153846153846154,0.4190831262082298,9,0.32727272727272727,0.27912957139118183,8,0.4777365491651206,0.4587063972839835,3,0.3699421965317919,0.11601778418649361,1,0.10526315789473684,0.0,3,0.3699421965317919,0.11601778418649361,10,0.2168803418803419,0.17956870495233668,2,0.21019276775855722,0.10492960986382038,1,0.9459459459459459,0.0,24,0.3303030303030303,0.4485310565501149,15,0.2222222222222222,0.3303748964374482,4,0.20016547371661664,0.2231631895443888,17,0.36363636363636365,0.4352610892756878,4,0.3014094544302795,0.19271139385402297,-0.18518518518518517,-0.11573426573426573,-0.3396749465247786,-0.3055555555555556,-0.2661980876266591,-0.5340278623053204,0.2777777777777778,0.011372987821844899,0.033189197606058075,-0.25925925925925924,-0.15840373499333035,-0.5220007550655797,-0.39285714285714285,-0.1802083333333333,-0.4091174316906313,7,16,-0.27058823529411763,-0.14141414141414144,-0.3398081915713978
range_position_20d,40,0,0.41176348427779697,0.3525252525252525,0.28039730209474417,0.005747126436781609,0.9611650485436893,0.17821465163934427,0.5943813293579396,6,0.23599726775956287,0.425524194134403,4,0.24505425060047467,0.10956308207178952,9,0.3225806451612903,0.394296690927809,9,0.2654424040066778,0.3342061676447312,8,0.5246938775510204,0.3040841015925566,3,0.6020151133501259,0.1136473429951691,1,0.6259625962596259,0.0,3,0.6020151133501259,0.1136473429951691,10,0.2837393021724819,0.42607743210443455,2,0.5731927066567806,0.05276988960284534,1,0.9611650485436893,0.0,24,0.27855453533667224,0.3894194241457269,15,0.2916666666666667,0.4026015739407256,4,0.24505425060047467,0.10956308207178952,17,0.4225352112676056,0.388307053282005,4,0.6035437885591209,0.06433921743395454,0.037037037037037035,0.057138241154612524,0.147289862345499,-0.16666666666666666,-0.20211323238973006,-0.44259470709227405,0.2777777777777778,0.07752639456081564,0.19958551430169,-0.5555555555555556,-0.2794344681888356,-0.7503915722695067,-0.21428571428571427,-0.13000601008649298,-0.2990736807424739,7,16,-0.08235294117647059,-0.13086854460093894,-0.30821063261014925
daily_true_range_pct,40,0,0.04116340744441233,0.031842800185700584,0.034413950284817856,0.009488666315234581,0.17729591836734693,0.02122467649943905,0.03997694289976943,6,0.022964113181504486,0.016897982134726205,4,0.031525687597301504,0.011870829529857962,9,0.029765674477517417,0.006894846675503382,9,0.03737373737373737,0.05401022386744227,8,0.026523059548881362,0.01718795459270475,3,0.08986175115207373,0.03596656611362495,1,0.10256410256410256,0.0,3,0.08986175115207373,0.03596656611362495,10,0.02863799542307783,0.010570522407213456,2,0.06776802337263743,0.034796079191465115,1,0.026077097505668934,0.0,24,0.031842800185700584,0.019030936722075734,15,0.027510316368638238,0.011831479211787871,4,0.031525687597301504,0.011870829529857962,17,0.033628318584070796,0.016229458766772197,4,0.09621292685808815,0.02751004661583409,-0.43209876543209874,-0.007608062896219955,-0.6032877199932688,0.08333333333333333,0.0032426149286360548,0.2504601434834697,-0.1111111111111111,-0.0017600131197840867,-0.2392117503853428,-1.0,-0.06009607667455631,-4.165012480299903,-0.17857142857142858,-0.0029994050599167522,-0.1883791488393236,7,16,-0.2784313725490196,-0.006118002215432558,-0.3991377908077743
atr_14_pct,40,0,0.05056968001455373,0.0370813387253113,0.044028906701487625,0.015612244897959185,0.23720238095238097,0.024114154513129624,0.0551912653543494,6,0.025481859410430838,0.016556744626795537,4,0.038935635044291275,0.008083630640726654,9,0.029487945805937436,0.015119209149059898,9,0.0690897597977244,0.054136284260975776,8,0.026492769675419747,0.011694340839317464,3,0.06673798551678736,0.08668457767722475,1,0.14255189255189255,0.0,3,0.06673798551678736,0.08668457767722475,10,0.02849025974025974,0.01437578692582736,2,0.0974312522458573,0.045120640306035256,1,0.02656300615484289,0.0,24,0.038481201446362634,0.028090207130756287,15,0.02857142857142857,0.017426581531965947,4,0.038935635044291275,0.008083630640726654,17,0.03571428571428571,0.04068066888863349,4,0.10464493903433995,0.10020271911494125,-0.7530864197530864,-0.039601813991786965,-1.139525455749648,0.19444444444444445,0.002995176130517689,0.17900640708125273,-0.3333333333333333,-0.009447689238353839,-0.575895591430525,-1.0,-0.037250039710849926,-1.258992033118518,-0.4107142857142857,-0.009011332693341062,-0.4021727361997006,7,16,-0.3411764705882353,-0.007142857142857142,-0.307721543506792
realized_volatility_20d,40,0,0.07955451192674404,0.024478260949489218,0.27765922567798307,0.007009393061946734,1.7786677651770966,0.015154356249651585,0.04766107104702595,6,0.015475502460278626,0.013352793168504823,4,0.022742141597981463,0.004059944222441218,9,0.01903637199051233,0.008553483402433396,9,0.04972962409927821,0.045124456759516714,8,0.012596706458226192,0.009944521023108943,3,0.05717276945044078,0.07183997120666105,1,0.11865980067522522,0.0,3,0.05717276945044078,0.07183997120666105,10,0.017623021893612076,0.009157678421685925,2,0.08154377187221376,0.037116028803011444,1,0.01903637199051233,0.0,24,0.025057453443741735,0.03828040309294298,15,0.018602582493229533,0.013103948062536003,4,0.022742141597981463,0.004059944222441218,17,0.02687198539949469,0.045108277119951155,4,0.087916285062833,0.08203525902191885,-0.7777777777777778,-0.03069325210876588,-1.0289228013210503,0.4722222222222222,0.0064396655322861394,0.39562268770924747,0.0,-0.0037057696074691317,-0.43324683443179074,-0.9259259259259259,-0.038136397459928445,-1.9078642611359764,-0.2857142857142857,-0.013006048388620836,-0.39597933057967893,7,16,-0.20784313725490197,-0.008269402906265155,-0.2703947896077511
gap_from_prev_close_pct,40,0,-0.00013323872580661423,0.0,0.01438758885827671,-0.050000000000000044,0.036684782608695565,-0.0030301421419875185,0.005101088854237434,6,0.005164394333160072,0.006600113050108214,4,0.0021798464116549177,0.006189980548465673,9,0.0,0.00828179275379326,9,-0.0021505376344086446,0.003597841295222892,8,0.0,0.005715845170051276,3,0.0045977011494253706,0.04077127533060598,1,-0.050000000000000044,0.0,3,0.0045977011494253706,0.04077127533060598,10,0.004637535755454003,0.008986140565088008,2,-0.022208631288420544,0.0277913687115795,1,0.0,0.0,24,0.0,0.0058905989880624066,15,0.004237288135593209,0.006550767207820107,4,0.0021798464116549177,0.006189980548465673,17,0.0,0.003597841295222892,4,-0.020130033451545515,0.05876279755363023,0.2839506172839506,0.0021505376344086446,0.3265032050791491,0.1111111111111111,0.0,0.0,-0.1111111111111111,-0.0021798464116549177,-0.2632094857307913,-0.1111111111111111,-0.0045977011494253706,-0.5096996932450218,0.1875,0.0005165289256198191,0.1010593355534882,7,16,0.396078431372549,0.004237288135593209,0.5407733947915015
recent_5d_max_gap_abs_pct,40,0,0.024489336510206666,0.015648503364078414,0.024484405500743038,0.003516998827667095,0.11363636363636354,0.009652521525215257,0.028322561533046464,6,0.012853403141361297,0.009308653059231065,4,0.02094869145465439,0.007158365050724397,9,0.011111111111111072,0.007565492321589984,9,0.02898550724637683,0.045758780354507644,8,0.010146164545757619,0.0060114005586500985,3,0.036684782608695565,0.022378820132618826,1,0.06641366223908918,0.0,3,0.036684782608695565,0.022378820132618826,10,0.011653116531165297,0.009685922122810497,2,0.039163429394285854,0.027250232844803324,1,0.003516998827667095,0.0,24,0.021031837633396666,0.017955735894786107,15,0.011111111111111072,0.010226832097364913,4,0.02094869145465439,0.007158365050724397,17,0.0229681978798586,0.027593721770551083,4,0.046997362064581716,0.028934209429793967,-0.9012345679012346,-0.017874396135265758,-1.0432124188832264,-0.19444444444444445,0.0009649465653534528,0.1432389831160122,-0.8333333333333334,-0.009837580343543317,-0.7900352445297566,-0.8518518518518519,-0.025573671497584494,-2.300766341498789,-0.5535714285714286,-0.011991414245450915,-0.6202851969785232,7,16,-0.4745098039215686,-0.011857086768747527,-0.7620149123618567
volume_vs_20d_avg,40,0,0.7632629312936358,0.6713548529369662,0.41906679915503103,0.125081289527627,1.948101292248596,0.49317279209551285,1.01627104816292,6,0.6854557842087072,0.7347286289749821,4,0.5221592522187821,0.17621667151688036,9,0.8046754441870202,0.3121074530314405,9,0.4518253262515321,0.3902691085822104,8,0.9997676344619411,0.6349983014932178,3,0.8929516691790473,0.4156918194910668,1,0.6276062542293155,0.0,3,0.8929516691790473,0.4156918194910668,10,0.8511878091150442,0.2959909092935321,2,0.6524305734305406,0.024824319201224965,1,0.9775622662736071,0.0,24,0.5544640783626225,0.6585770046929861,15,0.8046754441870202,0.4195619973821896,4,0.5221592522187821,0.17621667151688036,17,0.6512377056925037,0.6582666487718016,4,0.7602789617041814,0.4068549709578322,0.5308641975308642,0.3528501179354881,0.723405078292893,-0.2222222222222222,-0.19509219027492086,-0.4828686022216828,0.7222222222222222,0.2825161919682381,0.8638878966016662,-0.1111111111111111,-0.08827622499202714,-0.26153389898573315,0.21428571428571427,0.18989449992396856,0.33286918923783615,7,16,0.11372549019607843,0.15343773849451647,0.280565047552065
volume_5d_vs_prior_20d,40,0,-0.14748375167813413,-0.22365251778361928,0.4493759118355354,-0.7756440560998539,0.8547289077570053,-0.44868885627070726,0.06519707822766918,6,-0.35567122746784535,0.45853597813509617,4,-0.3238413785042535,0.4295941948857787,9,-0.26192161358163546,0.21939891558948565,9,-0.22964114024217386,0.5853281196252998,8,0.11572268187580148,0.7169783019568439,3,0.45301132652122744,0.4790942310985314,1,-0.42446099229020207,0.0,3,0.45301132652122744,0.4790942310985314,10,-0.23979275445335008,0.19773463666815866,2,-0.43615286884947524,0.011691876559273173,1,-0.15826292632570638,0.0,24,-0.20381344834814036,0.6471812106941863,15,-0.26192161358163546,0.2553257303544277,4,-0.3238413785042535,0.4295941948857787,17,-0.14362571213587016,0.7544224174761087,4,0.02333373132283162,0.8885927904505189,0.13580246913580246,-0.0322804733394616,-0.10553516071330764,-0.25,-0.37764429545743694,-0.4735094268613903,0.2222222222222222,0.061919764922618026,0.2175438398491325,-0.1111111111111111,-0.7149329401028629,-0.8306124377844274,0.0,-0.12753084370855616,-0.1688968632155443,7,16,-0.1607843137254902,-0.1182959014457653,-0.23019875327243278
up_day_volume_ratio_10d,40,0,0.4885422878451732,0.4919713059823034,0.19488879125647612,0.13815729906208557,0.8799920819517989,0.34899265236571936,0.5877870300078549,6,0.4393044621996539,0.162675008645279,4,0.3581135901393805,0.07842534561279613,9,0.5089270768877763,0.2481538340867247,9,0.4374542360135362,0.27926808688905935,8,0.5227252580204157,0.2280211248779414,3,0.7187104007041946,0.14312394433760178,1,0.4068100051589302,0.0,3,0.7187104007041946,0.14312394433760178,10,0.4465748972723258,0.18989866122917604,2,0.4682312294484071,0.06142122428947694,1,0.7277723363179128,0.0,24,0.45338532024968237,0.24728891814582776,15,0.49544116003343774,0.206959501478157,4,0.3581135901393805,0.07842534561279613,17,0.5029265832140976,0.31578932956411365,4,0.6036059263176818,0.26464154544162977,-0.037037037037037035,0.07147284087424005,0.2587411463926201,-0.2222222222222222,-0.01379818113263942,-0.049831600701347074,0.3333333333333333,0.1508134867483958,0.6913208551106548,-0.5555555555555556,-0.2097833238164183,-0.645444003455643,-0.2857142857142857,-0.1025388958749826,-0.3230142702215557,7,16,-0.1450980392156863,-0.0074854231806598115,-0.030269949971011692
