date,ticker,foreign_net_buy_value,foreign_buy_value,foreign_sell_value
2026-07-01,007160,-49298750.0,81207800.0,130506550.0
2026-07-01,0071M0,0.0,0.0,0.0
2026-07-01,007210,40574305.0,77163232.0,36588927.0
2026-07-01,007280,-2779730.0,4911880.0,7691610.0
2026-07-01,0072Z0,-8660295.0,0.0,8660295.0
2026-07-01,007310,315400500.0,864177000.0,548776500.0
2026-07-01,007330,-1178060.0,13059160.0,14237220.0
2026-07-01,007340,93660400.0,2439575075.0,2345914675.0
2026-07-01,007370,-1855720.0,6453605.0,8309325.0
2026-07-01,007390,937698875.0,3216700800.0,2279001925.0
2026-07-01,007460,65350730.0,241855410.0,176504680.0
2026-07-01,007530,-3373750.0,2743625.0,6117375.0
2026-07-01,007540,14572450.0,40731600.0,26159150.0
2026-07-01,007570,171331390.0,347131470.0,175800080.0
2026-07-01,007575,-7240.0,0.0,7240.0
2026-07-01,007590,493640.0,562210.0,68570.0
2026-07-01,007610,-400324355.0,596756805.0,997081160.0
2026-07-01,007660,-117431237100.0,93740100200.0,211171337300.0
2026-07-01,007680,2338865.0,2984750.0,645885.0
2026-07-01,007690,-136268450.0,199216400.0,335484850.0
2026-07-01,007700,55421040.0,134986700.0,79565660.0
2026-07-01,007770,-332560.0,211620.0,544180.0
2026-07-01,007810,-4597177000.0,14366578850.0,18963755850.0
2026-07-01,007815,-33225750.0,136800.0,33362550.0
2026-07-01,00781K,-188400.0,0.0,188400.0
2026-07-01,007820,-43177658.0,80917502.0,124095160.0
2026-07-01,007860,77568950.0,436549055.0,358980105.0
2026-07-01,007980,-4921131.0,90611179.0,95532310.0
2026-07-01,008040,60275348.0,97929584.0,37654236.0
2026-07-01,008060,49330230.0,715519120.0,666188890.0
2026-07-01,00806K,-1783630.0,2560940.0,4344570.0
2026-07-01,008250,-22888020.0,22328890.0,45216910.0
2026-07-01,008260,58977640.0,170315790.0,111338150.0
2026-07-01,008290,9013060.0,44612514.0,35599454.0
2026-07-01,0082N0,15416780.0,321569650.0,306152870.0
2026-07-01,008350,-63461558.0,505454453.0,568916011.0
2026-07-01,008355,168290.0,175610.0,7320.0
2026-07-01,008370,45953640.0,50201410.0,4247770.0
2026-07-01,008420,35803848.0,104096580.0,68292732.0
2026-07-01,008470,21460.0,78465.0,57005.0
2026-07-01,008490,-31477390.0,82946450.0,114423840.0
2026-07-01,008700,-18564614.0,246903412.0,265468026.0
2026-07-01,008730,136738065.0,590430395.0,453692330.0
2026-07-01,008770,437546525.0,5010043425.0,4572496900.0
2026-07-01,008775,-3965500.0,1387000.0,5352500.0
2026-07-01,008830,80473590.0,199180590.0,118707000.0
2026-07-01,008870,-3969100.0,0.0,3969100.0
2026-07-01,0088D0,-306020.0,0.0,306020.0
2026-07-01,0088M0,225736050.0,716197880.0,490461830.0
2026-07-01,008930,-241464050.0,1283510250.0,1524974300.0
2026-07-01,008970,208320685.0,470351268.0,262030583.0
2026-07-01,009070,30482025.0,138213790.0,107731765.0
2026-07-01,009140,-8697475.0,21614200.0,30311675.0
2026-07-01,009150,114191873000.0,816286084000.0,702094211000.0
2026-07-01,009155,711821000.0,21501900500.0,20790079500.0
2026-07-01,009160,-131679555.0,331489375.0,463168930.0
2026-07-01,009180,71847785.0,97271670.0,25423885.0
2026-07-01,009190,-48255331.0,79661648.0,127916979.0
2026-07-01,0091W0,-725400.0,0.0,725400.0
2026-07-01,009200,11619712.0,35356769.0,23737057.0
2026-07-01,009240,-59893025.0,764477025.0,824370050.0
2026-07-01,009270,111302538.0,182996716.0,71694178.0
2026-07-01,009290,-3107560.0,325379560.0,328487120.0
2026-07-01,009300,12838565.0,19598710.0,6760145.0
2026-07-01,009320,25727757.0,32513379.0,6785622.0
2026-07-01,0093G0,-59.0,61721.0,61780.0
2026-07-01,009410,25738249.0,279868168.0,254129919.0
2026-07-01,009420,-406788850.0,10284074700.0,10690863550.0
2026-07-01,009450,536768900.0,1936660250.0,1399891350.0
2026-07-01,009460,9732108.0,80914663.0,71182555.0
2026-07-01,009470,471708125.0,1627488025.0,1155779900.0
2026-07-01,009520,-5310720.0,626022110.0,631332830.0
2026-07-01,009540,4775775250.0,34812801250.0,30037026000.0
2026-07-01,009580,6531387.0,56685746.0,50154359.0
2026-07-01,009620,719150.0,15570284.0,14851134.0
2026-07-01,009680,-18021850.0,31267860.0,49289710.0
2026-07-01,0096B0,0.0,0.0,0.0
2026-07-01,0096D0,1996.0,1996.0,0.0
2026-07-01,009770,-4572650.0,8169950.0,12742600.0
2026-07-01,009780,-25451840.0,11722640.0,37174480.0
2026-07-01,0097F0,-2147.0,53847.0,55994.0
2026-07-01,009810,152114.0,2871616.0,2719502.0
2026-07-01,009830,-5577248450.0,32038509475.0,37615757925.0
2026-07-01,009835,-43616445.0,67819470.0,111435915.0
2026-07-01,0098T0,0.0,0.0,0.0
2026-07-01,009900,101678295.0,368167935.0,266489640.0
2026-07-01,009970,335962600.0,1965342900.0,1629380300.0
2026-07-01,0099W0,-11996.0,3986.0,15982.0
2026-07-01,010040,-42849356.0,105142438.0,147991794.0
2026-07-01,010060,-8275993750.0,21314735000.0,29590728750.0
2026-07-01,010100,66654742.0,149568392.0,82913650.0
2026-07-01,010120,-28119992000.0,129963997500.0,158083989500.0
2026-07-01,010130,2288047500.0,13146749000.0,10858701500.0
2026-07-01,010140,-5453212525.0,43509463525.0,48962676050.0
2026-07-01,010170,2600755875.0,36886058910.0,34285303035.0
2026-07-01,0101C0,-5000470.0,0.0,5000470.0
2026-07-01,010240,91378420.0,110236800.0,18858380.0
2026-07-01,010280,-84059125.0,65288390.0,149347515.0
2026-07-01,010400,5234440.0,15789920.0,10555480.0
2026-07-01,010470,7564035.0,14258040.0,6694005.0
2026-07-01,010580,-75365966.0,51372188.0,126738154.0
2026-07-01,0105P0,-51946.0,0.0,51946.0
2026-07-01,010640,16496186.0,29902528.0,13406342.0
2026-07-01,010660,91383515.0,225067035.0,133683520.0
2026-07-01,010690,712695530.0,2047888420.0,1335192890.0
2026-07-01,010770,8241159.0,27309534.0,19068375.0
2026-07-01,010780,710309375.0,1500752125.0,790442750.0
2026-07-01,010820,-829070.0,1391539400.0,1392368470.0
2026-07-01,010950,3228939350.0,13980499200.0,10751559850.0
2026-07-01,010955,72189800.0,294835200.0,222645400.0
2026-07-01,010960,-98040906.0,3139799974.0,3237840880.0
2026-07-01,011040,10776955.0,50462550.0,39685595.0
2026-07-01,011070,19525547500.0,83182697000.0,63657149500.0
2026-07-01,011080,7255740.0,72941625.0,65685885.0
2026-07-01,011090,-3039361.0,21538779.0,24578140.0
2026-07-01,011150,12519406.0,44712823.0,32193417.0
2026-07-01,011155,31540.0,31540.0,0.0
2026-07-01,011170,590402450.0,4952636650.0,4362234200.0
2026-07-01,011200,-514086395.0,7045608630.0,7559695025.0
2026-07-01,011210,1246444500.0,4999672150.0,3753227650.0
2026-07-01,011230,-524226966.0,5332051438.0,5856278404.0
2026-07-01,011280,-23166209.0,27497727.0,50663936.0
2026-07-01,011300,7727955.0,13865950.0,6137995.0
2026-07-01,011320,-15910445.0,42137580.0,58048025.0
2026-07-01,011330,-174542872.0,56360660.0,230903532.0
2026-07-01,011370,40383243.0,71844642.0,31461399.0
2026-07-01,011390,19725000.0,58845250.0,39120250.0
2026-07-01,011420,27141253.0,52364737.0,25223484.0
2026-07-01,011500,-159658245.0,447213005.0,606871250.0
2026-07-01,011560,-366710575.0,1273595250.0,1640305825.0
2026-07-01,0115H0,-82205.0,36090.0,118295.0
2026-07-01,011690,-65318315.0,234444270.0,299762585.0
2026-07-01,011700,22649522.0,187511473.0,164861951.0
2026-07-01,011760,32701900.0,177554200.0,144852300.0
2026-07-01,011780,4127988600.0,6524689900.0,2396701300.0
2026-07-01,011785,59340700.0,104012600.0,44671900.0
2026-07-01,011790,370396300.0,8099574150.0,7729177850.0
2026-07-01,0117P0,116367980.0,461351155.0,344983175.0
2026-07-01,011930,-412476665.0,3921118440.0,4333595105.0
2026-07-01,012030,191237167.0,358195518.0,166958351.0
2026-07-01,0120G0,70652200.0,607481800.0,536829600.0
2026-07-01,012160,3206095.0,20002771.0,16796676.0
2026-07-01,012170,-41508984.0,138698995.0,180207979.0
2026-07-01,012200,147947030.0,1575204535.0,1427257505.0
2026-07-01,012210,104592550.0,320050395.0,215457845.0
2026-07-01,012280,936551.0,19983722.0,19047171.0
2026-07-01,012320,128736100.0,293916800.0,165180700.0
2026-07-01,012330,186669750.0,47064671000.0,46878001250.0
2026-07-01,012340,38812894.0,143631735.0,104818841.0
2026-07-01,012450,-13454211500.0,95351262500.0,108805474000.0
2026-07-01,012610,-114304905.0,289982905.0,404287810.0
2026-07-01,012620,1273200.0,2171410.0,898210.0
2026-07-01,012630,282549075.0,924741800.0,642192725.0
2026-07-01,012690,-9370369.0,12099747.0,21470116.0
2026-07-01,0126Z0,-3743457000.0,9092508250.0,12835965250.0
2026-07-01,012700,21854472.0,37278712.0,15424240.0
2026-07-01,012750,-137009200.0,2499973600.0,2636982800.0
2026-07-01,012790,11745640.0,24758780.0,13013140.0
2026-07-01,012800,-80905370.0,207595682.0,288501052.0
2026-07-01,012860,-178204425.0,451958239.0,630162664.0
2026-07-01,0129K0,67092.0,488324.0,421232.0
2026-07-01,013000,18286122.0,33885397.0,15599275.0
2026-07-01,013030,387182550.0,991585400.0,604402850.0
2026-07-01,0130D0,3986.0,3986.0,0.0
2026-07-01,0130H0,-340850.0,0.0,340850.0
2026-07-01,013120,50817684.0,93248719.0,42431035.0
2026-07-01,0131D0,246875.0,246875.0,0.0
2026-07-01,0132G0,103935.0,364927.0,260992.0
2026-07-01,013310,14043741.0,147590141.0,133546400.0
2026-07-01,013360,166427274.0,358989355.0,192562081.0
2026-07-01,0134X0,-14852192.0,13839.0,14866031.0
2026-07-01,013520,23532510.0,142035785.0,118503275.0
2026-07-01,013570,88428855.0,129886275.0,41457420.0
2026-07-01,013580,-1443430400.0,2665461100.0,4108891500.0
2026-07-01,013700,-300866340.0,297648131.0,598514471.0
2026-07-01,013720,-1897030.0,12024828.0,13921858.0
2026-07-01,013810,1179337.0,14922378.0,13743041.0
2026-07-01,013870,3950990.0,32281545.0,28330555.0
2026-07-01,013890,-31091010.0,41351670.0,72442680.0
2026-07-01,013990,-23307955.0,68060850.0,91368805.0
2026-07-01,014100,-17303015.0,5771294.0,23074309.0
2026-07-01,014130,27234498.0,34428733.0,7194235.0
2026-07-01,014160,87249085.0,150214748.0,62965663.0
2026-07-01,014190,7812689.0,31583895.0,23771206.0
2026-07-01,014280,42482764.0,102981164.0,60498400.0
2026-07-01,014285,0.0,0.0,0.0
2026-07-01,014440,14731588.0,29681430.0,14949842.0
2026-07-01,014470,-480206.0,94221164.0,94701370.0
2026-07-01,014530,20012830.0,161176620.0,141163790.0
2026-07-01,014570,3957165.0,5875285.0,1918120.0
2026-07-01,014580,-14026691.0,63153829.0,77180520.0
2026-07-01,014620,385505150.0,3208244625.0,2822739475.0
2026-07-01,014680,1424431500.0,16351272250.0,14926840750.0
2026-07-01,014710,48710045.0,87256875.0,38546830.0
2026-07-01,014790,18286005.0,109351350.0,91065345.0
2026-07-01,014820,108167805.0,886385095.0,778217290.0
2026-07-01,014825,0.0,0.0,0.0
2026-07-01,014830,224357500.0,524318000.0,299960500.0
2026-07-01,014910,-115240138.0,615652268.0,730892406.0
2026-07-01,014940,170936003.0,529123663.0,358187660.0
2026-07-01,014950,-131573920.0,977215535.0,1108789455.0
2026-07-01,014970,7048535.0,47560420.0,40511885.0
2026-07-01,014990,-8811860.0,26866005.0,35677865.0
2026-07-01,015230,27307050.0,68047750.0,40740700.0
2026-07-01,015260,7968637.0,44647999.0,36679362.0
2026-07-01,015360,23122920.0,154948990.0,131826070.0
2026-07-01,015590,-15780925.0,65706240.0,81487165.0
2026-07-01,015710,-19849875.0,7215145.0,27065020.0
2026-07-01,015750,17796785.0,561811895.0,544015110.0
2026-07-01,015760,-3398528025.0,13630876400.0,17029404425.0
2026-07-01,015860,-91852760.0,313336740.0,405189500.0
2026-07-01,015890,29016821.0,63798320.0,34781499.0
2026-07-01,016090,8617102.0,48485925.0,39868823.0
2026-07-01,016100,-24280741.0,19119992.0,43400733.0
2026-07-01,016250,22203305.0,33570305.0,11367000.0
2026-07-01,016360,-808069200.0,16502768200.0,17310837400.0
2026-07-01,016380,-103269020.0,608828590.0,712097610.0
2026-07-01,016450,30570555.0,37649240.0,7078685.0
2026-07-01,0164H0,983423878.0,1232765252.0,249341374.0
2026-07-01,016580,27184490.0,76373700.0,49189210.0
2026-07-01,016590,8767670.0,55914530.0,47146860.0
2026-07-01,0165X0,-70086275.0,17453511.0,87539786.0
2026-07-01,016600,33211675.0,103998710.0,70787035.0
2026-07-01,016610,44845740.0,310762250.0,265916510.0
2026-07-01,016670,-4787370.0,3399950.0,8187320.0
2026-07-01,016710,76782710.0,120777300.0,43994590.0
2026-07-01,016740,71813935.0,136220795.0,64406860.0
2026-07-01,016800,3738500.0,7595100.0,3856600.0
2026-07-01,016880,41739059.0,301968355.0,260229296.0
2026-07-01,016920,-2447977.0,8141552.0,10589529.0
2026-07-01,017000,-93566895.0,103154495.0,196721390.0
2026-07-01,017180,15293916.0,24208088.0,8914172.0
2026-07-01,017250,1441625.0,2337442.0,895817.0
2026-07-01,017370,48405110.0,67515370.0,19110260.0
2026-07-01,017390,11506600.0,51877500.0,40370900.0
2026-07-01,017480,-3050198.0,76316537.0,79366735.0
2026-07-01,017510,340281845.0,3046141195.0,2705859350.0
2026-07-01,017550,-53374301.0,375266544.0,428640845.0
2026-07-01,017650,1591420.0,20100210.0,18508790.0
2026-07-01,017670,6069774500.0,34938214750.0,28868440250.0
2026-07-01,017800,2115144850.0,5126640900.0,3011496050.0
2026-07-01,017810,32657750.0,79233830.0,46576080.0
2026-07-01,017860,12733820.0,391053300.0,378319480.0
2026-07-01,017890,152719160.0,397760325.0,245041165.0
2026-07-01,017900,46828395.0,2184319865.0,2137491470.0
2026-07-01,017940,-6779700.0,189103600.0,195883300.0
2026-07-01,017960,170566450.0,3298170350.0,3127603900.0
2026-07-01,018000,-1736131117.0,1841150583.0,3577281700.0
2026-07-01,018120,2236900.0,3190840.0,953940.0
2026-07-01,018250,137014040.0,186350495.0,49336455.0
2026-07-01,018260,4948218350.0,18204405250.0,13256186900.0
2026-07-01,018290,820799870.0,1660335430.0,839535560.0
2026-07-01,018310,12861030.0,31840590.0,18979560.0
2026-07-01,018470,91088208.0,331691555.0,240603347.0
2026-07-01,018500,-172182.0,44973577.0,45145759.0
2026-07-01,018620,7059236.0,14624265.0,7565029.0
2026-07-01,018670,510553000.0,1372886000.0,862333000.0
2026-07-01,018680,-118195.0,19430.0,137625.0
2026-07-01,018700,5668319.0,59012711.0,53344392.0
2026-07-01,018880,-4227220682.0,4744321706.0,8971542388.0
2026-07-01,019010,-44894350.0,240142075.0,285036425.0
2026-07-01,019170,81624770.0,274812430.0,193187660.0
2026-07-01,019180,-74896615.0,177657975.0,252554590.0
2026-07-01,019210,256374850.0,6262183750.0,6005808900.0
2026-07-01,019540,20496450.0,192185270.0,171688820.0
2026-07-01,019550,-37754672.0,42255388.0,80010060.0
2026-07-01,019660,3071666.0,7628146.0,4556480.0
2026-07-01,019680,522601.0,181414666.0,180892065.0
2026-07-01,019685,-1410989.0,154550.0,1565539.0
2026-07-01,019770,6159250.0,18891980.0,12732730.0
2026-07-01,019990,12957690.0,91514340.0,78556650.0
2026-07-01,020000,-136925050.0,606932300.0,743857350.0
2026-07-01,020120,45808200.0,114179425.0,68371225.0
2026-07-01,020150,2289126725.0,4903449325.0,2614322600.0
2026-07-01,020180,4341515.0,83790082.0,79448567.0
2026-07-01,020400,43709520.0,150560080.0,106850560.0
2026-07-01,020560,26731510.0,132720990.0,105989480.0
2026-07-01,020710,54472231.0,124848905.0,70376674.0
2026-07-01,021040,1007525.0,2268990.0,1261465.0
2026-07-01,021050,79159537.0,127251764.0,48092227.0
2026-07-01,021080,288063600.0,651631360.0,363567760.0
2026-07-01,021240,1410450550.0,12314614150.0,10904163600.0
2026-07-01,021320,62091105.0,146757740.0,84666635.0
2026-07-01,021650,535068.0,804433.0,269365.0
2026-07-01,021820,34433210.0,77253790.0,42820580.0
2026-07-01,022100,3491725825.0,9180903475.0,5689177650.0
2026-07-01,022220,63060.0,190899.0,127839.0
2026-07-01,023000,2363523.0,5936335.0,3572812.0
2026-07-01,023150,9712925.0,37240685.0,27527760.0
2026-07-01,023160,122695200.0,3292619850.0,3169924650.0
2026-07-01,023350,-11789670.0,31746395.0,43536065.0
2026-07-01,023410,2319796931.0,9463934450.0,7144137519.0
2026-07-01,023450,-7850500.0,952150.0,8802650.0
2026-07-01,023530,1139427050.0,13730074450.0,12590647400.0
2026-07-01,023590,36757000.0,766573000.0,729816000.0
2026-07-01,023600,13313770.0,44257690.0,30943920.0
2026-07-01,023760,-7308272.0,33816197.0,41124469.0
2026-07-01,023770,6752055.0,10655130.0,3903075.0
2026-07-01,023790,10689076.0,86547475.0,75858399.0
2026-07-01,023800,518080.0,94158450.0,93640370.0
2026-07-01,023810,-7867035.0,44023585.0,51890620.0
2026-07-01,023900,14752860.0,45399590.0,30646730.0
2026-07-01,023910,70004400.0,132152750.0,62148350.0
2026-07-01,023960,8807501.0,17797637.0,8990136.0
2026-07-01,024060,-14264045.0,673884990.0,688149035.0
2026-07-01,024070,18723599.0,53624082.0,34900483.0
2026-07-01,024090,12071640.0,16885780.0,4814140.0
2026-07-01,024110,3058266640.0,10779144200.0,7720877560.0
2026-07-01,024120,5310225.0,7247025.0,1936800.0
2026-07-01,024720,68095120.0,117250180.0,49155060.0
2026-07-01,024740,36587490.0,103223275.0,66635785.0
2026-07-01,024800,-24689095.0,46362180.0,71051275.0
2026-07-01,024830,-801580.0,3668100.0,4469680.0
2026-07-01,024840,-435276184.0,6658336829.0,7093613013.0
2026-07-01,024850,-231437910.0,436027710.0,667465620.0
2026-07-01,024880,5780550.0,64724120.0,58943570.0
2026-07-01,024890,28576000.0,60488005.0,31912005.0
2026-07-01,024900,-1281220.0,80411730.0,81692950.0
2026-07-01,024910,-203523425.0,128053153.0,331576578.0
2026-07-01,024940,29163767.0,42088232.0,12924465.0
2026-07-01,024950,-10291785.0,12650485.0,22942270.0
2026-07-01,025000,22446650.0,80210150.0,57763500.0
2026-07-01,025320,-2284994460.0,1763222845.0,4048217305.0
2026-07-01,025530,1127130.0,12295065.0,11167935.0
2026-07-01,025540,418813800.0,756007700.0,337193900.0
2026-07-01,025550,24023283.0,122648105.0,98624822.0
2026-07-01,025560,4227543150.0,15654824150.0,11427281000.0
2026-07-01,025620,52872035.0,288966190.0,236094155.0
2026-07-01,025750,16451902.0,26409540.0,9957638.0
2026-07-01,025770,21925925.0,264427250.0,242501325.0
2026-07-01,025820,-67073791.0,242909454.0,309983245.0
2026-07-01,025860,34213305.0,357043030.0,322829725.0
2026-07-01,025870,5345805.0,7903270.0,2557465.0
2026-07-01,025880,34447915.0,52920875.0,18472960.0
2026-07-01,025890,181645.0,20608135.0,20426490.0
2026-07-01,025900,-23973440.0,278629430.0,302602870.0
2026-07-01,025950,-197229930.0,1691166260.0,1888396190.0
2026-07-01,025980,-259369714.0,738053518.0,997423232.0
2026-07-01,026040,-12352442.0,447057.0,12799499.0
2026-07-01,026150,-36066361.0,522086876.0,558153237.0
2026-07-01,026890,132106820.0,352590070.0,220483250.0
2026-07-01,026910,-124778005.0,178156080.0,302934085.0
2026-07-01,026940,-781533125.0,3525729680.0,4307262805.0
2026-07-01,026960,236817800.0,932677625.0,695859825.0
2026-07-01,027040,-14278355.0,57911691.0,72190046.0
2026-07-01,027050,291920.0,41258121.0,40966201.0
2026-07-01,027360,-577703493.0,5120179240.0,5697882733.0
2026-07-01,027410,8969585.0,119176205.0,110206620.0
2026-07-01,027580,-7073702.0,46095045.0,53168747.0
2026-07-01,027710,-26386385.0,58962772.0,85349157.0
2026-07-01,027740,-45576823.0,36825662.0,82402485.0
2026-07-01,027830,-15724006.0,25638611.0,41362617.0
2026-07-01,027970,4999853.0,11099712.0,6099859.0
2026-07-01,028050,1480996475.0,74630148025.0,73149151550.0
2026-07-01,028080,6998390.0,12269740.0,5271350.0
2026-07-01,028100,278286780.0,434202890.0,155916110.0
2026-07-01,028260,47531118750.0,140353159000.0,92822040250.0
2026-07-01,02826K,-761669250.0,1019648250.0,1781317500.0
2026-07-01,028300,-7596736475.0,8500814125.0,16097550600.0
2026-07-01,028670,779474922.0,4583268911.0,3803793989.0
2026-07-01,029460,-233446575.0,1137656675.0,1371103250.0
2026-07-01,029480,-156579177.0,59398929.0,215978106.0
2026-07-01,029530,83166800.0,178149800.0,94983000.0
2026-07-01,029780,-11928575.0,1520052125.0,1531980700.0
2026-07-01,030000,-925458565.0,1646945180.0,2572403745.0
2026-07-01,030190,-112429150.0,448746850.0,561176000.0
2026-07-01,030200,-11047700.0,578521100.0,589568800.0
2026-07-01,030210,2059700.0,117828505.0,115768805.0
2026-07-01,030520,-170138305.0,1407456025.0,1577594330.0
2026-07-01,030530,-1367265525.0,5180976375.0,6548241900.0
2026-07-01,030610,-250777450.0,148283960.0,399061410.0
2026-07-01,030720,-10009520.0,31832020.0,41841540.0
2026-07-01,030960,126651030.0,566443240.0,439792210.0
2026-07-01,031210,-56732550.0,583108900.0,639841450.0
2026-07-01,031310,-65281261.0,29219284.0,94500545.0
2026-07-01,031330,1459972100.0,5875192695.0,4415220595.0
2026-07-01,031430,122486050.0,331245895.0,208759845.0
2026-07-01,031440,-12515825.0,13798500.0,26314325.0
2026-07-01,031510,-16369388.0,15590255.0,31959643.0
2026-07-01,031820,-5433385.0,53189730.0,58623115.0
2026-07-01,031980,-3099259900.0,21209661950.0,24308921850.0
2026-07-01,032080,32231433.0,38001736.0,5770303.0
2026-07-01,032190,-48587305.0,517883365.0,566470670.0
2026-07-01,032280,2091073.0,2390202.0,299129.0
2026-07-01,032300,-19468740.0,19043280.0,38512020.0
2026-07-01,032350,12904110.0,1532451990.0,1519547880.0
2026-07-01,032500,-28553305.0,3282910090.0,3311463395.0
2026-07-01,032540,-382405.0,180390.0,562795.0
2026-07-01,032560,20462290.0,49566330.0,29104040.0
2026-07-01,032580,-3904923520.0,5267596675.0,9172520195.0
2026-07-01,032620,-57642505.0,75297450.0,132939955.0
2026-07-01,032640,2138706695.0,5703050365.0,3564343670.0
2026-07-01,032680,174138671.0,204635527.0,30496856.0
2026-07-01,032750,-1654020.0,5568410.0,7222430.0
2026-07-01,032790,7232434.0,55600704.0,48368270.0
2026-07-01,032800,-11770199.0,17827699.0,29597898.0
2026-07-01,032820,-1017816895.0,13075345110.0,14093162005.0
2026-07-01,032830,33993788250.0,138027801000.0,104034012750.0
2026-07-01,032850,-11804398.0,55371167.0,67175565.0
2026-07-01,032860,-3890974.0,8027524.0,11918498.0
2026-07-01,032940,-34001855.0,268249505.0,302251360.0
2026-07-01,033050,3078093.0,5571604.0,2493511.0
2026-07-01,033100,-781546550.0,7728512850.0,8510059400.0
2026-07-01,033130,4447392.0,25909602.0,21462210.0
2026-07-01,033160,11265050775.0,18794538105.0,7529487330.0
2026-07-01,033170,49707235.0,103333707.0,53626472.0
2026-07-01,033200,5529911.0,16840073.0,11310162.0
2026-07-01,033230,8306657.0,66930396.0,58623739.0
2026-07-01,033240,-523483150.0,1049825550.0,1573308700.0
2026-07-01,033250,-23825428.0,7748772.0,31574200.0
2026-07-01,033270,-35216940.0,106390490.0,141607430.0
2026-07-01,033290,7742704.0,27435087.0,19692383.0
2026-07-01,033310,16149505.0,33380829.0,17231324.0
2026-07-01,033320,4738030.0,63285075.0,58547045.0
2026-07-01,033340,118359701.0,321763952.0,203404251.0
2026-07-01,033500,88397340.0,1023671430.0,935274090.0
2026-07-01,033530,-103376610.0,211408545.0,314785155.0
2026-07-01,033540,-12199602.0,324058781.0,336258383.0
2026-07-01,033560,84786240.0,244744170.0,159957930.0
2026-07-01,033640,-356693000.0,2814614475.0,3171307475.0
2026-07-01,033780,3950951500.0,32199866750.0,28248915250.0
2026-07-01,033790,-660560650.0,3751384915.0,4411945565.0
2026-07-01,033920,29959270.0,102309240.0,72349970.0
2026-07-01,034020,-7582051300.0,49956054400.0,57538105700.0
2026-07-01,034220,-11844221880.0,16036913860.0,27881135740.0
2026-07-01,034230,-1052569820.0,1748127780.0,2800697600.0
2026-07-01,034310,-30756390.0,110172910.0,140929300.0
2026-07-01,034590,12897600.0,13670100.0,772500.0
2026-07-01,034730,-37237039500.0,64288874000.0,101525913500.0
2026-07-01,03473K,166501250.0,937598750.0,771097500.0
2026-07-01,034810,-196425240.0,155886340.0,352311580.0
2026-07-01,03481K,-83880.0,18100.0,101980.0
2026-07-01,034830,22131014.0,139093245.0,116962231.0
2026-07-01,034940,-27816530.0,247464446.0,275280976.0
2026-07-01,034950,105178300.0,164868900.0,59690600.0
2026-07-01,035000,30598110.0,49299815.0,18701705.0
2026-07-01,035080,5840105.0,59099395.0,53259290.0
2026-07-01,035150,-38569250.0,68883100.0,107452350.0
2026-07-01,035200,-7587880.0,46290915.0,53878795.0
2026-07-01,035250,-263701235.0,2582435860.0,2846137095.0
2026-07-01,035290,-154780.0,1047745.0,1202525.0
2026-07-01,035420,19855385000.0,67618469650.0,47763084650.0
2026-07-01,035460,99266482.0,180959851.0,81693369.0
2026-07-01,035510,237716735.0,451610585.0,213893850.0
2026-07-01,035600,108948620.0,298100210.0,189151590.0
2026-07-01,035610,15184500.0,17806490.0,2621990.0
2026-07-01,035620,7236041.0,16931607.0,9695566.0
2026-07-01,035720,7179044750.0,21513348700.0,14334303950.0
2026-07-01,035760,-110294000.0,574400350.0,684694350.0
2026-07-01,035810,-47446899.0,203012815.0,250459714.0
2026-07-01,035890,73447416.0,423029094.0,349581678.0
2026-07-01,035900,1555782800.0,4280450150.0,2724667350.0
2026-07-01,036000,-112792480.0,153822250.0,266614730.0
2026-07-01,036010,1422896005.0,3057477490.0,1634581485.0
2026-07-01,036030,-17273695.0,13625165.0,30898860.0
2026-07-01,036090,117538641.0,406388282.0,288849641.0
2026-07-01,036120,1716374.0,21906735.0,20190361.0
2026-07-01,036170,128011861.0,647707556.0,519695695.0
2026-07-01,036190,31254150.0,69282000.0,38027850.0
2026-07-01,036200,276432950.0,2796128590.0,2519695640.0
2026-07-01,036220,485455.0,57888395.0,57402940.0
2026-07-01,036420,976500.0,976500.0,0.0
2026-07-01,036460,1157618525.0,2449723675.0,1292105150.0
2026-07-01,036480,-3410140.0,2986800.0,6396940.0
2026-07-01,036530,61146950.0,215661450.0,154514500.0
2026-07-01,036540,-129822095.0,5063814230.0,5193636325.0
2026-07-01,036560,19796495.0,32698135.0,12901640.0
2026-07-01,036570,165022500.0,9629930500.0,9464908000.0
2026-07-01,036580,20814515.0,40534240.0,19719725.0
2026-07-01,036620,-299221197.0,466452350.0,765673547.0
2026-07-01,036630,-4571700.0,9983710.0,14555410.0
2026-07-01,036640,35519975.0,74187555.0,38667580.0
2026-07-01,036670,4752810.0,5519360.0,766550.0
2026-07-01,036710,79799746.0,886974217.0,807174471.0
2026-07-01,036800,135204200.0,217291650.0,82087450.0
2026-07-01,036810,635280300.0,2005216150.0,1369935850.0
2026-07-01,036830,107202850.0,1181248600.0,1074045750.0
2026-07-01,036890,35257835.0,424527110.0,389269275.0
2026-07-01,036930,12773211000.0,283293564750.0,270520353750.0
2026-07-01,037030,-407772170.0,722927605.0,1130699775.0
2026-07-01,037070,-86459430.0,232852840.0,319312270.0
2026-07-01,037230,-3198452.0,17884345.0,21082797.0
2026-07-01,037270,95611263.0,468378420.0,372767157.0
2026-07-01,037330,-29457856.0,7364874.0,36822730.0
2026-07-01,037350,-253978405.0,4857357605.0,5111336010.0
