analysis_scope,arm_event_type,arm_cycle_number,variant,price_damage_threshold_pct,control_trade_id,ticker,name,recovery_class,v2_loss_guard_triggered,entry_date,entry_open,first_arm_date,first_arm_close,first_arm_close_return_pct,first_arm_running_mfe_pct,first_arm_fast_date,first_arm_fast_state,next_usable_fast_date,next_usable_fast_state,unavailable_before_next_usable_count,next_fast_close,next_fast_close_return_pct,arm_to_next_fast_delta_pp,min_close_return_after_arm_to_next_fast_pct,min_close_date_after_arm_to_next_fast,min_close_delta_vs_arm_pp,additional_close_deterioration_pp,min_low_return_after_arm_to_next_fast_pct,additional_low_deterioration_pp,first_mfe20_date,long_horizon_end_date,long_horizon_end_reason,post_arm_long_min_close_return_pct,post_arm_long_min_close_date,post_arm_long_min_close_delta_pp,post_arm_long_additional_close_deterioration_pp,post_arm_long_min_low_return_pct,post_arm_long_additional_low_deterioration_pp,days_arm_to_long_min_close_trading,days_arm_to_long_min_close_calendar,long_horizon_last_close_return_pct,arm_to_long_horizon_last_close_delta_pp,arm_date,arm_close,arm_close_return_pct,arm_running_mfe_pct,arm_fast_date,arm_fast_state
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064760_KR7064760002_KOSDAQ_01,64760,티씨케이,RECOVERY,True,2024-04-15,129500.0,2024-09-03,96300.0,-25.637066,15.752896,2024-08-30,SETUP,2024-09-06,WATCH,0,90300.0,-30.27027,-4.633204,-30.27027,2024-09-06,-4.633204,4.633204,-30.965251,5.328185,2025-09-18,2025-09-17,BEFORE_FIRST_MFE20,-47.876448,2024-12-09,-22.239382,22.239382,-48.648649,23.011583,63.0,97.0,15.057915,40.694981,2024-09-03,96300.0,-25.637066,15.752896,2024-08-30,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064760_KR7064760002_KOSDAQ_01,64760,티씨케이,RECOVERY,True,2024-04-15,129500.0,2024-09-06,90300.0,-30.27027,15.752896,2024-09-06,WATCH,2024-09-13,WATCH,0,88200.0,-31.891892,-1.621622,-31.891892,2024-09-13,-1.621622,1.621622,-32.972973,2.702703,2025-09-18,2025-09-17,BEFORE_FIRST_MFE20,-47.876448,2024-12-09,-17.606178,17.606178,-48.648649,18.378379,60.0,94.0,15.057915,45.328185,2024-09-06,90300.0,-30.27027,15.752896,2024-09-06,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064760_KR7064760002_KOSDAQ_02,64760,티씨케이,RECOVERY,True,2024-06-17,141300.0,2024-08-02,103400.0,-26.822364,3.255485,2024-08-02,SETUP,2024-08-09,SETUP,0,106400.0,-24.699222,2.123142,-32.767162,2024-08-05,-5.944798,5.944798,-34.67799,7.855626,2025-09-30,2025-09-29,BEFORE_FIRST_MFE20,-52.229299,2024-12-09,-25.406935,25.406935,-52.937013,26.114649,84.0,129.0,17.763623,44.585987,2024-08-02,103400.0,-26.822364,3.255485,2024-08-02,SETUP
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064760_KR7064760002_KOSDAQ_02,64760,티씨케이,RECOVERY,True,2024-06-17,141300.0,2024-08-12,105300.0,-25.477707,3.255485,2024-08-09,SETUP,2024-08-16,SETUP,0,111000.0,-21.443737,4.03397,-25.902335,2024-08-13,-0.424628,0.424628,-26.61005,1.132343,2025-09-30,2025-09-29,BEFORE_FIRST_MFE20,-52.229299,2024-12-09,-26.751592,26.751592,-52.937013,27.459306,78.0,119.0,17.763623,43.24133,2024-08-12,105300.0,-25.477707,3.255485,2024-08-09,SETUP
SECONDARY_ALL_ARM_CYCLES,REARM,3,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064760_KR7064760002_KOSDAQ_02,64760,티씨케이,RECOVERY,True,2024-06-17,141300.0,2024-08-26,104900.0,-25.760793,3.255485,2024-08-23,SETUP,2024-08-30,SETUP,0,100500.0,-28.874735,-3.113942,-30.64402,2024-08-29,-4.883227,4.883227,-30.997877,5.237084,2025-09-30,2025-09-29,BEFORE_FIRST_MFE20,-52.229299,2024-12-09,-26.468506,26.468506,-52.937013,27.17622,69.0,105.0,17.763623,43.524416,2024-08-26,104900.0,-25.760793,3.255485,2024-08-23,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064760_KR7064760002_KOSDAQ_02,64760,티씨케이,RECOVERY,True,2024-06-17,141300.0,2024-08-05,95000.0,-32.767162,3.255485,2024-08-02,SETUP,2024-08-09,SETUP,0,106400.0,-24.699222,8.06794,-30.714791,2024-08-07,2.052371,0.0,-32.837933,0.070771,2025-09-30,2025-09-29,BEFORE_FIRST_MFE20,-52.229299,2024-12-09,-19.462137,19.462137,-52.937013,20.169851,83.0,126.0,17.763623,50.530785,2024-08-05,95000.0,-32.767162,3.255485,2024-08-02,SETUP
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064760_KR7064760002_KOSDAQ_02,64760,티씨케이,RECOVERY,True,2024-06-17,141300.0,2024-08-29,98000.0,-30.64402,3.255485,2024-08-23,SETUP,2024-08-30,SETUP,0,100500.0,-28.874735,1.769285,-28.874735,2024-08-30,1.769285,0.0,-30.573248,0.0,2025-09-30,2025-09-29,BEFORE_FIRST_MFE20,-52.229299,2024-12-09,-21.585279,21.585279,-52.937013,22.292993,66.0,102.0,17.763623,48.407643,2024-08-29,98000.0,-30.64402,3.255485,2024-08-23,SETUP
SECONDARY_ALL_ARM_CYCLES,REARM,3,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064760_KR7064760002_KOSDAQ_02,64760,티씨케이,RECOVERY,True,2024-06-17,141300.0,2024-09-02,98100.0,-30.573248,3.255485,2024-08-30,SETUP,2024-09-06,WATCH,0,90300.0,-36.093418,-5.52017,-36.093418,2024-09-06,-5.52017,5.52017,-36.730361,6.157113,2025-09-30,2025-09-29,BEFORE_FIRST_MFE20,-52.229299,2024-12-09,-21.656051,21.656051,-52.937013,22.363765,64.0,98.0,17.763623,48.336871,2024-09-02,98100.0,-30.573248,3.255485,2024-08-30,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_065680_KR7065680001_KOSDAQ_01,65680,우주일렉트로,RECOVERY,True,2022-01-10,33700.0,2022-03-15,24750.0,-26.557864,5.78635,2022-03-11,SETUP,2022-03-18,SETUP,0,28150.0,-16.468843,10.089021,-23.293769,2022-03-16,3.264095,0.0,-26.557864,0.0,2025-07-11,2025-07-10,BEFORE_FIRST_MFE20,-66.350148,2023-05-16,-39.792284,39.792284,-66.735905,40.178041,291.0,427.0,13.204748,39.762612,2022-03-15,24750.0,-26.557864,5.78635,2022-03-11,SETUP
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_065680_KR7065680001_KOSDAQ_01,65680,우주일렉트로,RECOVERY,True,2022-01-10,33700.0,2022-06-17,25100.0,-25.519288,5.78635,2022-06-17,WATCH,2022-06-24,WATCH,0,22450.0,-33.382789,-7.863501,-34.421365,2022-06-23,-8.902077,8.902077,-36.053412,10.534124,2025-07-11,2025-07-10,BEFORE_FIRST_MFE20,-66.350148,2023-05-16,-40.83086,40.83086,-66.735905,41.216617,226.0,333.0,13.204748,38.724036,2022-06-17,25100.0,-25.519288,5.78635,2022-06-17,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_065680_KR7065680001_KOSDAQ_01,65680,우주일렉트로,RECOVERY,True,2022-01-10,33700.0,2022-06-22,23400.0,-30.563798,5.78635,2022-06-17,WATCH,2022-06-24,WATCH,0,22450.0,-33.382789,-2.818991,-34.421365,2022-06-23,-3.857567,3.857567,-36.053412,5.489614,2025-07-11,2025-07-10,BEFORE_FIRST_MFE20,-66.350148,2023-05-16,-35.78635,35.78635,-66.735905,36.172107,223.0,328.0,13.204748,43.768546,2022-06-22,23400.0,-30.563798,5.78635,2022-06-17,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_066570_KR7066570003_KOSPI_01,66570,LG전자,RECOVERY,True,2023-07-17,124700.0,2024-01-17,91300.0,-26.784282,0.721732,2024-01-12,SETUP,2024-01-19,WATCH,0,91800.0,-26.38332,0.400962,-26.864475,2024-01-18,-0.080193,0.080193,-27.105052,0.32077,2026-02-27,2026-02-26,BEFORE_FIRST_MFE20,-48.115477,2025-04-09,-21.331195,21.331195,-48.596632,21.81235,297.0,448.0,17.642342,44.426624,2024-01-17,91300.0,-26.784282,0.721732,2024-01-12,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_066570_KR7066570003_KOSPI_01,66570,LG전자,RECOVERY,True,2023-07-17,124700.0,2024-12-05,86000.0,-31.034483,0.721732,2024-11-29,SETUP,2024-12-06,WATCH,0,85100.0,-31.756215,-0.721732,-31.756215,2024-12-06,-0.721732,0.721732,-33.199679,2.165196,2026-02-27,2026-02-26,BEFORE_FIRST_MFE20,-48.115477,2025-04-09,-17.080994,17.080994,-48.596632,17.562149,81.0,125.0,17.642342,48.676825,2024-12-05,86000.0,-31.034483,0.721732,2024-11-29,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_068400_KR7068400001_KOSPI_01,68400,SK렌터카,NEVER_WINNER,True,2021-07-05,13900.0,2021-11-29,10050.0,-27.697842,13.669065,2021-11-26,WATCH,2021-12-03,WATCH,0,10400.0,-25.179856,2.517986,-30.647482,2021-11-30,-2.94964,2.94964,-32.302158,4.604316,,2024-01-30,IDENTITY_END,-53.956835,2022-10-13,-26.258993,26.258993,-55.035971,27.338129,214.0,318.0,-30.935252,-3.23741,2021-11-29,10050.0,-27.697842,13.669065,2021-11-26,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_068400_KR7068400001_KOSPI_01,68400,SK렌터카,NEVER_WINNER,True,2021-07-05,13900.0,2021-11-30,9640.0,-30.647482,13.669065,2021-11-26,WATCH,2021-12-03,WATCH,0,10400.0,-25.179856,5.467626,-28.920863,2021-12-01,1.726619,0.0,-32.302158,1.654676,,2024-01-30,IDENTITY_END,-53.956835,2022-10-13,-23.309353,23.309353,-55.035971,24.388489,213.0,317.0,-30.935252,-0.28777,2021-11-30,9640.0,-30.647482,13.669065,2021-11-26,WATCH
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_068400_KR7068400001_KOSPI_01,68400,SK렌터카,NEVER_WINNER,True,2021-07-05,13900.0,2022-01-24,9640.0,-30.647482,13.669065,2022-01-21,WATCH,2022-01-28,WATCH,0,9200.0,-33.81295,-3.165468,-36.618705,2022-01-27,-5.971223,5.971223,-36.906475,6.258993,,2024-01-30,IDENTITY_END,-53.956835,2022-10-13,-23.309353,23.309353,-55.035971,24.388489,175.0,262.0,-30.935252,-0.28777,2022-01-24,9640.0,-30.647482,13.669065,2022-01-21,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069080_KR7069080000_KOSDAQ_01,69080,웹젠,NEVER_WINNER,True,2026-02-02,16590.0,2026-03-04,11580.0,-30.198915,0.0,2026-02-27,WATCH,2026-03-06,WATCH,0,12730.0,-23.267028,6.931887,-25.557565,2026-03-05,4.64135,0.0,-29.776974,0.0,,2026-08-21,SUPPORT_END,-41.048825,2026-06-08,-10.84991,10.84991,-42.555756,12.356841,64.0,96.0,-34.116938,-3.918023,2026-03-04,11580.0,-30.198915,0.0,2026-02-27,WATCH
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069080_KR7069080000_KOSDAQ_01,69080,웹젠,NEVER_WINNER,True,2026-02-02,16590.0,2026-03-11,12040.0,-27.42616,0.0,2026-03-06,WATCH,2026-03-13,WATCH,0,12350.0,-25.557565,1.868595,-25.617842,2026-03-12,1.808318,0.0,-27.727547,0.301387,,2026-08-21,SUPPORT_END,-41.048825,2026-06-08,-13.622665,13.622665,-42.555756,15.129596,59.0,89.0,-34.116938,-6.690778,2026-03-11,12040.0,-27.42616,0.0,2026-03-06,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069080_KR7069080000_KOSDAQ_01,69080,웹젠,NEVER_WINNER,True,2026-02-02,16590.0,2026-03-04,11580.0,-30.198915,0.0,2026-02-27,WATCH,2026-03-06,WATCH,0,12730.0,-23.267028,6.931887,-25.557565,2026-03-05,4.64135,0.0,-29.776974,0.0,,2026-08-21,SUPPORT_END,-41.048825,2026-06-08,-10.84991,10.84991,-42.555756,12.356841,64.0,96.0,-34.116938,-3.918023,2026-03-04,11580.0,-30.198915,0.0,2026-02-27,WATCH
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069080_KR7069080000_KOSDAQ_01,69080,웹젠,NEVER_WINNER,True,2026-02-02,16590.0,2026-05-11,11340.0,-31.64557,0.0,2026-05-08,WATCH,2026-05-15,WATCH,0,11130.0,-32.911392,-1.265822,-34.840265,2026-05-13,-3.194695,3.194695,-34.900542,3.254972,,2026-08-21,SUPPORT_END,-41.048825,2026-06-08,-9.403255,9.403255,-42.555756,10.910186,18.0,28.0,-34.116938,-2.471368,2026-05-11,11340.0,-31.64557,0.0,2026-05-08,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_01,69260,TKG휴켐스,NEVER_WINNER,True,2021-08-30,26650.0,2022-06-22,19550.0,-26.641651,12.382739,2022-06-17,SETUP,2022-06-24,WATCH,0,19800.0,-25.703565,0.938086,-28.142589,2022-06-23,-1.500938,1.500938,-28.893058,2.251407,,2026-08-21,SUPPORT_END,-46.041276,2025-04-09,-19.399625,19.399625,-46.341463,19.699812,685.0,1022.0,-40.97561,-14.333959,2022-06-22,19550.0,-26.641651,12.382739,2022-06-17,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_01,69260,TKG휴켐스,NEVER_WINNER,True,2021-08-30,26650.0,2022-07-12,18450.0,-30.769231,12.382739,2022-07-08,WATCH,2022-07-15,WATCH,0,18300.0,-31.332083,-0.562852,-31.332083,2022-07-15,-0.562852,0.562852,-32.833021,2.06379,,2026-08-21,SUPPORT_END,-46.041276,2025-04-09,-15.272045,15.272045,-46.341463,15.572232,671.0,1002.0,-40.97561,-10.206379,2022-07-12,18450.0,-30.769231,12.382739,2022-07-08,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_02,69260,TKG휴켐스,NEVER_WINNER,True,2022-05-23,25450.0,2022-07-12,18450.0,-27.504912,1.768173,2022-07-08,WATCH,2022-07-15,WATCH,0,18300.0,-28.094303,-0.589391,-28.094303,2022-07-15,-0.589391,0.589391,-29.666012,2.1611,,2026-08-21,SUPPORT_END,-43.497053,2025-04-09,-15.992141,15.992141,-43.811395,16.306483,671.0,1002.0,-38.192534,-10.687622,2022-07-12,18450.0,-27.504912,1.768173,2022-07-08,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_02,69260,TKG휴켐스,NEVER_WINNER,True,2022-05-23,25450.0,2024-08-05,17680.0,-30.530452,1.768173,2024-08-02,WATCH,2024-08-09,WATCH,0,18320.0,-28.015717,2.514735,-28.251473,2024-08-06,2.278979,0.0,-29.115914,0.0,,2026-08-21,SUPPORT_END,-43.497053,2025-04-09,-12.966601,12.966601,-43.811395,13.280943,162.0,247.0,-38.192534,-7.662082,2024-08-05,17680.0,-30.530452,1.768173,2024-08-02,WATCH
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_02,69260,TKG휴켐스,NEVER_WINNER,True,2022-05-23,25450.0,2024-12-27,17570.0,-30.962672,1.768173,2024-12-27,SETUP,2025-01-03,SETUP,0,17460.0,-31.394892,-0.43222,-33.005894,2024-12-30,-2.043222,2.043222,-34.066798,3.104126,,2026-08-21,SUPPORT_END,-43.497053,2025-04-09,-12.534381,12.534381,-43.811395,12.848723,66.0,103.0,-38.192534,-7.229862,2024-12-27,17570.0,-30.962672,1.768173,2024-12-27,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_03,69260,TKG휴켐스,NEVER_WINNER,True,2023-04-24,23000.0,2024-12-30,17050.0,-25.869565,3.695652,2024-12-27,SETUP,2025-01-03,SETUP,0,17460.0,-24.086957,1.782608,-25.304348,2025-01-02,0.565217,0.0,-27.043478,1.173913,,2026-08-21,SUPPORT_END,-37.478261,2025-04-09,-11.608696,11.608696,-37.826087,11.956522,65.0,100.0,-31.608696,-5.739131,2024-12-30,17050.0,-25.869565,3.695652,2024-12-27,SETUP
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_03,69260,TKG휴켐스,NEVER_WINNER,True,2023-04-24,23000.0,2025-01-09,16980.0,-26.173913,3.695652,2025-01-03,SETUP,2025-01-10,SETUP,0,17110.0,-25.608696,0.565217,-25.608696,2025-01-10,0.565217,0.0,-26.869565,0.695652,,2026-08-21,SUPPORT_END,-37.478261,2025-04-09,-11.304348,11.304348,-37.826087,11.652174,59.0,90.0,-31.608696,-5.434783,2025-01-09,16980.0,-26.173913,3.695652,2025-01-03,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_03,69260,TKG휴켐스,NEVER_WINNER,True,2023-04-24,23000.0,2025-02-10,15910.0,-30.826087,3.695652,2025-02-07,SETUP,2025-02-14,WATCH,0,16150.0,-29.782609,1.043478,-30.869565,2025-02-12,-0.043478,0.043478,-30.913043,0.086956,,2026-08-21,SUPPORT_END,-37.478261,2025-04-09,-6.652174,6.652174,-37.826087,7.0,41.0,58.0,-31.608696,-0.782609,2025-02-10,15910.0,-30.826087,3.695652,2025-02-07,SETUP
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_03,69260,TKG휴켐스,NEVER_WINNER,True,2023-04-24,23000.0,2025-03-04,16100.0,-30.0,3.695652,2025-02-28,WATCH,2025-03-07,WATCH,0,16260.0,-29.304348,0.695652,-29.304348,2025-03-07,0.695652,0.0,-30.173913,0.173913,,2026-08-21,SUPPORT_END,-37.478261,2025-04-09,-7.478261,7.478261,-37.826087,7.826087,26.0,36.0,-31.608696,-1.608696,2025-03-04,16100.0,-30.0,3.695652,2025-02-28,WATCH
SECONDARY_ALL_ARM_CYCLES,REARM,3,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_03,69260,TKG휴켐스,NEVER_WINNER,True,2023-04-24,23000.0,2025-03-11,16030.0,-30.304348,3.695652,2025-03-07,WATCH,2025-03-14,WATCH,0,15970.0,-30.565217,-0.260869,-30.565217,2025-03-14,-0.260869,0.260869,-30.608696,0.304348,,2026-08-21,SUPPORT_END,-37.478261,2025-04-09,-7.173913,7.173913,-37.826087,7.521739,21.0,29.0,-31.608696,-1.304348,2025-03-11,16030.0,-30.304348,3.695652,2025-03-07,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_04,69260,TKG휴켐스,NEVER_WINNER,True,2026-02-19,19800.0,2026-07-28,14640.0,-26.060606,5.555556,2026-07-24,WATCH,2026-07-31,WATCH,0,14890.0,-24.79798,1.262626,-27.070707,2026-07-29,-1.010101,1.010101,-27.777778,1.717172,,2026-08-21,SUPPORT_END,-27.070707,2026-07-29,-1.010101,1.010101,-27.777778,1.717172,1.0,1.0,-20.555556,5.50505,2026-07-28,14640.0,-26.060606,5.555556,2026-07-24,WATCH
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_04,69260,TKG휴켐스,NEVER_WINNER,True,2026-02-19,19800.0,2026-08-03,14710.0,-25.707071,5.555556,2026-07-31,WATCH,2026-08-07,SETUP,0,16450.0,-16.919192,8.787879,-24.141414,2026-08-04,1.565657,0.0,-26.010101,0.30303,,2026-08-21,SUPPORT_END,-24.141414,2026-08-04,1.565657,0.0,-26.010101,0.30303,1.0,1.0,-20.555556,5.151515,2026-08-03,14710.0,-25.707071,5.555556,2026-07-31,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069620_KR7069620003_KOSPI_01,69620,대웅제약,NEVER_WINNER,True,2022-03-21,171500.0,2023-02-10,124200.0,-27.580175,13.994169,2023-02-10,WATCH,2023-02-17,WATCH,0,121600.0,-29.09621,-1.516035,-29.212828,2023-02-15,-1.632653,1.632653,-30.728863,3.148688,,2026-08-21,SUPPORT_END,-46.472303,2023-07-10,-18.892128,18.892128,-48.51312,20.932945,101.0,150.0,-30.3207,-2.740525,2023-02-10,124200.0,-27.580175,13.994169,2023-02-10,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069620_KR7069620003_KOSPI_01,69620,대웅제약,NEVER_WINNER,True,2022-03-21,171500.0,2023-02-22,118800.0,-30.728863,13.994169,2023-02-17,WATCH,2023-02-24,WATCH,0,119200.0,-30.495627,0.233236,-30.495627,2023-02-23,0.233236,0.0,-31.54519,0.816327,,2026-08-21,SUPPORT_END,-46.472303,2023-07-10,-15.74344,15.74344,-48.51312,17.784257,93.0,138.0,-30.3207,0.408163,2023-02-22,118800.0,-30.728863,13.994169,2023-02-17,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069960_KR7069960003_KOSPI_01,69960,현대백화점,RECOVERY,True,2021-04-05,87900.0,2022-07-12,64500.0,-26.62116,10.238908,2022-07-08,SETUP,2022-07-15,WATCH,0,63000.0,-28.327645,-1.706485,-28.327645,2022-07-15,-1.706485,1.706485,-29.579067,2.957907,2026-02-05,2026-02-04,BEFORE_FIRST_MFE20,-52.61661,2024-11-14,-25.99545,25.99545,-52.787258,26.166098,575.0,856.0,16.040956,42.662116,2022-07-12,64500.0,-26.62116,10.238908,2022-07-08,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069960_KR7069960003_KOSPI_01,69960,현대백화점,RECOVERY,True,2021-04-05,87900.0,2022-08-29,61100.0,-30.489192,10.238908,2022-08-26,SETUP,2022-09-02,WATCH,0,60500.0,-31.171786,-0.682594,-31.171786,2022-09-02,-0.682594,0.682594,-31.513083,1.023891,2026-02-05,2026-02-04,BEFORE_FIRST_MFE20,-52.61661,2024-11-14,-22.127418,22.127418,-52.787258,22.298066,542.0,808.0,16.040956,46.530148,2022-08-29,61100.0,-30.489192,10.238908,2022-08-26,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069960_KR7069960003_KOSPI_02,69960,현대백화점,RECOVERY,True,2022-06-07,80200.0,2022-09-19,58300.0,-27.306733,0.374065,2022-09-16,SETUP,2022-09-23,WATCH,0,56700.0,-29.301746,-1.995013,-29.301746,2022-09-23,-1.995013,1.995013,-29.551122,2.244389,2025-11-18,2025-11-17,BEFORE_FIRST_MFE20,-48.067332,2024-11-14,-20.760599,20.760599,-48.254364,20.947631,529.0,787.0,16.458853,43.765586,2022-09-19,58300.0,-27.306733,0.374065,2022-09-16,SETUP
