ticker,name,market,entry_execution_date,entry_open_price,pattern_a_stage_at_entry,coverage_path,policy_a_status,policy_a_exit_reason,policy_a_terminal_return_pct,policy_a_terminal_giveback_pct,policy_b_status,policy_b_exit_reason,policy_b_terminal_return_pct,policy_b_terminal_giveback_pct,paired_return_delta_pct,paired_giveback_delta_pct,exit4_triggered,policy_b_better,policy_b_equal,policy_b_worse
011070,LG이노텍,KOSPI,2017-05-15,133000.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,8.65,32.7,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,39.1,2.25,30.45,-30.45,True,True,False,False
011170,롯데케미칼,KOSPI,2018-04-09,416245.0,EARLY_TREND,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-86.26,87.18,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-86.26,87.18,0.0,0.0,False,False,True,False
011200,HMM,KOSPI,2025-06-16,25000.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-15.0,20.0,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-15.0,20.0,0.0,0.0,False,False,True,False
011210,현대위아,KOSPI,2020-12-07,51000.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,11.18,114.31,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,65.69,47.06,54.51,-67.25,True,True,False,False
011560,세보엠이씨,KOSDAQ,2025-06-23,12500.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,91.6,42.8,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,80.8,34.0,-10.8,-8.8,True,False,False,True
011760,현대코퍼레이션,KOSPI,2025-02-24,22850.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,20.35,23.41,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,20.35,23.41,0.0,0.0,False,False,True,False
011780,금호석유화학,KOSPI,2024-09-30,159600.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-18.17,19.86,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-18.17,19.86,0.0,0.0,False,False,True,False
011790,SKC,KOSPI,2025-01-31,141554.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,-36.56,66.83,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,-36.56,66.83,0.0,0.0,False,False,True,False
011930,신성이엔지,KOSPI,2026-02-19,23700.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-41.01,150.71,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,1.27,108.43,42.28,-42.28,True,True,False,False
012030,DB,KOSPI,2026-02-02,1822.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,-16.58,56.26,OPEN_AT_CUTOFF,,-16.58,56.26,0.0,0.0,False,False,True,False
012330,현대모비스,KOSPI,2025-06-23,285000.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,91.93,96.49,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,170.18,8.77,78.25,-87.72,True,True,False,False
012450,한화에어로스페이스,KOSPI,2021-05-31,48282.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,2302.55,1025.23,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,5.28,14.13,-2297.27,-1011.1,True,False,False,True
012610,경인양행,KOSPI,2026-01-05,5020.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-32.57,60.66,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-32.57,60.66,0.0,0.0,False,False,True,False
012750,에스원,KOSPI,2024-12-09,62500.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,24.32,40.48,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,24.32,40.48,0.0,0.0,False,False,True,False
013030,하이록코리아,KOSDAQ,2026-04-13,42200.0,EARLY_TREND,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-20.26,34.24,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-20.26,34.24,0.0,0.0,False,False,True,False
013120,동원개발,KOSDAQ,2025-07-14,3140.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-27.07,42.68,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-27.07,42.68,0.0,0.0,False,False,True,False
013520,화승코퍼레이션,KOSPI,2025-10-20,2310.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,17.75,55.41,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,11.9,61.26,-5.85,5.85,True,False,False,True
013570,디와이,KOSPI,2026-01-19,5060.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-10.87,22.33,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-10.87,22.33,0.0,0.0,False,False,True,False
013700,까뮤이앤씨,KOSPI,2026-02-09,1500.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,17.27,10.0,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,17.27,10.0,0.0,0.0,False,False,True,False
014620,성광벤드,KOSDAQ,2024-08-05,14220.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,83.19,191.63,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,74.4,54.15,-8.79,-137.48,True,False,False,True
014680,한솔케미칼,KOSPI,2025-09-08,169800.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,28.68,75.38,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,64.61,10.89,35.93,-64.49,True,True,False,False
014830,유니드,KOSPI,2025-04-28,88700.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-27.96,42.5,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-27.96,42.5,0.0,0.0,False,False,True,False
014940,오리엔탈정공,KOSDAQ,2024-12-02,5160.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-17.34,169.08,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,21.12,14.15,38.46,-154.93,True,True,False,False
015230,대창단조,KOSPI,2025-06-23,5830.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,6.35,22.12,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,6.35,22.12,0.0,0.0,False,False,True,False
015360,INVENI,KOSPI,2024-08-12,8660.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_EARLY_TREND,53.58,9.47,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,6.93,26.56,-46.65,17.09,True,False,False,True
015750,성우하이텍,KOSDAQ,2025-12-15,6950.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-9.78,82.3,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-9.78,82.3,0.0,0.0,False,False,True,False
015760,한국전력,KOSPI,2024-02-05,20400.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,62.99,177.7,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,111.27,13.24,48.28,-164.46,True,True,False,False
015860,일진홀딩스,KOSPI,2025-06-02,4470.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,55.48,189.71,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,55.48,189.71,0.0,0.0,False,False,True,False
016360,삼성증권,KOSPI,2024-10-07,44300.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,109.93,158.02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,54.18,28.44,-55.75,-129.58,True,False,False,True
016610,DB증권,KOSPI,2024-09-09,5860.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,69.28,160.92,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,69.28,160.92,0.0,0.0,False,False,True,False
017670,SK텔레콤,KOSPI,2018-08-20,45463.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,121.06,85.78,OPEN_AT_CUTOFF,,121.06,85.78,0.0,0.0,False,False,True,False
017800,현대엘리베이터,KOSPI,2025-02-17,56600.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,28.09,72.26,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,50.88,49.47,22.79,-22.79,True,True,False,False
017810,풀무원,KOSPI,2025-03-04,17420.0,EARLY_TREND,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-43.74,50.8,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-43.74,50.8,0.0,0.0,False,False,True,False
017890,한국알콜,KOSDAQ,2025-07-07,10150.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,42.76,17.49,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,42.76,17.49,0.0,0.0,False,False,True,False
017940,E1,KOSPI,2025-06-16,78000.0,EARLY_TREND,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,14.74,32.05,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,14.74,32.05,0.0,0.0,False,False,True,False
017960,한국카본,KOSPI,2024-08-19,12360.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,103.48,234.22,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,171.44,0.0,67.96,-234.22,True,True,False,False
018260,삼성에스디에스,KOSPI,2023-09-04,142000.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,71.48,102.11,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,71.48,102.11,0.0,0.0,False,False,True,False
018880,한온시스템,KOSPI,2017-06-19,10596.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,-4.82,82.02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,45.62,31.58,50.44,-50.44,True,True,False,False
019180,티에이치엔,KOSPI,2025-09-08,5280.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,23.48,71.03,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,30.68,53.98,7.2,-17.05,True,True,False,False
019210,와이지-원,KOSDAQ,2025-05-19,6090.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,199.01,168.97,OPEN_AT_CUTOFF,,199.01,168.97,0.0,0.0,False,False,True,False
020000,한섬,KOSPI,2026-02-19,21050.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-22.33,58.91,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-22.33,58.91,0.0,0.0,False,False,True,False
020150,롯데에너지머티리얼즈,KOSPI,2026-04-13,48600.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-44.34,115.33,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-7.3,78.29,37.04,-37.04,True,True,False,False
021080,에이티넘인베스트,KOSDAQ,2026-02-23,3840.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-37.89,42.06,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-37.89,42.06,0.0,0.0,False,False,True,False
021240,코웨이,KOSPI,2024-12-09,73400.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,33.79,22.48,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,33.79,22.48,0.0,0.0,False,False,True,False
023160,태광,KOSDAQ,2025-01-13,19690.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,17.83,142.71,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,17.83,142.71,0.0,0.0,False,False,True,False
023410,유진기업,KOSDAQ,2026-02-02,3960.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-11.74,43.05,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-11.74,43.05,0.0,0.0,False,False,True,False
023530,롯데쇼핑,KOSPI,2022-06-07,106500.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,-3.38,101.5,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,33.9,33.24,37.28,-68.26,True,True,False,False
023590,다우기술,KOSPI,2025-03-10,21600.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,86.34,102.09,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,78.7,17.36,-7.64,-84.73,True,False,False,True
024110,기업은행,KOSPI,2017-09-04,14450.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,41.18,63.32,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,41.18,63.32,0.0,0.0,False,False,True,False
024720,콜마홀딩스,KOSPI,2025-05-12,9570.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-7.84,118.39,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,15.05,95.5,22.89,-22.89,True,True,False,False
025540,한국단자,KOSPI,2025-12-29,68700.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-6.55,43.38,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-6.55,43.38,0.0,0.0,False,False,True,False
025860,남해화학,KOSPI,2025-06-23,7870.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-25.41,88.31,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-25.41,88.31,0.0,0.0,False,False,True,False
025980,아난티,KOSDAQ,2025-05-07,6590.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-23.98,103.8,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,17.6,62.22,41.58,-41.58,True,True,False,False
026890,스틱인베스트먼트,KOSPI,2025-05-19,10500.0,EARLY_TREND,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-17.52,45.04,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-17.52,45.04,0.0,0.0,False,False,True,False
026960,동서,KOSPI,2024-11-11,26450.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-0.57,22.31,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-0.57,22.31,0.0,0.0,False,False,True,False
027410,BGF,KOSPI,2025-06-02,4150.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,1.08,29.52,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,1.08,29.52,0.0,0.0,False,False,True,False
027710,팜스토리,KOSDAQ,2026-05-11,1526.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-29.69,29.76,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-29.69,29.76,0.0,0.0,False,False,True,False
028050,삼성E&A,KOSPI,2018-01-29,17650.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_EARLY_TREND,35.69,26.07,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,43.34,18.42,7.65,-7.65,True,True,False,False
028100,동아지질,KOSPI,2025-06-02,15940.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,11.17,9.53,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,11.17,9.53,0.0,0.0,False,False,True,False
028260,삼성물산,KOSPI,2020-02-10,115000.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,220.87,170.43,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,161.3,9.13,-59.57,-161.3,True,False,False,True
028670,팬오션,KOSPI,2026-02-02,4635.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,24.92,17.47,OPEN_AT_CUTOFF,,24.92,17.47,0.0,0.0,False,False,True,False
029460,케이씨,KOSPI,2025-06-02,22300.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,55.38,37.45,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,77.58,15.25,22.2,-22.2,True,True,False,False
029530,신도리코,KOSPI,2024-10-07,42050.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,2.62,71.46,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,2.62,71.46,0.0,0.0,False,False,True,False
029780,삼성카드,KOSPI,2025-06-16,49650.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-2.22,41.6,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-2.22,41.6,0.0,0.0,False,False,True,False
030000,제일기획,KOSPI,2025-06-30,20250.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-6.27,21.33,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-6.27,21.33,0.0,0.0,False,False,True,False
030190,NICE평가정보,KOSPI,2024-12-02,12080.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,13.74,39.41,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,16.39,30.71,2.65,-8.7,True,True,False,False
030200,KT,KOSPI,2021-07-05,31850.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,57.93,27.94,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,57.93,27.94,0.0,0.0,False,False,True,False
030520,한컴,KOSDAQ,2025-06-16,28850.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-35.56,60.0,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-35.56,60.0,0.0,0.0,False,False,True,False
030530,원익홀딩스,KOSDAQ,2025-03-24,4800.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,337.5,616.67,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,90.83,0.0,-246.67,-616.67,True,False,False,True
030610,교보증권,KOSPI,2025-02-24,6580.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,60.03,116.87,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,79.64,5.01,19.61,-111.86,True,True,False,False
031330,에스에이엠티,KOSDAQ,2025-07-07,2970.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,233.33,338.39,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,141.08,14.81,-92.25,-323.58,True,False,False,True
031430,신세계인터내셔날,KOSPI,2026-04-27,15260.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-27.85,40.1,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-27.85,40.1,0.0,0.0,False,False,True,False
031980,피에스케이홀딩스,KOSDAQ,2025-10-13,50300.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,121.07,122.87,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,112.72,64.42,-8.35,-58.45,True,False,False,True
032190,다우데이타,KOSDAQ,2025-07-07,17520.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,17.01,62.5,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,17.01,62.5,0.0,0.0,False,False,True,False
032350,롯데관광개발,KOSPI,2025-06-16,13410.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,2.61,103.95,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,45.41,26.1,42.8,-77.85,True,True,False,False
032500,케이엠더블유,KOSDAQ,2026-02-02,18100.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,-4.75,125.74,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,-4.75,125.74,0.0,0.0,False,False,True,False
032640,LG유플러스,KOSPI,2017-07-03,15600.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_EARLY_TREND,-8.33,18.59,REALIZED,EXIT3_PROGRESSED_TO_EARLY_TREND,-8.33,18.59,0.0,0.0,False,False,True,False
032830,삼성생명,KOSPI,2021-01-11,81100.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,271.15,265.72,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,131.81,14.8,-139.34,-250.92,True,False,False,True
033240,자화전자,KOSPI,2025-11-03,22150.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,39.05,131.83,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,122.12,7.23,83.07,-124.6,True,True,False,False
033270,유나이티드제약,KOSPI,2026-04-20,21350.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-14.0,14.23,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-14.0,14.23,0.0,0.0,False,False,True,False
033500,동성화인텍,KOSDAQ,2024-08-05,12980.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,33.67,130.58,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,103.39,18.1,69.72,-112.48,True,True,False,False
033640,네패스,KOSDAQ,2025-11-03,17430.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,4.25,131.84,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,4.25,131.84,0.0,0.0,False,False,True,False
033780,KT&G,KOSPI,2024-08-12,100600.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,74.95,16.3,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,74.95,16.3,0.0,0.0,False,False,True,False
033790,피노,KOSDAQ,2026-04-13,10280.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-37.45,123.73,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-37.45,123.73,0.0,0.0,False,False,True,False
034020,두산에너빌리티,KOSPI,2025-01-31,23500.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,251.49,240.85,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,188.51,18.72,-62.98,-222.13,True,False,False,True
034220,LG디스플레이,KOSPI,2021-01-11,18716.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,-19.02,55.32,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,18.76,17.54,37.78,-37.78,True,True,False,False
034230,파라다이스,KOSPI,2025-06-16,13600.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-29.19,105.66,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,31.62,44.85,60.81,-60.81,True,True,False,False
034310,NICE,KOSPI,2025-06-30,12500.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,3.92,19.52,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,3.92,19.52,0.0,0.0,False,False,True,False
034730,SK,KOSPI,2019-11-04,264500.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,121.17,112.67,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,22.87,13.42,-98.3,-99.25,True,False,False,True
034830,한국토지신탁,KOSPI,2025-07-14,1307.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-15.0,58.69,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-15.0,58.69,0.0,0.0,False,False,True,False
035000,HS애드,KOSPI,2025-02-10,6860.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,1.02,37.17,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,1.02,37.17,0.0,0.0,False,False,True,False
