ticker,isu_cd,name,market,baseline_trade_id,entry_signal_date,entry_execution_date,entry_open,baseline_exit_date,baseline_exit_price,baseline_terminal_return,no_loss_guard_trade_id,no_loss_guard_exit_type,no_loss_guard_exit_execution_date,no_loss_guard_terminal_return,return_delta,no_loss_guard_mfe,no_loss_guard_mae,no_loss_guard_holding_days,fundamental_exit_triggered,fundamental_exit_type,paired_status
051600,KR7051600005,한전KPS,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_051600_KR7051600005_KOSPI_01,2021-05-21,2021-05-24,41500.0,2022-01-18,35050.0,-15.54,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_051600_KR7051600005_KOSPI_01,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2022-03-22,0.0,15.54,22.41,-22.77,205.0,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,PAIRED
051600,KR7051600005,한전KPS,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_051600_KR7051600005_KOSPI_02,2026-01-16,2026-01-19,57200.0,2026-06-09,45900.0,-19.76,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_051600_KR7051600005_KOSPI_02,NO_PROGRESSED_BEFORE_CUTOFF,,-23.43,-3.67,20.63,-27.45,145.0,False,,PAIRED
051900,KR7051900009,LG생활건강,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_051900_KR7051900009_KOSPI_01,2021-06-25,2021-06-28,1757000.0,2021-07-27,1489000.0,-15.25,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_051900_KR7051900009_KOSPI_01,NO_PROGRESSED_BEFORE_CUTOFF,,-82.19,-66.94,1.54,-88.05,1261.0,False,,PAIRED
053610,KR7053610002,프로텍,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_053610_KR7053610002_KOSDAQ_01,2022-01-28,2022-02-03,34000.0,2022-03-03,29150.0,-14.26,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_053610_KR7053610002_KOSDAQ_01,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-16,-32.35,-18.09,3.38,-42.35,298.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
053610,KR7053610002,프로텍,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_053610_KR7053610002_KOSDAQ_02,2023-03-24,2023-03-27,29700.0,2023-04-26,24350.0,-18.01,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
053800,KR7053800009,안랩,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_053800_KR7053800009_KOSDAQ_01,2025-04-04,2025-04-07,98000.0,2025-04-17,81400.0,-16.94,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_053800_KR7053800009_KOSDAQ_01,NO_PROGRESSED_BEFORE_CUTOFF,,-42.45,-25.51,19.08,-48.16,336.0,False,,PAIRED
054950,KR7054950001,제이브이엠,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_054950_KR7054950001_KOSDAQ_01,2025-05-30,2025-06-02,25400.0,2026-06-09,21550.0,-15.16,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_054950_KR7054950001_KOSDAQ_01,NO_PROGRESSED_BEFORE_CUTOFF,,-7.48,7.68,35.83,-21.54,299.0,False,,PAIRED
057050,KR7057050007,현대홈쇼핑,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_057050_KR7057050007_KOSPI_01,2021-05-28,2021-05-31,93000.0,2021-08-18,77500.0,-16.67,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_057050_KR7057050007_KOSPI_01,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-05-16,-47.15,-30.48,2.47,-52.69,486.0,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,PAIRED
058470,KR7058470006,리노공업,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_058470_KR7058470006_KOSDAQ_01,2022-12-02,2022-12-05,34779.0,2023-03-09,28312.0,-18.59,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_058470_KR7058470006_KOSDAQ_01,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-15,-27.17,-8.58,3.05,-27.17,110.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
058970,KR7058970005,엠로,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_058970_KR7058970005_KOSDAQ_01,2025-02-07,2025-02-10,80100.0,2025-02-27,67500.0,-15.73,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_058970_KR7058970005_KOSDAQ_01,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-11,-55.62,-39.89,0.37,-59.36,264.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
060980,KR7060980000,HL홀딩스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_060980_KR7060980000_KOSPI_03,2026-02-27,2026-03-03,48300.0,2026-03-05,42700.0,-11.59,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_060980_KR7060980000_KOSPI_03,NO_PROGRESSED_BEFORE_CUTOFF,,-19.98,-8.39,1.45,-26.5,118.0,False,,PAIRED
068270,KR7068270008,셀트리온,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_068270_KR7068270008_KOSPI_01,2025-11-14,2025-11-17,189775.0,2026-06-09,160100.0,-15.64,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_068270_KR7068270008_KOSPI_01,NO_PROGRESSED_BEFORE_CUTOFF,,1.33,16.97,26.07,-16.48,187.0,False,,PAIRED
069260,KR7069260008,TKG휴켐스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_02,2022-05-20,2022-05-23,25450.0,2022-06-20,21700.0,-14.73,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_069260_KR7069260008_KOSPI_02,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-15,-21.53,-6.8,1.77,-29.67,448.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
069260,KR7069260008,TKG휴켐스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_03,2023-05-19,2023-05-22,23400.0,2024-01-18,19850.0,-15.17,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
069620,KR7069620003,대웅제약,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069620_KR7069620003_KOSPI_01,2022-03-25,2022-03-28,166500.0,2023-01-18,139500.0,-16.22,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_069620_KR7069620003_KOSPI_01,NO_PROGRESSED_BEFORE_CUTOFF,,-28.23,-12.01,19.76,-46.97,1078.0,False,,PAIRED
069620,KR7069620003,대웅제약,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069620_KR7069620003_KOSPI_02,2025-07-11,2025-07-14,162200.0,2025-08-07,137100.0,-15.47,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
069960,KR7069960003,현대백화점,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069960_KR7069960003_KOSPI_02,2022-06-03,2022-06-07,80200.0,2022-07-07,67900.0,-15.34,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_069960_KR7069960003_KOSPI_02,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-16,-13.97,1.37,0.37,-40.71,298.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
072710,KR7072710007,농심홀딩스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_072710_KR7072710007_KOSPI_01,2021-05-14,2021-05-17,87700.0,2021-08-20,74300.0,-15.28,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_072710_KR7072710007_KOSPI_01,FUNDAMENTAL_B_SHARP_DECLINE,2023-03-22,-23.03,-7.75,0.0,-33.52,458.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
072710,KR7072710007,농심홀딩스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_072710_KR7072710007_KOSPI_02,2024-06-21,2024-06-24,77900.0,2024-08-06,66400.0,-14.76,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_072710_KR7072710007_KOSPI_02,FUNDAMENTAL_B_SHARP_DECLINE,2025-03-19,-16.43,-1.67,0.26,-20.28,178.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
074600,KR7074600008,원익QnC,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_074600_KR7074600008_KOSDAQ_01,2026-04-17,2026-04-20,35250.0,2026-06-09,30900.0,-12.34,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_074600_KR7074600008_KOSDAQ_01,EXIT3_PROGRESSED_TO_BASE,2026-08-03,-31.06,-18.72,28.79,-43.26,71.0,False,,PAIRED
077500,KR7077500007,유니퀘스트,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_077500_KR7077500007_KOSPI_01,2022-01-07,2022-01-10,6250.0,2022-03-15,5200.0,-16.8,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_077500_KR7077500007_KOSPI_01,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-08-16,20.16,36.96,42.4,-41.12,396.0,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,PAIRED
077500,KR7077500007,유니퀘스트,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_077500_KR7077500007_KOSPI_02,2023-03-17,2023-03-20,5810.0,2023-04-25,4915.0,-15.4,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
078930,KR7078930005,GS,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_078930_KR7078930005_KOSPI_01,2022-05-06,2022-05-09,47700.0,2022-06-24,40400.0,-15.3,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_078930_KR7078930005_KOSPI_01,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-16,-19.29,-3.99,3.46,-27.67,317.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
079370,KR7079370003,제우스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_079370_KR7079370003_KOSDAQ_01,2022-11-18,2022-11-21,10782.0,2022-12-22,9100.0,-15.6,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_079370_KR7079370003_KOSDAQ_01,FUNDAMENTAL_A_OPERATING_LOSS,2023-08-16,25.82,41.42,80.85,-30.9,184.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
079370,KR7079370003,제우스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_079370_KR7079370003_KOSDAQ_02,2023-02-17,2023-02-20,10033.0,2023-03-15,8399.0,-16.29,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
079370,KR7079370003,제우스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_079370_KR7079370003_KOSDAQ_03,2023-03-31,2023-04-03,11516.0,2023-04-25,9815.0,-14.77,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
083930,KR7083930008,아바코,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_083930_KR7083930008_KOSDAQ_01,2024-06-14,2024-06-17,20550.0,2024-07-02,17400.0,-15.33,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_083930_KR7083930008_KOSDAQ_01,FUNDAMENTAL_A_OPERATING_LOSS,2024-11-15,-35.57,-20.24,4.14,-38.69,103.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
086280,KR7086280005,현대글로비스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_086280_KR7086280005_KOSPI_01,2022-04-15,2022-04-18,98038.0,2022-09-08,83782.0,-14.54,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_086280_KR7086280005_KOSPI_01,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-15,-10.82,3.72,9.18,-23.62,391.0,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,PAIRED
086900,KR7086900008,메디톡스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_086900_KR7086900008_KOSDAQ_02,2024-08-30,2024-09-02,201000.0,2024-10-23,174900.0,-12.99,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_086900_KR7086900008_KOSDAQ_02,FUNDAMENTAL_B_SHARP_DECLINE,2025-03-21,-32.89,-19.9,0.0,-44.23,131.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
089980,KR7089980007,상아프론테크,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_089980_KR7089980007_KOSDAQ_01,2026-04-17,2026-04-20,24900.0,2026-06-01,20300.0,-18.47,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_089980_KR7089980007_KOSDAQ_01,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-08-14,-40.12,-21.65,20.68,-57.43,80.0,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,PAIRED
090430,KR7090430000,아모레퍼시픽,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_090430_KR7090430000_KOSPI_01,2025-05-30,2025-06-02,134100.0,2026-06-02,111400.0,-16.93,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_090430_KR7090430000_KOSPI_01,NO_PROGRESSED_BEFORE_CUTOFF,,2.91,19.84,26.03,-29.9,299.0,False,,PAIRED
090460,KR7090460007,비에이치,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_090460_KR7090460007_KOSDAQ_01,2021-12-24,2021-12-27,23300.0,2022-01-28,20150.0,-13.52,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_090460_KR7090460007_KOSDAQ_01,FUNDAMENTAL_A_OPERATING_LOSS,2022-05-17,12.23,25.75,23.61,-20.17,95.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
090460,KR7090460007,비에이치,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_090460_KR7090460007_KOSDAQ_02,2022-02-04,2022-02-07,22900.0,2022-02-15,19150.0,-16.38,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
091580,KR7091580001,상신이디피,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_091580_KR7091580001_KOSDAQ_01,2023-03-03,2023-03-06,24600.0,2023-05-09,20850.0,-15.24,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_091580_KR7091580001_KOSDAQ_01,EXIT4_SCORE_DRAWDOWN_GE_15,2026-06-01,-15.24,0.0,28.25,-73.54,789.0,False,,PAIRED
093050,KR7093050003,LF,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_093050_KR7093050003_KOSPI_01,2021-06-04,2021-06-07,20250.0,2021-08-18,17400.0,-14.07,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_093050_KR7093050003_KOSPI_01,FUNDAMENTAL_A_OPERATING_LOSS,2021-11-16,-3.95,10.12,11.6,-18.52,111.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
093050,KR7093050003,LF,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_093050_KR7093050003_KOSPI_02,2023-02-17,2023-02-20,18010.0,2023-07-14,15210.0,-15.55,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_093050_KR7093050003_KOSPI_02,FUNDAMENTAL_A_OPERATING_LOSS,2023-08-16,-19.99,-4.44,2.5,-25.04,122.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
093050,KR7093050003,LF,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_093050_KR7093050003_KOSPI_03,2025-02-14,2025-02-17,16490.0,2025-04-10,13930.0,-15.52,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_093050_KR7093050003_KOSPI_03,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-17,11.64,27.16,32.81,-17.16,184.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
093320,KR7093320000,케이아이엔엑스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_093320_KR7093320000_KOSDAQ_01,2023-02-03,2023-02-06,63200.0,2023-05-19,53600.0,-15.19,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_093320_KR7093320000_KOSDAQ_01,EXIT4_SCORE_DRAWDOWN_GE_15,2024-02-01,67.09,82.28,106.49,-17.72,245.0,False,,PAIRED
095340,KR7095340006,ISC,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_095340_KR7095340006_KOSDAQ_01,2025-01-03,2025-01-06,72000.0,2025-02-04,61800.0,-14.17,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_095340_KR7095340006_KOSDAQ_01,NO_EXIT_BEFORE_CUTOFF,,114.31,128.48,306.25,-40.56,396.0,False,,PAIRED
095340,KR7095340006,ISC,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_095340_KR7095340006_KOSDAQ_02,2025-02-14,2025-02-17,75000.0,2025-03-05,65000.0,-13.33,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
095570,KR7095570008,AJ네트웍스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_095570_KR7095570008_KOSPI_01,2022-09-16,2022-09-19,7960.0,2022-09-30,6660.0,-16.33,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_095570_KR7095570008_KOSPI_01,EXIT3_PROGRESSED_TO_TRANSITION,2022-12-01,-22.86,-6.53,2.39,-28.64,52.0,False,,PAIRED
095610,KR7095610002,테스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_095610_KR7095610002_KOSDAQ_01,2025-03-14,2025-03-17,24000.0,2025-04-07,18420.0,-23.25,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_095610_KR7095610002_KOSDAQ_01,EXIT4_SCORE_DRAWDOWN_GE_15,2025-12-01,68.54,91.79,114.17,-28.21,175.0,False,,PAIRED
096530,KR7096530001,씨젠,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_096530_KR7096530001_KOSDAQ_01,2026-05-15,2026-05-18,31350.0,2026-07-21,26500.0,-15.47,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_096530_KR7096530001_KOSDAQ_01,NO_PROGRESSED_BEFORE_CUTOFF,,-2.71,12.76,8.29,-22.01,66.0,False,,PAIRED
099190,KR7099190001,아이센스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_099190_KR7099190001_KOSDAQ_01,2021-07-23,2021-07-26,16513.0,2022-01-28,13761.0,-16.67,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_099190_KR7099190001_KOSDAQ_01,FUNDAMENTAL_A_OPERATING_LOSS,2023-03-23,5.37,22.04,19.55,-21.52,401.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
099190,KR7099190001,아이센스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_099190_KR7099190001_KOSDAQ_02,2022-07-22,2022-07-26,17589.0,2023-02-10,14887.0,-15.36,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
100090,KR7100090000,SK오션플랜트,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_100090_KR7100090000_KOSDAQ_01,2022-08-05,2022-08-08,25750.0,2022-09-29,21750.0,-15.53,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_100090_KR7100090000_KOSDAQ_01,NO_PROGRESSED_BEFORE_CUTOFF,,-15.34,0.19,23.3,-30.49,173.0,False,,PAIRED
100120,KR7100120005,뷰웍스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_100120_KR7100120005_KOSDAQ_01,2021-08-27,2021-08-30,46200.0,2021-10-05,38700.0,-16.23,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_100120_KR7100120005_KOSDAQ_01,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-16,-32.9,-16.67,0.54,-37.23,485.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
100120,KR7100120005,뷰웍스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_100120_KR7100120005_KOSDAQ_02,2022-08-12,2022-08-16,44300.0,2022-09-23,37050.0,-16.37,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
100130,KR7100130004,동국S&C,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_100130_KR7100130004_KOSDAQ_01,2022-01-21,2022-01-24,6670.0,2022-01-27,5710.0,-14.39,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_100130_KR7100130004_KOSDAQ_01,FUNDAMENTAL_A_OPERATING_LOSS,2022-03-15,-17.84,-3.45,0.3,-26.69,32.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
101160,KR7101160000,월덱스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_101160_KR7101160000_KOSDAQ_01,2023-06-30,2023-07-03,26600.0,2023-11-01,22550.0,-15.23,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_101160_KR7101160000_KOSDAQ_01,FUNDAMENTAL_B_SHARP_DECLINE,2024-03-20,-14.29,0.94,12.03,-17.11,176.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
101490,KR7101490001,에스앤에스텍,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_101490_KR7101490001_KOSDAQ_01,2025-10-10,2025-10-13,51900.0,2025-11-24,44450.0,-14.35,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_101490_KR7101490001_KOSDAQ_01,EXIT4_SCORE_DRAWDOWN_GE_15,2026-02-02,71.1,85.45,86.32,-16.28,78.0,False,,PAIRED
101530,KR7101530004,해태제과식품,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_101530_KR7101530004_KOSPI_01,2021-05-14,2021-05-17,10850.0,2021-08-17,9260.0,-14.65,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_101530_KR7101530004_KOSPI_01,NO_PROGRESSED_BEFORE_CUTOFF,,-48.57,-33.92,6.91,-54.19,1290.0,False,,PAIRED
104830,KR7104830005,원익머트리얼즈,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_104830_KR7104830005_KOSDAQ_01,2022-05-13,2022-05-16,40900.0,2022-06-23,33600.0,-17.85,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_104830_KR7104830005_KOSDAQ_01,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-16,-33.74,-15.89,1.83,-40.71,312.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
