portfolio,execution_date,event_type,ticker,name,signal_date,signal_type,open_price,shares_before,shares_delta,shares_after,cash_before,cash_delta,cash_after,position_cost_basis,realized_pnl,realized_return,partial_profit_taken,portfolio_equity_after_execution
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-04-04,ENTRY,010780,아이에스동서,2022-04-01,ABC_FASTCORE_ENTRY,55200.0,0,90,90,11132021.0,-4968000.0,6164021.0,55200.0,0.0,0.0,False,172961951.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-04-04,ENTRY,115960,연우,2022-04-01,ABC_FASTCORE_ENTRY,27450.0,0,182,182,6164021.0,-4995900.0,1168121.0,27450.0,0.0,0.0,False,172961951.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-04-18,ENTRY,086280,현대글로비스,2022-04-15,ABC_FASTCORE_ENTRY,98038.0,0,11,11,1168121.0,-1078418.0,89703.0,98038.0,0.0,0.0,False,172137328.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-04-25,ENTRY,030000,제일기획,2022-04-22,ABC_FASTCORE_ENTRY,25050.0,0,3,3,89703.0,-75150.0,14553.0,25050.0,0.0,0.0,False,173754560.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-04-25,ENTRY,009580,무림P&P,2022-04-22,ABC_FASTCORE_ENTRY,5420.0,0,2,2,14553.0,-10840.0,3713.0,5420.0,0.0,0.0,False,173754560.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-05-16,FULL_EXIT,039440,에스티아이,2022-05-12,FUNDAMENTAL_B_SHARP_DECLINE,20950.0,256,-256,0,3713.0,5363200.0,5366913.0,19500.0,371200.0,7.435897,False,165415447.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-05-16,ENTRY,078930,GS,2022-05-13,ABC_FASTCORE_ENTRY,47700.0,0,104,104,5366913.0,-4960800.0,406113.0,47700.0,0.0,0.0,False,165415447.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-05-16,ENTRY,104830,원익머트리얼즈,2022-05-13,ABC_FASTCORE_ENTRY,40900.0,0,9,9,406113.0,-368100.0,38013.0,40900.0,0.0,0.0,False,165415447.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-05-16,ENTRY,004990,롯데지주,2022-05-13,ABC_FASTCORE_ENTRY,35000.0,0,1,1,38013.0,-35000.0,3013.0,35000.0,0.0,0.0,False,165415447.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-05-23,FULL_EXIT,012510,더존비즈온,2022-05-16,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,38400.0,46,-46,0,3013.0,1766400.0,1769413.0,107500.0,-3178600.0,-64.27907,False,163556759.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-05-23,FULL_EXIT,090460,비에이치,2022-05-16,FUNDAMENTAL_A_OPERATING_LOSS,28700.0,214,-214,0,1769413.0,6141800.0,7911213.0,23300.0,1155600.0,23.175966,False,163556759.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-05-23,FULL_EXIT,009580,무림P&P,2022-05-16,FUNDAMENTAL_A_OPERATING_LOSS,4705.0,2,-2,0,7911213.0,9410.0,7920623.0,5420.0,-1430.0,-13.191882,False,163556759.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-05-23,ENTRY,069260,TKG휴켐스,2022-05-20,ABC_FASTCORE_ENTRY,25450.0,0,196,196,7920623.0,-4988200.0,2932423.0,25450.0,0.0,0.0,False,163556759.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-05-23,ENTRY,282330,BGF리테일,2022-05-20,ABC_FASTCORE_ENTRY,186000.0,0,15,15,2932423.0,-2790000.0,142423.0,186000.0,0.0,0.0,False,163556759.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-05-23,ENTRY,009970,영원무역홀딩스,2022-05-20,ABC_FASTCORE_ENTRY,54500.0,0,2,2,142423.0,-109000.0,33423.0,54500.0,0.0,0.0,False,163556759.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-08-01,ENTRY,099190,아이센스,2022-07-29,ABC_FASTCORE_ENTRY,17239.0,0,1,1,33423.0,-17239.0,16184.0,17239.0,0.0,0.0,False,149754808.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-08-16,FULL_EXIT,056190,SFA,2022-08-12,FUNDAMENTAL_B_SHARP_DECLINE,43200.0,123,-123,0,16184.0,5313600.0,5329784.0,40500.0,332100.0,6.666667,False,154980564.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-08-16,ENTRY,100090,SK오션플랜트,2022-08-12,ABC_FASTCORE_ENTRY,26750.0,0,186,186,5329784.0,-4975500.0,354284.0,26750.0,0.0,0.0,False,154980564.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-08-16,ENTRY,128940,한미약품,2022-08-12,ABC_FASTCORE_ENTRY,305444.0,0,1,1,354284.0,-305444.0,48840.0,305444.0,0.0,0.0,False,154980564.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-08-22,FULL_EXIT,115390,락앤락,2022-08-16,FUNDAMENTAL_A_OPERATING_LOSS,8157.0,321,-321,0,48840.0,2618397.0,2667237.0,15529.0,-2366412.0,-47.472471,False,151393382.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-08-22,FULL_EXIT,017800,현대엘리베이터,2022-08-16,FUNDAMENTAL_A_OPERATING_LOSS,28300.0,97,-97,0,2667237.0,2745100.0,5412337.0,51400.0,-2240700.0,-44.941634,False,151393382.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-08-22,FULL_EXIT,115960,연우,2022-08-16,FUNDAMENTAL_B_SHARP_DECLINE,17100.0,182,-182,0,5412337.0,3112200.0,8524537.0,27450.0,-1883700.0,-37.704918,False,151393382.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-08-22,ENTRY,009830,한화솔루션,2022-08-19,ABC_FASTCORE_ENTRY,53779.0,0,92,92,8524537.0,-4947668.0,3576869.0,53779.0,0.0,0.0,False,151393382.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-08-22,ENTRY,003670,포스코퓨처엠,2022-08-19,ABC_FASTCORE_ENTRY,149274.0,0,23,23,3576869.0,-3433302.0,143567.0,149274.0,0.0,0.0,False,151393382.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-08-22,ENTRY,001800,오리온홀딩스,2022-08-19,ABC_FASTCORE_ENTRY,15450.0,0,9,9,143567.0,-139050.0,4517.0,15450.0,0.0,0.0,False,151393382.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-11-21,FULL_EXIT,001820,삼화콘덴서,2022-11-14,FUNDAMENTAL_B_SHARP_DECLINE,38900.0,76,-76,0,4517.0,2956400.0,2960917.0,65600.0,-2029200.0,-40.70122,False,143482549.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-11-21,ENTRY,006400,삼성SDI,2022-11-18,ABC_FASTCORE_ENTRY,690218.0,0,4,4,2960917.0,-2760872.0,200045.0,690218.0,0.0,0.0,False,143482549.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2022-11-21,ENTRY,079370,제우스,2022-11-18,ABC_FASTCORE_ENTRY,10782.0,0,18,18,200045.0,-194076.0,5969.0,10782.0,0.0,0.0,False,143482549.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-13,PARTIAL_PROFIT,003670,포스코퓨처엠,2022-08-19,PROFIT_50_TRIGGER,236027.0,23,-11,12,5969.0,2596297.0,2602266.0,149274.0,954283.0,58.116618,True,141311018.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-13,ENTRY,093320,케이아이엔엑스,2023-03-10,ABC_FASTCORE_ENTRY,64500.0,0,40,40,2602266.0,-2580000.0,22266.0,64500.0,0.0,0.0,False,141311018.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-13,ENTRY,237880,클리오,2023-03-10,ABC_FASTCORE_ENTRY,18910.0,0,1,1,22266.0,-18910.0,3356.0,18910.0,0.0,0.0,False,141311018.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-20,FULL_EXIT,000050,경방,2023-03-17,FUNDAMENTAL_B_SHARP_DECLINE,10560.0,326,-326,0,3356.0,3442560.0,3445916.0,15300.0,-1545240.0,-30.980392,False,139922506.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-20,ENTRY,001040,CJ,2023-03-17,ABC_FASTCORE_ENTRY,95600.0,0,36,36,3445916.0,-3441600.0,4316.0,95600.0,0.0,0.0,False,139922506.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-27,FULL_EXIT,072710,농심홀딩스,2023-03-21,FUNDAMENTAL_B_SHARP_DECLINE,66000.0,57,-57,0,4316.0,3762000.0,3766316.0,87700.0,-1236900.0,-24.743444,False,141385009.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-27,FULL_EXIT,000660,SK하이닉스,2023-03-21,FUNDAMENTAL_A_OPERATING_LOSS,87500.0,42,-42,0,3766316.0,3675000.0,7441316.0,119000.0,-1323000.0,-26.470588,False,141385009.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-27,FULL_EXIT,010780,아이에스동서,2023-03-23,FUNDAMENTAL_B_SHARP_DECLINE,42600.0,90,-90,0,7441316.0,3834000.0,11275316.0,55200.0,-1134000.0,-22.826087,False,141385009.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-27,FULL_EXIT,004990,롯데지주,2023-03-23,FUNDAMENTAL_A_OPERATING_LOSS,28150.0,1,-1,0,11275316.0,28150.0,11303466.0,35000.0,-6850.0,-19.571429,False,141385009.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-27,FULL_EXIT,099190,아이센스,2023-03-22,FUNDAMENTAL_A_OPERATING_LOSS,17400.0,1,-1,0,11303466.0,17400.0,11320866.0,17239.0,161.0,0.933929,False,141385009.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-27,ENTRY,271560,오리온,2023-03-24,ABC_FASTCORE_ENTRY,133700.0,0,37,37,11320866.0,-4946900.0,6373966.0,133700.0,0.0,0.0,False,141385009.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-27,ENTRY,028050,삼성E&A,2023-03-24,ABC_FASTCORE_ENTRY,29300.0,0,170,170,6373966.0,-4981000.0,1392966.0,29300.0,0.0,0.0,False,141385009.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-27,ENTRY,140860,파크시스템스,2023-03-24,ABC_FASTCORE_ENTRY,143100.0,0,9,9,1392966.0,-1287900.0,105066.0,143100.0,0.0,0.0,False,141385009.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-03-27,ENTRY,004380,삼익THK,2023-03-24,ABC_FASTCORE_ENTRY,21523.0,0,4,4,105066.0,-86092.0,18974.0,21523.0,0.0,0.0,False,141385009.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-04-03,ENTRY,015750,성우하이텍,2023-03-31,ABC_FASTCORE_ENTRY,7410.0,0,2,2,18974.0,-14820.0,4154.0,7410.0,0.0,0.0,False,145559368.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-05-22,FULL_EXIT,057050,현대홈쇼핑,2023-05-15,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,49500.0,53,-53,0,4154.0,2623500.0,2627654.0,93000.0,-2305500.0,-46.774194,False,142768099.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-05-22,FULL_EXIT,003410,쌍용C&E,2023-05-15,FUNDAMENTAL_A_OPERATING_LOSS,5810.0,471,-471,0,2627654.0,2736510.0,5364164.0,8190.0,-1120980.0,-29.059829,False,142768099.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-05-22,FULL_EXIT,003800,에이스침대,2023-05-15,FUNDAMENTAL_B_SHARP_DECLINE,31550.0,103,-103,0,5364164.0,3249650.0,8613814.0,48250.0,-1720100.0,-34.611399,False,142768099.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-05-22,FULL_EXIT,010130,고려아연,2023-05-15,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,493000.0,9,-9,0,8613814.0,4437000.0,13050814.0,537000.0,-396000.0,-8.193669,False,142768099.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-05-22,FULL_EXIT,053610,프로텍,2023-05-15,FUNDAMENTAL_B_SHARP_DECLINE,25450.0,147,-147,0,13050814.0,3741150.0,16791964.0,34000.0,-1256850.0,-25.147059,False,142768099.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-05-22,ENTRY,241560,두산밥캣,2023-05-19,ABC_FASTCORE_ENTRY,52900.0,0,94,94,16791964.0,-4972600.0,11819364.0,52900.0,0.0,0.0,False,142768099.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-05-22,ENTRY,005380,현대차,2023-05-19,ABC_FASTCORE_ENTRY,206000.0,0,24,24,11819364.0,-4944000.0,6875364.0,206000.0,0.0,0.0,False,142768099.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-05-22,ENTRY,000270,기아,2023-05-19,ABC_FASTCORE_ENTRY,88700.0,0,56,56,6875364.0,-4967200.0,1908164.0,88700.0,0.0,0.0,False,142768099.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-05-22,ENTRY,200670,휴메딕스,2023-05-19,ABC_FASTCORE_ENTRY,30750.0,0,62,62,1908164.0,-1906500.0,1664.0,30750.0,0.0,0.0,False,142768099.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-06-05,FULL_EXIT,003670,포스코퓨처엠,2023-05-31,EXIT4_SCORE_DRAWDOWN_GE_15,368823.0,12,-12,0,1664.0,4425876.0,4427540.0,149274.0,2634588.0,147.077857,True,144420674.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-06-05,ENTRY,017940,E1,2023-06-02,ABC_FASTCORE_ENTRY,50700.0,0,87,87,4427540.0,-4410900.0,16640.0,50700.0,0.0,0.0,False,144420674.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-06-05,ENTRY,037270,YG PLUS,2023-06-02,ABC_FASTCORE_ENTRY,6570.0,0,2,2,16640.0,-13140.0,3500.0,6570.0,0.0,0.0,False,144420674.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-07-10,PARTIAL_PROFIT,015750,성우하이텍,2023-03-31,PROFIT_50_TRIGGER,13780.0,2,-1,1,3500.0,13780.0,17280.0,7410.0,6370.0,85.964912,True,141491234.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-07-17,ENTRY,033500,동성화인텍,2023-07-14,ABC_FASTCORE_ENTRY,14340.0,0,1,1,17280.0,-14340.0,2940.0,14340.0,0.0,0.0,False,148304864.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-07-24,PARTIAL_PROFIT,079370,제우스,2022-11-18,PROFIT_50_TRIGGER,16349.0,18,-9,9,2940.0,147141.0,150081.0,10782.0,50103.0,51.63235,True,147813929.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-07-24,ENTRY,101160,월덱스,2023-07-21,ABC_FASTCORE_ENTRY,26200.0,0,5,5,150081.0,-131000.0,19081.0,26200.0,0.0,0.0,False,147813929.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-07-31,PARTIAL_PROFIT,010120,LS ELECTRIC,2021-08-20,PROFIT_50_TRIGGER,20180.0,407,-203,204,19081.0,4096540.0,4115621.0,12280.0,1603700.0,64.332248,True,147424705.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-07-31,ENTRY,251970,펌텍코리아,2023-07-28,ABC_FASTCORE_ENTRY,25100.0,0,163,163,4115621.0,-4091300.0,24321.0,25100.0,0.0,0.0,False,147424705.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-07,FULL_EXIT,015750,성우하이텍,2023-07-31,EXIT4_SCORE_DRAWDOWN_GE_15,11300.0,1,-1,0,24321.0,11300.0,35621.0,7410.0,3890.0,52.496626,True,147253517.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-14,FULL_EXIT,000880,한화,2023-08-11,FUNDAMENTAL_B_SHARP_DECLINE,33613.0,117,-117,0,35621.0,3932721.0,3968342.0,42556.0,-1046331.0,-21.014663,False,151413887.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-14,PARTIAL_PROFIT,001060,JW중외제약,2022-03-25,PROFIT_50_TRIGGER,42812.0,181,-90,91,3968342.0,3853080.0,7821422.0,27624.0,1366920.0,54.981176,True,151413887.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-14,ENTRY,004370,농심,2023-08-11,ABC_FASTCORE_ENTRY,464000.0,0,10,10,7821422.0,-4640000.0,3181422.0,464000.0,0.0,0.0,False,151413887.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-14,ENTRY,017800,현대엘리베이터,2023-08-11,ABC_FASTCORE_ENTRY,45350.0,0,70,70,3181422.0,-3174500.0,6922.0,45350.0,0.0,0.0,False,151413887.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-21,FULL_EXIT,100120,뷰웍스,2023-08-14,FUNDAMENTAL_B_SHARP_DECLINE,29500.0,108,-108,0,6922.0,3186000.0,3192922.0,46200.0,-1803600.0,-36.147186,False,147646157.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-21,FULL_EXIT,077500,유니퀘스트,2023-08-14,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,7465.0,800,-800,0,3192922.0,5972000.0,9164922.0,6250.0,972000.0,19.44,False,147646157.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-21,FULL_EXIT,030000,제일기획,2023-08-14,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,19050.0,3,-3,0,9164922.0,57150.0,9222072.0,25050.0,-18000.0,-23.952096,False,147646157.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-21,FULL_EXIT,078930,GS,2023-08-14,FUNDAMENTAL_B_SHARP_DECLINE,37600.0,104,-104,0,9222072.0,3910400.0,13132472.0,47700.0,-1050400.0,-21.174004,False,147646157.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-21,FULL_EXIT,104830,원익머트리얼즈,2023-08-14,FUNDAMENTAL_B_SHARP_DECLINE,27250.0,9,-9,0,13132472.0,245250.0,13377722.0,40900.0,-122850.0,-33.374083,False,147646157.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-21,FULL_EXIT,079370,제우스,2023-08-14,FUNDAMENTAL_A_OPERATING_LOSS,14266.0,9,-9,0,13377722.0,128394.0,13506116.0,10782.0,31356.0,32.313114,True,147646157.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-21,FULL_EXIT,017800,현대엘리베이터,2023-08-14,FUNDAMENTAL_A_OPERATING_LOSS,42900.0,70,-70,0,13506116.0,3003000.0,16509116.0,45350.0,-171500.0,-5.402426,False,147646157.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-21,ENTRY,131970,두산테스나,2023-08-18,ABC_FASTCORE_ENTRY,47500.0,0,105,105,16509116.0,-4987500.0,11521616.0,47500.0,0.0,0.0,False,147646157.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-21,ENTRY,161890,한국콜마,2023-08-18,ABC_FASTCORE_ENTRY,56700.0,0,88,88,11521616.0,-4989600.0,6532016.0,56700.0,0.0,0.0,False,147646157.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-21,ENTRY,006730,서부T&D,2023-08-18,ABC_FASTCORE_ENTRY,8211.0,0,608,608,6532016.0,-4992288.0,1539728.0,8211.0,0.0,0.0,False,147646157.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-08-28,ENTRY,082920,비츠로셀,2023-08-25,ABC_FASTCORE_ENTRY,11607.0,0,132,132,1539728.0,-1532124.0,7604.0,11607.0,0.0,0.0,False,149456004.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-10-04,FULL_EXIT,082920,비츠로셀,2023-09-30,EXIT4_SCORE_DRAWDOWN_GE_15,9750.0,132,-132,0,7604.0,1287000.0,1294604.0,11607.0,-245124.0,-15.998966,False,141522337.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-10-10,ENTRY,185750,종근당,2023-10-06,ABC_FASTCORE_ENTRY,88520.0,0,14,14,1294604.0,-1239280.0,55324.0,88520.0,0.0,0.0,False,140634195.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-10-23,ENTRY,003570,SNT다이내믹스,2023-10-20,ABC_FASTCORE_ENTRY,11630.0,0,4,4,55324.0,-46520.0,8804.0,11630.0,0.0,0.0,False,135364851.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-06,FULL_EXIT,010120,LS ELECTRIC,2023-10-31,EXIT4_SCORE_DRAWDOWN_GE_15,13860.0,204,-204,0,8804.0,2827440.0,2836244.0,12280.0,322320.0,12.86645,True,139100975.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-06,FULL_EXIT,001060,JW중외제약,2023-10-31,EXIT4_SCORE_DRAWDOWN_GE_15,26432.0,91,-91,0,2836244.0,2405312.0,5241556.0,27624.0,-108472.0,-4.315088,True,139100975.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-06,FULL_EXIT,009970,영원무역홀딩스,2023-10-31,EXIT4_SCORE_DRAWDOWN_GE_15,78300.0,2,-2,0,5241556.0,156600.0,5398156.0,54500.0,47600.0,43.669725,False,139100975.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-06,FULL_EXIT,140860,파크시스템스,2023-10-31,EXIT4_SCORE_DRAWDOWN_GE_15,155000.0,9,-9,0,5398156.0,1395000.0,6793156.0,143100.0,107100.0,8.315863,False,139100975.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-06,FULL_EXIT,241560,두산밥캣,2023-10-31,EXIT4_SCORE_DRAWDOWN_GE_15,40350.0,94,-94,0,6793156.0,3792900.0,10586056.0,52900.0,-1179700.0,-23.724008,False,139100975.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-06,ENTRY,005180,빙그레,2023-11-03,ABC_FASTCORE_ENTRY,55300.0,0,90,90,10586056.0,-4977000.0,5609056.0,55300.0,0.0,0.0,False,139100975.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-06,ENTRY,025540,한국단자,2023-11-03,ABC_FASTCORE_ENTRY,71700.0,0,69,69,5609056.0,-4947300.0,661756.0,71700.0,0.0,0.0,False,139100975.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-06,ENTRY,280360,롯데웰푸드,2023-11-03,ABC_FASTCORE_ENTRY,117400.0,0,5,5,661756.0,-587000.0,74756.0,117400.0,0.0,0.0,False,139100975.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-20,FULL_EXIT,086280,현대글로비스,2023-11-14,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,87534.0,11,-11,0,74756.0,962874.0,1037630.0,98038.0,-115544.0,-10.714213,False,140042382.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-20,FULL_EXIT,001040,CJ,2023-11-14,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,89900.0,36,-36,0,1037630.0,3236400.0,4274030.0,95600.0,-205200.0,-5.962343,False,140042382.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-20,FULL_EXIT,004380,삼익THK,2023-11-14,FUNDAMENTAL_B_SHARP_DECLINE,13522.0,4,-4,0,4274030.0,54088.0,4328118.0,21523.0,-32004.0,-37.174186,False,140042382.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-20,FULL_EXIT,017940,E1,2023-11-14,FUNDAMENTAL_A_OPERATING_LOSS,58100.0,87,-87,0,4328118.0,5054700.0,9382818.0,50700.0,643800.0,14.595661,False,140042382.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-20,ENTRY,005300,롯데칠성,2023-11-17,ABC_FASTCORE_ENTRY,154700.0,0,32,32,9382818.0,-4950400.0,4432418.0,154700.0,0.0,0.0,False,140042382.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-11-27,ENTRY,180640,한진칼,2023-11-24,ABC_FASTCORE_ENTRY,54100.0,0,81,81,4432418.0,-4382100.0,50318.0,54100.0,0.0,0.0,False,141340580.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-12-04,FULL_EXIT,192820,코스맥스,2023-11-30,EXIT4_SCORE_DRAWDOWN_GE_15,112400.0,39,-39,0,50318.0,4383600.0,4433918.0,126000.0,-530400.0,-10.793651,False,140586886.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-12-04,ENTRY,145020,휴젤,2023-12-01,ABC_FASTCORE_ENTRY,154700.0,0,28,28,4433918.0,-4331600.0,102318.0,154700.0,0.0,0.0,False,140586886.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-12-11,ENTRY,009290,광동제약,2023-12-08,ABC_FASTCORE_ENTRY,7720.0,0,13,13,102318.0,-100360.0,1958.0,7720.0,0.0,0.0,False,140974895.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-12-18,PARTIAL_PROFIT,093320,케이아이엔엑스,2023-03-10,PROFIT_50_TRIGGER,113400.0,40,-20,20,1958.0,2268000.0,2269958.0,64500.0,978000.0,75.813953,True,144251600.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2023-12-18,ENTRY,036830,솔브레인홀딩스,2023-12-15,ABC_FASTCORE_ENTRY,45950.0,0,49,49,2269958.0,-2251550.0,18408.0,45950.0,0.0,0.0,False,144251600.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2024-01-08,PARTIAL_PROFIT,180640,한진칼,2023-11-24,PROFIT_50_TRIGGER,82600.0,81,-40,41,18408.0,3304000.0,3322408.0,54100.0,1140000.0,52.680222,True,145253392.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2024-01-15,ENTRY,286940,롯데이노베이트,2024-01-12,ABC_FASTCORE_ENTRY,40300.0,0,82,82,3322408.0,-3304600.0,17808.0,40300.0,0.0,0.0,False,142870348.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2024-02-05,FULL_EXIT,093320,케이아이엔엑스,2024-01-31,EXIT4_SCORE_DRAWDOWN_GE_15,100300.0,20,-20,0,17808.0,2006000.0,2023808.0,64500.0,716000.0,55.503876,True,143660974.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2024-02-05,FULL_EXIT,004370,농심,2024-01-31,EXIT4_SCORE_DRAWDOWN_GE_15,387000.0,10,-10,0,2023808.0,3870000.0,5893808.0,464000.0,-770000.0,-16.594828,False,143660974.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2024-02-05,ENTRY,036530,SNT홀딩스,2024-02-02,ABC_FASTCORE_ENTRY,20850.0,0,239,239,5893808.0,-4983150.0,910658.0,20850.0,0.0,0.0,False,143660974.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2024-02-05,ENTRY,012630,HDC,2024-02-02,ABC_FASTCORE_ENTRY,8510.0,0,107,107,910658.0,-910570.0,88.0,8510.0,0.0,0.0,False,143660974.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2024-02-26,PARTIAL_PROFIT,036830,솔브레인홀딩스,2023-12-15,PROFIT_50_TRIGGER,69700.0,49,-24,25,88.0,1672800.0,1672888.0,45950.0,570000.0,51.686616,True,144986942.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2024-02-26,ENTRY,000640,동아쏘시오홀딩스,2024-02-23,ABC_FASTCORE_ENTRY,103969.0,0,16,16,1672888.0,-1663504.0,9384.0,103969.0,0.0,0.0,False,144986942.0
