portfolio,execution_date,event_type,ticker,name,signal_date,signal_type,open_price,shares_before,shares_delta,shares_after,cash_before,cash_delta,cash_after,position_cost_basis,realized_pnl,realized_return,partial_profit_taken,portfolio_equity_after_execution
PORTFOLIO_A_NO_PARTIAL_PROFIT,2023-11-06,ENTRY,005180,빙그레,2023-11-03,ABC_FASTCORE_ENTRY,55300.0,0,90,90,17553316.0,-4977000.0,12576316.0,55300.0,0.0,0.0,False,150533146.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2023-11-06,ENTRY,025540,한국단자,2023-11-03,ABC_FASTCORE_ENTRY,71700.0,0,69,69,12576316.0,-4947300.0,7629016.0,71700.0,0.0,0.0,False,150533146.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2023-11-20,FULL_EXIT,086280,현대글로비스,2023-11-14,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,87534.0,51,-51,0,7629016.0,4464234.0,12093250.0,98038.0,-535704.0,-10.714213,False,151203881.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2023-11-20,FULL_EXIT,004380,삼익THK,2023-11-14,FUNDAMENTAL_B_SHARP_DECLINE,13522.0,168,-168,0,12093250.0,2271696.0,14364946.0,20491.0,-1170792.0,-34.010053,False,151203881.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2023-11-20,FULL_EXIT,017940,E1,2023-11-14,FUNDAMENTAL_A_OPERATING_LOSS,58100.0,98,-98,0,14364946.0,5693800.0,20058746.0,50700.0,725200.0,14.595661,False,151203881.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2023-11-20,FULL_EXIT,000100,유한양행,2023-11-14,FUNDAMENTAL_A_OPERATING_LOSS,59147.0,84,-84,0,20058746.0,4968348.0,25027094.0,58955.0,16128.0,0.325672,False,151203881.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2023-11-20,ENTRY,005300,롯데칠성,2023-11-17,ABC_FASTCORE_ENTRY,154700.0,0,32,32,25027094.0,-4950400.0,20076694.0,154700.0,0.0,0.0,False,151203881.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2023-11-27,ENTRY,180640,한진칼,2023-11-24,ABC_FASTCORE_ENTRY,54100.0,0,92,92,20076694.0,-4977200.0,15099494.0,54100.0,0.0,0.0,False,152727855.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2023-12-04,FULL_EXIT,192820,코스맥스,2023-11-30,EXIT4_SCORE_DRAWDOWN_GE_15,112400.0,39,-39,0,15099494.0,4383600.0,19483094.0,126000.0,-530400.0,-10.793651,False,151190083.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2023-12-04,FULL_EXIT,017960,한국카본,2023-11-29,FUNDAMENTAL_B_SHARP_DECLINE,12500.0,347,-347,0,19483094.0,4337500.0,23820594.0,14390.0,-655830.0,-13.134121,False,151190083.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2023-12-04,ENTRY,145020,휴젤,2023-12-01,ABC_FASTCORE_ENTRY,154700.0,0,32,32,23820594.0,-4950400.0,18870194.0,154700.0,0.0,0.0,False,151190083.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2023-12-11,ENTRY,009290,광동제약,2023-12-08,ABC_FASTCORE_ENTRY,7720.0,0,647,647,18870194.0,-4994840.0,13875354.0,7720.0,0.0,0.0,False,153468617.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-01-15,ENTRY,286940,롯데이노베이트,2024-01-12,ABC_FASTCORE_ENTRY,40300.0,0,124,124,13875354.0,-4997200.0,8878154.0,40300.0,0.0,0.0,False,153413185.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-02-05,FULL_EXIT,004370,농심,2024-01-31,EXIT4_SCORE_DRAWDOWN_GE_15,387000.0,10,-10,0,8878154.0,3870000.0,12748154.0,464000.0,-770000.0,-16.594828,False,155893919.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-02-05,ENTRY,036530,SNT홀딩스,2024-02-02,ABC_FASTCORE_ENTRY,20850.0,0,239,239,12748154.0,-4983150.0,7765004.0,20850.0,0.0,0.0,False,155893919.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-02-05,ENTRY,012630,HDC,2024-02-02,ABC_FASTCORE_ENTRY,8510.0,0,587,587,7765004.0,-4995370.0,2769634.0,8510.0,0.0,0.0,False,155893919.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-02-05,ENTRY,003850,보령,2024-02-02,ABC_FASTCORE_ENTRY,12010.0,0,230,230,2769634.0,-2762300.0,7334.0,12010.0,0.0,0.0,False,155893919.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-04,FULL_EXIT,036830,솔브레인홀딩스,2024-02-29,EXIT4_SCORE_DRAWDOWN_GE_15,69700.0,123,-123,0,7334.0,8573100.0,8580434.0,40600.0,3579300.0,71.674877,False,156672811.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-04,FULL_EXIT,003570,SNT다이내믹스,2024-02-29,EXIT4_SCORE_DRAWDOWN_GE_15,18680.0,3,-3,0,8580434.0,56040.0,8636474.0,11630.0,21150.0,60.619089,False,156672811.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-11,ENTRY,272210,한화시스템,2024-03-08,ABC_FASTCORE_ENTRY,18010.0,0,277,277,8636474.0,-4988770.0,3647704.0,18010.0,0.0,0.0,False,156269050.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-18,FULL_EXIT,069260,TKG휴켐스,2024-03-14,FUNDAMENTAL_A_OPERATING_LOSS,19990.0,196,-196,0,3647704.0,3918040.0,7565744.0,25450.0,-1070160.0,-21.453831,False,155228265.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-18,FULL_EXIT,007340,DN오토모티브,2024-03-14,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,15581.0,1,-1,0,7565744.0,15581.0,7581325.0,15662.0,-81.0,-0.517175,False,155228265.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-18,FULL_EXIT,005180,빙그레,2024-03-13,FUNDAMENTAL_A_OPERATING_LOSS,53400.0,90,-90,0,7581325.0,4806000.0,12387325.0,55300.0,-171000.0,-3.435805,False,155228265.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-18,ENTRY,010140,삼성중공업,2024-03-15,ABC_FASTCORE_ENTRY,9040.0,0,553,553,12387325.0,-4999120.0,7388205.0,9040.0,0.0,0.0,False,155228265.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-18,ENTRY,243840,신흥에스이씨,2024-03-15,ABC_FASTCORE_ENTRY,10820.0,0,462,462,7388205.0,-4998840.0,2389365.0,10820.0,0.0,0.0,False,155228265.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-25,FULL_EXIT,253450,스튜디오드래곤,2024-03-18,FUNDAMENTAL_A_OPERATING_LOSS,44150.0,47,-47,0,2389365.0,2075050.0,4464415.0,105900.0,-2902250.0,-58.309726,False,156503082.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-25,FULL_EXIT,181710,NHN,2024-03-19,FUNDAMENTAL_A_OPERATING_LOSS,25750.0,103,-103,0,4464415.0,2652250.0,7116665.0,48251.0,-2317603.0,-46.63323,False,156503082.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-25,FULL_EXIT,005610,삼립,2024-03-21,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,56500.0,51,-51,0,7116665.0,2881500.0,9998165.0,96700.0,-2050200.0,-41.571872,False,156503082.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-25,FULL_EXIT,037270,YG PLUS,2024-03-21,FUNDAMENTAL_A_OPERATING_LOSS,4300.0,761,-761,0,9998165.0,3272300.0,13270465.0,6570.0,-1727470.0,-34.550989,False,156503082.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-25,ENTRY,009450,경동나비엔,2024-03-22,ABC_FASTCORE_ENTRY,52800.0,0,94,94,13270465.0,-4963200.0,8307265.0,52800.0,0.0,0.0,False,156503082.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-25,ENTRY,075580,세진중공업,2024-03-22,ABC_FASTCORE_ENTRY,6440.0,0,776,776,8307265.0,-4997440.0,3309825.0,6440.0,0.0,0.0,False,156503082.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-03-25,ENTRY,178320,서진시스템,2024-03-22,ABC_FASTCORE_ENTRY,25000.0,0,132,132,3309825.0,-3300000.0,9825.0,25000.0,0.0,0.0,False,156503082.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-05-13,FULL_EXIT,036530,SNT홀딩스,2024-05-09,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,24400.0,239,-239,0,9825.0,5831600.0,5841425.0,20850.0,848450.0,17.026379,False,163279913.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-05-20,FULL_EXIT,009830,한화솔루션,2024-05-14,FUNDAMENTAL_A_OPERATING_LOSS,29523.0,90,-90,0,5841425.0,2657070.0,8498495.0,55367.0,-2325960.0,-46.677624,False,163942724.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-05-20,FULL_EXIT,075580,세진중공업,2024-05-16,FUNDAMENTAL_A_OPERATING_LOSS,6900.0,776,-776,0,8498495.0,5354400.0,13852895.0,6440.0,356960.0,7.142857,False,163942724.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-05-20,ENTRY,017940,E1,2024-05-17,ABC_FASTCORE_ENTRY,71900.0,0,69,69,13852895.0,-4961100.0,8891795.0,71900.0,0.0,0.0,False,163942724.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-05-20,ENTRY,005930,삼성전자,2024-05-17,ABC_FASTCORE_ENTRY,78100.0,0,64,64,8891795.0,-4998400.0,3893395.0,78100.0,0.0,0.0,False,163942724.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-05-20,ENTRY,059090,미코,2024-05-17,ABC_FASTCORE_ENTRY,14300.0,0,272,272,3893395.0,-3889600.0,3795.0,14300.0,0.0,0.0,False,163942724.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-07-01,FULL_EXIT,200670,휴메딕스,2024-06-30,EXIT3_PROGRESSED_TO_TRANSITION,32300.0,162,-162,0,3795.0,5232600.0,5236395.0,30750.0,251100.0,5.04065,False,169995485.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-07-01,ENTRY,272290,이녹스첨단소재,2024-06-28,ABC_FASTCORE_ENTRY,40750.0,0,122,122,5236395.0,-4971500.0,264895.0,40750.0,0.0,0.0,False,169995485.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-07-01,ENTRY,024720,콜마홀딩스,2024-06-28,ABC_FASTCORE_ENTRY,10540.0,0,25,25,264895.0,-263500.0,1395.0,10540.0,0.0,0.0,False,169995485.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-08-05,FULL_EXIT,145020,휴젤,2024-07-31,EXIT4_SCORE_DRAWDOWN_GE_15,231500.0,32,-32,0,1395.0,7408000.0,7409395.0,154700.0,2457600.0,49.644473,False,160142464.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-08-05,FULL_EXIT,010140,삼성중공업,2024-07-31,EXIT4_SCORE_DRAWDOWN_GE_15,10960.0,553,-553,0,7409395.0,6060880.0,13470275.0,9040.0,1061760.0,21.238938,False,160142464.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-08-19,FULL_EXIT,243840,신흥에스이씨,2024-08-14,FUNDAMENTAL_B_SHARP_DECLINE,8150.0,462,-462,0,13470275.0,3765300.0,17235575.0,10820.0,-1233540.0,-24.676525,False,166775601.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-08-19,FULL_EXIT,178320,서진시스템,2024-08-14,FUNDAMENTAL_A_OPERATING_LOSS,27050.0,132,-132,0,17235575.0,3570600.0,20806175.0,25000.0,270600.0,8.2,False,166775601.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-08-19,FULL_EXIT,005930,삼성전자,2024-08-14,FUNDAMENTAL_B_SHARP_DECLINE,80100.0,64,-64,0,20806175.0,5126400.0,25932575.0,78100.0,128000.0,2.560819,False,166775601.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-08-19,FULL_EXIT,059090,미코,2024-08-14,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,11450.0,272,-272,0,25932575.0,3114400.0,29046975.0,14300.0,-775200.0,-19.93007,False,166775601.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-08-19,FULL_EXIT,272290,이녹스첨단소재,2024-08-14,FUNDAMENTAL_B_SHARP_DECLINE,28950.0,122,-122,0,29046975.0,3531900.0,32578875.0,40750.0,-1439600.0,-28.957055,False,166775601.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-08-19,FULL_EXIT,024720,콜마홀딩스,2024-08-14,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,8100.0,25,-25,0,32578875.0,202500.0,32781375.0,10540.0,-61000.0,-23.149905,False,166775601.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-08-19,ENTRY,033780,KT&G,2024-08-16,ABC_FASTCORE_ENTRY,98500.0,0,50,50,32781375.0,-4925000.0,27856375.0,98500.0,0.0,0.0,False,166775601.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-08-19,ENTRY,017960,한국카본,2024-08-16,ABC_FASTCORE_ENTRY,12360.0,0,404,404,27856375.0,-4993440.0,22862935.0,12360.0,0.0,0.0,False,166775601.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-08-19,ENTRY,007340,DN오토모티브,2024-08-16,ABC_FASTCORE_ENTRY,18607.0,0,268,268,22862935.0,-4986676.0,17876259.0,18607.0,0.0,0.0,False,166775601.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-09-02,ENTRY,112610,씨에스윈드,2024-08-30,ABC_FASTCORE_ENTRY,64400.0,0,77,77,17876259.0,-4958800.0,12917459.0,64400.0,0.0,0.0,False,168626024.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-09-02,ENTRY,086900,메디톡스,2024-08-30,ABC_FASTCORE_ENTRY,201000.0,0,24,24,12917459.0,-4824000.0,8093459.0,201000.0,0.0,0.0,False,168626024.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-09-19,ENTRY,000240,한국앤컴퍼니,2024-09-13,ABC_FASTCORE_ENTRY,18000.0,0,277,277,8093459.0,-4986000.0,3107459.0,18000.0,0.0,0.0,False,167558641.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-09-23,ENTRY,200670,휴메딕스,2024-09-20,ABC_FASTCORE_ENTRY,37900.0,0,81,81,3107459.0,-3069900.0,37559.0,37900.0,0.0,0.0,False,170331716.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-11-04,FULL_EXIT,009450,경동나비엔,2024-10-31,EXIT4_SCORE_DRAWDOWN_GE_15,89600.0,94,-94,0,37559.0,8422400.0,8459959.0,52800.0,3459200.0,69.69697,False,164856494.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-11-18,FULL_EXIT,035600,KG이니시스,2024-11-14,FUNDAMENTAL_A_OPERATING_LOSS,8850.0,227,-227,0,8459959.0,2008950.0,10468909.0,21950.0,-2973700.0,-59.681093,False,157169809.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-11-18,FULL_EXIT,017940,E1,2024-11-14,FUNDAMENTAL_A_OPERATING_LOSS,70700.0,69,-69,0,10468909.0,4878300.0,15347209.0,71900.0,-82800.0,-1.668985,False,157169809.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-11-18,ENTRY,029960,코엔텍,2024-11-15,ABC_FASTCORE_ENTRY,8950.0,0,558,558,15347209.0,-4994100.0,10353109.0,8950.0,0.0,0.0,False,157169809.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-12-02,FULL_EXIT,180640,한진칼,2024-11-30,EXIT4_SCORE_DRAWDOWN_GE_15,81600.0,92,-92,0,10353109.0,7507200.0,17860309.0,54100.0,2530000.0,50.831793,False,158940499.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-12-02,FULL_EXIT,012630,HDC,2024-11-30,EXIT4_SCORE_DRAWDOWN_GE_15,11960.0,587,-587,0,17860309.0,7020520.0,24880829.0,8510.0,2025150.0,40.540541,False,158940499.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-12-02,ENTRY,140860,파크시스템스,2024-11-29,ABC_FASTCORE_ENTRY,208500.0,0,23,23,24880829.0,-4795500.0,20085329.0,208500.0,0.0,0.0,False,158940499.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2024-12-02,ENTRY,012750,에스원,2024-11-29,ABC_FASTCORE_ENTRY,63000.0,0,79,79,20085329.0,-4977000.0,15108329.0,63000.0,0.0,0.0,False,158940499.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-01-06,FULL_EXIT,161890,한국콜마,2024-12-31,EXIT3_PROGRESSED_TO_TRANSITION,56800.0,88,-88,0,15108329.0,4998400.0,20106729.0,56700.0,8800.0,0.176367,False,161784933.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-01-06,ENTRY,082920,비츠로셀,2025-01-03,ABC_FASTCORE_ENTRY,11986.0,0,417,417,20106729.0,-4998162.0,15108567.0,11986.0,0.0,0.0,False,161784933.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-01-06,ENTRY,095340,ISC,2025-01-03,ABC_FASTCORE_ENTRY,72000.0,0,69,69,15108567.0,-4968000.0,10140567.0,72000.0,0.0,0.0,False,161784933.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-01-06,ENTRY,086280,현대글로비스,2025-01-03,ABC_FASTCORE_ENTRY,134600.0,0,37,37,10140567.0,-4980200.0,5160367.0,134600.0,0.0,0.0,False,161784933.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-01-20,ENTRY,003490,대한항공,2025-01-17,ABC_FASTCORE_ENTRY,24000.0,0,208,208,5160367.0,-4992000.0,168367.0,24000.0,0.0,0.0,False,163180958.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-02-03,FULL_EXIT,000270,기아,2025-01-31,EXIT3_PROGRESSED_TO_TRANSITION,100200.0,61,-61,0,168367.0,6112200.0,6280567.0,81500.0,1140700.0,22.944785,False,159991423.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-02-10,ENTRY,035420,NAVER,2025-02-07,ABC_FASTCORE_ENTRY,229500.0,0,21,21,6280567.0,-4819500.0,1461067.0,229500.0,0.0,0.0,False,163671962.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-02-10,ENTRY,058970,엠로,2025-02-07,ABC_FASTCORE_ENTRY,80100.0,0,18,18,1461067.0,-1441800.0,19267.0,80100.0,0.0,0.0,False,163671962.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-02-17,ENTRY,093050,LF,2025-02-14,ABC_FASTCORE_ENTRY,16490.0,0,1,1,19267.0,-16490.0,2777.0,16490.0,0.0,0.0,False,165195002.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-03-04,FULL_EXIT,272210,한화시스템,2025-02-28,EXIT4_SCORE_DRAWDOWN_GE_15,31550.0,277,-277,0,2777.0,8739350.0,8742127.0,18010.0,3750580.0,75.180455,False,161534896.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-03-04,ENTRY,034950,한국기업평가,2025-02-28,ABC_FASTCORE_ENTRY,87800.0,0,56,56,8742127.0,-4916800.0,3825327.0,87800.0,0.0,0.0,False,161534896.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-03-17,FULL_EXIT,286940,롯데이노베이트,2025-03-13,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,19720.0,124,-124,0,3825327.0,2445280.0,6270607.0,40300.0,-2551920.0,-51.066998,False,163847195.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-03-17,ENTRY,095610,테스,2025-03-14,ABC_FASTCORE_ENTRY,24000.0,0,208,208,6270607.0,-4992000.0,1278607.0,24000.0,0.0,0.0,False,163847195.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-03-24,FULL_EXIT,002810,삼영무역,2025-03-18,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,13500.0,294,-294,0,1278607.0,3969000.0,5247607.0,16950.0,-1014300.0,-20.353982,False,164198143.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-03-24,FULL_EXIT,128940,한미약품,2025-03-18,FUNDAMENTAL_B_SHARP_DECLINE,241500.0,7,-7,0,5247607.0,1690500.0,6938107.0,291474.0,-349818.0,-17.145269,False,164198143.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-03-24,FULL_EXIT,112610,씨에스윈드,2025-03-18,FUNDAMENTAL_A_OPERATING_LOSS,37050.0,77,-77,0,6938107.0,2852850.0,9790957.0,64400.0,-2105950.0,-42.468944,False,164198143.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-03-24,FULL_EXIT,086900,메디톡스,2025-03-20,FUNDAMENTAL_B_SHARP_DECLINE,134000.0,24,-24,0,9790957.0,3216000.0,13006957.0,201000.0,-1608000.0,-33.333333,False,164198143.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-03-24,ENTRY,060980,HL홀딩스,2025-03-21,ABC_FASTCORE_ENTRY,38150.0,0,131,131,13006957.0,-4997650.0,8009307.0,38150.0,0.0,0.0,False,164198143.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-03-24,ENTRY,102710,이엔에프테크놀로지,2025-03-21,ABC_FASTCORE_ENTRY,26750.0,0,186,186,8009307.0,-4975500.0,3033807.0,26750.0,0.0,0.0,False,164198143.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-03-24,ENTRY,023590,다우기술,2025-03-21,ABC_FASTCORE_ENTRY,21650.0,0,140,140,3033807.0,-3031000.0,2807.0,21650.0,0.0,0.0,False,164198143.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-05-07,FULL_EXIT,021240,코웨이,2025-04-30,EXIT4_SCORE_DRAWDOWN_GE_15,86200.0,61,-61,0,2807.0,5258200.0,5261007.0,81200.0,305000.0,6.157635,False,166926584.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-05-12,ENTRY,041510,에스엠,2025-05-09,ABC_FASTCORE_ENTRY,124200.0,0,40,40,5261007.0,-4968000.0,293007.0,124200.0,0.0,0.0,False,170124094.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-05-12,ENTRY,059090,미코,2025-05-09,ABC_FASTCORE_ENTRY,11110.0,0,26,26,293007.0,-288860.0,4147.0,11110.0,0.0,0.0,False,170124094.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-09-01,FULL_EXIT,017960,한국카본,2025-08-31,EXIT4_SCORE_DRAWDOWN_GE_15,33550.0,404,-404,0,4147.0,13554200.0,13558347.0,12360.0,8560760.0,171.440129,False,197551739.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-09-01,FULL_EXIT,041510,에스엠,2025-08-31,EXIT4_SCORE_DRAWDOWN_GE_15,140500.0,40,-40,0,13558347.0,5620000.0,19178347.0,124200.0,652000.0,13.123994,False,197551739.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-09-01,ENTRY,014680,한솔케미칼,2025-08-29,ABC_FASTCORE_ENTRY,175000.0,0,28,28,19178347.0,-4900000.0,14278347.0,175000.0,0.0,0.0,False,197551739.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-09-15,ENTRY,230360,에코마케팅,2025-09-12,ABC_FASTCORE_ENTRY,14160.0,0,353,353,14278347.0,-4998480.0,9279867.0,14160.0,0.0,0.0,False,205223948.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-09-15,ENTRY,086450,동국제약,2025-09-12,ABC_FASTCORE_ENTRY,19300.0,0,259,259,9279867.0,-4998700.0,4281167.0,19300.0,0.0,0.0,False,205223948.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-09-15,ENTRY,114810,한솔아이원스,2025-09-12,ABC_FASTCORE_ENTRY,11190.0,0,382,382,4281167.0,-4274580.0,6587.0,11190.0,0.0,0.0,False,205223948.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-11-03,FULL_EXIT,007340,DN오토모티브,2025-10-31,EXIT4_SCORE_DRAWDOWN_GE_15,23400.0,268,-268,0,6587.0,6271200.0,6277787.0,18607.0,1284524.0,25.759123,False,200873969.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-11-03,FULL_EXIT,086280,현대글로비스,2025-10-31,EXIT4_SCORE_DRAWDOWN_GE_15,186600.0,37,-37,0,6277787.0,6904200.0,13181987.0,134600.0,1924000.0,38.632987,False,200873969.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-11-03,FULL_EXIT,023590,다우기술,2025-10-31,EXIT4_SCORE_DRAWDOWN_GE_15,38600.0,140,-140,0,13181987.0,5404000.0,18585987.0,21650.0,2373000.0,78.290993,False,200873969.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-11-03,ENTRY,171090,선익시스템,2025-10-31,ABC_FASTCORE_ENTRY,53300.0,0,93,93,18585987.0,-4956900.0,13629087.0,53300.0,0.0,0.0,False,200873969.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-11-03,ENTRY,348210,넥스틴,2025-10-31,ABC_FASTCORE_ENTRY,65000.0,0,76,76,13629087.0,-4940000.0,8689087.0,65000.0,0.0,0.0,False,200873969.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-11-10,ENTRY,241710,코스메카코리아,2025-11-07,ABC_FASTCORE_ENTRY,75700.0,0,66,66,8689087.0,-4996200.0,3692887.0,75700.0,0.0,0.0,False,196187381.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-11-17,FULL_EXIT,025540,한국단자,2025-11-14,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,61600.0,69,-69,0,3692887.0,4250400.0,7943287.0,71700.0,-696900.0,-14.086471,False,201650624.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-11-17,FULL_EXIT,093050,LF,2025-11-14,FUNDAMENTAL_B_SHARP_DECLINE,18410.0,1,-1,0,7943287.0,18410.0,7961697.0,16490.0,1920.0,11.64342,False,201650624.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-11-17,FULL_EXIT,060980,HL홀딩스,2025-11-14,FUNDAMENTAL_A_OPERATING_LOSS,42700.0,131,-131,0,7961697.0,5593700.0,13555397.0,38150.0,596050.0,11.926606,False,201650624.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-11-17,FULL_EXIT,171090,선익시스템,2025-11-14,FUNDAMENTAL_A_OPERATING_LOSS,49250.0,93,-93,0,13555397.0,4580250.0,18135647.0,53300.0,-376650.0,-7.598499,False,201650624.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-11-17,FULL_EXIT,348210,넥스틴,2025-11-14,FUNDAMENTAL_A_OPERATING_LOSS,63000.0,76,-76,0,18135647.0,4788000.0,22923647.0,65000.0,-152000.0,-3.076923,False,201650624.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2025-11-17,ENTRY,007070,GS리테일,2025-11-14,ABC_FASTCORE_ENTRY,21800.0,0,229,229,22923647.0,-4992200.0,17931447.0,21800.0,0.0,0.0,False,201650624.0
