portfolio,date,cash,invested_market_value,equity,position_count,cash_ratio,invested_ratio,high_water_mark,drawdown_pct
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-28,1119.0,204347992.0,204349111.0,58,5.475923014903647e-06,0.9999945240769851,208879857.0,-2.169067934587876
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-29,1119.0,205376414.0,205377533.0,58,5.448502490289432e-06,0.9999945514975097,208879857.0,-1.6767169655808378
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-30,1119.0,203687855.0,203688974.0,58,5.4936699715518225e-06,0.9999945063300284,208879857.0,-2.4851046312234892
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-31,1119.0,205058564.0,205059683.0,58,5.4569478681969875e-06,0.9999945430521318,208879857.0,-1.8288857790629387
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-03,7712819.0,196185664.0,203898483.0,57,0.03782676009413959,0.9621732399058605,208879857.0,-2.384803432721616
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-04,7712819.0,197282237.0,204995056.0,57,0.03762441470783569,0.9623755852921643,208879857.0,-1.859825574277374
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-05,7712819.0,194251625.0,201964444.0,57,0.038188994296441604,0.9618110057035584,208879857.0,-3.3107132010340323
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-06,7712819.0,196616943.0,204329762.0,57,0.03774691911988817,0.9622530808801119,208879857.0,-2.178331154257729
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-07,7712819.0,192203497.0,199916316.0,57,0.03858023774307646,0.9614197622569235,208879857.0,-4.291242405436924
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-10,2716619.0,203008560.0,205725179.0,58,0.013205087550318767,0.9867949124496812,208879857.0,-1.5102834927735564
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-11,2716619.0,202042605.0,204759224.0,58,0.01326738276757681,0.9867326172324232,208879857.0,-1.9727287538309657
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-12,2716619.0,205439637.0,208156256.0,58,0.013050864058584912,0.9869491359414151,208879857.0,-0.3464197124570023
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-13,2716619.0,205467096.0,208183715.0,58,0.013049142676697838,0.9869508573233021,208879857.0,-0.33327387810304643
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-14,2716619.0,202848956.0,205565575.0,58,0.013215340165784082,0.9867846598342159,208879857.0,-1.5866929667612717
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-17,19117889.0,190087783.0,209205672.0,54,0.09138322502078242,0.9086167749792176,209205672.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-18,19117889.0,186190701.0,205308590.0,54,0.09311782327276223,0.9068821767272378,209205672.0,-1.862799398670223
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-19,19117889.0,186987369.0,206105258.0,54,0.09275789072785325,0.9072421092721468,209205672.0,-1.4819932797997981
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-20,19117889.0,188469226.0,207587115.0,54,0.09209574014263842,0.9079042598573616,209205672.0,-0.7736678382219031
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-21,19117889.0,184997961.0,204115850.0,54,0.09366195226877286,0.9063380477312272,209205672.0,-2.4329273443408406
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-24,19117889.0,184739839.0,203857728.0,54,0.09378054581281314,0.9062194541871869,209205672.0,-2.5563092763565276
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-25,19117889.0,184937385.0,204055274.0,54,0.09368975682539821,0.9063102431746018,209205672.0,-2.4618825822275037
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-26,19117889.0,187993833.0,207111722.0,54,0.09230713170353536,0.9076928682964647,209205672.0,-1.000904985023543
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-27,19117889.0,187995352.0,207113241.0,54,0.09230645470899661,0.9076935452910034,209205672.0,-1.0001789052832222
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-11-28,19117889.0,191309944.0,210427833.0,54,0.09085247292357945,0.9091475270764205,210427833.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-01,27472889.0,184355505.0,211828394.0,52,0.12969408152147913,0.8703059184785209,211828394.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-02,27472889.0,185711491.0,213184380.0,52,0.12886914604156272,0.8711308539584373,213184380.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-03,27472889.0,187603796.0,215076685.0,52,0.12773531914907466,0.8722646808509253,215076685.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-04,27472889.0,186020262.0,213493151.0,52,0.12868276509722787,0.8713172349027721,215076685.0,-0.7362648350284884
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-05,27472889.0,186430871.0,213903760.0,52,0.1284357460570118,0.8715642539429882,215076685.0,-0.5453519985209043
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-08,22509689.0,191260396.0,213770085.0,53,0.10529859217673043,0.8947014078232696,215076685.0,-0.6075042490077398
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-09,22509689.0,192840852.0,215350541.0,53,0.10452580660106166,0.8954741933989383,215350541.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-10,22509689.0,191777871.0,214287560.0,53,0.10504431055167178,0.8949556894483283,215350541.0,-0.493604982399376
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-11,22509689.0,193042414.0,215552103.0,53,0.10442806489343322,0.8955719351065667,215552103.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-12,22509689.0,193624237.0,216133926.0,53,0.10414694914670639,0.8958530508532936,216133926.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-15,12524059.0,203075149.0,215599208.0,55,0.058089540848406084,0.9419104591515939,216133926.0,-0.24740123399229486
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-16,12524059.0,201783265.0,214307324.0,55,0.05843971529409793,0.941560284705902,216133926.0,-0.8451250730530879
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-17,12524059.0,204087801.0,216611860.0,55,0.05781797450979831,0.9421820254902017,216611860.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-18,12524059.0,201179141.0,213703200.0,55,0.05860492028196115,0.9413950797180388,216611860.0,-1.3427981274894196
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-19,12524059.0,201582338.0,214106397.0,55,0.058494557731500196,0.9415054422684999,216611860.0,-1.1566601200876048
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-22,11567899.0,204017890.0,215585789.0,56,0.053657984849827,0.946342015150173,216611860.0,-0.47369105274290835
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-23,11567899.0,203099258.0,214667157.0,56,0.053887605172877,0.946112394827123,216611860.0,-0.8977823282621755
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-24,11567899.0,202395726.0,213963625.0,56,0.054064792555276624,0.9459352074447234,216611860.0,-1.2225715618710775
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-26,11567899.0,200653538.0,212221437.0,56,0.05450862628924711,0.9454913737107529,216611860.0,-2.0268617794057975
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-29,11567899.0,198980828.0,210548727.0,56,0.054941671530505144,0.9450583284694949,216611860.0,-2.799077114244808
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-12-30,11567899.0,198326188.0,209894087.0,56,0.05511302945851924,0.9448869705414807,216611860.0,-3.1012950999081967
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-02,11567899.0,200812486.0,212380385.0,56,0.05446783138659439,0.9455321686134056,216611860.0,-1.9534826024761531
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-05,11825499.0,202376734.0,214202233.0,56,0.0552071695723172,0.9447928304276828,216611860.0,-1.1124169286021557
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-06,11825499.0,202548296.0,214373795.0,56,0.055162987621691355,0.9448370123783086,216611860.0,-1.0332144324876724
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-07,11825499.0,201636218.0,213461717.0,56,0.05539868771879128,0.9446013122812087,216611860.0,-1.4542800195704864
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-08,11825499.0,198692229.0,210517728.0,56,0.05617341167580908,0.943826588324191,216611860.0,-2.8133879649987814
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-09,11825499.0,198921585.0,210747084.0,56,0.056112278165613906,0.9438877218343861,216611860.0,-2.70750456600114
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-12,11825499.0,200162347.0,211987846.0,56,0.05578385375923863,0.9442161462407613,216611860.0,-2.1347002883406296
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-13,11825499.0,201313418.0,213138917.0,56,0.055482589319903505,0.9445174106800965,216611860.0,-1.6033023307218675
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-14,11825499.0,202301507.0,214127006.0,56,0.0552265649294139,0.9447734350705861,216611860.0,-1.1471458672669188
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-15,11825499.0,201485423.0,213310922.0,56,0.05543785048193641,0.9445621495180636,216611860.0,-1.5238953213365103
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-16,11825499.0,201862256.0,213687755.0,56,0.055340087222124634,0.9446599127778753,216611860.0,-1.3499283926558747
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-19,40799.0,213385542.0,213426341.0,59,0.000191161970958402,0.9998088380290416,216611860.0,-1.4706115353055882
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-20,40799.0,216078405.0,216119204.0,59,0.000188780077128176,0.9998112199228718,216611860.0,-0.22743722342811745
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-21,40799.0,214420087.0,214460886.0,59,0.00019023981836949045,0.9998097601816305,216611860.0,-0.9930084160673425
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-22,40799.0,217244602.0,217285401.0,59,0.00018776687164546318,0.9998122331283545,217285401.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-23,40799.0,220571518.0,220612317.0,59,0.0001849352772084797,0.9998150647227915,220612317.0,0.0
