date,sector_code,sector_name,reference_source,krx_open,reference_open,open_match,krx_high,reference_high,high_match,krx_low,reference_low,low_match,krx_close,reference_close,close_match,row_mismatch
2025-08-29,2058,섬유·의류,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,42.62,42.62,True,43.0,43.0,True,42.51,42.51,True,42.96,42.96,True,False
2025-08-29,2062,종이·목재,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,9056.58,9056.58,True,9099.23,9099.23,True,8915.35,8915.35,True,8929.42,8929.42,True,False
2025-08-29,2063,출판·매체복제,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2120.33,2120.33,True,2141.96,2141.96,True,2115.62,2115.62,True,2122.67,2122.67,True,False
2025-08-29,2065,화학,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2212.99,2212.99,True,2218.96,2218.96,True,2186.81,2186.81,True,2189.31,2189.31,True,False
2025-08-29,2066,제약,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,11438.32,11438.32,True,11531.57,11531.57,True,11284.82,11284.82,True,11321.08,11321.08,True,False
2025-08-29,2067,비금속,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,41029.56,41029.56,True,41388.67,41388.67,True,40725.22,40725.22,True,40932.93,40932.93,True,False
2025-08-29,2068,금속,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1971.03,1971.03,True,1984.63,1984.63,True,1963.71,1963.71,True,1968.26,1968.26,True,False
2025-08-29,2070,기계·장비,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,463.31,463.31,True,467.57,467.57,True,462.51,462.51,True,463.5,463.5,True,False
2025-08-29,2072,전기전자,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1262.83,1262.83,True,1269.98,1269.98,True,1247.97,1247.97,True,1249.66,1249.66,True,False
2025-08-29,2074,의료·정밀기기,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2028.55,2028.55,True,2042.63,2042.63,True,2022.92,2022.92,True,2029.76,2029.76,True,False
2025-08-29,2075,운송장비·부품,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4174.49,4174.49,True,4248.2,4248.2,True,4173.41,4173.41,True,4209.07,4209.07,True,False
2025-08-29,2077,기타제조,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,690.89,690.89,True,694.5,694.5,True,683.11,683.11,True,693.34,693.34,True,False
2025-08-29,2114,통신,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1273.86,1273.86,True,1295.58,1295.58,True,1271.2,1271.2,True,1278.35,1278.35,True,False
2025-08-29,2118,IT 서비스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,922.58,922.58,True,926.69,926.69,True,917.54,917.54,True,918.5,918.5,True,False
2025-09-01,1005,음식료·담배,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4748.35,4748.35,True,4791.72,4791.72,True,4728.93,4728.93,True,4751.29,4751.29,True,False
2025-09-01,1006,섬유·의류,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,233.28,233.28,True,233.31,233.31,True,228.9,228.9,True,230.03,230.03,True,False
2025-09-01,1007,종이·목재,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,269.25,269.25,True,270.89,270.89,True,268.18,268.18,True,270.05,270.05,True,False
2025-09-01,1008,화학,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,3803.41,3803.41,True,3803.41,3803.41,True,3754.04,3754.04,True,3770.36,3770.36,True,False
2025-09-01,1009,제약,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,15416.93,15416.93,True,15447.76,15447.76,True,15320.95,15320.95,True,15345.23,15345.23,True,False
2025-09-01,1010,비금속,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4252.52,4252.52,True,4252.52,4252.52,True,4195.18,4195.18,True,4212.93,4212.93,True,False
2025-09-01,1011,금속,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,5744.7,5744.7,True,5753.74,5753.74,True,5679.91,5679.91,True,5698.55,5698.55,True,False
2025-09-01,1012,기계·장비,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2334.36,2334.36,True,2360.29,2360.29,True,2278.4,2278.4,True,2287.89,2287.89,True,False
2025-09-01,1013,전기전자,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,27925.22,27925.22,True,28021.78,28021.78,True,27563.68,27563.68,True,27613.15,27613.15,True,False
2025-09-01,1014,의료·정밀기기,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1296.63,1296.63,True,1296.63,1296.63,True,1262.58,1262.58,True,1264.92,1264.92,True,False
2025-09-01,1015,운송장비·부품,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4304.63,4304.63,True,4350.06,4350.06,True,4288.89,4288.89,True,4303.88,4303.88,True,False
2025-09-01,1016,유통,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,398.25,398.25,True,399.6,399.6,True,394.17,394.17,True,394.93,394.93,True,False
2025-09-01,1017,전기·가스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1124.9,1124.9,True,1142.13,1142.13,True,1123.0,1123.0,True,1127.24,1127.24,True,False
2025-09-01,1018,건설,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,91.72,91.72,True,93.17,93.17,True,91.24,91.24,True,91.78,91.78,True,False
2025-09-01,1019,운송·창고,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1971.8,1971.8,True,1978.62,1978.62,True,1943.87,1943.87,True,1958.72,1958.72,True,False
2025-09-01,1020,통신,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,496.5,496.5,True,496.5,496.5,True,492.66,492.66,True,494.32,494.32,True,False
2025-09-01,1021,금융,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,666.29,666.29,True,669.77,669.77,True,661.36,661.36,True,663.55,663.55,True,False
2025-09-01,1024,증권,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,3652.72,3652.72,True,3689.52,3689.52,True,3614.42,3614.42,True,3627.34,3627.34,True,False
2025-09-01,1025,보험,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,28017.8,28017.8,True,28640.2,28640.2,True,27861.99,27861.99,True,28411.25,28411.25,True,False
2025-09-01,1026,일반서비스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1328.18,1328.18,True,1332.55,1332.55,True,1310.49,1310.49,True,1314.75,1314.75,True,False
2025-09-01,1027,제조,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,7915.51,7915.51,True,7945.43,7945.43,True,7834.3,7834.3,True,7850.44,7850.44,True,False
2025-09-01,1045,부동산,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,932.07,932.07,True,938.82,938.82,True,930.65,930.65,True,937.75,937.75,True,False
2025-09-01,1046,IT 서비스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1226.68,1226.68,True,1241.03,1241.03,True,1213.63,1213.63,True,1226.25,1226.25,True,False
2025-09-01,1047,오락·문화,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1327.34,1327.34,True,1330.51,1330.51,True,1308.41,1308.41,True,1310.87,1310.87,True,False
2025-09-01,2012,일반서비스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4869.17,4869.17,True,4915.14,4915.14,True,4785.73,4785.73,True,4804.68,4804.68,True,False
2025-09-01,2024,제조,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2444.12,2444.12,True,2444.12,2444.12,True,2402.16,2402.16,True,2409.36,2409.36,True,False
2025-09-01,2026,건설,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,75.01,75.01,True,76.41,76.41,True,74.68,74.68,True,75.32,75.32,True,False
2025-09-01,2027,유통,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,453.72,453.72,True,455.0,455.0,True,448.28,448.28,True,450.95,450.95,True,False
2025-09-01,2029,운송·창고,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2820.77,2820.77,True,2820.77,2820.77,True,2763.13,2763.13,True,2778.52,2778.52,True,False
2025-09-01,2031,금융,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1053.57,1053.57,True,1063.21,1063.21,True,1041.58,1041.58,True,1045.51,1045.51,True,False
2025-09-01,2037,오락·문화,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,592.72,592.72,True,593.59,593.59,True,581.55,581.55,True,583.61,583.61,True,False
2025-09-01,2056,음식료·담배,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,5647.87,5647.87,True,5652.51,5652.51,True,5579.31,5579.31,True,5600.77,5600.77,True,False
2025-09-01,2058,섬유·의류,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,42.79,42.79,True,42.81,42.81,True,41.57,41.57,True,41.96,41.96,True,False
2025-09-01,2062,종이·목재,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,8911.12,8911.12,True,8937.95,8937.95,True,8692.74,8692.74,True,8698.24,8698.24,True,False
2025-09-01,2063,출판·매체복제,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2139.9,2139.9,True,2153.28,2153.28,True,2104.92,2104.92,True,2115.23,2115.23,True,False
2025-09-01,2065,화학,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2172.46,2172.46,True,2172.46,2172.46,True,2117.8,2117.8,True,2124.75,2124.75,True,False
2025-09-01,2066,제약,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,11304.4,11304.4,True,11328.06,11328.06,True,11092.72,11092.72,True,11137.08,11137.08,True,False
2025-09-01,2067,비금속,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,40500.19,40500.19,True,40500.19,40500.19,True,39448.68,39448.68,True,39531.6,39531.6,True,False
2025-09-01,2068,금속,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1970.75,1970.75,True,1986.67,1986.67,True,1949.95,1949.95,True,1961.88,1961.88,True,False
2025-09-01,2070,기계·장비,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,460.56,460.56,True,460.67,460.67,True,449.59,449.59,True,451.15,451.15,True,False
2025-09-01,2072,전기전자,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1236.64,1236.64,True,1237.2,1237.2,True,1220.25,1220.25,True,1222.39,1222.39,True,False
2025-09-01,2074,의료·정밀기기,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2031.32,2031.32,True,2050.57,2050.57,True,2017.09,2017.09,True,2030.18,2030.18,True,False
2025-09-01,2075,운송장비·부품,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4208.81,4208.81,True,4245.52,4245.52,True,4149.53,4149.53,True,4164.36,4164.36,True,False
2025-09-01,2077,기타제조,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,690.31,690.31,True,690.31,690.31,True,675.67,675.67,True,679.43,679.43,True,False
2025-09-01,2114,통신,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1271.47,1271.47,True,1293.01,1293.01,True,1267.62,1267.62,True,1273.06,1273.06,True,False
2025-09-01,2118,IT 서비스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,916.69,916.69,True,919.72,919.72,True,905.1,905.1,True,907.64,907.64,True,False
2025-09-02,1005,음식료·담배,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4750.7,4750.7,True,4756.12,4756.12,True,4704.2,4704.2,True,4722.01,4722.01,True,False
2025-09-02,1006,섬유·의류,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,230.05,230.05,True,231.08,231.08,True,226.64,226.64,True,229.74,229.74,True,False
2025-09-02,1007,종이·목재,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,269.59,269.59,True,270.59,270.59,True,268.56,268.56,True,269.09,269.09,True,False
2025-09-02,1008,화학,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,3773.36,3773.36,True,3777.89,3777.89,True,3737.1,3737.1,True,3763.49,3763.49,True,False
2025-09-02,1009,제약,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,15421.28,15421.28,True,15462.01,15462.01,True,15349.95,15349.95,True,15418.03,15418.03,True,False
2025-09-02,1010,비금속,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4213.48,4213.48,True,4233.64,4233.64,True,4197.41,4197.41,True,4217.95,4217.95,True,False
2025-09-02,1011,금속,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,5716.54,5716.54,True,5731.89,5731.89,True,5671.13,5671.13,True,5716.39,5716.39,True,False
2025-09-02,1012,기계·장비,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2323.69,2323.69,True,2334.23,2334.23,True,2291.91,2291.91,True,2317.36,2317.36,True,False
2025-09-02,1013,전기전자,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,27723.37,27723.37,True,28177.82,28177.82,True,27723.37,27723.37,True,28090.9,28090.9,True,False
2025-09-02,1014,의료·정밀기기,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1270.17,1270.17,True,1275.57,1275.57,True,1262.47,1262.47,True,1268.65,1268.65,True,False
2025-09-02,1015,운송장비·부품,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4335.5,4335.5,True,4375.85,4375.85,True,4313.47,4313.47,True,4375.85,4375.85,True,False
2025-09-02,1016,유통,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,396.38,396.38,True,396.38,396.38,True,392.06,392.06,True,394.19,394.19,True,False
2025-09-02,1017,전기·가스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1134.44,1134.44,True,1145.28,1145.28,True,1119.92,1119.92,True,1135.32,1135.32,True,False
2025-09-02,1018,건설,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,92.26,92.26,True,92.91,92.91,True,90.87,90.87,True,91.76,91.76,True,False
2025-09-02,1019,운송·창고,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1969.8,1969.8,True,1970.55,1970.55,True,1954.65,1954.65,True,1965.94,1965.94,True,False
2025-09-02,1020,통신,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,490.04,490.04,True,490.5,490.5,True,483.55,483.55,True,485.77,485.77,True,False
2025-09-02,1021,금융,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,665.13,665.13,True,667.9,667.9,True,661.79,661.79,True,667.64,667.64,True,False
2025-09-02,1024,증권,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,3629.15,3629.15,True,3652.55,3652.55,True,3596.76,3596.76,True,3605.98,3605.98,True,False
2025-09-02,1025,보험,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,28499.02,28499.02,True,29345.32,29345.32,True,28491.45,28491.45,True,29226.53,29226.53,True,False
2025-09-02,1026,일반서비스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1318.57,1318.57,True,1321.12,1321.12,True,1303.55,1303.55,True,1310.13,1310.13,True,False
2025-09-02,1027,제조,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,7888.37,7888.37,True,7955.9,7955.9,True,7877.61,7877.61,True,7950.79,7950.79,True,False
2025-09-02,1045,부동산,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,935.49,935.49,True,943.26,943.26,True,935.41,935.41,True,943.26,943.26,True,False
2025-09-02,1046,IT 서비스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1230.93,1230.93,True,1254.43,1254.43,True,1226.44,1226.44,True,1230.19,1230.19,True,False
2025-09-02,1047,오락·문화,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1312.64,1312.64,True,1322.83,1322.83,True,1293.87,1293.87,True,1296.29,1296.29,True,False
2025-09-02,2012,일반서비스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4844.17,4844.17,True,4967.83,4967.83,True,4813.09,4813.09,True,4953.01,4953.01,True,False
2025-09-02,2024,제조,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2422.61,2422.61,True,2434.14,2434.14,True,2410.96,2410.96,True,2434.14,2434.14,True,False
2025-09-02,2026,건설,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,75.68,75.68,True,75.99,75.99,True,74.47,74.47,True,74.81,74.81,True,False
2025-09-02,2027,유통,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,451.84,451.84,True,452.64,452.64,True,447.78,447.78,True,449.41,449.41,True,False
2025-09-02,2029,운송·창고,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2774.41,2774.41,True,2963.16,2963.16,True,2767.7,2767.7,True,2903.8,2903.8,True,False
2025-09-02,2031,금융,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1050.9,1050.9,True,1050.9,1050.9,True,1038.38,1038.38,True,1045.72,1045.72,True,False
2025-09-02,2037,오락·문화,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,585.66,585.66,True,588.46,588.46,True,577.17,577.17,True,578.62,578.62,True,False
2025-09-02,2056,음식료·담배,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,5608.56,5608.56,True,5623.04,5623.04,True,5578.91,5578.91,True,5621.34,5621.34,True,False
2025-09-02,2058,섬유·의류,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,41.92,41.92,True,42.23,42.23,True,41.35,41.35,True,41.72,41.72,True,False
2025-09-02,2062,종이·목재,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,8734.78,8734.78,True,8756.57,8756.57,True,8619.86,8619.86,True,8701.11,8701.11,True,False
2025-09-02,2063,출판·매체복제,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2100.65,2100.65,True,2107.03,2107.03,True,2076.67,2076.67,True,2089.41,2089.41,True,False
2025-09-02,2065,화학,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2140.03,2140.03,True,2142.83,2142.83,True,2102.05,2102.05,True,2112.74,2112.74,True,False
2025-09-02,2066,제약,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,11206.52,11206.52,True,11354.37,11354.37,True,11119.53,11119.53,True,11348.89,11348.89,True,False
2025-09-02,2067,비금속,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,39821.43,39821.43,True,39850.27,39850.27,True,39239.27,39239.27,True,39333.26,39333.26,True,False
2025-09-02,2068,금속,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1971.91,1971.91,True,1995.38,1995.38,True,1966.82,1966.82,True,1984.51,1984.51,True,False
2025-09-02,2070,기계·장비,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,454.66,454.66,True,458.85,458.85,True,453.51,453.51,True,458.85,458.85,True,False
2025-09-02,2072,전기전자,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1225.98,1225.98,True,1230.69,1230.69,True,1218.1,1218.1,True,1228.98,1228.98,True,False
2025-09-02,2074,의료·정밀기기,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2039.27,2039.27,True,2044.94,2044.94,True,2026.39,2026.39,True,2044.94,2044.94,True,False
2025-09-02,2075,운송장비·부품,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4198.05,4198.05,True,4234.41,4234.41,True,4166.8,4166.8,True,4196.42,4196.42,True,False
2025-09-02,2077,기타제조,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,679.95,679.95,True,681.58,681.58,True,670.3,670.3,True,675.13,675.13,True,False
2025-09-02,2114,통신,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1279.18,1279.18,True,1280.69,1280.69,True,1258.43,1258.43,True,1266.15,1266.15,True,False
2025-09-02,2118,IT 서비스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,911.58,911.58,True,918.62,918.62,True,909.12,909.12,True,917.44,917.44,True,False
2025-09-03,1005,음식료·담배,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4726.24,4726.24,True,4742.79,4742.79,True,4689.45,4689.45,True,4719.19,4719.19,True,False
2025-09-03,1006,섬유·의류,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,228.94,228.94,True,231.03,231.03,True,227.69,227.69,True,230.96,230.96,True,False
2025-09-03,1007,종이·목재,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,269.53,269.53,True,271.11,271.11,True,268.09,268.09,True,271.11,271.11,True,False
2025-09-03,1008,화학,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,3766.21,3766.21,True,3777.99,3777.99,True,3745.32,3745.32,True,3759.18,3759.18,True,False
2025-09-03,1009,제약,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,15423.45,15423.45,True,15624.42,15624.42,True,15408.44,15408.44,True,15620.82,15620.82,True,False
2025-09-03,1010,비금속,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4221.38,4221.38,True,4226.92,4226.92,True,4183.65,4183.65,True,4183.65,4183.65,True,False
2025-09-03,1011,금속,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,5739.4,5739.4,True,5866.21,5866.21,True,5739.06,5739.06,True,5865.49,5865.49,True,False
2025-09-03,1012,기계·장비,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2331.5,2331.5,True,2365.32,2365.32,True,2330.75,2330.75,True,2355.21,2355.21,True,False
2025-09-03,1013,전기전자,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,28166.17,28166.17,True,28369.6,28369.6,True,28032.3,28032.3,True,28317.45,28317.45,True,False
2025-09-03,1014,의료·정밀기기,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1266.5,1266.5,True,1276.86,1276.86,True,1261.94,1261.94,True,1273.93,1273.93,True,False
2025-09-03,1015,운송장비·부품,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4370.11,4370.11,True,4393.46,4393.46,True,4343.63,4343.63,True,4358.47,4358.47,True,False
2025-09-03,1016,유통,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,395.4,395.4,True,397.81,397.81,True,393.88,393.88,True,397.73,397.73,True,False
2025-09-03,1017,전기·가스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1143.65,1143.65,True,1150.41,1150.41,True,1133.25,1133.25,True,1136.06,1136.06,True,False
2025-09-03,1018,건설,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,91.7,91.7,True,92.84,92.84,True,91.42,91.42,True,92.51,92.51,True,False
2025-09-03,1019,운송·창고,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1969.21,1969.21,True,1972.47,1972.47,True,1948.91,1948.91,True,1956.18,1956.18,True,False
2025-09-03,1020,통신,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,488.03,488.03,True,491.69,491.69,True,486.33,486.33,True,488.74,488.74,True,False
2025-09-03,1021,금융,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,668.24,668.24,True,669.93,669.93,True,663.17,663.17,True,665.75,665.75,True,False
2025-09-03,1024,증권,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,3593.74,3593.74,True,3603.59,3603.59,True,3567.28,3567.28,True,3597.2,3597.2,True,False
2025-09-03,1025,보험,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,29424.88,29424.88,True,29508.22,29508.22,True,28692.74,28692.74,True,28803.07,28803.07,True,False
2025-09-03,1026,일반서비스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1314.18,1314.18,True,1322.2,1322.2,True,1307.55,1307.55,True,1319.87,1319.87,True,False
2025-09-03,1027,제조,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,7964.02,7964.02,True,8009.64,8009.64,True,7940.0,7940.0,True,8000.77,8000.77,True,False
2025-09-03,1045,부동산,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,943.66,943.66,True,945.38,945.38,True,940.6,940.6,True,944.5,944.5,True,False
2025-09-03,1046,IT 서비스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1232.0,1232.0,True,1234.78,1234.78,True,1218.91,1218.91,True,1223.33,1223.33,True,False
2025-09-03,1047,오락·문화,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1304.16,1304.16,True,1304.88,1304.88,True,1268.73,1268.73,True,1301.91,1301.91,True,False
2025-09-03,2012,일반서비스,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,4949.52,4949.52,True,5035.86,5035.86,True,4923.35,4923.35,True,5028.7,5028.7,True,False
2025-09-03,2024,제조,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2431.32,2431.32,True,2441.82,2441.82,True,2421.91,2421.91,True,2441.68,2441.68,True,False
2025-09-03,2026,건설,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,74.74,74.74,True,75.23,75.23,True,74.06,74.06,True,74.41,74.41,True,False
2025-09-03,2027,유통,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,449.17,449.17,True,451.37,451.37,True,448.42,448.42,True,449.97,449.97,True,False
2025-09-03,2029,운송·창고,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2914.22,2914.22,True,2942.33,2942.33,True,2865.07,2865.07,True,2898.1,2898.1,True,False
2025-09-03,2031,금융,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,1043.53,1043.53,True,1047.35,1047.35,True,1039.52,1039.52,True,1044.2,1044.2,True,False
2025-09-03,2037,오락·문화,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,578.35,578.35,True,578.35,578.35,True,565.02,565.02,True,571.23,571.23,True,False
2025-09-03,2056,음식료·담배,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,5607.17,5607.17,True,5621.03,5621.03,True,5567.87,5567.87,True,5582.62,5582.62,True,False
2025-09-03,2058,섬유·의류,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,41.62,41.62,True,42.19,42.19,True,41.38,41.38,True,42.15,42.15,True,False
2025-09-03,2062,종이·목재,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,8731.44,8731.44,True,8739.56,8739.56,True,8668.13,8668.13,True,8739.56,8739.56,True,False
2025-09-03,2063,출판·매체복제,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2094.12,2094.12,True,2109.85,2109.85,True,2086.54,2086.54,True,2104.58,2104.58,True,False
2025-09-03,2065,화학,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,2110.22,2110.22,True,2117.22,2117.22,True,2098.77,2098.77,True,2110.63,2110.63,True,False
2025-09-03,2066,제약,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,11317.37,11317.37,True,11359.07,11359.07,True,11202.23,11202.23,True,11325.16,11325.16,True,False
2025-09-03,2067,비금속,LOCAL_PYKRX_SECTOR_CACHE_RECONSTRUCTED,39252.05,39252.05,True,39910.65,39910.65,True,39132.67,39132.67,True,39817.92,39817.92,True,False
