control_id,ticker,source,evidence_origin,request_id,date,open,high,low,close,volume
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-07,67115.0,67465.0,64837.0,65627.0,1021246.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-08,66062.0,68077.0,64397.0,67203.0,1058158.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-11,67464.0,67552.0,64047.0,64224.0,942835.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-12,63960.0,64223.0,62296.0,63611.0,717853.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-13,64484.0,65887.0,63433.0,65450.0,739494.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-14,66415.0,68606.0,65890.0,68168.0,1045501.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-15,69217.0,69393.0,66326.0,66853.0,702212.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-18,66676.0,69392.0,62996.0,63173.0,2277115.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-19,67201.0,67641.0,63084.0,63611.0,1542744.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-20,64573.0,65274.0,63959.0,64487.0,690525.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-21,64486.0,64750.0,63698.0,64137.0,428600.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-22,63786.0,64049.0,62822.0,63436.0,543465.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-25,63522.0,64223.0,63434.0,63786.0,354361.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-26,63874.0,64224.0,62471.0,62560.0,555368.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-27,63083.0,63609.0,62031.0,62121.0,453740.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-28,60980.0,61331.0,59490.0,59755.0,770241.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-29,59753.0,60367.0,57125.0,57565.0,771707.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-02-01,57826.0,59053.0,57124.0,58616.0,494591.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-02-02,58792.0,59492.0,57916.0,58442.0,478044.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-02-03,58616.0,58879.0,57916.0,58442.0,395699.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-02-04,58528.0,58528.0,57125.0,57390.0,377887.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-02-05,57826.0,58528.0,57388.0,58091.0,360681.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-11-27,54917.0,55083.0,54162.0,54834.0,316155.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-11-30,54999.0,55167.0,53994.0,53995.0,937263.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-01,54246.0,54917.0,53994.0,54079.0,301093.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-02,54246.0,54833.0,53743.0,54666.0,413816.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-03,55001.0,55084.0,54162.0,54918.0,278184.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-04,54581.0,54832.0,54329.0,54582.0,384604.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-07,54580.0,59862.0,54496.0,58522.0,2898570.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-08,58854.0,59526.0,56087.0,56174.0,1258685.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-09,56842.0,56842.0,55333.0,56174.0,591156.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-10,55670.0,56005.0,55167.0,55420.0,508044.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-11,55836.0,58268.0,55754.0,56761.0,1166945.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-14,57263.0,58185.0,56508.0,57432.0,580894.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-15,57347.0,57599.0,56675.0,57097.0,339163.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-16,57599.0,57599.0,57011.0,57097.0,257634.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-17,57095.0,57264.0,56340.0,57181.0,336838.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-18,57431.0,61708.0,57431.0,60619.0,2484586.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-21,61790.0,70846.0,60364.0,65817.0,5996172.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-22,66821.0,66821.0,61372.0,62296.0,1503707.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-23,63218.0,64644.0,61458.0,61458.0,1104384.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-24,62964.0,63300.0,61204.0,61625.0,871227.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-28,62210.0,64474.0,61623.0,64224.0,1128787.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-29,65100.0,66589.0,64311.0,64751.0,651997.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2020-12-30,65100.0,65802.0,64399.0,65802.0,440185.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-04,66326.0,69831.0,66151.0,69394.0,1086349.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-05,68954.0,69744.0,67290.0,69219.0,732071.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-06,69217.0,70971.0,67027.0,67116.0,831389.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-07,67115.0,67465.0,64837.0,65627.0,1021246.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-08,66062.0,68077.0,64397.0,67203.0,1058158.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-11,67464.0,67552.0,64047.0,64224.0,942835.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-12,63960.0,64223.0,62296.0,63611.0,717853.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-13,64484.0,65887.0,63433.0,65450.0,739494.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-14,66415.0,68606.0,65890.0,68168.0,1045501.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-15,69217.0,69393.0,66326.0,66853.0,702212.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-18,66676.0,69392.0,62996.0,63173.0,2277115.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-19,67201.0,67641.0,63084.0,63611.0,1542744.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-20,64573.0,65274.0,63959.0,64487.0,690525.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-21,64486.0,64750.0,63698.0,64137.0,428600.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-22,63786.0,64049.0,62822.0,63436.0,543465.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-25,63522.0,64223.0,63434.0,63786.0,354361.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-26,63874.0,64224.0,62471.0,62560.0,555368.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-27,63083.0,63609.0,62031.0,62121.0,453740.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-28,60980.0,61331.0,59490.0,59755.0,770241.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-01-29,59753.0,60367.0,57125.0,57565.0,771707.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-02-01,57826.0,59053.0,57124.0,58616.0,494591.0
