ticker,candidate_rank,rcept_no,report_nm,rcept_dt,corp_code,event_match_score,selection_status,rejection_reason
035720,24,20210312001004,주요사항보고서(회사분할결정),20210312,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,25,20210304000613,자기주식처분결과보고서,20210304,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,26,20210304000611,임원ㆍ주요주주특정증권등소유상황보고서,20210304,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,27,20210304000593,임원ㆍ주요주주특정증권등소유상황보고서,20210304,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,28,20210302800511,기업설명회(IR)개최(안내공시),20210302,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,29,20210226003721,의결권대리행사권유참고서류,20210226,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,30,20210225800972,주주총회소집결의,20210225,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,31,20210225800953,현금ㆍ현물배당결정,20210225,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,32,20210224001403,대규모기업집단현황공시[분기별공시(대표회사용)],20210224,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,33,20210219000421,주식등의대량보유상황보고서(약식),20210219,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,34,20210209800921,기업설명회(IR)개최(안내공시),20210209,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,35,20210209800024,매출액또는손익구조30%(대규모법인은15%)이상변경,20210209,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,36,20210209800021,연결재무제표기준영업(잠정)실적(공정공시),20210209,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,37,20210209800020,영업(잠정)실적(공정공시),20210209,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,38,20210208000050,주요사항보고서(자기주식처분결정),20210208,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,39,20210414001954,[기재정정]주식매수선택권부여에관한신고,20210414,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,40,20210414001937,[기재정정]주식매수선택권부여에관한신고,20210414,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,41,20210414001917,[기재정정]주식매수선택권부여에관한신고,20210414,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,42,20210414001895,[기재정정]주식매수선택권부여에관한신고,20210414,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,43,20210414001872,[기재정정]주식매수선택권부여에관한신고,20210414,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,44,20210414001849,[기재정정]주식매수선택권부여에관한신고,20210414,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,45,20210414001824,[기재정정]주식매수선택권부여에관한신고,20210414,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,46,20210414001804,[기재정정]주식매수선택권부여에관한신고,20210414,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,47,20210323001098,[기재정정]주요사항보고서(회사분할결정),20210323,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,48,20210315801576,[기재정정]주주총회소집결의,20210315,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,49,20210312801370,[기재정정]주주총회소집결의,20210312,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,50,20210312001062,[기재정정]의결권대리행사권유참고서류,20210312,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,51,20210302003286,[기재정정]특수관계인과의내부거래,20210302,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,52,20210225003890,[기재정정]주식매수선택권부여에관한신고,20210225,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,53,20210225003843,[기재정정]주식매수선택권부여에관한신고,20210225,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
035720,54,20210225003779,[기재정정]주식매수선택권부여에관한신고,20210225,00258801,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,1,20210121800246,유상증자또는주식관련사채등의발행결과(자율공시),20210121,00155276,130,SELECTED,
003670,2,20210120800032,유상증자또는주식관련사채등의청약결과(자율공시),20210120,00155276,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,3,20210120000379,특수관계인의유상증자참여,20210120,00155276,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,4,20210115800135,유상증자또는주식관련사채등의청약결과(자율공시),20210115,00155276,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,5,20210111800043,유상증자신주발행가액(안내공시),20210111,00155276,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,6,20201207800080,유상증자신주발행가액(안내공시),20201207,00155276,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,7,20201106000352,특수관계인의유상증자참여,20201106,00155276,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,8,20201106000350,특수관계인의유상증자참여,20201106,00155276,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,9,20201106000312,주요사항보고서(유상증자결정),20201106,00155276,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,10,20210111000381,[기재정정]특수관계인의유상증자참여,20210111,00155276,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,11,20210111000364,[기재정정]주요사항보고서(유상증자결정),20210111,00155276,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,12,20210111000245,[기재정정]특수관계인의유상증자참여,20210111,00155276,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,13,20201207000015,[기재정정]주요사항보고서(유상증자결정),20201207,00155276,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,14,20201106000339,[기재정정]주요사항보고서(유상증자결정),20201106,00155276,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,15,20210111000395,[발행조건확정]증권신고서(지분증권),20210111,00155276,50,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,16,20201207000019,[발행조건확정]증권신고서(지분증권),20201207,00155276,50,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,17,20201106000377,증권신고서(지분증권),20201106,00155276,50,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,18,20201117000218,[기재정정]증권신고서(지분증권),20201117,00155276,50,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
003670,19,20210226003921,대규모기업집단현황공시[분기별공시(개별회사용)],20210226,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,20,20210224800461,주주총회소집결의,20210224,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,21,20210224002819,특수관계인에대한출자,20210224,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,22,20210224002723,의결권대리행사권유참고서류,20210224,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,23,20210224002650,주주총회소집공고,20210224,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,24,20210129800375,소송등의판결ㆍ결정(자율공시:일정금액미만의청구),20210129,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,25,20210128800396,단일판매ㆍ공급계약체결,20210128,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,26,20210127800406,영업(잠정)실적(공정공시),20210127,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,27,20210127800402,연결재무제표기준영업(잠정)실적(공정공시),20210127,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,28,20210127800399,매출액또는손익구조30%(대규모법인은15%)이상변경,20210127,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,29,20210127800355,단기차입금증가결정,20210127,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,30,20210127800351,현금ㆍ현물배당결정,20210127,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,31,20210127800349,공정거래자율준수프로그램운영현황(안내공시),20210127,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,32,20210125000465,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,33,20210125000461,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,34,20210125000459,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,35,20210125000457,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,36,20210125000456,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,37,20210125000449,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,38,20210125000444,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,39,20210125000439,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,40,20210125000433,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,41,20210125000424,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,42,20210125000417,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,43,20210125000404,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,44,20210125000399,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,45,20210125000397,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,46,20210125000391,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,47,20210125000384,임원ㆍ주요주주특정증권등소유상황보고서,20210125,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,48,20210122800240,최대주주등소유주식변동신고서,20210122,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,49,20210122000014,임원ㆍ주요주주특정증권등소유상황보고서,20210122,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,50,20210121000282,증권발행실적보고서,20210121,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,51,20210106000492,임원ㆍ주요주주특정증권등소유상황보고서,20210106,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,52,20210106000460,임원ㆍ주요주주특정증권등소유상황보고서,20210106,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,53,20210106000445,임원ㆍ주요주주특정증권등소유상황보고서,20210106,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,54,20210106000416,임원ㆍ주요주주특정증권등소유상황보고서,20210106,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,55,20210105000612,주식등의대량보유상황보고서(일반),20210106,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,56,20210105000160,주식등의대량보유상황보고서(약식),20210105,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,57,20201222000573,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,58,20201222000571,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,59,20201222000569,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,60,20201222000566,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,61,20201222000562,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,62,20201222000559,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,63,20201222000556,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,64,20201222000485,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,65,20201222000481,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,66,20201222000477,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,67,20201222000475,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,68,20201222000468,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,69,20201222000464,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,70,20201222000457,임원ㆍ주요주주특정증권등소유상황보고서,20201222,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,71,20201221000365,임원ㆍ주요주주특정증권등소유상황보고서,20201221,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,72,20201214000384,임원ㆍ주요주주특정증권등소유상황보고서,20201214,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,73,20201214000280,특수관계인에대한증여,20201214,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,74,20201214000277,특수관계인에대한출자,20201214,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,75,20201211000514,임원ㆍ주요주주특정증권등소유상황보고서,20201211,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,76,20201210800142,풍문또는보도에대한해명,20201210,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,77,20201202000001,투자설명서,20201202,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,78,20201127000681,대규모기업집단현황공시[분기별공시(개별회사용)],20201127,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,79,20201113000671,분기보고서 (2020.09),20201113,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,80,20201106800387,신규시설투자등,20201106,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,81,20201106000476,특수관계인과의내부거래,20201106,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,82,20210111000410,[기재정정]투자설명서,20210111,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,83,20210108800367,[기재정정]단일판매ㆍ공급계약체결,20210108,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,84,20210106000475,[기재정정]주식등의대량보유상황보고서(일반),20210106,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
003670,85,20201207000025,[기재정정]투자설명서,20201207,00155276,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,1,20150902000259,증권발행실적보고서(합병등),20150902,00149655,130,SELECTED,
028260,2,20150526000696,[첨부추가]증권신고서(합병),20150526,00149655,130,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
028260,3,20150618000357,[기재정정]증권신고서(합병),20150618,00149655,130,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
028260,4,20150611000338,[기재정정]증권신고서(합병),20150611,00149655,130,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
028260,5,20150603000301,[기재정정]증권신고서(합병),20150603,00149655,130,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
028260,6,20150526800003,회사합병결정,20150526,00149655,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
028260,7,20150526000677,주요사항보고서(합병결정),20150526,00149655,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
028260,8,20150619000436,[기재정정]주요사항보고서(합병결정),20150619,00149655,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
028260,9,20150612000450,[기재정정]주요사항보고서(합병결정),20150612,00149655,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
028260,10,20150608000390,[기재정정]주요사항보고서(합병결정),20150608,00149655,80,NOT_PROBED_LOWER_PRIORITY,Higher rank candidate already selected
028260,11,20150921800362,기타경영사항(자율공시),20150921,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,12,20150911000225,임원ㆍ주요주주특정증권등소유상황보고서,20150911,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,13,20150910000139,임원ㆍ주요주주특정증권등소유상황보고서,20150910,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,14,20150910000086,임원ㆍ주요주주특정증권등소유상황보고서,20150910,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,15,20150909800388,최대주주등소유주식변동신고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,16,20150909000327,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,17,20150909000308,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,18,20150909000307,주식등의대량보유상황보고서(일반),20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,19,20150909000288,주식등의대량보유상황보고서(일반),20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,20,20150909000276,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,21,20150909000259,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,22,20150909000246,주식등의대량보유상황보고서(일반),20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,23,20150909000241,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,24,20150909000230,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,25,20150909000225,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,26,20150909000193,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,27,20150909000167,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,28,20150909000143,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,29,20150909000136,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,30,20150909000113,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,31,20150909000110,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,32,20150909000105,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,33,20150909000099,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,34,20150909000079,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,35,20150909000078,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,36,20150909000073,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,37,20150909000071,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,38,20150909000066,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,39,20150909000055,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,40,20150909000050,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,41,20150909000046,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,42,20150909000045,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,43,20150909000042,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,44,20150909000039,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,45,20150909000029,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,46,20150909000024,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,47,20150909000021,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,48,20150909000017,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,49,20150909000009,임원ㆍ주요주주특정증권등소유상황보고서,20150909,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,50,20150908000245,임원ㆍ주요주주특정증권등소유상황보고서,20150908,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,51,20150908000208,임원ㆍ주요주주특정증권등소유상황보고서,20150908,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,52,20150908000153,임원ㆍ주요주주특정증권등소유상황보고서,20150908,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,53,20150908000148,임원ㆍ주요주주특정증권등소유상황보고서,20150908,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,54,20150908000130,임원ㆍ주요주주특정증권등소유상황보고서,20150908,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,55,20150908000106,임원ㆍ주요주주특정증권등소유상황보고서,20150908,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,56,20150908000091,임원ㆍ주요주주특정증권등소유상황보고서,20150908,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,57,20150908000090,임원ㆍ주요주주특정증권등소유상황보고서,20150908,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,58,20150908000053,임원ㆍ주요주주특정증권등소유상황보고서,20150908,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,59,20150908000046,임원ㆍ주요주주특정증권등소유상황보고서,20150908,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,60,20150908000032,임원ㆍ주요주주특정증권등소유상황보고서,20150908,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,61,20150908000028,임원ㆍ주요주주특정증권등소유상황보고서,20150908,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,62,20150908000016,임원ㆍ주요주주특정증권등소유상황보고서,20150908,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,63,20150907000379,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,64,20150907000354,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,65,20150907000325,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,66,20150907000307,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,67,20150907000263,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,68,20150907000243,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,69,20150907000234,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,70,20150907000227,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,71,20150907000224,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,72,20150907000223,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,73,20150907000207,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,74,20150907000176,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,75,20150907000161,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,76,20150907000155,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,77,20150907000148,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,78,20150907000118,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,79,20150907000056,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,80,20150907000037,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,81,20150907000028,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
028260,82,20150907000024,임원ㆍ주요주주특정증권등소유상황보고서,20150907,00149655,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
