일자,종가,대비,등락률,시가,고가,저가
"2022/04/22","17.75","0.98","5.84","18.21","18.28","17.66"
"2022/04/21","16.77","0.57","-3.29","16.79","16.99","16.54"
"2022/04/20","17.34","0.35","-1.98","17.79","17.86","17.30"
"2022/04/19","17.69","1.19","-6.30","17.91","17.93","17.62"
"2022/04/18","18.88","1.11","6.25","19.11","19.14","18.83"
"2022/04/15","17.77","0.64","3.74","18.18","18.34","17.69"
"2022/04/14","17.13","0.11","0.65","17.05","17.37","16.95"
"2022/04/13","17.02","1.45","-7.85","17.82","17.95","17.02"
"2022/04/12","18.47","0.90","5.12","18.02","18.91","17.99"
"2022/04/11","17.57","0.47","2.75","17.86","17.91","17.19"
"2022/04/08","17.10","0.68","-3.82","17.30","17.73","17.10"
"2022/04/07","17.78","0.99","5.90","17.29","18.33","17.27"
"2022/04/06","16.79","0.88","5.53","16.73","17.06","16.53"
"2022/04/05","15.91","0.58","-3.52","16.30","16.52","15.91"
"2022/04/04","16.49","0.58","-3.40","17.53","17.54","16.48"
"2022/04/01","17.07","0.07","-0.41","17.69","17.69","17.05"
"2022/03/31","17.14","0.74","-4.14","17.92","17.95","17.05"
"2022/03/30","17.88","0.87","-4.64","17.95","18.21","17.83"
"2022/03/29","18.75","0.85","-4.34","18.87","19.26","18.75"
"2022/03/28","19.60","0.02","-0.10","20.35","20.40","19.60"
"2022/03/25","19.62","0.11","-0.56","19.80","19.93","19.35"
"2022/03/24","19.73","0.12","0.61","20.08","20.41","19.58"
"2022/03/23","19.61","1.42","-6.75","19.64","20.15","19.50"
"2022/03/22","21.03","1.37","-6.12","22.08","22.08","20.93"
"2022/03/21","22.40","0.47","2.14","22.51","22.80","22.22"
"2022/03/18","21.93","0.62","-2.75","22.58","22.79","21.92"
"2022/03/17","22.55","1.19","-5.01","21.44","23.27","21.34"
"2022/03/16","23.74","2.03","-7.88","24.95","25.51","23.52"
"2022/03/15","25.77","1.07","4.33","25.15","26.38","24.92"
"2022/03/14","24.70","0.29","1.19","24.60","25.22","24.14"
"2022/03/11","24.41","1.30","-5.06","24.33","25.70","23.76"
"2022/03/10","25.71","3.24","-11.19","25.14","26.08","24.64"
"2022/03/08","28.95","1.11","3.99","29.27","29.30","27.92"
"2022/03/07","27.84","3.27","13.31","27.42","28.99","27.24"
"2022/03/04","24.57","1.84","8.10","23.63","25.70","23.58"
"2022/03/03","22.73","2.16","-8.68","23.27","23.37","22.65"
"2022/03/02","24.89","0.48","1.97","24.93","25.21","24.51"
"2022/02/28","24.41","0.57","2.39","25.34","25.64","24.38"
"2022/02/25","23.84","3.25","-12.00","25.19","25.22","23.83"
"2022/02/24","27.09","3.02","12.55","25.20","28.09","25.17"
"2022/02/23","24.07","1.27","-5.01","24.52","24.77","23.81"
"2022/02/22","25.34","1.55","6.52","25.53","26.39","24.85"
"2022/02/21","23.79","0.11","0.46","26.03","26.10","23.79"
"2022/02/18","23.68","0.40","1.72","24.56","25.27","23.56"
"2022/02/17","23.28","1.34","6.11","21.57","23.96","20.82"
"2022/02/16","21.94","2.68","-10.89","22.49","22.52","21.93"
"2022/02/15","24.62","0.78","3.27","23.99","25.26","23.46"
"2022/02/14","23.84","2.92","13.96","23.30","24.65","23.28"
"2022/02/11","20.92","1.71","8.90","20.61","21.05","19.95"
"2022/02/10","19.21","0.47","-2.39","18.95","19.43","18.75"
"2022/02/09","19.68","1.38","-6.55","19.89","20.08","19.59"
"2022/02/08","21.06","0.53","-2.45","20.64","21.76","20.43"
"2022/02/07","21.59","0.57","2.71","22.47","22.71","21.59"
"2022/02/04","21.02","1.90","-8.29","21.95","22.73","20.95"
"2022/02/03","22.92","1.05","-4.38","22.33","23.17","21.23"
"2022/01/28","23.97","3.97","-14.21","26.17","27.18","23.74"
"2022/01/27","27.94","3.11","12.53","24.62","28.73","24.43"
"2022/01/26","24.83","1.43","-5.45","25.31","25.84","24.44"
"2022/01/25","26.26","4.78","22.25","23.35","27.65","23.33"
"2022/01/24","21.48","2.12","10.95","20.77","22.19","20.77"
"2022/01/21","19.36","1.37","7.62","19.20","20.44","19.04"
"2022/01/20","17.99","0.77","-4.10","18.80","18.84","17.97"
"2022/01/19","18.76","0.60","3.30","18.80","19.04","18.24"
"2022/01/18","18.16","0.63","3.59","17.77","18.53","17.27"
"2022/01/17","17.53","0.56","3.30","17.77","18.23","17.52"
"2022/01/14","16.97","1.01","6.33","17.01","17.66","16.78"
"2022/01/13","15.96","0.05","0.31","15.55","15.96","15.35"
"2022/01/12","15.91","1.36","-7.87","16.21","16.32","15.78"
"2022/01/11","17.27","0.14","-0.80","16.78","17.61","16.75"
"2022/01/10","17.41","0.42","2.47","18.03","18.26","17.26"
"2022/01/07","16.99","0.53","-3.03","16.78","17.40","16.35"
"2022/01/06","17.52","0.94","5.67","17.07","17.58","16.70"
"2022/01/05","16.58","0.58","3.63","16.11","16.94","16.06"
"2022/01/04","16.00","0.57","-3.44","16.59","16.65","16.00"
"2022/01/03","16.57","0.07","0.42","16.63","16.90","16.38"
