일자,종가,대비,등락률,시가,고가,저가
"2024/04/12","17.59","0.44","-2.44","17.78","18.29","17.47"
"2024/04/11","18.03","0.06","-0.33","18.58","18.60","17.91"
"2024/04/09","18.09","0.07","-0.39","17.68","18.09","17.52"
"2024/04/08","18.16","0.04","0.22","18.33","18.38","17.97"
"2024/04/05","18.12","0.92","5.35","17.92","18.22","17.79"
"2024/04/04","17.20","0.43","-2.44","17.52","17.59","17.06"
"2024/04/03","17.63","0.53","3.10","17.43","17.65","17.24"
"2024/04/02","17.10","0.03","-0.18","17.25","17.36","17.02"
"2024/04/01","17.13","0.29","1.72","17.15","17.36","17.07"
"2024/03/29","16.84","0.04","-0.24","17.02","17.03","16.74"
"2024/03/28","16.88","0.26","-1.52","17.15","17.23","16.77"
"2024/03/27","17.14","0.20","-1.15","17.22","17.34","17.10"
"2024/03/26","17.34","0.01","-0.06","17.49","17.90","17.28"
"2024/03/25","17.35","0.22","1.28","17.63","17.84","17.29"
"2024/03/22","17.13","0.40","-2.28","17.48","17.82","17.11"
"2024/03/21","17.53","0.61","3.61","17.08","17.96","16.71"
"2024/03/20","16.92","0.14","0.83","16.63","17.18","16.48"
"2024/03/19","16.78","0.34","-1.99","17.04","17.33","16.78"
"2024/03/18","17.12","0.29","1.72","17.34","17.46","16.95"
"2024/03/15","16.83","0.32","1.94","16.76","17.02","16.65"
"2024/03/14","16.51","0.42","-2.48","16.78","16.79","16.43"
"2024/03/13","16.93","0.87","-4.89","17.42","17.49","16.92"
"2024/03/12","17.80","0.25","-1.39","17.92","17.97","17.67"
"2024/03/11","18.05","0.80","4.64","17.75","18.09","17.61"
"2024/03/08","17.25","0.00","0.00","17.73","17.76","17.20"
"2024/03/07","17.25","0.00","0.00","17.22","17.48","17.11"
"2024/03/06","17.25","0.12","0.70","17.26","17.57","17.22"
"2024/03/05","17.13","0.20","-1.15","17.28","17.30","16.94"
"2024/03/04","17.33","0.56","3.34","17.25","17.84","17.16"
"2024/02/29","16.77","0.06","-0.36","16.92","16.93","16.54"
"2024/02/28","16.83","0.33","-1.92","17.09","17.24","16.74"
"2024/02/27","17.16","0.78","-4.35","18.09","18.10","17.15"
"2024/02/26","17.94","0.37","-2.02","18.91","18.91","17.90"
"2024/02/23","18.31","0.09","0.49","18.56","18.74","18.28"
"2024/02/22","18.22","0.28","-1.51","18.37","18.44","18.12"
"2024/02/21","18.50","0.41","2.27","18.36","18.51","18.26"
"2024/02/20","18.09","0.07","0.39","18.19","18.38","18.03"
"2024/02/19","18.02","0.61","3.50","17.96","18.37","17.88"
"2024/02/16","17.41","0.38","-2.14","17.82","17.88","17.41"
"2024/02/15","17.79","0.19","-1.06","17.73","17.93","17.63"
"2024/02/14","17.98","0.04","-0.22","18.56","18.63","17.93"
"2024/02/13","18.02","0.78","4.52","18.26","18.52","18.02"
"2024/02/08","17.24","0.38","-2.16","17.69","17.86","17.24"
"2024/02/07","17.62","0.03","0.17","17.68","18.03","17.52"
"2024/02/06","17.59","0.47","-2.60","17.90","18.14","17.44"
"2024/02/05","18.06","0.27","1.52","18.00","18.33","17.85"
"2024/02/02","17.79","1.00","5.96","16.71","18.12","16.68"
"2024/02/01","16.79","0.23","-1.35","17.33","17.48","16.77"
"2024/01/31","17.02","0.09","-0.53","17.44","17.45","16.98"
"2024/01/30","17.11","0.16","-0.93","17.35","17.60","17.08"
"2024/01/29","17.27","0.31","1.83","17.58","17.72","17.09"
"2024/01/26","16.96","0.04","0.24","17.17","17.37","16.86"
"2024/01/25","16.92","0.15","-0.88","17.28","17.42","16.92"
"2024/01/24","17.07","0.32","-1.84","17.32","17.87","17.07"
"2024/01/23","17.39","0.62","-3.44","17.94","17.97","17.39"
"2024/01/22","18.01","0.37","2.10","17.88","18.17","17.84"
"2024/01/19","17.64","0.68","-3.71","18.04","18.04","17.53"
"2024/01/18","18.32","0.99","-5.13","19.15","19.37","18.30"
"2024/01/17","19.31","2.13","12.40","17.18","19.49","17.17"
"2024/01/16","17.18","0.34","2.02","17.03","17.48","17.03"
"2024/01/15","16.84","0.07","0.42","17.25","17.28","16.84"
"2024/01/12","16.77","0.37","-2.16","17.11","17.37","16.77"
"2024/01/11","17.14","0.35","2.08","16.61","17.65","16.61"
"2024/01/10","16.79","0.63","-3.62","17.18","17.30","16.79"
"2024/01/09","17.42","0.35","-1.97","17.78","17.78","17.15"
"2024/01/08","17.77","0.03","-0.17","17.98","18.03","17.59"
"2024/01/05","17.80","0.40","-2.20","18.04","18.11","17.67"
"2024/01/04","18.20","0.08","-0.44","18.42","18.43","17.87"
"2024/01/03","18.28","0.33","-1.77","18.58","18.58","18.16"
"2024/01/02","18.61","0.83","4.67","18.21","19.16","18.17"
