date,kospi_close,trading_value,v_kospi200_close
2013-02-19,1985.83,2810099103389.0,13.31
2013-02-20,2024.64,4898354620671.0,13.44
2013-02-21,2015.22,4016976104369.0,13.87
2013-02-22,2018.89,4048037675670.0,14.12
2013-02-25,2009.52,3168786575640.0,14.94
2013-02-26,2000.01,3592119887562.0,15.51
2013-02-27,2004.04,3516569437168.0,15.4
2013-02-28,2026.49,4184994468622.0,15.19
2013-03-04,2013.15,4371737858194.0,15.68
2013-03-05,2016.61,3811900081517.0,15.31
2013-03-06,2020.74,4097402674513.0,15.26
2013-03-07,2004.4,3706318277049.0,15.14
2013-03-08,2006.01,3605694240359.0,14.7
2013-03-11,2003.35,3831893144642.0,15.89
2013-03-12,1993.34,3344962231760.0,15.95
2013-03-13,1999.73,3487523628240.0,15.41
2013-03-14,2002.13,4145645843485.0,15.66
2013-03-15,1986.5,5265680536324.0,15.98
2013-03-18,1968.18,3872202443869.0,16.49
2013-03-19,1978.56,3688480651488.0,16.41
2013-03-20,1959.41,3806641068440.0,16.57
2013-03-21,1950.82,3584533806362.0,16.67
2013-03-22,1948.71,3346466709645.0,16.12
2013-03-25,1977.67,3435839167711.0,14.85
2013-03-26,1983.7,3964781555563.0,14.6
2013-03-27,1993.44,3872341809630.0,14.56
2013-03-28,1993.52,3435468338581.0,14.9
2013-03-29,2004.89,3458131047108.0,14.34
2013-04-01,1995.99,2604712277754.0,15.07
2013-04-02,1986.15,4448261514022.0,15.45
2013-04-03,1983.22,4314774725816.0,15.33
2013-04-04,1959.45,4689086167800.0,16.61
2013-04-05,1927.23,4904714002125.0,18.51
2013-04-08,1918.69,3979423489869.0,18.29
2013-04-09,1920.74,3868004939512.0,18.72
2013-04-10,1935.58,4218201236484.0,19.38
2013-04-11,1949.8,4783218124090.0,18.52
2013-04-12,1924.23,4998629155094.0,20.1
2013-04-15,1920.45,4284173424197.0,18.78
2013-04-16,1922.21,5456740151445.0,17.63
2013-04-17,1923.84,5344559738278.0,16.77
2013-04-18,1900.06,4276329869915.0,17.03
2013-04-19,1906.75,4495515192311.0,16.16
2013-04-22,1926.31,3694073927268.0,15.68
2013-04-23,1918.63,3520850213045.0,15.49
2013-04-24,1935.31,4424506356455.0,14.63
2013-04-25,1951.6,4584137828711.0,14.91
2013-04-26,1944.56,4054437566474.0,14.83
2013-04-29,1940.7,3639236911458.0,15.27
2013-04-30,1963.95,4961012975390.0,14.74
2013-05-02,1957.21,4165644629066.0,15.0
2013-05-03,1965.71,4217252319093.0,14.65
2013-05-06,1961.48,3936248964474.0,14.73
2013-05-07,1954.35,3638737895597.0,14.37
2013-05-08,1956.45,4131098182441.0,14.18
2013-05-09,1979.45,5043126932128.0,14.23
2013-05-10,1944.75,4260283506372.0,14.74
2013-05-13,1948.7,3115755705666.0,14.61
2013-05-14,1968.83,4131612905673.0,13.48
2013-05-15,1971.26,3793051259788.0,13.8
2013-05-16,1986.81,4864338415715.0,13.43
2013-05-20,1982.43,4403422471231.0,14.27
2013-05-21,1981.09,3779957424894.0,14.31
2013-05-22,1993.83,4526838723762.0,14.08
2013-05-23,1969.19,4634158422197.0,14.71
2013-05-24,1973.45,3708172415475.0,14.45
2013-05-27,1979.97,2976821415371.0,14.67
2013-05-28,1986.22,3896729631550.0,14.33
2013-05-29,2001.2,4746191277945.0,14.28
2013-05-30,2000.1,5099242541511.0,14.36
2013-05-31,2001.05,5343775824052.0,14.16
2013-06-03,1989.57,3672468733504.0,14.45
2013-06-04,1989.51,3978029306685.0,14.36
2013-06-05,1959.19,4533909018955.0,15.05
2013-06-07,1923.85,5496487028601.0,16.76
2013-06-10,1932.7,3764686250576.0,15.82
2013-06-11,1920.68,4429317288286.0,15.37
2013-06-12,1909.91,3418157643458.0,15.64
2013-06-13,1882.73,5081673040160.0,16.82
2013-06-14,1889.24,3522018470255.0,15.78
2013-06-17,1883.1,3253176602448.0,16.03
2013-06-18,1900.62,3416549461670.0,15.89
2013-06-19,1888.31,3308569439247.0,16.59
2013-06-20,1850.49,4396895497684.0,17.37
2013-06-21,1822.83,5008168424222.0,18.57
2013-06-24,1799.01,3163691300022.0,19.95
2013-06-25,1780.63,4450061753494.0,20.23
2013-06-26,1783.45,4285020320397.0,20.32
2013-06-27,1834.7,4183756270758.0,18.1
2013-06-28,1863.32,4460025316636.0,17.11
2013-07-01,1855.73,3031653258920.0,17.24
2013-07-02,1855.02,3891111603507.0,17.06
2013-07-03,1824.66,3771146050104.0,17.93
2013-07-04,1839.14,3155838019510.0,17.55
2013-07-05,1833.31,3775721872246.0,18.15
2013-07-08,1816.85,3581017791479.0,18.62
2013-07-09,1830.35,3165968593587.0,18.05
2013-07-10,1824.16,3281345726352.0,17.81
2013-07-11,1877.6,3994222622429.0,17.3
2013-07-12,1869.98,3484307660471.0,17.07
2013-07-15,1875.16,3180387664792.0,17.39
2013-07-16,1866.36,2994834838387.0,18.16
2013-07-17,1887.49,4019200743961.0,18.1
2013-07-18,1875.48,3517792765892.0,18.17
2013-07-19,1871.41,3627581820001.0,18.08
2013-07-22,1880.35,3649837580317.0,18.21
2013-07-23,1904.15,4344925290664.0,17.05
2013-07-24,1912.08,3540174431440.0,16.52
2013-07-25,1909.61,3898025241342.0,16.4
2013-07-26,1910.81,3862232795099.0,15.9
2013-07-29,1899.89,4246934799310.0,16.32
2013-07-30,1917.05,3593680688683.0,15.95
2013-07-31,1914.03,4076449986820.0,16.26
2013-08-01,1920.74,3626656738761.0,15.48
2013-08-02,1923.38,4027248940280.0,14.92
2013-08-05,1916.22,2754880183823.0,14.92
2013-08-06,1906.62,3489808153516.0,14.98
2013-08-07,1878.33,3557996214260.0,15.35
2013-08-08,1883.97,3680434624325.0,14.96
2013-08-09,1880.71,3534981349588.0,14.38
2013-08-12,1884.83,3096884089669.0,14.72
2013-08-13,1913.03,4104625319405.0,14.26
2013-08-14,1923.91,4105445562943.0,13.78
2013-08-16,1920.11,3767874909952.0,14.23
2013-08-19,1917.64,3336767912959.0,14.51
2013-08-20,1887.85,4251646743803.0,15.58
2013-08-21,1867.46,4292264031197.0,16.11
2013-08-22,1849.12,4264291292756.0,16.32
2013-08-23,1870.16,3895896233581.0,15.0
2013-08-26,1887.86,3298098891252.0,14.61
2013-08-27,1885.84,3766822995735.0,15.3
2013-08-28,1884.52,3424839672581.0,15.7
2013-08-29,1907.54,4785634998549.0,15.66
2013-08-30,1926.36,5096912647643.0,15.73
2013-09-02,1924.81,3468186921033.0,16.12
2013-09-03,1933.74,4072581817671.0,16.02
2013-09-04,1933.03,4093431603822.0,16.26
2013-09-05,1951.65,4486307435232.0,16.16
2013-09-06,1955.31,4307618401381.0,15.97
2013-09-09,1974.67,4506954704881.0,16.41
2013-09-10,1994.06,5433891335507.0,15.9
2013-09-11,2003.85,4621787809214.0,15.65
2013-09-12,2004.06,6686672323882.0,15.71
2013-09-13,1994.32,4009282552816.0,15.76
2013-09-16,2013.37,4114297610653.0,15.93
2013-09-17,2005.58,4318811572742.0,16.37
2013-09-23,2009.41,5079093688279.0,15.91
2013-09-24,2007.1,4230858842657.0,15.43
2013-09-25,1998.06,4376904332205.0,15.01
2013-09-26,2007.32,3984475191754.0,14.62
2013-09-27,2011.8,4153567810395.0,14.45
2013-09-30,1996.96,4176020332266.0,15.38
2013-10-01,1998.87,3891646199831.0,15.53
2013-10-02,1999.47,4364848385051.0,14.72
2013-10-04,1996.98,4310727526154.0,15.1
2013-10-07,1994.42,3424782173373.0,15.38
2013-10-08,2002.76,4236641061226.0,15.39
2013-10-10,2001.4,3983253268779.0,15.51
2013-10-11,2024.9,4716636296045.0,13.92
2013-10-14,2020.27,3621000876415.0,14.19
2013-10-15,2040.96,4077132710515.0,13.52
2013-10-16,2034.61,4487755687564.0,14.61
2013-10-17,2040.61,4870536381017.0,14.01
2013-10-18,2052.4,4480213257596.0,13.43
2013-10-21,2053.01,4141876572674.0,13.82
2013-10-22,2056.12,4798645003297.0,13.81
2013-10-23,2035.75,5357890354886.0,14.22
2013-10-24,2046.69,3809875344928.0,13.54
2013-10-25,2034.39,4023365043574.0,13.56
2013-10-28,2048.14,3931204301168.0,13.62
2013-10-29,2051.76,3629823472203.0,13.48
2013-10-30,2059.58,4210781903893.0,13.55
2013-10-31,2030.09,4542030745686.0,14.41
2013-11-01,2039.42,3647969785540.0,13.76
2013-11-04,2025.17,3519568975553.0,14.03
2013-11-05,2013.93,3547164806269.0,13.53
2013-11-06,2013.67,3980045807155.0,13.61
2013-11-07,2004.04,3699450471359.0,13.47
2013-11-08,1984.87,4541071827960.0,13.63
2013-11-11,1977.3,3403879449380.0,13.92
2013-11-12,1995.48,3239355602990.0,13.56
2013-11-13,1963.56,3504423831314.0,14.75
2013-11-14,1967.56,3803637665092.0,14.22
2013-11-15,2005.64,3706891384120.0,13.78
2013-11-18,2010.81,3085375535589.0,13.99
2013-11-19,2031.64,4298473587715.0,13.84
2013-11-20,2017.24,4456334195051.0,14.13
2013-11-21,1993.78,3316493899534.0,15.15
2013-11-22,2006.23,3532465609688.0,14.41
2013-11-25,2015.98,3107229348676.0,14.48
2013-11-26,2022.64,3459153337870.0,14.47
2013-11-27,2028.81,3988468073337.0,14.65
2013-11-28,2045.77,4112786607456.0,14.69
2013-11-29,2044.87,3423089140970.0,14.42
2013-12-02,2030.78,3269097231037.0,14.62
2013-12-03,2009.36,3749887774366.0,14.62
2013-12-04,1986.8,3640949724860.0,14.62
2013-12-05,1984.77,3414328428691.0,14.89
2013-12-06,1980.41,3323292505529.0,14.93
2013-12-09,2000.38,3057999950895.0,14.79
2013-12-10,1993.45,3067287969906.0,14.15
2013-12-11,1977.97,3511864858005.0,14.31
2013-12-12,1967.93,4067035810504.0,15.13
2013-12-13,1962.91,3782295697875.0,14.92
2013-12-16,1961.15,2981353456412.0,15.41
2013-12-17,1965.74,3804131209823.0,14.88
2013-12-18,1974.63,3865353003648.0,15.08
2013-12-19,1975.65,3859227203176.0,14.08
2013-12-20,1983.35,3262698643711.0,13.3
2013-12-23,1996.89,3228525566276.0,13.15
2013-12-24,2001.59,3259096262120.0,12.64
2013-12-26,1999.3,3265161540032.0,12.91
2013-12-27,2002.28,2951001220091.0,12.6
2013-12-30,2011.34,3256181608517.0,12.84
2014-01-02,1967.19,4306439091217.0,13.99
2014-01-03,1946.14,3991621719848.0,14.11
2014-01-06,1953.28,3642758589576.0,14.29
2014-01-07,1959.44,3673214376823.0,13.85
2014-01-08,1958.96,4342662655997.0,13.62
2014-01-09,1946.11,4686241207865.0,13.4
2014-01-10,1938.54,4494649714931.0,13.75
2014-01-13,1948.92,3349699384123.0,13.39
2014-01-14,1946.07,3517080077807.0,13.29
2014-01-15,1953.28,3820289148872.0,13.06
2014-01-16,1957.32,3466894816658.0,12.82
2014-01-17,1944.48,3328325026996.0,13.11
2014-01-20,1953.78,2857057921868.0,13.14
2014-01-21,1963.89,3337667338488.0,12.97
2014-01-22,1970.42,3528512096671.0,12.9
2014-01-23,1947.59,3493973087768.0,13.22
2014-01-24,1940.56,4507953057637.0,13.29
2014-01-27,1910.34,4400598972456.0,15.07
2014-01-28,1916.93,4191157144949.0,14.89
2014-01-29,1941.15,4456858104188.0,14.43
2014-02-03,1919.96,3962842486414.0,15.88
2014-02-04,1886.85,4525674038444.0,17.67
2014-02-05,1891.32,3951922750731.0,17.11
2014-02-06,1907.89,4086546338159.0,16.52
2014-02-07,1922.5,4462772993512.0,15.39
2014-02-10,1923.3,3237379186991.0,15.29
2014-02-11,1932.06,3412336518757.0,14.78
2014-02-12,1935.84,3641025289118.0,14.46
2014-02-13,1926.96,2962138499808.0,14.99
2014-02-14,1940.28,3263046472036.0,14.14
2014-02-17,1946.36,3434067261460.0,14.27
2014-02-18,1946.91,2768947287532.0,14.29
2014-02-19,1942.93,3114167347350.0,14.54
2014-02-20,1930.57,3896160490185.0,14.75
2014-02-21,1957.83,3594108469586.0,14.14
2014-02-24,1949.05,2938432229650.0,14.36
2014-02-25,1964.86,3968411371683.0,13.62
2014-02-26,1970.77,3978754394957.0,13.6
2014-02-27,1978.43,3859879632852.0,13.44
2014-02-28,1979.99,4862303146635.0,13.49
2014-03-03,1964.69,3458898948403.0,14.51
2014-03-04,1954.11,3103706800288.0,14.45
2014-03-05,1971.24,3614647940749.0,13.82
2014-03-06,1975.62,3395990846535.0,13.57
2014-03-07,1974.68,3506310942520.0,13.17
2014-03-10,1954.42,3430625027169.0,13.96
2014-03-11,1963.87,3466448064168.0,13.4
2014-03-12,1932.54,4298672778287.0,14.49
2014-03-13,1934.38,4473965213759.0,13.78
2014-03-14,1919.9,4051986827863.0,14.52
2014-03-17,1927.53,3304187541231.0,14.34
2014-03-18,1940.21,3622597604137.0,13.43
2014-03-19,1937.68,3427952873546.0,13.45
2014-03-20,1919.52,3331510586649.0,13.76
2014-03-21,1934.94,3494755742079.0,12.76
2014-03-24,1945.55,3304171465743.0,12.84
2014-03-25,1941.25,3778388487758.0,12.96
2014-03-26,1964.31,4031055357327.0,12.59
2014-03-27,1977.97,3990213379727.0,12.97
2014-03-28,1981.0,3440291253569.0,13.23
2014-03-31,1985.61,4455993425872.0,13.82
2014-04-01,1991.98,3916649199006.0,13.61
2014-04-02,1997.25,3980767772061.0,13.34
2014-04-03,1993.7,4228604045594.0,13.1
2014-04-04,1988.09,4074466883503.0,12.75
2014-04-07,1989.7,3717778462663.0,12.92
2014-04-08,1993.03,3755159384354.0,12.97
2014-04-09,1998.95,4773093521290.0,12.68
2014-04-10,2008.61,4226453957793.0,12.59
2014-04-11,1997.44,3550902162353.0,12.42
2014-04-14,1997.02,2941096922080.0,12.22
2014-04-15,1992.27,3492295193459.0,12.15
2014-04-16,1992.21,3299631888303.0,12.15
2014-04-17,1992.05,2898632508289.0,12.11
2014-04-18,2004.28,2807888317125.0,11.47
2014-04-21,1999.22,2219819182511.0,11.96
2014-04-22,2004.22,3140290212633.0,11.89
2014-04-23,2000.37,4183288884832.0,11.79
2014-04-24,1998.34,3578834432859.0,12.07
2014-04-25,1971.66,3778096710587.0,12.2
2014-04-28,1969.26,2835052295510.0,12.18
2014-04-29,1964.77,3028983002581.0,11.66
2014-04-30,1961.79,3892155756899.0,11.6
2014-05-02,1959.44,3297702105507.0,10.76
2014-05-07,1939.88,3630252899507.0,12.0
2014-05-08,1950.6,3979444309652.0,11.36
2014-05-09,1956.55,3476034389104.0,10.71
2014-05-12,1964.94,3779148035127.0,10.38
2014-05-13,1982.93,3744734333787.0,10.21
2014-05-14,2010.83,3774592434109.0,11.17
2014-05-15,2010.2,3457750381532.0,11.37
2014-05-16,2013.44,4060202333268.0,11.4
2014-05-19,2015.14,4473217327748.0,11.93
2014-05-20,2011.26,3898707744291.0,11.99
2014-05-21,2008.33,3397309763472.0,11.87
2014-05-22,2015.59,3651828408825.0,11.29
2014-05-23,2017.17,3160229377692.0,11.09
2014-05-26,2010.35,2714114298610.0,11.13
2014-05-27,1997.63,2748687755831.0,11.11
2014-05-28,2017.06,3313409867233.0,10.8
2014-05-29,2012.26,3679309741028.0,10.49
2014-05-30,1994.96,5219427104390.0,10.86
2014-06-02,2002.0,3155958909914.0,10.89
2014-06-03,2008.56,4853534601443.0,10.88
2014-06-05,1995.48,5133432129803.0,11.46
2014-06-09,1990.04,4561782926862.0,11.63
2014-06-10,2011.8,3916608201404.0,11.52
2014-06-11,2014.67,3874865418073.0,11.45
2014-06-12,2011.65,4260901625891.0,11.6
2014-06-13,1990.85,3554244115940.0,12.09
2014-06-16,1993.59,4463368958135.0,11.7
2014-06-17,2001.55,3613128568893.0,11.37
2014-06-18,1989.49,3455754540971.0,11.47
2014-06-19,1992.03,4096686957280.0,10.95
2014-06-20,1968.07,4806948221733.0,11.48
2014-06-23,1974.92,3402798810253.0,11.01
2014-06-24,1994.35,3659689449515.0,10.77
2014-06-25,1981.77,3372498980720.0,10.95
2014-06-26,1995.05,3878961554327.0,10.86
2014-06-27,1988.51,3389722752251.0,11.08
2014-06-30,2002.21,2981529102404.0,11.48
2014-07-01,1999.0,2979316918382.0,11.25
2014-07-02,2015.28,3844083326017.0,10.98
2014-07-03,2010.97,3506578757607.0,10.85
2014-07-04,2009.66,3080677095780.0,10.66
2014-07-07,2005.12,3053749917190.0,10.78
2014-07-08,2006.66,3454657017274.0,10.61
2014-07-09,2000.5,3758765289902.0,10.99
2014-07-10,2002.84,3713438996395.0,11.1
2014-07-11,1988.74,3620758136685.0,11.3
2014-07-14,1993.88,3127459071119.0,10.93
2014-07-15,2012.72,4141463254966.0,10.39
2014-07-16,2013.48,3984111653849.0,10.47
2014-07-17,2020.9,3920346907816.0,10.47
2014-07-18,2019.42,3670649202668.0,10.76
2014-07-21,2018.5,3273789736759.0,10.95
2014-07-22,2028.93,3199638176918.0,10.82
2014-07-23,2028.32,4249009093645.0,10.86
2014-07-24,2026.62,4631253204627.0,10.85
2014-07-25,2033.85,4005645561398.0,10.88
2014-07-28,2048.81,4659363357246.0,11.69
2014-07-29,2061.97,6003743799975.0,12.18
2014-07-30,2082.61,6545868328572.0,13.49
2014-07-31,2076.12,6139370444901.0,12.69
2014-08-01,2073.1,5038020930615.0,13.08
2014-08-04,2080.42,3923592981676.0,13.19
2014-08-05,2066.26,4082843626100.0,12.42
2014-08-06,2060.73,5142980057184.0,12.09
2014-08-07,2054.51,3829667304019.0,11.54
2014-08-08,2031.1,4559166847773.0,12.9
2014-08-11,2039.37,3632233595933.0,12.39
2014-08-12,2041.47,3779828252202.0,12.51
2014-08-13,2062.36,4254474090875.0,12.92
2014-08-14,2063.22,3891099365584.0,12.57
2014-08-18,2053.13,3674497156464.0,12.27
2014-08-19,2071.14,4350559607735.0,11.47
2014-08-20,2072.78,4566243074581.0,11.45
2014-08-21,2044.21,4517291147979.0,12.05
2014-08-22,2056.7,3507414310270.0,11.3
2014-08-25,2060.89,3502801128863.0,11.53
2014-08-26,2068.05,3673651397917.0,10.99
2014-08-27,2074.93,4373809793862.0,10.84
2014-08-28,2075.76,3846182631231.0,10.79
2014-08-29,2068.54,4159871319467.0,10.86
2014-09-01,2067.86,3196890401612.0,11.19
2014-09-02,2051.58,3986819559057.0,11.25
2014-09-03,2051.2,4772057730949.0,11.17
2014-09-04,2056.26,4534300019157.0,11.24
2014-09-05,2049.41,3992746852971.0,11.65
2014-09-11,2034.16,5063969218032.0,11.99
2014-09-12,2041.86,3893185649482.0,11.17
2014-09-15,2035.82,3186081039280.0,11.93
2014-09-16,2042.92,3119262484515.0,12.05
2014-09-17,2062.61,3543511279700.0,12.15
2014-09-18,2047.74,5297378286331.0,12.2
2014-09-19,2053.82,5077722557806.0,11.65
2014-09-22,2039.27,3542237316178.0,12.34
2014-09-23,2028.91,4680299309921.0,12.14
2014-09-24,2035.64,4450240369324.0,12.13
2014-09-25,2034.11,4761967831204.0,12.15
2014-09-26,2031.64,3917841218544.0,12.3
2014-09-29,2026.6,4473058841239.0,12.62
2014-09-30,2020.09,4725388723239.0,12.69
2014-10-01,1991.54,4434709504625.0,13.16
2014-10-02,1976.16,4725338918588.0,14.25
2014-10-06,1968.39,4811416818100.0,13.21
2014-10-07,1972.91,3862841588569.0,12.98
2014-10-08,1965.25,3824944366018.0,13.37
2014-10-10,1940.92,4418476189166.0,15.35
2014-10-13,1927.21,4020145637358.0,15.74
2014-10-14,1929.25,4169275918527.0,16.38
2014-10-15,1925.91,4081399960367.0,15.71
2014-10-16,1918.83,4708676702866.0,17.07
2014-10-17,1900.66,4644529026296.0,18.65
2014-10-20,1930.06,3609343958765.0,16.17
2014-10-21,1915.28,4365635687194.0,15.99
2014-10-22,1936.97,4406231818543.0,14.89
2014-10-23,1931.65,4399329574693.0,14.55
2014-10-24,1925.69,5296595746875.0,14.7
2014-10-27,1931.97,4061536519293.0,14.32
2014-10-28,1925.68,3826115471135.0,14.01
2014-10-29,1961.17,5442158369961.0,13.51
2014-10-30,1958.93,4992904094770.0,13.41
2014-10-31,1964.43,5478299605516.0,13.99
2014-11-03,1952.97,4527220064143.0,14.45
2014-11-04,1935.19,4966705689621.0,14.86
2014-11-05,1931.43,4063523250449.0,14.44
2014-11-06,1936.48,4799974460954.0,14.35
2014-11-07,1939.87,3691975142653.0,14.29
2014-11-10,1958.23,4563569396407.0,13.98
2014-11-11,1963.0,4448256184226.0,13.73
2014-11-12,1967.27,4421723792877.0,13.73
2014-11-13,1960.51,3932200342857.0,14.23
2014-11-14,1945.14,5210092740845.0,13.55
2014-11-17,1943.63,4277157604866.0,13.57
2014-11-18,1967.01,4136554622386.0,13.01
2014-11-19,1966.87,4851020859966.0,13.0
2014-11-20,1958.04,4893426197031.0,12.89
2014-11-21,1964.84,4293301708894.0,12.63
2014-11-24,1978.54,5514897414295.0,12.32
2014-11-25,1980.21,6147842295153.0,12.03
2014-11-26,1980.84,4121717801732.0,12.02
2014-11-27,1982.09,5551020255913.0,11.7
2014-11-28,1980.78,4285534771200.0,11.59
2014-12-01,1965.22,4668132067748.0,12.07
2014-12-02,1965.83,3774973277776.0,11.83
2014-12-03,1969.91,3251396475530.0,11.49
2014-12-04,1986.61,3543555677299.0,12.16
2014-12-05,1986.62,3408190557417.0,12.29
2014-12-08,1978.95,3153552964799.0,12.67
2014-12-09,1970.95,3898212052656.0,12.33
2014-12-10,1945.56,3881897446713.0,13.65
2014-12-11,1916.59,4464500537959.0,14.43
2014-12-12,1921.71,3726669442040.0,13.39
2014-12-15,1920.36,3684546310042.0,13.92
2014-12-16,1904.13,4195813216412.0,14.96
2014-12-17,1900.16,4075537774377.0,15.86
2014-12-18,1897.5,5161595224941.0,15.21
2014-12-19,1929.98,4277080312760.0,13.47
2014-12-22,1943.12,3799514610194.0,12.9
2014-12-23,1939.02,3386681485554.0,12.77
2014-12-24,1946.61,2913941004395.0,12.43
2014-12-26,1948.16,3099450881056.0,12.32
2014-12-29,1927.86,3302862796555.0,12.91
2014-12-30,1915.59,3528438564131.0,12.97
2015-01-02,1926.44,3602637568999.0,12.5
2015-01-05,1915.75,4642830341060.0,12.41
2015-01-06,1882.45,4621987884291.0,13.88
2015-01-07,1883.83,3692909943623.0,13.72
2015-01-08,1904.65,4333065309405.0,13.36
2015-01-09,1924.7,4359805965615.0,12.87
2015-01-12,1920.95,3540904600364.0,13.36
2015-01-13,1917.14,4725200020512.0,13.34
2015-01-14,1913.66,4423996084021.0,13.86
2015-01-15,1914.14,3840862749212.0,13.61
2015-01-16,1888.13,3972801472525.0,14.61
2015-01-19,1902.62,3504188618720.0,14.08
2015-01-20,1918.31,3599787160322.0,13.85
2015-01-21,1921.23,4349105698090.0,13.85
2015-01-22,1920.82,4555529257082.0,13.9
2015-01-23,1936.09,4622967361797.0,13.2
2015-01-26,1935.68,3950752312378.0,13.77
2015-01-27,1952.4,4583364424710.0,13.25
2015-01-28,1961.58,5313934575616.0,13.5
2015-01-29,1951.02,5310011984224.0,13.84
2015-01-30,1949.26,5869087150239.0,13.67
2015-02-02,1952.68,4355576450870.0,14.11
2015-02-03,1951.96,4611972678281.0,13.67
2015-02-04,1962.79,5015530150890.0,13.14
2015-02-05,1952.84,4314296679211.0,13.34
2015-02-06,1955.52,5936949442766.0,13.06
2015-02-09,1947.0,4310859866017.0,12.98
2015-02-10,1935.86,4124305818803.0,13.12
2015-02-11,1945.7,4211468113010.0,12.98
2015-02-12,1941.63,4292024524364.0,12.74
2015-02-13,1957.5,4017924887202.0,11.58
2015-02-16,1958.23,3666082189526.0,11.64
2015-02-17,1961.45,3498957335978.0,11.69
2015-02-23,1968.39,4120974246106.0,11.86
2015-02-24,1976.12,4242267433904.0,11.78
2015-02-25,1990.47,4998166960395.0,11.43
2015-02-26,1993.08,5069012963497.0,11.35
2015-02-27,1985.8,5613591209235.0,11.11
2015-03-02,1996.81,5733136758073.0,11.13
2015-03-03,2001.38,5415004478713.0,10.82
2015-03-04,1998.29,4688515223050.0,10.84
2015-03-05,1998.38,4035404530718.0,10.9
2015-03-06,2012.94,4789897316519.0,10.78
2015-03-09,1992.82,4024500506028.0,11.68
2015-03-10,1984.77,4730053384735.0,11.83
2015-03-11,1980.83,5797143953268.0,12.37
2015-03-12,1970.59,6370889933566.0,12.73
2015-03-13,1985.79,4331820967509.0,11.45
2015-03-16,1987.33,4632238338257.0,11.56
2015-03-17,2029.91,5365233830082.0,11.56
2015-03-18,2028.45,5372357427102.0,12.22
2015-03-19,2037.89,5785444560129.0,11.38
2015-03-20,2037.24,5183640013482.0,11.17
2015-03-23,2036.59,4671828204006.0,11.67
2015-03-24,2041.37,4650763364581.0,11.6
2015-03-25,2042.81,5095917196491.0,11.71
2015-03-26,2022.56,5139530810879.0,11.76
2015-03-27,2019.8,5093869988965.0,11.31
2015-03-30,2030.04,4452067337733.0,11.34
2015-03-31,2041.03,5321432250633.0,11.09
2015-04-01,2028.45,5280486776310.0,11.36
2015-04-02,2029.07,5957238956845.0,11.28
2015-04-03,2045.42,4499776993849.0,11.02
2015-04-06,2046.43,4744797125084.0,10.92
2015-04-07,2047.03,4839793941029.0,10.95
2015-04-08,2059.26,6488871102394.0,11.29
2015-04-09,2058.87,6025085401091.0,11.12
2015-04-10,2087.76,6397290139277.0,11.37
2015-04-13,2098.92,7000208576349.0,12.05
2015-04-14,2111.72,8008594559872.0,12.09
2015-04-15,2119.96,7360926315607.0,11.96
2015-04-16,2139.9,7301575311850.0,12.5
2015-04-17,2143.5,6325368600564.0,12.29
2015-04-20,2146.71,7075197838722.0,12.61
2015-04-21,2144.79,6893889790097.0,12.03
2015-04-22,2143.89,8511472667479.0,12.32
2015-04-23,2173.41,8193645213760.0,13.52
2015-04-24,2159.8,8239350175466.0,13.1
2015-04-27,2157.54,6180592073362.0,13.21
2015-04-28,2147.67,6135878359659.0,12.48
2015-04-29,2142.63,6693950704635.0,12.26
2015-04-30,2127.17,6162734994403.0,11.76
2015-05-04,2132.23,4723057991768.0,12.1
2015-05-06,2104.58,5662945269695.0,12.4
2015-05-07,2091.0,5458087070288.0,12.13
2015-05-08,2085.52,4753791834681.0,12.54
2015-05-11,2097.38,5036326145385.0,12.71
2015-05-12,2096.77,5008339714500.0,12.72
2015-05-13,2114.16,4996446789501.0,13.06
2015-05-14,2120.33,5104152220486.0,12.76
2015-05-15,2106.5,6143355893825.0,12.14
2015-05-18,2113.72,5843141086951.0,11.62
2015-05-19,2120.85,5745255255983.0,11.39
2015-05-20,2139.54,6049632012896.0,11.59
2015-05-21,2122.81,5654432094036.0,11.64
2015-05-22,2146.1,6066366760659.0,11.62
2015-05-26,2143.5,6648847540593.0,12.36
2015-05-27,2107.5,7990943532862.0,13.1
2015-05-28,2110.89,6819709468226.0,12.84
2015-05-29,2114.8,7856096197947.0,12.59
2015-06-01,2102.37,5856387461147.0,13.3
2015-06-02,2078.64,7000284516766.0,13.38
2015-06-03,2063.16,6597517663403.0,13.9
2015-06-04,2072.86,7414709249638.0,14.52
2015-06-05,2068.1,6178320059449.0,14.44
2015-06-08,2065.19,5587284792610.0,15.0
2015-06-09,2064.03,5594176405302.0,15.54
2015-06-10,2051.32,6248723204542.0,15.26
2015-06-11,2056.61,7608818431681.0,13.82
2015-06-12,2052.17,6125265187206.0,13.3
2015-06-15,2042.32,4953636879657.0,13.96
2015-06-16,2028.72,6350706475638.0,14.24
2015-06-17,2034.86,5066940029378.0,14.36
2015-06-18,2041.88,5296253261132.0,14.2
2015-06-19,2046.96,5630926304722.0,13.9
2015-06-22,2055.16,4307072014131.0,14.24
2015-06-23,2081.2,5276519534461.0,13.1
2015-06-24,2085.53,5322989225090.0,12.72
2015-06-25,2085.06,5908154094356.0,12.83
2015-06-26,2090.26,6321630516467.0,12.66
2015-06-29,2060.49,6192349029374.0,14.69
2015-06-30,2074.2,5636390166559.0,14.45
2015-07-01,2097.89,5878214171043.0,13.6
