naver_sector_code,naver_sector_name,market,krx_sector_code,krx_sector_name,name_match,constituent_overlap_count,naver_count,krx_count,overlap_naver,overlap_krx,jaccard,naver_total_count,naver_count_scope
271,레저용장비와제품,KOSPI,1021,금융,False,0,2,77,0.0,0.0,0.0,13,COMMON_INTERSECTION_FOR_MARKET
271,레저용장비와제품,KOSPI,1024,증권,False,0,2,18,0.0,0.0,0.0,13,COMMON_INTERSECTION_FOR_MARKET
271,레저용장비와제품,KOSPI,1025,보험,False,0,2,11,0.0,0.0,0.0,13,COMMON_INTERSECTION_FOR_MARKET
271,레저용장비와제품,KOSPI,1026,일반서비스,False,0,2,32,0.0,0.0,0.0,13,COMMON_INTERSECTION_FOR_MARKET
271,레저용장비와제품,KOSPI,1027,제조,False,1,2,8,0.5,0.125,0.111111,13,COMMON_INTERSECTION_FOR_MARKET
271,레저용장비와제품,KOSPI,1045,부동산,False,0,2,3,0.0,0.0,0.0,13,COMMON_INTERSECTION_FOR_MARKET
271,레저용장비와제품,KOSPI,1046,IT 서비스,False,0,2,25,0.0,0.0,0.0,13,COMMON_INTERSECTION_FOR_MARKET
271,레저용장비와제품,KOSPI,1047,오락·문화,False,1,2,13,0.5,0.076923,0.071429,13,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2012,일반서비스,False,0,46,139,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2026,건설,False,0,46,28,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2027,유통,False,3,46,100,0.065217,0.03,0.020979,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2029,운송·창고,False,0,46,4,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2031,금융,False,1,46,34,0.021739,0.029412,0.012658,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2037,오락·문화,False,0,46,55,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2056,음식료·담배,False,1,46,47,0.021739,0.021277,0.01087,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2058,섬유·의류,False,0,46,22,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2062,종이·목재,False,0,46,9,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2063,출판·매체복제,False,0,46,2,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2065,화학,True,34,46,123,0.73913,0.276423,0.251852,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2066,제약,False,0,46,129,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2067,비금속,False,1,46,15,0.021739,0.066667,0.016667,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2068,금속,False,0,46,74,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2070,기계·장비,False,2,46,182,0.043478,0.010989,0.00885,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2072,전기전자,False,3,46,311,0.065217,0.009646,0.008475,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2074,의료·정밀기기,False,0,46,95,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2075,운송장비·부품,False,0,46,77,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2077,기타제조,False,0,46,15,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2114,통신,False,0,46,9,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSDAQ,2118,IT 서비스,False,0,46,226,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1005,음식료·담배,False,0,68,37,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1006,섬유·의류,False,0,68,27,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1007,종이·목재,False,0,68,18,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1008,화학,True,57,68,103,0.838235,0.553398,0.5,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1009,제약,False,0,68,48,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1010,비금속,False,1,68,21,0.014706,0.047619,0.011364,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1011,금속,False,0,68,60,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1012,기계·장비,False,0,68,32,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1013,전기전자,False,2,68,69,0.029412,0.028986,0.014815,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1014,의료·정밀기기,False,0,68,8,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1015,운송장비·부품,False,0,68,61,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1016,유통,False,3,68,62,0.044118,0.048387,0.023622,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1017,전기·가스,False,0,68,10,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1018,건설,False,0,68,28,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1019,운송·창고,False,0,68,24,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1020,통신,False,0,68,5,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1021,금융,False,5,68,77,0.073529,0.064935,0.035714,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1024,증권,False,0,68,18,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1025,보험,False,0,68,11,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1026,일반서비스,False,0,68,32,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1027,제조,False,0,68,8,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1045,부동산,False,0,68,3,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1046,IT 서비스,False,0,68,25,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
272,화학,KOSPI,1047,오락·문화,False,0,68,13,0.0,0.0,0.0,123,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2012,일반서비스,False,0,2,139,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2026,건설,False,0,2,28,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2027,유통,False,1,2,100,0.5,0.01,0.009901,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2029,운송·창고,False,0,2,4,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2031,금융,False,0,2,34,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2037,오락·문화,False,0,2,55,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2056,음식료·담배,False,0,2,47,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2058,섬유·의류,False,0,2,22,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2062,종이·목재,False,0,2,9,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2063,출판·매체복제,False,0,2,2,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2065,화학,False,0,2,123,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2066,제약,False,0,2,129,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2067,비금속,False,0,2,15,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2068,금속,False,0,2,74,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2070,기계·장비,False,0,2,182,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2072,전기전자,False,0,2,311,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2074,의료·정밀기기,False,0,2,95,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2075,운송장비·부품,False,1,2,77,0.5,0.012987,0.012821,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2077,기타제조,False,0,2,15,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2114,통신,False,0,2,9,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSDAQ,2118,IT 서비스,False,0,2,226,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1005,음식료·담배,False,0,7,37,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1006,섬유·의류,False,0,7,27,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1007,종이·목재,False,0,7,18,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1008,화학,False,1,7,103,0.142857,0.009709,0.009174,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1009,제약,False,0,7,48,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1010,비금속,False,0,7,21,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1011,금속,False,0,7,60,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1012,기계·장비,False,0,7,32,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1013,전기전자,False,0,7,69,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1014,의료·정밀기기,False,0,7,8,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1015,운송장비·부품,False,4,7,61,0.571429,0.065574,0.0625,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1016,유통,False,1,7,62,0.142857,0.016129,0.014706,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1017,전기·가스,False,0,7,10,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1018,건설,False,0,7,28,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1019,운송·창고,False,0,7,24,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1020,통신,False,0,7,5,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1021,금융,False,0,7,77,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1024,증권,False,0,7,18,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1025,보험,False,0,7,11,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1026,일반서비스,False,0,7,32,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1027,제조,False,0,7,8,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1045,부동산,False,0,7,3,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1046,IT 서비스,False,0,7,25,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
273,자동차,KOSPI,1047,오락·문화,False,0,7,13,0.0,0.0,0.0,12,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2012,일반서비스,False,0,33,139,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2026,건설,False,0,33,28,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2027,유통,False,7,33,100,0.212121,0.07,0.055556,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2029,운송·창고,False,0,33,4,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2031,금융,False,0,33,34,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2037,오락·문화,False,0,33,55,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2056,음식료·담배,False,0,33,47,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2058,섬유·의류,False,19,33,22,0.575758,0.863636,0.527778,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2062,종이·목재,False,0,33,9,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2063,출판·매체복제,False,0,33,2,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2065,화학,False,3,33,123,0.090909,0.02439,0.019608,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2066,제약,False,0,33,129,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2067,비금속,False,0,33,15,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2068,금속,False,0,33,74,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2070,기계·장비,False,0,33,182,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2072,전기전자,False,0,33,311,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2074,의료·정밀기기,False,0,33,95,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2075,운송장비·부품,False,0,33,77,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2077,기타제조,False,1,33,15,0.030303,0.066667,0.021277,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2114,통신,False,0,33,9,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSDAQ,2118,IT 서비스,False,1,33,226,0.030303,0.004425,0.003876,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1005,음식료·담배,False,0,43,37,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1006,섬유·의류,False,25,43,27,0.581395,0.925926,0.555556,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1007,종이·목재,False,0,43,18,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1008,화학,False,4,43,103,0.093023,0.038835,0.028169,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1009,제약,False,0,43,48,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1010,비금속,False,0,43,21,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1011,금속,False,0,43,60,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1012,기계·장비,False,0,43,32,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1013,전기전자,False,0,43,69,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1014,의료·정밀기기,False,0,43,8,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1015,운송장비·부품,False,0,43,61,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1016,유통,False,11,43,62,0.255814,0.177419,0.117021,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1017,전기·가스,False,0,43,10,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1018,건설,False,0,43,28,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1019,운송·창고,False,0,43,24,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1020,통신,False,0,43,5,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1021,금융,False,2,43,77,0.046512,0.025974,0.016949,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1024,증권,False,0,43,18,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1025,보험,False,0,43,11,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1026,일반서비스,False,0,43,32,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1027,제조,False,1,43,8,0.023256,0.125,0.02,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1045,부동산,False,0,43,3,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1046,IT 서비스,False,0,43,25,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
274,"섬유,의류,신발,호화품",KOSPI,1047,오락·문화,False,0,43,13,0.0,0.0,0.0,82,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1005,음식료·담배,False,1,1,37,1.0,0.027027,0.027027,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1006,섬유·의류,False,0,1,27,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1007,종이·목재,False,0,1,18,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1008,화학,False,0,1,103,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1009,제약,False,0,1,48,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1010,비금속,False,0,1,21,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1011,금속,False,0,1,60,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1012,기계·장비,False,0,1,32,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1013,전기전자,False,0,1,69,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1014,의료·정밀기기,False,0,1,8,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1015,운송장비·부품,False,0,1,61,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1016,유통,False,0,1,62,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1017,전기·가스,False,0,1,10,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1018,건설,False,0,1,28,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1019,운송·창고,False,0,1,24,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1020,통신,False,0,1,5,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1021,금융,False,0,1,77,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1024,증권,False,0,1,18,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1025,보험,False,0,1,11,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1026,일반서비스,False,0,1,32,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1027,제조,False,0,1,8,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1045,부동산,False,0,1,3,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1046,IT 서비스,False,0,1,25,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
275,담배,KOSPI,1047,오락·문화,False,0,1,13,0.0,0.0,0.0,1,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2012,일반서비스,False,0,1,139,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2026,건설,False,0,1,28,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2027,유통,False,0,1,100,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2029,운송·창고,False,0,1,4,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2031,금융,False,0,1,34,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2037,오락·문화,False,1,1,55,1.0,0.018182,0.018182,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2056,음식료·담배,False,0,1,47,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2058,섬유·의류,False,0,1,22,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2062,종이·목재,False,0,1,9,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2063,출판·매체복제,False,0,1,2,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2065,화학,False,0,1,123,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2066,제약,False,0,1,129,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2067,비금속,False,0,1,15,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2068,금속,False,0,1,74,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2070,기계·장비,False,0,1,182,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2072,전기전자,False,0,1,311,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2074,의료·정밀기기,False,0,1,95,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2075,운송장비·부품,False,0,1,77,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2077,기타제조,False,0,1,15,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2114,통신,False,0,1,9,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSDAQ,2118,IT 서비스,False,0,1,226,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1005,음식료·담배,False,0,12,37,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1006,섬유·의류,False,0,12,27,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1007,종이·목재,False,0,12,18,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1008,화학,False,1,12,103,0.083333,0.009709,0.008772,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1009,제약,False,0,12,48,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1010,비금속,False,0,12,21,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1011,금속,False,0,12,60,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1012,기계·장비,False,0,12,32,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1013,전기전자,False,1,12,69,0.083333,0.014493,0.0125,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1014,의료·정밀기기,False,0,12,8,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1015,운송장비·부품,False,0,12,61,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1016,유통,False,2,12,62,0.166667,0.032258,0.027778,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1017,전기·가스,False,0,12,10,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1018,건설,False,0,12,28,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1019,운송·창고,False,0,12,24,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1020,통신,False,0,12,5,0.0,0.0,0.0,24,COMMON_INTERSECTION_FOR_MARKET
276,복합기업,KOSPI,1021,금융,False,8,12,77,0.666667,0.103896,0.098765,24,COMMON_INTERSECTION_FOR_MARKET
