ticker,signal_reference_date,market_cap_value,source_type,proxy_method,anchor_date,anchor_age_days,anchor_market_cap,anchor_listed_shares,anchor_close,target_price_date,target_close,close_semantics,estimated_market_cap,market_cap_threshold,market_cap_status,near_threshold,confidence_class,posthoc_next_anchor_date,posthoc_next_anchor_shares,posthoc_share_change_flag,failure_reason
014440,2025-02-14,87000000000.00002,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,14,81700000000.0,,4085.0,2025-02-14,4350.0,ADJUSTED_CLOSE,87000000000.00002,100000000000.0,FAIL,True,HIGH_CONFIDENCE_PROXY,2025-03-28,,,
014440,2025-02-21,81600000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,21,81700000000.0,,4085.0,2025-02-21,4080.0,ADJUSTED_CLOSE,81600000000.0,100000000000.0,FAIL,True,HIGH_CONFIDENCE_PROXY,2025-03-28,,,
014440,2025-04-04,96200000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,7,88200000000.0,,4410.0,2025-04-04,4810.0,ADJUSTED_CLOSE,96200000000.0,100000000000.0,FAIL,True,HIGH_CONFIDENCE_PROXY,2025-06-27,,,
014440,2025-04-11,105800000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,14,88200000000.0,,4410.0,2025-04-11,5290.0,ADJUSTED_CLOSE,105800000000.0,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,2025-06-27,,,
014440,2025-11-28,96599999999.99998,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,154,88500000000.0,,4425.0,2025-11-28,4830.0,ADJUSTED_CLOSE,96599999999.99998,100000000000.0,FAIL,True,LOW_CONFIDENCE_PROXY,,,,
014440,2025-12-05,100000000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,161,88500000000.0,,4425.0,2025-12-05,5000.0,ADJUSTED_CLOSE,100000000000.0,100000000000.0,PASS,True,LOW_CONFIDENCE_PROXY,,,,
014620,2024-08-02,416130000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-07-12,21,330044000000.0,,11540.0,2024-08-02,14550.0,ADJUSTED_CLOSE,416130000000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2024-09-27,,,
014680,2025-08-29,2009730073500.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,63,1892977565000.0,,167000.0,2025-08-29,177300.0,ADJUSTED_CLOSE,2009730073500.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
014710,2025-06-20,134304635400.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,84,85576158710.0,,4970.0,2025-06-20,7800.0,ADJUSTED_CLOSE,134304635400.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
014790,2025-05-30,99568120630.00002,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,63,83856801215.0,,2215.0,2025-05-30,2630.0,ADJUSTED_CLOSE,99568120630.00002,100000000000.0,FAIL,True,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
014790,2025-07-11,108086305855.00002,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,14,102786101715.0,,2715.0,2025-07-11,2855.0,ADJUSTED_CLOSE,108086305855.00002,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,,,,
014790,2026-02-13,121336816205.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,231,102786101715.0,,2715.0,2026-02-13,3205.0,ADJUSTED_CLOSE,121336816205.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
014830,2025-04-25,595548800000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,28,498772120000.0,,73700.0,2025-04-25,88000.0,ADJUSTED_CLOSE,595548800000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-06-27,,,
014830,2026-04-24,628710040000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,301,593518520000.0,,87700.0,2026-04-24,92900.0,ADJUSTED_CLOSE,628710040000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
014940,2024-11-29,234248617540.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,63,177281541290.0,,3890.0,2024-11-29,5140.0,ADJUSTED_CLOSE,234248617540.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2024-12-27,,,
014940,2025-01-10,252478081940.00003,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-12-27,14,243363349740.0,,5340.0,2025-01-10,5540.0,ADJUSTED_CLOSE,252478081940.00003,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-01-31,,,
014990,2025-07-11,105308418990.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,14,93590791770.0,,6230.0,2025-07-11,7010.0,ADJUSTED_CLOSE,105308418990.0,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,,,,
015230,2025-06-20,167147545500.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,84,139861065850.0,,4895.0,2025-06-20,5850.0,ADJUSTED_CLOSE,167147545500.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
015360,2024-08-09,262200000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-07-12,28,265500000000.0,,8850.0,2024-08-09,8740.0,ADJUSTED_CLOSE,262200000000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2024-09-27,,,
015360,2024-08-16,262500000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-07-12,35,265500000000.0,,8850.0,2024-08-16,8750.0,ADJUSTED_CLOSE,262500000000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2024-09-27,,,
015360,2024-08-23,266099999999.99997,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-07-12,42,265500000000.0,,8850.0,2024-08-23,8870.0,ADJUSTED_CLOSE,266099999999.99997,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2024-09-27,,,
015360,2024-10-25,306000000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,28,270300000000.0,,9010.0,2024-10-25,10200.0,ADJUSTED_CLOSE,306000000000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2024-12-27,,,
015750,2025-12-12,561600000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,168,464800000000.0,,5810.0,2025-12-12,7020.0,ADJUSTED_CLOSE,561600000000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
015760,2024-02-02,13063968966950.0,ACTUAL_KRX,,2024-02-02,0,13063968966950.0,,,2024-02-02,,ADJUSTED_CLOSE,13063968966950.0,100000000000.0,PASS,False,OFFICIAL_AUTHORITATIVE,,,,
015860,2025-05-30,220089774180.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,63,177404201385.0,,3595.0,2025-05-30,4460.0,ADJUSTED_CLOSE,220089774180.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
016090,2024-11-01,90335912399.99998,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,35,85597705230.0,,1933.0,2024-11-01,2040.0,ADJUSTED_CLOSE,90335912399.99998,100000000000.0,FAIL,True,HIGH_CONFIDENCE_PROXY,2024-12-27,,,
016090,2024-11-08,92107204800.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,42,85597705230.0,,1933.0,2024-11-08,2080.0,ADJUSTED_CLOSE,92107204800.0,100000000000.0,FAIL,True,MEDIUM_CONFIDENCE_PROXY,2024-12-27,,,
016090,2024-11-15,94542731850.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,49,85597705230.0,,1933.0,2024-11-15,2135.0,ADJUSTED_CLOSE,94542731850.0,100000000000.0,FAIL,True,MEDIUM_CONFIDENCE_PROXY,2024-12-27,,,
016090,2024-11-22,96535435799.99998,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,56,85597705230.0,,1933.0,2024-11-22,2180.0,ADJUSTED_CLOSE,96535435799.99998,100000000000.0,FAIL,True,MEDIUM_CONFIDENCE_PROXY,2024-12-27,,,
016090,2024-11-29,95649789600.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,63,85597705230.0,,1933.0,2024-11-29,2160.0,ADJUSTED_CLOSE,95649789600.0,100000000000.0,FAIL,True,MEDIUM_CONFIDENCE_PROXY,2024-12-27,,,
016090,2024-12-06,96756847350.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,70,85597705230.0,,1933.0,2024-12-06,2185.0,ADJUSTED_CLOSE,96756847350.0,100000000000.0,FAIL,True,MEDIUM_CONFIDENCE_PROXY,2024-12-27,,,
016090,2024-12-13,103842016949.99998,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,77,85597705230.0,,1933.0,2024-12-13,2345.0,ADJUSTED_CLOSE,103842016949.99998,100000000000.0,PASS,True,MEDIUM_CONFIDENCE_PROXY,2024-12-27,,,
016250,2026-02-20,96055323020.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,238,83613967600.0,,16600.0,2026-02-20,19070.0,ADJUSTED_CLOSE,96055323020.0,100000000000.0,FAIL,True,LOW_CONFIDENCE_PROXY,,,,
016250,2026-02-27,100588610420.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,245,83613967600.0,,16600.0,2026-02-27,19970.0,ADJUSTED_CLOSE,100588610420.0,100000000000.0,PASS,True,LOW_CONFIDENCE_PROXY,,,,
016360,2024-10-04,3987245000000.0005,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,7,3969385000000.0,,44450.0,2024-10-04,44650.0,ADJUSTED_CLOSE,3987245000000.0005,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2024-12-27,,,
016450,2026-03-13,194800000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,259,170200000000.0,,4255.0,2026-03-13,4870.0,ADJUSTED_CLOSE,194800000000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
016610,2024-09-06,250433695099.99997,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-07-12,56,188249735215.0,,4435.0,2024-09-06,5900.0,ADJUSTED_CLOSE,250433695099.99997,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2024-09-27,,,
016740,2025-07-18,112228367640.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,21,102993397360.0,,3290.0,2025-07-18,3585.0,ADJUSTED_CLOSE,112228367640.0,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,,,,
016740,2025-07-25,112541417480.00002,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,28,102993397360.0,,3290.0,2025-07-25,3595.0,ADJUSTED_CLOSE,112541417480.00002,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,,,,
016740,2025-08-01,110506593520.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,35,102993397360.0,,3290.0,2025-08-01,3530.0,ADJUSTED_CLOSE,110506593520.0,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,,,,
016740,2025-08-08,116298015560.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,42,102993397360.0,,3290.0,2025-08-08,3715.0,ADJUSTED_CLOSE,116298015560.0,100000000000.0,PASS,True,MEDIUM_CONFIDENCE_PROXY,,,,
016740,2025-08-22,107532620040.00002,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,56,102993397360.0,,3290.0,2025-08-22,3435.0,ADJUSTED_CLOSE,107532620040.00002,100000000000.0,PASS,True,MEDIUM_CONFIDENCE_PROXY,,,,
016740,2025-08-29,107219570200.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,63,102993397360.0,,3290.0,2025-08-29,3425.0,ADJUSTED_CLOSE,107219570200.0,100000000000.0,PASS,True,MEDIUM_CONFIDENCE_PROXY,,,,
016740,2026-01-23,137428879760.00002,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,210,102993397360.0,,3290.0,2026-01-23,4390.0,ADJUSTED_CLOSE,137428879760.00002,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
016800,2025-07-11,561775000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,14,506000000000.0,,44000.0,2025-07-11,48850.0,ADJUSTED_CLOSE,561775000000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
016800,2025-07-18,549700000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,21,506000000000.0,,44000.0,2025-07-18,47800.0,ADJUSTED_CLOSE,549700000000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
016800,2025-07-25,544525000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,28,506000000000.0,,44000.0,2025-07-25,47350.0,ADJUSTED_CLOSE,544525000000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
016800,2025-08-01,525550000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,35,506000000000.0,,44000.0,2025-08-01,45700.0,ADJUSTED_CLOSE,525550000000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
016800,2025-08-08,520374999999.99994,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,42,506000000000.0,,44000.0,2025-08-08,45250.0,ADJUSTED_CLOSE,520374999999.99994,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
016800,2025-08-22,512900000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,56,506000000000.0,,44000.0,2025-08-22,44600.0,ADJUSTED_CLOSE,512900000000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
016800,2025-09-19,516350000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,84,506000000000.0,,44000.0,2025-09-19,44900.0,ADJUSTED_CLOSE,516350000000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
016800,2025-09-26,523250000000.00006,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,91,506000000000.0,,44000.0,2025-09-26,45500.0,ADJUSTED_CLOSE,523250000000.00006,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
016800,2025-12-19,576150000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,175,506000000000.0,,44000.0,2025-12-19,50100.0,ADJUSTED_CLOSE,576150000000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
016800,2025-12-26,569250000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,182,506000000000.0,,44000.0,2025-12-26,49500.0,ADJUSTED_CLOSE,569250000000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
017650,2025-07-18,69390000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,21,64980000000.0,,7220.0,2025-07-18,7710.0,ADJUSTED_CLOSE,69390000000.0,100000000000.0,FAIL,False,HIGH_CONFIDENCE_PROXY,,,,
017650,2026-01-02,73980000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,189,64980000000.0,,7220.0,2026-01-02,8220.0,ADJUSTED_CLOSE,73980000000.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
017650,2026-01-09,69300000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,196,64980000000.0,,7220.0,2026-01-09,7700.0,ADJUSTED_CLOSE,69300000000.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
017650,2026-01-16,69210000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,203,64980000000.0,,7220.0,2026-01-16,7690.0,ADJUSTED_CLOSE,69210000000.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
017650,2026-02-27,90270000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,245,64980000000.0,,7220.0,2026-02-27,10030.0,ADJUSTED_CLOSE,90270000000.0,100000000000.0,FAIL,True,LOW_CONFIDENCE_PROXY,,,,
017670,2023-10-06,10580582512400.0,ACTUAL_KRX,,2023-10-06,0,10580582512400.0,,,2023-10-06,,ADJUSTED_CLOSE,10580582512400.0,100000000000.0,PASS,False,OFFICIAL_AUTHORITATIVE,,,,
017800,2025-02-14,2196992037000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,14,2071896405000.0,,53000.0,2025-02-14,56200.0,ADJUSTED_CLOSE,2196992037000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-03-28,,,
017810,2025-02-28,663678636220.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,28,395310020540.0,,10370.0,2025-02-28,17410.0,ADJUSTED_CLOSE,663678636220.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-03-28,,,
017890,2025-07-04,219298464000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,7,211520390400.0,,9790.0,2025-07-04,10150.0,ADJUSTED_CLOSE,219298464000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
017940,2025-06-13,525476000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,77,411600000000.0,,60000.0,2025-06-13,76600.0,ADJUSTED_CLOSE,525476000000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
017960,2024-08-16,641069382200.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-07-12,35,557496774480.0,,10740.0,2024-08-16,12350.0,ADJUSTED_CLOSE,641069382200.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2024-09-27,,,
017960,2025-01-17,697649594879.9999,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-12-27,21,591756352800.0,,11400.0,2025-01-17,13440.0,ADJUSTED_CLOSE,697649594879.9999,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-01-31,,,
018120,2024-10-04,111433449600.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,7,113684630400.0,,17170.0,2024-10-04,16830.0,ADJUSTED_CLOSE,111433449600.0,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,2024-12-27,,,
018120,2024-10-11,113154940800.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,14,113684630400.0,,17170.0,2024-10-11,17090.0,ADJUSTED_CLOSE,113154940800.0,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,2024-12-27,,,
018120,2024-10-18,117922147200.00002,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,21,113684630400.0,,17170.0,2024-10-18,17810.0,ADJUSTED_CLOSE,117922147200.00002,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,2024-12-27,,,
018120,2024-10-25,117458668800.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,28,113684630400.0,,17170.0,2024-10-25,17740.0,ADJUSTED_CLOSE,117458668800.0,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,2024-12-27,,,
018120,2024-11-01,118650470400.00002,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,35,113684630400.0,,17170.0,2024-11-01,17920.0,ADJUSTED_CLOSE,118650470400.00002,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,2024-12-27,,,
018120,2024-11-08,121365129600.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,42,113684630400.0,,17170.0,2024-11-08,18330.0,ADJUSTED_CLOSE,121365129600.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2024-12-27,,,
018120,2025-08-29,128913206400.00002,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,63,124940534400.0,,18870.0,2025-08-29,19470.0,ADJUSTED_CLOSE,128913206400.00002,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
018120,2025-09-05,126662025600.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,70,124940534400.0,,18870.0,2025-09-05,19130.0,ADJUSTED_CLOSE,126662025600.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
018120,2025-09-12,126926870400.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,77,124940534400.0,,18870.0,2025-09-12,19170.0,ADJUSTED_CLOSE,126926870400.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
018120,2025-09-19,127390348799.99998,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,84,124940534400.0,,18870.0,2025-09-19,19240.0,ADJUSTED_CLOSE,127390348799.99998,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
018120,2025-09-26,125735068800.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,91,124940534400.0,,18870.0,2025-09-26,18990.0,ADJUSTED_CLOSE,125735068800.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
018260,2023-09-01,11072763180000.0,ACTUAL_KRX,,2023-09-01,0,11072763180000.0,,,2023-09-01,,ADJUSTED_CLOSE,11072763180000.0,100000000000.0,PASS,False,OFFICIAL_AUTHORITATIVE,,,,
018260,2025-06-20,13308981600000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,84,9177007080000.0,,118600.0,2025-06-20,172000.0,ADJUSTED_CLOSE,13308981600000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
018310,2024-09-27,386610000000.0,ACTUAL_KRX,,2024-09-27,0,386610000000.0,,,2024-09-27,,ADJUSTED_CLOSE,386610000000.0,100000000000.0,PASS,False,OFFICIAL_AUTHORITATIVE,,,,
018310,2025-06-13,327810000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,77,295470000000.0,,20100.0,2025-06-13,22300.0,ADJUSTED_CLOSE,327810000000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
018500,2026-02-13,75041667465.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,231,61763266493.0,,1321.0,2026-02-13,1605.0,ADJUSTED_CLOSE,75041667465.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
018500,2026-02-20,77613188780.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,238,61763266493.0,,1321.0,2026-02-20,1660.0,ADJUSTED_CLOSE,77613188780.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
018500,2026-02-27,77239149316.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,245,61763266493.0,,1321.0,2026-02-27,1652.0,ADJUSTED_CLOSE,77239149316.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
018500,2026-03-20,79156101569.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,266,61763266493.0,,1321.0,2026-03-20,1693.0,ADJUSTED_CLOSE,79156101569.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
018500,2026-03-27,78828817038.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,273,61763266493.0,,1321.0,2026-03-27,1686.0,ADJUSTED_CLOSE,78828817038.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
018500,2026-04-10,76257295723.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,287,61763266493.0,,1321.0,2026-04-10,1631.0,ADJUSTED_CLOSE,76257295723.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
018500,2026-05-08,84486163931.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,315,61763266493.0,,1321.0,2026-05-08,1807.0,ADJUSTED_CLOSE,84486163931.0,100000000000.0,FAIL,True,LOW_CONFIDENCE_PROXY,,,,
019180,2025-08-29,88110000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,63,52380000000.0,,2910.0,2025-08-29,4895.0,ADJUSTED_CLOSE,88110000000.0,100000000000.0,FAIL,True,MEDIUM_CONFIDENCE_PROXY,,,,
