ticker,isu_cd,market,currently_common,historical_only,gap_classification,expected_count,actual_count,first_expected_date,last_expected_date,first_actual_date,last_actual_date,leading_missing_count,internal_missing_count,trailing_missing_count,actual_row_count_near_provider_cap,provider_cap_pattern_match,suspension_authority_match_count,internal_missing_count_not_explained_by_suspension,root_cause_category,root_cause_confidence,root_cause_evidence
145210,KR7145210001,KOSPI,True,False,TRAILING_GAP,2805,2786,2015-03-19,2026-08-21,2015-03-19,2026-07-24,0,0,19,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
145990,KR7145990008,KOSPI,True,False,LEADING_HISTORY_GAP,3615,2996,2011-12-05,2026-08-21,2014-06-09,2026-08-21,619,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
147830,KR7147830004,KOSDAQ,True,False,LEADING_HISTORY_GAP,3568,2996,2012-02-13,2026-08-21,2014-06-09,2026-08-21,572,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
148250,KR7148250004,KOSDAQ,True,False,INTERNAL_GAP,2494,2493,2016-06-22,2026-08-21,2016-06-22,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
149940,KR7149940009,KOSDAQ,False,True,INTERNAL_GAP,1914,1354,2012-09-25,2020-07-09,2012-09-25,2020-07-09,0,560,0,False,False,0,560,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (560) with 560 dates unexplained by suspension authority
149950,KR7149950008,KOSDAQ,True,False,LEADING_HISTORY_GAP,3385,2996,2012-11-06,2026-08-21,2014-06-09,2026-08-21,389,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
150840,KR7150840007,KOSDAQ,False,True,INTERNAL_GAP,2968,2008,2013-12-19,2026-01-23,2013-12-19,2026-01-23,0,960,0,False,False,0,960,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (960) with 960 dates unexplained by suspension authority
150900,KR7150900009,KOSDAQ,True,False,LEADING_HISTORY_GAP,3152,2996,2013-10-18,2026-08-21,2014-06-09,2026-08-21,156,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
151860,KR7151860004,KOSDAQ,True,False,MIXED_GAP,3208,2995,2013-07-24,2026-08-21,2014-06-09,2026-08-21,212,1,0,True,True,0,1,MIXED,MEDIUM,Cap-pattern leading gap with 1 unexplained internal and 0 trailing missing
152330,KR7152330007,KOSPI,False,True,TRAILING_GAP,1221,1206,2015-12-29,2020-12-17,2015-12-29,2020-11-26,0,0,15,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
152550,KR7152550000,KOSPI,False,True,MIXED_GAP,3476,2993,2012-03-08,2026-04-30,2014-02-11,2026-04-28,476,5,2,True,True,0,5,MIXED,MEDIUM,Cap-pattern leading gap with 5 unexplained internal and 2 trailing missing
153490,KR7153490008,KOSDAQ,True,False,LEADING_HISTORY_GAP,3324,2996,2013-02-05,2026-08-21,2014-06-09,2026-08-21,328,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
154040,KR7154040000,KOSDAQ,True,False,LEADING_HISTORY_GAP,3103,2996,2013-12-27,2026-08-21,2014-06-09,2026-08-21,107,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
155650,KR7155650005,KOSDAQ,True,False,LEADING_HISTORY_GAP,3378,2996,2012-11-15,2026-08-21,2014-06-09,2026-08-21,382,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
155660,KR7155660004,KOSPI,True,False,LEADING_HISTORY_GAP,3256,2996,2013-05-15,2026-08-21,2014-06-09,2026-08-21,260,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
155960,KR7155960008,KOSDAQ,False,True,INTERNAL_GAP,1389,1257,2013-02-13,2018-10-11,2013-02-13,2018-10-11,0,132,0,False,False,0,132,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (132) with 132 dates unexplained by suspension authority
158380,KR7158380006,KOSDAQ,False,True,TRAILING_GAP,731,697,2013-04-30,2016-04-20,2013-04-30,2016-03-02,0,0,34,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
158430,KR7158430009,KOSDAQ,True,False,INTERNAL_GAP,1681,1673,2019-10-17,2026-08-21,2019-10-17,2026-08-21,0,8,0,False,False,0,8,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (8) with 8 dates unexplained by suspension authority
159580,KR7159580000,KOSDAQ,True,False,LEADING_HISTORY_GAP,3315,2996,2013-02-19,2026-08-21,2014-06-09,2026-08-21,319,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
159910,KR7159910009,KOSDAQ,True,False,LEADING_HISTORY_GAP,3350,2996,2012-12-27,2026-08-21,2014-06-09,2026-08-21,354,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
160190,KR7160190005,KOSDAQ,True,False,INTERNAL_GAP,523,522,2024-06-27,2026-08-21,2024-06-27,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
161000,KR7161000005,KOSPI,True,False,MIXED_GAP,3419,2981,2012-09-17,2026-08-21,2014-06-09,2026-08-21,423,15,0,True,True,0,15,MIXED,MEDIUM,Cap-pattern leading gap with 15 unexplained internal and 0 trailing missing
161390,KR7161390000,KOSPI,True,False,LEADING_HISTORY_GAP,3408,2996,2012-10-04,2026-08-21,2014-06-09,2026-08-21,412,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
161570,KR7161570007,KOSDAQ,False,True,INTERNAL_GAP,2603,2488,2013-11-13,2024-06-14,2013-11-13,2024-06-14,0,115,0,False,False,0,115,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (115) with 115 dates unexplained by suspension authority
161890,KR7161890009,KOSPI,True,False,LEADING_HISTORY_GAP,3397,2996,2012-10-19,2026-08-21,2014-06-09,2026-08-21,401,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
164060,KR7164060006,KOSDAQ,False,True,TRAILING_GAP,1033,1019,2020-08-06,2024-10-21,2020-08-06,2024-09-26,0,0,14,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
168330,KR7168330009,KOSDAQ,True,False,MIXED_GAP,3143,2609,2013-10-31,2026-08-21,2014-06-09,2026-08-21,147,387,0,True,True,0,387,MIXED,MEDIUM,Cap-pattern leading gap with 387 unexplained internal and 0 trailing missing
170030,KR7170030001,KOSDAQ,True,False,LEADING_HISTORY_GAP,3119,2996,2013-12-04,2026-08-21,2014-06-09,2026-08-21,123,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
170790,KR7170790000,KOSDAQ,True,False,MIXED_GAP,3202,2915,2013-08-01,2026-08-21,2014-06-09,2026-08-21,206,81,0,True,True,0,81,MIXED,MEDIUM,Cap-pattern leading gap with 81 unexplained internal and 0 trailing missing
170900,KR7170900005,KOSPI,True,False,LEADING_HISTORY_GAP,3282,2996,2013-04-08,2026-08-21,2014-06-09,2026-08-21,286,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
170920,KR7170920003,KOSDAQ,True,False,LEADING_HISTORY_GAP,3159,2996,2013-10-08,2026-08-21,2014-06-09,2026-08-21,163,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
171010,KR7171010002,KOSDAQ,True,False,LEADING_HISTORY_GAP,3131,2996,2013-11-18,2026-08-21,2014-06-09,2026-08-21,135,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
174880,KR7174880005,KOSDAQ,False,True,INTERNAL_GAP,2329,1647,2016-07-15,2026-01-13,2016-07-15,2026-01-13,0,682,0,False,False,0,682,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (682) with 682 dates unexplained by suspension authority
175330,KR7175330000,KOSPI,True,False,LEADING_HISTORY_GAP,3212,2996,2013-07-18,2026-08-21,2014-06-09,2026-08-21,216,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
176440,KR7176440006,KOSDAQ,False,True,INTERNAL_GAP,1370,817,2016-11-28,2022-06-24,2016-11-28,2022-06-24,0,553,0,False,False,0,553,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (553) with 553 dates unexplained by suspension authority
178320,KR7178320008,KOSDAQ,True,False,INTERNAL_GAP,2305,2301,2017-03-27,2026-08-21,2017-03-27,2026-08-21,0,4,0,False,False,0,4,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (4) with 4 dates unexplained by suspension authority
178780,KR7178780003,KOSDAQ,True,False,INTERNAL_GAP,2735,1790,2015-06-30,2026-08-21,2015-06-30,2026-08-21,0,945,0,False,False,0,945,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (945) with 945 dates unexplained by suspension authority
180400,KR7180400004,KOSDAQ,True,False,INTERNAL_GAP,2636,1642,2015-11-20,2026-08-21,2015-11-20,2026-08-21,0,994,0,False,False,0,994,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (994) with 994 dates unexplained by suspension authority
180640,KR7180640005,KOSPI,True,False,LEADING_HISTORY_GAP,3171,2996,2013-09-16,2026-08-21,2014-06-09,2026-08-21,175,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
181340,KR7181340001,KOSDAQ,False,True,INTERNAL_GAP,1709,1149,2017-07-26,2024-07-09,2017-07-26,2024-07-09,0,560,0,False,False,0,560,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (560) with 560 dates unexplained by suspension authority
181710,KR7181710005,KOSPI,True,False,LEADING_HISTORY_GAP,3183,2996,2013-08-29,2026-08-21,2014-06-09,2026-08-21,187,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
182360,KR7182360008,KOSDAQ,True,False,INTERNAL_GAP,2790,2776,2015-04-09,2026-08-21,2015-04-09,2026-08-21,0,14,0,False,False,0,14,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (14) with 14 dates unexplained by suspension authority
182400,KR7182400002,KOSDAQ,True,False,TRAILING_GAP,2656,2531,2015-10-23,2026-08-21,2015-10-23,2026-02-13,0,0,125,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
182690,KR7182690008,KOSDAQ,False,True,INTERNAL_GAP,1958,1579,2014-10-30,2022-10-14,2014-10-30,2022-10-14,0,379,0,False,False,0,379,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (379) with 379 dates unexplained by suspension authority
183190,KR7183190008,KOSPI,True,False,MIXED_GAP,3139,2993,2013-11-06,2026-08-21,2014-06-09,2026-08-21,143,3,0,True,True,0,3,MIXED,MEDIUM,Cap-pattern leading gap with 3 unexplained internal and 0 trailing missing
183490,KR7183490002,KOSDAQ,True,False,TRAILING_GAP,2085,1982,2018-02-21,2026-08-21,2018-02-21,2026-03-23,0,0,103,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
189980,KR7189980006,KOSDAQ,True,False,INTERNAL_GAP,2707,2694,2015-08-07,2026-08-21,2015-08-07,2026-08-21,0,13,0,False,False,0,13,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (13) with 13 dates unexplained by suspension authority
191410,KR7191410000,KOSDAQ,True,False,INTERNAL_GAP,2612,2610,2015-12-24,2026-08-21,2015-12-24,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
192250,KR7192250009,KOSDAQ,True,False,INTERNAL_GAP,2891,2877,2014-11-11,2026-08-21,2014-11-11,2026-08-21,0,14,0,False,False,0,14,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (14) with 14 dates unexplained by suspension authority
192400,KR7192400000,KOSPI,True,False,INTERNAL_GAP,2954,2923,2014-08-06,2026-08-21,2014-08-06,2026-08-21,0,31,0,True,False,0,31,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (31) with 31 dates unexplained by suspension authority
192410,KR7192410009,KOSDAQ,True,False,INTERNAL_GAP,2948,2947,2014-08-14,2026-08-21,2014-08-14,2026-08-21,0,1,0,True,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
192520,KR7192520005,KOSPI,False,True,TRAILING_GAP,266,251,2014-05-22,2015-06-22,2014-05-22,2015-06-01,0,0,15,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
192530,KR7192530004,KOSPI,False,True,TRAILING_GAP,1086,1072,2014-05-22,2018-10-25,2014-05-22,2018-10-04,0,0,14,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
194510,KR7194510004,KOSDAQ,False,True,INTERNAL_GAP,1426,825,2014-11-21,2020-09-08,2014-11-21,2020-09-08,0,601,0,False,False,0,601,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (601) with 601 dates unexplained by suspension authority
194610,KR7194610002,KOSDAQ,False,True,INTERNAL_GAP,871,742,2015-03-25,2018-10-11,2015-03-25,2018-10-11,0,129,0,False,False,0,129,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (129) with 129 dates unexplained by suspension authority
196450,KR7196450001,KOSDAQ,True,False,MIXED_GAP,2999,2774,2014-06-02,2026-08-21,2014-06-09,2026-08-20,3,221,1,True,True,0,221,MIXED,MEDIUM,Cap-pattern leading gap with 221 unexplained internal and 1 trailing missing
196490,KR7196490007,KOSDAQ,True,False,TRAILING_GAP,2885,2812,2014-11-19,2026-08-21,2014-11-19,2026-05-06,0,0,73,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
196700,KR7196700009,KOSDAQ,True,False,INTERNAL_GAP,2697,2695,2015-08-24,2026-08-21,2015-08-24,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
197140,KR7197140007,KOSDAQ,True,False,INTERNAL_GAP,1950,1946,2018-09-07,2026-08-21,2018-09-07,2026-08-21,0,4,0,False,False,0,4,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (4) with 4 dates unexplained by suspension authority
200130,KR7200130003,KOSDAQ,True,False,INTERNAL_GAP,2834,2820,2015-02-03,2026-08-21,2015-02-03,2026-08-21,0,14,0,False,False,0,14,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (14) with 14 dates unexplained by suspension authority
201490,KR7201490000,KOSDAQ,True,False,INTERNAL_GAP,2421,2419,2016-10-10,2026-08-21,2016-10-10,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
203400,KR7203400007,KOSDAQ,True,False,TRAILING_GAP,1210,1206,2021-09-08,2026-08-21,2021-09-08,2026-08-14,0,0,4,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
203690,KR7203690003,KOSDAQ,False,True,INTERNAL_GAP,2640,2281,2015-10-01,2026-07-07,2015-10-01,2026-07-07,0,359,0,False,False,0,359,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (359) with 359 dates unexplained by suspension authority
204320,KR7204320006,KOSPI,True,False,INTERNAL_GAP,2916,2913,2014-10-06,2026-08-21,2014-10-06,2026-08-21,0,3,0,True,False,0,3,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (3) with 3 dates unexplained by suspension authority
204620,KR7204620009,KOSDAQ,True,False,INTERNAL_GAP,2185,2172,2017-09-19,2026-08-21,2017-09-19,2026-08-21,0,13,0,False,False,0,13,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (13) with 13 dates unexplained by suspension authority
204990,KR7204990006,KOSDAQ,False,True,INTERNAL_GAP,900,761,2016-12-09,2020-08-10,2016-12-09,2020-08-10,0,139,0,False,False,0,139,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (139) with 139 dates unexplained by suspension authority
205500,KR7205500002,KOSDAQ,True,False,INTERNAL_GAP,2669,2656,2015-10-05,2026-08-21,2015-10-05,2026-08-21,0,13,0,False,False,0,13,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (13) with 13 dates unexplained by suspension authority
206560,KR7206560005,KOSDAQ,True,False,INTERNAL_GAP,2614,2598,2015-12-22,2026-08-21,2015-12-22,2026-08-21,0,16,0,False,False,0,16,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (16) with 16 dates unexplained by suspension authority
206640,KR7206640005,KOSDAQ,True,False,INTERNAL_GAP,2683,2670,2015-09-11,2026-08-21,2015-09-11,2026-08-21,0,13,0,False,False,0,13,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (13) with 13 dates unexplained by suspension authority
206650,KR7206650004,KOSDAQ,True,False,INTERNAL_GAP,2346,2344,2017-01-24,2026-08-21,2017-01-24,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
207760,KR7207760000,KOSDAQ,True,False,TRAILING_GAP,2635,2621,2015-11-23,2026-08-21,2015-11-23,2026-07-31,0,0,14,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
208350,KR7208350009,KOSDAQ,True,False,INTERNAL_GAP,2438,2407,2016-09-09,2026-08-21,2016-09-09,2026-08-21,0,31,0,False,False,0,31,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (31) with 31 dates unexplained by suspension authority
208370,KR7208370007,KOSDAQ,True,False,INTERNAL_GAP,2436,2420,2016-09-13,2026-08-21,2016-09-13,2026-08-21,0,16,0,False,False,0,16,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (16) with 16 dates unexplained by suspension authority
208710,KR7208710004,KOSDAQ,True,False,INTERNAL_GAP,2624,2611,2015-12-08,2026-08-21,2015-12-08,2026-08-21,0,13,0,False,False,0,13,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (13) with 13 dates unexplained by suspension authority
210980,KR7210980009,KOSPI,True,False,INTERNAL_GAP,2740,2719,2015-06-23,2026-08-21,2015-06-23,2026-08-21,0,21,0,False,False,0,21,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (21) with 21 dates unexplained by suspension authority
211050,KR7211050000,KOSDAQ,True,False,INTERNAL_GAP,1104,1094,2022-02-16,2026-08-21,2022-02-16,2026-08-21,0,10,0,False,False,0,10,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (10) with 10 dates unexplained by suspension authority
211270,KR7211270004,KOSDAQ,True,False,INTERNAL_GAP,2568,2566,2016-03-04,2026-08-21,2016-03-04,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
213090,KR7213090004,KOSDAQ,False,True,TRAILING_GAP,1434,1422,2015-12-01,2021-10-01,2015-12-01,2021-09-10,0,0,12,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
214180,KR7214180002,KOSDAQ,True,False,INTERNAL_GAP,2735,2723,2015-06-30,2026-08-21,2015-06-30,2026-08-21,0,12,0,False,False,0,12,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (12) with 12 dates unexplained by suspension authority
214260,KR7214260002,KOSDAQ,True,False,INTERNAL_GAP,1664,1663,2019-11-11,2026-08-21,2019-11-11,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
214270,KR7214270001,KOSDAQ,True,False,INTERNAL_GAP,2424,2405,2016-10-05,2026-08-21,2016-10-05,2026-08-21,0,19,0,False,False,0,19,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (19) with 19 dates unexplained by suspension authority
214370,KR7214370009,KOSDAQ,True,False,INTERNAL_GAP,2639,2352,2015-11-17,2026-08-21,2015-11-17,2026-08-21,0,287,0,False,False,0,287,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (287) with 287 dates unexplained by suspension authority
214390,KR7214390007,KOSPI,True,False,INTERNAL_GAP,2736,2552,2015-06-29,2026-08-21,2015-06-29,2026-08-21,0,184,0,False,False,0,184,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (184) with 184 dates unexplained by suspension authority
214680,KR7214680001,KOSDAQ,True,False,TRAILING_GAP,2381,2379,2016-12-05,2026-08-21,2016-12-05,2026-08-19,0,0,2,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
215000,KR7215000001,KOSDAQ,True,False,INTERNAL_GAP,2794,2793,2015-04-03,2026-08-21,2015-04-03,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
215200,KR7215200007,KOSDAQ,True,False,INTERNAL_GAP,2774,2765,2015-05-04,2026-08-21,2015-05-04,2026-08-21,0,9,0,False,False,0,9,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (9) with 9 dates unexplained by suspension authority
215380,KR7215380007,KOSDAQ,True,False,INTERNAL_GAP,2281,2269,2017-04-28,2026-08-21,2017-04-28,2026-08-21,0,12,0,False,False,0,12,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (12) with 12 dates unexplained by suspension authority
215600,KR7215600008,KOSDAQ,True,False,INTERNAL_GAP,2380,1777,2016-12-06,2026-08-21,2016-12-06,2026-08-21,0,603,0,False,False,0,603,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (603) with 603 dates unexplained by suspension authority
215790,KR7215790007,KOSDAQ,True,False,INTERNAL_GAP,2278,2261,2017-05-08,2026-08-21,2017-05-08,2026-08-21,0,17,0,False,False,0,17,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (17) with 17 dates unexplained by suspension authority
217270,KR7217270008,KOSDAQ,True,False,INTERNAL_GAP,2374,2365,2016-12-14,2026-08-21,2016-12-14,2026-08-21,0,9,0,False,False,0,9,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (9) with 9 dates unexplained by suspension authority
217480,KR7217480003,KOSDAQ,True,False,TRAILING_GAP,2322,2109,2017-03-02,2026-08-21,2017-03-02,2025-10-02,0,0,213,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
217600,KR7217600006,KOSDAQ,False,True,TRAILING_GAP,1397,1384,2017-04-11,2022-12-15,2017-04-11,2022-11-28,0,0,13,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
217620,KR7217620004,KOSDAQ,False,True,INTERNAL_GAP,2126,1626,2017-08-31,2026-05-07,2017-08-31,2026-05-07,0,500,0,False,False,0,500,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (500) with 500 dates unexplained by suspension authority
220630,KR7220630008,KOSDAQ,False,True,INTERNAL_GAP,1390,1355,2016-10-06,2022-05-30,2016-10-06,2022-05-30,0,35,0,False,False,0,35,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (35) with 35 dates unexplained by suspension authority
221800,KR7221800006,KOSDAQ,True,False,INTERNAL_GAP,682,680,2023-11-02,2026-08-21,2023-11-02,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
222160,KR7222160004,KOSDAQ,False,True,INTERNAL_GAP,1132,564,2021-11-18,2026-07-06,2021-11-18,2026-07-06,0,568,0,False,False,0,568,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (568) with 568 dates unexplained by suspension authority
225330,KR7225330000,KOSDAQ,False,True,MIXED_GAP,1459,1433,2016-04-07,2022-03-16,2016-04-07,2022-02-24,0,14,12,False,False,0,14,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (14) with 14 dates unexplained by suspension authority
225570,KR7225570001,KOSDAQ,True,False,INTERNAL_GAP,2255,2244,2017-06-12,2026-08-21,2017-06-12,2026-08-21,0,11,0,False,False,0,11,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (11) with 11 dates unexplained by suspension authority
225650,KR7225650001,KOSDAQ,False,True,TRAILING_GAP,986,972,2015-09-04,2019-09-11,2015-09-04,2019-08-22,0,0,14,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
226340,KR7226340008,KOSDAQ,True,False,INTERNAL_GAP,1919,1918,2018-10-29,2026-08-21,2018-10-29,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
226350,KR7226350007,KOSDAQ,False,True,INTERNAL_GAP,1314,1027,2016-02-03,2021-06-10,2016-02-03,2021-06-10,0,287,0,False,False,0,287,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (287) with 287 dates unexplained by suspension authority
226360,KR7226360006,KOSDAQ,False,True,INTERNAL_GAP,1979,1318,2017-12-18,2026-01-13,2017-12-18,2026-01-13,0,661,0,False,False,0,661,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (661) with 661 dates unexplained by suspension authority
226440,KR7226440006,KOSDAQ,False,True,INTERNAL_GAP,1700,920,2018-07-16,2025-06-18,2018-07-16,2025-06-18,0,780,0,False,False,0,780,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (780) with 780 dates unexplained by suspension authority
