ticker,market,canonical_sector_code,canonical_sector_name,naver_sector_names,naver_sector_count,mapped_naver_sector_codes,classification,possible_reference_date_drift
000050,KOSPI,1016,유통,"섬유,의류,신발,호화품",1,1006,SECTOR_CONFLICT,True
000070,KOSPI,1021,금융,화학,1,1008,SECTOR_CONFLICT,True
000140,KOSPI,1021,금융,음료,1,1005,SECTOR_CONFLICT,True
000150,KOSPI,1013,전기전자,복합기업,1,1021,SECTOR_CONFLICT,True
000180,KOSPI,1026,일반서비스,종이와목재,1,1007,SECTOR_CONFLICT,True
000240,KOSPI,1021,금융,자동차부품,1,1015,SECTOR_CONFLICT,True
000320,KOSPI,1021,금융,건축자재,1,1010,SECTOR_CONFLICT,True
000390,KOSPI,1008,화학,건축자재,1,1010,SECTOR_CONFLICT,True
000480,KOSPI,1010,비금속,비철금속,1,1011,SECTOR_CONFLICT,True
000590,KOSPI,1021,금융,철강,1,1011,SECTOR_CONFLICT,True
000640,KOSPI,1021,금융,제약,1,1009,SECTOR_CONFLICT,True
000650,KOSPI,1019,운송·창고,도로와철도운송,1,1026,SECTOR_CONFLICT,True
000670,KOSPI,1011,금속,핸드셋,1,1013,SECTOR_CONFLICT,True
000680,KOSPI,1016,유통,증권,1,1024,SECTOR_CONFLICT,True
000700,KOSPI,1026,일반서비스,항공화물운송과물류,1,1019,SECTOR_CONFLICT,True
000760,KOSPI,1016,유통,화학,1,1008,SECTOR_CONFLICT,True
000860,KOSPI,1008,화학,건축자재,1,1010,SECTOR_CONFLICT,True
000880,KOSPI,1008,화학,복합기업,1,1021,SECTOR_CONFLICT,True
001230,KOSPI,1021,금융,철강,1,1011,SECTOR_CONFLICT,True
001390,KOSPI,1008,화학,자동차,1,1015,SECTOR_CONFLICT,True
001530,KOSPI,1016,유통,"섬유,의류,신발,호화품",1,1006,SECTOR_CONFLICT,True
001560,KOSPI,1010,비금속,비철금속,1,1011,SECTOR_CONFLICT,True
001740,KOSPI,1016,유통,복합기업,1,1021,SECTOR_CONFLICT,True
001800,KOSPI,1021,금융,식품,1,1005,SECTOR_CONFLICT,True
002030,KOSPI,1026,일반서비스,건축자재,1,1010,SECTOR_CONFLICT,True
002150,KOSPI,1026,일반서비스,건설,1,1018,SECTOR_CONFLICT,True
002230,KOSDAQ,2074,의료·정밀기기,전기제품,1,2072,SECTOR_CONFLICT,True
002350,KOSPI,1008,화학,자동차부품,1,1015,SECTOR_CONFLICT,True
002380,KOSPI,1008,화학,건축자재,1,1010,SECTOR_CONFLICT,True
002620,KOSPI,1026,일반서비스,제약,1,1009,SECTOR_CONFLICT,True
002700,KOSPI,1016,유통,가정용기기와용품,1,1026,SECTOR_CONFLICT,True
002760,KOSPI,1008,화학,식품,1,1005,SECTOR_CONFLICT,True
002810,KOSPI,1016,유통,화학,1,1008,SECTOR_CONFLICT,True
002820,KOSPI,1008,화학,종이와목재,1,1007,SECTOR_CONFLICT,True
002870,KOSPI,1016,유통,포장재,1,1007,SECTOR_CONFLICT,True
003010,KOSPI,1016,유통,기계,1,1012,SECTOR_CONFLICT,True
003030,KOSPI,1021,금융,철강,1,1011,SECTOR_CONFLICT,True
003100,KOSDAQ,2029,운송·창고,운송인프라,1,2072,SECTOR_CONFLICT,True
003160,KOSPI,1014,의료·정밀기기,반도체와반도체장비,1,1013,SECTOR_CONFLICT,True
003380,KOSDAQ,2031,금융,식품,1,2056,SECTOR_CONFLICT,True
003670,KOSPI,1013,전기전자,화학,1,1008,SECTOR_CONFLICT,True
004060,KOSPI,1016,유통,"섬유,의류,신발,호화품",1,1006,SECTOR_CONFLICT,True
004080,KOSPI,1016,유통,건강관리장비와용품,1,1014,SECTOR_CONFLICT,True
004090,KOSPI,1010,비금속,화학,1,1008,SECTOR_CONFLICT,True
004250,KOSPI,1008,화학,포장재,1,1007,SECTOR_CONFLICT,True
004270,KOSPI,1016,유통,전자장비와기기,1,1013,SECTOR_CONFLICT,True
004450,KOSPI,1011,금속,포장재,1,1007,SECTOR_CONFLICT,True
004490,KOSPI,1013,전기전자,자동차부품,1,1015,SECTOR_CONFLICT,True
004780,KOSDAQ,2068,금속,포장재,1,2062,SECTOR_CONFLICT,True
004830,KOSPI,1008,화학,"섬유,의류,신발,호화품",1,1006,SECTOR_CONFLICT,True
004910,KOSPI,1008,화학,건축자재,1,1010,SECTOR_CONFLICT,True
005250,KOSPI,1026,일반서비스,제약,1,1009,SECTOR_CONFLICT,True
005290,KOSDAQ,2065,화학,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
005320,KOSPI,1016,유통,"섬유,의류,신발,호화품",1,1006,SECTOR_CONFLICT,True
005430,KOSPI,1019,운송·창고,운송인프라,1,1021,SECTOR_CONFLICT,True
005690,KOSPI,1013,전기전자,화학,1,1008,SECTOR_CONFLICT,True
005720,KOSPI,1008,화학,자동차부품,1,1015,SECTOR_CONFLICT,True
005740,KOSPI,1021,금융,식품,1,1005,SECTOR_CONFLICT,True
005750,KOSPI,1010,비금속,건축제품,1,1011,SECTOR_CONFLICT,True
005810,KOSPI,1021,금융,비철금속,1,1011,SECTOR_CONFLICT,True
005820,KOSPI,1006,섬유·의류,포장재,1,1007,SECTOR_CONFLICT,True
005870,KOSPI,1013,전기전자,우주항공과국방,1,1015,SECTOR_CONFLICT,True
006040,KOSPI,1021,금융,식품,1,1005,SECTOR_CONFLICT,True
006050,KOSDAQ,2067,비금속,건축제품,1,2065,SECTOR_CONFLICT,True
006060,KOSPI,1016,유통,"섬유,의류,신발,호화품",1,1006,SECTOR_CONFLICT,True
006200,KOSPI,1021,금융,반도체와반도체장비,1,1013,SECTOR_CONFLICT,True
006260,KOSPI,1021,금융,전기장비,1,1013,SECTOR_CONFLICT,True
006840,KOSPI,1021,금융,화학,1,1008,SECTOR_CONFLICT,True
006910,KOSDAQ,2068,금속,전기장비,1,2072,SECTOR_CONFLICT,True
007110,KOSPI,1016,유통,건축자재,1,1010,SECTOR_CONFLICT,True
007340,KOSPI,1013,전기전자,자동차부품,1,1015,SECTOR_CONFLICT,True
007530,KOSDAQ,2068,금속,자동차부품,1,2075,SECTOR_CONFLICT,True
007540,KOSPI,1021,금융,식품,1,1005,SECTOR_CONFLICT,True
007700,KOSPI,1021,금융,"섬유,의류,신발,호화품",1,1006,SECTOR_CONFLICT,True
007860,KOSPI,1021,금융,자동차부품,1,1015,SECTOR_CONFLICT,True
008060,KOSPI,1021,금융,전자장비와기기,1,1013,SECTOR_CONFLICT,True
008250,KOSPI,1007,종이·목재,건축자재,1,1010,SECTOR_CONFLICT,True
008260,KOSPI,1011,금속,건축자재,1,1010,SECTOR_CONFLICT,True
008470,KOSDAQ,2068,금속,기계,1,2070,SECTOR_CONFLICT,True
008490,KOSPI,1008,화학,제약,1,1009,SECTOR_CONFLICT,True
008600,KOSPI,1016,유통,"섬유,의류,신발,호화품",1,1006,SECTOR_CONFLICT,True
008730,KOSPI,1008,화학,포장재,1,1007,SECTOR_CONFLICT,True
008870,KOSPI,1010,비금속,포장재,1,1007,SECTOR_CONFLICT,True
008930,KOSPI,1021,금융,제약,1,1009,SECTOR_CONFLICT,True
009240,KOSPI,1016,유통,가구,1,1027,SECTOR_CONFLICT,True
009310,KOSPI,1012,기계·장비,디스플레이장비및부품,1,1013,SECTOR_CONFLICT,True
009440,KOSPI,1021,금융,상업서비스와공급품,1,1046,SECTOR_CONFLICT,True
009450,KOSPI,1013,전기전자,가정용기기와용품,1,1026,SECTOR_CONFLICT,True
009540,KOSPI,1021,금융,조선,1,1015,SECTOR_CONFLICT,True
009970,KOSPI,1021,금융,"섬유,의류,신발,호화품",1,1006,SECTOR_CONFLICT,True
010040,KOSPI,1010,비금속,비철금속,1,1011,SECTOR_CONFLICT,True
010060,KOSPI,1021,금융,화학,1,1008,SECTOR_CONFLICT,True
010780,KOSPI,1010,비금속,건설,1,1018,SECTOR_CONFLICT,True
010820,KOSPI,1011,금속,우주항공과국방,1,1015,SECTOR_CONFLICT,True
012200,KOSPI,1012,기계·장비,자동차부품,1,1015,SECTOR_CONFLICT,True
012210,KOSDAQ,2068,금속,기계,1,2070,SECTOR_CONFLICT,True
012320,KOSPI,1021,금융,비철금속,1,1011,SECTOR_CONFLICT,True
012340,KOSDAQ,2075,운송장비·부품,전기제품,1,2072,SECTOR_CONFLICT,True
012630,KOSPI,1021,금융,건설,1,1018,SECTOR_CONFLICT,True
012750,KOSPI,1026,일반서비스,상업서비스와공급품,1,1046,SECTOR_CONFLICT,True
013000,KOSPI,1016,유통,화학,1,1008,SECTOR_CONFLICT,True
013030,KOSDAQ,2068,금속,기계,1,2070,SECTOR_CONFLICT,True
013570,KOSPI,1021,금융,자동차부품,1,1015,SECTOR_CONFLICT,True
013990,KOSDAQ,2027,유통,"섬유,의류,신발,호화품",1,2058,SECTOR_CONFLICT,True
014100,KOSDAQ,2027,유통,화장품,1,2065,SECTOR_CONFLICT,True
014190,KOSDAQ,2027,유통,화학,1,2065,SECTOR_CONFLICT,True
014580,KOSPI,1010,비금속,비철금속,1,1011,SECTOR_CONFLICT,True
014620,KOSDAQ,2068,금속,기계,1,2070,SECTOR_CONFLICT,True
014820,KOSPI,1008,화학,포장재,1,1007,SECTOR_CONFLICT,True
014940,KOSDAQ,2070,기계·장비,조선,1,2075,SECTOR_CONFLICT,True
015230,KOSPI,1015,운송장비·부품,기계,1,1012,SECTOR_CONFLICT,True
015360,KOSPI,1026,일반서비스,가스유틸리티,1,1017,SECTOR_CONFLICT,True
015760,KOSPI,1017,전기·가스,전기유틸리티,1,1026,SECTOR_CONFLICT,True
015860,KOSPI,1021,금융,전기장비,1,1013,SECTOR_CONFLICT,True
015890,KOSPI,1008,화학,비철금속,1,1011,SECTOR_CONFLICT,True
016670,KOSDAQ,2027,유통,소프트웨어,1,2118,SECTOR_CONFLICT,True
016710,KOSPI,1026,일반서비스,가스유틸리티,1,1017,SECTOR_CONFLICT,True
016920,KOSDAQ,2027,유통,전자장비와기기,1,2072,SECTOR_CONFLICT,True
017370,KOSPI,1012,기계·장비,자동차부품,1,1015,SECTOR_CONFLICT,True
017510,KOSDAQ,2068,금속,전기장비,1,2072,SECTOR_CONFLICT,True
017940,KOSPI,1016,유통,가스유틸리티,1,1017,SECTOR_CONFLICT,True
017960,KOSPI,1011,금속,조선,1,1015,SECTOR_CONFLICT,True
018310,KOSDAQ,2068,금속,건축제품,1,2065,SECTOR_CONFLICT,True
018670,KOSPI,1016,유통,가스유틸리티,1,1017,SECTOR_CONFLICT,True
018700,KOSDAQ,2027,유통,화장품,1,2065,SECTOR_CONFLICT,True
018880,KOSPI,1012,기계·장비,자동차부품,1,1015,SECTOR_CONFLICT,True
019010,KOSDAQ,2027,유통,"호텔,레스토랑,레저",1,2012,SECTOR_CONFLICT,True
019180,KOSPI,1013,전기전자,자동차부품,1,1015,SECTOR_CONFLICT,True
019210,KOSDAQ,2068,금속,기계,1,2070,SECTOR_CONFLICT,True
019770,KOSDAQ,2070,기계·장비,자동차부품,1,2075,SECTOR_CONFLICT,True
020400,KOSDAQ,2068,금속,자동차부품,1,2075,SECTOR_CONFLICT,True
021650,KOSDAQ,2065,화학,자동차부품,1,2075,SECTOR_CONFLICT,True
022100,KOSPI,1026,일반서비스,IT서비스,1,1046,SECTOR_CONFLICT,True
023160,KOSDAQ,2068,금속,기계,1,2070,SECTOR_CONFLICT,True
023350,KOSPI,1026,일반서비스,건설,1,1018,SECTOR_CONFLICT,True
023590,KOSPI,1046,IT 서비스,증권,1,1024,SECTOR_CONFLICT,True
023900,KOSDAQ,2056,음식료·담배,화학,1,2065,SECTOR_CONFLICT,True
024720,KOSPI,1021,금융,화장품,1,1008,SECTOR_CONFLICT,True
024840,KOSDAQ,2068,금속,전기장비,1,2072,SECTOR_CONFLICT,True
024880,KOSDAQ,2068,금속,기계,1,2070,SECTOR_CONFLICT,True
024890,KOSPI,1008,화학,"섬유,의류,신발,호화품",1,1006,SECTOR_CONFLICT,True
024940,KOSDAQ,2027,유통,가정용기기와용품,1,2072,SECTOR_CONFLICT,True
025440,KOSDAQ,2072,전기전자,자동차부품,1,2075,SECTOR_CONFLICT,True
025530,KOSPI,1016,유통,자동차부품,1,1015,SECTOR_CONFLICT,True
025540,KOSPI,1013,전기전자,자동차부품,1,1015,SECTOR_CONFLICT,True
025560,KOSPI,1014,의료·정밀기기,반도체와반도체장비,1,1013,SECTOR_CONFLICT,True
025750,KOSPI,1007,종이·목재,건축자재,1,1010,SECTOR_CONFLICT,True
025770,KOSDAQ,2114,통신,IT서비스,1,2118,SECTOR_CONFLICT,True
025870,KOSDAQ,2027,유통,식품,1,2056,SECTOR_CONFLICT,True
025890,KOSPI,1012,기계·장비,철강,1,1011,SECTOR_CONFLICT,True
025900,KOSDAQ,2062,종이·목재,건축자재,1,2067,SECTOR_CONFLICT,True
026040,KOSDAQ,2077,기타제조,"섬유,의류,신발,호화품",1,2058,SECTOR_CONFLICT,True
026960,KOSPI,1016,유통,식품,1,1005,SECTOR_CONFLICT,True
027410,KOSPI,1021,금융,화학,1,1008,SECTOR_CONFLICT,True
028050,KOSPI,1026,일반서비스,건설,1,1018,SECTOR_CONFLICT,True
028080,KOSDAQ,2118,IT 서비스,전자제품,1,2072,SECTOR_CONFLICT,True
028260,KOSPI,1016,유통,복합기업,1,1021,SECTOR_CONFLICT,True
028300,KOSDAQ,2066,제약,건강관리장비와용품,1,2074,SECTOR_CONFLICT,True
029460,KOSPI,1014,의료·정밀기기,반도체와반도체장비,1,1013,SECTOR_CONFLICT,True
029480,KOSDAQ,2072,전기전자,IT서비스,1,2118,SECTOR_CONFLICT,True
030530,KOSDAQ,2065,화학,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
031310,KOSDAQ,2114,통신,통신장비,1,2072,SECTOR_CONFLICT,True
031330,KOSDAQ,2027,유통,전자장비와기기,1,2072,SECTOR_CONFLICT,True
031430,KOSPI,1016,유통,"섬유,의류,신발,호화품",1,1006,SECTOR_CONFLICT,True
031860,KOSDAQ,2027,유통,컴퓨터와주변기기,1,2072,SECTOR_CONFLICT,True
031980,KOSDAQ,2070,기계·장비,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
032190,KOSDAQ,2027,유통,증권,1,2031,SECTOR_CONFLICT,True
032790,KOSDAQ,2027,유통,IT서비스,1,2118,SECTOR_CONFLICT,True
032820,KOSDAQ,2072,전기전자,우주항공과국방,1,2075,SECTOR_CONFLICT,True
032860,KOSDAQ,2012,일반서비스,판매업체,1,2027,SECTOR_CONFLICT,True
032940,KOSDAQ,2027,유통,화장품,1,2065,SECTOR_CONFLICT,True
033310,KOSDAQ,2072,전기전자,자동차부품,1,2075,SECTOR_CONFLICT,True
033320,KOSDAQ,2027,유통,컴퓨터와주변기기,1,2072,SECTOR_CONFLICT,True
034310,KOSPI,1026,일반서비스,IT서비스,1,1046,SECTOR_CONFLICT,True
034810,KOSDAQ,2031,금융,종이와목재,1,2062,SECTOR_CONFLICT,True
035150,KOSPI,1008,화학,"섬유,의류,신발,호화품",1,1006,SECTOR_CONFLICT,True
035290,KOSDAQ,2037,오락·문화,교육서비스,1,2012,SECTOR_CONFLICT,True
035610,KOSDAQ,2012,일반서비스,건강관리기술,1,2118,SECTOR_CONFLICT,True
036090,KOSDAQ,2070,기계·장비,디스플레이장비및부품,1,2072,SECTOR_CONFLICT,True
036200,KOSDAQ,2070,기계·장비,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
036220,KOSDAQ,2074,의료·정밀기기,생명과학도구및서비스,1,2012,SECTOR_CONFLICT,True
036530,KOSPI,1021,금융,자동차부품,1,1015,SECTOR_CONFLICT,True
036620,KOSDAQ,2027,유통,"섬유,의류,신발,호화품",1,2058,SECTOR_CONFLICT,True
036710,KOSDAQ,2012,일반서비스,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
036830,KOSDAQ,2012,일반서비스,전기제품,1,2072,SECTOR_CONFLICT,True
036930,KOSDAQ,2070,기계·장비,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
037270,KOSPI,1046,IT 서비스,방송과엔터테인먼트,1,1047,SECTOR_CONFLICT,True
037350,KOSDAQ,2012,일반서비스,건설,1,2026,SECTOR_CONFLICT,True
037370,KOSDAQ,2065,화학,비철금속,1,2068,SECTOR_CONFLICT,True
037400,KOSDAQ,2027,유통,디스플레이장비및부품,1,2072,SECTOR_CONFLICT,True
037440,KOSDAQ,2012,일반서비스,건설,1,2026,SECTOR_CONFLICT,True
038010,KOSDAQ,2068,금속,조선,1,2075,SECTOR_CONFLICT,True
038070,KOSDAQ,2027,유통,생물공학,1,2066,SECTOR_CONFLICT,True
038530,KOSDAQ,2027,유통,IT서비스,1,2118,SECTOR_CONFLICT,True
038540,KOSDAQ,2118,IT 서비스,기타금융,1,2031,SECTOR_CONFLICT,True
038620,KOSDAQ,2027,유통,운송인프라,1,2072,SECTOR_CONFLICT,True
038880,KOSDAQ,2072,전기전자,자동차부품,1,2075,SECTOR_CONFLICT,True
039020,KOSDAQ,2062,종이·목재,건축자재,1,2067,SECTOR_CONFLICT,True
039030,KOSDAQ,2070,기계·장비,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
039420,KOSDAQ,2114,통신,IT서비스,1,2118,SECTOR_CONFLICT,True
039440,KOSDAQ,2070,기계·장비,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
039830,KOSDAQ,2012,일반서비스,레저용장비와제품,1,2027,SECTOR_CONFLICT,True
039860,KOSDAQ,2074,의료·정밀기기,생명과학도구및서비스,1,2012,SECTOR_CONFLICT,True
040910,KOSDAQ,2070,기계·장비,디스플레이장비및부품,1,2072,SECTOR_CONFLICT,True
041020,KOSDAQ,2118,IT 서비스,자동차부품,1,2075,SECTOR_CONFLICT,True
041520,KOSDAQ,2074,의료·정밀기기,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
041930,KOSDAQ,2065,화학,자동차부품,1,2075,SECTOR_CONFLICT,True
042040,KOSDAQ,2027,유통,화학,1,2065,SECTOR_CONFLICT,True
