ticker,name,weekly_date,sample_context_count,fast_score,fast_score_status,fast_monthly_permission_state,fast_daily_risk_state,fast_machine_stage,fast_machine_stage_status,fast_weekly_core_score,fast_conditional_status,pattern_a_evaluation_status,pattern_a_score,pattern_a_stage,pattern_a_candidate_active,fast_trigger_event_status,pattern_a_candidate_event_status
006260,LS,2019-03-08,1,55.76,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,51.0,EVENT_NOT_OBSERVED,READY,51.63564206794637,base,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-03-15,1,63.11,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,61.5,EVENT_NOT_OBSERVED,READY,51.63564206794637,transition,True,NOT_OBSERVED,OBSERVED
006260,LS,2019-03-22,1,49.46,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,42.0,EVENT_NOT_OBSERVED,READY,51.63564206794637,transition,True,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-03-29,1,51.83,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,43.5,EVENT_NOT_OBSERVED,READY,51.63564206794637,base,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-04-05,1,48.67,READY,EARLY_REGIME,NORMAL,SETUP,READY,54.0,EVENT_NOT_OBSERVED,READY,50.080728668995484,base,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-04-12,1,48.67,READY,EARLY_REGIME,NORMAL,SETUP,READY,54.0,EVENT_NOT_OBSERVED,READY,50.080728668995484,base,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-04-19,1,48.67,READY,EARLY_REGIME,NORMAL,SETUP,READY,54.0,EVENT_NOT_OBSERVED,READY,50.080728668995484,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-04-26,1,45.17,READY,EARLY_REGIME,NORMAL,SETUP,READY,49.0,EVENT_NOT_OBSERVED,READY,50.080728668995484,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-05-03,1,45.17,READY,EARLY_REGIME,NORMAL,SETUP,READY,49.0,EVENT_NOT_OBSERVED,READY,43.877608464173825,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-05-10,1,37.83,READY,EARLY_REGIME,NORMAL,SETUP,READY,38.5,EVENT_NOT_OBSERVED,READY,43.877608464173825,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-05-17,1,30.21,READY,EARLY_REGIME,ELEVATED,WATCH,READY,37.0,EVENT_NOT_OBSERVED,READY,43.877608464173825,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-05-24,1,35.46,READY,EARLY_REGIME,NORMAL,WATCH,READY,37.0,EVENT_NOT_OBSERVED,READY,43.877608464173825,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-05-31,1,35.46,READY,EARLY_REGIME,NORMAL,WATCH,READY,37.0,EVENT_NOT_OBSERVED,READY,28.72460039399289,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-06-07,1,47.62,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,28.72460039399289,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-06-14,1,47.62,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,28.72460039399289,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-06-21,1,40.27,READY,EARLY_REGIME,NORMAL,WATCH,READY,42.0,EVENT_NOT_OBSERVED,READY,28.72460039399289,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-06-28,1,47.62,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,28.72460039399289,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-07-05,1,47.62,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,16.427700653410337,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-07-12,1,46.31,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,16.427700653410337,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-07-19,1,47.62,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,16.427700653410337,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-07-26,1,38.96,READY,EARLY_REGIME,NORMAL,WATCH,READY,42.0,EVENT_NOT_OBSERVED,READY,16.427700653410337,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-08-02,1,38.96,READY,EARLY_REGIME,NORMAL,WATCH,READY,42.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-08-09,1,33.71,READY,EARLY_REGIME,ELEVATED,WATCH,READY,42.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-08-16,1,38.96,READY,EARLY_REGIME,NORMAL,WATCH,READY,42.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-08-23,1,38.96,READY,EARLY_REGIME,NORMAL,WATCH,READY,42.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-08-30,1,40.27,READY,EARLY_REGIME,NORMAL,WATCH,READY,42.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-09-06,1,47.62,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-09-20,1,47.62,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-09-27,1,47.62,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-10-04,1,47.62,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-10-11,1,47.62,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-10-18,1,53.75,READY,EARLY_REGIME,NORMAL,SETUP,READY,61.25,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-10-25,1,53.75,READY,EARLY_REGIME,NORMAL,SETUP,READY,61.25,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-11-01,1,54.8,READY,EARLY_REGIME,NORMAL,TREND,READY,62.75,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-11-08,1,54.8,READY,EARLY_REGIME,NORMAL,TREND,READY,62.75,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-11-15,1,53.99,READY,EARLY_REGIME,NORMAL,TREND,READY,62.75,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-11-22,1,41.36,READY,EARLY_REGIME,NORMAL,SETUP,READY,49.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-11-29,1,42.67,READY,EARLY_REGIME,NORMAL,WATCH,READY,49.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-12-06,1,38.47,READY,EARLY_REGIME,NORMAL,WATCH,READY,43.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-12-13,1,44.6,READY,EARLY_REGIME,NORMAL,WATCH,READY,51.75,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-12-20,1,48.8,READY,EARLY_REGIME,NORMAL,WATCH,READY,57.75,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2019-12-27,1,48.8,READY,EARLY_REGIME,NORMAL,SETUP,READY,57.75,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-01-03,1,48.8,READY,EARLY_REGIME,NORMAL,SETUP,READY,57.75,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-01-10,1,42.67,READY,EARLY_REGIME,NORMAL,WATCH,READY,49.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-01-17,1,42.67,READY,EARLY_REGIME,NORMAL,SETUP,READY,49.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-01-31,1,41.62,READY,EARLY_REGIME,NORMAL,WATCH,READY,47.5,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-02-07,1,41.62,READY,EARLY_REGIME,NORMAL,WATCH,READY,47.5,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-02-14,1,41.62,READY,EARLY_REGIME,NORMAL,SETUP,READY,47.5,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-02-21,1,41.62,READY,EARLY_REGIME,NORMAL,SETUP,READY,47.5,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-02-28,1,34.27,READY,EARLY_REGIME,NORMAL,WATCH,READY,37.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-03-06,1,32.96,READY,EARLY_REGIME,NORMAL,WATCH,READY,37.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-03-13,1,18.26,READY,EARLY_REGIME,EXTREME,WATCH,READY,31.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-03-20,1,16.95,READY,EARLY_REGIME,EXTREME,WATCH,READY,31.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-03-27,1,22.2,READY,EARLY_REGIME,EXTREME,WATCH,READY,31.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-04-03,1,28.76,READY,EARLY_REGIME,NORMAL,WATCH,READY,31.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-04-10,1,28.76,READY,EARLY_REGIME,NORMAL,WATCH,READY,31.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-04-17,1,32.96,READY,EARLY_REGIME,NORMAL,WATCH,READY,37.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-04-24,1,32.96,READY,EARLY_REGIME,NORMAL,WATCH,READY,37.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-05-08,1,33.71,READY,EARLY_REGIME,ELEVATED,WATCH,READY,42.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-05-15,1,38.96,READY,EARLY_REGIME,NORMAL,WATCH,READY,42.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-05-22,1,46.31,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-05-29,1,46.31,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-06-05,1,46.31,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-06-12,1,41.06,READY,EARLY_REGIME,ELEVATED,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-06-19,1,46.31,READY,EARLY_REGIME,NORMAL,SETUP,READY,52.5,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-06-26,1,38.96,READY,EARLY_REGIME,NORMAL,WATCH,READY,42.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-07-03,1,38.96,READY,EARLY_REGIME,NORMAL,WATCH,READY,42.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-07-10,1,47.36,READY,EARLY_REGIME,NORMAL,SETUP,READY,54.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-07-17,1,47.36,READY,EARLY_REGIME,NORMAL,SETUP,READY,54.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-07-24,1,53.49,READY,EARLY_REGIME,NORMAL,TREND,READY,62.75,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-07-31,1,63.99,READY,PERMITTED_REGIME,NORMAL,TREND,READY,62.75,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-08-07,1,63.99,READY,PERMITTED_REGIME,NORMAL,TREND,READY,62.75,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-08-14,1,66.44,READY,PERMITTED_REGIME,NORMAL,TREND,READY,66.25,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-08-21,1,54.36,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,49.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-08-28,1,60.49,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,57.75,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-09-04,1,63.11,READY,PERMITTED_REGIME,ELEVATED,TRIGGER,READY,69.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,OBSERVED,NOT_OBSERVED
006260,LS,2020-09-11,1,74.42,READY,PERMITTED_REGIME,EXTREME,TRIGGER,READY,82.75,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-09-18,1,73.55,READY,PERMITTED_REGIME,ELEVATED,SETUP,READY,74.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-09-25,1,54.65,READY,PERMITTED_REGIME,ELEVATED,SETUP,READY,47.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-10-16,1,69.61,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,66.5,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-10-23,1,69.61,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,66.5,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-10-30,1,55.96,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,47.0,EVENT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-11-06,1,64.36,READY,PERMITTED_REGIME,ELEVATED,SETUP,READY,66.5,EVENT_OBSERVED,READY,28.74856595752636,transition,True,NOT_OBSERVED,OBSERVED
006260,LS,2020-11-13,1,64.36,READY,PERMITTED_REGIME,ELEVATED,SETUP,READY,66.5,EVENT_OBSERVED,READY,28.74856595752636,transition,True,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-11-20,1,74.86,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,28.74856595752636,transition,True,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-11-27,1,74.86,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,28.74856595752636,transition,True,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-12-04,1,80.99,READY,PERMITTED_REGIME,NORMAL,TREND,READY,82.75,EVENT_OBSERVED,READY,57.30909391601293,transition,True,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-12-11,1,80.99,READY,PERMITTED_REGIME,NORMAL,TREND,READY,82.75,EVENT_OBSERVED,READY,57.30909391601293,transition,True,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2020-12-18,1,72.74,READY,PERMITTED_REGIME,ELEVATED,TRIGGER,READY,82.75,EVENT_NOT_OBSERVED,READY,57.30909391601293,transition,True,OBSERVED,NOT_OBSERVED
006260,LS,2021-01-08,2,63.29,READY,LATE_OR_EXTENDED_REGIME,ELEVATED,TRIGGER,READY,82.75,EVENT_NOT_OBSERVED,READY,89.19353287614953,early_trend,True,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-01-15,2,62.91,READY,LATE_OR_EXTENDED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,88.98924073121925,early_trend,True,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-01-22,2,69.04,READY,LATE_OR_EXTENDED_REGIME,NORMAL,TRIGGER,READY,82.75,EVENT_OBSERVED,READY,89.0342038452272,early_trend,True,OBSERVED,NOT_OBSERVED
006260,LS,2021-01-29,2,59.91,READY,LATE_OR_EXTENDED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,88.9526980847332,early_trend,True,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-02-05,2,69.36,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,89.78284255737057,transition,True,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-02-19,2,69.36,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,89.25962517890618,transition,True,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-02-26,2,65.86,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,69.0,EVENT_OBSERVED,READY,89.10815443091971,transition,True,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-03-05,2,65.86,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,69.0,EVENT_OBSERVED,READY,76.45533436334253,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-03-12,2,61.66,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,63.0,EVENT_OBSERVED,READY,76.06863634116942,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-03-19,2,65.86,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,69.0,EVENT_OBSERVED,READY,68.02908057440764,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-03-26,2,61.66,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,63.0,EVENT_OBSERVED,READY,68.02908057440764,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-04-02,2,65.86,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,69.0,EVENT_OBSERVED,READY,57.23255744151662,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-04-09,2,61.66,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,63.0,EVENT_OBSERVED,READY,57.23255744151662,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-04-16,2,62.97,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,63.0,EVENT_OBSERVED,READY,57.23255744151662,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-04-23,2,67.17,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,69.0,EVENT_OBSERVED,READY,57.23255744151662,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-04-30,2,63.85,READY,LATE_OR_EXTENDED_REGIME,NORMAL,SETUP,READY,77.75,EVENT_OBSERVED,READY,45.77549310537036,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-05-07,2,61.49,READY,LATE_OR_EXTENDED_REGIME,NORMAL,WATCH,READY,76.25,EVENT_OBSERVED,READY,45.77549310537036,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-05-14,2,55.36,READY,LATE_OR_EXTENDED_REGIME,NORMAL,SETUP,READY,67.5,EVENT_OBSERVED,READY,53.95058836715711,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-05-21,2,55.36,READY,LATE_OR_EXTENDED_REGIME,NORMAL,SETUP,READY,67.5,EVENT_OBSERVED,READY,53.88272034470968,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-05-28,2,55.36,READY,LATE_OR_EXTENDED_REGIME,NORMAL,SETUP,READY,67.5,EVENT_OBSERVED,READY,53.859913082888966,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-06-04,2,68.31,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,72.5,EVENT_OBSERVED,READY,53.45598676711592,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-06-11,2,69.62,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,72.5,EVENT_OBSERVED,READY,53.54722263631912,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-06-18,2,69.62,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,72.5,EVENT_OBSERVED,READY,53.62979590073866,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-06-25,2,67.17,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,69.0,EVENT_OBSERVED,READY,53.64736873696667,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-07-02,2,79.05,READY,PERMITTED_REGIME,NORMAL,TREND,READY,82.75,EVENT_OBSERVED,READY,64.82679904013656,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-07-09,2,75.42,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_NOT_OBSERVED,READY,64.82679904013656,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-07-16,2,75.42,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_NOT_OBSERVED,READY,64.82679904013656,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-07-23,2,81.55,READY,PERMITTED_REGIME,NORMAL,TREND,READY,82.75,EVENT_NOT_OBSERVED,READY,64.82679904013656,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-07-30,2,81.55,READY,PERMITTED_REGIME,NORMAL,TREND,READY,82.75,EVENT_NOT_OBSERVED,READY,64.82679904013656,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-08-06,2,72.1,READY,LATE_OR_EXTENDED_REGIME,NORMAL,TREND,READY,82.75,EVENT_NOT_OBSERVED,READY,51.64698302593709,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-08-13,2,65.97,READY,LATE_OR_EXTENDED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_NOT_OBSERVED,READY,43.63530680064247,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-08-20,2,64.66,READY,LATE_OR_EXTENDED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_NOT_OBSERVED,READY,43.63530680064247,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-08-27,2,65.97,READY,LATE_OR_EXTENDED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_NOT_OBSERVED,READY,43.63530680064247,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-09-03,2,73.17,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_NOT_OBSERVED,READY,52.10434301099578,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-09-10,2,73.17,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_NOT_OBSERVED,READY,52.10434301099578,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-09-17,2,72.12,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,72.5,EVENT_NOT_OBSERVED,READY,52.10434301099578,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-09-24,2,72.12,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,72.5,EVENT_NOT_OBSERVED,READY,52.10434301099578,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-10-01,1,72.12,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,72.5,EVENT_NOT_OBSERVED,READY,52.321367763415246,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-10-08,1,68.62,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,67.5,EVENT_NOT_OBSERVED,READY,52.321367763415246,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-10-15,1,68.62,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,67.5,EVENT_NOT_OBSERVED,READY,52.321367763415246,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-10-22,1,68.62,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,67.5,EVENT_NOT_OBSERVED,READY,52.321367763415246,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-10-29,1,68.62,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,67.5,EVENT_NOT_OBSERVED,READY,52.321367763415246,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-11-05,1,68.62,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,67.5,EVENT_NOT_OBSERVED,READY,51.998845724722365,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-11-12,1,61.27,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,57.0,EVENT_NOT_OBSERVED,READY,51.998845724722365,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-11-19,1,53.57,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,46.0,EVENT_NOT_OBSERVED,READY,51.998845724722365,progressed,False,NOT_OBSERVED,NOT_OBSERVED
006260,LS,2021-11-26,1,49.38,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,READY,51.998845724722365,progressed,False,NOT_OBSERVED,NOT_OBSERVED
