effective_date,ticker,market,sector_codes,sector_names
2026-08-14,001080,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,0010F0,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,0010V0,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,001130,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,0011A0,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,0011T0,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,001200,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,001210,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,001270,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,001290,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,001340,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,001360,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,001380,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,001390,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,0013V0,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,001420,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,001430,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,001440,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,001450,['KOSPI'],"['1021', '1025']","['금융', '보험']"
2026-08-14,001460,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,001500,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,001510,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,001520,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,001540,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,001550,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,001560,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,001570,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,0015G0,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,0015N0,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,001620,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,001630,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,001680,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,001720,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,001750,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,001770,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,001780,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,001790,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,0017J0,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,001810,['KOSDAQ'],"['2024', '2062']","['제조', '종이·목재']"
2026-08-14,001820,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,001940,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,002070,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,002100,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,002140,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,002170,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,002200,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,002210,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,002220,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,002230,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,002240,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,002310,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,002350,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,002360,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,002380,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,002390,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,002600,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,002630,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,002680,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,002690,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,002710,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,002720,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,002760,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,002790,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,002800,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,002820,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,002840,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,002880,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,002900,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,002920,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,002960,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,003000,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,003060,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,003080,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,003090,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,003120,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,003160,['KOSPI'],"['1014', '1027']","['의료·정밀기기', '제조']"
2026-08-14,003200,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,003220,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,003230,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,003240,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,003300,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,003310,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,003350,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,003460,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,003470,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,003520,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,003530,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,003540,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,003570,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,003610,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,003620,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,003650,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,003670,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,003680,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,003690,['KOSPI'],"['1021', '1025']","['금융', '보험']"
2026-08-14,003720,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,003780,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,003800,['KOSDAQ'],"['2024', '2077']","['기타제조', '제조']"
2026-08-14,003830,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,003850,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,003920,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,003960,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,004000,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,004020,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,004090,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,004100,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,004250,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,004310,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,004370,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,004380,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,004410,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,004430,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,004440,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,004450,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,004490,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,004540,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,004560,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,004650,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,004700,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,004710,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,004720,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,004770,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,004780,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,004830,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,004840,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,004870,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,004890,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,004910,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,004920,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,004980,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,005010,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,005030,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,005070,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,005160,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,005180,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,005290,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,005300,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,005380,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,005420,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,005490,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,005500,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,005610,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,005670,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,005680,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,005690,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,005710,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,005720,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,005750,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,005800,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,005820,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,005830,['KOSPI'],"['1021', '1025']","['금융', '보험']"
2026-08-14,005850,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,005860,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,005870,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,005930,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,005940,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,005950,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,005990,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,006050,['KOSDAQ'],"['2024', '2067']","['비금속', '제조']"
2026-08-14,006090,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,006110,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,006140,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,006280,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,006340,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,006380,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,006400,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,006570,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,006620,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,006650,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,006660,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,006740,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,006800,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,006890,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,006910,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,006920,['KOSDAQ'],"['2024', '2067']","['비금속', '제조']"
2026-08-14,006980,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,007160,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,007210,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,007280,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,007310,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,007340,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,007370,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,007390,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,007460,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,007530,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,007570,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,007590,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,007610,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,007660,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,007690,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,007770,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,007810,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,007820,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,007980,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,008040,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,008250,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,008260,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,008290,['KOSDAQ'],"['2024', '2058']","['섬유·의류', '제조']"
2026-08-14,008350,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,008370,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,008420,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,008470,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,008490,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,008700,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,008730,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,008830,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,008870,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,0088M0,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,008970,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,009140,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,009150,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,009160,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,009190,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,009200,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,009270,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,009290,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,009300,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,009310,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,009320,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,009420,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,009450,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,009460,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,009470,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,009520,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,009580,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,009620,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,009680,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,009730,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,009770,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,009780,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,009830,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,009900,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,010040,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,010100,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,010120,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,010130,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,010140,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,010170,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,010240,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,010580,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,010640,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,010660,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,010690,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,010770,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,010780,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,010820,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,010950,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,011000,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,011040,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,011070,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,011080,['KOSDAQ'],"['2024', '2058']","['섬유·의류', '제조']"
2026-08-14,011150,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,011170,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,011210,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,011230,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,011280,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,011300,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,011320,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,011330,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,011390,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,011500,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,011690,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,011700,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,011780,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,011790,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,011930,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,0120G0,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,012160,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,012200,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,012210,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,012280,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,012330,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,012340,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,012450,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,012610,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,012620,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,012690,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,012790,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,012800,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,012860,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,013030,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,013310,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,013520,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,013720,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,013810,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,013870,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,014160,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,014280,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,014440,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,014530,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,014570,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,014580,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,014620,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,014680,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,014710,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,014820,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,014830,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,014910,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,014940,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,014950,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,014970,['KOSDAQ'],"['2024', '2062']","['제조', '종이·목재']"
2026-08-14,014990,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,015230,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,015260,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,015590,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,0156T0,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,015710,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,015750,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,015890,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,016090,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,016100,['KOSDAQ'],"['2024', '2062']","['제조', '종이·목재']"
2026-08-14,016360,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,016380,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,016450,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,016580,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,016590,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,016610,['KOSPI'],"['1021', '1024']","['금융', '증권']"
2026-08-14,016740,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,016790,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,017040,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,017180,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,017250,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,017370,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,017480,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,017510,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,017550,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,017650,['KOSDAQ'],"['2024', '2062']","['제조', '종이·목재']"
2026-08-14,017800,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,017810,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,017860,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,017890,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,017900,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,017960,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,018000,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,018120,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,018250,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,018290,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,018310,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,018470,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,018500,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,018620,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,018680,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,018880,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,019170,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,019180,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,019210,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
