ticker,name,market,isu_cd,control_trade_id,control_trade_sequence,identity_lifecycle,identity_effective_from,identity_effective_to,entry_signal_date,entry_execution_date,entry_open,full_path_raw_mfe,full_path_raw_mae,full_path_mfe_cohort,v2_exit_reason,v2_exit_category,v2_exit_signal_date,v2_exit_execution_date,v2_exit_price,v2_terminal_return,v2_mfe,v2_mae,v2_holding_days,v2_trade_status,v2_giveback,v4_exit_reason,v4_exit_signal_date,v4_exit_execution_date,v4_exit_price,v4_terminal_return,v4_strategy_path_mfe,v4_strategy_path_mae,v4_holding_days,v4_trade_status,v4_fast_state_at_exit,v4_active_soft_threshold,v4_active_hard_threshold,v4_mfe_tier,v4_phase_at_exit,v4_max_hwm_drawdown_pct,v4_final_valuation_date,v4_final_valuation_price,v4_unexecuted_exit_signal_date,v4_unexecuted_exit_reason,v4_giveback,v3_exit_reason,v3_terminal_return,v3_strategy_path_mfe,v3_giveback,entry_signal_date_match,entry_execution_date_match,entry_open_match,return_delta_v4_minus_v2,improved_worsened_same
131970,두산테스나,KOSDAQ,KR7131970006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_131970_KR7131970006_KOSDAQ_01,1,2013-10-22|2026-08-21,2013-10-22,2026-08-21,2023-03-31,2023-04-03,40000.0,392.25,-44.875,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-05-10,2023-05-11,34400.0,-14.0,5.0,-16.5,27,REALIZED,19.0,WINNER_HARD_EXIT,2023-09-25,2023-09-26,44950.0,12.38,39.75,-16.5,122,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.75,2023-09-26,44950.0,,,27.37,SOFT_EXIT,12.75,26.25,13.5,True,True,True,26.38,improved
131970,두산테스나,KOSDAQ,KR7131970006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_131970_KR7131970006_KOSDAQ_02,2,2013-10-22|2026-08-21,2013-10-22,2026-08-21,2023-06-09,2023-06-12,39550.0,397.850822,-44.247788,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-02-29,2024-03-04,43450.0,9.86,61.82,-6.57,179,REALIZED,51.96,WINNER_HARD_EXIT,2023-09-25,2023-09-26,44950.0,13.65,41.34,-6.57,76,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.75,2023-09-26,44950.0,,,27.69,SOFT_EXIT,14.03,27.69,13.66,True,True,True,3.79,improved
131970,두산테스나,KOSDAQ,KR7131970006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_131970_KR7131970006_KOSDAQ_03,3,2013-10-22|2026-08-21,2013-10-22,2026-08-21,2025-10-10,2025-10-13,43650.0,351.088202,-7.216495,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-03-31,2026-04-01,107000.0,145.13,169.19,-7.22,116,REALIZED,24.06,WINNER_HARD_EXIT,2025-11-14,2025-11-17,45100.0,3.32,26.92,-0.11,26,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.4,2025-11-17,45100.0,,,23.6,SOFT_EXIT,14.32,26.92,12.6,True,True,True,-141.81,worsened
137400,피엔티,KOSDAQ,KR7137400008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_137400_KR7137400008_KOSDAQ_01,1,2012-07-06|2026-08-21,2012-07-06,2026-08-21,2024-06-07,2024-06-10,79400.0,12.720403,-71.032746,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-06-27,2024-06-28,66700.0,-15.99,12.72,-16.12,15,REALIZED,28.71,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2024-09-06,2024-09-09,46050.0,-42.0,12.72,-42.13,65,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-46.7,2024-09-09,46050.0,,,54.72,OPEN_AT_CUTOFF,-64.86,12.72,77.58,True,True,True,-26.01,worsened
137400,피엔티,KOSDAQ,KR7137400008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_137400_KR7137400008_KOSDAQ_02,2,2012-07-06|2026-08-21,2012-07-06,2026-08-21,2026-02-20,2026-02-23,54500.0,13.761468,-57.798165,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-03-04,2026-03-05,45300.0,-16.88,2.57,-24.77,8,REALIZED,19.45,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2026-07-10,2026-07-13,32300.0,-40.73,13.76,-45.6,96,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-50.73,2026-07-13,32300.0,,,54.49,OPEN_AT_CUTOFF,-48.81,13.76,62.57,True,True,True,-23.85,worsened
137400,피엔티,KOSDAQ,KR7137400008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_137400_KR7137400008_KOSDAQ_03,3,2012-07-06|2026-08-21,2012-07-06,2026-08-21,2026-04-17,2026-04-20,54100.0,14.602588,-57.486137,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-05-19,2026-05-20,45050.0,-16.73,14.6,-18.11,21,REALIZED,31.33,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2026-07-10,2026-07-13,32300.0,-40.3,14.6,-45.19,57,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-50.73,2026-07-13,32300.0,,,54.9,OPEN_AT_CUTOFF,-48.43,14.6,63.03,True,True,True,-23.57,worsened
138040,메리츠금융지주,KOSPI,KR7138040001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_138040_KR7138040001_KOSPI_01,1,2011-05-13|2026-08-21,2011-05-13,2026-08-21,2023-08-18,2023-08-21,50000.0,199.6,-5.6,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2023-12-31,2024-01-02,58400.0,16.8,19.6,-5.6,89,REALIZED,2.8,WINNER_SOFT_WATCH_EXIT,2026-05-15,2026-05-18,106300.0,112.6,199.6,-5.6,665,REALIZED,WATCH,-20.0,-30.0,MFE_100_TO_200,WINNER,-29.71,2026-05-18,106300.0,,,87.0,SOFT_EXIT,47.4,76.6,29.2,True,True,True,95.8,improved
138040,메리츠금융지주,KOSPI,KR7138040001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_138040_KR7138040001_KOSPI_02,2,2011-05-13|2026-08-21,2011-05-13,2026-08-21,2026-02-13,2026-02-19,140400.0,6.695157,-30.19943,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-03-04,2026-03-05,116900.0,-16.74,6.7,-22.44,10,REALIZED,23.44,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2026-05-15,2026-05-18,106300.0,-24.29,6.7,-26.35,60,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-29.71,2026-05-18,106300.0,,,30.99,OPEN_AT_CUTOFF,-17.81,6.7,24.51,True,True,True,-7.55,worsened
138490,코오롱ENP,KOSPI,KR7138490008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_138490_KR7138490008_KOSPI_01,1,2011-06-15|2026-04-15,2011-06-15,2026-04-15,2025-10-24,2025-10-27,8050.0,97.515528,-9.937888,WINNER_CAPABLE_GE_20,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,86.34,97.52,-9.94,103,OPEN_AT_CUTOFF,11.18,OPEN_AT_CUTOFF,,,,86.34,97.52,-9.94,103,OPEN_AT_CUTOFF,,,,,,-20.38,2026-03-27,15000.0,,,11.18,OPEN_AT_CUTOFF,86.34,97.52,11.18,True,True,True,0.0,same
138580,비즈니스온,KOSDAQ,KR7138580006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_138580_KR7138580006_KOSDAQ_01,1,2017-11-30|2024-11-21,2017-11-30,2024-11-21,2023-10-13,2023-10-16,13900.0,28.633094,-16.546763,WINNER_CAPABLE_GE_20,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,14.03,28.63,-16.55,259,OPEN_AT_CUTOFF,14.6,WINNER_HARD_EXIT,2023-12-26,2023-12-27,12760.0,-8.2,28.63,-15.04,52,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-28.3,2023-12-27,12760.0,,,36.83,SOFT_EXIT,24.17,28.63,4.46,True,True,True,-22.23,worsened
138930,BNK금융지주,KOSPI,KR7138930003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_138930_KR7138930003_KOSPI_01,1,2011-03-30|2026-08-21,2011-03-30,2026-08-21,2021-04-23,2021-04-26,6970.0,230.703013,-14.490674,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2022-01-31,2022-02-03,8100.0,16.21,32.86,-0.72,192,REALIZED,16.65,WINNER_HARD_EXIT,2022-03-08,2022-03-10,7560.0,8.46,32.86,-0.72,215,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.84,2022-03-10,7560.0,,,24.4,SOFT_EXIT,7.17,20.09,12.92,True,True,True,-7.75,worsened
138930,BNK금융지주,KOSPI,KR7138930003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_138930_KR7138930003_KOSPI_02,2,2011-03-30|2026-08-21,2011-03-30,2026-08-21,2024-02-16,2024-02-19,7950.0,189.937107,-7.924528,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-03-31,2025-04-01,10250.0,28.93,54.72,-7.92,271,REALIZED,25.79,WINNER_SOFT_WATCH_EXIT,2025-04-11,2025-04-14,9630.0,21.13,54.72,-7.92,280,REALIZED,WATCH,-15.0,-25.0,MFE_50_TO_100,WINNER,-24.39,2025-04-14,9630.0,,,33.59,SOFT_EXIT,17.23,30.06,12.83,True,True,True,-7.8,worsened
139130,iM금융지주,KOSPI,KR7139130009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_139130_KR7139130009_KOSPI_01,1,2011-06-07|2026-08-21,2011-06-07,2026-08-21,2023-10-06,2023-10-10,8050.0,173.291925,-7.57764,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-10-31,2025-11-03,13320.0,65.47,93.79,-7.58,503,REALIZED,28.32,WINNER_SOFT_WATCH_EXIT,2024-05-17,2024-05-20,8320.0,3.35,23.98,-3.11,150,REALIZED,WATCH,-10.0,-20.0,MFE_20_TO_50,WINNER,-19.84,2024-05-20,8320.0,,,20.63,SOFT_EXIT,10.93,23.98,13.05,True,True,True,-62.12,worsened
139480,이마트,KOSPI,KR7139480008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_139480_KR7139480008_KOSPI_01,1,2011-06-10|2026-08-21,2011-06-10,2026-08-21,2025-05-02,2025-05-07,90900.0,50.055006,-22.662266,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-08-19,2025-08-20,76800.0,-15.51,11.99,-16.28,73,REALIZED,27.5,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2025-09-08,2025-09-09,77000.0,-15.29,11.99,-22.22,87,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-29.76,2025-09-09,77000.0,,,27.28,SOFT_EXIT,22.44,50.06,27.62,True,True,True,0.22,improved
140410,메지온,KOSDAQ,KR7140410002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140410_KR7140410002_KOSDAQ_01,1,2012-01-20|2026-08-21,2012-01-20,2026-08-21,2021-08-20,2021-08-23,62085.0,189.764033,-80.268986,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-10-06,2021-10-07,53073.0,-14.52,7.53,-15.86,30,REALIZED,22.05,WINNER_HARD_EXIT,2022-01-21,2022-01-24,60583.0,-2.42,23.5,-19.52,105,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-24.05,2022-01-24,60583.0,,,25.92,SOFT_EXIT,9.14,23.5,14.36,True,True,True,12.1,improved
140410,메지온,KOSDAQ,KR7140410002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140410_KR7140410002_KOSDAQ_02,2,2012-01-20|2026-08-21,2012-01-20,2026-08-21,2021-11-19,2021-11-22,62586.0,187.444476,-80.426933,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-03-14,2022-03-15,43059.0,-31.2,22.51,-36.53,76,REALIZED,53.71,WINNER_HARD_EXIT,2022-01-21,2022-01-24,60583.0,-3.2,22.51,-7.41,45,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.98,2022-01-24,60583.0,,,25.71,SOFT_EXIT,8.27,22.51,14.24,True,True,True,28.0,improved
140410,메지온,KOSDAQ,KR7140410002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140410_KR7140410002_KOSDAQ_03,3,2012-01-20|2026-08-21,2012-01-20,2026-08-21,2023-09-01,2023-09-04,50900.0,253.438114,-50.0,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-09-25,2023-09-26,42500.0,-16.5,6.29,-17.09,17,REALIZED,22.79,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2023-11-17,2023-11-20,35650.0,-29.96,6.29,-33.89,51,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-36.51,2023-11-20,35650.0,,,36.25,HARD_EXIT,18.86,45.78,26.92,True,True,True,-13.46,worsened
140410,메지온,KOSDAQ,KR7140410002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140410_KR7140410002_KOSDAQ_04,4,2012-01-20|2026-08-21,2012-01-20,2026-08-21,2025-04-25,2025-04-28,39200.0,358.928571,-9.438776,WINNER_CAPABLE_GE_20,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,60.2,358.93,-9.44,321,OPEN_AT_CUTOFF,298.73,WINNER_HARD_EXIT,2026-03-04,2026-03-05,126600.0,222.96,358.93,-9.44,206,REALIZED,EXTENDED,-25.0,-35.0,MFE_200_TO_400,WINNER,-35.69,2026-03-05,126600.0,,,135.97,HARD_EXIT,222.96,358.93,135.97,True,True,True,162.76,improved
140860,파크시스템스,KOSDAQ,KR7140860008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140860_KR7140860008_KOSDAQ_01,1,2015-12-17|2026-08-21,2015-12-17,2026-08-21,2022-12-02,2022-12-05,115900.0,202.415876,-7.075065,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2023-10-31,2023-11-01,142100.0,22.61,84.64,-7.08,224,REALIZED,62.03,WINNER_HARD_EXIT,2023-09-22,2023-09-25,156900.0,35.38,84.64,-7.08,202,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,WINNER,-26.5,2023-09-25,156900.0,,,49.26,SOFT_EXIT,11.82,25.54,13.72,True,True,True,12.77,improved
140860,파크시스템스,KOSDAQ,KR7140860008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140860_KR7140860008_KOSDAQ_02,2,2015-12-17|2026-08-21,2015-12-17,2026-08-21,2024-10-04,2024-10-07,199100.0,76.04219,-16.122551,WINNER_CAPABLE_GE_20,EXIT3_PROGRESSED_TO_TRANSITION,EXIT3,2025-12-31,2026-01-02,209000.0,4.97,55.7,-16.12,302,REALIZED,50.73,WINNER_HARD_EXIT,2025-03-06,2025-03-07,194100.0,-2.51,25.57,-16.12,101,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-22.68,2025-03-07,194100.0,,,28.08,SOFT_EXIT,12.26,25.57,13.31,True,True,True,-7.48,worsened
141080,리가켐바이오,KOSDAQ,KR7141080002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_141080_KR7141080002_KOSDAQ_01,1,2013-05-10|2026-08-21,2013-05-10,2026-08-21,2023-12-01,2023-12-04,49000.0,359.183673,-7.244898,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-06-30,2024-07-01,70900.0,44.69,71.43,-7.24,140,REALIZED,26.74,WINNER_HARD_EXIT,2024-01-16,2024-01-17,52800.0,7.76,36.94,-7.24,30,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-22.21,2024-01-17,52800.0,,,29.18,SOFT_EXIT,18.78,36.94,18.16,True,True,True,-36.93,worsened
143160,아이디스,KOSDAQ,KR7143160000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_143160_KR7143160000_KOSDAQ_01,1,2011-09-26|2026-08-21,2011-09-26,2026-08-21,2023-09-22,2023-09-25,29450.0,3.735144,-56.2309,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-10-04,2023-10-05,24100.0,-18.17,3.74,-20.2,5,REALIZED,21.91,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2023-12-22,2023-12-26,21300.0,-27.67,3.74,-32.09,61,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-34.21,2023-12-26,21300.0,,,31.41,OPEN_AT_CUTOFF,-45.13,3.74,48.87,True,True,True,-9.5,worsened
144960,뉴파워프라즈마,KOSDAQ,KR7144960002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_144960_KR7144960002_KOSDAQ_01,1,2016-11-30|2026-08-21,2016-11-30,2026-08-21,2024-06-07,2024-06-10,6780.0,95.870206,-41.150442,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-07-05,2024-07-08,5750.0,-15.19,6.93,-16.52,21,REALIZED,22.12,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2024-08-02,2024-08-05,5100.0,-24.78,6.93,-24.78,41,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-28.55,2024-08-05,5100.0,,,31.71,HARD_EXIT,25.37,83.48,58.11,True,True,True,-9.59,worsened
144960,뉴파워프라즈마,KOSDAQ,KR7144960002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_144960_KR7144960002_KOSDAQ_02,2,2016-11-30|2026-08-21,2016-11-30,2026-08-21,2026-05-08,2026-05-11,7420.0,78.975741,-11.859838,WINNER_CAPABLE_GE_20,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,31.27,78.98,-11.86,71,OPEN_AT_CUTOFF,47.71,WINNER_HARD_EXIT,2026-05-29,2026-06-01,8500.0,14.56,67.65,-3.77,15,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,WINNER,-32.48,2026-06-01,8500.0,,,53.09,HARD_EXIT,14.56,67.65,53.09,True,True,True,-16.71,worsened
145020,휴젤,KOSDAQ,KR7145020004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145020_KR7145020004_KOSDAQ_01,1,2015-12-24|2026-08-21,2015-12-24,2026-08-21,2023-12-01,2023-12-04,154700.0,153.393665,-9.825469,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-07-31,2024-08-01,245500.0,58.69,69.68,-9.83,163,REALIZED,10.99,WINNER_SOFT_WATCH_EXIT,2025-01-10,2025-01-13,258500.0,67.1,110.73,-9.83,270,REALIZED,WATCH,-20.0,-30.0,MFE_100_TO_200,WINNER,-24.23,2025-01-13,258500.0,,,43.63,SOFT_EXIT,23.34,41.56,18.22,True,True,True,8.41,improved
145720,덴티움,KOSPI,KR7145720009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145720_KR7145720009_KOSPI_01,1,2017-03-15|2026-08-21,2017-03-15,2026-08-21,2021-04-02,2021-04-05,69000.0,168.115942,-49.275362,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-05-12,2021-05-13,56800.0,-17.68,0.72,-17.68,28,REALIZED,18.4,WINNER_HARD_EXIT,2021-10-05,2021-10-06,72800.0,5.51,33.91,-21.01,126,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-22.84,2021-10-06,72800.0,,,28.4,SOFT_EXIT,18.99,33.91,14.92,True,True,True,23.19,improved
145720,덴티움,KOSPI,KR7145720009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145720_KR7145720009_KOSPI_02,2,2017-03-15|2026-08-21,2017-03-15,2026-08-21,2022-09-16,2022-09-19,96500.0,91.709845,-63.73057,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-10-11,2022-10-12,80900.0,-16.17,1.97,-16.17,16,REALIZED,18.14,WINNER_HARD_EXIT,2023-07-18,2023-07-19,138200.0,43.21,91.71,-29.43,208,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,WINNER,-28.66,2023-07-19,138200.0,,,48.5,HARD_EXIT,43.21,91.71,48.5,True,True,True,59.38,improved
145990,삼양사,KOSPI,KR7145990008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_01,1,2011-12-05|2026-08-21,2011-12-05,2026-08-21,2021-09-17,2021-09-23,77000.0,2.077922,-55.324675,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-10-06,2021-10-07,65000.0,-15.58,2.08,-17.01,10,REALIZED,17.66,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2021-12-03,2021-12-06,62600.0,-18.7,2.08,-22.86,51,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-22.39,2021-12-06,62600.0,,,20.78,OPEN_AT_CUTOFF,-41.3,2.08,43.38,True,True,True,-3.12,worsened
145990,삼양사,KOSPI,KR7145990008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_02,2,2011-12-05|2026-08-21,2011-12-05,2026-08-21,2021-10-15,2021-10-18,77200.0,0.647668,-55.440415,PRE_WINNER_LT_20,EXIT3_PROGRESSED_TO_TRANSITION,EXIT3,2022-01-31,2022-02-03,62100.0,-19.56,0.65,-24.87,75,REALIZED,20.21,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2021-12-03,2021-12-06,62600.0,-18.91,0.65,-23.06,36,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-21.49,2021-12-06,62600.0,,,19.56,OPEN_AT_CUTOFF,-41.45,0.65,42.1,True,True,True,0.65,improved
145990,삼양사,KOSPI,KR7145990008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_03,3,2011-12-05|2026-08-21,2011-12-05,2026-08-21,2024-02-02,2024-02-05,49000.0,32.244898,-16.836735,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-04-09,2025-04-10,42800.0,-12.65,32.24,-15.71,286,REALIZED,44.89,WINNER_HARD_EXIT,2024-04-17,2024-04-18,47700.0,-2.65,22.86,-7.35,50,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.76,2024-04-18,47700.0,,,25.51,SOFT_EXIT,4.49,22.86,18.37,True,True,True,10.0,improved
145990,삼양사,KOSPI,KR7145990008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_04,4,2011-12-05|2026-08-21,2011-12-05,2026-08-21,2025-06-13,2025-06-16,53100.0,12.241055,-23.258004,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-01-13,2026-01-14,44300.0,-16.57,12.24,-16.57,144,REALIZED,28.81,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2026-01-13,2026-01-14,44300.0,-16.57,12.24,-16.57,144,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-25.08,2026-01-14,44300.0,,,28.81,OPEN_AT_CUTOFF,-14.88,12.24,27.12,True,True,True,0.0,same
149950,아바텍,KOSDAQ,KR7149950008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_149950_KR7149950008_KOSDAQ_01,1,2012-11-06|2026-08-21,2012-11-06,2026-08-21,2022-09-16,2022-09-19,21100.0,3.554502,-68.009479,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-09-23,2022-09-26,15150.0,-28.2,3.55,-28.2,6,REALIZED,31.75,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2022-09-23,2022-09-26,15150.0,-28.2,3.55,-28.2,6,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-27.69,2022-09-26,15150.0,,,31.75,OPEN_AT_CUTOFF,-59.67,3.55,63.22,True,True,True,0.0,same
151860,KG에코솔루션,KOSDAQ,KR7151860004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_151860_KR7151860004_KOSDAQ_01,1,2013-07-24|2026-08-21,2013-07-24,2026-08-21,2023-03-10,2023-03-13,16700.0,83.233533,-74.191617,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-05-08,2023-05-09,13880.0,-16.89,83.23,-17.19,40,REALIZED,100.12,WINNER_HARD_EXIT,2023-04-27,2023-04-28,22700.0,35.93,83.23,-4.79,35,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,WINNER,-26.14,2023-04-28,22700.0,,,47.3,HARD_EXIT,35.93,83.23,47.3,True,True,True,52.82,improved
161390,한국타이어앤테크놀로지,KOSPI,KR7161390000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_161390_KR7161390000_KOSPI_01,1,2012-10-04|2026-08-21,2012-10-04,2026-08-21,2022-08-05,2022-08-08,38200.0,105.235602,-21.204188,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-11-03,2022-11-04,32450.0,-15.05,10.34,-15.58,60,REALIZED,25.39,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2023-01-06,2023-01-09,31600.0,-17.28,10.34,-21.2,105,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-26.93,2023-01-09,31600.0,,,27.62,SOFT_EXIT,33.25,56.02,22.77,True,True,True,-2.23,worsened
161390,한국타이어앤테크놀로지,KOSPI,KR7161390000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_161390_KR7161390000_KOSPI_02,2,2012-10-04|2026-08-21,2012-10-04,2026-08-21,2023-11-24,2023-11-27,45000.0,74.222222,-23.333333,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-07-31,2024-08-01,44250.0,-1.67,40.67,-10.33,168,REALIZED,42.34,WINNER_HARD_EXIT,2024-05-07,2024-05-08,43700.0,-2.89,40.67,-6.33,109,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-30.88,2024-05-08,43700.0,,,43.56,SOFT_EXIT,16.89,32.44,15.55,True,True,True,-1.22,worsened
