trade_id,pair_id,ticker,identity,entry_date,entry_signal_date,entry_open,control_exit_or_cutoff_date,control_exit_reason,control_terminal_return,control_holding_days,control_open_at_cutoff,candidate_exit_or_cutoff_date,candidate_exit_reason,candidate_terminal_return,candidate_holding_days,candidate_open_at_cutoff,candidate_soft_exit,paired_delta,control_trade_status,candidate_trade_status,candidate_action,control_source_isu_cd,control_lifecycle_event_type,control_unresolved_reason,control_lifecycle_evidence_id,control_terminal_reason,control_lifecycle_state,control_certification_class,control_settlement_date,control_settlement_price,control_settlement_type,control_settlement_source,candidate_terminal_reason,candidate_lifecycle_state,candidate_certification_class,pair_certification_class,candidate_settlement_date,candidate_settlement_price,candidate_settlement_type,candidate_settlement_source,candidate_source_isu_cd,candidate_lifecycle_event_type,candidate_unresolved_reason,candidate_lifecycle_evidence_id,trade_status,terminal_reason
069620_02,069620|KR7069620003|KOSPI|2010-01-04|2026-08-21|069620_02,069620,KR7069620003|KOSPI|2010-01-04|2026-08-21,2024-10-07,2024-10-04,140300.00000000,2024-12-10,nan,-16.89000000,46,False,2024-12-10,nan,-16.89000000,46,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7069620003,,,,,,,,,,,,,,,,,,,KR7069620003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
069960_01,069960|KR7069960003|KOSPI|2010-01-04|2026-08-21|069960_01,069960,KR7069960003|KOSPI|2010-01-04|2026-08-21,2022-06-07,2022-06-03,80200.00000000,2022-07-07,nan,-15.34000000,23,False,2022-07-07,nan,-15.34000000,23,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7069960003,,,,,,,,,,,,,,,,,,,KR7069960003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
069960_02,069960|KR7069960003|KOSPI|2010-01-04|2026-08-21|069960_02,069960,KR7069960003|KOSPI|2010-01-04|2026-08-21,2025-02-24,2025-02-21,57000.00000000,2025-05-30,nan,26.32000000,66,True,2025-05-30,nan,26.32000000,66,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7069960003,,,,,,,,,,,,,,,,,,,KR7069960003,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
070300_01,070300|KR7070300009|KOSDAQ|2010-06-09|2026-08-21|070300_01,070300,KR7070300009|KOSDAQ|2010-06-09|2026-08-21,2024-05-27,2024-05-24,2348.00000000,2024-10-02,nan,26.66000000,86,False,2024-10-02,nan,26.66000000,86,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7070300009,,,,,,,,,,,,,,,,,,,KR7070300009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
070960_01,070960|KR7070960000|KOSPI|2016-05-27|2026-08-21|070960_01,070960,KR7070960000|KOSPI|2016-05-27|2026-08-21,2024-08-19,2024-08-16,3760.00000000,2024-11-14,nan,-17.55000000,58,False,2024-11-14,nan,-17.55000000,58,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7070960000,,,,,,,,,,,,,,,,,,,KR7070960000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
071050_01,071050|KR7071050009|KOSPI|2010-01-04|2026-08-21|071050_01,071050,KR7071050009|KOSPI|2010-01-04|2026-08-21,2024-02-05,2024-02-02,66700.00000000,2025-05-30,nan,61.92000000,319,True,2025-05-30,nan,61.92000000,319,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7071050009,,,,,,,,,,,,,,,,,,,KR7071050009,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
071200_01,071200|KR7071200000|KOSDAQ|2010-05-26|2026-08-21|071200_01,071200,KR7071200000|KOSDAQ|2010-05-26|2026-08-21,2023-02-06,2023-02-03,6752.00000000,2023-03-15,nan,-16.85000000,27,False,2023-03-15,nan,-16.85000000,27,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7071200000,,,,,,,,,,,,,,,,,,,KR7071200000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
071200_02,071200|KR7071200000|KOSDAQ|2010-05-26|2026-08-21|071200_02,071200,KR7071200000|KOSDAQ|2010-05-26|2026-08-21,2025-03-10,2025-03-07,5807.00000000,2025-04-01,nan,-14.33000000,17,False,2025-04-01,nan,-14.33000000,17,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7071200000,,,,,,,,,,,,,,,,,,,KR7071200000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
071200_03,071200|KR7071200000|KOSDAQ|2010-05-26|2026-08-21|071200_03,071200,KR7071200000|KOSDAQ|2010-05-26|2026-08-21,2025-04-28,2025-04-25,5980.00000000,2025-05-30,nan,6.79000000,22,True,2025-05-30,nan,6.79000000,22,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7071200000,,,,,,,,,,,,,,,,,,,KR7071200000,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
071280_01,071280|KR7071280002|KOSDAQ|2010-01-04|2026-08-21|071280_01,071280,KR7071280002|KOSDAQ|2010-01-04|2026-08-21,2022-06-07,2022-06-03,6840.00000000,2022-09-08,nan,-14.33000000,67,False,2022-09-08,nan,-14.33000000,67,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7071280002,,,,,,,,,,,,,,,,,,,KR7071280002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
071280_02,071280|KR7071280002|KOSDAQ|2010-01-04|2026-08-21|071280_02,071280,KR7071280002|KOSDAQ|2010-01-04|2026-08-21,2022-09-19,2022-09-16,7120.00000000,2022-10-14,nan,-9.55000000,18,False,2022-10-14,nan,-9.55000000,18,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7071280002,,,,,,,,,,,,,,,,,,,KR7071280002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
071280_03,071280|KR7071280002|KOSDAQ|2010-01-04|2026-08-21|071280_03,071280,KR7071280002|KOSDAQ|2010-01-04|2026-08-21,2022-10-24,2022-10-21,7210.00000000,2023-11-01,nan,-24.13000000,254,False,2023-11-01,nan,-24.13000000,254,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7071280002,,,,,,,,,,,,,,,,,,,KR7071280002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
071280_04,071280|KR7071280002|KOSDAQ|2010-01-04|2026-08-21|071280_04,071280,KR7071280002|KOSDAQ|2010-01-04|2026-08-21,2024-01-29,2024-01-26,7600.00000000,2024-10-02,nan,129.34000000,165,False,2024-10-02,nan,129.34000000,165,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7071280002,,,,,,,,,,,,,,,,,,,KR7071280002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
071320_01,071320|KR7071320006|KOSPI|2010-01-29|2026-08-21|071320_01,071320,KR7071320006|KOSPI|2010-01-29|2026-08-21,2024-02-05,2024-02-02,34500.00000000,2024-09-02,nan,40.87000000,142,False,2024-09-02,nan,40.87000000,142,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7071320006,,,,,,,,,,,,,,,,,,,KR7071320006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
071850_01,071850|KR7071850002|KOSDAQ|2014-05-27|2026-08-21|071850_01,071850,KR7071850002|KOSDAQ|2014-05-27|2026-08-21,2024-03-18,2024-03-15,2254.00000000,2024-04-08,nan,-30.43000000,16,False,2024-04-08,nan,-30.43000000,16,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7071850002,,,,,,,,,,,,,,,,,,,KR7071850002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
071850_02,071850|KR7071850002|KOSDAQ|2014-05-27|2026-08-21|071850_02,071850,KR7071850002|KOSDAQ|2014-05-27|2026-08-21,2024-10-07,2024-10-04,2355.00000000,2024-11-12,nan,-15.88000000,26,False,2024-11-12,nan,-15.88000000,26,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7071850002,,,,,,,,,,,,,,,,,,,KR7071850002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
071850_03,071850|KR7071850002|KOSDAQ|2014-05-27|2026-08-21|071850_03,071850,KR7071850002|KOSDAQ|2014-05-27|2026-08-21,2024-12-30,2024-12-27,2145.00000000,2025-01-21,nan,-15.38000000,15,False,2025-01-21,nan,-15.38000000,15,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7071850002,,,,,,,,,,,,,,,,,,,KR7071850002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
072130_01,072130|KR7072130008|KOSPI|2010-01-04|2026-08-21|072130_01,072130,KR7072130008|KOSPI|2010-01-04|2026-08-21,2024-10-07,2024-10-04,4175.00000000,2025-05-30,nan,25.03000000,158,True,2025-05-30,nan,25.03000000,158,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7072130008,,,,,,,,,,,,,,,,,,,KR7072130008,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
072710_01,072710|KR7072710007|KOSPI|2010-01-04|2026-08-21|072710_01,072710,KR7072710007|KOSPI|2010-01-04|2026-08-21,2024-06-24,2024-06-21,77900.00000000,2024-08-06,nan,-14.76000000,32,False,2024-08-06,nan,-14.76000000,32,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7072710007,,,,,,,,,,,,,,,,,,,KR7072710007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
072950_01,072950|KR7072950009|KOSDAQ|2012-03-21|2026-08-21|072950_01,072950,KR7072950009|KOSDAQ|2012-03-21|2026-08-21,2025-05-07,2025-05-02,4765.00000000,2025-05-30,nan,-1.99000000,18,True,2025-05-30,nan,-1.99000000,18,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7072950009,,,,,,,,,,,,,,,,,,,KR7072950009,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
073010_01,073010|KR7073010001|KOSDAQ|2010-01-04|2026-08-21|073010_01,073010,KR7073010001|KOSDAQ|2010-01-04|2026-08-21,2022-06-13,2022-06-10,2216.00000000,2022-09-27,nan,-17.60000000,74,False,2022-09-27,nan,-17.60000000,74,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7073010001,,,,,,,,,,,,,,,,,,,KR7073010001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
073190_01,073190|KR7073190001|KOSDAQ|2010-01-04|2026-08-21|073190_01,073190,KR7073190001|KOSDAQ|2010-01-04|2026-08-21,2025-03-04,2025-02-28,3700.00000000,2025-03-17,nan,-30.81000000,10,False,2025-03-17,nan,-30.81000000,10,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7073190001,,,,,,,,,,,,,,,,,,,KR7073190001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
073240_01,073240|KR7073240004|KOSPI|2010-01-04|2026-08-21|073240_01,073240,KR7073240004|KOSPI|2010-01-04|2026-08-21,2023-05-02,2023-04-28,4540.00000000,2024-04-01,nan,30.62000000,225,False,2024-04-01,nan,30.62000000,225,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7073240004,,,,,,,,,,,,,,,,,,,KR7073240004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
073560_01,073560|KR7073560005|KOSDAQ|2016-07-27|2026-08-21|073560_01,073560,KR7073560005|KOSDAQ|2016-07-27|2026-08-21,2022-04-25,2022-04-22,2540.00000000,2022-06-21,nan,-16.34000000,39,False,2022-06-21,nan,-16.34000000,39,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7073560005,,,,,,,,,,,,,,,,,,,KR7073560005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
073640_01,073640|KR7073640005|KOSDAQ|2010-01-04|2026-08-21|073640_01,073640,KR7073640005|KOSDAQ|2010-01-04|2026-08-21,2023-01-09,2023-01-06,2200.00000000,2023-10-04,nan,-12.41000000,181,False,2023-08-24,nan,-49.36000000,156,False,True,-36.95000000,REALIZED,REALIZED,SOFT_EXIT,KR7073640005,,,,,,,,,,,,,,,,,,,KR7073640005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
074430_01,074430|KR7074430000|KOSDAQ|2010-01-04|2026-08-21|074430_01,074430,KR7074430000|KOSDAQ|2010-01-04|2026-08-21,2022-06-13,2022-06-10,2805.00000000,2022-07-26,nan,-15.51000000,32,False,2022-07-26,nan,-15.51000000,32,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7074430000,,,,,,,,,,,,,,,,,,,KR7074430000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
074600_01,074600|KR7074600008|KOSDAQ|2010-01-04|2026-08-21|074600_01,074600,KR7074600008|KOSDAQ|2010-01-04|2026-08-21,2023-06-26,2023-06-23,29350.00000000,2023-10-23,nan,-17.55000000,80,False,2023-10-23,nan,-17.55000000,80,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7074600008,,,,,,,,,,,,,,,,,,,KR7074600008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
074600_02,074600|KR7074600008|KOSDAQ|2010-01-04|2026-08-21|074600_02,074600,KR7074600008|KOSDAQ|2010-01-04|2026-08-21,2024-01-15,2024-01-12,31700.00000000,2024-02-28,nan,-16.88000000,31,False,2024-02-28,nan,-16.88000000,31,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7074600008,,,,,,,,,,,,,,,,,,,KR7074600008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
074600_03,074600|KR7074600008|KOSDAQ|2010-01-04|2026-08-21|074600_03,074600,KR7074600008|KOSDAQ|2010-01-04|2026-08-21,2024-03-25,2024-03-22,31800.00000000,2024-08-06,nan,-17.61000000,92,False,2024-08-06,nan,-17.61000000,92,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7074600008,,,,,,,,,,,,,,,,,,,KR7074600008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
074610_01,074610|KR7074610007|KOSPI|2010-01-04|2026-08-21|074610_01,074610,KR7074610007|KOSPI|2010-01-04|2026-08-21,2022-10-24,2022-10-21,51100.00000000,2023-02-16,nan,-15.36000000,81,False,2023-02-16,nan,-15.36000000,81,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7074610007,,,,,,,,,,,,,,,,,,,KR7074610007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
075130_01,075130|KR7075130005|KOSDAQ|2010-01-04|2026-08-21|075130_01,075130,KR7075130005|KOSDAQ|2010-01-04|2026-08-21,2025-04-07,2025-04-04,3705.00000000,2025-04-28,nan,-16.33000000,16,False,2025-04-28,nan,-16.33000000,16,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7075130005,,,,,,,,,,,,,,,,,,,KR7075130005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
075580_01,075580|KR7075580001|KOSPI|2015-11-30|2026-08-21|075580_01,075580,KR7075580001|KOSPI|2015-11-30|2026-08-21,2022-08-22,2022-08-19,7800.00000000,2022-09-27,nan,-16.54000000,25,False,2022-09-27,nan,-16.54000000,25,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7075580001,,,,,,,,,,,,,,,,,,,KR7075580001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
075580_02,075580|KR7075580001|KOSPI|2015-11-30|2026-08-21|075580_02,075580,KR7075580001|KOSPI|2015-11-30|2026-08-21,2023-06-19,2023-06-16,6790.00000000,2023-09-11,nan,-14.14000000,60,False,2023-09-11,nan,-14.14000000,60,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7075580001,,,,,,,,,,,,,,,,,,,KR7075580001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
075580_03,075580|KR7075580001|KOSPI|2015-11-30|2026-08-21|075580_03,075580,KR7075580001|KOSPI|2015-11-30|2026-08-21,2024-03-25,2024-03-22,6440.00000000,2024-10-02,nan,13.98000000,128,False,2024-10-02,nan,13.98000000,128,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7075580001,,,,,,,,,,,,,,,,,,,KR7075580001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
076080_01,076080|KR7076080001|KOSDAQ|2010-01-04|2026-08-21|076080_01,076080,KR7076080001|KOSDAQ|2010-01-04|2026-08-21,2022-11-28,2022-11-25,6450.00000000,2022-12-14,nan,-17.98000000,13,False,2022-12-14,nan,-17.98000000,13,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7076080001,,,,,,,,,,,,,,,,,,,KR7076080001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
077360_01,077360|KR7077360006|KOSDAQ|2010-01-04|2026-08-21|077360_01,077360,KR7077360006|KOSDAQ|2010-01-04|2026-08-21,2023-06-26,2023-06-23,7220.00000000,2023-11-01,nan,-16.34000000,87,False,2023-11-01,nan,-16.34000000,87,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7077360006,,,,,,,,,,,,,,,,,,,KR7077360006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
077500_01,077500|KR7077500007|KOSPI|2010-01-04|2026-08-21|077500_01,077500,KR7077500007|KOSPI|2010-01-04|2026-08-21,2022-01-10,2022-01-07,6250.00000000,2022-03-15,nan,-16.80000000,42,False,2022-03-15,nan,-16.80000000,42,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7077500007,,,,,,,,,,,,,,,,,,,KR7077500007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
077500_02,077500|KR7077500007|KOSPI|2010-01-04|2026-08-21|077500_02,077500,KR7077500007|KOSPI|2010-01-04|2026-08-21,2023-03-06,2023-03-03,5385.00000000,2023-05-17,nan,-15.23000000,51,False,2023-05-17,nan,-15.23000000,51,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7077500007,,,,,,,,,,,,,,,,,,,KR7077500007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
077970_01,077970|KR7077970002|KOSPI|2010-01-04|2026-08-21|077970_01,077970,KR7077970002|KOSPI|2010-01-04|2026-08-21,2024-06-17,2024-06-14,15920.00000000,2025-02-03,nan,40.39000000,152,False,2025-02-03,nan,40.39000000,152,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7077970002,,,,,,,,,,,,,,,,,,,KR7077970002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
078520_01,078520|KR7078520004|KOSPI|2011-09-07|2026-08-21|078520_01,078520,KR7078520004|KOSPI|2011-09-07|2026-08-21,2023-02-20,2023-02-17,7360.00000000,2023-07-25,nan,-16.30000000,107,False,2023-07-25,nan,-16.30000000,107,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7078520004,,,,,,,,,,,,,,,,,,,KR7078520004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
078520_02,078520|KR7078520004|KOSPI|2011-09-07|2026-08-21|078520_02,078520,KR7078520004|KOSPI|2011-09-07|2026-08-21,2024-06-03,2024-05-31,11180.00000000,2024-06-05,nan,-16.82000000,3,False,2024-06-05,nan,-16.82000000,3,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7078520004,,,,,,,,,,,,,,,,,,,KR7078520004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
078520_03,078520|KR7078520004|KOSPI|2011-09-07|2026-08-21|078520_03,078520,KR7078520004|KOSPI|2011-09-07|2026-08-21,2024-06-17,2024-06-14,10760.00000000,2024-07-02,nan,-15.71000000,12,False,2024-07-02,nan,-15.71000000,12,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7078520004,,,,,,,,,,,,,,,,,,,KR7078520004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
078600_01,078600|KR7078600004|KOSDAQ|2010-01-04|2026-08-21|078600_01,078600,KR7078600004|KOSDAQ|2010-01-04|2026-08-21,2024-06-03,2024-05-31,118800.00000000,2024-09-09,nan,-23.99000000,69,False,2024-09-09,nan,-23.99000000,69,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7078600004,,,,,,,,,,,,,,,,,,,KR7078600004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
078930_01,078930|KR7078930005|KOSPI|2010-01-04|2026-08-21|078930_01,078930,KR7078930005|KOSPI|2010-01-04|2026-08-21,2022-05-09,2022-05-06,47700.00000000,2022-06-24,nan,-15.30000000,33,False,2022-06-24,nan,-15.30000000,33,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7078930005,,,,,,,,,,,,,,,,,,,KR7078930005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
078930_02,078930|KR7078930005|KOSPI|2010-01-04|2026-08-21|078930_02,078930,KR7078930005|KOSPI|2010-01-04|2026-08-21,2023-11-27,2023-11-24,42950.00000000,2025-03-04,nan,-15.13000000,306,False,2025-03-04,nan,-15.13000000,306,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7078930005,,,,,,,,,,,,,,,,,,,KR7078930005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
079000_01,079000|KR7079000006|KOSDAQ|2010-01-04|2026-08-21|079000_01,079000,KR7079000006|KOSDAQ|2010-01-04|2026-08-21,2024-05-07,2024-05-03,7860.00000000,2024-05-22,nan,-15.65000000,11,False,2024-05-22,nan,-15.65000000,11,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7079000006,,,,,,,,,,,,,,,,,,,KR7079000006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
079370_01,079370|KR7079370003|KOSDAQ|2010-01-04|2026-08-21|079370_01,079370,KR7079370003|KOSDAQ|2010-01-04|2026-08-21,2022-11-14,2022-11-11,9666.00000000,2023-01-04,nan,-16.38000000,37,False,2023-01-04,nan,-16.38000000,37,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7079370003,,,,,,,,,,,,,,,,,,,KR7079370003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
079370_02,079370|KR7079370003|KOSDAQ|2010-01-04|2026-08-21|079370_02,079370,KR7079370003|KOSDAQ|2010-01-04|2026-08-21,2023-02-20,2023-02-17,10033.00000000,2023-03-15,nan,-16.29000000,17,False,2023-03-15,nan,-16.29000000,17,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7079370003,,,,,,,,,,,,,,,,,,,KR7079370003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
079370_03,079370|KR7079370003|KOSDAQ|2010-01-04|2026-08-21|079370_03,079370,KR7079370003|KOSDAQ|2010-01-04|2026-08-21,2023-04-03,2023-03-31,11516.00000000,2023-04-25,nan,-14.77000000,17,False,2023-04-25,nan,-14.77000000,17,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7079370003,,,,,,,,,,,,,,,,,,,KR7079370003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
079550_01,079550|KR7079550000|KOSPI|2015-10-02|2026-08-21|079550_01,079550,KR7079550000|KOSPI|2015-10-02|2026-08-21,2023-11-13,2023-11-10,98200.00000000,2024-07-01,nan,122.00000000,155,False,2024-07-01,nan,122.00000000,155,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7079550000,,,,,,,,,,,,,,,,,,,KR7079550000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
079940_01,079940|KR7079940003|KOSDAQ|2010-01-04|2026-08-21|079940_01,079940,KR7079940003|KOSDAQ|2010-01-04|2026-08-21,2023-02-20,2023-02-17,13660.00000000,2023-04-25,nan,-15.30000000,46,False,2023-04-25,nan,-15.30000000,46,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7079940003,,,,,,,,,,,,,,,,,,,KR7079940003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
079940_02,079940|KR7079940003|KOSDAQ|2010-01-04|2026-08-21|079940_02,079940,KR7079940003|KOSDAQ|2010-01-04|2026-08-21,2023-11-06,2023-11-03,15230.00000000,2024-07-01,nan,0.13000000,160,False,2024-07-01,nan,0.13000000,160,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7079940003,,,,,,,,,,,,,,,,,,,KR7079940003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
079940_03,079940|KR7079940003|KOSDAQ|2010-01-04|2026-08-21|079940_03,079940,KR7079940003|KOSDAQ|2010-01-04|2026-08-21,2025-04-21,2025-04-18,21350.00000000,2025-05-30,nan,3.75000000,27,True,2025-05-30,nan,3.75000000,27,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7079940003,,,,,,,,,,,,,,,,,,,KR7079940003,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
