ticker,identity,market,valuation_date,gap_classification,adjusted_close_exact_valid_missing,raw_row_present,raw_open,raw_high,raw_low,raw_close,raw_volume,raw_trading_value,placeholder_predicate,adjusted_source_nonusable_authority_member,adjusted_source_closure_checkpoint_sha256,adjusted_source_row_present,adjusted_open,adjusted_high,adjusted_low,adjusted_close,adjusted_invalid_relation_fields,adjusted_store_authority_id,adjusted_store_content_sha256,adjusted_store_parquet_sha256,raw_partition_status,raw_partition_file_sha256,raw_partition_content_sha256
009830,,KOSPI,2023-03-21,NON_TRADING_PLACEHOLDER,True,True,0,0,0,41600,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,48954.0,48954.0,48954.0,48954.0,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,COMPLETE,19452ee084144e1c0b431946262ef2a1dbe73e2751e3eb4792dbcea60a803b2f,1e4902c92c6fae61f640e4afc3c5c4f576a14c2da7e8616bc66c3f73f2a740af
009830,,KOSPI,2023-03-22,NON_TRADING_PLACEHOLDER,True,True,0,0,0,41600,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,48954.0,48954.0,48954.0,48954.0,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,COMPLETE,1e09dcc96894b4c9307ef7009599a12f21a7a2f1eb5021cb24cf978710d1ecfd,16cfd321adaf5d3edf24215082ca106938765ae8753ca50d2e6ede6fb3e48677
009830,,KOSPI,2023-03-23,NON_TRADING_PLACEHOLDER,True,True,0,0,0,41600,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,48954.0,48954.0,48954.0,48954.0,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,COMPLETE,988d3349159c2d621e03925c30508c90818e698922bb7ff987108251723693c8,3d3ba6c29e3aded936500e64ff42da742aa77da6f9b2b0871e74b6370023164b
009830,,KOSPI,2023-03-24,NON_TRADING_PLACEHOLDER,True,True,0,0,0,41600,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,48954.0,48954.0,48954.0,48954.0,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,COMPLETE,3e64287ab3e27c6fadfbb145ee5c7d8bedd09063a54933f53103abfaecd208fe,7417b3ed146669a7794d5e959682ee47dadf701fecc110dbf33ec652afef86f9
009830,,KOSPI,2023-03-27,NON_TRADING_PLACEHOLDER,True,True,0,0,0,41600,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,48954.0,48954.0,48954.0,48954.0,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,COMPLETE,280ea3e6ae9d7cf1f83d17dfaffe5475ebf5b1d276ee06ea9c3157892ddaaeb4,041c155b3023eb1f85fd57002410835e4759fb17f3681095832bd56ebf00ea12
009830,,KOSPI,2023-03-28,NON_TRADING_PLACEHOLDER,True,True,0,0,0,41600,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,48954.0,48954.0,48954.0,48954.0,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,COMPLETE,6044e16b1204939fa76844077847f6fb09f8c5dc006125e852b03cfd151d1162,c5d76e4de3b796b1608c25e3b180d22cfa9607357b662fa011df8e98abf79740
009830,,KOSPI,2023-03-29,NON_TRADING_PLACEHOLDER,True,True,0,0,0,41600,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,48954.0,48954.0,48954.0,48954.0,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,COMPLETE,2768d4e651d3afbf535135a669fa47a3f2c78d5a9a4707d4484c019a6432f0e9,5d78c79b982a1900b95c66f70921282e04a74cebc26505aa415cbe7305f96beb
009830,,KOSPI,2023-03-30,NON_TRADING_PLACEHOLDER,True,True,0,0,0,41600,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,48954.0,48954.0,48954.0,48954.0,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,66d081f150d8038d85fdefcdfa82a6ec974e58e7e1a34724b13eea5449624996,COMPLETE,d07bda30d0b234b83fd573fa7527a35298e229b1157e8be7fd44ad757fd56259,f9ce62de9e3d02932e571169420a6767aa5d4709cd8632090d0d985fbc94ed77
010060,,KOSPI,2021-03-11,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,117000,120000,113000,120000,542749,63614889000,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,92974.0,95358.0,89796.0,95359.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,744645f96fc4c18724b9c1d3d9e5a0c848d57316a35c2cdcac8a416d22574bca,744645f96fc4c18724b9c1d3d9e5a0c848d57316a35c2cdcac8a416d22574bca,COMPLETE,4977b218c1d693f903e213d10cb6a61f631d5c49c2b20d8e2d77542a6b399a19,fee3ceb7149bf378cad13fcf6af25560377d828908229452e5795d924fac3867
010060,,KOSPI,2021-05-10,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,122000,122500,120000,122500,193143,23450704000,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,96948.0,97345.0,95358.0,97346.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,744645f96fc4c18724b9c1d3d9e5a0c848d57316a35c2cdcac8a416d22574bca,744645f96fc4c18724b9c1d3d9e5a0c848d57316a35c2cdcac8a416d22574bca,COMPLETE,ea8afa99499b5f1f2ae587cfae8e2cb23c14ce403504f8009870d4e754868c2e,5dfcda4e789cea37cce8934b14fb2f1e12d1b371eecc20860c0b5d79c72ed0e8
010060,,KOSPI,2021-05-26,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,122000,123000,119000,123000,196788,23767586500,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,96948.0,97742.0,94564.0,97743.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,744645f96fc4c18724b9c1d3d9e5a0c848d57316a35c2cdcac8a416d22574bca,744645f96fc4c18724b9c1d3d9e5a0c848d57316a35c2cdcac8a416d22574bca,COMPLETE,f3e390fbd11fb9b5430d62bede77b4d93b0201e44aba236a667b23901f62cf7f,4950afab3fc7fe1e55f56e574c06f522d0d16f242c3b0eac89727dd7fd0ebe9b
011170,,KOSPI,2021-02-05,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,273000,284000,270000,284000,234939,65148911000,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,260034.0,270511.0,257176.0,270512.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,941b17350f06e3c6d7e5f81197cffa261ac1efb073b54d1c8a640632ae632d3d,941b17350f06e3c6d7e5f81197cffa261ac1efb073b54d1c8a640632ae632d3d,COMPLETE,b88a44d9d26e56ee60606c5643f3219650b8a9101c85828e0f7b10f530b3637a,1acc4ed950f782a7c93a607168823b5f0aae379722f847e1a38925ef6d592ca0
011170,,KOSPI,2021-05-07,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,307000,309000,299500,309000,315187,96288444500,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,292419.0,294324.0,285275.0,294325.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,941b17350f06e3c6d7e5f81197cffa261ac1efb073b54d1c8a640632ae632d3d,941b17350f06e3c6d7e5f81197cffa261ac1efb073b54d1c8a640632ae632d3d,COMPLETE,3d813bd2f830a6dac412e2eed2a3ab0db72f3a8f78baa523042d5a0f0acdf02c,8467cc024074f153a5072ca8a0c02578927c224d9c635b250f451e34773d845a
017670,,KOSPI,2021-02-16,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,247000,251000,245500,251000,384685,95831329925,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,42616.0,43306.0,42357.0,43307.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,f5750e2423717916d54daa6b3c082dd329fba3c5ed2693b45c72b728451283a7,2bde900ce650332ce582ec5b828c54e33ee6e09f46b8f8d52253820c7441da6a
017670,,KOSPI,2021-02-17,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,250500,253000,248000,253000,386290,96881039000,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,43220.0,43651.0,42789.0,43652.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,8d6356b2697bb53ede827caa0ceb0e4dbe870ea9e7e69da55ed2495a17d6c916,76a687b69713b7a291a422d6a3b97f317a084ab0ba05e8d20b7b08f2a03d26f9
017670,,KOSPI,2021-02-19,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,253000,253500,247500,253500,311398,77965519500,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,43651.0,43737.0,42702.0,43738.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,7da0763e0402292f652b98aa221c673318b87e105c3ad2720982f6659c0c6e2e,f333dcd640341793e2f4c456daa6787a4bd5af7117f19cd3f3e3820cc08ff1f2
017670,,KOSPI,2021-03-15,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,257000,257000,253500,257000,178239,45569640000,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,44341.0,44341.0,43737.0,44342.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,b407e2cc461347e638ac8ed29798d79df7fc9087157b7b94a55a0e00196a32ff,85bdb63ced43cc3ca9f6c4f78e599d423c7651833651dd2a544434ef53305785
017670,,KOSPI,2021-03-25,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,249500,253500,249000,253500,211126,53028509500,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,43047.0,43737.0,42961.0,43738.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,b6f5c5f8aae1782f68f525b03eb95818c0d81fb883301aff578802bd2dc7fbdb,1d42a463c42ed033a83d317130de88a7850169a3e8bc70efb4ba7be87826dc19
017670,,KOSPI,2021-04-26,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,313000,316500,310000,316500,247214,77348626000,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,54003.0,54607.0,53486.0,54608.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,5200aac1234e2aa3c6b6423a06ce3629dc56ee94f2852ea4cf2434ca8bde80c0,14f3474b9d1d3f23ee1f4a38f68a1d59c1cb35ab2b5da123d847b0f45ae72d83
017670,,KOSPI,2021-05-10,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,311000,318500,311000,318500,267049,84270132500,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,53658.0,54952.0,53658.0,54953.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,ea8afa99499b5f1f2ae587cfae8e2cb23c14ce403504f8009870d4e754868c2e,5dfcda4e789cea37cce8934b14fb2f1e12d1b371eecc20860c0b5d79c72ed0e8
017670,,KOSPI,2021-06-28,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,325500,329500,324000,329500,176880,57841997000,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,56160.0,56850.0,55901.0,56851.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,490ae6bb3d0cb4fb6a93e8f3c83473fec917d0d060a60a25a890b63b0723d3fe,a052f92d416fa5aa2dd651792c41bb542cf9a09256623c0d388502db2320258a
017670,,KOSPI,2021-07-28,ADJUSTED_ANALYTICALLY_NONUSABLE,True,True,304000,311000,303000,311000,186753,57450565500,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,True,52451.0,53658.0,52278.0,53659.0,high_below_close,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,4dd45d092756a7f8cb4cb5a37446280fa5dde7cc8d8b93986884a4d3884ebe63,0e68258a0746116d93e93305feef7e518f91338b1d94154a31cab9989158ac9c
017670,,KOSPI,2021-10-26,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,07e49561a8acbb93dd49d4eb7de49a5d8efea7f195a31abb395ea232a5119e87,bbefa297b0c6f57c45957119fdbeeda7e069e41ab2cf3a6caf31ee6fa83493c4
017670,,KOSPI,2021-10-27,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,bf1e6b50b18601469d053ce01dde886c565391a32fa8fe5a48140ad2314c620e,0d59eebf33c9e41ac14205480634e85f0325b170512d48919b686b8cdebed2e9
017670,,KOSPI,2021-10-28,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,cf119473e77ce7579b2daaadf66f179f270e73e3bb1b616170e7aa5b905a5401,bcdf8cd5cd61ef534027fc03a378cf25a7d09ef54b1294960f4d746c7fd029b2
017670,,KOSPI,2021-10-29,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,5276c020b3bc97426516dc777a198dd150e46815bae4bf309f302ced066c7359,0d15a1697d5f4a73252b01cb83b075361c8f3727a5c474b301d7f8cbd8d7abb4
017670,,KOSPI,2021-11-01,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,cc54e90cb539228fb4e5c3352da2a86ae2e04aa11409684bb28ba6cb99b4c0b7,730cd3a34955b017927e81581ace4546278d729dde15c108daba7bc07e79708b
017670,,KOSPI,2021-11-02,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,934a5863f1555f22c71851975795ea124627c277a8d97506a2d5d7c84d03f972,a405e241237036a72bcfc7d67bea5747d36da834ae89ad0b303958ccbf45aeff
017670,,KOSPI,2021-11-03,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,4d5cf629465e0c57330ce9fb6b7b18bfc47dce178f1d96404b07747fc4c64891,5a6b34d07781bfaf2b60b6055c1090831d420d54f3e0afe7364a2681ed0e398c
017670,,KOSPI,2021-11-04,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,bb21fa22c14ce62cbb242e62e7b6b86dd113b00080e6e3f02225df422e1de9ac,e7df2362534993e43d33daca31682a60918bb4376b45c2eec604f389980bf44d
017670,,KOSPI,2021-11-05,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,28bbf9e46d58cbc404d4f378fdd0d12fd20f69779c240a6a7aaadb07e3a8e4b0,2c2b1e8b4c32eef468077e5177545b4735cd673d33f14abd5919fab8df1cdf93
017670,,KOSPI,2021-11-08,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,6e3d3dfb94c59281e163d617c48113325c0297ae86d0335eac298f1d658f0c8b,0decbb3be628c1a38e6d2880338341f9ca398aa32a0af247f8a5130e24261320
017670,,KOSPI,2021-11-09,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,8441eec27bf6192d848937c9385a233db1a6df6ef83fb0935a4312eac48a83b8,fb567b13770e2b95b052597ab3e0b3e2f86c84152e9de6a51ef6aa0d100c416f
017670,,KOSPI,2021-11-10,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,244ac97084ab259103a77f9a0c03edabdd21f605a338f9180a4756391fc12dea,fc75966f0f21cb4ddbb56d3d9d8e0cf7d0094a986ccff2a0d496576a5eef68c2
017670,,KOSPI,2021-11-11,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,3d3c2dfee04563a0903c8b92bde6151b48179d4307e339ebadc804e822a701af,8cae7808723ec67f4766056ccb1c9b8119bba7b9262aa42b9d9fca85f0b4811d
017670,,KOSPI,2021-11-12,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,45e5ad020079267c27a403c8e3f148ce63b43c4f125b7de2d0cb9d058febe199,51428036e8293e15be0e3459f579f1357870f308ebb6a2494885f3cb83745818
017670,,KOSPI,2021-11-15,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,020bcddb394e232f92969a7464c80c361ff02814b67d590cbfc5cb79e48a5a2f,32832377462cc835162eb41792a329d147e8cf21161aff05334fd64b1e402d0c
017670,,KOSPI,2021-11-16,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,6c1e36eaa5cffc267bac6ea221dc823f0fcb2891f9d09c258176319636c2e43a,73bb30807d0f0432e7a1f41b2b98706eeacf43bd7000e20a975fa6fd371c2e8b
017670,,KOSPI,2021-11-17,NON_TRADING_PLACEHOLDER,True,True,0,0,0,309500,0,0,NON_TRADING_PLACEHOLDER_V01,False,32cafe722c4ab868d6e93979077fbde777c5abd98d5fdc90d64488e7c87f4e51,False,,,,,,NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,9d3de72a5b8a69fb4ad9db01b594bff82e975aabcf4017007f9f86799129f73b,COMPLETE,a37bda136ccbbe4f301438d17fc2f6b47f583452630de9a9feb46c168251023e,3717bb7a527bac873a28b2a06245a02b6777097e9cc8f9c643d700b2d57e96ea
