strategy_id,ticker,isu_cd,name,market,trade_id,trade_sequence,entry_signal_date,entry_execution_date,entry_open,entry_market_cap,entry_avg_trading_value_20d,entry_signal_close,entry_market_cap_pass,entry_trading_value_pass,entry_close_pass,entry_pattern_a_stage,fast_stage,fast_status,monthly_permission_state,daily_risk,fast_score,fast_score_state,first_progressed_date,first_progressed_effective_trading_date,lifecycle_class,loss_guard_triggered,loss_guard_signal_date,loss_guard_signal_close,loss_guard_return_at_signal,loss_guard_execution_date,loss_guard_execution_price,loss_guard_realized_return,exit_type,exit_signal_date,exit_execution_date,exit_price,terminal_return,mfe,mae,peak_giveback,holding_trading_days,holding_weeks,trade_status,cutoff_date,cutoff_valuation_price,mark_to_cutoff_return
JULIA,004800,KR7004800009,효성,KOSPI,JULIA_004800_02,2,2016-12-09,2016-12-12,69293.0,5302735705000.0,18349616725.0,151000.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,2021-08-31,2021-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_TRANSITION,2022-04-30,2022-05-02,63860.0,-7.84,42.85,-60.15,50.69,1277,255.4,REALIZED,,,
JULIA,004800,KR7004800009,효성,KOSPI,JULIA_004800_03,3,2025-05-30,2025-06-02,63700.0,1044601396800.0,2445661532.5,62400.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,2025-09-30,2025-09-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-10-31,2025-11-03,133900.0,110.2,110.2,-0.47,0.0,103,20.6,REALIZED,,,
JULIA,004970,KR7004970000,신라교역,KOSPI,JULIA_004970_01,1,2014-08-22,2014-08-25,29700.0,472000000000.0,310723370.0,29500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,2022-02-28,2022-02-28,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,-69.16,1.35,-78.65,70.51,2952,590.4,OPEN_AT_CUTOFF,2026-09-04,9160.0,-69.16
JULIA,004990,KR7004990008,롯데지주,KOSPI,JULIA_004990_01,1,2013-02-22,2013-02-25,70842.0,2609690400000.0,2704740110.6,1836000.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.88,PARTIAL,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-65.06,76.87,-72.08,141.93,3236,647.2,OPEN_AT_CUTOFF,2026-09-04,24750.0,-65.06
JULIA,004980,KR7004980009,성신양회,KOSPI,JULIA_004980_01,1,2016-04-29,2016-05-02,14000.0,336118748000.0,3176280811.5,14000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2018-07-31,2018-07-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-08-31,2021-09-01,10950.0,-21.79,33.93,-72.0,55.72,1314,262.8,REALIZED,,,
JULIA,005300,KR7005300009,롯데칠성,KOSPI,JULIA_005300_01,1,2013-04-19,2013-04-22,164314.0,2061180198000.0,2556554793.6,1666000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.32,PARTIAL,2015-08-31,2015-08-31,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,-40.18,81.98,-51.98,122.16,3223,644.6,OPEN_AT_CUTOFF,2026-09-04,98300.0,-40.18
JULIA,005010,KR7005010004,휴스틸,KOSPI,JULIA_005010_01,1,2025-03-07,2025-03-10,6360.0,348366065000.0,38943403740.5,6200.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-39.78,14.78,-51.1,54.56,366,73.2,OPEN_AT_CUTOFF,2026-09-04,3830.0,-39.78
JULIA,005250,KR7005250006,녹십자홀딩스,KOSPI,JULIA_005250_01,1,2014-02-28,2014-03-03,16250.0,768911233500.0,2462414132.5,16350.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.24,READY,2015-02-28,2015-02-27,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-03-31,2021-04-01,34900.0,114.77,281.54,-13.54,166.77,1741,348.2,REALIZED,,,
JULIA,005180,KR7005180005,빙그레,KOSPI,JULIA_005180_01,1,2017-04-21,2017-04-24,70000.0,693527366400.0,1306413125.0,70400.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.05,READY,2024-05-31,2024-05-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-06-30,2024-07-01,97100.0,38.71,69.14,-49.93,30.43,1765,353.0,REALIZED,,,
JULIA,005180,KR7005180005,빙그레,KOSPI,JULIA_005180_02,2,2026-02-13,2026-02-19,84800.0,810323614400.0,3668253775.0,84800.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.35,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,6.49,13.21,-27.48,6.72,135,27.0,OPEN_AT_CUTOFF,2026-09-04,90300.0,6.49
JULIA,005090,KR7005090006,SGC에너지,KOSPI,JULIA_005090_01,1,2012-12-28,2013-01-02,70100.0,342236469000.0,775195675.0,70500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.82,PARTIAL,2015-05-31,2015-05-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2015-06-30,2015-07-01,119000.0,69.76,74.75,-40.51,4.99,615,123.0,REALIZED,,,
JULIA,005090,KR7005090006,SGC에너지,KOSPI,JULIA_005090_02,2,2021-06-11,2021-06-14,49000.0,730914799200.0,5138260572.5,49800.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2021-06-30,2021-06-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-09-30,2021-10-01,52500.0,7.14,14.9,-12.65,7.76,76,15.2,REALIZED,,,
JULIA,005380,KR7005380001,현대차,KOSPI,JULIA_005380_01,1,2013-08-02,2013-08-05,232500.0,50994004888500.0,115177154719.25,231500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.38,PARTIAL,2021-01-31,2021-01-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-09-30,2024-10-02,237500.0,2.15,28.82,-72.04,26.67,2742,548.4,REALIZED,,,
JULIA,005380,KR7005380001,현대차,KOSPI,JULIA_005380_02,2,2025-10-17,2025-10-20,251500.0,49756137138000.0,166173245630.5,243000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,74.05,READY,2026-03-31,2026-03-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,52.49,211.33,-3.98,158.84,217,43.4,OPEN_AT_CUTOFF,2026-09-04,383500.0,52.49
JULIA,005440,KR7005440003,현대지에프홀딩스,KOSPI,JULIA_005440_01,1,2013-05-10,2013-05-13,12447.0,1846614709800.0,6116605855.0,18900.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.63,PARTIAL,2025-06-30,2025-06-30,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-08-31,2025-09-01,7720.0,-37.98,50.8,-75.82,88.78,2899,579.8,REALIZED,,,
JULIA,005490,KR7005490008,POSCO홀딩스,KOSPI,JULIA_005490_01,1,2014-08-22,2014-08-25,339500.0,29730710735000.0,71418672150.0,341000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.05,READY,2017-06-30,2017-06-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-06-30,2021-07-01,346500.0,2.06,21.8,-60.82,19.74,1685,337.0,REALIZED,,,
JULIA,005490,KR7005490008,POSCO홀딩스,KOSPI,JULIA_005490_02,2,2023-03-03,2023-03-06,334000.0,28077648360000.0,250844134025.0,332000.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.24,READY,2023-08-31,2023-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2023-09-30,2023-10-04,529000.0,58.38,128.74,-5.84,70.36,144,28.8,REALIZED,,,
JULIA,005490,KR7005490008,POSCO홀딩스,KOSPI,JULIA_005490_03,3,2026-02-27,2026-03-03,403000.0,33425309176000.0,263219946437.5,413000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2026-06-30,2026-06-30,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,-16.38,34.49,-31.76,50.87,128,25.6,OPEN_AT_CUTOFF,2026-09-04,337000.0,-16.38
JULIA,005420,KR7005420005,코스모화학,KOSPI,JULIA_005420_01,1,2021-01-08,2021-01-11,11529.0,336829642500.0,48431374366.5,12900.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.49,READY,2021-06-30,2021-06-30,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-09-30,2021-10-01,15918.0,38.07,72.78,-25.0,34.71,178,35.6,REALIZED,,,
JULIA,005610,KR7005610001,삼립,KOSPI,JULIA_005610_01,1,2022-03-04,2022-03-07,91000.0,774022107300.0,2693756375.0,89700.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,70.49,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-55.33,7.8,-61.92,63.13,1102,220.4,OPEN_AT_CUTOFF,2026-09-04,40650.0,-55.33
JULIA,005500,KR7005500004,삼진제약,KOSPI,JULIA_005500_01,1,2016-05-13,2016-05-16,29650.0,412135000000.0,2103393720.0,29650.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,81.55,READY,2018-09-30,2018-09-28,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2018-10-31,2018-11-01,37350.0,25.97,118.89,-1.85,92.92,605,121.0,REALIZED,,,
JULIA,005680,KR7005680004,삼영전자,KOSPI,JULIA_005680_01,1,2018-06-29,2018-07-02,15700.0,314000000000.0,4313576045.0,15700.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,73.24,READY,2021-07-31,2021-07-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-08-31,2021-09-01,13200.0,-15.92,15.92,-62.99,31.84,784,156.8,REALIZED,,,
JULIA,005720,KR7005720008,넥센,KOSPI,JULIA_005720_01,1,2013-06-28,2013-07-01,8670.0,435534255200.0,346300610.0,85600.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.07,PARTIAL,2026-04-30,2026-04-30,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,-30.57,26.3,-66.32,56.87,3205,641.0,OPEN_AT_CUTOFF,2026-09-04,6020.0,-30.57
JULIA,005690,KR7005690003,파미셀,KOSPI,JULIA_005690_01,1,2015-07-24,2015-07-27,7210.0,382152679080.0,30225177815.5,6830.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,76.67,READY,2015-11-30,2015-11-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_TRANSITION,2016-11-30,2016-12-01,4635.0,-35.71,4.72,-47.99,40.43,334,66.8,REALIZED,,,
JULIA,005690,KR7005690003,파미셀,KOSPI,JULIA_005690_02,2,2025-05-23,2025-05-26,12490.0,719603398360.0,11744842643.25,11990.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.49,READY,2025-05-31,2025-05-30,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-07-31,2025-08-01,12630.0,1.12,13.69,-17.05,12.57,48,9.6,REALIZED,,,
JULIA,005830,KR7005830005,DB손해보험,KOSPI,JULIA_005830_01,1,2013-07-12,2013-07-15,49500.0,3504600000000.0,6125940810.0,49500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.13,PARTIAL,2022-02-28,2022-02-28,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-05-31,2026-06-01,140200.0,183.23,332.32,-52.02,149.09,3159,631.8,REALIZED,,,
JULIA,005810,KR7005810007,풍산홀딩스,KOSPI,JULIA_005810_01,1,2016-04-01,2016-04-04,20246.0,340829764500.0,330647110.0,43500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.25,READY,2021-09-30,2021-09-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-12-31,2026-01-02,37700.0,86.21,170.67,-54.37,84.46,2343,468.6,REALIZED,,,
JULIA,005740,KR7005740006,크라운해태홀딩스,KOSPI,JULIA_005740_01,1,2015-03-27,2015-03-30,15825.0,431742532000.0,2410409375.0,293000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.29,READY,2015-08-31,2015-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_WEAK,2016-09-30,2016-10-04,15718.0,-0.68,211.83,-5.07,212.51,355,71.0,REALIZED,,,
JULIA,005850,KR7005850003,에스엘,KOSPI,JULIA_005850_01,1,2014-03-28,2014-03-31,15463.0,651902982500.0,1820673710.0,19250.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,2026-03-31,2026-03-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-05-31,2026-06-01,73600.0,375.97,414.13,-53.15,38.16,2904,580.8,REALIZED,,,
JULIA,005930,KR7005930003,삼성전자,KOSPI,JULIA_005930_01,1,2015-03-27,2015-03-30,28500.0,209312357877000.0,378685450387.1,1421000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.8,READY,2017-03-31,2017-03-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2017-04-30,2017-05-02,45500.0,59.65,60.7,-27.51,1.05,518,103.6,REALIZED,,,
JULIA,005930,KR7005930003,삼성전자,KOSPI,JULIA_005930_02,2,2019-11-01,2019-11-04,51700.0,305652866560000.0,483447926697.25,51200.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,82.3,READY,2021-03-31,2021-03-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_TRANSITION,2022-02-28,2022-03-02,72300.0,39.85,87.23,-18.18,47.38,575,115.0,REALIZED,,,
JULIA,005930,KR7005930003,삼성전자,KOSPI,JULIA_005930_03,3,2023-06-02,2023-06-05,72700.0,431018300110000.0,931146264818.6,72200.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,2026-02-28,2026-02-27,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,251.44,415.13,-31.36,163.69,793,158.6,OPEN_AT_CUTOFF,2026-09-04,255500.0,251.44
JULIA,005940,KR7005940002,NH투자증권,KOSPI,JULIA_005940_01,1,2014-08-29,2014-09-01,11850.0,2361158276550.0,20001192022.5,11850.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.24,READY,2017-08-31,2017-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_EARLY_TREND,2018-06-30,2018-07-02,14900.0,25.74,48.95,-29.54,23.21,940,188.0,REALIZED,,,
JULIA,005940,KR7005940002,NH투자증권,KOSPI,JULIA_005940_02,2,2019-04-05,2019-04-08,14600.0,4094499305850.0,11004684821.9,14550.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,2022-10-31,2022-10-31,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,82.53,191.78,-56.85,109.25,1821,364.2,OPEN_AT_CUTOFF,2026-09-04,26650.0,82.53
JULIA,005880,KR7005880000,대한해운,KOSPI,JULIA_005880_01,1,2017-03-17,2017-03-20,2394.0,628982478000.0,7859383662.5,25750.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,2017-07-31,2017-07-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2017-09-30,2017-10-10,3270.0,36.59,52.34,-15.16,15.75,133,26.6,REALIZED,,,
JULIA,005950,KR7005950001,이수화학,KOSPI,JULIA_005950_01,1,2020-11-13,2020-11-16,6725.0,304612994400.0,20115081210.5,13200.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2021-03-31,2021-03-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2023-01-31,2023-02-01,9800.0,45.72,154.65,-21.93,108.93,547,109.4,REALIZED,,,
JULIA,006040,KR7006040000,동원산업,KOSPI,JULIA_006040_01,1,2014-02-28,2014-03-03,60469.0,1135080000000.0,1795659025.0,337500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.8,READY,2025-09-30,2025-09-30,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-02-28,2026-03-03,42350.0,-29.96,20.3,-64.36,50.26,2922,584.4,REALIZED,,,
JULIA,006060,KR7006060008,화승인더,KOSPI,JULIA_006060_01,1,2019-04-05,2019-04-08,10100.0,553200000000.0,2983720760.0,10000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2020-02-29,2020-02-28,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_WEAK,2020-03-31,2020-04-01,6760.0,-33.07,35.64,-43.76,68.71,245,49.0,REALIZED,,,
JULIA,006120,KR7006120000,SK디스커버리,KOSPI,JULIA_006120_01,1,2013-12-13,2013-12-16,33930.0,1177632155500.0,9477359057.5,56500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,70.29,READY,2020-09-30,2020-09-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_TRANSITION,2021-11-30,2021-12-01,43650.0,28.65,169.97,-54.61,141.32,1905,381.0,REALIZED,,,
JULIA,006120,KR7006120000,SK디스커버리,KOSPI,JULIA_006120_02,2,2023-09-01,2023-09-04,40250.0,766273663750.0,2197293905.0,40250.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.24,READY,2025-11-30,2025-11-28,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-02-28,2026-03-03,60500.0,50.31,69.69,-19.13,19.38,603,120.6,REALIZED,,,
JULIA,006260,KR7006260004,LS,KOSPI,JULIA_006260_01,1,2014-01-10,2014-01-13,84300.0,2714460000000.0,8777863885.0,84300.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,71.6,READY,2017-01-31,2017-01-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2023-10-31,2023-11-01,78300.0,-7.12,79.48,-71.47,86.6,2412,482.4,REALIZED,,,
JULIA,006260,KR7006260004,LS,KOSPI,JULIA_006260_02,2,2025-05-16,2025-05-19,155000.0,4862200000000.0,25662501750.0,151000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.54,READY,2025-08-31,2025-08-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-11-30,2025-12-01,181000.0,16.77,51.61,-10.26,34.84,133,26.6,REALIZED,,,
JULIA,006280,KR7006280002,녹십자,KOSPI,JULIA_006280_01,1,2014-10-31,2014-11-03,135500.0,1601055706000.0,4525532675.0,137000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,2015-07-31,2015-07-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2015-08-31,2015-09-01,197000.0,45.39,106.64,-6.64,61.25,207,41.4,REALIZED,,,
JULIA,006280,KR7006280002,녹십자,KOSPI,JULIA_006280_02,2,2017-06-30,2017-07-03,175000.0,2039300881000.0,5901678125.0,174500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.29,READY,2020-09-30,2020-09-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2020-10-31,2020-11-02,306500.0,75.14,81.71,-44.63,6.57,818,163.6,REALIZED,,,
JULIA,006280,KR7006280002,녹십자,KOSPI,JULIA_006280_03,3,2024-10-18,2024-10-21,176000.0,2031120304400.0,11687385460.0,173800.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,70.24,READY,2025-01-31,2025-01-31,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,-27.5,4.43,-39.83,31.93,458,91.6,OPEN_AT_CUTOFF,2026-09-04,127600.0,-27.5
JULIA,006360,KR7006360002,GS건설,KOSPI,JULIA_006360_01,1,2016-05-13,2016-05-16,31200.0,2236500000000.0,29214402812.5,31500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,68.54,READY,2018-08-31,2018-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2018-09-30,2018-10-01,52600.0,68.59,75.32,-26.12,6.73,584,116.8,REALIZED,,,
JULIA,006360,KR7006360002,GS건설,KOSPI,JULIA_006360_02,2,2021-01-08,2021-01-11,42100.0,3355460567750.0,41026088555.0,41750.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2021-06-30,2021-06-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-08-31,2021-09-01,44550.0,5.82,16.03,-15.91,10.21,162,32.4,REALIZED,,,
JULIA,006360,KR7006360002,GS건설,KOSPI,JULIA_006360_03,3,2026-02-13,2026-02-19,22300.0,1878513705500.0,21804800430.5,21950.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,2026-06-30,2026-06-30,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,53.59,101.12,-17.35,47.53,135,27.0,OPEN_AT_CUTOFF,2026-09-04,34250.0,53.59
JULIA,006400,KR7006400006,삼성SDI,KOSPI,JULIA_006400_01,1,2013-07-19,2013-07-22,158602.0,7380451242000.0,44517842650.0,162000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.63,PARTIAL,2017-07-31,2017-07-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2017-09-30,2017-10-10,198743.0,25.31,38.58,-53.33,13.27,1034,206.8,REALIZED,,,
JULIA,006400,KR7006400006,삼성SDI,KOSPI,JULIA_006400_02,2,2019-11-01,2019-11-04,227624.0,15884606430000.0,50318703255.0,231000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.6,READY,2020-09-30,2020-09-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2020-11-30,2020-12-01,531614.0,133.55,142.15,-22.58,8.6,267,53.4,REALIZED,,,
JULIA,006400,KR7006400006,삼성SDI,KOSPI,JULIA_006400_03,3,2022-10-28,2022-10-31,718609.0,49991813310000.0,206434396264.75,727000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.54,READY,2026-03-31,2026-03-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-06-30,2026-07-01,501000.0,-30.28,9.13,-78.05,39.41,895,179.0,REALIZED,,,
JULIA,006650,KR7006650006,대한유화,KOSPI,JULIA_006650_01,1,2013-11-29,2013-12-02,82700.0,533000000000.0,4478925695.0,82000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,2014-09-30,2014-09-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_TRANSITION,2017-03-31,2017-04-03,246000.0,197.46,262.15,-33.13,64.69,822,164.4,REALIZED,,,
JULIA,006650,KR7006650006,대한유화,KOSPI,JULIA_006650_02,2,2018-01-26,2018-01-29,320000.0,2060500000000.0,19551272525.0,317000.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,75.74,READY,2021-01-31,2021-01-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-05-31,2026-06-01,125500.0,-60.78,26.72,-81.06,87.5,2044,408.8,REALIZED,,,
JULIA,006800,KR7006800007,미래에셋증권,KOSPI,JULIA_006800_01,1,2014-08-29,2014-09-01,11485.0,3855070513800.0,29532133025.0,11800.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,72.74,READY,2015-06-30,2015-06-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-07-31,2025-08-01,18599.0,61.94,119.76,-69.62,57.82,2681,536.2,REALIZED,,,
JULIA,006840,KR7006840003,AK홀딩스,KOSPI,JULIA_006840_01,1,2013-05-10,2013-05-13,27235.0,303513533200.0,3120104165.0,27850.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.82,PARTIAL,2013-09-30,2013-09-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2013-11-30,2013-12-03,40853.0,50.0,65.13,-13.88,15.13,134,26.8,REALIZED,,,
