ticker,entry_signal_date,comparison_class
064350,2024-02-23,SHARED_REENTRY
064760,2017-06-09,SHARED_ENTRY
064760,2020-01-03,SHARED_REENTRY
064760,2024-04-12,SHARED_REENTRY
064760,2024-06-14,FASTCORE_ONLY_REENTRY
064760,2025-06-20,FASTCORE_ONLY_REENTRY
064960,2013-02-01,SHARED_ENTRY
064960,2019-06-21,SHARED_REENTRY
064960,2020-08-07,FASTCORE_ONLY_REENTRY
064960,2024-06-28,SHARED_REENTRY
064960,2024-08-30,FASTCORE_ONLY_REENTRY
065660,2021-07-30,SHARED_ENTRY
065680,2022-01-07,SHARED_ENTRY
066570,2013-05-03,SHARED_ENTRY
066570,2014-05-30,FASTCORE_ONLY_REENTRY
066570,2016-03-04,FASTCORE_ONLY_REENTRY
066570,2017-02-03,FASTCORE_ONLY_REENTRY
066570,2017-09-01,SHARED_REENTRY
066570,2023-07-14,SHARED_REENTRY
066570,2025-11-07,FASTCORE_ONLY_REENTRY
066970,2026-04-17,SHARED_ENTRY
067000,2015-02-06,SHARED_ENTRY
067080,2018-04-06,SHARED_ENTRY
067160,2016-04-29,SHARED_ENTRY
067160,2018-02-23,FASTCORE_ONLY_REENTRY
067160,2021-01-15,SHARED_REENTRY
067280,2019-01-18,SHARED_ENTRY
067390,2018-02-02,SHARED_ENTRY
067630,2024-01-26,SHARED_ENTRY
068240,2019-11-15,SHARED_ENTRY
068240,2021-10-15,FASTCORE_ONLY_REENTRY
068270,2013-02-22,SHARED_ENTRY
068270,2015-02-13,SHARED_REENTRY
068270,2017-06-23,SHARED_REENTRY
068270,2020-06-05,SHARED_REENTRY
068270,2023-12-22,SHARED_REENTRY
068270,2025-11-14,FASTCORE_ONLY_REENTRY
068760,2015-03-06,SHARED_ENTRY
069080,2014-10-10,SHARED_ENTRY
069080,2026-01-30,SHARED_REENTRY
069260,2013-11-15,SHARED_ENTRY
069260,2016-06-03,FASTCORE_ONLY_REENTRY
069260,2020-11-06,FASTCORE_ONLY_REENTRY
069260,2022-05-20,FASTCORE_ONLY_REENTRY
069260,2023-04-21,FASTCORE_ONLY_REENTRY
069260,2026-02-13,FASTCORE_ONLY_REENTRY
069620,2014-09-26,SHARED_ENTRY
069620,2015-05-22,FASTCORE_ONLY_REENTRY
069620,2017-04-07,FASTCORE_ONLY_REENTRY
069620,2022-03-18,FASTCORE_ONLY_REENTRY
069620,2024-10-04,FASTCORE_ONLY_REENTRY
069620,2025-07-11,FASTCORE_ONLY_REENTRY
069960,2012-12-28,SHARED_ENTRY
069960,2014-08-22,FASTCORE_ONLY_REENTRY
069960,2015-04-17,FASTCORE_ONLY_REENTRY
069960,2016-03-25,FASTCORE_ONLY_REENTRY
069960,2018-06-01,FASTCORE_ONLY_REENTRY
069960,2019-03-22,FASTCORE_ONLY_REENTRY
069960,2021-01-08,FASTCORE_ONLY_REENTRY
069960,2022-06-03,FASTCORE_ONLY_REENTRY
069960,2025-02-21,FASTCORE_ONLY_REENTRY
071050,2013-01-04,SHARED_ENTRY
071050,2014-07-11,FASTCORE_ONLY_REENTRY
071050,2017-03-03,SHARED_REENTRY
071050,2019-04-12,SHARED_REENTRY
071050,2020-09-11,FASTCORE_ONLY_REENTRY
071050,2020-12-04,FASTCORE_ONLY_REENTRY
071050,2024-02-02,SHARED_REENTRY
071320,2013-01-18,SHARED_ENTRY
071320,2016-04-08,SHARED_REENTRY
071320,2017-05-26,FASTCORE_ONLY_REENTRY
071320,2024-02-02,FASTCORE_ONLY_REENTRY
071840,2015-05-29,SHARED_ENTRY
071840,2017-05-12,FASTCORE_ONLY_REENTRY
072710,2013-01-18,SHARED_ENTRY
072710,2015-08-07,SHARED_REENTRY
072710,2021-05-14,FASTCORE_ONLY_REENTRY
072710,2024-06-21,FASTCORE_ONLY_REENTRY
072710,2025-05-30,FASTCORE_ONLY_REENTRY
073240,2014-01-24,SHARED_ENTRY
073240,2021-05-14,FASTCORE_ONLY_REENTRY
073240,2021-06-04,FASTCORE_ONLY_REENTRY
073240,2025-11-28,SHARED_REENTRY
074600,2017-09-08,SHARED_ENTRY
074600,2023-06-23,SHARED_REENTRY
074600,2024-01-12,FASTCORE_ONLY_REENTRY
074600,2024-03-22,FASTCORE_ONLY_REENTRY
074600,2025-10-10,FASTCORE_ONLY_REENTRY
074600,2026-02-06,FASTCORE_ONLY_REENTRY
074610,2022-11-11,SHARED_ENTRY
075580,2022-08-19,SHARED_ENTRY
075580,2023-06-16,FASTCORE_ONLY_REENTRY
075580,2024-03-22,FASTCORE_ONLY_REENTRY
077360,2013-02-08,SHARED_ENTRY
077360,2023-06-23,FASTCORE_ONLY_REENTRY
077500,2022-01-07,SHARED_ENTRY
077500,2023-03-17,FASTCORE_ONLY_REENTRY
077970,2024-06-14,SHARED_ENTRY
078020,2021-02-05,SHARED_ENTRY
078020,2025-07-11,SHARED_REENTRY
078130,2021-03-26,SHARED_ENTRY
078160,2015-06-26,SHARED_ENTRY
078340,2018-01-26,SHARED_ENTRY
078340,2021-01-15,SHARED_REENTRY
078340,2021-11-19,SHARED_REENTRY
078350,2025-10-17,SHARED_ENTRY
078520,2016-03-25,SHARED_ENTRY
078520,2017-03-24,FASTCORE_ONLY_REENTRY
078600,2024-05-31,SHARED_ENTRY
078600,2026-02-27,FASTCORE_ONLY_REENTRY
078600,2026-04-17,FASTCORE_ONLY_REENTRY
078930,2013-02-01,SHARED_ENTRY
078930,2015-05-22,FASTCORE_ONLY_REENTRY
078930,2021-05-07,FASTCORE_ONLY_REENTRY
078930,2022-05-06,FASTCORE_ONLY_REENTRY
078930,2023-11-24,FASTCORE_ONLY_REENTRY
078930,2025-05-30,FASTCORE_ONLY_REENTRY
079160,2012-12-28,SHARED_ENTRY
079160,2015-01-02,SHARED_REENTRY
079370,2022-11-11,SHARED_ENTRY
079370,2023-02-17,FASTCORE_ONLY_REENTRY
079370,2023-03-31,FASTCORE_ONLY_REENTRY
079370,2025-10-31,SHARED_REENTRY
079370,2026-01-30,FASTCORE_ONLY_REENTRY
079430,2020-08-07,SHARED_ENTRY
079430,2021-06-04,FASTCORE_ONLY_REENTRY
079550,2021-01-22,SHARED_ENTRY
079550,2023-11-10,SHARED_REENTRY
079980,2018-01-26,SHARED_ENTRY
080160,2013-01-04,SHARED_ENTRY
080220,2025-09-19,SHARED_ENTRY
081660,2013-11-08,SHARED_ENTRY
081660,2023-03-03,SHARED_REENTRY
081660,2024-03-08,FASTCORE_ONLY_REENTRY
081660,2025-09-05,FASTCORE_ONLY_REENTRY
082270,2013-04-05,SHARED_ENTRY
082270,2018-04-13,SHARED_REENTRY
082270,2019-04-05,FASTCORE_ONLY_REENTRY
082740,2022-07-01,SHARED_ENTRY
082740,2022-08-12,FASTCORE_ONLY_REENTRY
082740,2023-06-09,FASTCORE_ONLY_REENTRY
082740,2024-04-19,SHARED_REENTRY
082920,2021-10-22,SHARED_ENTRY
082920,2023-01-13,FASTCORE_ONLY_REENTRY
082920,2024-06-28,SHARED_REENTRY
082920,2025-01-03,FASTCORE_ONLY_REENTRY
083450,2025-10-10,SHARED_ENTRY
083650,2024-03-15,SHARED_ENTRY
083650,2024-05-24,FASTCORE_ONLY_REENTRY
083790,2015-06-19,SHARED_ENTRY
083790,2016-01-29,FASTCORE_ONLY_REENTRY
083790,2016-04-22,FASTCORE_ONLY_REENTRY
083790,2020-08-28,SHARED_REENTRY
083930,2024-06-14,SHARED_ENTRY
084010,2018-05-11,SHARED_ENTRY
084010,2024-11-15,SHARED_REENTRY
084110,2021-04-09,SHARED_ENTRY
084110,2024-09-27,SHARED_REENTRY
084370,2013-03-29,SHARED_ENTRY
084370,2014-03-07,FASTCORE_ONLY_REENTRY
084370,2015-05-15,FASTCORE_ONLY_REENTRY
084370,2016-02-19,FASTCORE_ONLY_REENTRY
084370,2023-09-08,SHARED_REENTRY
084690,2020-07-03,SHARED_ENTRY
084870,2013-03-08,SHARED_ENTRY
085620,2018-06-29,SHARED_ENTRY
085620,2019-03-15,FASTCORE_ONLY_REENTRY
085620,2025-06-13,SHARED_REENTRY
085660,2013-03-08,SHARED_ENTRY
085660,2014-02-07,FASTCORE_ONLY_REENTRY
085660,2020-05-29,SHARED_REENTRY
085660,2021-06-11,FASTCORE_ONLY_REENTRY
086280,2013-09-27,SHARED_ENTRY
086390,2020-01-31,SHARED_ENTRY
086390,2025-09-05,SHARED_REENTRY
086450,2014-10-17,SHARED_ENTRY
086450,2015-04-10,FASTCORE_ONLY_REENTRY
086450,2017-03-31,SHARED_REENTRY
086450,2019-07-12,FASTCORE_ONLY_REENTRY
086450,2025-09-12,SHARED_REENTRY
086520,2020-07-31,SHARED_ENTRY
086790,2013-01-18,SHARED_ENTRY
086790,2013-10-18,FASTCORE_ONLY_REENTRY
086790,2014-08-01,FASTCORE_ONLY_REENTRY
086790,2016-11-04,FASTCORE_ONLY_REENTRY
086790,2020-12-04,SHARED_REENTRY
086790,2023-01-06,SHARED_REENTRY
086790,2023-10-06,FASTCORE_ONLY_REENTRY
086900,2017-03-31,SHARED_ENTRY
086900,2023-02-10,SHARED_REENTRY
086900,2024-08-30,SHARED_REENTRY
088350,2013-12-27,SHARED_ENTRY
088350,2017-06-30,FASTCORE_ONLY_REENTRY
088980,2014-03-28,SHARED_ENTRY
089010,2025-03-14,SHARED_ENTRY
089030,2018-02-23,SHARED_ENTRY
089030,2023-12-01,SHARED_REENTRY
089030,2025-09-12,SHARED_REENTRY
089470,2015-12-04,SHARED_ENTRY
089590,2019-03-22,SHARED_ENTRY
089590,2022-04-08,FASTCORE_ONLY_REENTRY
089600,2021-02-05,SHARED_ENTRY
089600,2022-10-14,FASTCORE_ONLY_REENTRY
089860,2024-08-02,SHARED_ENTRY
089980,2020-06-12,SHARED_ENTRY
089980,2026-04-17,SHARED_REENTRY
090430,2012-12-28,SHARED_ENTRY
090430,2014-01-24,FASTCORE_ONLY_REENTRY
090430,2018-05-04,SHARED_REENTRY
090430,2020-12-11,FASTCORE_ONLY_REENTRY
090430,2024-05-03,SHARED_REENTRY
090430,2025-05-30,FASTCORE_ONLY_REENTRY
090460,2021-12-24,SHARED_ENTRY
090460,2022-02-04,FASTCORE_ONLY_REENTRY
090460,2022-04-15,FASTCORE_ONLY_REENTRY
090460,2023-06-09,FASTCORE_ONLY_REENTRY
090460,2024-06-28,FASTCORE_ONLY_REENTRY
091120,2021-03-19,SHARED_ENTRY
091120,2023-04-14,SHARED_REENTRY
091120,2023-06-09,FASTCORE_ONLY_REENTRY
091580,2023-03-03,SHARED_ENTRY
091700,2016-03-18,SHARED_ENTRY
091700,2017-03-10,FASTCORE_ONLY_REENTRY
091700,2018-01-26,FASTCORE_ONLY_REENTRY
091700,2021-12-03,SHARED_REENTRY
091700,2023-06-09,FASTCORE_ONLY_REENTRY
091700,2025-12-12,FASTCORE_ONLY_REENTRY
092040,2018-01-26,SHARED_ENTRY
092040,2018-03-16,FASTCORE_ONLY_REENTRY
092040,2020-07-10,SHARED_REENTRY
092230,2025-07-11,SHARED_ENTRY
093050,2013-11-29,SHARED_ENTRY
093050,2014-08-29,FASTCORE_ONLY_REENTRY
093050,2017-06-02,FASTCORE_ONLY_REENTRY
093050,2018-01-26,FASTCORE_ONLY_REENTRY
093050,2021-06-04,FASTCORE_ONLY_REENTRY
093050,2023-02-17,FASTCORE_ONLY_REENTRY
093050,2024-04-05,FASTCORE_ONLY_REENTRY
093320,2023-02-03,SHARED_ENTRY
093320,2023-07-21,FASTCORE_ONLY_REENTRY
093320,2025-07-18,SHARED_REENTRY
093370,2018-08-03,SHARED_ENTRY
093370,2020-09-04,FASTCORE_ONLY_REENTRY
094800,2019-11-29,SHARED_ENTRY
094800,2021-06-04,FASTCORE_ONLY_REENTRY
094840,2014-08-22,SHARED_ENTRY
095270,2017-09-08,SHARED_ENTRY
095340,2017-09-29,SHARED_ENTRY
095340,2025-01-03,SHARED_REENTRY
095340,2025-02-14,FASTCORE_ONLY_REENTRY
095340,2025-10-31,FASTCORE_ONLY_REENTRY
095570,2022-09-16,SHARED_ENTRY
095610,2021-01-29,SHARED_ENTRY
095660,2018-03-23,SHARED_ENTRY
095660,2019-08-30,SHARED_REENTRY
095660,2020-05-08,FASTCORE_ONLY_REENTRY
095660,2021-08-06,SHARED_REENTRY
095660,2022-08-19,FASTCORE_ONLY_REENTRY
095720,2015-03-27,SHARED_ENTRY
095720,2016-01-15,FASTCORE_ONLY_REENTRY
096530,2015-07-03,SHARED_ENTRY
096530,2018-01-26,FASTCORE_ONLY_REENTRY
096530,2019-12-20,FASTCORE_ONLY_REENTRY
096530,2025-05-16,SHARED_REENTRY
096530,2026-05-15,FASTCORE_ONLY_REENTRY
096760,2017-06-09,SHARED_ENTRY
096770,2015-11-27,SHARED_ENTRY
096770,2017-07-07,SHARED_REENTRY
097230,2024-12-20,SHARED_ENTRY
097520,2025-07-18,SHARED_ENTRY
097950,2014-07-04,SHARED_ENTRY
097950,2020-05-15,FASTCORE_ONLY_REENTRY
097950,2024-05-31,SHARED_REENTRY
098460,2014-04-18,SHARED_ENTRY
098460,2016-07-22,SHARED_REENTRY
098460,2019-12-13,SHARED_REENTRY
098460,2021-01-08,FASTCORE_ONLY_REENTRY
098460,2025-02-14,FASTCORE_ONLY_REENTRY
099190,2016-02-26,SHARED_ENTRY
099190,2019-08-30,FASTCORE_ONLY_REENTRY
099190,2020-06-05,FASTCORE_ONLY_REENTRY
099190,2020-07-17,FASTCORE_ONLY_REENTRY
099190,2021-07-23,FASTCORE_ONLY_REENTRY
099190,2022-07-22,FASTCORE_ONLY_REENTRY
099190,2023-06-09,FASTCORE_ONLY_REENTRY
099320,2022-06-03,SHARED_ENTRY
099320,2024-03-29,FASTCORE_ONLY_REENTRY
099430,2024-12-13,SHARED_ENTRY
099430,2025-04-18,FASTCORE_ONLY_REENTRY
100090,2022-08-05,SHARED_ENTRY
100090,2023-07-28,FASTCORE_ONLY_REENTRY
100090,2025-05-16,FASTCORE_ONLY_REENTRY
100090,2025-06-13,FASTCORE_ONLY_REENTRY
100120,2021-04-16,SHARED_ENTRY
100120,2023-06-30,FASTCORE_ONLY_REENTRY
100130,2014-04-18,SHARED_ENTRY
100130,2016-03-11,SHARED_REENTRY
100130,2022-01-21,SHARED_REENTRY
100130,2022-03-04,FASTCORE_ONLY_REENTRY
101160,2023-06-30,SHARED_ENTRY
101160,2025-09-19,FASTCORE_ONLY_REENTRY
101360,2024-02-23,SHARED_ENTRY
101490,2023-03-17,SHARED_ENTRY
101490,2025-10-10,SHARED_REENTRY
101530,2021-05-14,SHARED_ENTRY
102260,2015-03-27,SHARED_ENTRY
102260,2017-06-30,SHARED_REENTRY
102260,2018-02-02,FASTCORE_ONLY_REENTRY
102460,2014-06-20,SHARED_ENTRY
102460,2015-04-24,FASTCORE_ONLY_REENTRY
102460,2019-03-15,SHARED_REENTRY
102460,2020-08-07,FASTCORE_ONLY_REENTRY
102710,2017-07-21,SHARED_ENTRY
102710,2019-05-31,FASTCORE_ONLY_REENTRY
102940,2014-08-29,SHARED_ENTRY
102940,2022-01-07,SHARED_REENTRY
102940,2025-03-07,FASTCORE_ONLY_REENTRY
103140,2013-11-01,SHARED_ENTRY
103140,2014-07-25,FASTCORE_ONLY_REENTRY
103140,2015-05-08,FASTCORE_ONLY_REENTRY
103140,2016-04-01,FASTCORE_ONLY_REENTRY
103140,2020-12-04,SHARED_REENTRY
103140,2022-12-16,SHARED_REENTRY
103590,2014-02-14,SHARED_ENTRY
104460,2022-12-02,SHARED_ENTRY
104700,2015-04-17,SHARED_ENTRY
104700,2017-06-30,SHARED_REENTRY
104700,2018-05-18,FASTCORE_ONLY_REENTRY
104700,2020-12-11,FASTCORE_ONLY_REENTRY
104700,2024-03-08,SHARED_REENTRY
104700,2025-09-19,SHARED_REENTRY
104830,2015-05-15,SHARED_ENTRY
104830,2016-07-29,SHARED_REENTRY
104830,2017-05-26,FASTCORE_ONLY_REENTRY
104830,2020-01-03,FASTCORE_ONLY_REENTRY
104830,2020-11-27,FASTCORE_ONLY_REENTRY
105560,2013-10-04,SHARED_ENTRY
105560,2016-08-19,FASTCORE_ONLY_REENTRY
105560,2020-11-13,SHARED_REENTRY
105630,2020-10-23,SHARED_ENTRY
105630,2021-04-30,FASTCORE_ONLY_REENTRY
105630,2023-09-01,SHARED_REENTRY
107590,2016-07-29,SHARED_ENTRY
108230,2013-08-09,SHARED_ENTRY
108230,2015-04-10,FASTCORE_ONLY_REENTRY
108230,2015-07-03,FASTCORE_ONLY_REENTRY
108320,2015-01-09,SHARED_ENTRY
108320,2017-06-23,SHARED_REENTRY
108320,2019-04-12,SHARED_REENTRY
108320,2020-01-10,FASTCORE_ONLY_REENTRY
108320,2020-07-10,FASTCORE_ONLY_REENTRY
108320,2023-05-19,SHARED_REENTRY
108670,2020-11-27,SHARED_ENTRY
108670,2026-05-22,SHARED_REENTRY
111770,2014-04-18,SHARED_ENTRY
111770,2018-09-14,SHARED_REENTRY
111770,2018-11-16,FASTCORE_ONLY_REENTRY
111770,2021-01-29,FASTCORE_ONLY_REENTRY
111770,2023-06-09,SHARED_REENTRY
111770,2025-02-28,FASTCORE_ONLY_REENTRY
112040,2015-08-07,SHARED_ENTRY
112040,2019-03-08,SHARED_REENTRY
112040,2020-11-20,FASTCORE_ONLY_REENTRY
112610,2018-01-26,SHARED_ENTRY
112610,2019-03-22,SHARED_REENTRY
112610,2020-05-29,FASTCORE_ONLY_REENTRY
112610,2020-07-03,FASTCORE_ONLY_REENTRY
112610,2022-08-26,SHARED_REENTRY
112610,2024-08-30,FASTCORE_ONLY_REENTRY
112610,2026-02-27,FASTCORE_ONLY_REENTRY
112610,2026-03-13,FASTCORE_ONLY_REENTRY
114090,2018-01-26,SHARED_ENTRY
114090,2022-11-11,FASTCORE_ONLY_REENTRY
114090,2025-07-04,FASTCORE_ONLY_REENTRY
114810,2024-02-23,SHARED_ENTRY
114810,2025-09-12,SHARED_REENTRY
114840,2025-08-29,SHARED_ENTRY
115160,2013-07-12,SHARED_ENTRY
115160,2014-03-14,FASTCORE_ONLY_REENTRY
115160,2014-12-05,FASTCORE_ONLY_REENTRY
115180,2020-08-28,SHARED_ENTRY
115450,2017-06-09,SHARED_ENTRY
119610,2018-01-26,SHARED_ENTRY
119610,2021-06-04,FASTCORE_ONLY_REENTRY
120110,2014-04-18,SHARED_ENTRY
120110,2015-04-24,FASTCORE_ONLY_REENTRY
120110,2016-03-04,FASTCORE_ONLY_REENTRY
120110,2025-07-04,SHARED_REENTRY
121440,2014-08-08,SHARED_ENTRY
122870,2015-07-17,SHARED_ENTRY
122870,2018-08-24,FASTCORE_ONLY_REENTRY
122900,2014-01-17,SHARED_ENTRY
122900,2019-06-28,FASTCORE_ONLY_REENTRY
122900,2021-04-23,FASTCORE_ONLY_REENTRY
122990,2017-03-17,SHARED_ENTRY
122990,2018-07-27,FASTCORE_ONLY_REENTRY
122990,2020-07-10,FASTCORE_ONLY_REENTRY
122990,2020-08-28,FASTCORE_ONLY_REENTRY
123420,2018-03-02,SHARED_ENTRY
123860,2021-11-26,SHARED_ENTRY
123860,2024-02-16,FASTCORE_ONLY_REENTRY
123890,2021-05-21,SHARED_ENTRY
126340,2024-05-17,SHARED_ENTRY
126560,2015-04-03,SHARED_ENTRY
126700,2023-02-03,SHARED_ENTRY
126720,2026-01-23,SHARED_ENTRY
128940,2022-04-29,SHARED_ENTRY
128940,2023-04-21,FASTCORE_ONLY_REENTRY
128940,2025-05-30,FASTCORE_ONLY_REENTRY
131290,2024-03-29,SHARED_ENTRY
131290,2025-10-10,FASTCORE_ONLY_REENTRY
131970,2023-03-31,SHARED_ENTRY
131970,2023-06-09,FASTCORE_ONLY_REENTRY
131970,2025-10-10,SHARED_REENTRY
136480,2017-04-14,SHARED_ENTRY
136490,2017-03-24,SHARED_ENTRY
137400,2024-06-07,SHARED_ENTRY
137400,2026-02-20,FASTCORE_ONLY_REENTRY
137400,2026-04-17,FASTCORE_ONLY_REENTRY
138040,2017-06-02,SHARED_ENTRY
138040,2023-08-18,SHARED_REENTRY
138040,2026-02-13,SHARED_REENTRY
138930,2017-08-04,SHARED_ENTRY
138930,2018-02-23,FASTCORE_ONLY_REENTRY
138930,2021-04-23,FASTCORE_ONLY_REENTRY
138930,2024-02-16,SHARED_REENTRY
139130,2017-03-17,SHARED_ENTRY
139130,2018-03-02,FASTCORE_ONLY_REENTRY
139130,2021-03-26,FASTCORE_ONLY_REENTRY
139130,2023-10-06,SHARED_REENTRY
139480,2016-12-09,SHARED_ENTRY
140410,2021-08-20,SHARED_ENTRY
140410,2021-11-19,FASTCORE_ONLY_REENTRY
140410,2023-09-01,FASTCORE_ONLY_REENTRY
140410,2025-04-25,FASTCORE_ONLY_REENTRY
140860,2020-01-31,SHARED_ENTRY
140860,2022-12-02,SHARED_REENTRY
140860,2024-10-04,SHARED_REENTRY
141080,2023-12-01,SHARED_ENTRY
143160,2023-09-22,SHARED_ENTRY
143240,2015-08-28,SHARED_ENTRY
143240,2019-06-14,SHARED_REENTRY
143240,2021-02-19,SHARED_REENTRY
144960,2024-06-07,SHARED_ENTRY
144960,2026-05-08,FASTCORE_ONLY_REENTRY
145020,2020-01-31,SHARED_ENTRY
145020,2020-09-11,FASTCORE_ONLY_REENTRY
145020,2023-12-01,SHARED_REENTRY
145720,2021-02-26,SHARED_ENTRY
145720,2022-09-16,SHARED_REENTRY
145990,2016-11-18,SHARED_ENTRY
145990,2021-09-17,FASTCORE_ONLY_REENTRY
145990,2021-10-15,FASTCORE_ONLY_REENTRY
145990,2024-02-02,SHARED_REENTRY
145990,2025-06-13,FASTCORE_ONLY_REENTRY
149950,2022-09-16,SHARED_ENTRY
151860,2023-03-10,SHARED_ENTRY
161000,2016-06-17,SHARED_ENTRY
161000,2021-01-15,SHARED_REENTRY
161390,2016-01-15,SHARED_ENTRY
161390,2021-01-08,FASTCORE_ONLY_REENTRY
161390,2022-08-05,SHARED_REENTRY
161390,2023-11-24,FASTCORE_ONLY_REENTRY
161390,2025-08-08,SHARED_REENTRY
161890,2017-05-12,SHARED_ENTRY
161890,2018-01-26,FASTCORE_ONLY_REENTRY
161890,2019-02-22,FASTCORE_ONLY_REENTRY
161890,2023-08-04,FASTCORE_ONLY_REENTRY
161890,2026-04-17,SHARED_REENTRY
166090,2020-07-10,SHARED_ENTRY
166090,2025-12-05,SHARED_REENTRY
166480,2024-06-07,SHARED_ENTRY
168330,2018-07-06,SHARED_ENTRY
170900,2019-11-29,SHARED_ENTRY
170900,2023-09-08,FASTCORE_ONLY_REENTRY
170900,2024-10-18,FASTCORE_ONLY_REENTRY
170900,2025-12-12,FASTCORE_ONLY_REENTRY
171090,2025-10-31,SHARED_ENTRY
174900,2025-10-17,SHARED_ENTRY
175330,2017-07-14,SHARED_ENTRY
175330,2020-11-06,FASTCORE_ONLY_REENTRY
178320,2024-02-16,SHARED_ENTRY
178320,2025-10-17,SHARED_REENTRY
178920,2020-12-18,SHARED_ENTRY
178920,2026-04-17,SHARED_REENTRY
179900,2021-02-19,SHARED_ENTRY
179900,2021-03-26,FASTCORE_ONLY_REENTRY
179900,2022-07-22,FASTCORE_ONLY_REENTRY
180640,2017-06-30,SHARED_ENTRY
180640,2018-04-27,FASTCORE_ONLY_REENTRY
180640,2019-01-18,FASTCORE_ONLY_REENTRY
180640,2023-11-24,SHARED_REENTRY
181710,2016-07-29,SHARED_ENTRY
181710,2017-04-21,FASTCORE_ONLY_REENTRY
181710,2019-02-15,FASTCORE_ONLY_REENTRY
181710,2020-01-10,FASTCORE_ONLY_REENTRY
181710,2020-05-08,FASTCORE_ONLY_REENTRY
181710,2021-06-25,FASTCORE_ONLY_REENTRY
181710,2021-11-12,FASTCORE_ONLY_REENTRY
181710,2025-06-20,FASTCORE_ONLY_REENTRY
183190,2018-01-26,SHARED_ENTRY
183190,2025-06-13,SHARED_REENTRY
183300,2020-06-26,SHARED_ENTRY
183300,2025-04-18,SHARED_REENTRY
185750,2017-03-03,SHARED_ENTRY
185750,2020-01-03,FASTCORE_ONLY_REENTRY
185750,2020-06-12,FASTCORE_ONLY_REENTRY
185750,2023-10-06,SHARED_REENTRY
189300,2020-12-18,SHARED_ENTRY
190510,2024-01-26,SHARED_ENTRY
192080,2020-05-08,SHARED_ENTRY
192080,2024-01-05,FASTCORE_ONLY_REENTRY
192400,2021-02-19,SHARED_ENTRY
192440,2019-01-11,SHARED_ENTRY
192440,2020-06-05,SHARED_REENTRY
192650,2023-09-08,SHARED_ENTRY
192820,2018-04-06,SHARED_ENTRY
192820,2021-04-16,FASTCORE_ONLY_REENTRY
192820,2026-08-21,SHARED_REENTRY
194370,2025-07-04,SHARED_ENTRY
194480,2024-05-10,SHARED_ENTRY
194480,2025-08-08,FASTCORE_ONLY_REENTRY
195870,2020-01-10,SHARED_ENTRY
195870,2020-09-04,FASTCORE_ONLY_REENTRY
195940,2026-02-27,SHARED_ENTRY
195940,2026-03-27,FASTCORE_ONLY_REENTRY
196170,2019-11-08,SHARED_ENTRY
196170,2023-11-24,SHARED_REENTRY
200670,2023-05-19,SHARED_ENTRY
200670,2024-09-20,SHARED_REENTRY
200670,2024-12-20,FASTCORE_ONLY_REENTRY
200670,2025-05-23,FASTCORE_ONLY_REENTRY
200880,2026-02-27,SHARED_ENTRY
204270,2023-04-28,SHARED_ENTRY
204270,2025-09-19,SHARED_REENTRY
204320,2020-10-30,SHARED_ENTRY
204320,2022-07-29,SHARED_REENTRY
204320,2023-06-30,FASTCORE_ONLY_REENTRY
204320,2024-06-07,FASTCORE_ONLY_REENTRY
204320,2025-01-17,FASTCORE_ONLY_REENTRY
204320,2025-11-28,FASTCORE_ONLY_REENTRY
207940,2019-11-29,SHARED_ENTRY
207940,2022-07-29,SHARED_REENTRY
207940,2024-02-02,FASTCORE_ONLY_REENTRY
210980,2018-09-28,SHARED_ENTRY
210980,2020-08-14,FASTCORE_ONLY_REENTRY
210980,2023-12-01,SHARED_REENTRY
213420,2019-03-08,SHARED_ENTRY
213420,2019-10-04,FASTCORE_ONLY_REENTRY
213420,2025-07-18,SHARED_REENTRY
213420,2026-03-27,FASTCORE_ONLY_REENTRY
213500,2018-08-17,SHARED_ENTRY
213500,2021-04-23,FASTCORE_ONLY_REENTRY
213500,2022-09-02,FASTCORE_ONLY_REENTRY
214180,2019-04-19,SHARED_ENTRY
214320,2019-01-11,SHARED_ENTRY
214320,2020-12-11,FASTCORE_ONLY_REENTRY
214320,2025-07-04,FASTCORE_ONLY_REENTRY
214320,2026-02-13,FASTCORE_ONLY_REENTRY
214450,2019-06-07,SHARED_ENTRY
214450,2020-05-15,FASTCORE_ONLY_REENTRY
214450,2023-01-20,SHARED_REENTRY
215000,2019-05-17,SHARED_ENTRY
215000,2021-03-19,SHARED_REENTRY
215200,2021-01-08,SHARED_ENTRY
215360,2018-12-21,SHARED_ENTRY
216080,2023-03-03,SHARED_ENTRY
216080,2023-04-21,FASTCORE_ONLY_REENTRY
216080,2024-10-18,FASTCORE_ONLY_REENTRY
220100,2023-08-11,SHARED_ENTRY
220100,2023-10-06,FASTCORE_ONLY_REENTRY
220100,2024-05-03,FASTCORE_ONLY_REENTRY
220100,2024-05-17,FASTCORE_ONLY_REENTRY
222800,2023-06-30,SHARED_ENTRY
226320,2025-07-11,SHARED_ENTRY
226950,2024-10-11,SHARED_ENTRY
228670,2023-05-19,SHARED_ENTRY
228760,2023-05-26,SHARED_ENTRY
228760,2025-11-07,SHARED_REENTRY
237690,2020-01-03,SHARED_ENTRY
237690,2020-07-03,FASTCORE_ONLY_REENTRY
237880,2021-01-22,SHARED_ENTRY
237880,2021-04-09,FASTCORE_ONLY_REENTRY
237880,2023-02-03,FASTCORE_ONLY_REENTRY
