candidate_id,ticker,isu_cd,market,name,candidate_signal_date,entry_signal_information_date,quarter,company_family,fundamentals_as_of,fundamentals_status,filter_status,evaluable,reason,latest_fy,latest_quarter,filing_references,company_cache_hit,evaluation_source
090430|KR7090430000|KOSPI|2024-05-17,090430,KR7090430000,KOSPI,아모레퍼시픽,2024-05-17,2024-05-17,2024Q2,NON_FINANCIAL,2024-05-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
093050|KR7093050003|KOSPI|2024-05-17,093050,KR7093050003,KOSPI,LF,2024-05-17,2024-05-17,2024Q2,NON_FINANCIAL,2024-05-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
099320|KR7099320004|KOSDAQ|2024-05-17,099320,KR7099320004,KOSDAQ,쎄트렉아이,2024-05-17,2024-05-17,2024Q2,NON_FINANCIAL,2024-05-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
126340|KR7126340009|KOSDAQ|2024-05-17,126340,KR7126340009,KOSDAQ,비나텍,2024-05-17,2024-05-17,2024Q2,NON_FINANCIAL,2024-05-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
178320|KR7178320008|KOSDAQ|2024-05-17,178320,KR7178320008,KOSDAQ,서진시스템,2024-05-17,2024-05-17,2024Q2,NON_FINANCIAL,2024-05-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
192080|KR7192080000|KOSPI|2024-05-17,192080,KR7192080000,KOSPI,더블유게임즈,2024-05-17,2024-05-17,2024Q2,NON_FINANCIAL,2024-05-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
192400|KR7192400000|KOSPI|2024-05-17,192400,KR7192400000,KOSPI,쿠쿠홀딩스,2024-05-17,2024-05-17,2024Q2,NON_FINANCIAL,2024-05-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
194480|KR7194480000|KOSDAQ|2024-05-17,194480,KR7194480000,KOSDAQ,데브시스터즈,2024-05-17,2024-05-17,2024Q2,NON_FINANCIAL,2024-05-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
220100|KR7220100002|KOSDAQ|2024-05-17,220100,KR7220100002,KOSDAQ,퓨쳐켐,2024-05-17,2024-05-17,2024Q2,NON_FINANCIAL,2024-05-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
237690|KR7237690003|KOSDAQ|2024-05-17,237690,KR7237690003,KOSDAQ,에스티팜,2024-05-17,2024-05-17,2024Q2,NON_FINANCIAL,2024-05-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
298020|KR7298020009|KOSPI|2024-05-17,298020,KR7298020009,KOSPI,효성티앤씨,2024-05-17,2024-05-17,2024Q2,NON_FINANCIAL,2024-05-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
001440|KR7001440007|KOSPI|2024-05-10,001440,KR7001440007,KOSPI,대한전선,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005290|KR7005290002|KOSDAQ|2024-05-10,005290,KR7005290002,KOSDAQ,동진쎄미켐,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005930|KR7005930003|KOSPI|2024-05-10,005930,KR7005930003,KOSPI,삼성전자,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
017940|KR7017940008|KOSPI|2024-05-10,017940,KR7017940008,KOSPI,E1,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
026890|KR7026890004|KOSPI|2024-05-10,026890,KR7026890004,KOSPI,스틱인베스트먼트,2024-05-10,2024-05-10,2024Q2,FINANCIAL,2024-05-10,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
029780|KR7029780004|KOSPI|2024-05-10,029780,KR7029780004,KOSPI,삼성카드,2024-05-10,2024-05-10,2024Q2,FINANCIAL,2024-05-10,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
033780|KR7033780008|KOSPI|2024-05-10,033780,KR7033780008,KOSPI,KT&G,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
039200|KR7039200001|KOSDAQ|2024-05-10,039200,KR7039200001,KOSDAQ,오스코텍,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
041830|KR7041830001|KOSDAQ|2024-05-10,041830,KR7041830001,KOSDAQ,인바디,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
045100|KR7045100005|KOSDAQ|2024-05-10,045100,KR7045100005,KOSDAQ,한양이엔지,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
055550|KR7055550008|KOSPI|2024-05-10,055550,KR7055550008,KOSPI,신한지주,2024-05-10,2024-05-10,2024Q2,FINANCIAL,2024-05-10,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
075580|KR7075580001|KOSPI|2024-05-10,075580,KR7075580001,KOSPI,세진중공업,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
086790|KR7086790003|KOSPI|2024-05-10,086790,KR7086790003,KOSPI,하나금융지주,2024-05-10,2024-05-10,2024Q2,FINANCIAL,2024-05-10,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
090430|KR7090430000|KOSPI|2024-05-10,090430,KR7090430000,KOSPI,아모레퍼시픽,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
093050|KR7093050003|KOSPI|2024-05-10,093050,KR7093050003,KOSPI,LF,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
192080|KR7192080000|KOSPI|2024-05-10,192080,KR7192080000,KOSPI,더블유게임즈,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
192400|KR7192400000|KOSPI|2024-05-10,192400,KR7192400000,KOSPI,쿠쿠홀딩스,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
194480|KR7194480000|KOSDAQ|2024-05-10,194480,KR7194480000,KOSDAQ,데브시스터즈,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
237690|KR7237690003|KOSDAQ|2024-05-10,237690,KR7237690003,KOSDAQ,에스티팜,2024-05-10,2024-05-10,2024Q2,NON_FINANCIAL,2024-05-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
000640|KR7000640003|KOSPI|2024-05-03,000640,KR7000640003,KOSPI,동아쏘시오홀딩스,2024-05-03,2024-05-03,2024Q2,NON_FINANCIAL,2024-05-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
001440|KR7001440007|KOSPI|2024-05-03,001440,KR7001440007,KOSPI,대한전선,2024-05-03,2024-05-03,2024Q2,NON_FINANCIAL,2024-05-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005930|KR7005930003|KOSPI|2024-05-03,005930,KR7005930003,KOSPI,삼성전자,2024-05-03,2024-05-03,2024Q2,NON_FINANCIAL,2024-05-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
026890|KR7026890004|KOSPI|2024-05-03,026890,KR7026890004,KOSPI,스틱인베스트먼트,2024-05-03,2024-05-03,2024Q2,FINANCIAL,2024-05-03,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
029780|KR7029780004|KOSPI|2024-05-03,029780,KR7029780004,KOSPI,삼성카드,2024-05-03,2024-05-03,2024Q2,FINANCIAL,2024-05-03,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
033780|KR7033780008|KOSPI|2024-05-03,033780,KR7033780008,KOSPI,KT&G,2024-05-03,2024-05-03,2024Q2,NON_FINANCIAL,2024-05-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
039200|KR7039200001|KOSDAQ|2024-05-03,039200,KR7039200001,KOSDAQ,오스코텍,2024-05-03,2024-05-03,2024Q2,NON_FINANCIAL,2024-05-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
041830|KR7041830001|KOSDAQ|2024-05-03,041830,KR7041830001,KOSDAQ,인바디,2024-05-03,2024-05-03,2024Q2,NON_FINANCIAL,2024-05-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
055550|KR7055550008|KOSPI|2024-05-03,055550,KR7055550008,KOSPI,신한지주,2024-05-03,2024-05-03,2024Q2,FINANCIAL,2024-05-03,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
090430|KR7090430000|KOSPI|2024-05-03,090430,KR7090430000,KOSPI,아모레퍼시픽,2024-05-03,2024-05-03,2024Q2,NON_FINANCIAL,2024-05-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
093050|KR7093050003|KOSPI|2024-05-03,093050,KR7093050003,KOSPI,LF,2024-05-03,2024-05-03,2024Q2,NON_FINANCIAL,2024-05-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
099320|KR7099320004|KOSDAQ|2024-05-03,099320,KR7099320004,KOSDAQ,쎄트렉아이,2024-05-03,2024-05-03,2024Q2,NON_FINANCIAL,2024-05-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
178320|KR7178320008|KOSDAQ|2024-05-03,178320,KR7178320008,KOSDAQ,서진시스템,2024-05-03,2024-05-03,2024Q2,NON_FINANCIAL,2024-05-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
192400|KR7192400000|KOSPI|2024-05-03,192400,KR7192400000,KOSPI,쿠쿠홀딩스,2024-05-03,2024-05-03,2024Q2,NON_FINANCIAL,2024-05-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
220100|KR7220100002|KOSDAQ|2024-05-03,220100,KR7220100002,KOSDAQ,퓨쳐켐,2024-05-03,2024-05-03,2024Q2,NON_FINANCIAL,2024-05-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
237690|KR7237690003|KOSDAQ|2024-05-03,237690,KR7237690003,KOSDAQ,에스티팜,2024-05-03,2024-05-03,2024Q2,NON_FINANCIAL,2024-05-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
000810|KR7000810002|KOSPI|2024-04-26,000810,KR7000810002,KOSPI,삼성화재,2024-04-26,2024-04-26,2024Q2,FINANCIAL,2024-04-26,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
001720|KR7001720002|KOSPI|2024-04-26,001720,KR7001720002,KOSPI,신영증권,2024-04-26,2024-04-26,2024Q2,FINANCIAL,2024-04-26,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
002350|KR7002350007|KOSPI|2024-04-26,002350,KR7002350007,KOSPI,넥센타이어,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
002840|KR7002840007|KOSPI|2024-04-26,002840,KR7002840007,KOSPI,미원상사,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
003410|KR7003410008|KOSPI|2024-04-26,003410,KR7003410008,KOSPI,쌍용C&E,2024-04-26,2024-04-26,2024Q2,,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
003960|KR7003960002|KOSPI|2024-04-26,003960,KR7003960002,KOSPI,사조대림,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005180|KR7005180005|KOSPI|2024-04-26,005180,KR7005180005,KOSPI,빙그레,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005380|KR7005380001|KOSPI|2024-04-26,005380,KR7005380001,KOSPI,현대차,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005940|KR7005940002|KOSPI|2024-04-26,005940,KR7005940002,KOSPI,NH투자증권,2024-04-26,2024-04-26,2024Q2,FINANCIAL,2024-04-26,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
006120|KR7006120000|KOSPI|2024-04-26,006120,KR7006120000,KOSPI,SK디스커버리,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
009450|KR7009450008|KOSPI|2024-04-26,009450,KR7009450008,KOSPI,경동나비엔,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
012510|KR7012510004|KOSPI|2024-04-26,012510,KR7012510004,KOSPI,더존비즈온,2024-04-26,2024-04-26,2024Q2,,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
012630|KR7012630000|KOSPI|2024-04-26,012630,KR7012630000,KOSPI,HDC,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
014830|KR7014830004|KOSPI|2024-04-26,014830,KR7014830004,KOSPI,유니드,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
017940|KR7017940008|KOSPI|2024-04-26,017940,KR7017940008,KOSPI,E1,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
018670|KR7018670000|KOSPI|2024-04-26,018670,KR7018670000,KOSPI,SK가스,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
029780|KR7029780004|KOSPI|2024-04-26,029780,KR7029780004,KOSPI,삼성카드,2024-04-26,2024-04-26,2024Q2,FINANCIAL,2024-04-26,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
033780|KR7033780008|KOSPI|2024-04-26,033780,KR7033780008,KOSPI,KT&G,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
039200|KR7039200001|KOSDAQ|2024-04-26,039200,KR7039200001,KOSDAQ,오스코텍,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
039490|KR7039490008|KOSPI|2024-04-26,039490,KR7039490008,KOSPI,키움증권,2024-04-26,2024-04-26,2024Q2,FINANCIAL,2024-04-26,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
041830|KR7041830001|KOSDAQ|2024-04-26,041830,KR7041830001,KOSDAQ,인바디,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
045100|KR7045100005|KOSDAQ|2024-04-26,045100,KR7045100005,KOSDAQ,한양이엔지,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
049770|KR7049770001|KOSPI|2024-04-26,049770,KR7049770001,KOSPI,동원F&B,2024-04-26,2024-04-26,2024Q2,,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
055550|KR7055550008|KOSPI|2024-04-26,055550,KR7055550008,KOSPI,신한지주,2024-04-26,2024-04-26,2024Q2,FINANCIAL,2024-04-26,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
075580|KR7075580001|KOSPI|2024-04-26,075580,KR7075580001,KOSPI,세진중공업,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
081660|KR7081660003|KOSPI|2024-04-26,081660,KR7081660003,KOSPI,미스토홀딩스,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
084370|KR7084370006|KOSDAQ|2024-04-26,084370,KR7084370006,KOSDAQ,유진테크,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
086790|KR7086790003|KOSPI|2024-04-26,086790,KR7086790003,KOSPI,하나금융지주,2024-04-26,2024-04-26,2024Q2,FINANCIAL,2024-04-26,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
093050|KR7093050003|KOSPI|2024-04-26,093050,KR7093050003,KOSPI,LF,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
099320|KR7099320004|KOSDAQ|2024-04-26,099320,KR7099320004,KOSDAQ,쎄트렉아이,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
105560|KR7105560007|KOSPI|2024-04-26,105560,KR7105560007,KOSPI,KB금융,2024-04-26,2024-04-26,2024Q2,FINANCIAL,2024-04-26,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
131290|KR7131290009|KOSDAQ|2024-04-26,131290,KR7131290009,KOSDAQ,티에스이,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
145020|KR7145020004|KOSDAQ|2024-04-26,145020,KR7145020004,KOSDAQ,휴젤,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
192400|KR7192400000|KOSPI|2024-04-26,192400,KR7192400000,KOSPI,쿠쿠홀딩스,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
272210|KR7272210006|KOSPI|2024-04-26,272210,KR7272210006,KOSPI,한화시스템,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
340570|KR7340570001|KOSDAQ|2024-04-26,340570,KR7340570001,KOSDAQ,티앤엘,2024-04-26,2024-04-26,2024Q2,NON_FINANCIAL,2024-04-26,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
001720|KR7001720002|KOSPI|2024-04-19,001720,KR7001720002,KOSPI,신영증권,2024-04-19,2024-04-19,2024Q2,FINANCIAL,2024-04-19,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
002350|KR7002350007|KOSPI|2024-04-19,002350,KR7002350007,KOSPI,넥센타이어,2024-04-19,2024-04-19,2024Q2,NON_FINANCIAL,2024-04-19,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
002840|KR7002840007|KOSPI|2024-04-19,002840,KR7002840007,KOSPI,미원상사,2024-04-19,2024-04-19,2024Q2,NON_FINANCIAL,2024-04-19,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
003410|KR7003410008|KOSPI|2024-04-19,003410,KR7003410008,KOSPI,쌍용C&E,2024-04-19,2024-04-19,2024Q2,,2024-04-19,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
004490|KR7004490009|KOSPI|2024-04-19,004490,KR7004490009,KOSPI,세방전지,2024-04-19,2024-04-19,2024Q2,NON_FINANCIAL,2024-04-19,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005180|KR7005180005|KOSPI|2024-04-19,005180,KR7005180005,KOSPI,빙그레,2024-04-19,2024-04-19,2024Q2,NON_FINANCIAL,2024-04-19,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005380|KR7005380001|KOSPI|2024-04-19,005380,KR7005380001,KOSPI,현대차,2024-04-19,2024-04-19,2024Q2,NON_FINANCIAL,2024-04-19,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
009450|KR7009450008|KOSPI|2024-04-19,009450,KR7009450008,KOSPI,경동나비엔,2024-04-19,2024-04-19,2024Q2,NON_FINANCIAL,2024-04-19,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
010950|KR7010950004|KOSPI|2024-04-19,010950,KR7010950004,KOSPI,S-Oil,2024-04-19,2024-04-19,2024Q2,NON_FINANCIAL,2024-04-19,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
012510|KR7012510004|KOSPI|2024-04-19,012510,KR7012510004,KOSPI,더존비즈온,2024-04-19,2024-04-19,2024Q2,,2024-04-19,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
012630|KR7012630000|KOSPI|2024-04-19,012630,KR7012630000,KOSPI,HDC,2024-04-19,2024-04-19,2024Q2,NON_FINANCIAL,2024-04-19,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
014830|KR7014830004|KOSPI|2024-04-19,014830,KR7014830004,KOSPI,유니드,2024-04-19,2024-04-19,2024Q2,NON_FINANCIAL,2024-04-19,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
033780|KR7033780008|KOSPI|2024-04-19,033780,KR7033780008,KOSPI,KT&G,2024-04-19,2024-04-19,2024Q2,NON_FINANCIAL,2024-04-19,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
036810|KR7036810000|KOSDAQ|2024-04-19,036810,KR7036810000,KOSDAQ,에프에스티,2024-04-19,2024-04-19,2024Q2,NON_FINANCIAL,2024-04-19,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
039490|KR7039490008|KOSPI|2024-04-19,039490,KR7039490008,KOSPI,키움증권,2024-04-19,2024-04-19,2024Q2,FINANCIAL,2024-04-19,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
