ticker,control_category,population_class,expected_count,candidate_count,missing_expected_count,raw_unexpected_count,reconciled_unexpected_count,unreconciled_unexpected_count,first_expected_date,last_expected_date,first_candidate_date,last_candidate_date,pre_listing_rows,post_delisting_rows,future_rows,coverage_status,observation_source_path,observation_source_sha256,classification_authority_path,classification_authority_sha256
0126Z0,ALPHA_23_FULL_SET,ALPHA_TICKER,182,182,0,0,0,0,2025-11-24,2026-08-21,2025-11-24,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
005930,CORPORATE_ACTION_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
035420,CORPORATE_ACTION_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
035720,CORPORATE_ACTION_CONTROL,CURRENT_COMMON,4092,4095,0,3,3,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
003670,CORPORATE_ACTION_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
028260,CORPORATE_ACTION_CONTROL,CURRENT_COMMON,2864,2864,0,0,0,0,2014-12-18,2026-08-21,2014-12-18,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
000100,CORPORATE_ACTION_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
004020,CORPORATE_ACTION_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
010130,CORPORATE_ACTION_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
000610,EXISTING_EMPTY_CONTROL,CURRENT_COMMON,12,12,0,0,0,0,2010-01-04,2010-01-19,2010-01-04,2010-01-19,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
015940,EXISTING_EMPTY_CONTROL,CURRENT_COMMON,9,9,0,0,0,0,2010-01-04,2010-01-14,2010-01-04,2010-01-14,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
037510,EXISTING_EMPTY_CONTROL,CURRENT_COMMON,16,16,0,0,0,0,2010-01-04,2010-01-25,2010-01-04,2010-01-25,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
045820,EXISTING_EMPTY_CONTROL,CURRENT_COMMON,9,9,0,0,0,0,2010-01-04,2010-01-14,2010-01-04,2010-01-14,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
000810,EXISTING_OHLC_ANOMALY_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
001040,EXISTING_OHLC_ANOMALY_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
001740,EXISTING_OHLC_ANOMALY_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
002790,EXISTING_OHLC_ANOMALY_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
003540,EXISTING_OHLC_ANOMALY_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
000500,EXISTING_OHLC_ANOMALY_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
000970,EXISTING_OHLC_ANOMALY_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
001250,EXISTING_OHLC_ANOMALY_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
001380,EXISTING_OHLC_ANOMALY_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
001420,EXISTING_OHLC_ANOMALY_CONTROL,CURRENT_COMMON,4095,4095,0,0,0,0,2010-01-04,2026-08-21,2010-01-04,2026-08-21,0,0,0,COVERAGE_VALID,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
030990,KNOWN_UNSUPPORTED_CONTROL,HISTORICAL_ONLY,0,0,0,0,0,0,,,,,0,0,0,LEGITIMATE_NO_DATA,artifacts/data/end_to_end_data_parity/v01/adjusted_price_source_authority_review/v01_fix02/source_authority_coverage_results_fix02.csv,948d37511da6db8bd55ca8a260c65fdb56463b4ff11815d97a99e585f2ad36a0,artifacts/data/end_to_end_data_parity/v01/survivorship_safe_denominator_freeze/v01/historical_common_population_v01.json,2fb1776c7dfdf3a478159f25c1ec0269e3632c2ee705d97f6818b58485987674
