ticker,name,market,trade_id,trade_sequence,entry_signal_date,entry_execution_date,entry_open,entry_pattern_a_stage_report,entry_pattern_a_stage_reconstructed,entry_pattern_a_score,score_status,score_bucket,trade_status,exit_type,exit_execution_date,return_pct,return_source,latest_target_as_of,score_error
028670,팬오션,KOSPI,028670_02,2,2023-02-24,2023-02-27,6680.0,TRANSITION,TRANSITION,72.20633842308838,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-03-21,-14.07,REALIZED_REPORT_HISTORY,2026-09-21,
028670,팬오션,KOSPI,028670_03,3,2026-01-30,2026-02-02,4635.0,TRANSITION,TRANSITION,70.58881090561155,READY,"[70, 75)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,25.35,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
029460,케이씨,KOSPI,029460_01,1,2014-01-24,2014-01-27,4475.0,TRANSITION,TRANSITION,57.4048236864951,READY,"[55, 60)",REALIZED,EXIT3_PROGRESSED_TO_WEAK,2020-03-02,213.97,REALIZED_REPORT_HISTORY,2026-09-21,
029460,케이씨,KOSPI,029460_02,2,2020-07-03,2020-07-06,21250.0,TRANSITION,TRANSITION,34.17498464352727,READY,"[30, 35)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-02-01,31.06,REALIZED_REPORT_HISTORY,2026-09-21,
029460,케이씨,KOSPI,029460_03,3,2023-03-31,2023-04-03,21900.0,TRANSITION,TRANSITION,15.411704931935065,READY,"[15, 20)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-05-18,-15.16,REALIZED_REPORT_HISTORY,2026-09-21,
029460,케이씨,KOSPI,029460_04,4,2024-01-19,2024-01-22,20800.0,TRANSITION,TRANSITION,30.028780992369448,READY,"[30, 35)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2024-09-06,-16.35,REALIZED_REPORT_HISTORY,2026-09-21,
029460,케이씨,KOSPI,029460_05,5,2025-05-30,2025-06-02,22300.0,TRANSITION,TRANSITION,61.51176270962714,READY,"[60, 65)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2026-05-04,77.58,REALIZED_REPORT_HISTORY,2026-09-21,
029530,신도리코,KOSPI,029530_01,1,2013-04-26,2013-04-29,73800.0,TRANSITION,TRANSITION,91.00640382520974,READY,"[90, 95)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2013-08-12,-16.12,REALIZED_REPORT_HISTORY,2026-09-21,
029530,신도리코,KOSPI,029530_02,2,2014-08-01,2014-08-04,73200.0,TRANSITION,TRANSITION,76.53064375540252,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-07-07,-15.85,REALIZED_REPORT_HISTORY,2026-09-21,
029530,신도리코,KOSPI,029530_03,3,2017-08-18,2017-08-21,60500.0,TRANSITION,TRANSITION,41.52887865056161,READY,"[40, 45)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-07-06,-15.54,REALIZED_REPORT_HISTORY,2026-09-21,
029530,신도리코,KOSPI,029530_04,4,2022-09-16,2022-09-19,35800.0,TRANSITION,TRANSITION,97.13343748051585,READY,"[95, 100]",OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,,7.68,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
029780,삼성카드,KOSPI,029780_01,1,2014-05-16,2014-05-19,39650.0,TRANSITION,TRANSITION,53.790015219460685,READY,"[50, 55)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-11-17,-15.26,REALIZED_REPORT_HISTORY,2026-09-21,
029780,삼성카드,KOSPI,029780_02,2,2016-06-10,2016-06-13,41400.0,TRANSITION,TRANSITION,74.01653505593231,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-03-26,-15.94,REALIZED_REPORT_HISTORY,2026-09-21,
029780,삼성카드,KOSPI,029780_03,3,2019-06-14,2019-06-17,37800.0,TRANSITION,TRANSITION,52.395221584861986,READY,"[50, 55)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-08-28,-15.87,REALIZED_REPORT_HISTORY,2026-09-21,
029780,삼성카드,KOSPI,029780_04,4,2019-12-13,2019-12-16,40100.0,TRANSITION,TRANSITION,60.32564887957438,READY,"[60, 65)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2020-02-25,-15.71,REALIZED_REPORT_HISTORY,2026-09-21,
029780,삼성카드,KOSPI,029780_05,5,2020-11-20,2020-11-23,34700.0,TRANSITION,TRANSITION,41.41071168626479,READY,"[40, 45)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-01-03,-15.85,REALIZED_REPORT_HISTORY,2026-09-21,
029780,삼성카드,KOSPI,029780_06,6,2023-11-17,2023-11-20,33050.0,TRANSITION,TRANSITION,53.19014529374604,READY,"[50, 55)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,32.07,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
030000,제일기획,KOSPI,030000_01,1,2013-03-29,2013-04-01,23750.0,EARLY_TREND,EARLY_TREND,96.79958945139136,READY,"[95, 100]",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2014-10-27,-27.58,REALIZED_REPORT_HISTORY,2026-09-21,
030000,제일기획,KOSPI,030000_02,2,2015-04-03,2015-04-06,24550.0,TRANSITION,TRANSITION,56.51143666883108,READY,"[55, 60)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-05-29,-15.89,REALIZED_REPORT_HISTORY,2026-09-21,
030000,제일기획,KOSPI,030000_03,3,2016-01-22,2016-01-25,22050.0,TRANSITION,TRANSITION,26.36412304904649,READY,"[25, 30)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2016-02-18,-19.73,REALIZED_REPORT_HISTORY,2026-09-21,
030000,제일기획,KOSPI,030000_04,4,2017-02-10,2017-02-13,19150.0,TRANSITION,TRANSITION,52.283764601403206,READY,"[50, 55)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2020-03-17,-24.54,REALIZED_REPORT_HISTORY,2026-09-21,
030000,제일기획,KOSPI,030000_05,5,2020-09-18,2020-09-21,20950.0,TRANSITION,TRANSITION,52.30054550556341,READY,"[50, 55)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-07-25,-15.56,REALIZED_REPORT_HISTORY,2026-09-21,
030000,제일기획,KOSPI,030000_06,6,2023-10-06,2023-10-10,20600.0,TRANSITION,TRANSITION,40.60432107553696,READY,"[40, 45)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2024-08-06,-17.48,REALIZED_REPORT_HISTORY,2026-09-21,
030000,제일기획,KOSPI,030000_07,7,2025-06-27,2025-06-30,20250.0,TRANSITION,TRANSITION,65.63694870338826,READY,"[65, 70)",OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,,-13.58,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
030190,NICE평가정보,KOSPI,030190_01,1,2012-12-28,2013-01-02,2685.0,TRANSITION,TRANSITION,51.53489510153156,READY,"[50, 55)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2015-02-02,138.36,REALIZED_REPORT_HISTORY,2026-09-21,
030190,NICE평가정보,KOSPI,030190_02,2,2018-04-06,2018-04-09,9850.0,TRANSITION,TRANSITION,70.91475798077172,READY,"[70, 75)",REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,2019-12-02,40.1,REALIZED_REPORT_HISTORY,2026-09-21,
030200,KT,KOSPI,030200_01,1,2013-05-24,2013-05-27,40150.0,TRANSITION,TRANSITION,56.11309813548929,READY,"[55, 60)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2013-07-18,-15.57,REALIZED_REPORT_HISTORY,2026-09-21,
030200,KT,KOSPI,030200_02,2,2014-08-01,2014-08-04,33350.0,TRANSITION,TRANSITION,70.38088992440726,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2016-01-04,-15.89,REALIZED_REPORT_HISTORY,2026-09-21,
030200,KT,KOSPI,030200_03,3,2016-05-13,2016-05-16,31400.0,TRANSITION,TRANSITION,62.37041188007847,READY,"[60, 65)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-08-19,-15.29,REALIZED_REPORT_HISTORY,2026-09-21,
030200,KT,KOSPI,030200_04,4,2021-07-02,2021-07-05,31850.0,EARLY_TREND,EARLY_TREND,89.59035355653808,READY,"[85, 90)",REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,2025-12-01,57.93,REALIZED_REPORT_HISTORY,2026-09-21,
030200,KT,KOSPI,030200_05,5,2026-02-27,2026-03-03,63000.0,EARLY_TREND,EARLY_TREND,92.21300583617771,READY,"[90, 95)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-05-28,-16.19,REALIZED_REPORT_HISTORY,2026-09-21,
030520,한컴,KOSDAQ,030520_01,1,2014-01-03,2014-01-06,19600.0,EARLY_TREND,EARLY_TREND,65.60531970866144,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2016-11-25,-16.07,REALIZED_REPORT_HISTORY,2026-09-21,
030520,한컴,KOSDAQ,030520_02,2,2018-01-26,2018-01-29,20800.0,TRANSITION,TRANSITION,26.25834561741324,READY,"[25, 30)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-02-14,-14.9,REALIZED_REPORT_HISTORY,2026-09-21,
030520,한컴,KOSDAQ,030520_03,3,2020-06-19,2020-06-22,16100.0,TRANSITION,TRANSITION,23.229405222767046,READY,"[20, 25)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-02-01,6.83,REALIZED_REPORT_HISTORY,2026-09-21,
030520,한컴,KOSDAQ,030520_04,4,2025-06-13,2025-06-16,28850.0,TRANSITION,TRANSITION,72.33285064202425,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2025-08-21,-15.08,REALIZED_REPORT_HISTORY,2026-09-21,
030530,원익홀딩스,KOSDAQ,030530_01,1,2013-05-31,2013-06-03,4537.0,TRANSITION,TRANSITION,22.06616968677052,READY,"[20, 25)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2013-08-23,-13.58,REALIZED_REPORT_HISTORY,2026-09-21,
030530,원익홀딩스,KOSDAQ,030530_02,2,2013-11-29,2013-12-02,5385.0,TRANSITION,TRANSITION,60.7283171529752,READY,"[60, 65)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2025-09-01,70.1,REALIZED_REPORT_HISTORY,2026-09-21,
030720,동원수산,KOSPI,030720_01,1,2018-01-26,2018-01-29,11350.0,TRANSITION,TRANSITION,65.07964934523861,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-02-27,-15.15,REALIZED_REPORT_HISTORY,2026-09-21,
030720,동원수산,KOSPI,030720_02,2,2021-07-02,2021-07-05,10000.0,TRANSITION,TRANSITION,71.15341180163244,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-06-24,-17.0,REALIZED_REPORT_HISTORY,2026-09-21,
030720,동원수산,KOSPI,030720_03,3,2023-08-04,2023-08-07,9590.0,TRANSITION,TRANSITION,60.20923593626032,READY,"[60, 65)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-09-08,-14.49,REALIZED_REPORT_HISTORY,2026-09-21,
031310,아이즈비전,KOSDAQ,031310_01,1,2013-08-02,2013-08-05,1505.0,TRANSITION,TRANSITION,39.34181621969041,READY,"[35, 40)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2014-05-02,88.37,REALIZED_REPORT_HISTORY,2026-09-21,
031310,아이즈비전,KOSDAQ,031310_02,2,2018-04-27,2018-04-30,4185.0,TRANSITION,TRANSITION,70.09481153812186,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-07-24,-17.32,REALIZED_REPORT_HISTORY,2026-09-21,
031330,에스에이엠티,KOSDAQ,031330_01,1,2015-06-19,2015-06-22,2171.0,TRANSITION,TRANSITION,24.4255041576805,READY,"[20, 25)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-06-30,-16.31,REALIZED_REPORT_HISTORY,2026-09-21,
031330,에스에이엠티,KOSDAQ,031330_02,2,2015-07-24,2015-07-27,2127.0,TRANSITION,TRANSITION,43.976590131007015,READY,"[40, 45)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-08-24,-17.72,REALIZED_REPORT_HISTORY,2026-09-21,
031330,에스에이엠티,KOSDAQ,031330_03,3,2017-01-13,2017-01-16,2000.0,TRANSITION,TRANSITION,69.47423814547138,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-10-12,-21.0,REALIZED_REPORT_HISTORY,2026-09-21,
031330,에스에이엠티,KOSDAQ,031330_04,4,2019-05-03,2019-05-07,1850.0,TRANSITION,TRANSITION,49.67953462443818,READY,"[45, 50)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2020-03-20,-20.0,REALIZED_REPORT_HISTORY,2026-09-21,
031330,에스에이엠티,KOSDAQ,031330_05,5,2020-12-11,2020-12-14,2485.0,EARLY_TREND,EARLY_TREND,98.56552339003173,READY,"[95, 100]",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-09-01,105.23,REALIZED_REPORT_HISTORY,2026-09-21,
031330,에스에이엠티,KOSDAQ,031330_06,6,2024-05-03,2024-05-07,3690.0,TRANSITION,TRANSITION,15.03138073089071,READY,"[15, 20)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2024-08-06,-17.75,REALIZED_REPORT_HISTORY,2026-09-21,
031330,에스에이엠티,KOSDAQ,031330_07,7,2025-07-04,2025-07-07,2970.0,TRANSITION,TRANSITION,54.886238860090444,READY,"[50, 55)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2026-05-04,141.08,REALIZED_REPORT_HISTORY,2026-09-21,
031430,신세계인터내셔날,KOSPI,031430_01,1,2014-08-01,2014-08-04,18280.0,TRANSITION,TRANSITION,71.07310759485493,READY,"[70, 75)",REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,2015-10-01,37.86,REALIZED_REPORT_HISTORY,2026-09-21,
031430,신세계인터내셔날,KOSPI,031430_02,2,2018-02-02,2018-02-05,17280.0,TRANSITION,TRANSITION,13.472632463159933,READY,"[10, 15)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2018-09-03,134.38,REALIZED_REPORT_HISTORY,2026-09-21,
031430,신세계인터내셔날,KOSPI,031430_03,3,2022-06-03,2022-06-07,35500.0,TRANSITION,TRANSITION,37.63051845197344,READY,"[35, 40)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-06-24,-15.35,REALIZED_REPORT_HISTORY,2026-09-21,
031430,신세계인터내셔날,KOSPI,031430_04,4,2026-04-24,2026-04-27,15260.0,TRANSITION,TRANSITION,12.476993761240442,READY,"[10, 15)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-09,-14.15,REALIZED_REPORT_HISTORY,2026-09-21,
031510,오스템,KOSDAQ,031510_01,1,2013-09-13,2013-09-16,2400.0,TRANSITION,TRANSITION,14.647096924046693,READY,"[10, 15)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2013-12-24,-15.42,REALIZED_REPORT_HISTORY,2026-09-21,
031510,오스템,KOSDAQ,031510_02,2,2014-08-22,2014-08-25,2460.0,TRANSITION,TRANSITION,71.35820195690708,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2014-11-05,-17.28,REALIZED_REPORT_HISTORY,2026-09-21,
031510,오스템,KOSDAQ,031510_03,3,2015-04-03,2015-04-06,2455.0,TRANSITION,TRANSITION,78.88121813452491,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-08-20,-15.07,REALIZED_REPORT_HISTORY,2026-09-21,
031510,오스템,KOSDAQ,031510_04,4,2016-04-08,2016-04-11,2695.0,TRANSITION,TRANSITION,65.48031395976999,READY,"[65, 70)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2016-12-01,12.06,REALIZED_REPORT_HISTORY,2026-09-21,
031820,아이티센씨티에스,KOSPI,031820_01,1,2013-05-10,2013-05-13,9100.0,TRANSITION,TRANSITION,87.85878447357364,READY,"[85, 90)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2013-06-10,-15.49,REALIZED_REPORT_HISTORY,2026-09-21,
031820,아이티센씨티에스,KOSPI,031820_02,2,2013-10-11,2013-10-14,10280.0,TRANSITION,TRANSITION,84.15462934145613,READY,"[80, 85)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2013-10-24,-15.56,REALIZED_REPORT_HISTORY,2026-09-21,
031820,아이티센씨티에스,KOSPI,031820_03,3,2014-04-11,2014-04-14,13020.0,EARLY_TREND,EARLY_TREND,78.5578663451575,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2014-04-28,-16.21,REALIZED_REPORT_HISTORY,2026-09-21,
031820,아이티센씨티에스,KOSPI,031820_04,4,2026-02-13,2026-02-19,7500.0,TRANSITION,TRANSITION,29.49610498472811,READY,"[25, 30)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-04,-16.8,REALIZED_REPORT_HISTORY,2026-09-21,
031980,피에스케이홀딩스,KOSDAQ,031980_01,1,2013-05-31,2013-06-03,5288.0,TRANSITION,TRANSITION,15.213860597254643,READY,"[15, 20)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2013-06-26,-13.46,REALIZED_REPORT_HISTORY,2026-09-21,
031980,피에스케이홀딩스,KOSDAQ,031980_02,2,2016-07-01,2016-07-04,9704.0,TRANSITION,TRANSITION,38.05654139708411,READY,"[35, 40)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2023-11-01,188.54,REALIZED_REPORT_HISTORY,2026-09-21,
031980,피에스케이홀딩스,KOSDAQ,031980_03,3,2025-10-10,2025-10-13,50300.0,TRANSITION,TRANSITION,58.74408844215236,READY,"[55, 60)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2025-11-26,-15.31,REALIZED_REPORT_HISTORY,2026-09-21,
031980,피에스케이홀딩스,KOSDAQ,031980_04,4,2026-01-16,2026-01-19,57100.0,TRANSITION,TRANSITION,61.95239475371219,READY,"[60, 65)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2026-06-01,87.39,REALIZED_REPORT_HISTORY,2026-09-21,
032190,다우데이타,KOSDAQ,032190_01,1,2013-04-19,2013-04-22,4340.0,TRANSITION,TRANSITION,82.99312148774816,READY,"[80, 85)",REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,2013-12-02,7.14,REALIZED_REPORT_HISTORY,2026-09-21,
032190,다우데이타,KOSDAQ,032190_02,2,2014-11-14,2014-11-17,6060.0,EARLY_TREND,EARLY_TREND,98.01366367701925,READY,"[95, 100]",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2015-05-04,160.73,REALIZED_REPORT_HISTORY,2026-09-21,
032190,다우데이타,KOSDAQ,032190_03,3,2018-02-02,2018-02-05,14300.0,TRANSITION,TRANSITION,24.070115829211243,READY,"[20, 25)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-04-27,-15.03,REALIZED_REPORT_HISTORY,2026-09-21,
032190,다우데이타,KOSDAQ,032190_04,4,2022-10-28,2022-10-31,15250.0,TRANSITION,TRANSITION,52.6006346347253,READY,"[50, 55)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2023-03-02,218.36,REALIZED_REPORT_HISTORY,2026-09-21,
032190,다우데이타,KOSDAQ,032190_05,5,2025-07-04,2025-07-07,17520.0,TRANSITION,TRANSITION,47.08122367357354,READY,"[45, 50)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2026-02-02,53.82,REALIZED_REPORT_HISTORY,2026-09-21,
032280,삼일,KOSDAQ,032280_01,1,2014-04-18,2014-04-21,2185.0,TRANSITION,TRANSITION,35.83813225499649,READY,"[35, 40)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-09-01,169.11,REALIZED_REPORT_HISTORY,2026-09-21,
032350,롯데관광개발,KOSPI,032350_01,1,2020-07-31,2020-08-03,17000.0,TRANSITION,TRANSITION,25.962453026567687,READY,"[25, 30)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2020-09-24,-18.24,REALIZED_REPORT_HISTORY,2026-09-21,
032350,롯데관광개발,KOSPI,032350_02,2,2023-01-06,2023-01-09,14300.0,TRANSITION,TRANSITION,35.203495178579225,READY,"[35, 40)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-03-15,-13.15,REALIZED_REPORT_HISTORY,2026-09-21,
032350,롯데관광개발,KOSPI,032350_03,3,2025-05-30,2025-06-02,12050.0,TRANSITION,TRANSITION,44.19081118093765,READY,"[40, 45)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2025-12-01,61.83,REALIZED_REPORT_HISTORY,2026-09-21,
032540,TJ미디어,KOSDAQ,032540_01,1,2015-05-29,2015-06-01,2107.0,TRANSITION,TRANSITION,32.65444631809118,READY,"[30, 35)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-10-01,76.27,REALIZED_REPORT_HISTORY,2026-09-21,
032540,TJ미디어,KOSDAQ,032540_02,2,2023-05-19,2023-05-22,5308.0,TRANSITION,TRANSITION,75.15061204353145,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-07-07,-16.71,REALIZED_REPORT_HISTORY,2026-09-21,
032540,TJ미디어,KOSDAQ,032540_03,3,2025-07-04,2025-07-07,4141.0,TRANSITION,TRANSITION,12.917085319822537,READY,"[10, 15)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-05-26,-16.08,REALIZED_REPORT_HISTORY,2026-09-21,
032560,황금에스티,KOSPI,032560_01,1,2014-02-14,2014-02-17,3637.0,TRANSITION,TRANSITION,60.27226386123721,READY,"[60, 65)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2014-10-01,29.56,REALIZED_REPORT_HISTORY,2026-09-21,
032560,황금에스티,KOSPI,032560_02,2,2015-05-08,2015-05-11,4796.0,TRANSITION,TRANSITION,90.94707904992245,READY,"[90, 95)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-08-24,-21.66,REALIZED_REPORT_HISTORY,2026-09-21,
032560,황금에스티,KOSPI,032560_03,3,2016-03-18,2016-03-21,5307.0,EARLY_TREND,EARLY_TREND,87.25940404821625,READY,"[85, 90)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2017-04-04,46.6,REALIZED_REPORT_HISTORY,2026-09-21,
032560,황금에스티,KOSPI,032560_04,4,2020-12-04,2020-12-07,6979.0,TRANSITION,TRANSITION,27.54961318402748,READY,"[25, 30)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-09-01,25.49,REALIZED_REPORT_HISTORY,2026-09-21,
032580,피델릭스,KOSDAQ,032580_01,1,2013-01-18,2013-01-21,2080.0,TRANSITION,TRANSITION,86.28777010010212,READY,"[85, 90)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2014-02-03,10.82,REALIZED_REPORT_HISTORY,2026-09-21,
032580,피델릭스,KOSDAQ,032580_02,2,2022-01-14,2022-01-17,1620.0,TRANSITION,TRANSITION,55.46133055380506,READY,"[55, 60)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-01-28,-15.74,REALIZED_REPORT_HISTORY,2026-09-21,
032580,피델릭스,KOSDAQ,032580_03,3,2022-02-04,2022-02-07,1600.0,TRANSITION,TRANSITION,59.02106946076222,READY,"[55, 60)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-06-24,-16.56,REALIZED_REPORT_HISTORY,2026-09-21,
032620,GC메디아이,KOSDAQ,032620_01,1,2013-05-03,2013-05-06,3745.0,EARLY_TREND,EARLY_TREND,96.17458155836724,READY,"[95, 100]",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2013-06-17,-16.29,REALIZED_REPORT_HISTORY,2026-09-21,
032620,GC메디아이,KOSDAQ,032620_02,2,2014-02-14,2014-02-17,3250.0,TRANSITION,TRANSITION,16.715032120238376,READY,"[15, 20)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2014-10-13,-16.92,REALIZED_REPORT_HISTORY,2026-09-21,
032620,GC메디아이,KOSDAQ,032620_03,3,2016-06-03,2016-06-07,4490.0,TRANSITION,TRANSITION,81.23059195049727,READY,"[80, 85)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2020-09-01,161.69,REALIZED_REPORT_HISTORY,2026-09-21,
032640,LG유플러스,KOSPI,032640_01,1,2013-04-05,2013-04-08,8380.0,TRANSITION,TRANSITION,100.0,READY,"[95, 100]",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2013-08-01,63.48,REALIZED_REPORT_HISTORY,2026-09-21,
032640,LG유플러스,KOSPI,032640_02,2,2014-08-29,2014-09-01,11050.0,TRANSITION,TRANSITION,87.17458875299448,READY,"[85, 90)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-05-29,-15.2,REALIZED_REPORT_HISTORY,2026-09-21,
032640,LG유플러스,KOSPI,032640_03,3,2015-09-11,2015-09-14,12800.0,TRANSITION,TRANSITION,41.19597678282017,READY,"[40, 45)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-10-30,-16.8,REALIZED_REPORT_HISTORY,2026-09-21,
032640,LG유플러스,KOSPI,032640_04,4,2016-05-27,2016-05-30,11700.0,TRANSITION,TRANSITION,76.0470318145791,READY,"[75, 80)",REALIZED,EXIT3_PROGRESSED_TO_EARLY_TREND,2018-02-01,22.22,REALIZED_REPORT_HISTORY,2026-09-21,
032640,LG유플러스,KOSPI,032640_05,5,2018-08-03,2018-08-06,16150.0,EARLY_TREND,EARLY_TREND,92.9638935705396,READY,"[90, 95)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-07-10,-14.55,REALIZED_REPORT_HISTORY,2026-09-21,
032640,LG유플러스,KOSPI,032640_06,6,2021-05-14,2021-05-17,14750.0,TRANSITION,TRANSITION,40.87896188709579,READY,"[40, 45)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-07-07,-15.59,REALIZED_REPORT_HISTORY,2026-09-21,
032640,LG유플러스,KOSPI,032640_07,7,2024-12-06,2024-12-09,11170.0,TRANSITION,TRANSITION,55.65855818537626,READY,"[55, 60)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2026-01-02,32.5,REALIZED_REPORT_HISTORY,2026-09-21,
032680,소프트센,KOSDAQ,032680_01,1,2014-04-18,2014-04-21,3920.0,TRANSITION,TRANSITION,58.993321426284965,READY,"[55, 60)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2014-05-15,-15.94,REALIZED_REPORT_HISTORY,2026-09-21,
032680,소프트센,KOSDAQ,032680_02,2,2014-10-17,2014-10-20,4175.0,TRANSITION,TRANSITION,82.33977680958351,READY,"[80, 85)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2014-11-05,-15.33,REALIZED_REPORT_HISTORY,2026-09-21,
