ticker,isu_cd,market,first_common_date,last_common_date,current_common,historical_only,lifecycle_transition_present,common_interval_count,canonical_adjusted_exists,canonical_adjusted_date_min,canonical_requested_start,canonical_row_count,raw_cache_exists,spac_authority_present,historical_issue_name,current_issue_name,risk_classification
045470,KR7045470002,KOSDAQ,2010-01-04,2012-04-23,false,true,false,1,true,2010-01-04,2010-01-04,526,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
045710,KR7045710001,KOSPI,2010-01-04,2011-03-21,false,true,false,1,true,2010-01-04,2010-01-04,287,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
045820,KR7045820008,KOSPI,2010-01-04,2010-01-14,false,true,false,1,false,,,0,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
045880,KR7045880002,KOSDAQ,2010-01-04,2010-04-09,false,true,false,1,true,2010-04-01,2010-01-04,7,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
045890,KR7045890001,KOSDAQ,2010-01-04,2021-12-17,false,true,false,1,true,2010-01-04,2010-01-04,2765,false,false,GV,GV,NO_IDENTITY_TRANSITION_SIGNAL
046110,KR7046110003,KOSDAQ,2010-01-04,2022-10-04,false,true,false,1,true,2010-01-04,2010-01-04,3133,false,false,한일네트웍스,한일네트웍스,NO_IDENTITY_TRANSITION_SIGNAL
046140,KR7046140000,KOSDAQ,2010-01-04,2023-12-15,false,true,false,1,true,2010-01-04,2010-01-04,3433,false,false,SBS콘텐츠허브,SBS콘텐츠허브,NO_IDENTITY_TRANSITION_SIGNAL
046240,KR7046240008,KOSDAQ,2010-01-04,2011-02-11,false,true,false,1,true,2010-01-04,2010-01-04,240,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
046350,KR7046350005,KOSDAQ,2010-01-04,2010-04-12,false,true,false,1,true,2010-04-02,2010-01-04,7,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
046400,KR7046400008,KOSDAQ,2010-01-04,2014-09-01,false,true,false,1,true,2010-01-04,2010-01-04,1031,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
046430,KR7046430005,KOSDAQ,2010-01-04,2012-12-04,false,true,false,1,true,2010-01-04,2010-01-04,679,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
046720,KR7046720009,KOSDAQ,2010-01-04,2012-01-31,false,true,false,1,true,2010-01-04,2010-01-04,422,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
046840,KR7046840005,KOSDAQ,2010-01-04,2013-04-30,false,true,false,1,true,2010-01-04,2010-01-04,809,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
047440,KR7047440003,KOSDAQ,2010-01-04,2018-10-10,false,true,false,1,true,2010-01-04,2010-01-04,1979,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
047450,KR7047450002,KOSDAQ,2010-01-04,2010-11-29,false,true,false,1,true,2010-01-04,2010-01-04,157,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
047600,KR7047600002,KOSDAQ,2010-01-04,2011-09-08,false,true,false,1,true,2010-01-04,2010-01-04,336,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
047710,KR7047710009,KOSDAQ,2010-01-04,2010-07-20,false,true,false,1,true,2010-01-04,2010-01-04,84,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
047730,KR7047730007,KOSDAQ,2010-01-04,2012-11-16,false,true,false,1,true,2010-01-04,2010-01-04,520,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
047940,KR7047940002,KOSDAQ,2010-01-04,2010-01-28,false,true,false,1,true,2010-01-20,2010-01-04,7,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
048130,KR7048130009,KOSDAQ,2010-01-04,2010-04-19,false,true,false,1,true,2010-01-04,2010-01-04,62,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
048140,KR7048140008,KOSDAQ,2010-01-04,2010-11-24,false,true,false,1,true,2010-01-04,2010-01-04,171,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
048260,KR7048260004,KOSDAQ,2010-01-04,2023-08-11,false,true,false,1,true,2010-01-04,2010-01-04,3231,false,false,오스템임플란트,오스템임플란트,NO_IDENTITY_TRANSITION_SIGNAL
048460,KR7048460000,KOSDAQ,2010-01-04,2012-11-15,false,true,false,1,true,2010-01-04,2010-01-04,675,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
048510,KR7048510002,KOSDAQ,2010-01-04,2010-11-09,false,true,false,1,true,2010-01-20,2010-01-04,151,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
048640,KR7048640007,KOSDAQ,2010-01-04,2011-04-12,false,true,false,1,true,2010-01-04,2010-01-04,288,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
049000,KR7049000003,KOSDAQ,2010-01-04,2013-09-09,false,true,false,1,true,2010-01-04,2010-01-04,864,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
049690,KR7049690001,KOSDAQ,2010-01-04,2011-04-22,false,true,false,1,true,2010-01-04,2010-01-04,314,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
049770,KR7049770001,KOSPI,2010-01-04,2025-07-30,false,true,false,1,true,2010-01-04,2010-01-04,3818,false,false,동원F&B,동원F&B,NO_IDENTITY_TRANSITION_SIGNAL
049950,KR7049950009,KOSDAQ,2010-01-04,2026-08-21,true,false,false,1,true,2010-01-04,2010-01-04,4094,false,false,미래컴퍼니,미래컴퍼니,NO_IDENTITY_TRANSITION_SIGNAL
050050,KR7050050004,KOSDAQ,2010-01-04,2012-09-25,false,true,false,1,true,2010-01-04,2010-01-04,469,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
050320,KR7050320001,KOSDAQ,2010-01-04,2022-05-30,false,true,false,1,true,2010-01-04,2010-01-04,1742,false,false,에이앤티앤,에스에이치엔엘,NO_IDENTITY_TRANSITION_SIGNAL
050470,KR7050470004,KOSDAQ,2010-01-04,2012-04-30,false,true,false,1,true,2010-01-04,2010-01-04,449,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
050540,KR7050540004,KOSDAQ,2010-01-04,2023-05-04,false,true,false,1,true,2010-01-04,2010-01-04,2528,false,false,한국코퍼레이션,엠피씨플러스,NO_IDENTITY_TRANSITION_SIGNAL
050640,KR7050640002,KOSDAQ,2010-01-04,2011-08-19,false,true,false,1,true,2010-01-04,2010-01-04,352,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
050760,KR7050760008,KOSDAQ,2010-01-04,2026-08-21,true,false,false,1,true,2010-01-04,2010-01-04,4095,false,false,에스폴리텍,에스폴리텍,NO_IDENTITY_TRANSITION_SIGNAL
051170,KR7051170009,KOSDAQ,2010-01-04,2018-03-14,false,true,false,1,true,2010-01-04,2010-01-04,1796,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
051310,KR7051310001,KOSPI,2010-01-04,2016-04-14,false,true,false,1,true,2010-01-04,2010-01-04,1513,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
051710,KR7051710002,KOSDAQ,2010-01-04,2013-04-30,false,true,false,1,true,2010-01-04,2010-01-04,808,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
051810,KR7051810000,KOSDAQ,2010-01-04,2010-04-12,false,true,false,1,true,2010-01-04,2010-01-04,65,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
051820,KR7051820009,KOSDAQ,2010-01-04,2011-01-13,false,true,false,1,true,2010-01-04,2010-01-04,245,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
052190,KR7052190006,KOSDAQ,2010-01-04,2022-05-26,false,true,false,1,true,2010-01-04,2010-01-04,2422,false,false,이에스에이,세영디앤씨,NO_IDENTITY_TRANSITION_SIGNAL
052210,KR7052210002,KOSDAQ,2010-01-04,2010-12-03,false,true,false,1,true,2010-01-04,2010-01-04,151,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
052270,KR7052270006,KOSDAQ,2010-01-04,2017-04-12,false,true,false,1,true,2010-01-04,2010-01-04,1648,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
052290,KR7052290004,KOSDAQ,2010-01-04,2018-10-10,false,true,false,1,true,2010-03-12,2010-01-04,1975,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
052350,KR7052350006,KOSDAQ,2010-01-04,2012-04-16,false,true,false,1,true,2010-01-04,2010-01-04,474,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
052510,KR7052510005,KOSDAQ,2010-01-04,2011-06-15,false,true,false,1,true,2010-01-04,2010-01-04,313,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
052650,KR7052650009,KOSDAQ,2010-01-04,2013-04-11,false,true,false,1,true,2010-01-04,2010-01-04,804,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
052670,KR7052670007,KOSDAQ,2010-01-04,2026-02-20,false,true,false,1,true,2010-01-04,2010-01-04,3356,false,false,제일바이오,제일바이오,NO_IDENTITY_TRANSITION_SIGNAL
052810,KR7052810009,KOSDAQ,2010-01-04,2011-11-21,false,true,false,1,true,2010-01-04,2010-01-04,417,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
052880,KR7052880002,KOSDAQ,2010-01-04,2011-09-22,false,true,false,1,true,2010-01-04,2010-01-04,328,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
052970,KR7052970001,KOSDAQ,2010-01-04,2010-10-19,false,true,false,1,true,2010-01-04,2010-01-04,13,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
053000,KR7053000006,KOSPI,2010-01-04,2014-11-18,false,true,false,1,true,2010-01-04,2010-01-04,1182,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
053040,KR7053040002,KOSDAQ,2010-01-04,2012-05-16,false,true,false,1,true,2010-01-04,2010-01-04,506,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
053110,KR7053110003,KOSDAQ,2010-01-04,2022-09-06,false,true,false,1,true,2010-01-04,2010-01-04,2795,false,false,소리바다,소리바다,NO_IDENTITY_TRANSITION_SIGNAL
053320,KR7053320008,KOSDAQ,2010-01-04,2014-02-06,false,true,false,1,true,2010-01-04,2010-01-04,888,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
053330,KR7053330007,KOSDAQ,2010-01-04,2015-04-22,false,true,false,1,true,2010-01-04,2010-01-04,1239,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
053440,KR7053440004,KOSDAQ,2010-01-04,2010-04-20,false,true,false,1,true,2010-01-04,2010-01-04,56,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
053470,KR7053470001,KOSDAQ,2010-01-04,2010-05-07,false,true,false,1,true,2010-01-04,2010-01-04,63,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
053590,KR7053590006,KOSDAQ,2010-01-04,2024-10-04,false,true,false,1,true,2010-01-04,2010-01-04,3243,false,false,한국테크놀로지,한국테크놀로지,NO_IDENTITY_TRANSITION_SIGNAL
053660,KR7053660007,KOSDAQ,2010-01-04,2022-04-25,false,true,false,1,true,2010-01-04,2010-01-04,2322,false,false,현진소재,현진소재,NO_IDENTITY_TRANSITION_SIGNAL
053740,KR7053740007,KOSDAQ,2010-01-04,2015-02-09,false,true,false,1,true,2010-01-04,2010-01-04,1256,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
053810,KR7053810008,KOSDAQ,2010-01-04,2016-09-13,false,true,false,1,true,2010-01-04,2010-01-04,1277,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
053870,KR7053870002,KOSDAQ,2010-01-04,2015-10-14,false,true,false,1,true,2010-01-04,2010-01-04,1399,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
054010,KR7054010004,KOSDAQ,2010-01-04,2011-10-05,false,true,false,1,true,2010-01-04,2010-01-04,397,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
054020,KR7054020003,KOSDAQ,2010-01-04,2010-04-02,false,true,false,1,true,2010-01-04,2010-01-04,58,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
054120,KR7054120001,KOSDAQ,2010-01-04,2011-12-14,false,true,false,1,true,2010-01-04,2010-01-04,476,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
054150,KR7054150008,KOSDAQ,2010-01-04,2011-04-28,false,true,false,1,true,2010-01-04,2010-01-04,259,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
054170,KR7054170006,KOSDAQ,2010-01-04,2011-04-28,false,true,false,1,true,2010-01-04,2010-01-04,312,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
054180,KR7054180005,KOSDAQ,2010-01-04,2026-08-21,true,false,false,1,true,2010-01-04,2010-01-04,3589,false,false,중앙오션,메디콕스,NO_IDENTITY_TRANSITION_SIGNAL
054340,KR7054340005,KOSDAQ,2010-01-04,2020-05-20,false,true,false,1,true,2010-01-04,2010-01-04,1830,false,false,피앤텔,피앤텔,NO_IDENTITY_TRANSITION_SIGNAL
054630,KR7054630009,KOSDAQ,2010-01-04,2025-12-29,false,true,false,1,true,2010-01-04,2010-01-04,3531,false,false,에이디칩스,에이디칩스,NO_IDENTITY_TRANSITION_SIGNAL
055250,KR7055250005,KOSDAQ,2010-01-04,2010-09-30,false,true,false,1,true,2010-01-04,2010-01-04,138,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
056000,KR7056000003,KOSDAQ,2010-01-04,2023-03-29,false,true,false,1,true,2010-01-04,2010-01-04,2720,false,false,신스타임즈,코원플레이,NO_IDENTITY_TRANSITION_SIGNAL
056010,KR7056010002,KOSDAQ,2010-01-04,2012-04-12,false,true,false,1,true,2010-01-04,2010-01-04,537,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
056090,KR7056090004,KOSDAQ,2015-11-12,2026-08-21,true,false,false,1,true,2015-11-12,2015-11-12,2274,false,false,유앤아이,시지메드텍,NO_IDENTITY_TRANSITION_SIGNAL
056200,KR7056200009,KOSDAQ,2010-01-04,2011-03-21,false,true,false,1,true,2010-01-04,2010-01-04,287,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
056340,KR7056340003,KOSDAQ,2010-01-04,2014-05-20,false,true,false,1,true,2010-01-04,2010-01-04,1086,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
056710,KR7056710007,KOSDAQ,2010-01-04,2012-04-12,false,true,false,1,true,2010-01-04,2010-01-04,540,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
056810,KR7056810005,KOSDAQ,2010-01-04,2013-09-09,false,true,false,1,true,2010-01-04,2010-01-04,799,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
056850,KR7056850001,KOSDAQ,2010-01-04,2010-03-08,false,true,false,1,true,2010-02-25,2010-01-04,7,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
057050,KR7057050007,KOSPI,2010-09-13,2026-07-16,false,true,false,1,true,2010-09-13,2010-09-13,3881,false,false,현대홈쇼핑,현대홈쇼핑,NO_IDENTITY_TRANSITION_SIGNAL
057100,KR7057100000,KOSDAQ,2010-01-04,2010-05-07,false,true,false,1,true,2010-01-04,2010-01-04,10,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
057500,KR7057500001,KOSDAQ,2010-01-04,2020-12-22,false,true,false,1,true,2010-01-04,2010-01-04,2695,false,false,SKC 솔믹스,SKC 솔믹스,NO_IDENTITY_TRANSITION_SIGNAL
057880,KR7057880007,KOSDAQ,2010-01-04,2026-01-21,false,true,false,1,true,2010-01-04,2010-01-04,3019,false,false,필로시스헬스케어,푸른소나무,NO_IDENTITY_TRANSITION_SIGNAL
058220,KR7058220005,KOSDAQ,2010-01-04,2024-05-02,false,true,false,1,true,2010-01-04,2010-01-04,2477,false,false,아리온,아리온,NO_IDENTITY_TRANSITION_SIGNAL
058370,KR7058370008,KOSDAQ,2010-01-04,2017-05-04,false,true,false,1,true,2010-01-04,2010-01-04,1502,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
058420,KR7058420001,KOSDAQ,2010-01-04,2023-04-13,false,true,false,1,true,2010-01-04,2010-01-04,2482,false,false,제이웨이,제이웨이,NO_IDENTITY_TRANSITION_SIGNAL
058480,KR7058480005,KOSDAQ,2010-01-04,2010-05-07,false,true,false,1,true,2010-01-04,2010-01-04,65,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
058530,KR7058530007,KOSDAQ,2010-01-04,2024-06-24,false,true,false,1,true,2010-01-04,2010-01-04,2637,false,false,슈펙스비앤피,파나케이아,NO_IDENTITY_TRANSITION_SIGNAL
058690,KR7058690009,KOSDAQ,2010-01-04,2010-08-25,false,true,false,1,true,2010-01-04,2010-01-04,109,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
058900,KR7058900002,KOSDAQ,2010-01-04,2010-10-11,false,true,false,1,true,2010-01-04,2010-01-04,140,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
060240,KR7060240009,KOSDAQ,2010-01-04,2026-07-23,false,true,false,1,true,2010-01-04,2010-01-04,3738,false,false,룽투코리아,스타코링크,NO_IDENTITY_TRANSITION_SIGNAL
060300,KR7060300001,KOSDAQ,2010-01-04,2022-11-03,false,true,false,1,true,2010-01-04,2010-01-04,2337,false,false,레드로버,레드로버,NO_IDENTITY_TRANSITION_SIGNAL
060670,KR7060670007,KOSDAQ,2010-01-04,2010-04-12,false,true,false,1,true,2010-01-04,2010-01-04,46,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
060750,KR7060750007,KOSDAQ,2010-01-04,2011-04-15,false,true,false,1,true,2010-01-04,2010-01-04,320,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
060910,KR7060910007,KOSDAQ,2010-01-04,2017-02-23,false,true,false,1,true,2010-01-04,2010-01-04,632,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
061050,KR7061050001,KOSDAQ,2010-01-04,2012-01-19,false,true,false,1,true,2010-01-04,2010-01-04,444,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
061140,KR7061140000,KOSDAQ,2010-01-04,2011-12-27,false,true,false,1,true,2010-01-04,2010-01-04,370,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
061460,KR7061460002,KOSDAQ,2010-01-04,2017-09-28,false,true,false,1,true,2010-01-04,2010-01-04,1803,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
062860,KR7062860002,KOSDAQ,2010-01-04,2024-11-13,false,true,false,1,true,2010-01-04,2010-01-04,3266,false,false,티엘아이,티엘아이,NO_IDENTITY_TRANSITION_SIGNAL
064060,KR7064060007,KOSDAQ,2010-01-04,2010-04-12,false,true,false,1,true,2010-01-04,2010-01-04,50,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
064420,KR7064420003,KOSPI,2010-01-04,2013-01-14,false,true,false,1,true,2010-01-04,2010-01-04,741,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
064510,KR7064510001,KOSDAQ,2018-03-15,2023-01-16,false,true,false,1,true,2018-03-15,2018-03-15,786,false,false,에코마이스터,유네코,NO_IDENTITY_TRANSITION_SIGNAL
065160,KR7065160004,KOSDAQ,2010-01-04,2019-05-02,false,true,false,1,true,2010-01-04,2010-01-04,2036,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
065180,KR7065180002,KOSDAQ,2010-01-04,2015-04-30,false,true,false,1,true,2010-01-04,2010-01-04,1050,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
065270,KR7065270001,KOSDAQ,2010-01-04,2016-04-11,false,true,false,1,true,2010-01-04,2010-01-04,1544,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
065310,KR7065310005,KOSDAQ,2010-01-04,2012-05-30,false,true,false,1,true,2010-01-06,2010-01-04,467,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
065340,KR7065340002,KOSDAQ,2010-01-04,2010-04-14,false,true,false,1,true,2010-01-04,2010-01-04,39,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
065410,KR7065410003,KOSDAQ,2010-01-04,2010-05-04,false,true,false,1,true,2010-01-04,2010-01-04,62,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
065560,KR7065560005,KOSDAQ,2010-01-04,2024-07-26,false,true,false,1,true,2010-01-04,2010-01-04,2493,false,false,녹원씨엔아이,녹원씨엔아이,NO_IDENTITY_TRANSITION_SIGNAL
065610,KR7065610008,KOSDAQ,2010-01-04,2012-04-30,false,true,false,1,true,2010-01-04,2010-01-04,562,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
065620,KR7065620007,KOSDAQ,2010-01-04,2021-08-06,false,true,false,1,true,2010-01-04,2010-01-04,2531,false,false,제낙스,제낙스,NO_IDENTITY_TRANSITION_SIGNAL
065940,KR7065940009,KOSDAQ,2010-01-04,2020-07-30,false,true,false,1,true,2010-01-04,2010-01-04,2239,false,false,바이오빌,바이오빌,NO_IDENTITY_TRANSITION_SIGNAL
066060,KR7066060005,KOSDAQ,2010-01-04,2013-04-11,false,true,false,1,true,2010-01-04,2010-01-04,792,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
066110,KR7066110008,KOSDAQ,2010-01-04,2022-04-05,false,true,false,1,true,2010-01-04,2010-01-04,2411,false,false,한프,한프,NO_IDENTITY_TRANSITION_SIGNAL
066270,KR7066270000,KOSDAQ,2010-01-04,2017-02-24,false,true,false,1,true,2010-01-04,2010-01-04,1755,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
066300,KR7066300005,KOSDAQ,2010-01-04,2010-06-28,false,true,false,1,true,2010-01-04,2010-01-04,61,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
066340,KR7066340001,KOSDAQ,2010-01-04,2011-09-08,false,true,false,1,true,2010-01-04,2010-01-04,410,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
066350,KR7066350000,KOSDAQ,2010-01-04,2015-05-19,false,true,false,1,true,2010-01-04,2010-01-04,1329,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
066690,KR7066690009,KOSDAQ,2010-01-04,2012-04-30,false,true,false,1,true,2010-01-04,2010-01-04,550,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
066930,KR7066930009,KOSDAQ,2010-01-04,2010-06-28,false,true,false,1,true,2010-01-04,2010-01-04,110,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
067130,KR7067130005,KOSDAQ,2010-01-04,2012-06-07,false,true,false,1,true,2010-01-04,2010-01-04,526,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
067250,KR7067250001,KOSPI,2010-01-04,2014-04-14,false,true,false,1,true,2010-01-04,2010-01-04,1005,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
067850,KR7067850008,KOSDAQ,2010-01-04,2010-05-18,false,true,false,1,true,2010-01-04,2010-01-04,41,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
067950,KR7067950006,KOSDAQ,2010-01-04,2010-02-19,false,true,false,1,true,2010-02-10,2010-01-04,7,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
068060,KR7068060003,KOSDAQ,2010-01-04,2015-09-17,false,true,false,1,true,2010-01-04,2010-01-04,1345,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
068150,KR7068150002,KOSDAQ,2010-01-04,2017-03-06,false,true,false,1,true,2010-01-04,2010-01-04,1219,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
068400,KR7068400001,KOSPI,2012-07-27,2024-01-30,false,true,false,1,true,2012-07-27,2012-07-27,2820,false,false,SK렌터카,SK렌터카,NO_IDENTITY_TRANSITION_SIGNAL
068420,KR7068420009,KOSDAQ,2010-01-04,2013-04-05,false,true,false,1,true,2010-01-04,2010-01-04,728,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
068630,KR7068630003,KOSDAQ,2010-01-04,2012-04-23,false,true,false,1,true,2010-01-04,2010-01-04,398,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
068770,KR7068770007,KOSDAQ,2010-01-04,2010-06-16,false,true,false,1,true,2010-01-04,2010-01-04,61,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
068870,KR7068870005,KOSPI,2010-01-04,2017-01-16,false,true,false,1,true,2010-01-04,2010-01-04,1731,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
069110,KR7069110005,KOSDAQ,2010-01-04,2023-10-19,false,true,false,1,true,2010-01-04,2010-01-04,2775,false,false,코스온,코스온,NO_IDENTITY_TRANSITION_SIGNAL
069140,KR7069140002,KOSDAQ,2010-10-26,2026-08-21,true,false,false,1,true,2010-10-26,2010-10-26,3811,false,false,누리플랜,누리플랜,NO_IDENTITY_TRANSITION_SIGNAL
069470,KR7069470003,KOSPI,2010-01-04,2010-04-30,false,true,false,1,true,2010-01-13,2010-01-04,51,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
070080,KR7070080007,KOSDAQ,2010-01-04,2010-11-05,false,true,false,1,true,2010-01-04,2010-01-04,210,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
070480,KR7070480009,KOSDAQ,2010-01-04,2014-07-16,false,true,false,1,true,2010-01-04,2010-01-04,1056,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
071460,KR7071460000,KOSDAQ,2016-07-14,2025-06-17,false,true,false,1,true,2016-07-14,2016-07-14,1816,false,false,위니아딤채,위니아,NO_IDENTITY_TRANSITION_SIGNAL
071530,KR7071530000,KOSDAQ,2010-01-04,2013-04-22,false,true,false,1,true,2010-01-04,2010-01-04,754,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
071660,KR7071660005,KOSDAQ,2010-01-04,2012-09-28,false,true,false,1,true,2010-01-04,2010-01-04,682,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
071930,KR7071930002,KOSDAQ,2010-01-04,2015-07-09,false,true,false,1,true,2010-01-04,2010-01-04,1279,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
072520,KR7072520000,KOSDAQ,2010-01-04,2025-06-17,false,true,false,1,true,2010-01-04,2010-01-04,3490,false,false,제넨바이오,제넨바이오,NO_IDENTITY_TRANSITION_SIGNAL
072530,KR7072530009,KOSDAQ,2010-01-04,2011-05-06,false,true,false,1,true,2010-01-04,2010-01-04,317,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
072950,KR7072950009,KOSDAQ,2012-03-21,2026-08-21,true,false,false,1,true,2012-03-21,2012-03-21,3542,false,false,빛샘전자,빛샘전자,NO_IDENTITY_TRANSITION_SIGNAL
073070,KR7073070005,KOSDAQ,2010-01-04,2021-06-03,false,true,false,1,true,2010-01-04,2010-01-04,2609,false,false,에스모,에이팸,NO_IDENTITY_TRANSITION_SIGNAL
073130,KR7073130007,KOSDAQ,2010-01-04,2012-10-11,false,true,false,1,true,2010-01-04,2010-01-04,561,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
073930,KR7073930000,KOSDAQ,2010-01-04,2013-07-11,false,true,false,1,true,2010-01-04,2010-01-04,864,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
074000,KR7074000001,KOSDAQ,2010-01-04,2014-03-26,false,true,false,1,true,2010-01-04,2010-01-04,797,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
074130,KR7074130006,KOSDAQ,2010-01-04,2015-07-22,false,true,false,1,true,2010-01-04,2010-01-04,1314,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
074140,KR7074140005,KOSDAQ,2010-01-04,2010-05-07,false,true,false,1,true,2010-01-04,2010-01-04,67,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
074150,KR7074150004,KOSDAQ,2010-01-04,2016-09-02,false,true,false,1,true,2010-01-04,2010-01-04,1547,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
