ticker,name,market,official_stage,candidate_state,pattern_a_score,market_cap_eok,avg_trading_value_20d_eok,investability_status,investability_reason,requested_as_of,effective_as_of,cache_present,cache_last_date,row_status
072020,중앙백신,KOSDAQ,weak,blocked,49.0533300972337,862.73,0.97,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (862.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
072470,우리산업홀딩스,KOSDAQ,weak,blocked,25.874872421398106,505.24,0.42,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (505.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
072770,멤레이비티,KOSDAQ,weak,blocked,0.0,368.63,2.75,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (368.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
072870,메가스터디,KOSDAQ,transition,candidate,79.9176098082185,1589.06,2.71,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.71억),2026-08-14,2026-08-14,True,2026-08-14,OK
072950,빛샘전자,KOSDAQ,,insufficient_data,,805.26,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,,False,,UNAVAILABLE
072990,에이치시티,KOSDAQ,weak,blocked,26.037097215441488,479.17,0.82,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (479.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
073010,케이에스피,KOSDAQ,weak,blocked,13.155139850105854,1272.05,4.69,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
073110,엘엠에스,KOSDAQ,weak,blocked,8.606721768724217,435.0,0.15,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (435.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
073190,듀오백,KOSDAQ,weak,blocked,0.0,187.42,1.67,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (187.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
073490,LIG아큐버,KOSDAQ,progressed,late,0.0,2471.25,20.01,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
073540,에프알텍,KOSDAQ,weak,blocked,0.0,279.87,1.12,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (279.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
073560,우리손에프앤지,KOSDAQ,transition,candidate,71.28965867119265,1076.65,2.08,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.08억),2026-08-14,2026-08-14,True,2026-08-14,OK
073570,리튬포어스,KOSDAQ,weak,blocked,0.0,210.17,1.15,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (210.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
073640,테라사이언스,KOSDAQ,,insufficient_data,,761.12,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2025-03-06,True,2025-03-06,UNAVAILABLE
074430,아미노로직스,KOSDAQ,weak,blocked,31.95914990204673,1000.39,1.19,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (1.19억),2026-08-14,2026-08-14,True,2026-08-14,OK
074600,원익QnC,KOSDAQ,base,watch,29.58603950477054,7662.95,78.96,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
075130,플랜티넷,KOSDAQ,weak,blocked,51.29439749246899,340.99,0.79,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (341.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
075970,동국알앤에스,KOSDAQ,weak,blocked,0.0,298.45,0.37,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (298.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
076080,웰크론한텍,KOSDAQ,weak,blocked,0.0,228.2,1.28,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (228.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
076610,해성옵틱스,KOSDAQ,progressed,late,16.931877617602062,786.66,31.76,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (786.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
077360,덕산하이메탈,KOSDAQ,progressed,late,0.0,4502.81,67.26,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
078020,LS증권,KOSDAQ,progressed,late,50.71377959454451,3828.2,5.05,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
078070,유비쿼스홀딩스,KOSDAQ,weak,blocked,45.16532310726008,1653.0,2.91,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.91억),2026-08-14,2026-08-14,True,2026-08-14,OK
078130,국일제지,KOSDAQ,weak,blocked,42.492993293458355,4041.75,5.53,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
078140,대봉엘에스,KOSDAQ,weak,blocked,2.12929667809388,944.58,2.05,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (944.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
078150,HB테크놀러지,KOSDAQ,weak,blocked,0.0,1984.12,13.34,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
078160,메디포스트,KOSDAQ,weak,blocked,0.0,4077.28,7.22,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
078340,컴투스,KOSDAQ,weak,blocked,23.333767070256645,3881.31,17.36,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
078350,한양디지텍,KOSDAQ,progressed,late,0.0,3590.05,28.79,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
078590,휴림에이텍,KOSDAQ,weak,blocked,0.0,345.22,28.03,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (345.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
078600,대주전자재료,KOSDAQ,weak,blocked,25.54318966425723,15013.16,149.04,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
078860,아이오케이이엔엠,KOSDAQ,weak,blocked,0.0,185.32,0.4,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (185.3억),2026-08-14,2026-08-14,True,2026-08-14,OK
078890,가온그룹,KOSDAQ,,insufficient_data,,865.97,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,,False,,UNAVAILABLE
079000,와토스코리아,KOSDAQ,weak,blocked,20.924448824377286,321.12,1.03,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (321.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
079170,한창산업,KOSDAQ,weak,blocked,10.943935916723529,295.88,0.78,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (295.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
079190,케스피온,KOSDAQ,weak,blocked,0.0,145.08,5.62,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (145.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
079370,제우스,KOSDAQ,weak,blocked,0.0,3173.04,20.26,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
079650,서산,KOSDAQ,progressed,late,18.554521350423094,989.0,226.19,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (989.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
079810,APS이노베이션,KOSDAQ,weak,blocked,0.0,757.79,3.04,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (757.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
079940,가비아,KOSDAQ,progressed,late,19.025994561213334,6012.47,21.34,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
079950,인베니아,KOSDAQ,weak,blocked,0.0,138.54,4.99,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (138.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
079960,동양이엔피,KOSDAQ,transition,candidate,61.029125800409,1597.18,5.77,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
079970,투비소프트,KOSDAQ,base,watch,19.219757786920756,76.46,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2025-03-21,True,2025-03-21,OK
080010,이상네트웍스,KOSDAQ,transition,candidate,82.02137595196386,796.64,0.65,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (796.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
080160,모두투어,KOSDAQ,weak,blocked,0.0,1738.8,3.65,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
080220,제주반도체,KOSDAQ,progressed,late,0.0,28070.91,1647.05,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
080420,모다이노칩,KOSDAQ,weak,blocked,26.52244957095005,1300.26,0.18,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (0.18억),2026-08-14,2026-08-14,True,2026-08-14,OK
080470,성창오토텍,KOSDAQ,weak,blocked,21.023137331949425,221.92,0.24,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (221.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
080520,오디텍,KOSDAQ,weak,blocked,9.233901081684111,354.96,0.36,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (355.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
080530,코디,KOSDAQ,weak,blocked,0.0,288.97,0.6,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (289.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
080580,오킨스전자,KOSDAQ,progressed,late,0.0,3509.53,38.42,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
080720,한국유니온제약,KOSDAQ,,insufficient_data,,215.62,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2025-03-06,True,2025-03-06,UNAVAILABLE
081150,티플랙스,KOSDAQ,weak,blocked,56.02389938304312,662.53,1.84,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (662.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
081180,쎄크,KOSDAQ,,insufficient_data,,539.24,3.43,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (539.2억),2026-08-14,2026-08-14,True,2026-08-14,UNAVAILABLE
081580,성우전자,KOSDAQ,weak,blocked,22.01157521166942,380.72,0.89,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (380.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
082210,옵트론텍,KOSDAQ,weak,blocked,0.0,616.05,3.89,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (616.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
082270,젬백스,KOSDAQ,weak,blocked,29.28012408219019,5214.91,21.92,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
082660,코스나인,KOSDAQ,,insufficient_data,,478.28,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2025-03-06,True,2025-03-06,UNAVAILABLE
082800,비보존 제약,KOSDAQ,weak,blocked,20.97505053090088,1818.55,5.09,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
082850,우리바이오,KOSDAQ,weak,blocked,0.0,434.66,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-08-13,True,2026-08-13,OK
082920,비츠로셀,KOSDAQ,progressed,late,0.0,14309.21,115.26,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
083310,엘오티베큠,KOSDAQ,weak,blocked,0.0,1622.49,5.59,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
083450,GST,KOSDAQ,progressed,late,0.0,9085.99,68.17,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
083470,이엠앤아이,KOSDAQ,weak,blocked,0.0,210.84,5.29,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (210.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
083500,에프엔에스테크,KOSDAQ,progressed,late,22.15818200477834,1094.78,10.88,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
083550,케이엠,KOSDAQ,weak,blocked,30.79331229806816,427.7,0.53,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (427.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
083640,인콘,KOSDAQ,weak,blocked,0.0,284.91,1.07,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (284.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
083650,비에이치아이,KOSDAQ,progressed,late,0.0,18968.9,161.27,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
083660,CSA 코스믹,KOSDAQ,weak,blocked,0.0,203.32,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-08-10,True,2026-08-10,OK
083790,CG인바이츠,KOSDAQ,weak,blocked,0.0,642.07,1.2,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (642.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
083930,아바코,KOSDAQ,weak,blocked,9.520693446882737,1709.9,5.64,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
084110,휴온스글로벌,KOSDAQ,weak,blocked,40.68112949363435,3228.25,8.75,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
084180,수성웹툰,KOSDAQ,weak,blocked,0.0,121.46,2.21,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (121.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
084370,유진테크,KOSDAQ,progressed,late,0.0,30042.93,251.88,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
084440,유비온,KOSDAQ,weak,blocked,54.10566804354805,215.81,0.59,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (215.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
084650,랩지노믹스,KOSDAQ,weak,blocked,0.0,488.5,19.26,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (488.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
084730,팅크웨어,KOSDAQ,weak,blocked,0.0,741.0,0.63,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (741.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
084850,아이티엠반도체,KOSDAQ,weak,blocked,0.0,1980.22,3.68,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
084990,헬릭스미스,KOSDAQ,weak,blocked,0.0,1502.63,4.76,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
085660,차바이오텍,KOSDAQ,weak,blocked,22.193636399746445,8860.31,26.22,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
085670,뉴프렉스,KOSDAQ,weak,blocked,0.0,788.92,9.16,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (788.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
085810,알티캐스트,KOSDAQ,weak,blocked,0.0,262.52,0.21,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (262.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
085910,네오티스,KOSDAQ,progressed,late,0.0,2545.14,34.11,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
086040,바이오톡스텍,KOSDAQ,weak,blocked,0.0,369.43,0.3,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (369.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
086060,진바이오텍,KOSDAQ,early_trend,candidate,73.81157812590835,404.7,1.12,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (404.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
086390,유니테스트,KOSDAQ,weak,blocked,13.570229243245327,2246.56,25.79,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
086450,동국제약,KOSDAQ,transition,candidate,62.06252850327488,8919.44,57.22,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
086520,에코프로,KOSDAQ,weak,blocked,0.0,127086.48,793.17,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
086670,비엠티,KOSDAQ,progressed,late,35.62390786574837,1632.81,11.71,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
086710,선진뷰티사이언스,KOSDAQ,weak,blocked,0.0,994.57,2.99,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (994.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
086820,바이오솔루션,KOSDAQ,transition,candidate,69.18016557582644,1729.14,5.24,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
086890,이수앱지스,KOSDAQ,weak,blocked,0.0,1398.58,8.66,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
086900,메디톡스,KOSDAQ,,insufficient_data,,5612.54,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,,False,,UNAVAILABLE
086960,MDS테크,KOSDAQ,weak,blocked,0.0,876.09,4.29,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (876.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
086980,쇼박스,KOSDAQ,weak,blocked,0.0,1279.98,2.94,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.94억),2026-08-14,2026-08-14,True,2026-08-14,OK
087010,펩트론,KOSDAQ,progressed,late,0.0,45235.66,335.16,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
087260,모바일어플라이언스,KOSDAQ,weak,blocked,0.0,80.41,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-07-20,True,2026-07-20,OK
087600,픽셀플러스,KOSDAQ,weak,blocked,0.0,318.9,0.15,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (318.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
088130,동아엘텍,KOSDAQ,weak,blocked,0.0,996.66,5.19,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (996.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
088280,쏘닉스,KOSDAQ,,insufficient_data,,449.97,1.49,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (450.0억),2026-08-14,2026-08-14,True,2026-08-14,UNAVAILABLE
088290,이원컴포텍,KOSDAQ,weak,blocked,0.0,196.21,0.27,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (196.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
088340,유라클,KOSDAQ,,insufficient_data,,322.53,1.2,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (322.5억),2026-08-14,2026-08-14,True,2026-08-14,UNAVAILABLE
088390,이녹스,KOSDAQ,weak,blocked,0.0,733.03,0.64,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (733.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
088800,에이스테크,KOSDAQ,,insufficient_data,,1593.19,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,,False,,UNAVAILABLE
088910,동우팜투테이블,KOSDAQ,base,watch,49.471622047206424,562.02,1.14,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (562.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
089010,켐트로닉스,KOSDAQ,weak,blocked,24.128718591728692,3924.19,15.34,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
089030,테크윙,KOSDAQ,base,watch,23.26348960200717,18248.92,385.1,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
089140,넥스턴앤롤코리아,KOSDAQ,weak,blocked,11.829334259692972,369.89,1.59,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (369.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
089150,케이씨티,KOSDAQ,weak,blocked,29.934094257253463,325.85,0.91,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (325.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
089230,THE E&M,KOSDAQ,weak,blocked,0.0,790.4,5.54,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (790.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
089600,KT나스미디어,KOSDAQ,,insufficient_data,,1397.43,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,,False,,UNAVAILABLE
089790,제이티,KOSDAQ,weak,blocked,0.0,453.88,1.76,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (453.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
089850,유비벨록스,KOSDAQ,weak,blocked,0.0,628.98,0.61,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (629.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
089890,코세스,KOSDAQ,progressed,late,0.0,3947.22,56.64,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
089970,브이엠,KOSDAQ,progressed,late,0.0,17954.85,484.62,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
089980,상아프론테크,KOSDAQ,weak,blocked,0.0,2411.15,4.35,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
090150,아이윈,KOSDAQ,weak,blocked,0.0,208.96,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-07-21,True,2026-07-21,OK
090360,로보스타,KOSDAQ,progressed,late,0.0,8375.25,177.88,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
090410,덕신이피씨,KOSDAQ,weak,blocked,0.0,377.43,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-08-11,True,2026-08-11,OK
090470,제이스로보틱스,KOSDAQ,weak,blocked,0.0,821.4,0.92,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (821.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
090710,휴림로봇,KOSDAQ,progressed,late,0.0,8931.06,195.03,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
090850,현대이지웰,KOSDAQ,base,watch,60.10177277514809,1180.09,4.43,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
091120,이엠텍,KOSDAQ,weak,blocked,0.0,728.15,1.5,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (728.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
091340,S&K폴리텍,KOSDAQ,weak,blocked,41.19518849372666,252.8,0.42,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (252.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
091440,한울소재과학,KOSDAQ,weak,blocked,0.0,1183.57,10.5,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
091580,상신이디피,KOSDAQ,progressed,late,0.0,2436.4,22.51,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
091590,남화토건,KOSDAQ,transition,candidate,68.16826751981839,749.01,78.51,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (749.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
091700,파트론,KOSDAQ,weak,blocked,35.96710761530208,2910.0,8.61,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
091970,LSK아이로봇,KOSDAQ,transition,candidate,80.43881197795497,308.55,4.02,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (308.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
092040,아미코젠,KOSDAQ,weak,blocked,0.0,685.36,9.47,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (685.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
092070,디엔에프,KOSDAQ,base,watch,10.769462024417798,1643.2,3.6,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
092130,이크레더블,KOSDAQ,transition,candidate,75.05542014698484,1731.87,0.64,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (0.64억),2026-08-14,2026-08-14,True,2026-08-14,OK
092190,서울바이오시스,KOSDAQ,weak,blocked,0.0,3357.57,13.01,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
092300,현우산업,KOSDAQ,weak,blocked,29.896738202763427,560.17,2.41,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (560.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
092460,한라IMS,KOSDAQ,progressed,late,8.34131712760955,3165.29,8.52,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
092600,앤씨앤,KOSDAQ,weak,blocked,0.0,96.32,2.78,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (96.3억),2026-08-14,2026-08-14,True,2026-08-14,OK
092730,네오팜,KOSDAQ,progressed,late,75.70206509644994,3886.79,16.26,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
092870,엑시콘,KOSDAQ,weak,blocked,0.0,2766.77,32.93,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
093190,빅솔론,KOSDAQ,progressed,late,73.36738645578593,1735.35,4.86,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
