ticker,name,market,asset_type,requested_as_of,effective_as_of,cache_present,cache_first_date,cache_last_date,daily_rows,completed_month_count,freshness_status,staleness_trading_days,raw_data_ready,feature_ready,score_ready,stage_ready,evaluator_ready,momentum_current_ready,momentum_1m_ready,momentum_3m_ready,momentum_6m_ready,pattern_a_score,official_stage,candidate_state,base_score,transition_score,core_score,support_score,confirmation_bonus,balanced_core_score,alignment_bonus,progressed_penalty,score_delta_1m,score_delta_3m,score_delta_6m,base_score_delta_1m,base_score_delta_3m,base_score_delta_6m,transition_score_delta_1m,transition_score_delta_3m,transition_score_delta_6m,row_status,quality_flags,quality_reason_codes,evaluator_reason_codes,momentum_reason_codes_1m,momentum_reason_codes_3m,momentum_reason_codes_6m,error_type,error_message,scanner_commit,scanner_as_of,source_artifact
072870,메가스터디,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,79.9176098082185,transition,candidate,100.0,66.55231435732038,64.0434394525439,26.79765430599712,2.508874904776485,79.9176098082185,0.0,0.0,-10.4296,-7.5039,11.2411,0.0,0.0,0.0,-3.4394,0.6853,14.2566,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
073560,우리손에프앤지,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,71.28965867119265,transition,candidate,92.00617071220417,58.18783181443935,57.018141555233726,25.0,1.1696902592056209,71.28965867119265,0.0,0.0,-3.1827,-20.3579,-0.754,1.4843,-0.1518,-6.3012,-5.0691,-18.3882,4.9822,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
079960,동양이엔피,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,61.029125800409,transition,candidate,69.32837706846405,54.50443786982255,53.86094674556219,25.0,0.6434911242603647,61.029125800409,0.0,0.0,3.5593,-15.8233,-38.9709,9.1273,3.6463,-16.1105,-22.2305,-44.1248,-45.4956,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
080010,이상네트웍스,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,82.02137595196386,transition,candidate,84.32539462269384,79.83991385487919,75.24043451186611,27.333994631812377,4.599479343013067,82.02137595196386,0.0,0.0,0.2047,-3.042,-9.7787,-1.4616,-3.2663,-9.7409,1.6475,-2.8366,-9.8015,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
086450,동국제약,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,62.06252850327488,transition,candidate,77.55211125306978,51.730357736012365,51.48316377372488,25.0,0.2471939622874804,62.06252850327488,0.0,0.0,-9.6012,-35.0644,-16.025,2.2959,-2.8343,-22.4479,-16.6683,-48.2696,-12.3218,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
086820,바이오솔루션,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,69.18016557582644,transition,candidate,67.89387546289775,70.5161359840526,67.58525941490223,25.0,2.930876569150371,69.18016557582644,0.0,0.0,-3.8241,16.5662,29.8446,7.8969,20.1682,34.0106,-22.6966,-29.4839,-20.1815,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
091590,남화토건,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,68.16826751981839,transition,candidate,48.73572966754182,78.60840527888094,68.89633831872092,77.09483284286435,9.712066960160012,60.16826751981838,8.0,0.0,-8.6148,51.0562,68.7295,-17.8667,-15.9918,-20.4017,8.232,70.3198,80.5536,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
091970,LSK아이로봇,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,80.43881197795497,transition,candidate,80.34445927903872,65.94957677360654,61.93717277486907,50.41902393150383,4.012403998737466,72.43881197795497,8.0,0.0,15.7649,28.2054,80.6282,0.2305,-0.7009,8.6826,11.7738,27.5234,66.2642,OK,DIAGNOSTIC_HIGH_ZERO_VOLUME_DAYS,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
092130,이크레더블,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,75.05542014698484,transition,candidate,98.26757917337628,60.71394745316431,59.183383531283695,25.0,1.5305639218806155,75.05542014698484,0.0,0.0,0.1269,-0.7369,-5.6219,3.8731,8.7594,11.2209,-1.4045,-5.0075,-14.4625,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
096530,씨젠,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,100.0,transition,candidate,95.9951671365284,93.06938342095364,82.20942755364095,54.29977933656343,10.859955867312689,94.50963695144728,8.0,0.0,0.0,33.3442,25.3026,0.1052,4.4372,5.1238,3.1053,41.7502,30.7422,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
101680,한국정밀기계,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2023-03-28,2026-08-14,825,41,FRESH,0,True,True,True,True,True,True,True,True,False,61.92613985646941,transition,candidate,77.7741935483871,51.443494776828246,51.23728123728135,25.0,0.2062135395468918,61.92613985646941,0.0,0.0,-3.4309,-5.2023,,-0.5938,5.9244,,-4.6077,-6.4621,,PARTIAL,,,state_candidate;stage_transition,,,INSUFFICIENT_HISTORY_6M,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
112290,와이씨켐,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2022-07-14,2026-08-14,999,49,FRESH,0,True,True,True,True,True,True,True,True,True,53.40156476324752,transition,candidate,55.443258754018096,51.504900529062304,51.28991473919626,25.0,0.2149857898660438,53.40156476324752,0.0,0.0,1.7565,-12.486,-18.022,2.5626,-0.5484,-1.2561,1.039,-28.5276,-44.9728,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
114450,그린생명과학,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,60.89223219878391,transition,candidate,58.61672804976568,63.35154205075672,61.444178900648616,25.0,1.9073631501081023,60.89223219878391,0.0,0.0,9.4816,18.5068,4.824,5.3423,18.7301,6.8147,-9.1285,-12.9407,-35.8742,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
122350,삼기,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,13.856962204740771,transition,candidate,62.290953284127326,7.795563956407417,7.795563956407417,34.197567196390054,0.0,13.856962204740771,0.0,0.0,-0.6636,-11.2209,13.857,-1.6054,-7.1116,10.5479,-0.3954,-7.5083,7.7956,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
123330,제닉,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1221,60,FRESH,0,True,True,True,True,True,True,True,True,True,52.06896551724138,transition,candidate,45.0,100.0,96.87211451958912,34.95767986059247,6.991535972118495,62.06896551724138,0.0,10.0,2.1744,52.069,52.069,2.2503,35.013,45.0,0.0,0.0,0.0,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
130580,나이스디앤비,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,67.57451021367767,transition,candidate,98.04903257813793,51.55175918026668,51.277706361263675,32.17321608213203,0.2740528190030058,67.57451021367767,0.0,0.0,6.4963,9.4381,4.164,1.7326,0.1813,4.0501,6.8339,10.2021,3.7097,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
134060,이퓨쳐,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,52.44813540736829,transition,candidate,99.4870724848045,35.61082066286154,35.61082066286154,46.422097908518296,0.0,52.44813540736829,0.0,0.0,5.8953,11.9389,22.331,4.1849,8.7693,6.3064,4.8122,9.534,17.6496,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
140860,파크시스템스,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,85.90560980041481,transition,candidate,81.66931737328309,90.60542986425332,85.60542986425332,25.0,5.0,85.90560980041481,0.0,0.0,1.5011,-6.1701,5.0856,6.9605,8.2531,11.734,-6.3868,-7.7509,-5.1119,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
141000,비아트론,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,69.59670961469271,transition,candidate,82.26822696765251,60.30770299367936,58.83517399458231,25.0,1.4725289990970525,69.59670961469271,0.0,0.0,-7.9449,-28.5235,20.9511,0.6349,-6.3703,-14.249,-13.5327,-31.3445,27.7904,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
145020,휴젤,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2015-12-24,2026-08-14,2608,128,FRESH,0,True,True,True,True,True,True,True,True,True,68.15267805704775,transition,candidate,77.49020429665966,60.82348246795351,59.277270686817296,25.0,1.5462117811362162,68.15267805704775,0.0,0.0,-4.7599,-6.4489,8.5579,-0.4706,3.7122,21.4106,-7.6549,-14.6201,-30.8692,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
189330,씨이랩,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,64.56004257386357,transition,candidate,48.97380544387581,66.92735605779087,60.15641363467452,100.0,6.770942423116347,56.560042573863576,8.0,0.0,26.8124,64.5146,64.5146,-2.6757,8.2528,18.9738,37.1143,66.8002,66.8002,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
192440,슈피겐코리아,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,76.29075294860378,transition,candidate,96.488255365152,59.08553379682408,56.70700086430411,53.19515340706805,2.3785329325199687,73.29075294860378,3.0,0.0,7.5689,42.9346,74.0189,0.1068,-0.0972,-0.6939,9.2559,39.0457,58.1012,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
196170,알테오젠,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,58.6795528833766,transition,candidate,47.43073813342315,76.92279034202332,73.07667743601999,25.0,3.846112906003332,58.6795528833766,0.0,0.0,0.9481,21.0763,58.6796,6.0076,15.889,37.7376,-18.2966,-20.071,-23.0772,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
204620,글로벌텍스프리,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,82.10736042369744,transition,candidate,81.07050211318371,83.17108431485956,77.57743343286734,30.425153027432895,5.593650881992218,82.10736042369744,0.0,0.0,-5.8686,18.7786,44.1435,10.3927,27.162,36.7517,-8.9201,6.4327,-0.5778,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
226400,오스테오닉,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,64.29292613641655,transition,candidate,86.98715787010606,50.990044308902505,50.84860940763072,25.0,0.1414349012717863,64.29292613641655,0.0,0.0,-10.5225,-18.4834,-10.1087,-1.0303,-2.754,14.6548,-14.0673,-25.8247,-25.6028,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
241710,코스메카코리아,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,50.73280348808488,transition,candidate,56.64542249542912,45.93783659024471,45.93783659024471,43.82145998240983,0.0,50.73280348808488,0.0,0.0,-12.1203,-15.9051,-15.2616,1.7064,6.637,5.1367,-27.493,-53.8991,-54.0622,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
251970,펌텍코리아,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,52.308165872360206,transition,candidate,69.66697236052921,41.87439163739477,41.87439163739477,42.93054063730756,0.0,52.308165872360206,0.0,0.0,-6.9569,-1.212,19.6342,6.2703,22.1961,42.5424,-13.7647,-54.09,-58.1256,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
264660,씨앤지하이테크,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,54.31393525909659,transition,candidate,55.085348776172914,53.563829057012995,53.05471062029685,25.0,0.509118436716142,54.31393525909659,0.0,0.0,3.9546,-27.7578,-40.0611,1.9278,-6.3785,-32.0738,-16.2546,-39.6231,-32.041,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
286750,나노실리칸첨단소재,KOSDAQ,COMMON,2026-08-14,2026-08-04,True,2021-08-17,2026-08-04,1214,60,VERY_STALE,8,True,True,True,True,True,True,True,True,True,31.38790674842688,transition,candidate,65.36673103874861,30.28009797148774,30.28009797148774,49.9265831591969,0.0,41.38790674842688,0.0,10.0,4.5842,20.9527,31.3879,-2.1234,-1.0271,-6.3516,4.9799,18.204,30.2801,OK,VERY_STALE_DATA,VERY_STALE_DATA,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
332370,아이디피,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,100.0,transition,candidate,87.35036156408992,98.65884446676829,90.91811532250404,38.70364572132127,7.740729144264255,92.6608517885706,8.0,0.0,9.0606,15.4008,16.1073,2.5188,7.8079,12.5045,0.2187,7.8712,2.7865,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
339950,아이비김영,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,100.0,transition,candidate,88.27767368958793,96.76920821131252,88.08442940234684,43.42389404482843,8.684778808965687,92.3286088144182,8.0,0.0,0.0,5.0032,17.5762,-0.6361,-1.8886,-1.3844,0.813,12.1312,32.5612,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
377450,리파인,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-10-29,2026-08-14,1174,58,FRESH,0,True,True,True,True,True,True,True,True,True,54.23596332462986,transition,candidate,82.83340242264488,40.31692944736427,40.31692944736427,37.024069726652144,0.0,54.23596332462986,0.0,0.0,-2.1638,-23.5971,-27.3288,3.1653,-0.6837,2.5181,-3.3339,-32.5565,-42.5367,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
900070,글로벌에스엠,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,78.56015494937081,transition,candidate,82.19303961519834,75.23481957254343,71.42458620048356,26.676594845788927,3.810233372059869,78.56015494937081,0.0,0.0,-15.1413,-7.6496,51.3511,3.7351,6.4189,6.3368,-19.1835,-5.5722,58.6572,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
950190,고스트스튜디오,KOSDAQ,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,48.86325553772538,transition,candidate,90.24860724233984,33.50078348234848,33.50078348234848,59.418636233936425,0.0,48.86325553772538,0.0,0.0,11.1816,30.8422,28.9373,-0.0442,-0.5228,-1.697,9.6919,23.4972,22.3271,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
000050,경방,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,61.153783582023216,transition,candidate,60.91961468859775,61.38975966562187,59.7626511419616,25.0,1.6271085236602665,61.153783582023216,0.0,0.0,7.1585,-17.8219,0.0465,1.1503,-3.5723,-21.4629,-7.4746,-17.5191,12.8245,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
000370,한화손해보험,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,58.59306270136331,transition,candidate,51.66923151307817,67.65965886552945,65.1368504561681,25.0,2.5228084093613505,58.59306270136331,0.0,0.0,-2.1455,-17.3326,-36.1697,2.5873,0.1114,-34.8022,-11.9968,-31.8601,-19.3964,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
000700,유수홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,67.96104562347068,transition,candidate,100.0,51.47045123492067,51.23484013230435,28.62043795620437,0.2356111026163187,67.96104562347068,0.0,0.0,0.3559,-18.2852,1.667,0.0,0.6977,0.0,0.407,-13.0814,1.8877,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
000850,화천기공,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,74.3146204680565,transition,candidate,89.48763653840659,63.540973423842985,61.606548649008275,25.0,1.9344247748347123,74.3146204680565,0.0,0.0,-4.2547,-5.535,-14.0565,2.2557,2.2557,-9.0503,-7.9308,-10.0784,-4.3192,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
001210,금호전기,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,70.79670145135384,transition,candidate,69.9966704401678,71.61523190482903,67.70488563948032,33.12938314011736,3.910346265348704,70.79670145135384,0.0,0.0,-5.5938,-4.0386,20.0531,-7.5696,-5.2368,-4.4516,-3.6417,-2.8305,33.0675,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
001260,남광토건,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,74.37369302278428,transition,candidate,85.6736,65.70724546503104,63.46335325574088,25.0,2.243892209290147,74.37369302278428,0.0,0.0,-15.5745,-24.4489,4.063,-5.6634,-0.0899,1.4224,-22.8937,-30.8086,9.6651,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
001800,오리온홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,80.53733223588422,transition,candidate,68.87933194374666,96.94562291409524,91.61608361870228,26.647696476964754,5.3295392953929515,80.53733223588422,0.0,0.0,-6.9237,-1.9865,-11.3829,2.1355,-4.5268,-8.3465,-1.2415,-2.6477,5.1306,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
001940,KISCO홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,91.0932887957266,transition,candidate,92.44724571247926,75.45829998034566,69.9499411071848,41.41635439096917,5.508358873160864,83.0932887957266,8.0,0.0,3.7978,8.3579,10.703,1.3066,6.5609,-2.4623,5.2379,13.7745,16.7634,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
002170,SYTS,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,76.4093227229365,transition,candidate,97.92205067964424,62.64638874455416,60.83976178104642,25.0,1.8066269635077368,76.4093227229365,0.0,0.0,-0.5751,-14.8684,-11.9307,1.2385,2.8468,-2.0779,-1.3075,-11.4384,-4.4939,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
002460,HS화성,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,75.55711952588241,transition,candidate,88.56296296561449,65.88206177843779,63.61319581008953,25.0,2.268865968348255,75.55711952588241,0.0,0.0,-3.3078,-15.6832,-12.168,2.2589,4.6016,-10.4374,-6.7244,-16.6494,-0.8503,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
003120,일성아이에스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1219,60,FRESH,0,True,True,True,True,True,True,True,True,True,65.5721248133113,transition,candidate,78.08711903836337,56.514557237850006,55.58390620387144,25.0,0.9306510339785729,65.5721248133113,0.0,0.0,1.6458,-3.5193,7.8812,5.8667,7.3754,5.0143,-0.8265,-5.5233,8.8559,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
003300,한일홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,80.1832364373859,transition,candidate,87.63622382472269,73.89856289528493,70.47524112290535,25.07898504220763,3.4233217723795857,80.1832364373859,0.0,0.0,0.044,-2.1261,-8.9925,3.1675,8.6853,-2.3328,-2.3326,-12.0646,-14.496,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
003480,한진중공업홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,80.65641559241642,transition,candidate,80.95073250948316,80.36423105014134,76.026483757264,25.0,4.337747292877333,80.65641559241642,0.0,0.0,-3.421,-9.2361,2.3944,4.7629,11.3988,13.0584,-13.4255,-19.1925,-12.0063,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
003490,대한항공,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,94.27428810124302,transition,candidate,100.0,75.86172613106851,71.48909320353347,30.5222250617074,4.3726329275350375,86.27428810124302,8.0,0.0,0.4623,4.1312,29.7228,0.0,0.0,0.0,0.7146,6.1873,28.302,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
003830,대한화섬,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,68.37227803880948,transition,candidate,100.0,51.943676468828166,51.666008401852714,25.0,0.2776680669754524,68.37227803880948,0.0,0.0,-1.3363,-16.7012,-4.5568,0.0,0.8883,0.0,-1.5584,-11.1095,-5.4488,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
004000,롯데정밀화학,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,63.096108796056576,transition,candidate,79.77951563630066,52.18354232952773,51.87160771102377,25.0,0.3119346185039617,63.096108796056576,0.0,0.0,-16.1172,-32.1555,25.3263,-0.7049,-10.3533,-11.0308,-25.7981,-32.3654,28.3402,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
004150,한솔홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,77.42258999585708,transition,candidate,72.67049348580346,82.8396733797595,76.42039157739191,36.44504160866005,6.419281802367598,77.42258999585708,0.0,0.0,-7.2043,-4.6201,1.1376,2.8055,-11.0425,-23.98,-1.9982,16.4645,19.8313,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
004690,삼천리,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,76.82439356072982,transition,candidate,74.0813594935749,79.77837275026032,75.52431950022313,25.0,4.254053250037188,76.82439356072982,0.0,0.0,-0.2092,-7.3646,37.5798,6.4522,12.2604,47.5718,-9.6978,-19.4793,-13.0813,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
004700,조광피혁,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,79.8063302805243,transition,candidate,90.19357519098676,71.56452138303335,68.48387547117144,25.0,3.0806459118619074,79.8063302805243,0.0,0.0,-0.493,-4.1091,-17.3063,4.5529,8.9937,3.2221,-4.0207,-15.2543,-19.7972,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
