ticker,all_sector_rs_rank_3m,all_sector_rs_rank_6m,all_sector_rs_rank_12m,all_sector_rs_percentile_3m,all_sector_rs_percentile_6m,all_sector_rs_percentile_12m
086390,2155.0,2046.0,1971.0,5.318681318681319,12.755972696245736,15.15934539190353
086450,564.0,133.0,387.0,75.25274725274726,94.36860068259386,83.37639965546943
086520,1004.0,1299.0,306.0,55.91208791208791,44.624573378839585,86.86477174849267
086670,252.0,271.0,966.0,88.96703296703296,88.48122866894198,58.440999138673554
086710,1085.0,706.0,1381.0,52.35164835164835,69.92320819112628,40.56847545219638
086790,769.0,1203.0,889.0,66.24175824175825,48.72013651877133,61.75710594315246
086820,1356.0,344.0,759.0,40.43956043956044,85.36689419795222,67.35572782084411
086890,905.0,1120.0,1252.0,60.26373626373627,52.261092150170654,46.12403100775194
086900,1263.0,1277.0,1683.0,44.527472527472526,45.563139931740615,27.56244616709733
086960,1833.0,1419.0,898.0,19.47252747252747,39.50511945392491,61.36950904392765
086980,1519.0,367.0,206.0,33.27472527472528,84.38566552901024,91.17140396210164
087010,1240.0,584.0,1203.0,45.53846153846154,75.12798634812286,48.23428079242033
087260,,,,,,
087600,983.0,2078.0,2097.0,56.83516483516483,11.390784982935154,9.732988802756244
088130,2079.0,1891.0,724.0,8.65934065934066,19.368600682593858,68.86304909560724
088280,2075.0,218.0,1024.0,8.835164835164836,90.74232081911263,55.94315245478037
088290,,1285.0,2060.0,,45.22184300341297,11.326442721791558
088340,1602.0,1523.0,1760.0,29.626373626373624,35.06825938566553,24.246339362618432
088350,1058.0,670.0,866.0,53.53846153846153,71.45904436860067,62.74763135228252
088390,1489.0,1746.0,1822.0,34.5934065934066,25.554607508532424,21.57622739018088
088790,782.0,954.0,1288.0,65.67032967032968,59.34300341296929,44.57364341085272
088800,1934.0,1478.0,1597.0,15.032967032967033,36.98805460750853,31.266149870801037
088910,981.0,481.0,248.0,56.92307692307692,79.5221843003413,89.36261843238587
088980,1522.0,1895.0,1998.0,33.14285714285714,19.197952218430032,13.996554694229111
089010,1971.0,1148.0,489.0,13.406593406593409,51.06655290102389,78.98363479758828
089030,614.0,647.0,677.0,73.05494505494505,72.44027303754265,70.88716623600344
089140,135.0,1210.0,1775.0,94.10989010989012,48.42150170648464,23.60034453057709
089150,1868.0,961.0,1205.0,17.934065934065934,59.04436860068259,48.148148148148145
089230,1919.0,38.0,67.0,15.692307692307692,98.42150170648463,97.1576227390181
089470,1490.0,1724.0,1004.0,34.54945054945055,26.493174061433443,56.80447889750215
089590,1495.0,1633.0,1700.0,34.32967032967033,30.37542662116041,26.830318690783805
089600,219.0,493.0,1249.0,90.41758241758242,79.01023890784982,46.253229974160206
089790,1574.0,1889.0,1714.0,30.857142857142858,19.453924914675767,26.22739018087855
089850,631.0,640.0,587.0,72.3076923076923,72.73890784982935,74.76313522825151
089860,82.0,243.0,268.0,96.43956043956044,89.67576791808874,88.50129198966408
089890,2039.0,852.0,363.0,10.417582417582418,63.69453924914675,84.40999138673557
089970,121.0,28.0,23.0,94.72527472527472,98.8481228668942,99.05254091300604
089980,1828.0,604.0,921.0,19.692307692307693,74.27474402730375,60.37898363479759
090080,163.0,542.0,1184.0,92.87912087912088,76.919795221843,49.052540913006034
090150,,,,,,
090350,868.0,1304.0,1283.0,61.89010989010989,44.41126279863481,44.78897502153316
090360,213.0,594.0,136.0,90.68131868131869,74.70136518771331,94.18604651162792
090370,1337.0,1750.0,914.0,41.27472527472528,25.3839590443686,60.68044788975021
090410,,,,,,
090430,572.0,1197.0,1031.0,74.9010989010989,48.97610921501707,55.64168819982773
090460,2226.0,2043.0,2193.0,2.197802197802198,12.8839590443686,5.598621877691645
090470,1744.0,1291.0,1433.0,23.384615384615383,44.96587030716723,38.32902670111972
090710,1973.0,2160.0,178.0,13.31868131868132,7.892491467576791,92.37726098191214
090850,410.0,239.0,510.0,82.02197802197803,89.84641638225256,78.0792420327304
091120,1701.0,1978.0,2221.0,25.274725274725274,15.656996587030717,4.3927648578811365
091340,285.0,830.0,1646.0,87.51648351648352,64.63310580204778,29.155900086132647
091440,46.0,267.0,497.0,98.021978021978,88.6518771331058,78.63910422049956
091580,681.0,270.0,194.0,70.1098901098901,88.52389078498294,91.6881998277347
091590,20.0,87.0,179.0,99.16483516483515,96.3310580204778,92.33419465977606
091700,471.0,1183.0,1519.0,79.34065934065934,49.57337883959044,34.62532299741602
091810,,,,,,
091970,,72.0,279.0,,96.97098976109216,88.0275624461671
092040,2138.0,1939.0,2208.0,6.065934065934066,17.320819112627987,4.952627045650301
092070,1993.0,1116.0,516.0,12.43956043956044,52.431740614334466,77.82084409991387
092130,229.0,323.0,373.0,89.97802197802199,86.26279863481228,83.97932816537468
092190,2147.0,21.0,137.0,5.670329670329671,99.14675767918088,94.14298018949182
092200,820.0,1894.0,397.0,64.0,19.24061433447099,82.94573643410853
092220,,2298.0,2296.0,,2.005119453924914,1.162790697674419
092230,416.0,593.0,471.0,81.75824175824175,74.74402730375427,79.7588285960379
092300,1284.0,1429.0,1208.0,43.604395604395606,39.07849829351536,48.01894918173988
092440,240.0,1254.0,1779.0,89.49450549450549,46.54436860068259,23.42807924203273
092460,357.0,103.0,187.0,84.35164835164835,95.64846416382252,91.98966408268734
092600,,2089.0,2050.0,,10.921501706484642,11.757105943152457
092730,70.0,150.0,271.0,96.96703296703296,93.64334470989762,88.37209302325581
092780,1399.0,1830.0,1558.0,38.54945054945055,21.97098976109215,32.945736434108525
092790,1477.0,403.0,989.0,35.120879120879124,82.84982935153583,57.450473729543496
092870,1749.0,1690.0,451.0,23.164835164835164,27.943686006825946,80.62015503875969
093050,904.0,373.0,354.0,60.30769230769231,84.1296928327645,84.79758828596037
093190,65.0,257.0,447.0,97.18681318681318,89.07849829351537,80.79242032730404
093240,2235.0,2327.0,2302.0,1.802197802197802,0.7679180887372014,0.9043927648578812
093320,53.0,126.0,71.0,97.71428571428572,94.66723549488054,96.98535745047371
093370,1027.0,227.0,91.0,54.9010989010989,90.35836177474404,96.12403100775194
093380,107.0,499.0,659.0,95.34065934065934,78.75426621160409,71.66236003445306
093520,278.0,331.0,490.0,87.82417582417582,85.92150170648463,78.9405684754522
093640,347.0,299.0,1421.0,84.79120879120879,87.28668941979522,38.845822566752794
093920,119.0,771.0,1599.0,94.81318681318682,67.15017064846417,31.180017226528857
094170,1117.0,445.0,253.0,50.94505494505495,81.05802047781569,89.14728682170544
094280,779.0,1043.0,934.0,65.80219780219781,55.54607508532423,59.81912144702842
094360,1391.0,1934.0,1916.0,38.901098901098905,17.534129692832764,17.527993109388458
094480,1295.0,1786.0,1185.0,43.12087912087912,23.848122866894197,49.00947459086994
094800,,,,,,
094820,1795.0,1457.0,269.0,21.142857142857142,37.883959044368595,88.45822566752798
094840,58.0,59.0,302.0,97.49450549450547,97.52559726962455,87.03703703703704
094850,951.0,1398.0,1591.0,58.24175824175825,40.401023890784984,31.52454780361757
094860,501.0,452.0,150.0,78.02197802197803,80.75938566552901,93.58311800172264
094940,1803.0,1954.0,1707.0,20.79120879120879,16.680887372013654,26.528854435831175
094970,847.0,468.0,937.0,62.81318681318682,80.07679180887372,59.68992248062015
095190,539.0,937.0,628.0,76.35164835164835,60.068259385665534,72.99741602067184
095270,1583.0,261.0,622.0,30.461538461538463,88.90784982935153,73.25581395348837
095340,1777.0,763.0,57.0,21.934065934065934,67.4914675767918,97.58828596037898
095500,1132.0,1340.0,1730.0,50.28571428571429,42.875426621160415,25.538329026701117
095570,710.0,1348.0,641.0,68.83516483516483,42.53412969283277,72.43755383290267
095610,97.0,44.0,34.0,95.78021978021978,98.1655290102389,98.57881136950904
095660,406.0,1001.0,486.0,82.19780219780219,57.33788395904437,79.11283376399656
095700,2122.0,1767.0,1890.0,6.769230769230769,24.658703071672356,18.647717484926787
095720,,2133.0,2217.0,,9.044368600682594,4.565030146425495
095910,2255.0,2099.0,2091.0,0.9230769230769232,10.494880546075084,9.991386735572782
096240,772.0,1004.0,1653.0,66.10989010989012,57.2098976109215,28.85443583118002
096250,1442.0,1484.0,1457.0,36.659340659340664,36.7320819112628,37.295434969853574
096350,950.0,747.0,784.0,58.285714285714285,68.1740614334471,66.27906976744185
096530,250.0,94.0,365.0,89.05494505494505,96.03242320819112,84.3238587424634
096610,,,,,,
096630,1379.0,1862.0,2096.0,39.42857142857143,20.60580204778157,9.776055124892334
096690,,1832.0,2081.0,,21.88566552901024,10.422049956933678
096760,837.0,1547.0,1488.0,63.252747252747255,34.044368600682596,35.9603789836348
096770,646.0,633.0,634.0,71.64835164835165,73.03754266211604,72.7390180878553
096870,72.0,558.0,1446.0,96.87912087912088,76.23720136518772,37.76916451335056
097230,1207.0,2135.0,457.0,46.989010989010985,8.959044368600683,80.36175710594316
097520,1150.0,2290.0,2295.0,49.49450549450549,2.346416382252559,1.2058570198105083
097780,,1158.0,1995.0,,50.63993174061433,14.125753660637384
097800,,1140.0,1313.0,,51.407849829351534,43.49698535745048
097870,1162.0,1011.0,1471.0,48.96703296703297,56.91126279863481,36.69250645994832
097950,1672.0,1529.0,1412.0,26.549450549450547,34.8122866894198,39.233419465977605
098070,788.0,1016.0,1013.0,65.4065934065934,56.69795221843004,56.41688199827735
098120,720.0,162.0,642.0,68.3956043956044,93.13139931740614,72.39448751076658
098460,985.0,991.0,358.0,56.74725274725275,57.76450511945392,84.62532299741602
098660,258.0,134.0,377.0,88.7032967032967,94.3259385665529,83.80706287683032
099190,231.0,289.0,521.0,89.8901098901099,87.71331058020478,77.60551248923342
099220,2214.0,2204.0,2093.0,2.725274725274726,6.015358361774744,9.905254091300602
099320,2052.0,2061.0,213.0,9.846153846153848,12.1160409556314,90.869939707149
099390,851.0,910.0,1177.0,62.637362637362635,61.22013651877133,49.35400516795866
099410,1305.0,1383.0,918.0,42.68131868131868,41.04095563139932,60.50818260120586
099430,1730.0,819.0,1712.0,24.0,65.10238907849829,26.31352282515073
099440,184.0,1721.0,1522.0,91.95604395604396,26.621160409556317,34.49612403100775
099520,,,,,,
099750,593.0,704.0,529.0,73.97802197802199,70.0085324232082,77.2609819121447
100030,186.0,318.0,169.0,91.86813186813188,86.47610921501706,92.76485788113696
100090,1534.0,1251.0,1620.0,32.61538461538461,46.67235494880546,30.275624461670976
100120,446.0,156.0,191.0,80.43956043956044,93.38737201365188,91.81739879414296
100130,1099.0,1098.0,1675.0,51.73626373626373,53.19965870307167,27.906976744186046
100220,887.0,125.0,439.0,61.05494505494505,94.7098976109215,81.13695090439276
100250,531.0,999.0,1045.0,76.70329670329672,57.423208191126285,55.03875968992248
100590,1992.0,355.0,718.0,12.483516483516484,84.89761092150171,69.12144702842377
100660,1359.0,2006.0,1955.0,40.30769230769231,14.462457337883958,15.848406546080964
100700,421.0,290.0,685.0,81.53846153846153,87.67064846416382,70.54263565891473
100790,2252.0,820.0,130.0,1.054945054945055,65.05972696245735,94.44444444444444
100840,1752.0,1849.0,2034.0,23.032967032967033,21.160409556313994,12.446167097329887
101000,,,,,,
101140,1439.0,2278.0,2161.0,36.79120879120879,2.858361774744027,6.976744186046512
101160,181.0,440.0,883.0,92.08791208791207,81.27133105802048,62.01550387596899
101170,2103.0,2151.0,834.0,7.604395604395604,8.276450511945391,64.12575366063739
101240,695.0,563.0,1094.0,69.4945054945055,76.02389078498294,52.928509905254096
101330,735.0,2023.0,1025.0,67.73626373626374,13.737201365187712,55.90008613264427
101360,1984.0,2238.0,2239.0,12.835164835164836,4.564846416382252,3.617571059431525
101400,,1706.0,1672.0,,27.261092150170647,28.03617571059431
101490,1914.0,2096.0,1540.0,15.912087912087912,10.622866894197951,33.72093023255814
101530,1341.0,1500.0,1146.0,41.098901098901095,36.04948805460751,50.68906115417743
101670,2245.0,2324.0,2235.0,1.362637362637363,0.8959044368600683,3.7898363479758825
101680,274.0,1144.0,1469.0,88.0,51.237201365187715,36.7786391042205
101730,370.0,1049.0,1027.0,83.78021978021978,55.2901023890785,55.81395348837209
101930,1332.0,240.0,783.0,41.494505494505496,89.8037542662116,66.32213608957795
101970,989.0,1151.0,1713.0,56.57142857142857,50.93856655290102,26.270456503014643
102120,1329.0,1626.0,1836.0,41.62637362637363,30.674061433447097,20.973298880275625
102260,1064.0,1445.0,1293.0,53.27472527472528,38.395904436860064,44.35831180017227
102370,151.0,988.0,1468.0,93.4065934065934,57.89249146757679,36.82170542635659
102460,1699.0,1119.0,1010.0,25.362637362637365,52.3037542662116,56.54608096468562
102710,381.0,572.0,389.0,83.2967032967033,75.63993174061433,83.29026701119724
102940,2259.0,2283.0,1535.0,0.7472527472527473,2.645051194539249,33.93626184323858
103140,619.0,1545.0,1920.0,72.83516483516483,34.129692832764505,17.3557278208441
103230,1977.0,2129.0,2197.0,13.142857142857142,9.215017064846416,5.426356589147287
103590,2177.0,1963.0,2016.0,4.351648351648352,16.296928327645052,13.2213608957795
103840,2053.0,1787.0,1828.0,9.802197802197805,23.805460750853243,21.31782945736434
104040,,782.0,2002.0,,66.68088737201366,13.824289405684754
104200,895.0,1901.0,222.0,60.70329670329671,18.941979522184297,90.4823428079242
104460,1740.0,2070.0,2252.0,23.56043956043956,11.732081911262798,3.05770887166236
104480,1026.0,425.0,648.0,54.94505494505495,81.91126279863481,72.13608957795005
104540,759.0,1302.0,1303.0,66.68131868131869,44.496587030716725,43.927648578811365
104620,1542.0,1816.0,1752.0,32.26373626373626,22.568259385665527,24.59086993970715
104700,235.0,632.0,774.0,89.71428571428571,73.080204778157,66.70973298880276
104830,1283.0,616.0,174.0,43.64835164835165,73.76279863481228,92.54952627045652
105330,1262.0,107.0,304.0,44.57142857142857,95.4778156996587,86.95090439276485
105550,1066.0,2286.0,2303.0,53.18681318681319,2.5170648464163823,0.8613264427217916
105560,678.0,1274.0,923.0,70.24175824175825,45.69112627986348,60.2928509905254
105630,1015.0,1912.0,760.0,55.42857142857143,18.47269624573379,67.31266149870801
105740,930.0,1559.0,1917.0,59.16483516483516,33.532423208191126,17.48492678725237
105760,587.0,1181.0,2106.0,74.24175824175823,49.65870307167235,9.34539190353144
105840,2001.0,2122.0,590.0,12.087912087912088,9.513651877133103,74.63393626184323
106080,,,,,,
106190,1246.0,377.0,575.0,45.27472527472528,83.95904436860067,75.27993109388458
106240,1446.0,1700.0,792.0,36.48351648351648,27.517064846416385,65.93453919035315
107590,1114.0,1982.0,2071.0,51.07692307692307,15.486348122866897,10.852713178294572
107600,1470.0,1647.0,936.0,35.42857142857142,29.77815699658703,59.732988802756246
107640,1149.0,1334.0,957.0,49.53846153846154,43.13139931740614,58.828596037898365
108230,1415.0,2018.0,2172.0,37.84615384615385,13.95051194539249,6.503014642549526
108320,2025.0,2271.0,2291.0,11.032967032967033,3.1569965870307164,1.3781223083548666
108380,1261.0,1136.0,1632.0,44.61538461538462,51.57849829351536,29.7588285960379
108490,926.0,875.5,100.0,59.34065934065934,62.691979522184305,95.73643410852712
108670,1156.0,692.0,837.0,49.23076923076923,70.52047781569965,63.99655469422911
108860,652.0,518.0,594.0,71.38461538461539,77.94368600682594,74.46167097329888
109070,727.0,495.0,1875.0,68.08791208791209,78.92491467576792,19.293712316968133
109080,1293.0,531.0,1449.0,43.20879120879121,77.38907849829351,37.63996554694229
109610,967.0,1645.0,1661.0,57.53846153846154,29.86348122866894,28.5099052540913
109670,468.0,1059.0,1063.0,79.47252747252747,54.863481228668945,54.263565891472865
109740,237.0,1907.0,2145.0,89.62637362637362,18.686006825938566,7.665805340223946
109820,1306.0,1726.0,1815.0,42.637362637362635,26.407849829351537,21.877691645133503
109860,233.0,625.0,766.0,89.80219780219781,73.37883959044369,67.05426356589147
109960,,2306.0,2247.0,,1.6638225255972698,3.273040482342808
110020,201.0,386.0,1666.0,91.2087912087912,83.57508532423208,28.294573643410853
110790,870.0,654.0,765.0,61.8021978021978,72.14163822525597,67.09732988802756
110990,1578.0,1382.0,1237.0,30.68131868131868,41.08361774744027,46.77002583979328
111110,937.0,1086.0,906.0,58.857142857142854,53.71160409556314,61.02497846683893
111380,344.0,682.0,663.0,84.92307692307692,70.94709897610922,71.49009474590869
111710,786.0,427.0,316.0,65.49450549450549,81.8259385665529,86.43410852713178
111770,324.0,1369.0,791.0,85.8021978021978,41.63822525597269,65.97760551248923
112040,902.0,1356.0,1119.0,60.395604395604394,42.19283276450512,51.85185185185185
112290,1154.0,370.0,455.0,49.31868131868132,84.25767918088737,80.44788975021532
112610,764.0,507.0,933.0,66.46153846153847,78.41296928327644,59.86218776916451
113810,901.0,1103.0,1959.0,60.43956043956044,52.986348122866886,15.676141257536608
114090,1248.0,457.0,956.0,45.18681318681318,80.54607508532423,58.87166236003445
114190,931.0,1856.0,1886.0,59.12087912087912,20.861774744027304,18.819982773471143
114450,1157.0,564.0,858.0,49.18681318681319,75.98122866894198,63.09216192937123
114630,1524.0,1381.0,1697.0,33.05494505494506,41.12627986348123,26.959517657192077
114810,1333.0,1010.0,1266.0,41.45054945054945,56.95392491467577,45.52110249784669
114840,321.0,1502.0,1726.0,85.93406593406593,35.9641638225256,25.710594315245476
115160,1350.0,1938.0,1876.0,40.7032967032967,17.36348122866894,19.25064599483204
115180,736.0,1040.0,63.0,67.6923076923077,55.6740614334471,97.32988802756245
115310,1782.0,2047.0,1439.0,21.714285714285715,12.713310580204778,38.07062876830319
115440,1917.0,525.0,863.0,15.78021978021978,77.64505119453925,62.87683031869078
115450,1272.0,1095.0,1547.0,44.13186813186813,53.32764505119454,33.41946597760551
115480,,1511.0,1478.0,,35.580204778157,36.39104220499569
115500,1985.0,206.0,188.0,12.791208791208792,91.25426621160408,91.94659776055126
115530,,1091.0,2085.0,,53.49829351535836,10.24978466838932
115570,1192.0,1141.0,1515.0,47.64835164835165,51.365187713310576,34.79758828596038
115610,1421.0,2280.0,1806.0,37.582417582417584,2.773037542662116,22.26528854435831
117580,1334.0,265.0,893.0,41.40659340659341,88.73720136518772,61.5848406546081
117670,2051.0,2199.0,1055.0,9.89010989010989,6.228668941979522,54.608096468561584
117730,1457.0,1966.0,1233.0,36.0,16.168941979522184,46.94229112833764
118000,,2301.0,2249.0,,1.877133105802048,3.1869078380706286
118990,1561.0,1368.0,1803.0,31.428571428571427,41.68088737201365,22.39448751076658
119500,1706.0,1921.0,902.0,25.054945054945055,18.088737201365188,61.19724375538329
119610,865.0,674.0,1104.0,62.02197802197802,71.28839590443687,52.49784668389319
119650,,,,,,
119830,422.0,1044.0,528.0,81.4945054945055,55.503412969283275,77.3040482342808
119850,11.0,145.0,368.0,99.56043956043956,93.85665529010238,84.19465977605512
120030,581.0,1321.0,1376.0,74.50549450549451,43.68600682593857,40.78380706287683
120110,2071.0,1166.0,468.0,9.010989010989013,50.29863481228669,79.88802756244617
120240,158.0,201.0,537.0,93.0989010989011,91.46757679180888,76.916451335056
121440,27.0,158.0,338.0,98.85714285714286,93.30204778156995,85.48664944013781
121600,1660.0,851.0,757.0,27.076923076923077,63.737201365187715,67.44186046511628
121800,,,,,,
121850,1980.0,2312.0,2311.0,13.010989010989013,1.4078498293515358,0.516795865633075
121890,127.0,170.0,476.0,94.46153846153848,92.7901023890785,79.54349698535745
122310,1351.0,637.0,1580.0,40.65934065934066,72.86689419795222,31.998277347114556
122350,43.0,375.0,441.0,98.15384615384616,84.04436860068259,81.05081826012058
122450,442.0,342.0,280.0,80.61538461538461,85.45221843003414,87.98449612403101
122640,211.0,345.0,939.0,90.76923076923076,85.32423208191126,59.60378983634798
122690,644.0,1094.0,1271.0,71.73626373626374,53.370307167235495,45.30577088716623
122870,849.0,1093.0,669.0,62.72527472527473,53.412969283276446,71.23169681309216
122900,337.0,1306.0,1690.0,85.23076923076923,44.3259385665529,27.260981912144704
122990,382.0,713.0,1394.0,83.25274725274726,69.6245733788396,40.00861326442722
123010,2189.0,1359.0,1170.0,3.824175824175824,42.06484641638225,49.65546942291129
123040,823.0,707.0,1793.0,63.86813186813187,69.88054607508532,22.82515073212748
123330,143.0,191.0,1217.0,93.75824175824177,91.89419795221842,47.631352282515074
123410,505.0,792.0,532.0,77.84615384615384,66.25426621160409,77.13178294573643
123420,494.0,519.0,788.0,78.32967032967034,77.90102389078498,66.1068044788975
123570,785.0,786.0,1418.0,65.53846153846153,66.51023890784982,38.97502153316107
123690,1361.0,2094.0,2094.0,40.21978021978022,10.708191126279862,9.862187769164512
123700,475.0,1032.0,1264.0,79.16483516483517,56.015358361774744,45.60723514211886
123750,413.0,1300.0,574.0,81.89010989010988,44.581911262798634,75.32299741602067
123840,2254.0,2342.0,2297.0,0.967032967032967,0.1279863481228668,1.119724375538329
123860,425.0,1257.0,1833.0,81.36263736263736,46.41638225255973,21.102497846683892
123890,948.0,1801.0,1837.0,58.37362637362637,23.208191126279864,20.930232558139537
124500,2106.0,1413.0,75.0,7.472527472527473,39.76109215017065,96.81309216192938
124560,1362.0,1851.0,1740.0,40.175824175824175,21.07508532423208,25.107665805340226
125020,118.0,111.0,848.0,94.85714285714286,95.30716723549487,63.52282515073213
125210,2030.0,997.0,1397.0,10.813186813186814,57.508532423208194,39.87941429801895
125490,816.0,1230.0,,64.17582417582418,47.56825938566553,
126340,2163.0,1813.0,101.0,4.967032967032967,22.696245733788395,95.69336778639104
126560,751.0,1510.0,1245.0,67.03296703296702,35.622866894197955,46.425495262704565
126600,1136.0,1014.0,695.0,50.10989010989011,56.78327645051194,70.11197243755383
126640,4.0,7.0,35.0,99.86813186813188,99.74402730375428,98.53574504737296
126700,1677.0,1262.0,1136.0,26.32967032967033,46.20307167235495,51.11972437553833
126720,1096.0,1986.0,1771.0,51.86813186813187,15.315699658703071,23.772609819121445
126730,56.0,287.0,329.0,97.58241758241758,87.79863481228669,85.87424633936261
126880,975.0,1702.0,2170.0,57.18681318681319,27.431740614334473,6.5891472868217065
127120,298.5,114.0,45.0,86.92307692307692,95.179180887372,98.10508182601208
127710,864.0,312.0,303.0,62.06593406593407,86.73208191126281,86.99397071490095
127980,1994.0,1999.0,2112.0,12.395604395604396,14.761092150170647,9.0869939707149
128540,1134.0,1631.0,1484.0,50.1978021978022,30.46075085324232,36.13264427217916
128660,363.0,752.0,610.0,84.08791208791209,67.96075085324233,73.77260981912144
128820,2153.0,2246.0,1588.0,5.406593406593407,4.223549488054608,31.653746770025844
128940,1702.0,1608.0,263.0,25.23076923076923,31.441979522184297,88.71662360034453
129260,1434.0,1600.0,1555.0,37.01098901098901,31.783276450511945,33.0749354005168
129890,137.0,516.0,1098.0,94.02197802197804,78.02901023890784,52.756244616709736
129920,1647.0,275.0,869.0,27.64835164835165,88.31058020477815,62.61843238587424
130500,814.0,543.0,530.0,64.26373626373626,76.87713310580205,77.21791559000862
130580,270.0,498.0,726.0,88.17582417582418,78.79692832764505,68.77691645133505
130660,1754.0,1790.0,776.0,22.945054945054945,23.677474402730375,66.62360034453057
130740,134.0,391.0,600.0,94.15384615384616,83.3617747440273,74.20327304048234
131030,1108.0,534.0,687.0,51.34065934065934,77.26109215017065,70.45650301464255
131090,242.0,217.0,285.0,89.4065934065934,90.78498293515358,87.76916451335056
131100,,,,,,
131180,,1438.0,1851.0,,38.69453924914676,20.32730404823428
131220,1079.0,1446.0,1372.0,52.61538461538462,38.35324232081911,40.95607235142119
131290,30.0,10.0,4.0,98.72527472527472,99.6160409556314,99.87080103359172
131370,1376.0,1134.0,1320.0,39.56043956043956,51.66382252559727,43.19552110249785
131400,1680.0,2136.0,2195.0,26.1978021978022,8.916382252559726,5.512489233419466
131760,,2201.0,2243.0,,6.143344709897611,3.4453057708871664
131970,2215.0,118.0,59.0,2.681318681318681,95.0085324232082,97.5021533161068
133750,776.0,1111.0,1401.0,65.93406593406593,52.64505119453925,39.70714900947459
133820,1258.0,1958.0,1343.0,44.747252747252745,16.510238907849832,42.204995693367785
134060,83.0,75.0,90.0,96.3956043956044,96.84300341296928,96.16709732988802
134380,1196.0,1122.0,573.0,47.47252747252747,52.17576791808873,75.36606373815677
134580,73.0,168.0,182.0,96.83516483516485,92.8754266211604,92.2049956933678
134790,320.0,1881.0,2244.0,85.97802197802199,19.795221843003414,3.4022394487510765
136150,2135.0,2254.0,2300.0,6.197802197802198,3.882252559726963,0.9905254091300604
136410,1256.0,1776.0,2010.0,44.83516483516484,24.27474402730375,13.479758828596038
136480,1123.0,911.0,431.0,50.68131868131868,61.17747440273038,81.48148148148148
136490,1250.0,1594.0,1096.0,45.0989010989011,32.03924914675768,52.84237726098191
136540,538.0,277.0,364.0,76.3956043956044,88.22525597269625,84.36692506459949
137080,77.0,298.0,684.0,96.65934065934069,87.32935153583618,70.58570198105082
137310,1454.0,1779.0,1909.0,36.13186813186813,24.14675767918089,17.829457364341085
137400,1711.0,1887.0,1865.0,24.835164835164836,19.53924914675768,19.724375538329024
137940,,1035.0,1748.0,,55.88737201365189,24.763135228251507
137950,1029.0,313.0,975.0,54.81318681318681,86.68941979522185,58.05340223944875
138070,379.0,940.0,1407.0,83.38461538461537,59.94027303754266,39.44875107665805
138080,1925.0,138.0,142.0,15.428571428571429,94.15529010238907,93.92764857881136
138360,2088.0,1845.0,176.0,8.263736263736265,21.331058020477816,92.46339362618431
138610,1129.0,1530.0,917.0,50.417582417582416,34.769624573378834,60.55124892334195
138930,1509.0,1983.0,1679.0,33.714285714285715,15.44368600682594,27.734711455641687
139130,1317.0,1587.0,1365.0,42.15384615384615,32.33788395904437,41.25753660637382
139480,1890.0,1913.0,1790.0,16.967032967032967,18.43003412969283,22.954349698535744
139670,369.0,591.0,647.0,83.82417582417582,74.82935153583618,72.17915590008613
139990,1569.0,1567.0,1912.0,31.076923076923073,33.19112627986348,17.700258397932817
140070,1430.0,984.0,1348.0,37.18681318681319,58.063139931740615,41.98966408268734
140410,552.0,2048.0,132.0,75.78021978021978,12.670648464163822,94.35831180017227
140430,,1720.0,1502.0,,26.66382252559727,35.35745047372954
140520,316.0,669.0,896.0,86.15384615384616,71.50170648464163,61.455641688199826
140670,1228.0,2218.0,1685.0,46.065934065934066,5.418088737201366,27.47631352282515
140860,295.0,181.0,547.0,87.07692307692308,92.320819112628,76.48578811369508
141000,1118.0,566.0,1743.0,50.9010989010989,75.89590443686008,24.97846683893196
141080,1981.0,1459.0,943.0,12.967032967032967,37.79863481228669,59.43152454780362
142210,648.0,526.0,604.0,71.56043956043956,77.60238907849829,74.03100775193798
142280,1929.0,815.0,1257.0,15.252747252747254,65.27303754266211,45.90869939707149
142760,,,,,,
143160,188.0,1162.0,1454.0,91.78021978021978,50.46928327645052,37.42463393626184
143210,,,,,,
143240,165.0,119.0,153.0,92.7912087912088,94.96587030716724,93.4539190353144
143540,1387.0,996.0,817.0,39.07692307692307,57.55119453924915,64.85788113695091
144510,1788.0,1739.0,1330.0,21.45054945054945,25.853242320819113,42.764857881136955
144960,420.0,88.0,483.0,81.58241758241759,96.28839590443688,79.24203273040482
145020,498.0,183.0,907.0,78.15384615384615,92.23549488054609,60.98191214470285
145170,1862.0,570.0,807.0,18.197802197802197,75.72525597269625,65.2885443583118
145210,,,,,,
145720,1584.0,1497.0,1930.0,30.417582417582416,36.177474402730375,16.925064599483207
145990,889.0,1255.0,1018.0,60.96703296703296,46.50170648464164,56.201550387596896
146060,567.0,1951.0,1034.0,75.12087912087912,16.808873720136518,55.51248923341947
146320,1635.0,1741.0,1286.0,28.175824175824175,25.7679180887372,44.659776055124894
147760,2095.0,314.0,112.0,7.956043956043956,86.64675767918088,95.21963824289404
147830,1455.0,556.0,357.0,36.08791208791209,76.32252559726962,84.6683893195521
148150,649.0,1717.0,2142.0,71.51648351648352,26.791808873720136,7.795004306632213
148250,1771.0,2074.0,2293.0,22.197802197802197,11.561433447098976,1.2919896640826871
148780,1031.0,1568.0,1896.0,54.72527472527473,33.148464163822524,18.38931955211025
148930,94.0,353.0,868.0,95.91208791208793,84.98293515358361,62.661498708010335
