ticker,isu_cd,entry_signal_date,entry_execution_date,name,market,representative_window,observed_windows,n_windows_observed,same_cutoff_return_spread,trade_id,pair_id,trade_status,exit_type,terminal_return,enrichment_status
079980,KR7079980009,2020-08-28,2020-08-31,79980,KOSPI,P1,P1,1,0.0,079980_02,079980|KR7079980009|KOSPI|2012-02-23|2026-09-01|079980_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.15,READY
083790,KR7083790006,2020-08-28,2020-08-31,83790,KOSDAQ,P1,P1,1,0.0,083790_04,083790|KR7083790006|KOSDAQ|2010-01-04|2026-09-01|083790_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.04,READY
122990,KR7122990005,2020-08-28,2020-08-31,122990,KOSDAQ,P1,P1,1,0.0,122990_06,122990|KR7122990005|KOSDAQ|2010-09-10|2026-09-01|122990_06,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-21.07,READY
141070,KR7141070003,2020-08-28,2020-08-31,141070,KOSDAQ,P1,P1,1,0.0,141070_02,141070|KR7141070003|KOSDAQ|2012-11-16|2021-09-15|141070_02,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-12.46,READY
143210,KR7143210003,2020-08-28,2020-08-31,143210,KOSPI,P1,P1,1,0.0,143210_01,143210|KR7143210003|KOSPI|2016-12-02|2026-09-01|143210_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.71,READY
003410,KR7003410008,2020-09-04,2020-09-07,3410,KOSPI,P1,P1,1,0.0,003410_02,003410|KR7003410008|KOSPI|2010-01-04|2024-07-08|003410_02,OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,7.21,READY
005160,KR7005160007,2020-09-04,2020-09-07,5160,KOSDAQ,P1,P1,1,0.0,005160_03,005160|KR7005160007|KOSDAQ|2010-01-04|2026-09-01|005160_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.49,READY
019770,KR7019770007,2020-09-04,2020-09-07,19770,KOSDAQ,P1,P1,1,0.0,019770_01,019770|KR7019770007|KOSDAQ|2011-06-24|2026-09-01|019770_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.62,READY
021320,KR7021320007,2020-09-04,2020-09-07,21320,KOSDAQ,P1,P1,1,0.0,021320_04,021320|KR7021320007|KOSDAQ|2010-01-04|2026-09-01|021320_04,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,47.89,READY
029480,KR7029480001,2020-09-04,2020-09-07,29480,KOSDAQ,P1,P1,1,0.0,029480_01,029480|KR7029480001|KOSDAQ|2010-01-04|2026-09-01|029480_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.82,READY
036560,KR7036560001,2020-09-04,2020-09-07,36560,KOSDAQ,P1,P1,1,0.0,036560_04,036560|KR7036560001|KOSDAQ|2010-01-04|2026-09-01|036560_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.13,READY
037330,KR7037330008,2020-09-04,2020-09-07,37330,KOSDAQ,P1,P1,1,0.0,037330_04,037330|KR7037330008|KOSDAQ|2010-01-04|2026-09-01|037330_04,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,48.67,READY
053800,KR7053800009,2020-09-04,2020-09-07,53800,KOSDAQ,P1,P1,1,0.0,053800_05,053800|KR7053800009|KOSDAQ|2010-01-04|2026-09-01|053800_05,OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,-12.83,READY
093370,KR7093370005,2020-09-04,2020-09-07,93370,KOSPI,P1,P1,1,0.0,093370_04,093370|KR7093370005|KOSPI|2010-01-04|2026-09-01|093370_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.14,READY
138250,KR7138250006,2020-09-04,2020-09-07,138250,KOSPI,P1,P1,1,0.0,138250_02,138250|KR7138250006|KOSPI|2015-03-27|2022-03-21|138250_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.47,READY
195870,KR7195870001,2020-09-04,2020-09-07,195870,KOSPI,P1,P1,1,0.0,195870_02,195870|KR7195870001|KOSPI|2016-06-24|2026-09-01|195870_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,156.92,READY
243070,KR7243070000,2020-09-04,2020-09-07,243070,KOSDAQ,P1,P1,1,0.0,243070_01,243070|KR7243070000|KOSDAQ|2016-06-03|2026-09-01|243070_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.32,READY
004710,KR7004710000,2020-09-11,2020-09-14,4710,KOSPI,P1,P1,1,0.0,004710_03,004710|KR7004710000|KOSPI|2010-01-04|2026-09-01|004710_03,OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,-27.18,READY
005090,KR7005090006,2020-09-11,2020-09-14,5090,KOSPI,P1,P1,1,0.0,005090_02,005090|KR7005090006|KOSPI|2010-01-04|2026-09-01|005090_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.55,READY
011070,KR7011070000,2020-09-11,2020-09-14,11070,KOSPI,P1,P1,1,0.0,011070_05,011070|KR7011070000|KOSPI|2010-01-04|2026-09-01|011070_05,OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,274.34,READY
033240,KR7033240003,2020-09-11,2020-09-14,33240,KOSPI,P1,P1,1,0.0,033240_04,033240|KR7033240003|KOSPI|2010-01-04|2026-09-01|033240_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-13.36,READY
036200,KR7036200004,2020-09-11,2020-09-14,36200,KOSDAQ,P1,P1,1,0.0,036200_04,036200|KR7036200004|KOSDAQ|2010-01-04|2026-09-01|036200_04,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,52.6,READY
058860,KR7058860008,2020-09-11,2020-09-14,58860,KOSPI,P1,P1,1,0.0,058860_01,058860|KR7058860008|KOSPI|2010-12-17|2026-09-01|058860_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,5.48,READY
065710,KR7065710006,2020-09-11,2020-09-14,65710,KOSDAQ,P1,P1,1,0.0,065710_04,065710|KR7065710006|KOSDAQ|2010-01-04|2026-09-01|065710_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.62,READY
071050,KR7071050009,2020-09-11,2020-09-14,71050,KOSPI,P1,P1,1,0.0,071050_04,071050|KR7071050009|KOSPI|2010-01-04|2026-09-01|071050_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.65,READY
080000,KR7080000003,2020-09-11,2020-09-14,80000,KOSDAQ,P1,P1,1,0.0,080000_02,080000|KR7080000003|KOSDAQ|2010-01-04|2024-12-19|080000_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.23,READY
106190,KR7106190002,2020-09-11,2020-09-14,106190,KOSDAQ,P1,P1,1,0.0,106190_04,106190|KR7106190002|KOSDAQ|2010-07-28|2026-09-01|106190_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.15,READY
109080,KR7109080002,2020-09-11,2020-09-14,109080,KOSDAQ,P1,P1,1,0.0,109080_06,109080|KR7109080002|KOSDAQ|2011-07-12|2026-09-01|109080_06,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.43,READY
145020,KR7145020004,2020-09-11,2020-09-14,145020,KOSDAQ,P1,P1,1,0.0,145020_02,145020|KR7145020004|KOSDAQ|2015-12-24|2026-09-01|145020_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,23.93,READY
160980,KR7160980009,2020-09-11,2020-09-14,160980,KOSDAQ,P1,P1,1,0.0,160980_02,160980|KR7160980009|KOSDAQ|2015-06-17|2026-09-01|160980_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.56,READY
009320,KR7009320003,2020-09-18,2020-09-21,9320,KOSPI,P1,P1,1,0.0,009320_02,009320|KR7009320003|KOSPI|2010-01-04|2026-09-01|009320_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.19,READY
013000,KR7013000005,2020-09-18,2020-09-21,13000,KOSPI,P1,P1,1,0.0,013000_03,013000|KR7013000005|KOSPI|2010-01-04|2026-09-01|013000_03,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,29.76,READY
030000,KR7030000004,2020-09-18,2020-09-21,30000,KOSPI,P1,P1,1,0.0,030000_04,030000|KR7030000004|KOSPI|2010-01-04|2026-09-01|030000_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.56,READY
042520,KR7042520007,2020-09-18,2020-09-21,42520,KOSDAQ,P1,P1,1,0.0,042520_03,042520|KR7042520007|KOSDAQ|2010-01-04|2026-09-01|042520_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-25.54,READY
044450,KR7044450005,2020-09-18,2020-09-21,44450,KOSPI,P1,P1,1,0.0,044450_03,044450|KR7044450005|KOSPI|2010-01-04|2026-09-01|044450_03,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,36.12,READY
054210,KR7054210000,2020-09-18,2020-09-21,54210,KOSDAQ,P1,P1,1,0.0,054210_02,054210|KR7054210000|KOSDAQ|2010-01-04|2026-09-01|054210_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-13.54,READY
066900,KR7066900002,2020-09-18,2020-09-21,66900,KOSDAQ,P1,P1,1,0.0,066900_03,066900|KR7066900002|KOSDAQ|2010-01-04|2026-09-01|066900_03,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-1.6,READY
192250,KR7192250009,2020-09-18,2020-09-21,192250,KOSDAQ,P1,P1,1,0.0,192250_01,192250|KR7192250009|KOSDAQ|2014-11-11|2026-09-01|192250_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-19.24,READY
000640,KR7000640003,2020-09-25,2020-09-28,640,KOSPI,P1,P1,1,0.0,000640_01,000640|KR7000640003|KOSPI|2010-01-04|2026-09-01|000640_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.86,READY
003540,KR7003540002,2020-09-25,2020-09-28,3540,KOSPI,P1,P1,1,0.0,003540_04,003540|KR7003540002|KOSPI|2010-01-04|2026-09-01|003540_04,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,51.18,READY
042670,KR7042670000,2020-09-25,2020-09-28,42670,KOSPI,P1,P1,1,0.0,042670_02,042670|KR7042670000|KOSPI|2010-01-04|2026-01-23|042670_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.04,READY
002230,KR7002230001,2020-10-16,2020-10-19,2230,KOSDAQ,P1,P1,1,0.0,002230_04,002230|KR7002230001|KOSDAQ|2010-01-04|2026-09-01|002230_04,REALIZED,EXIT3_PROGRESSED_TO_WEAK,3.52,READY
002290,KR7002290005,2020-10-16,2020-10-19,2290,KOSDAQ,P1,P1,1,0.0,002290_02,002290|KR7002290005|KOSDAQ|2010-01-04|2026-09-01|002290_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,94.4,READY
002900,KR7002900009,2020-10-16,2020-10-19,2900,KOSPI,P1,P1,1,0.0,002900_02,002900|KR7002900009|KOSPI|2010-01-04|2026-09-01|002900_02,REALIZED,EXIT3_PROGRESSED_TO_WEAK,18.29,READY
003310,KR7003310000,2020-10-16,2020-10-19,3310,KOSDAQ,P1,P1,1,0.0,003310_01,003310|KR7003310000|KOSDAQ|2010-01-04|2026-09-01|003310_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,7.95,READY
004800,KR7004800009,2020-10-16,2020-10-19,4800,KOSPI,P1,P1,1,0.0,004800_05,004800|KR7004800009|KOSPI|2010-01-04|2026-09-01|004800_05,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,6.14,READY
007690,KR7007690001,2020-10-16,2020-10-19,7690,KOSPI,P1,P1,1,0.0,007690_04,007690|KR7007690001|KOSPI|2010-01-04|2026-09-01|007690_04,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,67.38,READY
013120,KR7013120001,2020-10-16,2020-10-19,13120,KOSDAQ,P1,P1,1,0.0,013120_04,013120|KR7013120001|KOSDAQ|2010-01-04|2026-09-01|013120_04,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,55.96,READY
022100,KR7022100002,2020-10-16,2020-10-19,22100,KOSDAQ,P1,P1,1,0.0,022100_02,022100|KR7022100002|KOSDAQ|2010-01-04|2023-12-28|022100_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,6.41,READY
023460,KR7023460009,2020-10-16,2020-10-19,23460,KOSDAQ,P1,P1,1,0.0,023460_05,023460|KR7023460009|KOSDAQ|2010-01-04|2025-07-11|023460_05,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,112.73,READY
033240,KR7033240003,2020-10-16,2020-10-19,33240,KOSPI,P1,P1,1,0.0,033240_05,033240|KR7033240003|KOSPI|2010-01-04|2026-09-01|033240_05,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.69,READY
038870,KR7038870002,2020-10-16,2020-10-19,38870,KOSDAQ,P1,P1,1,0.0,038870_01,038870|KR7038870002|KOSDAQ|2010-01-04|2026-09-01|038870_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.89,READY
053050,KR7053050001,2020-10-16,2020-10-19,53050,KOSDAQ,P1,P1,1,0.0,053050_02,053050|KR7053050001|KOSDAQ|2010-01-04|2026-09-01|053050_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,75.63,READY
067730,KR7067730002,2020-10-16,2020-10-19,67730,KOSDAQ,P1,P1,1,0.0,067730_02,067730|KR7067730002|KOSDAQ|2015-07-29|2026-09-01|067730_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,82.8,READY
067770,KR7067770008,2020-10-16,2020-10-19,67770,KOSDAQ,P1,P1,1,0.0,067770_02,067770|KR7067770008|KOSDAQ|2010-01-04|2026-09-01|067770_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,56.67,READY
083420,KR7083420000,2020-10-16,2020-10-19,83420,KOSPI,P1,P1,1,0.0,083420_03,083420|KR7083420000|KOSPI|2010-01-04|2026-09-01|083420_03,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,235.82,READY
089470,KR7089470009,2020-10-16,2020-10-19,89470,KOSPI,P1,P1,1,0.0,089470_03,089470|KR7089470009|KOSPI|2010-01-04|2026-09-01|089470_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.49,READY
093520,KR7093520005,2020-10-16,2020-10-19,93520,KOSDAQ,P1,P1,1,0.0,093520_02,093520|KR7093520005|KOSDAQ|2010-01-04|2026-09-01|093520_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,34.89,READY
096630,KR7096630009,2020-10-16,2020-10-19,96630,KOSDAQ,P1,P1,1,0.0,096630_03,096630|KR7096630009|KOSDAQ|2010-01-04|2026-09-01|096630_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-20.79,READY
108380,KR7108380007,2020-10-16,2020-10-19,108380,KOSDAQ,P1,P1,1,0.0,108380_07,108380|KR7108380007|KOSDAQ|2011-07-08|2026-09-01|108380_07,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,27.95,READY
