ticker,isu_cd,identity_effective_from,entry_signal_date,ledger_entry_pattern_a_stage,ledger_fast_score,enrichment_status,enrichment_error,reconstructed_pattern_a_stage,pattern_a_score,pattern_a_evaluation_status,reconstructed_fast_score,fast_weekly_core_score,fast_conditional_status,reconstructed_fast_machine_stage,range_position_24m,monthly_down_month_ratio_12m,distance_to_prior_26w_high_pct,close_vs_wma200_pct,higher_weekly_low_count_13w,wma52_slope_1w,wma12_vs_wma26_pct,weeks_since_26w_close_breakout,post_breakout_min_low_vs_level_pct_26w,recent_5d_max_gap_abs_pct,atr_14_pct,market_cap_eok,avg_trading_value_20d_eok,avg_trading_value_60d_eok,investability_status,stage_match,fast_score_match
033160,KR7033160003,2010-01-04,2014-03-21,TRANSITION,74.49,READY,,TRANSITION,73.912,READY,74.49,77.75,EVENT_NOT_OBSERVED,TRIGGER,0.526718,0.416667,0.061386,0.268954,10.0,-0.001165,-0.012746,0.0,,0.015123,0.037247,1160.53,20.77,9.57,INVESTABLE,True,True
033160,KR7033160003,2010-01-04,2016-04-29,EARLY_TREND,79.3,READY,,EARLY_TREND,88.1063,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.807623,0.416667,0.034714,0.650088,10.0,0.005385,0.064174,0.0,,0.002257,0.028139,2015.03,20.24,12.83,INVESTABLE,True,True
033160,KR7033160003,2010-01-04,2017-07-21,EARLY_TREND,75.54,READY,,EARLY_TREND,74.3084,READY,75.54,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.561644,0.416667,0.051887,0.529666,7.0,-0.002007,0.029376,0.0,,0.013453,0.035042,2431.56,40.23,33.28,INVESTABLE,True,True
033160,KR7033160003,2010-01-04,2020-07-17,TRANSITION,77.99,READY,,TRANSITION,15.3312,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.473297,0.583333,0.203178,0.159215,10.0,0.006315,0.065358,0.0,,0.027921,0.049933,2311.62,65.38,38.97,INVESTABLE,True,True
033160,KR7033160003,2010-01-04,2023-03-31,TRANSITION,78.29,READY,,TRANSITION,71.6818,READY,78.29,79.25,EVENT_OBSERVED,TRIGGER,0.321716,0.333333,-0.073051,0.261081,8.0,-0.002912,0.112116,6.0,-0.043223,0.01378,0.051798,3292.96,109.61,136.11,INVESTABLE,True,True
033170,KR7033170002,2010-11-26,2021-01-22,TRANSITION,65.04,READY,,TRANSITION,44.1021,READY,65.04,71.75,EVENT_NOT_OBSERVED,TRIGGER,0.330597,0.5,0.107561,-0.066288,9.0,-0.002743,0.073092,0.0,,0.039867,0.056456,891.57,35.89,21.95,FILTERED_MARKET_CAP,True,True
033180,KR7033180001,2010-01-04,2014-04-04,TRANSITION,79.3,READY,,TRANSITION,80.1828,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.742136,0.5,0.012064,0.313577,9.0,0.003355,0.049492,0.0,,0.008096,0.028012,473.28,6.71,5.73,FILTERED_MARKET_CAP,True,True
033180,KR7033180001,2010-01-04,2016-01-22,TRANSITION,69.24,READY,,TRANSITION,91.7908,READY,69.24,77.75,EVENT_NOT_OBSERVED,TRIGGER,0.387723,0.5,0.164161,0.635838,5.0,0.007698,0.046846,0.0,,0.036593,0.065641,776.99,30.34,11.96,FILTERED_MARKET_CAP,True,True
033200,KR7033200007,2010-01-04,2016-06-24,TRANSITION,80.99,READY,,TRANSITION,18.8262,READY,80.99,82.75,EVENT_OBSERVED,TRIGGER,0.523585,0.583333,-0.091133,0.054451,9.0,0.005467,0.105035,6.0,0.003226,0.008721,0.040263,528.82,1.61,2.71,FILTERED_MARKET_CAP,True,True
033230,KR7033230004,2010-01-04,2017-08-04,TRANSITION,68.54,READY,,TRANSITION,54.4159,READY,68.54,71.75,EVENT_OBSERVED,TRIGGER,0.45756,0.75,-0.024721,-0.033082,6.0,-0.003833,0.012115,2.0,-0.05349,0.00956,0.058385,889.22,12.21,9.57,FILTERED_MARKET_CAP,True,True
033230,KR7033230004,2010-01-04,2021-09-10,TRANSITION,77.99,READY,,TRANSITION,88.1462,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.41632,0.5,0.041212,0.370265,6.0,0.004909,0.132953,0.0,,0.017403,0.067229,1443.13,289.32,277.59,INVESTABLE,True,True
033240,KR7033240003,2010-01-04,2016-03-04,TRANSITION,70.24,READY,,TRANSITION,28.6297,READY,70.24,75.25,EVENT_OBSERVED,TRIGGER,0.58413,0.583333,-0.085799,-0.038243,9.0,0.000894,0.163412,8.0,-0.15047,0.003367,0.042302,2765.55,15.84,23.91,INVESTABLE,True,True
033240,KR7033240003,2010-01-04,2016-09-09,TRANSITION,77.99,READY,,TRANSITION,57.0359,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.775132,0.5,0.07855,0.093395,7.0,0.009926,0.029114,0.0,,0.011527,0.040416,3195.15,25.34,15.95,INVESTABLE,True,True
033240,KR7033240003,2010-01-04,2017-06-23,TRANSITION,71.69,READY,,TRANSITION,78.9453,READY,71.69,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.69119,0.416667,0.088452,0.447022,7.0,0.012097,-0.008651,0.0,,0.032787,0.042567,3964.85,74.21,40.28,INVESTABLE,True,True
033240,KR7033240003,2010-01-04,2020-09-11,TRANSITION,64.99,READY,,TRANSITION,25.2242,READY,64.99,75.25,EVENT_OBSERVED,TRIGGER,0.689189,0.5,-0.027875,-0.038034,9.0,0.008117,0.231992,6.0,-0.136752,0.0625,0.057604,2497.05,60.13,59.42,INVESTABLE,True,True
033240,KR7033240003,2010-01-04,2020-10-16,TRANSITION,72.74,READY,,TRANSITION,47.8629,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.833333,0.5,0.033898,0.052286,7.0,0.010952,0.285747,0.0,,0.038732,0.067681,2729.75,73.46,78.35,INVESTABLE,True,True
033240,KR7033240003,2010-01-04,2020-11-13,TRANSITION,75.49,READY,,TRANSITION,49.0836,READY,75.49,82.75,EVENT_OBSERVED,TRIGGER,0.759036,0.5,-0.092262,0.055947,7.0,0.009744,0.231419,4.0,-0.166102,0.00974,0.048712,2729.75,39.6,57.95,INVESTABLE,True,True
033240,KR7033240003,2010-01-04,2023-02-17,EARLY_TREND,77.99,READY,,EARLY_TREND,55.6899,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.61745,0.5,0.028765,0.757195,7.0,0.007395,0.045698,0.0,,0.005282,0.037007,6156.29,66.56,55.88,INVESTABLE,True,True
033240,KR7033240003,2010-01-04,2025-10-31,TRANSITION,70.24,READY,,TRANSITION,28.4459,READY,70.24,75.25,EVENT_OBSERVED,TRIGGER,0.508871,0.416667,-0.084388,-0.054668,8.0,0.007523,0.168241,2.0,-0.104803,0.016706,0.052172,4721.19,26.25,24.93,INVESTABLE,True,True
033240,KR7033240003,2010-01-04,2026-01-02,TRANSITION,74.99,READY,,TRANSITION,38.8205,READY,74.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.681956,0.333333,0.035433,0.149327,7.0,0.016597,0.062867,0.0,,0.048828,0.061787,5722.0,76.01,46.45,INVESTABLE,True,True
033250,KR7033250002,2010-01-04,2015-03-20,TRANSITION,74.42,READY,,TRANSITION,21.302,READY,74.42,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.265876,0.75,0.056228,0.054227,8.0,0.003194,0.098915,0.0,,0.007882,0.074354,251.35,13.19,8.26,FILTERED_MARKET_CAP,True,True
033250,KR7033250002,2010-01-04,2019-05-03,TRANSITION,79.67,READY,,TRANSITION,54.9207,READY,79.67,82.75,EVENT_OBSERVED,TRIGGER,0.837793,0.583333,-0.002172,0.285396,6.0,0.010615,0.139123,2.0,0.152632,0.029744,0.085497,477.6,55.15,19.99,FILTERED_MARKET_CAP,True,True
033250,KR7033250002,2010-01-04,2023-10-13,TRANSITION,77.17,READY,,TRANSITION,20.145,READY,77.17,82.75,EVENT_OBSERVED,TRIGGER,0.662617,0.5,-0.060317,0.132534,6.0,0.016518,0.096018,5.0,-0.077913,0.008715,0.105333,568.32,53.74,36.26,FILTERED_MARKET_CAP,True,True
033270,KR7033270000,2010-01-04,2014-10-17,TRANSITION,77.99,READY,,TRANSITION,83.6516,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.519023,0.416667,0.053846,0.53356,6.0,0.006774,0.003336,0.0,,0.012,0.046403,2220.4,32.63,17.11,INVESTABLE,True,True
033270,KR7033270000,2010-01-04,2017-06-23,TRANSITION,79.3,READY,,TRANSITION,58.098,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.325806,0.416667,0.033816,0.294431,7.0,0.001899,0.065887,0.0,,0.009662,0.023865,3468.37,16.33,11.79,INVESTABLE,True,True
033270,KR7033270000,2010-01-04,2020-06-26,TRANSITION,75.74,READY,,TRANSITION,0.0,READY,75.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.34638,0.75,0.002137,0.049323,10.0,0.00061,0.076173,0.0,,0.024283,0.054066,3806.36,96.26,85.89,INVESTABLE,True,True
033270,KR7033270000,2010-01-04,2026-04-17,TRANSITION,74.05,READY,,TRANSITION,39.0676,READY,74.05,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.313253,0.416667,0.009434,-0.038023,6.0,0.00171,0.024329,0.0,,0.026066,0.024866,3404.91,6.64,6.7,INVESTABLE,True,True
033290,KR7033290008,2010-01-04,2015-03-20,TRANSITION,73.29,READY,,TRANSITION,51.1633,READY,73.29,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.273292,0.75,0.013436,0.015575,7.0,-0.002224,0.04564,0.0,,0.014752,0.037338,358.19,5.59,7.98,FILTERED_MARKET_CAP,True,True
033290,KR7033290008,2010-01-04,2017-03-31,TRANSITION,76.85,READY,,TRANSITION,85.8813,READY,76.85,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.785406,0.5,0.019993,0.566376,6.0,-0.001551,0.023859,0.0,,0.00921,0.028851,3088.76,4.3,2.63,INVESTABLE,True,True
033290,KR7033290008,2010-01-04,2019-04-12,EARLY_TREND,77.99,READY,,EARLY_TREND,93.2774,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.722978,0.5,0.217305,0.744549,10.0,0.007442,0.0471,0.0,,0.008763,0.045354,6488.87,59.67,39.58,INVESTABLE,True,True
033290,KR7033290008,2010-01-04,2021-04-16,TRANSITION,79.3,READY,,TRANSITION,85.6567,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.537942,0.416667,0.016826,0.179695,9.0,0.004303,0.026287,0.0,,0.00605,0.021683,5841.02,28.19,30.99,INVESTABLE,True,True
033290,KR7033290008,2010-01-04,2023-10-06,TRANSITION,78.49,READY,,TRANSITION,29.0809,READY,78.49,82.75,EVENT_OBSERVED,TRIGGER,0.560054,0.5,-0.057639,0.169481,9.0,0.007248,0.159006,5.0,-0.015671,0.020905,0.049316,6372.02,46.38,46.24,INVESTABLE,True,True
033310,KR7033310004,2010-01-04,2014-10-10,TRANSITION,77.74,READY,,TRANSITION,60.3755,READY,77.74,82.75,EVENT_OBSERVED,TRIGGER,0.807551,0.25,-0.080779,0.181836,8.0,0.003823,0.050003,11.0,-0.206612,0.014203,0.055698,524.04,3.21,3.05,FILTERED_MARKET_CAP,True,True
033310,KR7033310004,2010-01-04,2015-04-03,TRANSITION,77.99,READY,,TRANSITION,78.5394,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.757962,0.416667,0.069431,0.366197,10.0,0.007264,0.005045,0.0,,0.018373,0.040931,615.23,4.07,2.29,FILTERED_MARKET_CAP,True,True
033310,KR7033310004,2010-01-04,2019-01-25,TRANSITION,72.74,READY,,TRANSITION,40.227,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.546211,0.5,0.249467,0.203009,8.0,0.009338,0.033934,0.0,,0.032614,0.067528,650.38,22.62,14.73,FILTERED_MARKET_CAP,True,True
033340,KR7033340001,2010-01-04,2015-04-17,TRANSITION,75.74,READY,,TRANSITION,44.6901,READY,75.74,82.75,EVENT_OBSERVED,TRIGGER,0.374773,0.416667,-0.085449,0.144102,10.0,0.005954,0.029148,1.0,0.051702,0.048536,0.065397,463.35,41.87,17.84,FILTERED_MARKET_CAP,True,True
033500,KR7033500000,2010-01-04,2017-02-17,TRANSITION,74.99,READY,,TRANSITION,24.5051,READY,74.99,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.635838,0.25,0.067227,-0.03623,6.0,0.011491,0.043504,0.0,,0.014286,0.046119,2056.15,25.4,14.14,INVESTABLE,True,True
033500,KR7033500000,2010-01-04,2018-01-26,TRANSITION,71.86,READY,,TRANSITION,58.4211,READY,71.86,74.0,EVENT_NOT_OBSERVED,TRIGGER,0.309829,0.583333,0.305344,0.224915,6.0,0.005096,0.036334,0.0,,0.017192,0.05614,2307.1,52.04,22.36,INVESTABLE,True,True
033500,KR7033500000,2010-01-04,2018-10-05,EARLY_TREND,77.99,READY,,EARLY_TREND,86.4336,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.649261,0.416667,0.044554,0.324078,8.0,0.005049,0.038665,0.0,,0.024249,0.03893,2277.42,20.87,14.85,INVESTABLE,True,True
033500,KR7033500000,2010-01-04,2018-11-09,TRANSITION,75.49,READY,,TRANSITION,94.6418,READY,75.49,82.75,EVENT_OBSERVED,TRIGGER,0.450246,0.5,-0.094444,0.27944,7.0,0.008224,0.091178,5.0,-0.188119,0.016949,0.061876,2199.16,19.67,20.37,INVESTABLE,True,True
033500,KR7033500000,2010-01-04,2022-08-19,TRANSITION,77.99,READY,,TRANSITION,78.9801,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.5,0.416667,0.003861,0.264223,9.0,0.004774,0.004074,0.0,,0.028112,0.041758,3855.44,63.62,47.72,INVESTABLE,True,True
033500,KR7033500000,2010-01-04,2023-07-14,TRANSITION,80.24,READY,,TRANSITION,52.3956,READY,80.24,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.593407,0.333333,0.028037,0.303626,9.0,0.006416,0.054811,0.0,,0.006002,0.03971,4288.5,93.36,58.14,INVESTABLE,True,True
033500,KR7033500000,2010-01-04,2024-07-26,TRANSITION,75.54,READY,,TRANSITION,72.0551,READY,75.54,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.358268,0.583333,0.022091,0.179339,7.0,-0.001123,0.019997,0.0,,0.018838,0.035354,4162.54,39.97,28.5,INVESTABLE,True,True
033500,KR7033500000,2010-01-04,2024-08-09,TRANSITION,67.79,READY,,TRANSITION,78.5223,READY,67.79,79.25,EVENT_OBSERVED,TRIGGER,0.677165,0.583333,-0.054242,0.152235,7.0,-0.001017,0.014255,2.0,-0.17673,0.045416,0.057773,4078.57,68.7,35.05,INVESTABLE,True,True
033500,KR7033500000,2010-01-04,2025-01-10,EARLY_TREND,77.99,READY,,EARLY_TREND,96.0067,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.803361,0.5,0.012247,0.38033,6.0,0.007736,0.057915,0.0,,0.012172,0.046236,4957.26,83.84,63.12,INVESTABLE,True,True
033530,KR7033530007,2010-01-04,2014-10-10,TRANSITION,79.8,READY,,TRANSITION,96.1409,READY,79.8,82.75,EVENT_OBSERVED,TRIGGER,0.838205,0.416667,-0.084399,0.215083,6.0,0.00176,0.037661,8.0,-0.090426,0.011236,0.029729,3589.74,4.38,4.94,INVESTABLE,True,True
033530,KR7033530007,2010-01-04,2020-08-14,TRANSITION,73.24,READY,,TRANSITION,22.0296,READY,73.24,82.75,EVENT_OBSERVED,TRIGGER,0.488529,0.583333,-0.08912,0.123411,8.0,0.014425,0.223272,4.0,-0.041806,0.034188,0.069795,1998.89,140.39,113.13,INVESTABLE,True,True
033530,KR7033530007,2010-01-04,2023-05-12,TRANSITION,80.24,READY,,TRANSITION,17.1398,READY,80.24,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.305046,0.25,0.177596,0.2262,9.0,0.004701,0.056177,0.0,,0.015957,0.063391,2398.17,111.76,46.67,INVESTABLE,True,True
033540,KR7033540006,2010-01-04,2014-01-17,TRANSITION,79.8,READY,,TRANSITION,84.7234,READY,79.8,82.75,EVENT_OBSERVED,TRIGGER,0.361588,0.416667,-0.096074,0.136004,8.0,0.002295,0.052521,9.0,-0.064838,0.011905,0.025805,331.38,0.4,0.79,FILTERED_MARKET_CAP,True,True
033560,KR7033560004,2011-01-26,2016-04-29,TRANSITION,78.49,READY,,TRANSITION,60.0106,READY,78.49,82.75,EVENT_OBSERVED,TRIGGER,0.369603,0.583333,-0.041522,0.329311,9.0,0.00021,0.039781,1.0,0.0,0.010417,0.03868,2659.2,37.42,27.59,INVESTABLE,True,True
033560,KR7033560004,2011-01-26,2026-04-17,TRANSITION,72.74,READY,,TRANSITION,59.984,READY,72.74,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.419463,0.583333,0.00979,-0.081238,8.0,0.00096,0.037502,0.0,,0.009371,0.040067,617.31,2.66,1.77,FILTERED_MARKET_CAP,True,True
033640,KR7033640004,2010-01-04,2016-10-07,TRANSITION,69.3,READY,,TRANSITION,93.9731,READY,69.3,75.25,EVENT_OBSERVED,TRIGGER,0.450237,0.666667,-0.056845,-0.099613,7.0,0.001591,0.050162,10.0,-0.145655,0.004932,0.026621,1774.39,8.14,10.68,INVESTABLE,True,True
033640,KR7033640004,2010-01-04,2017-01-06,TRANSITION,76.94,READY,,TRANSITION,68.0766,READY,76.94,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.507109,0.5,0.025522,0.040104,6.0,0.007781,-0.028852,0.0,,0.021687,0.03725,1929.35,18.66,9.77,INVESTABLE,True,True
033640,KR7033640004,2010-01-04,2025-10-31,TRANSITION,80.74,READY,,TRANSITION,43.85,READY,80.74,82.75,EVENT_OBSERVED,TRIGGER,0.687275,0.333333,-0.054891,0.033225,10.0,0.01963,0.215722,3.0,-0.06378,0.021412,0.05122,4010.0,28.94,21.33,INVESTABLE,True,True
033780,KR7033780008,2010-01-04,2014-04-11,TRANSITION,81.55,READY,,TRANSITION,67.4369,READY,81.55,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.422535,0.25,0.012285,0.122272,9.0,0.00108,0.009217,0.0,,0.006127,0.019938,113129.02,186.24,190.94,INVESTABLE,True,True
033780,KR7033780008,2010-01-04,2022-09-23,TRANSITION,78.25,READY,,TRANSITION,68.8097,READY,78.25,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.532258,0.5,0.004651,-0.017501,9.0,0.001243,-0.003204,0.0,,0.007117,0.011409,118620.72,251.78,203.31,INVESTABLE,True,True
033790,KR7033790007,2010-01-04,2015-04-24,TRANSITION,72.74,READY,,TRANSITION,39.6249,READY,72.74,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.403846,0.416667,0.005168,-0.022466,7.0,0.001123,0.045476,0.0,,0.010638,0.045722,221.95,6.01,3.02,FILTERED_MARKET_CAP,True,True
033830,KR7033830001,2010-11-29,2015-04-24,TRANSITION,79.3,READY,,TRANSITION,60.8864,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.741497,0.416667,0.016949,0.127376,7.0,0.003836,0.03947,0.0,,0.020376,0.025325,660.0,0.65,0.56,FILTERED_MARKET_CAP,True,True
033920,KR7033920000,2010-07-20,2025-04-18,TRANSITION,77.99,READY,,TRANSITION,75.8448,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.655431,0.416667,0.001391,0.086686,7.0,0.006701,0.030392,0.0,,0.005682,0.03125,2052.0,4.2,3.07,INVESTABLE,True,True
034020,KR7034020008,2010-01-04,2016-08-19,TRANSITION,72.74,READY,,TRANSITION,10.3709,READY,72.74,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.64903,0.583333,0.001832,-0.087994,8.0,0.010121,0.025788,0.0,,0.005257,0.032081,30361.26,156.7,190.14,INVESTABLE,True,True
034020,KR7034020008,2010-01-04,2023-04-21,TRANSITION,75.54,READY,,TRANSITION,73.4257,READY,75.54,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.282451,0.5,0.002177,0.353544,7.0,-0.00303,0.031736,0.0,,0.016631,0.03651,117927.31,1368.44,1032.17,INVESTABLE,True,True
034020,KR7034020008,2010-01-04,2024-06-21,TRANSITION,78.49,READY,,TRANSITION,47.4264,READY,78.49,82.75,EVENT_OBSERVED,TRIGGER,0.787736,0.416667,-0.05,0.220542,8.0,0.003271,0.055119,3.0,-0.011628,0.016734,0.040157,133877.28,3297.24,1519.79,INVESTABLE,True,True
034020,KR7034020008,2010-01-04,2025-01-24,TRANSITION,72.74,READY,,TRANSITION,98.0365,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.360515,0.583333,0.083333,0.361563,8.0,0.010013,0.049025,0.0,,0.044025,0.038866,158218.6,1860.87,1678.55,INVESTABLE,True,True
034120,KR7034120006,2010-01-04,2015-04-03,TRANSITION,78.49,READY,,TRANSITION,19.6687,READY,78.49,82.75,EVENT_OBSERVED,TRIGGER,0.509294,0.416667,-0.024722,0.074215,10.0,0.00041,0.119234,1.0,-0.03939,0.01292,0.032682,7200.64,19.62,25.19,INVESTABLE,True,True
034120,KR7034120006,2010-01-04,2017-08-04,TRANSITION,74.55,READY,,TRANSITION,31.6591,READY,74.55,75.25,EVENT_OBSERVED,TRIGGER,0.391429,0.583333,-0.041946,-0.094994,10.0,0.002169,0.049864,1.0,-0.033841,0.003425,0.021016,5211.11,12.48,17.25,INVESTABLE,True,True
034120,KR7034120006,2010-01-04,2019-02-22,TRANSITION,65.24,READY,,TRANSITION,43.733,READY,65.24,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.417004,0.666667,0.088608,-0.056257,7.0,0.000962,0.058042,0.0,,0.054825,0.030316,4709.17,17.11,12.78,INVESTABLE,True,True
034120,KR7034120006,2010-01-04,2020-01-17,TRANSITION,72.74,READY,,TRANSITION,23.8891,READY,72.74,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.371622,0.5,0.041379,-0.043381,9.0,0.000186,0.049052,0.0,,0.006881,0.037528,4134.21,23.17,16.97,INVESTABLE,True,True
034120,KR7034120006,2010-01-04,2020-12-11,TRANSITION,72.74,READY,,TRANSITION,45.6947,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.411003,0.583333,0.066339,0.003148,9.0,0.003331,0.036642,0.0,,0.047872,0.043614,3960.81,70.26,30.56,INVESTABLE,True,True
034120,KR7034120006,2010-01-04,2021-01-08,EARLY_TREND,72.74,READY,,EARLY_TREND,68.3462,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.650485,0.583333,0.002016,0.151548,9.0,0.004,0.129689,0.0,,0.05102,0.049583,4535.77,52.09,41.99,INVESTABLE,True,True
034220,KR7034220004,2010-01-04,2014-05-23,TRANSITION,72.1,READY,,TRANSITION,60.9928,READY,72.1,71.75,EVENT_OBSERVED,TRIGGER,0.452482,0.416667,-0.033946,-0.029228,8.0,-0.000651,0.035917,5.0,-0.047581,0.007122,0.018838,101798.57,334.59,417.95,INVESTABLE,True,True
034220,KR7034220004,2010-01-04,2021-01-08,TRANSITION,73.24,READY,,TRANSITION,49.4062,READY,73.24,75.25,EVENT_OBSERVED,TRIGGER,0.72658,0.5,-0.036083,-0.026712,9.0,0.005726,0.072191,3.0,-0.008769,0.018588,0.050888,71563.14,1320.76,681.96,INVESTABLE,True,True
034220,KR7034220004,2010-01-04,2025-08-29,TRANSITION,75.74,READY,,TRANSITION,33.7068,READY,75.74,75.25,EVENT_OBSERVED,TRIGGER,0.760188,0.583333,-0.097065,-0.05825,9.0,0.001487,0.090769,2.0,0.001789,0.020175,0.048155,60000.0,512.15,276.32,INVESTABLE,True,True
034230,KR7034230003,2010-01-04,2018-02-02,TRANSITION,80.74,READY,,TRANSITION,91.9264,READY,80.74,82.75,EVENT_OBSERVED,TRIGGER,0.728972,0.333333,-0.1,0.18005,6.0,0.014198,0.186369,12.0,-0.050119,0.016878,0.046769,22917.55,495.15,489.03,INVESTABLE,True,True
034230,KR7034230003,2010-01-04,2019-11-08,TRANSITION,79.3,READY,,TRANSITION,69.6782,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.363946,0.416667,0.049096,0.172933,6.0,0.000806,0.06569,0.0,,0.010076,0.024103,18461.36,112.48,91.54,INVESTABLE,True,True
034230,KR7034230003,2010-01-04,2021-03-12,TRANSITION,78.49,READY,,TRANSITION,46.6414,READY,78.49,82.75,EVENT_OBSERVED,TRIGGER,0.597099,0.416667,-0.045213,0.021622,7.0,0.006264,0.079641,1.0,-0.038889,0.016575,0.045762,16324.21,314.74,215.65,INVESTABLE,True,True
034230,KR7034230003,2010-01-04,2022-12-02,TRANSITION,77.99,READY,,TRANSITION,84.018,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.639752,0.416667,0.008696,0.069552,6.0,0.003531,0.041365,0.0,,0.011628,0.033456,15824.02,147.31,113.46,INVESTABLE,True,True
034300,KR7034300004,2010-01-04,2014-04-18,TRANSITION,73.24,READY,,TRANSITION,12.323,READY,73.24,75.25,EVENT_OBSERVED,TRIGGER,0.445255,0.416667,-0.1,-0.027876,8.0,0.003596,0.089166,6.0,-0.090909,0.018868,0.043798,486.0,3.09,2.52,FILTERED_MARKET_CAP,True,True
034300,KR7034300004,2010-01-04,2018-05-04,TRANSITION,71.8,READY,,TRANSITION,23.0987,READY,71.8,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.426104,0.666667,0.059392,-0.056616,8.0,0.001481,0.093662,0.0,,0.014265,0.029987,1534.0,5.9,4.45,INVESTABLE,True,True
034300,KR7034300004,2010-01-04,2021-01-08,TRANSITION,72.74,READY,,TRANSITION,59.4161,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.578454,0.583333,0.013514,0.063792,10.0,0.003126,0.041639,0.0,,0.031657,0.062381,1200.0,36.7,15.57,INVESTABLE,True,True
034310,KR7034310003,2010-01-04,2018-05-04,TRANSITION,80.99,READY,,TRANSITION,39.8479,READY,80.99,82.75,EVENT_OBSERVED,TRIGGER,0.564815,0.583333,-0.050926,0.103865,9.0,0.001255,0.054406,2.0,0.043956,0.01699,0.05784,7765.87,28.36,23.95,INVESTABLE,True,True
034310,KR7034310003,2010-01-04,2019-04-12,TRANSITION,79.3,READY,,TRANSITION,76.6874,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.788462,0.416667,0.091584,0.167458,10.0,0.004379,0.037638,0.0,,0.011261,0.027859,8353.05,10.77,10.49,INVESTABLE,True,True
034310,KR7034310003,2010-01-04,2025-06-27,TRANSITION,73.24,READY,,TRANSITION,56.8448,READY,73.24,75.25,EVENT_OBSERVED,TRIGGER,0.466981,0.5,-0.08584,-0.055291,10.0,0.002622,0.031739,4.0,-0.003373,0.005677,0.032103,4626.2,20.89,9.23,INVESTABLE,True,True
034590,KR7034590000,2010-01-04,2014-04-04,TRANSITION,79.3,READY,,TRANSITION,86.3831,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.828577,0.416667,0.030546,0.312822,7.0,0.003686,0.008063,0.0,,0.027853,0.020329,1216.0,0.75,0.49,FILTERED_LIQUIDITY,True,True
034590,KR7034590000,2010-01-04,2021-05-07,TRANSITION,81.55,READY,,TRANSITION,51.2644,READY,81.55,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.656863,0.25,0.020183,-0.015859,11.0,0.002712,0.014509,0.0,,0.003683,0.010149,1216.18,0.78,0.74,FILTERED_LIQUIDITY,True,True
