strategy_id,ticker,isu_cd,name,market,trade_id,trade_sequence,entry_signal_date,entry_signal_information_date,entry_execution_date,entry_open,entry_market_cap,market_cap_source,market_cap_anchor_date,entry_pattern_a_stage,fast_stage,fast_status,monthly_permission_state,daily_risk,fast_score,fast_score_status,hwm_price,mfe,mae,mfe_tier,max_hwm_drawdown_pct,soft_threshold_pct,hard_threshold_pct,fast_state_at_exit,exit_mfe_tier,exit_signal_date,exit_execution_date,exit_price,exit_reason,trade_status,final_valuation_date,final_valuation_price,unexecuted_exit_signal_date,unexecuted_exit_reason,terminal_return,holding_trading_days,identity_effective_from,identity_effective_to,종목명,매수일자,매수금액,매도일자,매도금액,수익률,보유일수,MFE,MAE,매도 사유
FASTCORE_V3_SIMPLE_V00,115500,KR7115500001,케이씨에스,KOSDAQ,FASTCORE_V3_SIMPLE_V00_115500_001,1,2022-05-27,2022-05-27,2022-05-30,8520.0,104520000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-05-27,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,68.04,READY,12700.0,49.06,-47.48,MFE_20_TO_50,-50.92,-10.0,-20.0,EXTENDED,MFE_20_TO_50,2023-03-16,2023-03-17,10100.0,HARD_EXIT,REALIZED,2023-03-17,10100.0,,,18.54,199,2010-04-14,2026-08-21,케이씨에스,2022-05-30,8520.0,2023-03-17,10100.0,18.54,199,49.06,-47.48,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,115960,KR7115960007,연우,KOSDAQ,FASTCORE_V3_SIMPLE_V00_115960_001,1,2021-04-09,2021-04-09,2021-04-12,30550.0,378758900000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-04-09,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,34750.0,13.75,-59.57,BELOW_WINNER_MODE,-64.32,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,14120.0,,,-53.78,699,2015-11-02,2024-03-05,연우,2021-04-12,30550.0,,,-53.78,699,13.75,-59.57,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,117580,KR7117580001,대성에너지,KOSPI,FASTCORE_V3_SIMPLE_V00_117580_001,1,2021-05-14,2021-05-14,2021-05-17,5930.0,162800000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-05-14,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,81.55,READY,7820.0,31.87,-0.84,MFE_20_TO_50,-14.71,-10.0,-20.0,SETUP,MFE_20_TO_50,2021-07-09,2021-07-12,6670.0,SOFT_EXIT,REALIZED,2021-07-12,6670.0,,,12.48,40,2010-12-24,2026-08-21,대성에너지,2021-05-17,5930.0,2021-07-12,6670.0,12.48,40,31.87,-0.84,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,117730,KR7117730002,티로보틱스,KOSDAQ,FASTCORE_V3_SIMPLE_V00_117730_001,1,2023-03-03,2023-03-03,2023-03-06,9050.0,130939740000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-03-03,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.54,READY,11000.0,21.55,-16.57,MFE_20_TO_50,-17.77,-10.0,-20.0,SETUP,MFE_20_TO_50,2023-04-07,2023-04-10,9790.0,SOFT_EXIT,REALIZED,2023-04-10,9790.0,,,8.18,26,2018-11-29,2026-08-21,티로보틱스,2023-03-06,9050.0,2023-04-10,9790.0,8.18,26,21.55,-16.57,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,119610,KR7119610004,인터로조,KOSDAQ,FASTCORE_V3_SIMPLE_V00_119610_001,1,2021-04-16,2021-04-16,2021-04-19,17245.0,280830358900.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-04-16,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.05,READY,21610.0,25.31,-6.79,MFE_20_TO_50,-12.45,-10.0,-20.0,SETUP,MFE_20_TO_50,2021-08-13,2021-08-17,19303.0,SOFT_EXIT,REALIZED,2021-08-17,19303.0,,,11.93,84,2010-07-28,2026-08-21,인터로조,2021-04-19,17245.0,2021-08-17,19303.0,11.93,84,25.31,-6.79,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,119610,KR7119610004,인터로조,KOSDAQ,FASTCORE_V3_SIMPLE_V00_119610_002,2,2021-10-01,2021-10-01,2021-10-05,19800.0,363080116000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-10-01,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,82.05,READY,23775.0,20.08,-2.51,MFE_20_TO_50,-11.94,-10.0,-20.0,SETUP,MFE_20_TO_50,2021-10-29,2021-11-01,20936.0,SOFT_EXIT,REALIZED,2021-11-01,20936.0,,,5.74,18,2010-07-28,2026-08-21,인터로조,2021-10-05,19800.0,2021-11-01,20936.0,5.74,18,20.08,-2.51,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,119610,KR7119610004,인터로조,KOSDAQ,FASTCORE_V3_SIMPLE_V00_119610_003,3,2023-01-20,2023-01-20,2023-01-25,23023.0,420944824300.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-01-20,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,28083.0,21.98,-10.83,MFE_20_TO_50,-10.68,-10.0,-20.0,SETUP,MFE_20_TO_50,2023-06-02,2023-06-05,25191.0,SOFT_EXIT,REALIZED,2023-06-05,25191.0,,,9.42,89,2010-07-28,2026-08-21,인터로조,2023-01-25,23023.0,2023-06-05,25191.0,9.42,89,21.98,-10.83,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,119610,KR7119610004,인터로조,KOSDAQ,FASTCORE_V3_SIMPLE_V00_119610_004,4,2023-06-09,2023-06-09,2023-06-12,25698.0,464559201700.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-06-09,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,27397.0,6.61,-51.67,BELOW_WINNER_MODE,-53.43,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,14220.0,,,-44.66,516,2010-07-28,2026-08-21,인터로조,2023-06-12,25698.0,,,-44.66,516,6.61,-51.67,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,119830,KR7119830008,아이텍,KOSDAQ,FASTCORE_V3_SIMPLE_V00_119830_001,1,2022-05-27,2022-05-27,2022-05-30,10500.0,200182199500.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-05-27,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.54,READY,12830.0,22.19,-43.52,MFE_20_TO_50,-46.9,-10.0,-20.0,SETUP,MFE_20_TO_50,2023-08-30,2023-08-31,11820.0,SOFT_EXIT,REALIZED,2023-08-31,11820.0,,,12.57,313,2010-10-26,2026-08-21,아이텍,2022-05-30,10500.0,2023-08-31,11820.0,12.57,313,22.19,-43.52,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,119850,KR7119850006,지엔씨에너지,KOSDAQ,FASTCORE_V3_SIMPLE_V00_119850_001,1,2024-03-29,2024-03-29,2024-04-01,6650.0,101983235800.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-03-29,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,9240.0,38.95,-1.8,MFE_20_TO_50,-21.0,-10.0,-20.0,EXTENDED,MFE_20_TO_50,2024-04-25,2024-04-26,7400.0,HARD_EXIT,REALIZED,2024-04-26,7400.0,,,11.28,19,2013-10-02,2026-08-21,지엔씨에너지,2024-04-01,6650.0,2024-04-26,7400.0,11.28,19,38.95,-1.8,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,120030,KR7120030002,조선선재,KOSPI,FASTCORE_V3_SIMPLE_V00_120030_001,1,2021-04-09,2021-04-09,2021-04-12,134500.0,167267583000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-04-09,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,83.24,READY,197500.0,46.84,-2.6,MFE_20_TO_50,-20.76,-10.0,-20.0,EXTENDED,MFE_20_TO_50,2021-05-13,2021-05-14,158000.0,HARD_EXIT,REALIZED,2021-05-14,158000.0,,,17.47,24,2010-02-19,2026-08-21,조선선재,2021-04-12,134500.0,2021-05-14,158000.0,17.47,24,46.84,-2.6,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,120030,KR7120030002,조선선재,KOSPI,FASTCORE_V3_SIMPLE_V00_120030_002,2,2022-07-01,2022-07-01,2022-07-04,163000.0,201224160000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-07-01,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,76.67,READY,183500.0,12.58,-53.37,BELOW_WINNER_MODE,-56.68,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,84700.0,,,-48.04,1011,2010-02-19,2026-08-21,조선선재,2022-07-04,163000.0,,,-48.04,1011,12.58,-53.37,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,120110,KR7120110002,코오롱인더,KOSPI,FASTCORE_V3_SIMPLE_V00_120110_001,1,2025-07-04,2025-07-04,2025-07-07,42750.0,1213591913100.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-07-04,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.74,READY,104900.0,145.38,-21.05,MFE_100_TO_200,-32.32,-20.0,-30.0,EXTENDED,MFE_100_TO_200,2026-05-20,2026-05-21,74300.0,HARD_EXIT,REALIZED,2026-05-21,74300.0,,,73.8,214,2010-02-01,2026-08-21,코오롱인더,2025-07-07,42750.0,2026-05-21,74300.0,73.8,214,145.38,-21.05,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,121440,KR7121440002,골프존홀딩스,KOSDAQ,FASTCORE_V3_SIMPLE_V00_121440_001,1,2025-05-23,2025-05-23,2025-05-26,5170.0,221466349060.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-05-23,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.24,READY,6210.0,20.12,-3.29,MFE_20_TO_50,-10.47,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-06-27,2025-06-30,5580.0,SOFT_EXIT,REALIZED,2025-06-30,5580.0,,,7.93,24,2011-05-20,2026-08-21,골프존홀딩스,2025-05-26,5170.0,2025-06-30,5580.0,7.93,24,20.12,-3.29,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,121440,KR7121440002,골프존홀딩스,KOSDAQ,FASTCORE_V3_SIMPLE_V00_121440_002,2,2025-07-04,2025-07-04,2025-07-07,5860.0,251452121660.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-07-04,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,8330.0,42.15,-30.2,MFE_20_TO_50,-35.52,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,7730.0,,,31.91,276,2011-05-20,2026-08-21,골프존홀딩스,2025-07-07,5860.0,,,31.91,276,42.15,-30.2,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,122310,KR7122310006,제노레이,KOSDAQ,FASTCORE_V3_SIMPLE_V00_122310_001,1,2022-03-11,2022-03-11,2022-03-14,10600.0,152815362000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-03-11,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.63,PARTIAL,11800.0,11.32,-70.75,BELOW_WINNER_MODE,-72.88,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,3260.0,,,-69.25,1088,2018-05-28,2026-08-21,제노레이,2022-03-14,10600.0,,,-69.25,1088,11.32,-70.75,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,122640,KR7122640006,예스티,KOSDAQ,FASTCORE_V3_SIMPLE_V00_122640_001,1,2023-06-30,2023-06-30,2023-07-03,12510.0,225910901580.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-06-30,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,83.24,READY,26600.0,112.63,-2.0,MFE_100_TO_200,-40.41,-20.0,-30.0,EXTENDED,MFE_100_TO_200,2023-09-11,2023-09-12,15790.0,HARD_EXIT,REALIZED,2023-09-12,15790.0,,,26.22,51,2015-12-16,2026-08-21,예스티,2023-07-03,12510.0,2023-09-12,15790.0,26.22,51,112.63,-2.0,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,122870,KR7122870009,와이지엔터테인먼트,KOSDAQ,FASTCORE_V3_SIMPLE_V00_122870_001,1,2023-04-14,2023-04-14,2023-04-17,64500.0,1177568350900.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-04-14,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.54,READY,97000.0,50.39,-9.92,MFE_50_TO_100,-26.08,-15.0,-25.0,SETUP,MFE_50_TO_100,2023-07-14,2023-07-17,72700.0,HARD_EXIT,REALIZED,2023-07-17,72700.0,,,12.71,62,2011-11-23,2026-08-21,와이지엔터테인먼트,2023-04-17,64500.0,2023-07-17,72700.0,12.71,62,50.39,-9.92,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,122870,KR7122870009,와이지엔터테인먼트,KOSDAQ,FASTCORE_V3_SIMPLE_V00_122870_002,2,2024-12-13,2024-12-13,2024-12-16,48600.0,901843114250.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-12-13,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,65.54,READY,67700.0,39.3,-9.67,MFE_20_TO_50,-14.33,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-04-11,2025-04-14,60600.0,SOFT_EXIT,REALIZED,2025-04-14,60600.0,,,24.69,78,2011-11-23,2026-08-21,와이지엔터테인먼트,2024-12-16,48600.0,2025-04-14,60600.0,24.69,78,39.3,-9.67,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,122870,KR7122870009,와이지엔터테인먼트,KOSDAQ,FASTCORE_V3_SIMPLE_V00_122870_003,3,2025-04-18,2025-04-18,2025-04-21,66200.0,1248562073200.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-04-18,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,96900.0,46.37,-7.1,MFE_20_TO_50,-14.65,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-07-25,2025-07-28,82900.0,SOFT_EXIT,REALIZED,2025-07-28,82900.0,,,25.23,66,2011-11-23,2026-08-21,와이지엔터테인먼트,2025-04-21,66200.0,2025-07-28,82900.0,25.23,66,46.37,-7.1,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,122900,KR7122900004,아이마켓코리아,KOSPI,FASTCORE_V3_SIMPLE_V00_122900_001,1,2021-04-23,2021-04-23,2021-04-26,11850.0,386103102000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-04-23,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,14200.0,19.83,-41.86,BELOW_WINNER_MODE,-50.35,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,8000.0,,,-32.49,1304,2010-07-30,2026-08-21,아이마켓코리아,2021-04-26,11850.0,,,-32.49,1304,19.83,-41.86,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,122990,KR7122990005,와이솔,KOSDAQ,FASTCORE_V3_SIMPLE_V00_122990_001,1,2026-02-27,2026-02-27,2026-03-03,7070.0,191534992390.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-02-27,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,9340.0,32.11,-13.01,MFE_20_TO_50,-20.91,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-05-29,2026-06-01,7690.0,SOFT_EXIT,REALIZED,2026-06-01,7690.0,,,8.77,62,2010-09-10,2026-08-21,와이솔,2026-03-03,7070.0,2026-06-01,7690.0,8.77,62,32.11,-13.01,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,123410,KR7123410003,코리아에프티,KOSDAQ,FASTCORE_V3_SIMPLE_V00_123410_001,1,2023-06-30,2023-06-30,2023-07-03,3765.0,101759088920.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-06-30,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,83.24,READY,8190.0,117.53,-27.62,MFE_100_TO_200,-33.56,-20.0,-30.0,EXTENDED,MFE_100_TO_200,2024-07-02,2024-07-03,5710.0,HARD_EXIT,REALIZED,2024-07-03,5710.0,,,51.66,246,2012-03-02,2026-08-21,코리아에프티,2023-07-03,3765.0,2024-07-03,5710.0,51.66,246,117.53,-27.62,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,123410,KR7123410003,코리아에프티,KOSDAQ,FASTCORE_V3_SIMPLE_V00_123410_002,2,2025-08-29,2025-08-29,2025-09-01,6350.0,173449828720.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-08-29,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.54,READY,9550.0,50.39,-14.49,MFE_50_TO_100,-28.27,-15.0,-25.0,EXTENDED,MFE_50_TO_100,2026-03-04,2026-03-05,7320.0,HARD_EXIT,REALIZED,2026-03-05,7320.0,,,15.28,122,2012-03-02,2026-08-21,코리아에프티,2025-09-01,6350.0,2026-03-05,7320.0,15.28,122,50.39,-14.49,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,123420,KR7123420002,위메이드플레이,KOSDAQ,FASTCORE_V3_SIMPLE_V00_123420_001,1,2021-12-17,2021-12-17,2021-12-20,34300.0,306234944000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-12-17,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,40900.0,19.24,-85.83,BELOW_WINNER_MODE,-87.21,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,6290.0,,,-81.66,1142,2013-11-05,2026-08-21,위메이드플레이,2021-12-20,34300.0,,,-81.66,1142,19.24,-85.83,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,123570,KR7123570004,이엠넷,KOSDAQ,FASTCORE_V3_SIMPLE_V00_123570_001,1,2021-04-16,2021-04-16,2021-04-19,5530.0,122741189780.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-04-16,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,82.3,READY,8970.0,62.21,-4.7,MFE_50_TO_100,-25.75,-15.0,-25.0,EXTENDED,MFE_50_TO_100,2021-06-09,2021-06-10,6570.0,HARD_EXIT,REALIZED,2021-06-10,6570.0,,,18.81,37,2011-11-25,2026-08-21,이엠넷,2021-04-19,5530.0,2021-06-10,6570.0,18.81,37,62.21,-4.7,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,123690,KR7123690000,한국화장품,KOSPI,FASTCORE_V3_SIMPLE_V00_123690_001,1,2025-07-04,2025-07-04,2025-07-07,8500.0,140273640000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-07-04,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.99,READY,12730.0,49.76,-0.82,MFE_20_TO_50,-16.34,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-07-25,2025-07-28,10660.0,SOFT_EXIT,REALIZED,2025-07-28,10660.0,,,25.41,16,2010-06-01,2026-08-21,한국화장품,2025-07-07,8500.0,2025-07-28,10660.0,25.41,16,49.76,-0.82,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,123860,KR7123860009,아나패스,KOSDAQ,FASTCORE_V3_SIMPLE_V00_123860_001,1,2021-11-26,2021-11-26,2021-11-29,26000.0,306926180000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-11-26,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.8,READY,35050.0,34.81,-47.19,MFE_20_TO_50,-49.95,-10.0,-20.0,TRIGGER,MFE_20_TO_50,2024-06-27,2024-06-28,27050.0,HARD_EXIT,REALIZED,2024-06-28,27050.0,,,4.04,636,2010-11-05,2026-08-21,아나패스,2021-11-29,26000.0,2024-06-28,27050.0,4.04,636,34.81,-47.19,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,123890,KR7123890006,한국자산신탁,KOSPI,FASTCORE_V3_SIMPLE_V00_123890_001,1,2021-05-07,2021-05-07,2021-05-10,4885.0,597572764640.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-05-07,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,84.55,READY,5400.0,10.54,-58.24,BELOW_WINNER_MODE,-61.76,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,2505.0,,,-48.72,1295,2016-07-13,2026-08-21,한국자산신탁,2021-05-10,4885.0,,,-48.72,1295,10.54,-58.24,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,124500,KR7124500000,아이티센글로벌,KOSDAQ,FASTCORE_V3_SIMPLE_V00_124500_001,1,2021-04-09,2021-04-09,2021-04-12,6430.0,128601371180.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-04-09,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,8400.0,30.64,-13.22,MFE_20_TO_50,-21.9,-10.0,-20.0,TRIGGER,MFE_20_TO_50,2021-06-16,2021-06-17,6560.0,HARD_EXIT,REALIZED,2021-06-17,6560.0,,,2.02,47,2014-12-23,2026-08-21,아이티센글로벌,2021-04-12,6430.0,2021-06-17,6560.0,2.02,47,30.64,-13.22,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,125210,KR7125210005,아모그린텍,KOSDAQ,FASTCORE_V3_SIMPLE_V00_125210_001,1,2022-06-03,2022-06-03,2022-06-07,14100.0,235079257500.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-06-03,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.82,PARTIAL,18400.0,30.5,-26.6,MFE_20_TO_50,-24.73,-10.0,-20.0,TRIGGER,MFE_20_TO_50,2022-09-29,2022-09-30,14050.0,HARD_EXIT,REALIZED,2022-09-30,14050.0,,,-0.35,81,2019-03-29,2026-08-21,아모그린텍,2022-06-07,14100.0,2022-09-30,14050.0,-0.35,81,30.5,-26.6,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,125210,KR7125210005,아모그린텍,KOSDAQ,FASTCORE_V3_SIMPLE_V00_125210_002,2,2023-04-14,2023-04-14,2023-04-17,17700.0,297767059500.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-04-14,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,74.99,READY,21550.0,21.75,-13.56,MFE_20_TO_50,-23.3,-10.0,-20.0,SETUP,MFE_20_TO_50,2023-05-08,2023-05-09,18690.0,SOFT_EXIT,REALIZED,2023-05-09,18690.0,,,5.59,15,2019-03-29,2026-08-21,아모그린텍,2023-04-17,17700.0,2023-05-09,18690.0,5.59,15,21.75,-13.56,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,126340,KR7126340009,비나텍,KOSDAQ,FASTCORE_V3_SIMPLE_V00_126340_001,1,2024-05-17,2024-05-17,2024-05-20,51201.0,327379348400.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-05-17,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,68.57,PARTIAL,62284.0,21.65,-60.15,MFE_20_TO_50,-63.67,-10.0,-20.0,TRIGGER,MFE_20_TO_50,2025-09-25,2025-09-26,44162.0,HARD_EXIT,REALIZED,2025-09-26,44162.0,,,-13.75,333,2020-09-23,2026-08-21,비나텍,2024-05-20,51201.0,2025-09-26,44162.0,-13.75,333,21.65,-60.15,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,FASTCORE_V3_SIMPLE_V00_126600_001,1,2026-01-16,2026-01-16,2026-01-19,4145.0,260168796355.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-01-16,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,72.74,READY,6520.0,57.3,-18.58,MFE_50_TO_100,-27.91,-15.0,-25.0,SETUP,MFE_50_TO_100,2026-03-31,2026-04-01,4635.0,HARD_EXIT,REALIZED,2026-04-01,4635.0,,,11.82,49,2010-11-12,2026-08-21,BGF에코머티리얼즈,2026-01-19,4145.0,2026-04-01,4635.0,11.82,49,57.3,-18.58,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,126700,KR7126700004,하이비젼시스템,KOSDAQ,FASTCORE_V3_SIMPLE_V00_126700_001,1,2023-01-27,2023-01-27,2023-01-30,19940.0,298244555520.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-01-27,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.54,READY,28100.0,40.92,-16.8,MFE_20_TO_50,-25.61,-10.0,-20.0,SETUP,MFE_20_TO_50,2024-02-23,2024-02-26,25650.0,SOFT_EXIT,REALIZED,2024-02-26,25650.0,,,28.64,265,2012-02-14,2026-08-21,하이비젼시스템,2023-01-30,19940.0,2024-02-26,25650.0,28.64,265,40.92,-16.8,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,126720,KR7126720002,수산인더스트리,KOSPI,FASTCORE_V3_SIMPLE_V00_126720_001,1,2026-01-23,2026-01-23,2026-01-26,26100.0,372150300000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-01-23,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,70.56,PARTIAL,31600.0,21.07,-12.45,MFE_20_TO_50,-22.07,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-03-27,2026-03-30,25750.0,SOFT_EXIT,REALIZED,2026-03-30,25750.0,,,-1.34,42,2022-08-01,2026-08-21,수산인더스트리,2026-01-26,26100.0,2026-03-30,25750.0,-1.34,42,21.07,-12.45,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,126720,KR7126720002,수산인더스트리,KOSPI,FASTCORE_V3_SIMPLE_V00_126720_002,2,2026-04-10,2026-04-10,2026-04-13,28200.0,410722500000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-04-10,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,69.57,PARTIAL,36400.0,29.08,-1.24,MFE_20_TO_50,-17.86,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-05-15,2026-05-18,30000.0,SOFT_EXIT,REALIZED,2026-05-18,30000.0,,,6.38,24,2022-08-01,2026-08-21,수산인더스트리,2026-04-13,28200.0,2026-05-18,30000.0,6.38,24,29.08,-1.24,SOFT_EXIT
