ticker,name,market,signal_reference_date,execution_candidate_date,pattern_a_stage,market_cap,avg_trading_value_20d,investability_status,market_cap_source_file,market_cap_sha256
000150,두산,KOSPI,2022-11-25,2022-11-28,TRANSITION,,16565419755.0,DATA_UNAVAILABLE,,
000150,두산,KOSPI,2023-03-10,2023-03-13,EARLY_TREND,,24267321680.0,DATA_UNAVAILABLE,,
000150,두산,KOSPI,2023-03-17,2023-03-20,EARLY_TREND,,28188144475.0,DATA_UNAVAILABLE,,
000180,성창기업지주,KOSPI,2025-09-05,2025-09-08,TRANSITION,,145625603.95,DATA_UNAVAILABLE,,
000210,DL,KOSPI,2025-05-30,2025-06-02,TRANSITION,,3643892577.5,DATA_UNAVAILABLE,,
000210,DL,KOSPI,2025-07-04,2025-07-07,TRANSITION,,8638384515.0,DATA_UNAVAILABLE,,
000210,DL,KOSPI,2025-07-11,2025-07-14,TRANSITION,,9069354733.75,DATA_UNAVAILABLE,,
000210,DL,KOSPI,2025-07-18,2025-07-21,TRANSITION,,9624595522.5,DATA_UNAVAILABLE,,
000210,DL,KOSPI,2025-07-25,2025-07-28,TRANSITION,,9288977928.75,DATA_UNAVAILABLE,,
000210,DL,KOSPI,2026-02-27,2026-03-03,TRANSITION,,7933546910.0,DATA_UNAVAILABLE,,
000210,DL,KOSPI,2026-03-27,2026-03-30,TRANSITION,,11783122745.0,DATA_UNAVAILABLE,,
000210,DL,KOSPI,2026-04-17,2026-04-20,TRANSITION,,13029452010.0,DATA_UNAVAILABLE,,
000210,DL,KOSPI,2026-04-24,2026-04-27,TRANSITION,,10941327452.5,DATA_UNAVAILABLE,,
000230,일동홀딩스,KOSPI,2025-11-07,2025-11-10,TRANSITION,,8493462690.0,DATA_UNAVAILABLE,,
000240,한국앤컴퍼니,KOSPI,2024-09-13,2024-09-19,TRANSITION,,2537471082.5,DATA_UNAVAILABLE,,
000240,한국앤컴퍼니,KOSPI,2024-09-20,2024-09-23,TRANSITION,,2674125186.0,DATA_UNAVAILABLE,,
000240,한국앤컴퍼니,KOSPI,2024-09-27,2024-09-30,TRANSITION,1614848432400.0,2796005257.5,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20240927.csv,d3af764c0090af1ce642f0afaa8eb48f13197e1559ebef98adb438d4af9fa2c2
000240,한국앤컴퍼니,KOSPI,2024-10-04,2024-10-07,TRANSITION,,2843515781.5,DATA_UNAVAILABLE,,
000240,한국앤컴퍼니,KOSPI,2024-10-11,2024-10-14,TRANSITION,,2893486551.5,DATA_UNAVAILABLE,,
000240,한국앤컴퍼니,KOSPI,2024-11-01,2024-11-04,TRANSITION,,1088509746.5,DATA_UNAVAILABLE,,
000240,한국앤컴퍼니,KOSPI,2024-11-08,2024-11-11,TRANSITION,,1090518443.0,DATA_UNAVAILABLE,,
000240,한국앤컴퍼니,KOSPI,2024-11-22,2024-11-25,TRANSITION,,943181513.0,DATA_UNAVAILABLE,,
000240,한국앤컴퍼니,KOSPI,2025-07-04,2025-07-07,EARLY_TREND,,4123673128.75,DATA_UNAVAILABLE,,
000240,한국앤컴퍼니,KOSPI,2025-07-11,2025-07-14,EARLY_TREND,,3934200324.25,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2023-03-31,2023-04-03,TRANSITION,32834431107000.0,97558444155.0,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20230331.csv,8a83a5d90f58327610cfa5c54a64b7722d26e0b5dd33cc1613953489adb36b05
000270,기아,KOSPI,2023-04-07,2023-04-10,TRANSITION,,96869462325.0,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2023-04-14,2023-04-17,TRANSITION,,107962643140.0,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2023-04-21,2023-04-24,TRANSITION,,116339149310.1,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2023-04-28,2023-05-02,EARLY_TREND,,134868777610.1,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2023-05-12,2023-05-15,EARLY_TREND,,134796107640.1,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2023-05-19,2023-05-22,EARLY_TREND,,131967925130.2,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2023-05-26,2023-05-30,EARLY_TREND,,114159511936.7,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2023-06-02,2023-06-05,EARLY_TREND,,111329208357.4,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2023-06-09,2023-06-12,EARLY_TREND,,121222678791.85,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2023-06-23,2023-06-26,TRANSITION,,109478463211.6,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2023-12-22,2023-12-26,EARLY_TREND,38435425806800.0,104105209603.7,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20231222.csv,72d5965dc97b809571488db2b03ee79a5ffd4c701bfb55cadac2d722e794bd31
000270,기아,KOSPI,2024-05-24,2024-05-27,TRANSITION,,161385557734.95,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2025-10-24,2025-10-27,TRANSITION,,108036915444.75,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2025-11-14,2025-11-17,EARLY_TREND,,142088476839.25,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2025-11-21,2025-11-24,EARLY_TREND,,124756606116.75,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2025-11-28,2025-12-01,TRANSITION,,94510260557.5,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2025-12-05,2025-12-08,EARLY_TREND,,100993386249.65,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2025-12-12,2025-12-15,EARLY_TREND,,105722353074.65,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2025-12-19,2025-12-22,EARLY_TREND,,113449796284.1,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2025-12-26,2025-12-29,EARLY_TREND,,106201911059.1,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2026-01-02,2026-01-05,EARLY_TREND,,102241044739.1,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2026-01-09,2026-01-12,EARLY_TREND,,114804708374.45,DATA_UNAVAILABLE,,
000270,기아,KOSPI,2026-01-16,2026-01-19,EARLY_TREND,,187797443009.45,DATA_UNAVAILABLE,,
000320,노루홀딩스,KOSPI,2024-10-11,2024-10-14,TRANSITION,,304321330.0,DATA_UNAVAILABLE,,
000320,노루홀딩스,KOSPI,2024-10-18,2024-10-21,TRANSITION,,253978115.0,DATA_UNAVAILABLE,,
000320,노루홀딩스,KOSPI,2024-10-25,2024-10-28,TRANSITION,,231734753.0,DATA_UNAVAILABLE,,
000320,노루홀딩스,KOSPI,2024-11-01,2024-11-04,TRANSITION,,142649001.0,DATA_UNAVAILABLE,,
000320,노루홀딩스,KOSPI,2024-11-08,2024-11-11,TRANSITION,,140781650.0,DATA_UNAVAILABLE,,
000320,노루홀딩스,KOSPI,2024-11-22,2024-11-25,TRANSITION,,151636127.5,DATA_UNAVAILABLE,,
000320,노루홀딩스,KOSPI,2024-11-29,2024-12-02,TRANSITION,,149220457.0,DATA_UNAVAILABLE,,
000320,노루홀딩스,KOSPI,2024-12-06,2024-12-09,TRANSITION,,185275613.5,DATA_UNAVAILABLE,,
000320,노루홀딩스,KOSPI,2024-12-13,2024-12-16,TRANSITION,,195034438.0,DATA_UNAVAILABLE,,
000320,노루홀딩스,KOSPI,2024-12-20,2024-12-23,TRANSITION,,201899012.5,DATA_UNAVAILABLE,,
000320,노루홀딩스,KOSPI,2024-12-27,2024-12-30,TRANSITION,171987493940.0,200519328.0,FILTERED_LIQUIDITY,artifacts/investability/history/source/krx_market_cap_20241227.csv,39359486da9f40e9a7eb0ca3a20a1ebdf7ae4123cce309751f99571f78cdb126
000320,노루홀딩스,KOSPI,2025-04-25,2025-04-28,TRANSITION,,221035569.75,DATA_UNAVAILABLE,,
000370,한화손해보험,KOSPI,2025-06-13,2025-06-16,TRANSITION,,2915014601.7,DATA_UNAVAILABLE,,
000370,한화손해보험,KOSPI,2025-06-20,2025-06-23,TRANSITION,,3375147961.05,DATA_UNAVAILABLE,,
000370,한화손해보험,KOSPI,2025-06-27,2025-06-30,TRANSITION,665411815500.0,4070390740.3,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20250627.csv,2ce977814ec85892eed7a4f3d4f8de7ad3ea6ee0119341c50595043eca4b2243
000370,한화손해보험,KOSPI,2025-07-04,2025-07-07,EARLY_TREND,,3959236841.35,DATA_UNAVAILABLE,,
000430,대원강업,KOSPI,2026-06-05,2026-06-08,TRANSITION,,2134551084.25,DATA_UNAVAILABLE,,
000430,대원강업,KOSPI,2026-06-12,2026-06-15,TRANSITION,,6004335449.9,DATA_UNAVAILABLE,,
000490,대동,KOSPI,2025-02-14,2025-02-17,TRANSITION,,46219243240.0,DATA_UNAVAILABLE,,
000520,삼일제약,KOSPI,2024-09-13,2024-09-19,EARLY_TREND,,7345016726.5,DATA_UNAVAILABLE,,
000520,삼일제약,KOSPI,2024-09-20,2024-09-23,EARLY_TREND,,8858214814.0,DATA_UNAVAILABLE,,
000540,흥국화재,KOSPI,2025-06-13,2025-06-16,TRANSITION,,3167784900.1,DATA_UNAVAILABLE,,
000540,흥국화재,KOSPI,2025-06-20,2025-06-23,TRANSITION,,1016183740.3,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2024-08-02,2024-08-05,TRANSITION,,42595385.0,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2024-08-09,2024-08-12,TRANSITION,,46096665.0,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2024-08-16,2024-08-19,TRANSITION,,42529330.0,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2024-08-23,2024-08-26,TRANSITION,,59930030.0,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2025-02-07,2025-02-10,TRANSITION,,43078475.0,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2025-02-14,2025-02-17,TRANSITION,,52899105.0,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2025-02-21,2025-02-24,TRANSITION,,60100735.0,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2025-04-04,2025-04-07,TRANSITION,,36589065.0,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2025-04-11,2025-04-14,TRANSITION,,53880307.5,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2025-04-18,2025-04-21,TRANSITION,,54968670.0,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2025-04-25,2025-04-28,TRANSITION,,53238190.0,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2025-05-30,2025-06-02,TRANSITION,,95517240.0,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2025-06-13,2025-06-16,EARLY_TREND,,190005035.0,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2025-07-11,2025-07-14,EARLY_TREND,,108926090.0,DATA_UNAVAILABLE,,
000590,CS홀딩스,KOSPI,2025-07-18,2025-07-21,EARLY_TREND,,103112712.5,DATA_UNAVAILABLE,,
000640,동아쏘시오홀딩스,KOSPI,2024-08-16,2024-08-19,TRANSITION,,1109878465.0,DATA_UNAVAILABLE,,
000640,동아쏘시오홀딩스,KOSPI,2024-08-23,2024-08-26,EARLY_TREND,,1382179455.0,DATA_UNAVAILABLE,,
000640,동아쏘시오홀딩스,KOSPI,2024-10-04,2024-10-07,EARLY_TREND,,1557200385.0,DATA_UNAVAILABLE,,
000640,동아쏘시오홀딩스,KOSPI,2024-10-11,2024-10-14,EARLY_TREND,,1523412055.0,DATA_UNAVAILABLE,,
000640,동아쏘시오홀딩스,KOSPI,2024-10-18,2024-10-21,TRANSITION,,1561717760.0,DATA_UNAVAILABLE,,
000640,동아쏘시오홀딩스,KOSPI,2024-10-25,2024-10-28,TRANSITION,,1171149840.0,DATA_UNAVAILABLE,,
000640,동아쏘시오홀딩스,KOSPI,2025-05-30,2025-06-02,TRANSITION,,1226487832.5,DATA_UNAVAILABLE,,
000640,동아쏘시오홀딩스,KOSPI,2025-06-13,2025-06-16,EARLY_TREND,,1715184827.5,DATA_UNAVAILABLE,,
000640,동아쏘시오홀딩스,KOSPI,2025-06-20,2025-06-23,EARLY_TREND,,1964027362.5,DATA_UNAVAILABLE,,
000640,동아쏘시오홀딩스,KOSPI,2025-07-04,2025-07-07,EARLY_TREND,,2264175490.0,DATA_UNAVAILABLE,,
000640,동아쏘시오홀딩스,KOSPI,2025-07-11,2025-07-14,EARLY_TREND,,1855509115.0,DATA_UNAVAILABLE,,
000640,동아쏘시오홀딩스,KOSPI,2025-07-18,2025-07-21,EARLY_TREND,,1640486860.0,DATA_UNAVAILABLE,,
000640,동아쏘시오홀딩스,KOSPI,2025-07-25,2025-07-28,EARLY_TREND,,1511754387.5,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2022-03-04,2022-03-07,EARLY_TREND,,530579332144.45,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-06-02,2023-06-05,TRANSITION,,435544909672.95,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-06-09,2023-06-12,TRANSITION,,501334541484.05,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-06-16,2023-06-19,TRANSITION,,548323876158.8,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-06-23,2023-06-26,TRANSITION,,555445974254.9,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-06-30,2023-07-03,TRANSITION,83865872448000.0,435160840020.8,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20230630.csv,5d72e4b9e3ba72f5eaeb190da0a01a44fa1824450fd78ef48e34ccd213e28504
000660,SK하이닉스,KOSPI,2023-07-07,2023-07-10,TRANSITION,,387844472475.3,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-07-14,2023-07-17,TRANSITION,,365237289663.7,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-07-21,2023-07-24,TRANSITION,,344174937345.55,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-07-28,2023-07-31,TRANSITION,,418706485537.95,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-08-04,2023-08-07,TRANSITION,,454755068966.5,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-08-18,2023-08-21,TRANSITION,,458645687389.9,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-08-25,2023-08-28,TRANSITION,,434682671608.2,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-09-01,2023-09-04,TRANSITION,,364756399869.55,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-09-15,2023-09-18,TRANSITION,,381567302955.3,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-09-22,2023-09-25,TRANSITION,85394677414500.0,346338311849.2,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20230922.csv,94cf07875733ce91c965712da2977e00a85eebaeaf74f320809f9b5dc9e5dc37
000660,SK하이닉스,KOSPI,2023-10-06,2023-10-10,TRANSITION,,375438587764.35,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-10-13,2023-10-16,TRANSITION,,414237500654.05,DATA_UNAVAILABLE,,
000660,SK하이닉스,KOSPI,2023-10-20,2023-10-23,TRANSITION,,461740953827.95,DATA_UNAVAILABLE,,
000670,영풍,KOSPI,2025-11-14,2025-11-17,TRANSITION,,1854052642.5,DATA_UNAVAILABLE,,
000670,영풍,KOSPI,2025-11-21,2025-11-24,TRANSITION,,2295692690.0,DATA_UNAVAILABLE,,
000670,영풍,KOSPI,2026-01-30,2026-02-02,EARLY_TREND,,3860579237.5,DATA_UNAVAILABLE,,
000700,유수홀딩스,KOSPI,2025-06-13,2025-06-16,TRANSITION,,208159152.5,DATA_UNAVAILABLE,,
000700,유수홀딩스,KOSPI,2025-06-20,2025-06-23,TRANSITION,,219243414.75,DATA_UNAVAILABLE,,
000700,유수홀딩스,KOSPI,2025-06-27,2025-06-30,TRANSITION,154167527040.0,194185304.25,FILTERED_LIQUIDITY,artifacts/investability/history/source/krx_market_cap_20250627.csv,2ce977814ec85892eed7a4f3d4f8de7ad3ea6ee0119341c50595043eca4b2243
000700,유수홀딩스,KOSPI,2025-07-04,2025-07-07,TRANSITION,,182362621.75,DATA_UNAVAILABLE,,
000700,유수홀딩스,KOSPI,2025-07-11,2025-07-14,TRANSITION,,199080108.75,DATA_UNAVAILABLE,,
000700,유수홀딩스,KOSPI,2025-07-18,2025-07-21,TRANSITION,,211146991.0,DATA_UNAVAILABLE,,
000700,유수홀딩스,KOSPI,2025-07-25,2025-07-28,TRANSITION,,199435435.0,DATA_UNAVAILABLE,,
000700,유수홀딩스,KOSPI,2026-02-13,2026-02-19,TRANSITION,,280124036.0,DATA_UNAVAILABLE,,
000700,유수홀딩스,KOSPI,2026-02-20,2026-02-23,TRANSITION,,308534442.25,DATA_UNAVAILABLE,,
000700,유수홀딩스,KOSPI,2026-02-27,2026-03-03,TRANSITION,,364067638.0,DATA_UNAVAILABLE,,
000700,유수홀딩스,KOSPI,2026-03-13,2026-03-16,TRANSITION,,477179113.0,DATA_UNAVAILABLE,,
000700,유수홀딩스,KOSPI,2026-03-20,2026-03-23,TRANSITION,,524701224.25,DATA_UNAVAILABLE,,
000700,유수홀딩스,KOSPI,2026-03-27,2026-03-30,TRANSITION,,584464622.75,DATA_UNAVAILABLE,,
000700,유수홀딩스,KOSPI,2026-04-10,2026-04-13,EARLY_TREND,,639050396.5,DATA_UNAVAILABLE,,
000720,현대건설,KOSPI,2025-03-07,2025-03-10,TRANSITION,,42962172423.75,DATA_UNAVAILABLE,,
000720,현대건설,KOSPI,2025-04-04,2025-04-07,TRANSITION,,24783206900.0,DATA_UNAVAILABLE,,
000720,현대건설,KOSPI,2025-04-11,2025-04-14,TRANSITION,,23302282260.0,DATA_UNAVAILABLE,,
000720,현대건설,KOSPI,2025-04-18,2025-04-21,TRANSITION,,25169255573.75,DATA_UNAVAILABLE,,
000720,현대건설,KOSPI,2025-04-25,2025-04-28,TRANSITION,,25827327397.5,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2022-12-16,2022-12-19,TRANSITION,,18485981339.8,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2022-12-23,2022-12-26,EARLY_TREND,10256652210500.0,18405259414.8,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20221223.csv,fda6daf22570a76df51c0d6753774dc437aeffdde2d4dd2834121afb9593dae3
000810,삼성화재,KOSPI,2023-01-06,2023-01-09,TRANSITION,,15617437739.8,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-01-13,2023-01-16,TRANSITION,,14943793283.0,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-01-20,2023-01-25,TRANSITION,,15299429950.0,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-01-27,2023-01-30,TRANSITION,,15349806162.5,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-02-03,2023-02-06,TRANSITION,,18262011712.5,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-02-10,2023-02-13,TRANSITION,,18293291602.5,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-02-17,2023-02-20,TRANSITION,,17624607708.3,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-02-24,2023-02-27,TRANSITION,,18106114911.45,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-03-03,2023-03-06,TRANSITION,,17015509994.05,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-03-10,2023-03-13,TRANSITION,,17493731092.25,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-03-17,2023-03-20,TRANSITION,,19689989481.45,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-04-28,2023-05-02,TRANSITION,,19277259384.9,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-05-12,2023-05-15,TRANSITION,,22484295794.95,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-05-19,2023-05-22,EARLY_TREND,,21204898244.95,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-05-26,2023-05-30,EARLY_TREND,,17129334722.55,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-06-02,2023-06-05,TRANSITION,,17759138308.1,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-06-09,2023-06-12,TRANSITION,,19551719900.0,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-06-16,2023-06-19,TRANSITION,,20761282000.0,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-06-23,2023-06-26,TRANSITION,,21259221587.5,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-06-30,2023-07-03,EARLY_TREND,10896212510000.0,20349034582.9,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20230630.csv,5d72e4b9e3ba72f5eaeb190da0a01a44fa1824450fd78ef48e34ccd213e28504
000810,삼성화재,KOSPI,2023-07-07,2023-07-10,EARLY_TREND,,18246886257.9,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-07-14,2023-07-17,EARLY_TREND,,19007108177.9,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-07-21,2023-07-24,EARLY_TREND,,18573838027.9,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-07-28,2023-07-31,TRANSITION,,17888158194.45,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-11-03,2023-11-06,TRANSITION,,21160460723.3,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-11-10,2023-11-13,TRANSITION,,20725261775.45,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2023-11-24,2023-11-27,TRANSITION,,20818334695.6,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2024-03-08,2024-03-11,EARLY_TREND,,42206328409.05,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2024-03-15,2024-03-18,EARLY_TREND,,39483892499.5,DATA_UNAVAILABLE,,
000810,삼성화재,KOSPI,2024-04-26,2024-04-29,EARLY_TREND,,29677941940.45,DATA_UNAVAILABLE,,
000850,화천기공,KOSPI,2025-07-04,2025-07-07,TRANSITION,,175864737.5,DATA_UNAVAILABLE,,
000850,화천기공,KOSPI,2025-07-11,2025-07-14,TRANSITION,,160048082.5,DATA_UNAVAILABLE,,
000850,화천기공,KOSPI,2025-07-18,2025-07-21,TRANSITION,,177751541.25,DATA_UNAVAILABLE,,
000850,화천기공,KOSPI,2025-07-25,2025-07-28,TRANSITION,,165473783.75,DATA_UNAVAILABLE,,
000850,화천기공,KOSPI,2025-08-01,2025-08-04,TRANSITION,,150950232.5,DATA_UNAVAILABLE,,
000850,화천기공,KOSPI,2025-08-08,2025-08-11,TRANSITION,,162942943.75,DATA_UNAVAILABLE,,
000850,화천기공,KOSPI,2026-01-23,2026-01-26,TRANSITION,,1017269638.75,DATA_UNAVAILABLE,,
000850,화천기공,KOSPI,2026-01-30,2026-02-02,EARLY_TREND,,1085885141.25,DATA_UNAVAILABLE,,
000850,화천기공,KOSPI,2026-02-06,2026-02-09,EARLY_TREND,,1095967978.75,DATA_UNAVAILABLE,,
000850,화천기공,KOSPI,2026-02-13,2026-02-19,EARLY_TREND,,1094407270.0,DATA_UNAVAILABLE,,
000850,화천기공,KOSPI,2026-02-20,2026-02-23,EARLY_TREND,,893811068.75,DATA_UNAVAILABLE,,
000860,강남제비스코,KOSPI,2026-01-02,2026-01-05,TRANSITION,,1256569530.5,DATA_UNAVAILABLE,,
000860,강남제비스코,KOSPI,2026-01-09,2026-01-12,EARLY_TREND,,2216349606.5,DATA_UNAVAILABLE,,
000860,강남제비스코,KOSPI,2026-01-16,2026-01-19,EARLY_TREND,,2408483887.5,DATA_UNAVAILABLE,,
000860,강남제비스코,KOSPI,2026-01-23,2026-01-26,EARLY_TREND,,2710428484.5,DATA_UNAVAILABLE,,
000860,강남제비스코,KOSPI,2026-04-24,2026-04-27,TRANSITION,,435222665.0,DATA_UNAVAILABLE,,
000880,한화,KOSPI,2023-06-02,2023-06-05,TRANSITION,,8544560407.5,DATA_UNAVAILABLE,,
000880,한화,KOSPI,2023-06-09,2023-06-12,TRANSITION,,9143324207.5,DATA_UNAVAILABLE,,
000880,한화,KOSPI,2023-06-16,2023-06-19,TRANSITION,,8927643292.5,DATA_UNAVAILABLE,,
000880,한화,KOSPI,2023-06-23,2023-06-26,TRANSITION,,9203228862.5,DATA_UNAVAILABLE,,
000880,한화,KOSPI,2023-06-30,2023-07-03,TRANSITION,2245014113250.0,8479727050.0,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20230630.csv,5d72e4b9e3ba72f5eaeb190da0a01a44fa1824450fd78ef48e34ccd213e28504
000880,한화,KOSPI,2023-07-14,2023-07-17,TRANSITION,,9531018060.0,DATA_UNAVAILABLE,,
000880,한화,KOSPI,2023-07-21,2023-07-24,TRANSITION,,7699174862.5,DATA_UNAVAILABLE,,
000880,한화,KOSPI,2023-07-28,2023-07-31,TRANSITION,,12018279792.5,DATA_UNAVAILABLE,,
000880,한화,KOSPI,2024-02-02,2024-02-05,TRANSITION,,14366655860.0,DATA_UNAVAILABLE,,
000880,한화,KOSPI,2024-02-16,2024-02-19,TRANSITION,,21632524190.0,DATA_UNAVAILABLE,,
000880,한화,KOSPI,2024-02-23,2024-02-26,TRANSITION,,25105826640.0,DATA_UNAVAILABLE,,
000880,한화,KOSPI,2024-03-08,2024-03-11,TRANSITION,,16083408772.5,DATA_UNAVAILABLE,,
000880,한화,KOSPI,2025-02-14,2025-02-17,EARLY_TREND,,29177981800.0,DATA_UNAVAILABLE,,
000990,DB하이텍,KOSPI,2025-09-19,2025-09-22,TRANSITION,,16466450942.5,DATA_UNAVAILABLE,,
000990,DB하이텍,KOSPI,2025-09-26,2025-09-29,TRANSITION,,22669535647.5,DATA_UNAVAILABLE,,
000990,DB하이텍,KOSPI,2025-10-10,2025-10-13,TRANSITION,,31765235416.25,DATA_UNAVAILABLE,,
000990,DB하이텍,KOSPI,2025-10-17,2025-10-20,TRANSITION,,34440245082.5,DATA_UNAVAILABLE,,
000990,DB하이텍,KOSPI,2025-10-24,2025-10-27,TRANSITION,,35565475217.5,DATA_UNAVAILABLE,,
000990,DB하이텍,KOSPI,2025-12-12,2025-12-15,EARLY_TREND,,29656258237.5,DATA_UNAVAILABLE,,
000990,DB하이텍,KOSPI,2025-12-26,2025-12-29,EARLY_TREND,,23625998162.5,DATA_UNAVAILABLE,,
001040,CJ,KOSPI,2023-01-06,2023-01-09,TRANSITION,,4412405600.0,DATA_UNAVAILABLE,,
001040,CJ,KOSPI,2023-01-13,2023-01-16,TRANSITION,,4352062185.0,DATA_UNAVAILABLE,,
001040,CJ,KOSPI,2023-01-20,2023-01-25,TRANSITION,,4314564640.0,DATA_UNAVAILABLE,,
001040,CJ,KOSPI,2023-01-27,2023-01-30,TRANSITION,,4217570755.0,DATA_UNAVAILABLE,,
001040,CJ,KOSPI,2023-03-10,2023-03-13,TRANSITION,,7403250555.0,DATA_UNAVAILABLE,,
001040,CJ,KOSPI,2023-03-17,2023-03-20,TRANSITION,,8970525101.5,DATA_UNAVAILABLE,,
001040,CJ,KOSPI,2023-03-24,2023-03-27,TRANSITION,,10639833971.5,DATA_UNAVAILABLE,,
