ticker,name,control_trade_id,control_trade_sequence,entry_execution_date,entry_open,v0_mfe,recovery_class,first_mfe20_date,days_to_first_mfe20,prewinner_start_date,prewinner_end_date,prewinner_min_close_return_pct,prewinner_min_close_date,prewinner_min_low_return_pct,prewinner_min_low_date,v2_exit_reason,v0_terminal_return,v0_holding_days
139480,이마트,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_139480_KR7139480008_KOSPI_01,1,2025-05-07,90900.0,50.06,RECOVERY,2026-02-05,185.0,2025-05-07,2026-02-04,-21.672167,2025-11-05,-22.662266,2025-11-05,LOSS_GUARD_CLOSE_LE_NEG_15,22.44,195
140410,메지온,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140410_KR7140410002_KOSDAQ_01,1,2021-08-23,62085.0,23.5,RECOVERY,2022-01-03,89.0,2021-08-23,2021-12-30,-18.332931,2021-11-11,-19.516791,2021-11-12,LOSS_GUARD_CLOSE_LE_NEG_15,9.14,100
140410,메지온,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140410_KR7140410002_KOSDAQ_02,2,2021-11-22,62586.0,22.51,RECOVERY,2022-01-03,29.0,2021-11-22,2021-12-30,-7.146966,2021-12-21,-7.413799,2021-12-14,LOSS_GUARD_CLOSE_LE_NEG_15,8.27,40
140410,메지온,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140410_KR7140410002_KOSDAQ_03,3,2023-09-04,50900.0,45.78,RECOVERY,2025-09-22,498.0,2023-09-04,2025-09-19,-49.115914,2025-03-20,-50.0,2025-03-20,LOSS_GUARD_CLOSE_LE_NEG_15,18.86,514
140410,메지온,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140410_KR7140410002_KOSDAQ_04,4,2025-04-28,39200.0,358.93,RECOVERY,2025-09-02,85.0,2025-04-28,2025-09-01,-7.142857,2025-05-28,-9.438776,2025-05-27,NO_EXIT_BEFORE_CUTOFF,222.96,206
140860,파크시스템스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140860_KR7140860008_KOSDAQ_01,1,2022-12-05,115900.0,25.54,RECOVERY,2023-02-13,47.0,2022-12-05,2023-02-10,-5.780846,2023-01-05,-7.075065,2022-12-13,EXIT4_SCORE_DRAWDOWN_GE_15,11.82,67
140860,파크시스템스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140860_KR7140860008_KOSDAQ_02,2,2024-10-07,199100.0,25.57,RECOVERY,2025-01-08,63.0,2024-10-07,2025-01-07,-13.008538,2024-11-18,-16.122551,2024-11-18,EXIT3_PROGRESSED_TO_TRANSITION,12.26,88
141080,리가켐바이오,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_141080_KR7141080002_KOSDAQ_01,1,2023-12-04,49000.0,36.94,RECOVERY,2023-12-26,15.0,2023-12-04,2023-12-22,-5.714286,2023-12-15,-7.244898,2023-12-15,EXIT4_SCORE_DRAWDOWN_GE_15,18.78,23
143160,아이디스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_143160_KR7143160000_KOSDAQ_01,1,2023-09-25,29450.0,3.74,NEVER_WINNER,,,2023-09-25,2026-08-14,-55.65365,2024-11-14,-56.2309,2024-11-14,LOSS_GUARD_CLOSE_LE_NEG_15,-45.13,705
144960,뉴파워프라즈마,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_144960_KR7144960002_KOSDAQ_01,1,2024-06-10,6780.0,83.48,RECOVERY,2026-05-12,466.0,2024-06-10,2026-05-11,-41.00295,2024-12-09,-41.150442,2024-12-10,LOSS_GUARD_CLOSE_LE_NEG_15,25.37,480
144960,뉴파워프라즈마,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_144960_KR7144960002_KOSDAQ_02,2,2026-05-11,7420.0,67.65,RECOVERY,2026-05-12,1.0,2026-05-11,2026-05-11,0.134771,2026-05-11,-3.773585,2026-05-11,NO_EXIT_BEFORE_CUTOFF,14.56,15
145020,휴젤,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145020_KR7145020004_KOSDAQ_01,1,2023-12-04,154700.0,41.56,RECOVERY,2024-02-23,54.0,2023-12-04,2024-02-22,-7.239819,2023-12-21,-9.825469,2023-12-21,EXIT4_SCORE_DRAWDOWN_GE_15,23.34,70
145720,덴티움,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145720_KR7145720009_KOSPI_01,1,2021-04-05,69000.0,33.91,RECOVERY,2021-08-11,90.0,2021-04-05,2021-08-10,-19.710145,2021-05-24,-21.014493,2021-05-13,LOSS_GUARD_CLOSE_LE_NEG_15,18.99,118
145720,덴티움,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145720_KR7145720009_KOSPI_02,2,2022-09-19,96500.0,91.71,RECOVERY,2023-01-25,87.0,2022-09-19,2023-01-20,-27.253886,2022-11-04,-29.430052,2022-11-04,LOSS_GUARD_CLOSE_LE_NEG_15,43.21,208
145990,삼양사,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_01,1,2021-09-23,77000.0,2.08,NEVER_WINNER,,,2021-09-23,2026-08-14,-55.25974,2022-10-13,-55.324675,2022-10-13,LOSS_GUARD_CLOSE_LE_NEG_15,-41.3,1202
145990,삼양사,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_02,2,2021-10-18,77200.0,0.65,NEVER_WINNER,,,2021-10-18,2026-08-14,-55.375648,2022-10-13,-55.440415,2022-10-13,EXIT3_PROGRESSED_TO_TRANSITION,-41.45,1187
145990,삼양사,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_03,3,2024-02-05,49000.0,22.86,RECOVERY,2024-03-26,33.0,2024-02-05,2024-03-25,-6.122449,2024-03-08,-7.346939,2024-03-11,LOSS_GUARD_CLOSE_LE_NEG_15,4.49,43
145990,삼양사,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_04,4,2025-06-16,53100.0,12.24,NEVER_WINNER,,,2025-06-16,2026-08-14,-21.845574,2026-06-22,-23.258004,2026-06-23,LOSS_GUARD_CLOSE_LE_NEG_15,-14.88,291
149950,아바텍,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_149950_KR7149950008_KOSDAQ_01,1,2022-09-19,21100.0,3.55,NEVER_WINNER,,,2022-09-19,2026-08-14,-67.488152,2024-12-09,-68.009479,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-59.67,959
151860,KG에코솔루션,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_151860_KR7151860004_KOSDAQ_01,1,2023-03-13,16700.0,83.23,RECOVERY,2023-04-03,15.0,2023-03-13,2023-03-31,-1.077844,2023-03-24,-4.790419,2023-03-13,LOSS_GUARD_CLOSE_LE_NEG_15,35.93,35
161390,한국타이어앤테크놀로지,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_161390_KR7161390000_KOSPI_01,1,2022-08-08,38200.0,56.02,RECOVERY,2023-11-14,312.0,2022-08-08,2023-11-13,-19.371728,2023-01-05,-21.204188,2023-01-03,LOSS_GUARD_CLOSE_LE_NEG_15,33.25,398
161390,한국타이어앤테크놀로지,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_161390_KR7161390000_KOSPI_02,2,2023-11-27,45000.0,32.44,RECOVERY,2024-02-14,52.0,2023-11-27,2024-02-13,-3.555556,2024-01-08,-4.555556,2023-12-27,EXIT4_SCORE_DRAWDOWN_GE_15,16.89,70
161390,한국타이어앤테크놀로지,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_161390_KR7161390000_KOSPI_03,3,2025-08-11,44600.0,75.78,RECOVERY,2025-11-10,59.0,2025-08-11,2025-11-07,-14.573991,2025-09-26,-15.58296,2025-09-26,EXIT4_SCORE_DRAWDOWN_GE_15,40.36,136
161890,한국콜마,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_161890_KR7161890009_KOSPI_01,1,2023-08-07,48550.0,25.03,RECOVERY,2023-08-11,4.0,2023-08-07,2023-08-10,5.45829,2023-08-09,0.0,2023-08-07,EXIT3_PROGRESSED_TO_TRANSITION,10.4,20
161890,한국콜마,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_161890_KR7161890009_KOSPI_02,2,2026-04-20,87100.0,21.93,RECOVERY,2026-05-11,13.0,2026-04-20,2026-05-08,-0.918485,2026-04-21,-1.607348,2026-04-20,NO_PROGRESSED_BEFORE_CUTOFF,-1.15,28
166090,하나머티리얼즈,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_166090_KR7166090001_KOSDAQ_01,1,2025-12-08,45100.0,56.76,RECOVERY,2026-01-07,19.0,2025-12-08,2026-01-06,-10.643016,2025-12-16,-11.862528,2025-12-15,EXIT4_SCORE_DRAWDOWN_GE_15,35.92,46
166480,코아스템켐온,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_166480_KR7166480004_KOSDAQ_01,1,2024-06-10,11457.0,16.49,NEVER_WINNER,,,2024-06-10,2026-08-14,-90.748014,2025-11-20,-91.149516,2025-11-20,LOSS_GUARD_CLOSE_LE_NEG_15,-82.59,536
170900,동아에스티,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_170900_KR7170900005_KOSPI_01,1,2023-09-11,63781.0,29.07,RECOVERY,2024-03-07,117.0,2023-09-11,2024-03-06,-22.734043,2023-10-27,-23.74218,2023-10-27,LOSS_GUARD_CLOSE_LE_NEG_15,10.15,125
170900,동아에스티,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_170900_KR7170900005_KOSPI_02,2,2024-10-21,74933.0,0.75,NEVER_WINNER,,,2024-10-21,2026-08-14,-57.295184,2026-06-26,-57.828994,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-50.56,448
170900,동아에스티,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_170900_KR7170900005_KOSPI_03,3,2025-12-15,54172.0,4.22,NEVER_WINNER,,,2025-12-15,2026-08-14,-40.928893,2026-06-26,-41.667282,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-31.61,167
171090,선익시스템,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_171090_KR7171090004_KOSDAQ_01,1,2025-11-03,53300.0,170.17,RECOVERY,2026-01-26,57.0,2025-11-03,2026-01-23,-19.230769,2025-11-21,-19.512195,2025-11-21,LOSS_GUARD_CLOSE_LE_NEG_15,88.74,95
174900,앱클론,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_174900_KR7174900001_KOSDAQ_01,1,2025-10-20,19490.0,391.53,RECOVERY,2025-11-10,15.0,2025-10-20,2025-11-07,-11.954849,2025-10-24,-14.315033,2025-10-27,EXIT3_PROGRESSED_TO_WEAK,207.85,111
175330,JB금융지주,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_175330_KR7175330000_KOSPI_01,1,2023-01-09,8680.0,28.57,RECOVERY,2023-01-19,8.0,2023-01-09,2023-01-18,1.036866,2023-01-09,-0.576037,2023-01-09,EXIT4_SCORE_DRAWDOWN_GE_15,8.06,19
178320,서진시스템,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_178320_KR7178320008_KOSDAQ_01,1,2024-02-19,21750.0,21.15,RECOVERY,2024-03-29,28.0,2024-02-19,2024-03-28,-8.183908,2024-02-28,-9.149425,2024-02-29,EXIT4_SCORE_DRAWDOWN_GE_15,6.9,44
178320,서진시스템,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_178320_KR7178320008_KOSDAQ_02,2,2025-10-20,25950.0,221.0,RECOVERY,2026-01-22,65.0,2025-10-20,2026-01-21,-15.992293,2025-11-21,-16.184971,2025-11-21,LOSS_GUARD_CLOSE_LE_NEG_15,101.54,169
178920,PI첨단소재,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_178920_KR7178920005_KOSDAQ_01,1,2021-06-28,54400.0,9.19,NEVER_WINNER,,,2021-06-28,2021-08-06,-2.757353,2021-08-04,-4.227941,2021-07-28,NO_EXIT_BEFORE_CUTOFF,-1.84,30
178920,PI첨단소재,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_178920_KR7178920005_KOSPI_01,1,2026-04-20,25000.0,28.6,RECOVERY,2026-05-04,9.0,2026-04-20,2026-04-30,2.2,2026-04-20,-1.6,2026-04-20,LOSS_GUARD_CLOSE_LE_NEG_15,8.8,19
179900,유티아이,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_179900_KR7179900006_KOSDAQ_01,1,2021-04-05,20400.0,49.02,RECOVERY,2022-07-28,326.0,2021-04-05,2022-07-27,-45.833333,2021-11-08,-47.54902,2021-11-08,LOSS_GUARD_CLOSE_LE_NEG_15,17.16,369
179900,유티아이,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_179900_KR7179900006_KOSDAQ_02,2,2022-07-25,21000.0,44.76,RECOVERY,2022-07-28,3.0,2022-07-25,2022-07-27,-0.952381,2022-07-25,-2.380952,2022-07-26,LOSS_GUARD_CLOSE_LE_NEG_15,13.81,46
180640,한진칼,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_180640_KR7180640005_KOSPI_01,1,2023-11-27,54100.0,61.55,RECOVERY,2023-12-20,17.0,2023-11-27,2023-12-19,-4.805915,2023-12-05,-5.360444,2023-12-01,EXIT4_SCORE_DRAWDOWN_GE_15,29.94,56
181710,NHN,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_181710_KR7181710005_KOSPI_01,1,2021-06-28,42096.0,25.15,RECOVERY,2021-11-16,94.0,2021-06-28,2021-11-15,-16.975485,2021-08-20,-18.09198,2021-10-12,LOSS_GUARD_CLOSE_LE_NEG_15,6.57,104
181710,NHN,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_181710_KR7181710005_KOSPI_02,2,2021-11-15,48981.0,32.5,RECOVERY,2026-06-01,1110.0,2021-11-15,2026-05-29,-68.069251,2024-11-14,-68.33466,2024-11-14,LOSS_GUARD_CLOSE_LE_NEG_15,-8.03,1114
181710,NHN,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_181710_KR7181710005_KOSPI_03,3,2025-06-23,33200.0,32.98,RECOVERY,2026-02-19,161.0,2025-06-23,2026-02-13,-25.301205,2025-09-03,-25.753012,2025-09-03,LOSS_GUARD_CLOSE_LE_NEG_15,5.42,171
183190,아세아시멘트,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_183190_KR7183190008_KOSPI_01,1,2025-06-16,11940.0,31.49,RECOVERY,2025-07-30,32.0,2025-06-16,2025-07-29,0.335008,2025-06-19,-1.340034,2025-07-10,LOSS_GUARD_CLOSE_LE_NEG_15,14.82,50
183300,코미코,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_183300_KR7183300003_KOSDAQ_01,1,2025-04-21,12654.0,29.03,RECOVERY,2025-06-25,42.0,2025-04-21,2025-06-24,-11.61688,2025-05-19,-12.588905,2025-05-21,EXIT4_SCORE_DRAWDOWN_GE_15,13.22,51
185750,종근당,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_185750_KR7185750007_KOSPI_01,1,2023-10-10,88520.0,43.98,RECOVERY,2023-11-06,19.0,2023-10-10,2023-11-03,-5.972662,2023-10-26,-7.416403,2023-10-26,NO_EXIT_BEFORE_CUTOFF,20.08,30
190510,나무가,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_190510_KR7190510008_KOSDAQ_01,1,2024-01-29,21650.0,32.1,RECOVERY,2026-01-06,469.0,2024-01-29,2026-01-05,-53.810624,2024-08-05,-54.965358,2024-08-05,LOSS_GUARD_CLOSE_LE_NEG_15,6.0,503
192080,더블유게임즈,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_192080_KR7192080000_KOSPI_01,1,2024-01-08,41410.0,29.92,RECOVERY,2024-08-23,155.0,2024-01-08,2024-08-22,-4.8539,2024-04-11,-5.81985,2024-04-16,NO_PROGRESSED_BEFORE_CUTOFF,12.41,211
192400,쿠쿠홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_192400_KR7192400000_KOSPI_01,1,2021-04-12,26800.0,26.31,RECOVERY,2025-06-05,1014.0,2021-04-12,2025-06-04,-45.485075,2023-06-23,-45.932836,2023-06-26,NO_EXIT_BEFORE_CUTOFF,5.41,1056
192650,드림텍,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_192650_KR7192650000_KOSPI_01,1,2023-09-11,13130.0,10.43,NEVER_WINNER,,,2023-09-11,2026-08-14,-71.591775,2026-07-29,-72.848439,2026-07-29,LOSS_GUARD_CLOSE_LE_NEG_15,-64.7,715
192820,코스맥스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_192820_KR7192820009_KOSPI_01,1,2021-04-19,128411.0,22.42,RECOVERY,2023-08-31,587.0,2021-04-19,2023-08-30,-66.864209,2022-10-13,-67.136772,2022-10-13,EXIT4_SCORE_DRAWDOWN_GE_15,3.73,600
194370,제이에스코퍼레이션,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_194370_KR7194370003_KOSPI_01,1,2025-07-07,12460.0,21.11,RECOVERY,2026-02-23,153.0,2025-07-07,2026-02-20,-23.595506,2025-10-17,-23.756019,2025-10-17,LOSS_GUARD_CLOSE_LE_NEG_15,-5.3,161
194480,데브시스터즈,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_194480_KR7194480000_KOSDAQ_01,1,2024-05-13,57600.0,32.47,RECOVERY,2024-06-26,30.0,2024-05-13,2024-06-25,-11.111111,2024-06-13,-13.368056,2024-05-28,LOSS_GUARD_CLOSE_LE_NEG_15,-1.04,33
194480,데브시스터즈,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_194480_KR7194480000_KOSDAQ_02,2,2025-08-11,50700.0,14.79,NEVER_WINNER,,,2025-08-11,2026-08-14,-74.063116,2026-06-26,-74.161736,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-69.57,251
195870,해성디에스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_195870_KR7195870001_KOSPI_01,1,2023-04-03,52800.0,52.27,RECOVERY,2023-07-04,62.0,2023-04-03,2023-07-03,-16.003788,2023-05-15,-17.708333,2023-05-15,LOSS_GUARD_CLOSE_LE_NEG_15,7.95,120
195870,해성디에스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_195870_KR7195870001_KOSPI_02,2,2023-05-22,50000.0,60.8,RECOVERY,2023-06-28,25.0,2023-05-22,2023-06-27,-1.5,2023-05-26,-2.5,2023-06-08,LOSS_GUARD_CLOSE_LE_NEG_15,14.0,87
195870,해성디에스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_195870_KR7195870001_KOSPI_03,3,2025-12-08,52800.0,27.84,RECOVERY,2026-01-28,34.0,2025-12-08,2026-01-27,-11.079545,2026-01-08,-12.215909,2026-01-09,EXIT4_SCORE_DRAWDOWN_GE_15,11.93,48
195940,HK이노엔,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_195940_KR7195940002_KOSDAQ_01,1,2026-03-03,53800.0,3.72,NEVER_WINNER,,,2026-03-03,2026-08-14,-35.130112,2026-07-30,-35.315985,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-23.79,118
195940,HK이노엔,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_195940_KR7195940002_KOSDAQ_02,2,2026-03-30,51100.0,9.2,NEVER_WINNER,,,2026-03-30,2026-08-14,-31.702544,2026-07-30,-31.898239,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-19.77,99
196170,알테오젠,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_196170_KR7196170005_KOSDAQ_01,1,2023-11-27,56477.0,36.65,RECOVERY,2023-12-21,18.0,2023-11-27,2023-12-20,-7.629655,2023-12-15,-9.945642,2023-12-15,EXIT4_SCORE_DRAWDOWN_GE_15,24.66,28
200670,휴메딕스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_200670_KR7200670008_KOSDAQ_01,1,2023-05-22,30750.0,44.72,RECOVERY,2023-07-10,33.0,2023-05-22,2023-07-07,-1.300813,2023-05-23,-5.203252,2023-05-23,EXIT3_PROGRESSED_TO_TRANSITION,26.83,78
200670,휴메딕스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_200670_KR7200670008_KOSDAQ_02,2,2024-09-23,37900.0,22.56,RECOVERY,2024-12-23,62.0,2024-09-23,2024-12-20,-32.585752,2024-11-14,-32.98153,2024-11-15,LOSS_GUARD_CLOSE_LE_NEG_15,7.12,70
200670,휴메딕스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_200670_KR7200670008_KOSDAQ_03,3,2024-12-23,42000.0,83.81,RECOVERY,2025-05-21,96.0,2024-12-23,2025-05-20,-20.0,2025-01-31,-21.785714,2025-02-03,LOSS_GUARD_CLOSE_LE_NEG_15,35.71,158
200670,휴메딕스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_200670_KR7200670008_KOSDAQ_04,4,2025-05-26,54100.0,42.7,RECOVERY,2025-07-22,39.0,2025-05-26,2025-07-21,-7.208872,2025-06-09,-8.687616,2025-06-09,EXIT3_PROGRESSED_TO_WEAK,14.6,50
200880,서연이화,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_200880_KR7200880003_KOSPI_01,1,2026-03-03,15940.0,1.0,NEVER_WINNER,,,2026-03-03,2026-08-14,-38.393977,2026-07-30,-41.091593,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-24.28,118
204270,제이앤티씨,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_204270_KR7204270003_KOSDAQ_01,1,2023-05-02,8150.0,21.96,RECOVERY,2023-07-28,60.0,2023-05-02,2023-07-27,-9.693252,2023-06-22,-11.165644,2023-06-23,EXIT4_SCORE_DRAWDOWN_GE_15,5.15,76
204270,제이앤티씨,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_204270_KR7204270003_KOSDAQ_02,2,2025-09-22,22600.0,33.19,RECOVERY,2025-10-15,12.0,2025-09-22,2025-10-14,-3.318584,2025-09-25,-8.40708,2025-09-26,LOSS_GUARD_CLOSE_LE_NEG_15,2.65,36
204320,HL만도,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_204320_KR7204320006_KOSPI_01,1,2022-08-01,56000.0,21.25,RECOVERY,2026-01-02,835.0,2022-08-01,2025-12-30,-44.464286,2024-09-11,-44.910714,2024-09-09,LOSS_GUARD_CLOSE_LE_NEG_15,2.68,842
204320,HL만도,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_204320_KR7204320006_KOSPI_02,2,2023-07-03,54000.0,25.74,RECOVERY,2026-01-02,608.0,2023-07-03,2025-12-30,-42.407407,2024-09-11,-42.87037,2024-09-09,LOSS_GUARD_CLOSE_LE_NEG_15,6.48,615
204320,HL만도,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_204320_KR7204320006_KOSPI_03,3,2024-06-10,47150.0,29.59,RECOVERY,2025-12-04,362.0,2024-06-10,2025-12-03,-34.040297,2024-09-11,-34.57052,2024-09-09,LOSS_GUARD_CLOSE_LE_NEG_15,9.86,370
204320,HL만도,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_204320_KR7204320006_KOSPI_04,4,2025-01-20,45500.0,34.29,RECOVERY,2025-12-02,210.0,2025-01-20,2025-12-01,-28.241758,2025-06-23,-29.450549,2025-06-16,LOSS_GUARD_CLOSE_LE_NEG_15,13.85,220
204320,HL만도,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_204320_KR7204320006_KOSPI_05,5,2025-12-01,49500.0,23.43,RECOVERY,2025-12-05,4.0,2025-12-01,2025-12-04,2.626263,2025-12-02,-1.414141,2025-12-01,EXIT4_SCORE_DRAWDOWN_GE_15,4.65,11
207940,삼성바이오로직스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_207940_KR7207940008_KOSPI_01,1,2022-08-01,1261285.0,29.87,RECOVERY,2024-09-19,524.0,2022-08-01,2024-09-13,-20.653461,2023-09-26,-22.053699,2023-10-04,LOSS_GUARD_CLOSE_LE_NEG_15,16.69,554
207940,삼성바이오로직스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_207940_KR7207940008_KOSPI_02,2,2024-02-05,1252454.0,30.79,RECOVERY,2024-09-19,151.0,2024-02-05,2024-09-13,-14.571074,2024-05-29,-15.27617,2024-05-30,NO_EXIT_BEFORE_CUTOFF,17.51,181
210980,SK디앤디,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_210980_KR7210980009_KOSPI_01,1,2023-12-04,11954.0,11.94,NEVER_WINNER,,,2023-12-04,2026-08-14,-77.923708,2026-07-29,-79.02794,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-74.39,639
213420,덕산네오룩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_213420_KR7213420003_KOSDAQ_01,1,2025-07-21,41950.0,23.24,RECOVERY,2025-09-09,35.0,2025-07-21,2025-09-08,-10.846246,2025-08-12,-11.323004,2025-08-13,LOSS_GUARD_CLOSE_LE_NEG_15,7.27,50
213420,덕산네오룩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_213420_KR7213420003_KOSDAQ_02,2,2026-03-30,50100.0,14.37,NEVER_WINNER,,,2026-03-30,2026-08-14,-48.303393,2026-07-29,-51.097804,2026-07-29,LOSS_GUARD_CLOSE_LE_NEG_15,-36.43,99
213500,한솔제지,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_213500_KR7213500002_KOSPI_01,1,2021-04-26,16000.0,15.94,NEVER_WINNER,,,2021-04-26,2026-08-14,-62.25,2026-06-26,-62.9375,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-54.37,1304
213500,한솔제지,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_213500_KR7213500002_KOSPI_02,2,2022-09-05,15950.0,10.03,NEVER_WINNER,,,2022-09-05,2026-08-14,-62.131661,2026-06-26,-62.821317,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-54.23,967
214320,이노션,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_214320_KR7214320004_KOSPI_01,1,2025-07-07,19890.0,13.88,NEVER_WINNER,,,2025-07-07,2026-08-14,-15.736551,2025-11-03,-15.887381,2025-11-04,LOSS_GUARD_CLOSE_LE_NEG_15,-5.53,276
214320,이노션,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_214320_KR7214320004_KOSPI_02,2,2026-02-19,20350.0,11.3,NEVER_WINNER,,,2026-02-19,2026-08-14,-13.415233,2026-04-02,-13.906634,2026-04-02,NO_PROGRESSED_BEFORE_CUTOFF,-7.67,125
214450,파마리서치,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_214450_KR7214450009_KOSDAQ_01,1,2023-01-25,77400.0,41.09,RECOVERY,2023-04-14,56.0,2023-01-25,2023-04-13,-10.465116,2023-03-24,-13.436693,2023-03-20,EXIT4_SCORE_DRAWDOWN_GE_15,26.23,76
