ticker,first_common_date,last_common_date,lifecycle_interval_count,current_expected_count,candidate_expected_count,baseline_expected_count,raw_observed_count,silent_missing_count,current_nontradable_count,candidate_confirmed_nontrading_count,potential_false_nontradable_count,added_back_date_count,inside_common_lifecycle,added_back_dates_sha256
200780,2014-12-15,2026-08-21,1,2867,2867,2867,2867,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
200880,2014-08-08,2026-08-21,1,2952,2952,2952,2952,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
201490,2016-10-10,2026-08-21,1,2419,2419,2421,2421,0,2,2,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
203400,2021-09-08,2026-08-21,1,1206,1206,1210,1210,0,4,4,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
203450,2016-12-07,2026-08-21,1,2379,2379,2379,2379,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
203650,2017-01-20,2026-08-21,1,2348,2348,2348,2348,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
203690,2015-10-01,2026-07-07,1,2276,2276,2640,2640,0,364,364,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
204020,2018-07-23,2026-08-21,1,1983,1983,1983,1983,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
204270,2020-03-04,2026-08-21,1,1587,1587,1587,1587,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
204320,2014-10-06,2026-08-21,1,2913,2913,2916,2916,0,3,3,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
204610,2022-11-17,2026-08-21,1,918,918,918,918,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
204620,2017-09-19,2026-08-21,1,2172,2172,2185,2185,0,13,13,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
204630,2015-09-15,2026-03-17,1,2098,2098,2574,2574,0,476,476,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
204840,2016-10-05,2026-08-21,1,2408,2408,2424,2424,0,16,16,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
204990,2016-12-09,2020-08-10,1,761,761,900,900,0,139,139,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
205100,2015-06-26,2026-08-21,1,2737,2737,2737,2737,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
205470,2017-10-17,2026-08-21,1,2151,2151,2171,2171,0,20,20,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
205500,2015-10-05,2026-08-21,1,2656,2656,2669,2669,0,13,13,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
206400,2015-12-30,2026-08-21,1,2597,2597,2609,2609,0,12,12,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
206560,2015-12-22,2026-08-21,1,2598,2598,2614,2614,0,16,16,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
206640,2015-09-11,2026-08-21,1,2670,2670,2683,2683,0,13,13,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
206650,2017-01-24,2026-08-21,1,2344,2344,2346,2346,0,2,2,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
207760,2015-11-23,2026-08-21,1,2621,2621,2635,2635,0,14,14,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
207940,2016-11-10,2026-08-21,1,2363,2363,2398,2398,0,35,35,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
208140,2016-06-29,2026-08-21,1,2489,2489,2489,2489,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
208340,2018-11-21,2026-01-26,1,1279,1279,1763,1763,0,484,484,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
208350,2016-09-09,2026-08-21,1,2407,2407,2438,2438,0,31,31,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
208370,2016-09-13,2026-08-21,1,2420,2420,2436,2436,0,16,16,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
208640,2016-05-13,2026-08-21,1,2508,2508,2521,2521,0,13,13,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
208710,2015-12-08,2026-08-21,1,2611,2611,2624,2624,0,13,13,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
208860,2016-07-28,2026-08-21,1,1428,1428,2468,2468,0,1040,1040,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
209640,2024-10-18,2026-08-21,1,449,449,449,449,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
210120,2023-08-17,2026-08-21,1,669,669,732,732,0,63,63,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
210540,2015-01-15,2026-08-21,1,2847,2847,2847,2847,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
210980,2015-06-23,2026-08-21,1,2719,2719,2740,2740,0,21,21,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
211050,2022-02-16,2026-08-21,1,1094,1094,1104,1104,0,10,10,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
211270,2016-03-04,2026-08-21,1,2566,2566,2568,2568,0,2,2,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
212560,2015-11-18,2026-08-21,1,2638,2638,2638,2638,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
212710,2025-02-12,2026-08-21,1,373,373,373,373,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
213090,2015-12-01,2021-10-01,1,1422,1422,1434,1434,0,12,12,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
213420,2015-02-06,2026-08-21,1,2831,2831,2831,2831,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
213500,2015-01-26,2026-08-21,1,2840,2840,2840,2840,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214150,2017-12-28,2026-08-21,1,2120,2120,2120,2120,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214180,2015-06-30,2026-08-21,1,2723,2723,2735,2735,0,12,12,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214260,2019-11-11,2026-08-21,1,1663,1663,1664,1664,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214270,2016-10-05,2026-08-21,1,2405,2405,2424,2424,0,19,19,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214310,2015-06-25,2024-12-20,1,1577,1577,2335,2335,0,758,758,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214320,2015-07-17,2026-08-21,1,2722,2722,2722,2722,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214330,2015-11-11,2026-08-21,1,2605,2605,2643,2643,0,38,38,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214370,2015-11-17,2026-08-21,1,2352,2352,2639,2639,0,287,287,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214390,2015-06-29,2026-08-21,1,2552,2552,2736,2736,0,184,184,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214420,2015-07-10,2026-08-21,1,2727,2727,2727,2727,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214430,2015-07-30,2026-08-21,1,2713,2713,2713,2713,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214450,2015-07-24,2026-08-21,1,2717,2717,2717,2717,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214610,2020-10-22,2026-08-21,1,1312,1312,1430,1430,0,118,118,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214680,2016-12-05,2026-08-21,1,2379,2379,2381,2381,0,2,2,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
214870,2015-10-13,2025-03-28,1,1817,1817,2323,2323,0,506,506,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
215000,2015-04-03,2026-08-21,1,2793,2793,2794,2794,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
215090,2018-03-23,2026-08-21,1,1224,1225,2064,2064,0,840,839,1,1,True,8a1a0d58034c246b469286e7c73ffd69bab7b73612976407c4fd009faa174045
215100,2017-12-19,2026-08-21,1,2126,2126,2126,2126,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
215200,2015-05-04,2026-08-21,1,2765,2765,2774,2774,0,9,9,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
215360,2015-05-06,2026-08-21,1,2773,2773,2773,2773,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
215380,2017-04-28,2026-08-21,1,2269,2269,2281,2281,0,12,12,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
215480,2017-04-28,2026-08-21,1,2266,2266,2281,2281,0,15,15,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
215600,2016-12-06,2026-08-21,1,1777,1777,2380,2380,0,603,603,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
215790,2017-05-08,2026-08-21,1,2261,2261,2278,2278,0,17,17,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
216050,2016-10-31,2026-08-21,1,2406,2406,2406,2406,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
216080,2019-11-14,2026-08-21,1,1661,1661,1661,1661,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
217190,2015-09-25,2026-08-21,1,2673,2673,2673,2673,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
217270,2016-12-14,2026-08-21,1,2365,2365,2374,2374,0,9,9,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
217330,2018-11-22,2026-08-21,1,1901,1901,1901,1901,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
217480,2017-03-02,2026-08-21,1,1490,1490,2322,2322,0,832,832,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
217500,2018-05-18,2026-08-21,1,2026,2026,2026,2026,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
217590,2025-12-15,2026-08-21,1,167,167,167,167,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
217600,2017-04-11,2022-12-15,1,1384,1384,1397,1397,0,13,13,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
217620,2017-08-31,2026-05-07,1,1621,1621,2126,2126,0,505,505,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
217730,2015-12-21,2026-08-21,1,2615,2615,2615,2615,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
217820,2015-12-07,2026-08-21,1,2625,2625,2625,2625,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
218150,2017-12-28,2026-08-21,1,2120,2120,2120,2120,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
218410,2017-09-01,2026-08-21,1,2183,2183,2197,2197,0,14,14,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
219130,2015-09-25,2026-08-21,1,2673,2673,2673,2673,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
219420,2018-02-05,2026-08-21,1,2095,2095,2095,2095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
219550,2017-02-08,2026-08-21,1,2284,2284,2337,2337,0,53,53,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
219750,2018-09-21,2026-08-21,1,1153,1153,1940,1940,0,787,787,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
220100,2016-12-01,2026-08-21,1,2383,2383,2383,2383,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
220180,2016-11-24,2026-08-21,1,2388,2388,2388,2388,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
220260,2017-10-11,2026-08-21,1,2175,2175,2175,2175,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
220630,2016-10-06,2022-05-30,1,1355,1355,1390,1390,0,35,35,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
221610,2016-01-27,2022-01-04,1,1355,1355,1460,1460,0,105,105,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
221800,2023-11-02,2026-08-21,1,680,680,682,682,0,2,2,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
221840,2015-11-25,2026-08-21,1,2633,2633,2633,2633,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
221980,2015-11-19,2026-08-21,1,2637,2637,2637,2637,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
222040,2015-12-16,2026-08-21,1,2618,2618,2618,2618,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
222080,2017-01-20,2026-08-21,1,2348,2348,2348,2348,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
222110,2016-03-11,2026-08-21,1,2563,2563,2563,2563,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
222160,2021-11-18,2026-07-06,1,559,559,1132,1132,0,573,573,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
222420,2016-07-25,2026-08-21,1,2471,2471,2471,2471,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
222800,2015-08-07,2026-08-21,1,2707,2707,2707,2707,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
222810,2016-04-12,2026-03-13,1,1933,1933,2432,2432,0,499,499,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
222980,2015-12-23,2026-08-21,1,2613,2613,2613,2613,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
223250,2020-05-22,2026-08-21,1,1534,1534,1534,1534,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
223310,2015-12-24,2026-08-21,1,1796,1796,2612,2612,0,816,816,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
224060,2015-12-29,2026-08-21,1,2556,2556,2610,2610,0,54,54,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
224110,2015-08-25,2026-08-21,1,2696,2696,2696,2696,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
225190,2017-06-02,2026-08-21,1,2252,2252,2260,2260,0,8,8,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
225220,2020-07-24,2026-08-21,1,1489,1489,1489,1489,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
225330,2016-04-07,2022-03-16,1,1433,1433,1459,1459,0,26,26,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
225430,2018-09-28,2026-08-21,1,1915,1915,1938,1938,0,23,23,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
225530,2015-12-17,2026-08-21,1,2617,2617,2617,2617,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
225570,2017-06-12,2026-08-21,1,2244,2244,2255,2255,0,11,11,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
225590,2018-02-13,2026-08-21,1,2075,2075,2089,2089,0,14,14,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
225650,2015-09-04,2019-09-11,1,972,972,986,986,0,14,14,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
226320,2015-12-28,2026-08-21,1,2611,2611,2611,2611,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
226330,2019-12-17,2026-08-21,1,1638,1638,1638,1638,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
226340,2018-10-29,2026-08-21,1,1840,1840,1919,1919,0,79,79,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
226350,2016-02-03,2021-06-10,1,1027,1027,1314,1314,0,287,287,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
226360,2017-12-18,2026-01-13,1,1312,1312,1979,1979,0,667,667,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
226400,2018-02-22,2026-08-21,1,2084,2084,2084,2084,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
226440,2018-07-16,2025-06-18,1,915,915,1700,1700,0,785,785,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
226590,2025-03-07,2026-08-21,1,357,357,357,357,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
226950,2018-07-18,2026-08-21,1,1986,1986,1986,1986,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
227100,2018-11-15,2026-06-30,1,1510,1510,1870,1870,0,360,360,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
227610,2017-07-12,2026-08-21,1,2217,2217,2233,2233,0,16,16,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
227840,2015-10-23,2026-08-21,1,2656,2656,2656,2656,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
227950,2018-11-08,2026-08-21,1,1893,1893,1911,1911,0,18,18,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
228340,2016-04-06,2026-08-21,1,2545,2545,2545,2545,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
228670,2019-08-08,2026-08-21,1,1726,1726,1726,1726,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
228760,2019-03-27,2026-08-21,1,1819,1819,1819,1819,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
228850,2016-04-11,2026-08-21,1,2542,2542,2542,2542,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
229000,2020-06-25,2026-08-21,1,1510,1510,1510,1510,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
229640,2016-09-22,2026-08-21,1,2432,2432,2432,2432,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
230240,2018-11-15,2026-08-21,1,1895,1895,1906,1906,0,11,11,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
230360,2016-08-08,2026-06-29,1,2411,2411,2424,2424,0,13,13,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
230980,2016-12-05,2026-06-04,1,1715,1715,2327,2327,0,612,612,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
232140,2017-04-05,2026-08-21,1,2298,2298,2298,2298,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
232680,2021-06-17,2026-08-21,1,1268,1268,1268,1268,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
232830,2023-06-29,2026-08-21,1,766,766,766,766,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
234030,2025-07-07,2026-08-21,1,276,276,276,276,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
234080,2016-10-27,2026-08-21,1,2404,2404,2408,2408,0,4,4,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
234100,2017-10-20,2026-08-21,1,2139,2139,2168,2168,0,29,29,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
234300,2017-12-05,2026-08-21,1,2136,2136,2136,2136,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
234340,2019-07-12,2026-08-21,1,1745,1745,1745,1745,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
234690,2019-10-14,2026-08-21,1,1684,1684,1684,1684,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
234920,2016-09-06,2026-08-21,1,2239,2239,2441,2441,0,202,202,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
235980,2019-12-19,2026-08-21,1,1636,1636,1636,1636,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
236200,2016-02-05,2026-08-21,1,2584,2584,2584,2584,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
236810,2021-01-21,2026-08-21,1,1368,1368,1368,1368,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
237690,2016-06-23,2026-08-21,1,2493,2493,2493,2493,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
237750,2016-07-04,2026-08-21,1,2486,2486,2486,2486,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
237820,2020-03-12,2026-08-21,1,1581,1581,1581,1581,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
237880,2016-11-09,2026-08-21,1,2399,2399,2399,2399,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
238090,2016-10-12,2026-08-21,1,2362,2362,2419,2419,0,57,57,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
238120,2016-11-03,2026-08-21,1,2403,2403,2403,2403,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
238200,2018-12-26,2026-08-21,1,1815,1815,1878,1878,0,63,63,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
238490,2017-07-20,2026-08-21,1,2227,2227,2227,2227,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
239340,2019-06-10,2026-08-21,1,1769,1769,1769,1769,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
239610,2016-10-28,2026-08-21,1,2407,2407,2407,2407,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
239890,2021-02-16,2026-08-21,1,1352,1352,1352,1352,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
240550,2025-02-13,2026-08-21,1,372,372,372,372,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
240600,2023-11-02,2026-08-21,1,682,682,682,682,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
240810,2016-05-02,2026-08-21,1,2528,2528,2528,2528,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
241520,2016-12-19,2026-08-21,1,2371,2371,2371,2371,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
241560,2016-11-18,2026-08-21,1,2392,2392,2392,2392,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
241590,2016-10-04,2026-08-21,1,2425,2425,2425,2425,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
241690,2016-09-20,2026-08-21,1,2434,2434,2434,2434,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
