date,strategy_id,valuation_basis_date,cash,pending_sale_proceeds,invested_market_value,equity,drawdown,exposure,cash_ratio,open_positions,valuation_is_execution_support_only
2024-05-22,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-22,5646291.174043087,0.0,185657635.0,191303926.1740431,-0.13925829405026013,0.9704852310824701,0.02951476891752993,34,False
2024-05-23,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-23,5646291.174043087,0.0,184458244.0,190104535.1740431,-0.14465476382527953,0.9702990190693039,0.029700980930696036,34,False
2024-05-24,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-24,5646291.174043087,0.0,183200637.0,188846928.1740431,-0.1503131672686544,0.9701012283936151,0.029898771606384895,34,False
2024-05-27,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-27,800724.4480430884,0.0,189103566.0,189904290.44804308,-0.14555573324348103,0.99578353682187,0.004216463178130053,35,False
2024-05-28,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-28,800724.4480430884,0.0,188170804.0,188971528.44804308,-0.14975254807724803,0.9957627243922978,0.004237275607702163,35,False
2024-05-29,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-29,800724.4480430884,4051819.71441,184286352.0,189138896.1624531,-0.1489995035637176,0.9743440177514561,0.025655982248543926,34,False
2024-05-30,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-30,4852544.162453089,0.0,182620776.0,187473320.1624531,-0.15649349888467445,0.974116081380283,0.025883918619717016,34,False
2024-05-31,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-31,4852544.162453089,0.0,184872085.0,189724629.1624531,-0.14636409073276313,0.974423224945149,0.025576775054851012,34,False
2024-06-03,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-03,177172.96195308957,6527463.8123898,184329430.0,191034066.7743429,-0.14047248366314447,0.9649034494865113,0.03509655051348865,34,False
2024-06-04,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-04,6704636.77434289,0.0,182067801.0,188772437.7743429,-0.1506483250199725,0.9644829676758343,0.03551703232416568,34,False
2024-06-05,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-05,6704636.77434289,0.0,181669952.0,188374588.7743429,-0.15243838356095019,0.9644079553512682,0.035592044648731724,34,False
2024-06-07,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-07,6704636.77434289,0.0,183206784.0,189911420.7743429,-0.14552365147001178,0.9646959790674754,0.035304020932524605,34,False
2024-06-10,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-10,1748192.6692303913,0.0,187378117.0,189126309.6692304,-0.14905613449579047,0.9907564808286701,0.009243519171329819,35,False
