panel,group,panel_n,trades,mean_return,median_return,q25_return,q75_return,positive_rate_pct,ge_30_count,ge_30_rate_pct,ge_50_count,ge_50_rate_pct,ge_100_count,ge_100_rate_pct,le_neg_15_count,le_neg_15_rate_pct,le_neg_30_count,le_neg_30_rate_pct,le_neg_40_count,le_neg_40_rate_pct,le_neg_50_count,le_neg_50_rate_pct,le_neg_60_count,le_neg_60_rate_pct,open_at_cutoff_rate_pct,closed_rate_pct,holding_days_mean,holding_days_median,mfe_mean,mfe_median,mae_mean,mae_median,peak_giveback_mean,peak_giveback_median,exit_type_mix,open_at_cutoff_count
SIMPLE_P3-2,FAIL_TO_TRANSITION,215,87,8.4677,-15.16,-16.485,21.445,31.0345,20.0,22.9885,14.0,16.092,8.0,9.1954,47.0,54.023,1.0,1.1494,1.0,1.1494,0.0,0.0,0.0,0.0,9.1954,90.8046,177.3218,91.0,44.2708,19.54,-16.5517,-16.29,35.8031,26.64,LOSS_GUARD_CLOSE_LE_NEG_15=64.4%; EXIT4_SCORE_DRAWDOWN_GE_15=24.1%; NO_PROGRESSED_BEFORE_CUTOFF=4.6%; NO_EXIT_BEFORE_CUTOFF=4.6%; EXIT3_PROGRESSED_TO_WEAK=1.1%; EXIT3_PROGRESSED_TO_TRANSITION=1.1%,8.0
SIMPLE_P3-2,FAIL_TO_BASE,215,1,74.4,74.4,74.4,74.4,100.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,157.0,157.0,128.55,128.55,-19.76,-19.76,54.15,54.15,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
SIMPLE_P3-2,FAIL_TO_WEAK,215,2,4.01,4.01,-5.29,13.31,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,124.0,124.0,43.655,43.655,-11.9,-11.9,39.645,39.645,LOSS_GUARD_CLOSE_LE_NEG_15=50.0%; EXIT4_SCORE_DRAWDOWN_GE_15=50.0%,0.0
SIMPLE_POOLED_DEDUP,STRICT_PASS,738,199,33.1861,19.4,-2.19,57.465,72.3618,82.0,41.206,61.0,30.6533,20.0,10.0503,30.0,15.0754,10.0,5.0251,5.0,2.5126,1.0,0.5025,1.0,0.5025,1.005,98.995,133.8643,105.0,75.9394,54.71,-13.4347,-10.58,42.7533,29.77,EXIT4_SCORE_DRAWDOWN_GE_15=75.9%; EXIT3_PROGRESSED_TO_TRANSITION=12.6%; EXIT3_PROGRESSED_TO_WEAK=6.0%; EXIT3_PROGRESSED_TO_EARLY_TREND=3.5%; EXIT3_PROGRESSED_TO_BASE=1.0%; NO_EXIT_BEFORE_CUTOFF=1.0%,2.0
SIMPLE_POOLED_DEDUP,STRICT_FAIL,738,316,6.7806,-15.345,-16.76,10.2125,28.481,62.0,19.6203,44.0,13.9241,16.0,5.0633,178.0,56.3291,5.0,1.5823,4.0,1.2658,1.0,0.3165,1.0,0.3165,4.4304,95.5696,312.5348,115.0,50.5716,22.805,-18.2754,-16.67,43.7911,32.78,LOSS_GUARD_CLOSE_LE_NEG_15=65.5%; EXIT4_SCORE_DRAWDOWN_GE_15=23.7%; EXIT3_PROGRESSED_TO_TRANSITION=5.4%; NO_EXIT_BEFORE_CUTOFF=3.2%; NO_PROGRESSED_BEFORE_CUTOFF=1.3%; EXIT3_PROGRESSED_TO_WEAK=0.6%; EXIT3_PROGRESSED_TO_BASE=0.3%,14.0
SIMPLE_POOLED_DEDUP,NO_NEXT_STAGE_BEFORE_EXIT_OR_CUTOFF,738,223,-17.0666,-16.33,-17.945,-15.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,77.5785,3.0,1.3453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24.1121,19.0,8.8367,5.86,-18.6539,-17.82,25.9033,22.95,LOSS_GUARD_CLOSE_LE_NEG_15=100.0%,0.0
SIMPLE_POOLED_DEDUP,PURE_ENTRY_CYCLE_TRANSITION_ET_PASS,738,165,32.5933,20.73,-1.56,55.25,72.7273,69.0,41.8182,50.0,30.303,17.0,10.303,24.0,14.5455,8.0,4.8485,3.0,1.8182,1.0,0.6061,1.0,0.6061,1.2121,98.7879,136.497,105.0,75.3922,54.71,-13.2836,-10.34,42.7989,30.73,EXIT4_SCORE_DRAWDOWN_GE_15=75.2%; EXIT3_PROGRESSED_TO_TRANSITION=14.5%; EXIT3_PROGRESSED_TO_WEAK=5.5%; EXIT3_PROGRESSED_TO_EARLY_TREND=2.4%; EXIT3_PROGRESSED_TO_BASE=1.2%; NO_EXIT_BEFORE_CUTOFF=1.2%,2.0
SIMPLE_POOLED_DEDUP,PASS_NON_TRANSITION_ORIGIN,738,34,36.0629,16.53,-3.6225,64.7975,70.5882,13.0,38.2353,11.0,32.3529,3.0,8.8235,6.0,17.6471,2.0,5.8824,2.0,5.8824,0.0,0.0,0.0,0.0,0.0,100.0,121.0882,104.5,78.5947,56.97,-14.1679,-12.14,42.5318,27.055,EXIT4_SCORE_DRAWDOWN_GE_15=79.4%; EXIT3_PROGRESSED_TO_WEAK=8.8%; EXIT3_PROGRESSED_TO_EARLY_TREND=8.8%; EXIT3_PROGRESSED_TO_TRANSITION=2.9%,0.0
SIMPLE_POOLED_DEDUP,PASS_ORIGIN_TRANSITION,738,165,32.5933,20.73,-1.56,55.25,72.7273,69.0,41.8182,50.0,30.303,17.0,10.303,24.0,14.5455,8.0,4.8485,3.0,1.8182,1.0,0.6061,1.0,0.6061,1.2121,98.7879,136.497,105.0,75.3922,54.71,-13.2836,-10.34,42.7989,30.73,EXIT4_SCORE_DRAWDOWN_GE_15=75.2%; EXIT3_PROGRESSED_TO_TRANSITION=14.5%; EXIT3_PROGRESSED_TO_WEAK=5.5%; EXIT3_PROGRESSED_TO_EARLY_TREND=2.4%; EXIT3_PROGRESSED_TO_BASE=1.2%; NO_EXIT_BEFORE_CUTOFF=1.2%,2.0
SIMPLE_POOLED_DEDUP,PASS_ORIGIN_BASE,738,17,36.1953,17.27,-4.83,60.83,64.7059,7.0,41.1765,6.0,35.2941,2.0,11.7647,3.0,17.6471,1.0,5.8824,1.0,5.8824,0.0,0.0,0.0,0.0,0.0,100.0,110.7059,85.0,72.2888,59.8,-15.75,-12.65,36.0935,26.79,EXIT4_SCORE_DRAWDOWN_GE_15=88.2%; EXIT3_PROGRESSED_TO_EARLY_TREND=5.9%; EXIT3_PROGRESSED_TO_WEAK=5.9%,0.0
SIMPLE_POOLED_DEDUP,PASS_ORIGIN_WEAK,738,5,31.156,15.79,6.84,76.61,80.0,2.0,40.0,2.0,40.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,113.8,119.0,72.692,54.14,-10.436,-11.71,41.536,39.21,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
SIMPLE_POOLED_DEDUP,PASS_ORIGIN_PROGRESSED,738,8,49.685,26.81,9.8325,49.7175,75.0,3.0,37.5,2.0,25.0,1.0,12.5,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,141.875,123.5,105.675,57.04,-10.9638,-9.055,55.99,26.085,EXIT4_SCORE_DRAWDOWN_GE_15=50.0%; EXIT3_PROGRESSED_TO_EARLY_TREND=25.0%; EXIT3_PROGRESSED_TO_TRANSITION=12.5%; EXIT3_PROGRESSED_TO_WEAK=12.5%,0.0
SIMPLE_POOLED_DEDUP,PASS_ORIGIN_OTHER,738,4,14.39,7.405,-6.54,28.335,75.0,1.0,25.0,1.0,25.0,0.0,0.0,1.0,25.0,1.0,25.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,100.0,132.75,97.0,58.6125,43.61,-18.5175,-10.805,44.2225,31.295,EXIT4_SCORE_DRAWDOWN_GE_15=75.0%; EXIT3_PROGRESSED_TO_WEAK=25.0%,0.0
SIMPLE_POOLED_DEDUP,FAIL_TO_TRANSITION,738,300,7.2208,-15.345,-16.67,10.005,28.3333,60.0,20.0,43.0,14.3333,16.0,5.3333,170.0,56.6667,5.0,1.6667,4.0,1.3333,1.0,0.3333,1.0,0.3333,4.6667,95.3333,318.1567,113.0,51.3652,22.69,-18.265,-16.54,44.1444,32.04,LOSS_GUARD_CLOSE_LE_NEG_15=66.0%; EXIT4_SCORE_DRAWDOWN_GE_15=23.3%; EXIT3_PROGRESSED_TO_TRANSITION=5.3%; NO_EXIT_BEFORE_CUTOFF=3.3%; NO_PROGRESSED_BEFORE_CUTOFF=1.3%; EXIT3_PROGRESSED_TO_WEAK=0.7%,14.0
SIMPLE_POOLED_DEDUP,FAIL_TO_BASE,738,7,3.8743,-16.25,-18.145,13.015,28.5714,2.0,28.5714,1.0,14.2857,0.0,0.0,4.0,57.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,153.0,157.0,34.4314,18.13,-18.2257,-17.61,30.5571,33.43,LOSS_GUARD_CLOSE_LE_NEG_15=57.1%; EXIT4_SCORE_DRAWDOWN_GE_15=42.9%,0.0
SIMPLE_POOLED_DEDUP,FAIL_TO_WEAK,738,4,-7.0225,-16.31,-18.0425,-5.29,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,123.25,122.5,35.6725,27.69,-15.1725,-17.375,42.695,45.745,LOSS_GUARD_CLOSE_LE_NEG_15=50.0%; EXIT3_PROGRESSED_TO_BASE=25.0%; EXIT4_SCORE_DRAWDOWN_GE_15=25.0%,0.0
REALISTIC_P2-1_ELIGIBLE,STRICT_PASS,57,14,22.8193,12.79,-0.425,23.645,71.4286,3.0,21.4286,3.0,21.4286,2.0,14.2857,2.0,14.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,113.0714,98.0,61.4843,41.535,-11.2286,-8.885,38.665,40.72,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
REALISTIC_P2-1_ELIGIBLE,STRICT_FAIL,57,23,-2.2087,-15.6,-16.565,-2.225,26.087,3.0,13.0435,2.0,8.6957,0.0,0.0,13.0,56.5217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0435,86.9565,213.087,116.0,26.4922,7.86,-16.5417,-16.67,28.7009,22.38,LOSS_GUARD_CLOSE_LE_NEG_15=65.2%; EXIT4_SCORE_DRAWDOWN_GE_15=21.7%; NO_EXIT_BEFORE_CUTOFF=8.7%; NO_PROGRESSED_BEFORE_CUTOFF=4.3%,3.0
REALISTIC_P2-1_ELIGIBLE,NO_NEXT_STAGE_BEFORE_EXIT_OR_CUTOFF,57,20,-13.6135,-15.48,-16.4625,-14.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,30.8,28.0,9.2465,5.865,-16.409,-16.92,22.86,21.005,LOSS_GUARD_CLOSE_LE_NEG_15=90.0%; NO_PROGRESSED_BEFORE_CUTOFF=10.0%,2.0
REALISTIC_P2-1_ELIGIBLE,PURE_ENTRY_CYCLE_TRANSITION_ET_PASS,57,13,26.3992,13.99,0.31,25.68,76.9231,3.0,23.0769,3.0,23.0769,2.0,15.3846,1.0,7.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,112.3077,92.0,63.7208,42.14,-10.23,-8.35,37.3215,39.88,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
REALISTIC_P2-1_ELIGIBLE,PASS_NON_TRANSITION_ORIGIN,57,1,-23.72,-23.72,-23.72,-23.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,123.0,123.0,32.41,32.41,-24.21,-24.21,56.13,56.13,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
REALISTIC_P2-1_ELIGIBLE,PASS_ORIGIN_TRANSITION,57,13,26.3992,13.99,0.31,25.68,76.9231,3.0,23.0769,3.0,23.0769,2.0,15.3846,1.0,7.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,112.3077,92.0,63.7208,42.14,-10.23,-8.35,37.3215,39.88,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
REALISTIC_P2-1_ELIGIBLE,PASS_ORIGIN_BASE,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REALISTIC_P2-1_ELIGIBLE,PASS_ORIGIN_WEAK,57,1,-23.72,-23.72,-23.72,-23.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,123.0,123.0,32.41,32.41,-24.21,-24.21,56.13,56.13,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
REALISTIC_P2-1_ELIGIBLE,PASS_ORIGIN_PROGRESSED,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REALISTIC_P2-1_ELIGIBLE,PASS_ORIGIN_OTHER,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REALISTIC_P2-1_ELIGIBLE,FAIL_TO_TRANSITION,57,23,-2.2087,-15.6,-16.565,-2.225,26.087,3.0,13.0435,2.0,8.6957,0.0,0.0,13.0,56.5217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0435,86.9565,213.087,116.0,26.4922,7.86,-16.5417,-16.67,28.7009,22.38,LOSS_GUARD_CLOSE_LE_NEG_15=65.2%; EXIT4_SCORE_DRAWDOWN_GE_15=21.7%; NO_EXIT_BEFORE_CUTOFF=8.7%; NO_PROGRESSED_BEFORE_CUTOFF=4.3%,3.0
REALISTIC_P2-1_ELIGIBLE,FAIL_TO_BASE,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REALISTIC_P2-1_ELIGIBLE,FAIL_TO_WEAK,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REALISTIC_P2-1_FILLED,STRICT_PASS,38,8,34.9638,12.79,4.2925,40.4875,87.5,2.0,25.0,2.0,25.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,98.0,85.5,65.8825,41.515,-7.1712,-8.01,30.9188,27.97,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
REALISTIC_P2-1_FILLED,STRICT_FAIL,38,17,-4.9888,-15.92,-16.67,-14.77,23.5294,2.0,11.7647,1.0,5.8824,0.0,0.0,11.0,64.7059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7647,88.2353,248.1765,116.0,20.6018,7.77,-16.3653,-16.97,25.5906,22.38,LOSS_GUARD_CLOSE_LE_NEG_15=70.6%; EXIT4_SCORE_DRAWDOWN_GE_15=17.6%; NO_EXIT_BEFORE_CUTOFF=11.8%,2.0
REALISTIC_P2-1_FILLED,NO_NEXT_STAGE_BEFORE_EXIT_OR_CUTOFF,38,13,-12.0115,-15.32,-16.43,-14.84,15.3846,0.0,0.0,0.0,0.0,0.0,0.0,8.0,61.5385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3846,84.6154,27.4615,26.0,8.4685,7.33,-15.6992,-16.6,20.48,19.23,LOSS_GUARD_CLOSE_LE_NEG_15=84.6%; NO_PROGRESSED_BEFORE_CUTOFF=15.4%,2.0
REALISTIC_P2-1_FILLED,PURE_ENTRY_CYCLE_TRANSITION_ET_PASS,38,8,34.9638,12.79,4.2925,40.4875,87.5,2.0,25.0,2.0,25.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,98.0,85.5,65.8825,41.515,-7.1712,-8.01,30.9188,27.97,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
REALISTIC_P2-1_FILLED,PASS_NON_TRANSITION_ORIGIN,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REALISTIC_P2-1_FILLED,PASS_ORIGIN_TRANSITION,38,8,34.9638,12.79,4.2925,40.4875,87.5,2.0,25.0,2.0,25.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,98.0,85.5,65.8825,41.515,-7.1712,-8.01,30.9188,27.97,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
REALISTIC_P2-1_FILLED,PASS_ORIGIN_BASE,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REALISTIC_P2-1_FILLED,PASS_ORIGIN_WEAK,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REALISTIC_P2-1_FILLED,PASS_ORIGIN_PROGRESSED,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REALISTIC_P2-1_FILLED,PASS_ORIGIN_OTHER,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REALISTIC_P2-1_FILLED,FAIL_TO_TRANSITION,38,17,-4.9888,-15.92,-16.67,-14.77,23.5294,2.0,11.7647,1.0,5.8824,0.0,0.0,11.0,64.7059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7647,88.2353,248.1765,116.0,20.6018,7.77,-16.3653,-16.97,25.5906,22.38,LOSS_GUARD_CLOSE_LE_NEG_15=70.6%; EXIT4_SCORE_DRAWDOWN_GE_15=17.6%; NO_EXIT_BEFORE_CUTOFF=11.8%,2.0
REALISTIC_P2-1_FILLED,FAIL_TO_BASE,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REALISTIC_P2-1_FILLED,FAIL_TO_WEAK,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REALISTIC_P2-2_ELIGIBLE,STRICT_PASS,74,25,31.2932,14.76,-0.67,68.56,68.0,8.0,32.0,8.0,32.0,4.0,16.0,3.0,12.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,8.0,92.0,120.24,120.0,73.7884,46.75,-12.182,-9.68,42.4952,41.56,EXIT4_SCORE_DRAWDOWN_GE_15=88.0%; NO_EXIT_BEFORE_CUTOFF=8.0%; EXIT3_PROGRESSED_TO_WEAK=4.0%,2.0
REALISTIC_P2-2_ELIGIBLE,STRICT_FAIL,74,26,8.0327,-15.425,-16.375,37.9325,34.6154,7.0,26.9231,6.0,23.0769,0.0,0.0,14.0,53.8462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923,92.3077,281.7308,104.0,36.4438,15.96,-18.9085,-16.82,28.4112,22.255,LOSS_GUARD_CLOSE_LE_NEG_15=61.5%; EXIT4_SCORE_DRAWDOWN_GE_15=26.9%; NO_PROGRESSED_BEFORE_CUTOFF=3.8%; NO_EXIT_BEFORE_CUTOFF=3.8%; EXIT3_PROGRESSED_TO_TRANSITION=3.8%,2.0
REALISTIC_P2-2_ELIGIBLE,NO_NEXT_STAGE_BEFORE_EXIT_OR_CUTOFF,74,23,-15.9557,-15.51,-16.375,-14.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,69.5652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,31.3913,31.0,10.7196,7.33,-17.717,-17.01,26.6752,22.34,LOSS_GUARD_CLOSE_LE_NEG_15=100.0%,0.0
REALISTIC_P2-2_ELIGIBLE,PURE_ENTRY_CYCLE_TRANSITION_ET_PASS,74,23,35.0457,17.05,-0.18,73.8,73.913,8.0,34.7826,8.0,34.7826,4.0,17.3913,2.0,8.6957,1.0,4.3478,1.0,4.3478,0.0,0.0,0.0,0.0,8.6957,91.3043,119.1739,118.0,76.1957,46.75,-11.6748,-9.42,41.15,39.88,EXIT4_SCORE_DRAWDOWN_GE_15=87.0%; NO_EXIT_BEFORE_CUTOFF=8.7%; EXIT3_PROGRESSED_TO_WEAK=4.3%,2.0
REALISTIC_P2-2_ELIGIBLE,PASS_NON_TRANSITION_ORIGIN,74,2,-11.86,-11.86,-17.79,-5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,132.5,132.5,46.105,46.105,-18.015,-18.015,57.965,57.965,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
