audit_type,candidate_id,ticker,isu_cd,market,name,signal_date,signal_information_date,fast_score,fast_score_status,pattern_a_stage,fast_machine_stage,mcap,mcap_threshold,mcap_status,market_cap,market_cap_source,market_cap_anchor_date,mcap_source_file,raw_fast_signal_status,liquidity_filter_applied,price_filter_applied,fresh_signal_status,strategy_id,signal_id,scheduled_execution_date,ranking,execution_result,source,anchor_date,status,final_status
FRESH_FAST_SIGNAL,052690|KR7052690005|KOSPI|2023-03-31,052690,KR7052690005,KOSPI,한전기술,2023-03-31,2023-03-31,76.04,READY,TRANSITION,TRIGGER,2866500000000.0,100000000000.0,PASS,2866500000000.0,ACTUAL_KRX,2023-03-31,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230331.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-03-31,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,052690|KR7052690005|KOSPI|2023-04-14,052690,KR7052690005,KOSPI,한전기술,2023-04-14,2023-04-14,76.04,READY,TRANSITION,TRIGGER,2809170000000.0,100000000000.0,PASS,2809170000000.0,ACTUAL_KRX,2023-04-14,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230414.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-04-14,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,052690|KR7052690005|KOSPI|2023-04-21,052690,KR7052690005,KOSPI,한전기술,2023-04-21,2023-04-21,72.74,READY,TRANSITION,TRIGGER,3057600000000.0,100000000000.0,PASS,3057600000000.0,ACTUAL_KRX,2023-04-21,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230421.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-04-21,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,052710|KR7052710001|KOSDAQ|2023-02-03,052710,KR7052710001,KOSDAQ,아모텍,2023-02-03,2023-02-03,80.24,READY,TRANSITION,TRIGGER,295225201800.0,100000000000.0,PASS,295225201800.0,ACTUAL_KRX,2023-02-03,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230203.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-02-03,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,052710|KR7052710001|KOSDAQ|2023-02-10,052710,KR7052710001,KOSDAQ,아모텍,2023-02-10,2023-02-10,80.74,READY,TRANSITION,TRIGGER,297173883000.0,100000000000.0,PASS,297173883000.0,ACTUAL_KRX,2023-02-10,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230210.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-02-10,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,052710|KR7052710001|KOSDAQ|2023-02-17,052710,KR7052710001,KOSDAQ,아모텍,2023-02-17,2023-02-17,80.74,READY,TRANSITION,TRIGGER,284020284900.0,100000000000.0,PASS,284020284900.0,ACTUAL_KRX,2023-02-17,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230217.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-02-17,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,052710|KR7052710001|KOSDAQ|2023-02-24,052710,KR7052710001,KOSDAQ,아모텍,2023-02-24,2023-02-24,80.74,READY,TRANSITION,TRIGGER,191555361960.0,100000000000.0,PASS,191555361960.0,ACTUAL_KRX,2023-02-24,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230224.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-02-24,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,052710|KR7052710001|KOSDAQ|2023-03-03,052710,KR7052710001,KOSDAQ,아모텍,2023-03-03,2023-03-03,80.24,READY,TRANSITION,TRIGGER,209483229000.0,100000000000.0,PASS,209483229000.0,ACTUAL_KRX,2023-03-03,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230303.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-03-03,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,052710|KR7052710001|KOSDAQ|2023-03-10,052710,KR7052710001,KOSDAQ,아모텍,2023-03-10,2023-03-10,80.74,READY,TRANSITION,TRIGGER,193016872860.0,100000000000.0,PASS,193016872860.0,ACTUAL_KRX,2023-03-10,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230310.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-03-10,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,052710|KR7052710001|KOSDAQ|2025-08-22,052710,KR7052710001,KOSDAQ,아모텍,2025-08-22,2025-08-22,80.74,READY,TRANSITION,TRIGGER,170560629678.78946,100000000000.0,PASS,170560629678.78946,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,052860|KR7052860004|KOSDAQ|2025-09-19,052860,KR7052860004,KOSDAQ,아이앤씨,2025-09-19,2025-09-19,77.99,READY,TRANSITION,TRIGGER,45818220510.0,100000000000.0,REJECT_MCAP_BELOW_100B,45818220510.0,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,052860|KR7052860004|KOSDAQ|2025-09-26,052860,KR7052860004,KOSDAQ,아이앤씨,2025-09-26,2025-09-26,80.99,READY,TRANSITION,TRIGGER,48140391530.0,100000000000.0,REJECT_MCAP_BELOW_100B,48140391530.0,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,052900|KR7052900008|KOSDAQ|2023-06-09,052900,KR7052900008,KOSDAQ,KX하이텍,2023-06-09,2023-06-09,77.35,READY,TRANSITION,TRIGGER,81999985296.0,100000000000.0,REJECT_MCAP_BELOW_100B,81999985296.0,ACTUAL_KRX,2023-06-09,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230609.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2023-06-09,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,052900|KR7052900008|KOSDAQ|2023-06-16,052900,KR7052900008,KOSDAQ,KX하이텍,2023-06-16,2023-06-16,76.04,READY,TRANSITION,TRIGGER,82991920602.0,100000000000.0,REJECT_MCAP_BELOW_100B,82991920602.0,ACTUAL_KRX,2023-06-16,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230616.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2023-06-16,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,052900|KR7052900008|KOSDAQ|2023-06-23,052900,KR7052900008,KOSDAQ,KX하이텍,2023-06-23,2023-06-23,74.55,READY,TRANSITION,TRIGGER,79685469582.0,100000000000.0,REJECT_MCAP_BELOW_100B,79685469582.0,ACTUAL_KRX,2023-06-23,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230623.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2023-06-23,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,053030|KR7053030003|KOSDAQ|2024-07-12,053030,KR7053030003,KOSDAQ,바이넥스,2024-07-12,2024-07-12,72.74,READY,TRANSITION,TRIGGER,643161222000.0,100000000000.0,PASS,643161222000.0,ACTUAL_KRX,2024-07-12,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240712.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2024-07-12,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,053030|KR7053030003|KOSDAQ|2024-07-26,053030,KR7053030003,KOSDAQ,바이넥스,2024-07-26,2024-07-26,76.67,READY,TRANSITION,TRIGGER,695566951200.0,100000000000.0,PASS,695566951200.0,PROXY_ANCHOR_PRICE_RATIO,2024-07-12,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2024-07-12,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,053030|KR7053030003|KOSDAQ|2024-08-16,053030,KR7053030003,KOSDAQ,바이넥스,2024-08-16,2024-08-16,74.17,READY,EARLY_TREND,TRIGGER,714623580000.0,100000000000.0,PASS,714623580000.0,PROXY_ANCHOR_PRICE_RATIO,2024-07-12,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2024-07-12,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,053080|KR7053080008|KOSDAQ|2026-02-27,053080,KR7053080008,KOSDAQ,케이엔솔,2026-02-27,2026-02-27,74.99,READY,TRANSITION,TRIGGER,196427083769.99997,100000000000.0,PASS,196427083769.99997,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,053160|KR7053160008|KOSDAQ|2024-01-05,053160,KR7053160008,KOSDAQ,프리엠스,2024-01-05,2024-01-05,80.24,READY,TRANSITION,TRIGGER,97740000000.0,100000000000.0,REJECT_MCAP_BELOW_100B,97740000000.0,ACTUAL_KRX,2024-01-05,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240105.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2024-01-05,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,053160|KR7053160008|KOSDAQ|2024-01-12,053160,KR7053160008,KOSDAQ,프리엠스,2024-01-12,2024-01-12,83.24,READY,TRANSITION,TRIGGER,95040000000.0,100000000000.0,REJECT_MCAP_BELOW_100B,95040000000.0,ACTUAL_KRX,2024-01-12,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240112.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2024-01-12,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,053160|KR7053160008|KOSDAQ|2024-01-19,053160,KR7053160008,KOSDAQ,프리엠스,2024-01-19,2024-01-19,83.24,READY,TRANSITION,TRIGGER,98400000000.0,100000000000.0,REJECT_MCAP_BELOW_100B,98400000000.0,ACTUAL_KRX,2024-01-19,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240119.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2024-01-19,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,053160|KR7053160008|KOSDAQ|2024-02-02,053160,KR7053160008,KOSDAQ,프리엠스,2024-02-02,2024-02-02,80.74,READY,TRANSITION,TRIGGER,101400000000.0,100000000000.0,PASS,101400000000.0,ACTUAL_KRX,2024-02-02,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240202.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2024-02-02,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,053160|KR7053160008|KOSDAQ|2024-02-16,053160,KR7053160008,KOSDAQ,프리엠스,2024-02-16,2024-02-16,80.74,READY,TRANSITION,TRIGGER,97800000000.0,100000000000.0,REJECT_MCAP_BELOW_100B,97800000000.0,ACTUAL_KRX,2024-02-16,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240216.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2024-02-16,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,053350|KR7053350005|KOSDAQ|2024-11-01,053350,KR7053350005,KOSDAQ,이니텍,2024-11-01,2024-11-01,72.19,READY,TRANSITION,TRIGGER,80944846439.99998,100000000000.0,REJECT_MCAP_BELOW_100B,80944846439.99998,PROXY_ANCHOR_PRICE_RATIO,2024-09-27,,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,PROXY_ANCHOR_PRICE_RATIO,2024-09-27,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,053350|KR7053350005|KOSDAQ|2024-11-08,053350,KR7053350005,KOSDAQ,이니텍,2024-11-08,2024-11-08,73.24,READY,TRANSITION,TRIGGER,78767845680.0,100000000000.0,REJECT_MCAP_BELOW_100B,78767845680.0,PROXY_ANCHOR_PRICE_RATIO,2024-09-27,,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,PROXY_ANCHOR_PRICE_RATIO,2024-09-27,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,053350|KR7053350005|KOSDAQ|2024-11-22,053350,KR7053350005,KOSDAQ,이니텍,2024-11-22,2024-11-22,64.99,READY,TRANSITION,TRIGGER,79361573160.0,100000000000.0,REJECT_MCAP_BELOW_100B,79361573160.0,PROXY_ANCHOR_PRICE_RATIO,2024-09-27,,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,PROXY_ANCHOR_PRICE_RATIO,2024-09-27,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,053450|KR7053450003|KOSDAQ|2025-02-28,053450,KR7053450003,KOSDAQ,세코닉스,2025-02-28,2025-02-28,74.72,READY,TRANSITION,TRIGGER,108431245990.0,100000000000.0,PASS,108431245990.0,PROXY_ANCHOR_PRICE_RATIO,2025-01-31,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-01-31,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,053610|KR7053610002|KOSDAQ|2022-02-04,053610,KR7053610002,KOSDAQ,프로텍,2022-02-04,2022-02-04,72.74,READY,EARLY_TREND,TRIGGER,379500000000.0,100000000000.0,PASS,379500000000.0,ACTUAL_KRX,2022-02-04,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220204.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2022-02-04,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,053610|KR7053610002|KOSDAQ|2022-02-18,053610,KR7053610002,KOSDAQ,프로텍,2022-02-18,2022-02-18,64.29,READY,EARLY_TREND,TRIGGER,350900000000.0,100000000000.0,PASS,350900000000.0,ACTUAL_KRX,2022-02-18,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220218.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2022-02-18,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,053610|KR7053610002|KOSDAQ|2023-03-24,053610,KR7053610002,KOSDAQ,프로텍,2023-03-24,2023-03-24,76.04,READY,TRANSITION,TRIGGER,323400000000.0,100000000000.0,PASS,323400000000.0,ACTUAL_KRX,2023-03-24,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230324.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-03-24,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,053610|KR7053610002|KOSDAQ|2023-03-31,053610,KR7053610002,KOSDAQ,프로텍,2023-03-31,2023-03-31,73.24,READY,TRANSITION,TRIGGER,339350000000.0,100000000000.0,PASS,339350000000.0,ACTUAL_KRX,2023-03-31,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230331.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-03-31,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,053620|KR7053620001|KOSDAQ|2026-02-27,053620,KR7053620001,KOSDAQ,태양,2026-02-27,2026-02-27,74.05,READY,TRANSITION,TRIGGER,59942000000.0,100000000000.0,REJECT_MCAP_BELOW_100B,59942000000.0,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,053620|KR7053620001|KOSDAQ|2026-04-10,053620,KR7053620001,KOSDAQ,태양,2026-04-10,2026-04-10,82.05,READY,TRANSITION,TRIGGER,61317999999.99999,100000000000.0,REJECT_MCAP_BELOW_100B,61317999999.99999,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,053620|KR7053620001|KOSDAQ|2026-04-17,053620,KR7053620001,KOSDAQ,태양,2026-04-17,2026-04-17,81.55,READY,TRANSITION,TRIGGER,62092000000.0,100000000000.0,REJECT_MCAP_BELOW_100B,62092000000.0,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,053620|KR7053620001|KOSDAQ|2026-04-24,053620,KR7053620001,KOSDAQ,태양,2026-04-24,2026-04-24,82.05,READY,TRANSITION,TRIGGER,62264000000.0,100000000000.0,REJECT_MCAP_BELOW_100B,62264000000.0,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,053690|KR7053690004|KOSPI|2022-04-29,053690,KR7053690004,KOSPI,한미글로벌,2022-04-29,2022-04-29,79.8,READY,TRANSITION,TRIGGER,147926925000.0,100000000000.0,PASS,147926925000.0,ACTUAL_KRX,2022-04-29,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220429.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2022-04-29,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,053690|KR7053690004|KOSPI|2022-05-06,053690,KR7053690004,KOSPI,한미글로벌,2022-05-06,2022-05-06,79.8,READY,TRANSITION,TRIGGER,146283292500.0,100000000000.0,PASS,146283292500.0,ACTUAL_KRX,2022-05-06,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220506.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2022-05-06,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,053690|KR7053690004|KOSPI|2026-03-20,053690,KR7053690004,KOSPI,한미글로벌,2026-03-20,2026-03-20,74.99,READY,TRANSITION,TRIGGER,298045360000.0,100000000000.0,PASS,298045360000.0,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,053800|KR7053800009|KOSDAQ|2025-04-04,053800,KR7053800009,KOSDAQ,안랩,2025-04-04,2025-04-04,77.99,READY,TRANSITION,TRIGGER,1044778913400.0,100000000000.0,PASS,1044778913400.0,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,054040|KR7054040001|KOSDAQ|2022-12-16,054040,KR7054040001,KOSDAQ,한국컴퓨터,2022-12-16,2022-12-16,75.54,READY,TRANSITION,TRIGGER,75293993650.0,100000000000.0,REJECT_MCAP_BELOW_100B,75293993650.0,ACTUAL_KRX,2022-12-16,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20221216.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2022-12-16,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,054040|KR7054040001|KOSDAQ|2022-12-23,054040,KR7054040001,KOSDAQ,한국컴퓨터,2022-12-23,2022-12-23,76.04,READY,TRANSITION,TRIGGER,70070824400.0,100000000000.0,REJECT_MCAP_BELOW_100B,70070824400.0,ACTUAL_KRX,2022-12-23,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20221223.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2022-12-23,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,054040|KR7054040001|KOSDAQ|2023-01-13,054040,KR7054040001,KOSDAQ,한국컴퓨터,2023-01-13,2023-01-13,70.79,READY,TRANSITION,TRIGGER,70552963100.0,100000000000.0,REJECT_MCAP_BELOW_100B,70552963100.0,ACTUAL_KRX,2023-01-13,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230113.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2023-01-13,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,054040|KR7054040001|KOSDAQ|2023-01-20,054040,KR7054040001,KOSDAQ,한국컴퓨터,2023-01-20,2023-01-20,72.1,READY,TRANSITION,TRIGGER,71436884050.0,100000000000.0,REJECT_MCAP_BELOW_100B,71436884050.0,ACTUAL_KRX,2023-01-20,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230120.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2023-01-20,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,054040|KR7054040001|KOSDAQ|2023-01-27,054040,KR7054040001,KOSDAQ,한국컴퓨터,2023-01-27,2023-01-27,72.1,READY,TRANSITION,TRIGGER,72802943700.0,100000000000.0,REJECT_MCAP_BELOW_100B,72802943700.0,ACTUAL_KRX,2023-01-27,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230127.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2023-01-27,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,054040|KR7054040001|KOSDAQ|2023-02-03,054040,KR7054040001,KOSDAQ,한국컴퓨터,2023-02-03,2023-02-03,74.35,READY,TRANSITION,TRIGGER,73285082400.0,100000000000.0,REJECT_MCAP_BELOW_100B,73285082400.0,ACTUAL_KRX,2023-02-03,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230203.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2023-02-03,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,054040|KR7054040001|KOSDAQ|2023-02-10,054040,KR7054040001,KOSDAQ,한국컴퓨터,2023-02-10,2023-02-10,74.35,READY,TRANSITION,TRIGGER,74410072700.0,100000000000.0,REJECT_MCAP_BELOW_100B,74410072700.0,ACTUAL_KRX,2023-02-10,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230210.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2023-02-10,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,054040|KR7054040001|KOSDAQ|2023-02-17,054040,KR7054040001,KOSDAQ,한국컴퓨터,2023-02-17,2023-02-17,74.35,READY,TRANSITION,TRIGGER,73044013050.0,100000000000.0,REJECT_MCAP_BELOW_100B,73044013050.0,ACTUAL_KRX,2023-02-17,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230217.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2023-02-17,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,054040|KR7054040001|KOSDAQ|2023-02-24,054040,KR7054040001,KOSDAQ,한국컴퓨터,2023-02-24,2023-02-24,76.8,READY,TRANSITION,TRIGGER,72722587250.0,100000000000.0,REJECT_MCAP_BELOW_100B,72722587250.0,ACTUAL_KRX,2023-02-24,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230224.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2023-02-24,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
