ticker,name,market,asset_type,cached,cache_last_date,staleness_trading_days,freshness,completed_months,daily_rows,has_future,has_dup,is_unsorted,raw_ready,feature_ready,score_ready,stage_ready,evaluator_ready,quality_status,error_type,error_message
012630,HDC,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
012690,모나리자,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
0126Z0,삼성에피스홀딩스,KOSPI,UNKNOWN,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
012750,에스원,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
012800,대창,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
013000,세우글로벌,KOSPI,COMMON,True,2026-08-14,0,FRESH,59,1196,False,False,False,True,True,True,True,True,OK,,
013360,일성건설,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
013520,화승코퍼레이션,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
013570,디와이,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
013580,계룡건설,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
013700,까뮤이앤씨,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
013870,지엠비코리아,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
013890,지누스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
014130,한익스프레스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
014160,대영포장,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
014280,금강공업,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
014285,금강공업우,KOSPI,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
014440,영보화학,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
014530,극동유화,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
014580,태경비케이,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
014680,한솔케미칼,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
014710,사조씨푸드,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
014790,HL D&I,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
014820,동원시스템즈,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
014825,동원시스템즈우,KOSPI,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
014830,유니드,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1201,False,False,False,True,True,True,True,True,OK,,
014910,성문전자,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
014915,성문전자우,KOSPI,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
014990,인디에프,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
015020,이스타코,KOSPI,COMMON,True,2026-05-26,58,VERY_STALE,57,1166,False,False,False,True,True,True,True,True,STALE_DATA,,
015230,대창단조,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1211,False,False,False,True,True,True,True,True,OK,,
015260,에이엔피,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
015360,INVENI,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
015590,DKME,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1218,False,False,False,True,True,True,True,True,OK,,
015760,한국전력,KOSPI,COMMON,True,2026-08-14,0,FRESH,91,1871,False,False,False,True,True,True,True,True,OK,,
015860,일진홀딩스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
015890,태경산업,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
016090,대현,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
016360,삼성증권,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
016380,KG스틸,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
016450,한세예스24홀딩스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
016580,환인제약,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
016590,신대양제지,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1219,False,False,False,True,True,True,True,True,OK,,
016610,DB증권,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
016710,대성홀딩스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
016740,두올,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
016800,퍼시스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
016880,웅진,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
017040,광명전기,KOSPI,COMMON,True,2026-04-07,93,VERY_STALE,56,1134,False,False,False,True,True,True,True,True,STALE_DATA,,
017180,명문제약,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
017370,우신시스템,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
017390,서울가스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
017550,수산세보틱스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
017670,SK텔레콤,KOSPI,COMMON,True,2026-08-14,0,FRESH,147,2976,False,False,False,True,True,True,True,True,OK,,
017800,현대엘리베이터,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
017810,풀무원,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
017860,DS단석,KOSPI,COMMON,True,2026-08-14,0,FRESH,32,642,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
017900,광전자,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1220,False,False,False,True,True,True,True,True,OK,,
017940,E1,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
017960,한국카본,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
018250,애경산업,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
018260,삼성에스디에스,KOSPI,COMMON,True,2026-08-14,0,FRESH,97,1973,False,False,False,True,True,True,True,True,OK,,
018470,조일알미늄,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
018500,동원모빌리티,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
018670,SK가스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
018880,한온시스템,KOSPI,COMMON,True,2026-08-14,0,FRESH,147,3000,False,False,False,True,True,True,True,True,OK,,
019170,신풍제약,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
019175,신풍제약우,KOSPI,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
019180,티에이치엔,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
019490,엑시큐어하이트론,KOSPI,COMMON,True,2025-11-21,190,VERY_STALE,51,647,False,False,False,True,False,False,False,False,STALE_DATA,,
019680,대교,KOSPI,COMMON,True,2026-08-13,1,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
019685,대교우B,KOSPI,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
020000,한섬,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
020120,키다리스튜디오,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
020150,롯데에너지머티리얼즈,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
020560,아시아나항공,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
020760,일진디스플,KOSPI,COMMON,True,2025-09-11,241,VERY_STALE,49,998,False,False,False,True,True,True,True,True,STALE_DATA,,
021050,서원,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
021240,코웨이,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
021820,세원정공,KOSPI,COMMON,True,2026-08-14,0,FRESH,44,891,False,False,False,True,True,True,True,True,OK,,
022100,포스코DX,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
023000,삼원강재,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
023150,MH에탄올,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
023350,한국종합기술,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
023450,동남합성,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
023530,롯데쇼핑,KOSPI,COMMON,True,2026-08-14,0,FRESH,91,1871,False,False,False,True,True,True,True,True,OK,,
023590,다우기술,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
023800,인지컨트롤스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
023810,인팩,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
023960,에쓰씨엔지니어링,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
024070,WISCOM,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
024090,디씨엠,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
024110,기업은행,KOSPI,COMMON,True,2026-08-14,0,FRESH,147,3000,False,False,False,True,True,True,True,True,OK,,
024720,콜마홀딩스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
024890,대원화성,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
024900,디와이덕양,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
025000,KPX케미칼,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
025530,SJM홀딩스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
025540,한국단자,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
025560,미래산업,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
025620,차AI헬스케어,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1206,False,False,False,True,True,True,True,True,OK,,
025750,한솔홈데코,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
025820,이구산업,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
025860,남해화학,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
025890,한국주강,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
026890,스틱인베스트먼트,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
026940,부국철강,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
026960,동서,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
027410,BGF,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
027740,마니커,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
027970,한국제지,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
028050,삼성E&A,KOSPI,COMMON,True,2026-08-14,0,FRESH,147,2990,False,False,False,True,True,True,True,True,OK,,
028100,동아지질,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
028260,삼성물산,KOSPI,COMMON,True,2026-08-14,0,FRESH,140,2860,False,False,False,True,True,True,True,True,OK,,
02826K,삼성물산우B,KOSPI,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
028670,팬오션,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
029460,케이씨,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
029530,신도리코,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
029780,삼성카드,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
030000,제일기획,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
030190,NICE평가정보,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
030200,KT,KOSPI,COMMON,True,2026-08-14,0,FRESH,147,3000,False,False,False,True,True,True,True,True,OK,,
030210,다올투자증권,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
030610,교보증권,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
030720,동원수산,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
031210,서울보증보험,KOSPI,COMMON,True,2026-08-14,0,FRESH,17,348,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
031430,신세계인터내셔날,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1219,False,False,False,True,True,True,True,True,OK,,
031820,아이티센씨티에스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032350,롯데관광개발,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032560,황금에스티,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032640,LG유플러스,KOSPI,COMMON,True,2026-08-14,0,FRESH,147,3000,False,False,False,True,True,True,True,True,OK,,
032830,삼성생명,KOSPI,COMMON,True,2026-08-14,0,FRESH,126,2567,False,False,False,True,True,True,True,True,OK,,
033240,자화전자,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033250,체시스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033270,유나이티드제약,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033530,SJG세종,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033780,KT&G,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033920,무학,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
034020,두산에너빌리티,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
034120,SBS,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
034220,LG디스플레이,KOSPI,COMMON,True,2026-08-14,0,FRESH,131,2668,False,False,False,True,True,True,True,True,OK,,
034230,파라다이스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
034310,NICE,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
034590,인천도시가스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
034730,SK,KOSPI,COMMON,True,2026-08-14,0,FRESH,127,2604,False,False,False,True,True,True,True,True,OK,,
03473K,SK우,KOSPI,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
034830,한국토지신탁,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
035000,HS애드,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
035150,백산,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
035250,강원랜드,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
035420,NAVER,KOSPI,COMMON,True,2026-08-14,0,FRESH,147,2997,False,False,False,True,True,True,True,True,OK,,
035510,신세계 I&C,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1219,False,False,False,True,True,True,True,True,OK,,
035720,카카오,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036420,콘텐트리중앙,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1211,False,False,False,True,True,True,False,False,EVALUATOR_NOT_READY,,
036460,한국가스공사,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036530,SNT홀딩스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036570,NC,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036580,팜스코,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
037270,YG PLUS,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
037560,LG헬로비전,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
037710,광주신세계,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1219,False,False,False,True,True,True,True,True,OK,,
039130,하나투어,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039490,키움증권,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039570,HDC랩스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
041650,상신브레이크,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
042660,한화오션,KOSPI,COMMON,True,2026-08-14,0,FRESH,82,1667,False,False,False,True,True,True,True,True,OK,,
042700,한미반도체,KOSPI,COMMON,True,2026-08-14,0,FRESH,139,2832,False,False,False,True,True,True,True,True,OK,,
044380,주연테크,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
044450,KSS해운,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
044820,코스맥스비티아이,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
047040,대우건설,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
047050,포스코인터내셔널,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
047400,유니온머티리얼,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
047810,한국항공우주,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
049800,우진플라임,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
051600,한전KPS,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
051630,진양화학,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
051900,LG생활건강,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
051905,LG생활건강우,KOSPI,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
051910,LG화학,KOSPI,COMMON,True,2026-08-14,0,FRESH,134,2731,False,False,False,True,True,True,True,True,OK,,
051915,LG화학우,KOSPI,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
052690,한전기술,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
053210,스카이라이프,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
053690,한미글로벌,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
055490,테이팩스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
055550,신한지주,KOSPI,COMMON,True,2026-08-14,0,FRESH,147,3000,False,False,False,True,True,True,True,True,OK,,
058430,포스코스틸리온,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
058650,세아홀딩스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
058730,다스코,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
058850,KTcs,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
058860,KTis,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
060980,HL홀딩스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
062040,산일전기,KOSPI,COMMON,True,2026-08-14,0,FRESH,25,497,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
063160,종근당바이오,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
064350,현대로템,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
064400,LG씨엔에스,KOSPI,COMMON,True,2026-08-14,0,FRESH,18,374,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
064960,SNT모티브,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
066570,LG전자,KOSPI,COMMON,True,2026-08-14,0,FRESH,147,3000,False,False,False,True,True,True,True,True,OK,,
066575,LG전자우,KOSPI,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
066970,엘앤에프,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
067830,세이브존I&C,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
068270,셀트리온,KOSPI,COMMON,True,2026-08-14,0,FRESH,147,3000,False,False,False,True,True,True,True,True,OK,,
068290,삼성출판사,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
069260,TKG휴켐스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
069460,대호에이엘,KOSPI,COMMON,True,2026-05-22,60,VERY_STALE,57,1165,False,False,False,True,True,True,True,True,STALE_DATA,,
069620,대웅제약,KOSPI,COMMON,True,2026-08-14,0,FRESH,147,3000,False,False,False,True,True,True,True,True,OK,,
069640,한세엠케이,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
069730,DSR제강,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
069960,현대백화점,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
070960,모나용평,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
071050,한국금융지주,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
071055,한국금융지주우,KOSPI,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
071090,하이스틸,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
071320,지역난방공사,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
071840,롯데하이마트,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
071950,코아스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1206,False,False,False,True,True,True,True,True,OK,,
071970,HD현대마린엔진,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
072130,유엔젤,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
072710,농심홀딩스,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
073240,금호타이어,KOSPI,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
