ticker,name,market,asset_type,reference_market_date,status,cache_existed_before,cache_first_date_before,cache_last_date_before,fetch_start_date,fetch_end_date,fetched_row_count,cache_first_date_after,cache_last_date_after,total_row_count_after,completed_month_count_after,retry_count,error_type,error_message
290660,다이나믹솔루션,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
290670,대보마그네틱,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
290690,아리바이오홀딩스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1203,60,0,,
290720,푸드나무,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
290740,액트로,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
291230,컴투스엔,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
291650,츌립앤사이언스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
291810,핀텔,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2022-10-20,2026-08-14,,,0,2022-10-20,2026-08-14,934,46,0,,
293490,카카오게임즈,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
293580,나우IB,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1209,60,0,,
293780,압타바이오,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
294140,레몬,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1208,60,0,,
294570,쿠콘,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
294630,서남,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1221,60,0,,
295310,에이치브이엠,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2024-06-28,2026-08-14,2021-08-14,2026-08-14,518,2024-06-28,2026-08-14,518,26,0,,
296640,이노에이엑스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2022-10-07,2026-08-14,,,0,2022-10-07,2026-08-14,942,46,0,,
297090,씨에스베어링,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
297570,아틀라스링크,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
297890,HB솔루션,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
298060,풍전약품,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
298380,에이비엘바이오,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
298540,더네이쳐홀딩스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
298830,슈어소프트테크,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2023-04-28,2026-08-14,2021-08-14,2026-08-14,802,2023-04-28,2026-08-14,802,40,0,,
299030,하나기술,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
299170,더블유에스아이,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
299660,셀리드,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1220,60,0,,
299900,위지윅스튜디오,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2021-08-17,2026-07-09,2026-07-04,2026-08-14,4,2021-08-17,2026-07-09,1197,60,0,,
300080,플리토,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
300120,라온피플,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2021-08-17,2026-07-28,2026-07-23,2026-08-14,4,2021-08-17,2026-07-28,1209,60,0,,
301300,바이브컴퍼니,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
302430,이노메트리,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
302550,리메드,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1210,60,0,,
303030,지니틱스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
303360,프로티아,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
303530,이노뎁,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
303810,동국생명과학,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2025-02-17,2026-08-14,2021-08-14,2026-08-14,366,2025-02-17,2026-08-14,366,18,0,,
304100,솔트룩스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
304360,에스바이오메딕스,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2023-05-04,2026-08-14,2021-08-14,2026-08-14,797,2023-05-04,2026-08-14,797,39,0,,
304840,피플바이오,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2021-08-17,2026-07-31,2026-07-26,2026-08-14,5,2021-08-17,2026-07-31,1212,60,0,,
305090,마이크로디지탈,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1221,60,0,,
306040,에스제이그룹,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
306620,지아이에스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
307180,아이엘,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
307280,원바이오젠,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1209,60,0,,
307750,국전,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
307870,비투엔,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
307930,컴퍼니케이,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
308080,바이젠셀,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-25,2026-08-14,,,0,2021-08-25,2026-08-14,1215,60,0,,
308100,형지글로벌,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1220,60,0,,
308430,셀비온,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2024-10-16,2026-08-14,2021-08-14,2026-08-14,447,2024-10-16,2026-08-14,447,22,0,,
309710,아이티켐,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2025-08-07,2026-04-03,2021-08-14,2026-08-14,159,2025-08-07,2026-04-03,159,9,0,,
309930,조이웍스앤코,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1221,60,0,,
309960,LB인베스트먼트,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2023-03-29,2026-08-14,2021-08-14,2026-08-14,824,2023-03-29,2026-08-14,824,41,0,,
310200,애니플러스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
310210,보로노이,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2022-06-24,2026-08-14,,,0,2022-06-24,2026-08-14,1013,50,0,,
310870,디와이씨,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-09-01,2026-08-14,,,0,2021-09-01,2026-08-14,1211,59,0,,
311320,지오엘리먼트,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-11-11,2026-08-14,,,0,2021-11-11,2026-08-14,1165,57,0,,
311390,네오크레마,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
311690,CJ 바이오사이언스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
312610,에이에프더블류,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
313760,캐리,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2021-08-17,2026-03-31,2026-03-26,2026-08-14,4,2021-08-17,2026-03-31,1125,56,0,,
314130,지놈앤컴퍼니,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
314140,알피바이오,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2022-09-29,2026-08-14,,,0,2022-09-29,2026-08-14,947,47,0,,
314930,바이오다인,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
315640,딥노이드,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
317120,라닉스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
317240,TS트릴리온,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
317330,덕산테코피아,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
317530,에피소드컴퍼니,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
317690,퀀타매트릭스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1220,60,0,,
317770,엑스페릭스,KOSDAQ,COMMON,2026-08-14,FAILED,False,,,2021-08-14,2026-08-14,1222,,,0,0,3,MarketDataError,OHLC 가격 관계가 깨진 거래일이 있습니다: [Timestamp('2023-02-08 00:00:00')]
317830,에스피시스템스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
317850,대모,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
317870,엔바이오니아,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
318000,KBG,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
318010,팜스빌,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
318020,포인트모바일,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2021-08-17,2026-08-14,2021-08-14,2026-08-14,711,2021-08-17,2026-08-14,711,36,0,,
318060,그래피,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2025-08-25,2026-08-14,2021-08-14,2026-08-14,238,2025-08-25,2026-08-14,238,12,0,,
318160,셀바이오휴먼텍,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2023-04-20,2026-08-14,2021-08-14,2026-08-14,808,2023-04-20,2026-08-14,808,40,0,,
318410,비비씨,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
319400,현대무벡스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1221,60,0,,
319660,피에스케이,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
320000,한울반도체,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
321260,프로이천,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
321370,센서뷰,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2023-07-19,2026-08-14,2021-08-14,2026-08-14,748,2023-07-19,2026-08-14,748,37,0,,
321550,티움바이오,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
321820,아티스트컴퍼니,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1220,60,0,,
322180,LS티라유텍,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
322310,오로스테크놀로지,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
322510,제이엘케이,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
322780,코퍼스코리아,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
323280,태성,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1172,58,0,,
323350,다원넥스뷰,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
323990,박셀바이오,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
327260,RF머트리얼즈,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
328130,루닛,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2022-07-21,2026-08-14,,,0,2022-07-21,2026-08-14,994,49,0,,
328380,솔트웨어,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
330350,위더스제약,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
330730,스톤브릿지벤처스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2022-02-25,2026-08-14,,,0,2022-02-25,2026-08-14,1093,54,0,,
330860,네패스아크,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
331380,포커스에이아이,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
331520,밸로프,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
331740,아우토크립트,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2025-07-15,2026-08-14,2021-08-14,2026-08-14,266,2025-07-15,2026-08-14,266,13,0,,
331920,셀레믹스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
332290,누보,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-11-26,2026-08-14,,,0,2021-11-26,2026-08-14,1154,57,0,,
332370,아이디피,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
332570,PS일렉트로닉스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
333050,이노테나,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
333430,일승,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
333620,엔시스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
334970,프레스티지바이오로직스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
335810,프리시젼바이오,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
335870,윙스풋,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2021-08-17,2026-08-06,2026-08-01,2026-08-14,4,2021-08-17,2026-08-06,1157,58,0,,
336060,웨이버스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
336570,원텍,KOSDAQ,COMMON,2026-08-14,FAILED,False,,,2021-08-14,2026-08-14,1108,,,0,0,3,MarketDataError,OHLC 가격 관계가 깨진 거래일이 있습니다: [Timestamp('2021-10-14 00:00:00')]
336680,탑런토탈솔루션,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2024-11-01,2026-08-14,2021-08-14,2026-08-14,435,2024-11-01,2026-08-14,435,21,0,,
337930,젝시믹스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
338220,뷰노,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
338840,와이바이오로직스,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2023-12-05,2026-08-14,2021-08-14,2026-08-14,655,2023-12-05,2026-08-14,655,32,0,,
339950,아이비김영,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
340360,다보링크,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1221,60,0,,
340440,세림B&G,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
340450,지씨지놈,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2025-06-11,2026-08-14,2021-08-14,2026-08-14,290,2025-06-11,2026-08-14,290,14,0,,
340570,티앤엘,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
340810,시선AI,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2023-05-19,2026-08-14,2021-08-14,2026-08-14,789,2023-05-19,2026-08-14,789,39,0,,
340930,성원에너텍,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2021-08-17,2026-03-31,2026-03-26,2026-08-14,4,2021-08-17,2026-03-31,1129,56,0,,
342870,오아,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2025-09-09,2026-08-14,2021-08-14,2026-08-14,227,2025-09-09,2026-08-14,227,11,0,,
344860,이노진,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1209,60,0,,
347000,센코,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
347700,스피어,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1221,60,0,,
347740,피엔케이피부임상연구센타,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
347770,핌스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
347850,디앤디파마텍,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2024-05-02,2026-08-14,2021-08-14,2026-08-14,556,2024-05-02,2026-08-14,556,27,0,,
347860,알체라,KOSDAQ,COMMON,2026-08-14,FAILED,False,,,2021-08-14,2026-08-14,1222,,,0,0,3,MarketDataError,"OHLC 가격 관계가 깨진 거래일이 있습니다: [Timestamp('2021-11-15 00:00:00'), Timestamp('2022-02-04 00:00:00')]"
347890,엠엑스온,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
348030,모비릭스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
348080,큐라티스,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2023-06-15,2026-08-14,2021-08-14,2026-08-14,772,2023-06-15,2026-08-14,772,38,0,,
348150,고바이오랩,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
348210,넥스틴,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
348340,뉴로메카,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2022-11-04,2026-08-14,,,0,2022-11-04,2026-08-14,923,45,0,,
348350,위드텍,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
348370,엔켐,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-11-01,2026-08-14,,,0,2021-11-01,2026-08-14,1172,57,0,,
351320,넥사다이내믹스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
351330,이삭엔지니어링,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
351870,차이커뮤니케이션,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2024-09-27,2026-08-14,2021-08-14,2026-08-14,457,2024-09-27,2026-08-14,457,23,0,,
352090,스톰테크,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2023-11-20,2026-08-14,2021-08-14,2026-08-14,666,2023-11-20,2026-08-14,666,33,0,,
352480,씨앤씨인터내셔널,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
352700,씨앤투스,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
352770,셀레스트라,KOSDAQ,COMMON,2026-08-14,FAILED,False,,,2021-08-14,2026-08-14,889,,,0,0,3,MarketDataError,"OHLC 가격 관계가 깨진 거래일이 있습니다: [Timestamp('2021-12-02 00:00:00'), Timestamp('2021-12-06 00:00:00'), Timestamp('2022-01-21 00:00:00'), Timestamp('2022-04-29 00:00:00'), Timestamp('2022-07-08 00:00:00'), Timestamp('2022-07-19 00:00:00'), Timestamp('2023-01-25 00:00:00'), Timestamp('2023-02-15 00:00:00')]"
352910,오비고,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
352940,인바이오,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
353190,휴럼,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
353590,오토앤,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2022-01-20,2026-08-14,,,0,2022-01-20,2026-08-14,1116,55,0,,
353810,이지바이오,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
354200,엔젠바이오,KOSDAQ,COMMON,2026-08-14,SKIPPED_FRESH,True,2021-08-17,2026-08-14,,,0,2021-08-17,2026-08-14,1222,60,0,,
354320,알멕,KOSDAQ,COMMON,2026-08-14,UPDATED,True,2023-06-30,2026-08-14,2021-08-14,2026-08-14,761,2023-06-30,2026-08-14,761,38,0,,
