ticker,name,market,isu_cd,control_trade_id,control_trade_sequence,entry_signal_date,entry_signal_information_date,entry_execution_date,entry_open,identity_effective_from,identity_effective_to,v2_exit_reason,v2_exit_category,v2_exit_signal_date,v2_exit_execution_date,v2_exit_price,v2_terminal_return,v2_mfe,v2_mae,v2_holding_days,v2_trade_status,v2_loss_guard_triggered,v2_giveback,v3_entry_signal_date,v3_entry_execution_date,v3_entry_open,v3_exit_reason,v3_exit_signal_date,v3_exit_execution_date,v3_exit_price,v3_terminal_return,v3_strategy_path_mfe,v3_strategy_path_mae,v3_holding_days,v3_trade_status,v3_fast_state_at_exit,v3_soft_threshold,v3_hard_threshold,v3_exit_mfe_tier,v3_giveback,full_path_raw_mfe,full_path_mfe_cohort,entry_signal_date_match,entry_execution_date_match,entry_open_match,return_delta_v3_minus_v2,improved_worsened_same
105560,KB금융,KOSPI,KR7105560007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_105560_KR7105560007_KOSPI_01,1,2023-01-06,2023-01-06,2023-01-09,57300.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-03-14,2023-03-15,48650.0,-15.1,5.93,-15.71,45,REALIZED,True,21.03,2023-01-06,2023-01-09,57300.0,SOFT_EXIT,2024-03-29,2024-04-01,69100.0,20.59,37.17,-19.46,302,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,16.58,239.441536,WINNER_CAPABLE_GE_20,True,True,True,35.69,improved
105560,KB금융,KOSPI,KR7105560007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_105560_KR7105560007_KOSPI_02,2,2023-09-08,2023-09-08,2023-09-11,54900.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-11-30,2024-12-02,96800.0,76.32,89.25,-10.93,298,REALIZED,False,12.93,2023-09-08,2023-09-11,54900.0,SOFT_EXIT,2024-03-29,2024-04-01,69100.0,25.87,43.17,-10.93,135,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,17.3,254.28051,WINNER_CAPABLE_GE_20,True,True,True,-50.45,worsened
105630,한세실업,KOSPI,KR7105630008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_105630_KR7105630008_KOSPI_01,1,2021-04-30,2021-04-30,2021-05-03,24200.0,2010-01-04,2026-08-21,EXIT3_PROGRESSED_TO_TRANSITION,EXIT3,2022-05-31,2022-06-02,21750.0,-10.12,21.9,-21.9,268,REALIZED,False,32.02,2021-04-30,2021-05-03,24200.0,SOFT_EXIT,2022-04-22,2022-04-25,25550.0,5.58,21.9,-21.9,242,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,16.32,21.900826,WINNER_CAPABLE_GE_20,True,True,True,15.7,improved
105630,한세실업,KOSPI,KR7105630008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_105630_KR7105630008_KOSPI_02,2,2023-09-01,2023-09-01,2023-09-04,20100.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-08-20,2024-08-21,16870.0,-16.07,26.12,-16.37,236,REALIZED,True,42.19,2023-09-01,2023-09-04,20100.0,SOFT_EXIT,2023-12-01,2023-12-04,21300.0,5.97,21.89,-7.46,61,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,15.92,26.119403,WINNER_CAPABLE_GE_20,True,True,True,22.04,improved
108670,LX하우시스,KOSPI,KR7108670001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_108670_KR7108670001_KOSPI_01,1,2026-05-22,2026-05-22,2026-05-26,39450.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-05-29,2026-06-01,32650.0,-17.24,0.13,-17.24,5,REALIZED,True,17.37,2026-05-22,2026-05-26,39450.0,OPEN_AT_CUTOFF,,,,-14.45,0.13,-27.25,61,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,14.58,0.126743,PRE_WINNER_LT_20,True,True,True,2.79,improved
111770,영원무역,KOSPI,KR7111770004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_111770_KR7111770004_KOSPI_01,1,2023-06-09,2023-06-09,2023-06-12,51000.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-01-10,2024-01-11,43250.0,-15.2,33.14,-16.08,145,REALIZED,True,48.34,2023-06-09,2023-06-12,51000.0,SOFT_EXIT,2023-07-14,2023-07-17,58700.0,15.1,30.78,-3.24,26,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,15.68,102.352941,WINNER_CAPABLE_GE_20,True,True,True,30.3,improved
111770,영원무역,KOSPI,KR7111770004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_111770_KR7111770004_KOSPI_02,2,2025-02-28,2025-02-28,2025-03-04,47750.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-11-30,2025-12-01,88500.0,85.34,101.88,-12.46,184,REALIZED,False,16.54,2025-02-28,2025-03-04,47750.0,SOFT_EXIT,2025-07-25,2025-07-28,59700.0,25.03,37.8,-12.46,100,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,12.77,116.125654,WINNER_CAPABLE_GE_20,True,True,True,-60.31,worsened
112610,씨에스윈드,KOSPI,KR7112610001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_112610_KR7112610001_KOSPI_01,1,2022-08-26,2022-08-26,2022-08-29,66000.0,2014-11-27,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-09-21,2023-09-22,55100.0,-16.52,35.45,-16.52,267,REALIZED,True,51.97,2022-08-26,2022-08-29,66000.0,SOFT_EXIT,2022-12-09,2022-12-12,69800.0,5.76,21.97,-14.09,72,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,16.21,35.454545,WINNER_CAPABLE_GE_20,True,True,True,22.28,improved
112610,씨에스윈드,KOSPI,KR7112610001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_112610_KR7112610001_KOSPI_02,2,2024-08-30,2024-08-30,2024-09-02,64400.0,2014-11-27,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-11-06,2024-11-07,53500.0,-16.93,14.13,-17.7,43,REALIZED,True,31.06,2024-08-30,2024-09-02,64400.0,SOFT_EXIT,2026-04-10,2026-04-13,68200.0,5.9,23.29,-53.34,389,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,17.39,23.291925,WINNER_CAPABLE_GE_20,True,True,True,22.83,improved
112610,씨에스윈드,KOSPI,KR7112610001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_112610_KR7112610001_KOSPI_03,3,2026-02-27,2026-02-27,2026-03-03,52400.0,2014-11-27,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-03-04,2026-03-05,45600.0,-12.98,3.44,-20.23,3,REALIZED,True,16.42,2026-02-27,2026-03-03,52400.0,SOFT_EXIT,2026-03-27,2026-03-30,58000.0,10.69,32.25,-20.23,20,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,21.56,51.526718,WINNER_CAPABLE_GE_20,True,True,True,23.67,improved
112610,씨에스윈드,KOSPI,KR7112610001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_112610_KR7112610001_KOSPI_04,4,2026-03-13,2026-03-13,2026-03-16,57900.0,2014-11-27,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-05-28,2026-05-29,48500.0,-16.23,37.13,-20.12,52,REALIZED,True,53.36,2026-03-13,2026-03-16,57900.0,SOFT_EXIT,2026-04-10,2026-04-13,68200.0,17.79,37.13,-6.56,21,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,19.34,37.132988,WINNER_CAPABLE_GE_20,True,True,True,34.02,improved
114090,GKL,KOSPI,KR7114090004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_114090_KR7114090004_KOSPI_01,1,2022-11-11,2022-11-11,2022-11-14,16650.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-07-19,2023-07-20,14120.0,-15.2,27.63,-15.44,171,REALIZED,True,42.83,2022-11-11,2022-11-14,16650.0,SOFT_EXIT,2023-03-10,2023-03-13,18910.0,13.57,27.63,-3.9,82,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,14.06,27.627628,WINNER_CAPABLE_GE_20,True,True,True,28.77,improved
114090,GKL,KOSPI,KR7114090004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_114090_KR7114090004_KOSPI_02,2,2025-07-04,2025-07-04,2025-07-07,16300.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-11-12,2025-11-13,13500.0,-17.18,10.25,-18.1,88,REALIZED,True,27.43,2025-07-04,2025-07-07,16300.0,OPEN_AT_CUTOFF,,,,-44.42,10.25,-44.85,276,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,54.67,10.245399,PRE_WINNER_LT_20,True,True,True,-27.24,worsened
114810,한솔아이원스,KOSDAQ,KR7114810005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_114810_KR7114810005_KOSDAQ_01,1,2024-02-23,2024-02-23,2024-02-26,11700.0,2013-02-07,2026-08-21,EXIT3_PROGRESSED_TO_WEAK,EXIT3,2024-10-31,2024-11-01,6660.0,-43.08,31.28,-44.62,154,REALIZED,False,74.36,2024-02-23,2024-02-26,11700.0,HARD_EXIT,2024-04-12,2024-04-15,11820.0,1.03,31.28,-5.47,21,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,30.25,70.08547,WINNER_CAPABLE_GE_20,True,True,True,44.11,improved
114810,한솔아이원스,KOSDAQ,KR7114810005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_114810_KR7114810005_KOSDAQ_02,2,2025-09-12,2025-09-12,2025-09-15,11190.0,2013-02-07,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-04-30,2026-05-04,17510.0,56.48,77.84,-5.54,153,REALIZED,False,21.36,2025-09-12,2025-09-15,11190.0,SOFT_EXIT,2025-10-31,2025-11-03,13200.0,17.96,37.62,-1.61,31,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,19.66,77.837355,WINNER_CAPABLE_GE_20,True,True,True,-38.52,worsened
114840,아이패밀리에스씨,KOSDAQ,KR7114840002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_114840_KR7114840002_KOSDAQ_01,1,2025-08-29,2025-08-29,2025-09-01,26050.0,2021-10-28,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-09-25,2025-09-26,21950.0,-15.74,3.65,-17.08,20,REALIZED,True,19.39,2025-08-29,2025-09-01,26050.0,OPEN_AT_CUTOFF,,,,-66.41,3.65,-76.35,237,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,70.06,3.646833,PRE_WINNER_LT_20,True,True,True,-50.67,worsened
115390,락앤락,KOSPI,KR7115390007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_115390_KR7115390007_KOSPI_01,1,2021-04-30,2021-04-30,2021-05-03,15529.0,2010-01-28,2024-12-06,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-08-10,2021-08-11,12806.0,-17.53,0.65,-17.53,70,REALIZED,True,18.18,2021-04-30,2021-05-03,15529.0,OPEN_AT_CUTOFF,,,,-44.23,0.65,-63.77,856,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,44.88,0.650396,PRE_WINNER_LT_20,True,True,True,-26.7,worsened
115390,락앤락,KOSPI,KR7115390007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_115390_KR7115390007_KOSPI_02,2,2024-05-31,2024-05-31,2024-06-03,8710.0,2010-01-28,2024-12-06,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,-0.57,1.26,-5.05,114,OPEN_AT_CUTOFF,False,1.83,2024-05-31,2024-06-03,8710.0,OPEN_AT_CUTOFF,,,,-0.57,1.26,-5.05,114,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,1.83,1.262916,PRE_WINNER_LT_20,True,True,True,0.0,same
115960,연우,KOSDAQ,KR7115960007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_115960_KR7115960007_KOSDAQ_01,1,2021-04-09,2021-04-09,2021-04-12,30550.0,2015-11-02,2024-03-05,EXIT3_PROGRESSED_TO_BASE,EXIT3,2021-11-30,2021-12-01,20750.0,-32.08,3.93,-32.08,160,REALIZED,False,36.01,2021-04-09,2021-04-12,30550.0,OPEN_AT_CUTOFF,,,,-53.78,13.75,-59.57,699,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,67.53,13.747954,PRE_WINNER_LT_20,True,True,True,-21.7,worsened
115960,연우,KOSDAQ,KR7115960007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_115960_KR7115960007_KOSDAQ_02,2,2022-04-01,2022-04-01,2022-04-04,27450.0,2015-11-02,2024-03-05,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-05-06,2022-05-09,22850.0,-16.76,26.59,-16.76,25,REALIZED,True,43.35,2022-04-01,2022-04-04,27450.0,HARD_EXIT,2022-04-18,2022-04-19,26900.0,-2.0,26.59,-5.46,12,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,28.59,26.593807,WINNER_CAPABLE_GE_20,True,True,True,14.76,improved
119610,인터로조,KOSDAQ,KR7119610004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_119610_KR7119610004_KOSDAQ_01,1,2021-06-04,2021-06-04,2021-06-07,18665.0,2010-07-28,2026-08-21,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,-23.81,50.46,-33.46,1011,OPEN_AT_CUTOFF,False,74.27,2021-06-04,2021-06-07,18665.0,SOFT_EXIT,2021-10-29,2021-11-01,20936.0,12.17,27.38,-5.71,99,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,15.21,50.458077,WINNER_CAPABLE_GE_20,True,True,True,35.98,improved
120110,코오롱인더,KOSPI,KR7120110002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_120110_KR7120110002_KOSPI_01,1,2025-07-04,2025-07-04,2025-07-07,42750.0,2010-02-01,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-08-11,2025-08-12,36100.0,-15.56,14.39,-16.14,27,REALIZED,True,29.95,2025-07-04,2025-07-07,42750.0,HARD_EXIT,2026-05-20,2026-05-21,74300.0,73.8,145.38,-21.05,214,REALIZED,EXTENDED,-20.0,-30.0,MFE_100_TO_200,71.58,145.380117,WINNER_CAPABLE_GE_20,True,True,True,89.36,improved
122870,와이지엔터테인먼트,KOSDAQ,KR7122870009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_122870_KR7122870009_KOSDAQ_01,1,2023-04-14,2023-04-14,2023-04-17,64500.0,2011-11-23,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-08-31,2025-09-01,102800.0,59.38,70.23,-53.57,579,REALIZED,False,10.85,2023-04-14,2023-04-17,64500.0,HARD_EXIT,2023-07-14,2023-07-17,72700.0,12.71,50.39,-9.92,62,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,37.68,70.232558,WINNER_CAPABLE_GE_20,True,True,True,-46.67,worsened
122900,아이마켓코리아,KOSPI,KR7122900004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_122900_KR7122900004_KOSPI_01,1,2021-04-23,2021-04-23,2021-04-26,11850.0,2010-07-30,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-01-17,2022-01-18,10100.0,-14.77,19.83,-15.61,183,REALIZED,True,34.6,2021-04-23,2021-04-26,11850.0,OPEN_AT_CUTOFF,,,,-32.49,19.83,-41.86,1304,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,52.32,19.831224,PRE_WINNER_LT_20,True,True,True,-17.72,worsened
123420,위메이드플레이,KOSDAQ,KR7123420002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_123420_KR7123420002_KOSDAQ_01,1,2021-12-17,2021-12-17,2021-12-20,34300.0,2013-11-05,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-01-14,2022-01-17,28900.0,-15.74,19.24,-16.18,20,REALIZED,True,34.98,2021-12-17,2021-12-20,34300.0,OPEN_AT_CUTOFF,,,,-81.66,19.24,-85.83,1142,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,100.9,19.241983,PRE_WINNER_LT_20,True,True,True,-65.92,worsened
123860,아나패스,KOSDAQ,KR7123860009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_123860_KR7123860009_KOSDAQ_01,1,2021-11-26,2021-11-26,2021-11-29,26000.0,2010-11-05,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-06-20,2022-06-21,21900.0,-15.77,10.58,-20.0,138,REALIZED,True,26.35,2021-11-26,2021-11-29,26000.0,HARD_EXIT,2024-06-27,2024-06-28,27050.0,4.04,34.81,-47.19,636,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,30.77,34.807692,WINNER_CAPABLE_GE_20,True,True,True,19.81,improved
123860,아나패스,KOSDAQ,KR7123860009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_123860_KR7123860009_KOSDAQ_02,2,2024-02-16,2024-02-16,2024-02-19,28000.0,2010-11-05,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-04-02,2024-04-03,23550.0,-15.89,0.89,-17.14,32,REALIZED,True,16.78,2024-02-16,2024-02-19,28000.0,HARD_EXIT,2024-06-27,2024-06-28,27050.0,-3.39,25.18,-30.0,89,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,28.57,25.178571,WINNER_CAPABLE_GE_20,True,True,True,12.5,improved
123890,한국자산신탁,KOSPI,KR7123890006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_123890_KR7123890006_KOSPI_01,1,2021-05-21,2021-05-21,2021-05-24,5060.0,2016-07-13,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-07-31,2021-08-02,4510.0,-10.87,3.36,-11.56,51,REALIZED,False,14.23,2021-05-21,2021-05-24,5060.0,OPEN_AT_CUTOFF,,,,-50.49,3.36,-59.68,1286,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,53.85,3.359684,PRE_WINNER_LT_20,True,True,True,-39.62,worsened
126340,비나텍,KOSDAQ,KR7126340009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_126340_KR7126340009_KOSDAQ_01,1,2024-05-17,2024-05-17,2024-05-20,51201.0,2020-09-23,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-07-05,2024-07-08,42575.0,-16.85,11.78,-17.39,35,REALIZED,True,28.63,2024-05-17,2024-05-20,51201.0,HARD_EXIT,2025-09-25,2025-09-26,44162.0,-13.75,21.65,-60.15,333,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,35.4,299.406262,WINNER_CAPABLE_GE_20,True,True,True,3.1,improved
126700,하이비젼시스템,KOSDAQ,KR7126700004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_126700_KR7126700004_KOSDAQ_01,1,2023-02-03,2023-02-03,2023-02-06,21150.0,2012-02-14,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-03-13,2023-03-14,17800.0,-15.84,6.15,-16.83,26,REALIZED,True,21.99,2023-02-03,2023-02-06,21150.0,SOFT_EXIT,2024-02-23,2024-02-26,25650.0,21.28,32.86,-21.56,260,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,11.58,41.371158,WINNER_CAPABLE_GE_20,True,True,True,37.12,improved
126720,수산인더스트리,KOSPI,KR7126720002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_126720_KR7126720002_KOSPI_01,1,2026-01-23,2026-01-23,2026-01-26,26100.0,2022-08-01,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-06-22,2026-06-23,21800.0,-16.48,39.46,-16.48,99,REALIZED,True,55.94,2026-01-23,2026-01-26,26100.0,SOFT_EXIT,2026-03-27,2026-03-30,25750.0,-1.34,21.07,-12.45,42,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,22.41,39.463602,WINNER_CAPABLE_GE_20,True,True,True,15.14,improved
128940,한미약품,KOSPI,KR7128940004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_128940_KR7128940004_KOSPI_01,1,2022-04-29,2022-04-29,2022-05-02,298219.0,2010-07-30,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-09-21,2022-09-22,225952.0,-24.23,6.46,-24.23,97,REALIZED,True,30.69,2022-04-29,2022-05-02,298219.0,SOFT_EXIT,2024-01-19,2024-01-22,320500.0,7.47,26.42,-27.79,424,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,18.95,116.954654,WINNER_CAPABLE_GE_20,True,True,True,31.7,improved
128940,한미약품,KOSPI,KR7128940004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_128940_KR7128940004_KOSPI_02,2,2023-04-21,2023-04-21,2023-04-24,306113.0,2010-07-30,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-12-09,2024-12-10,245000.0,-19.96,23.16,-20.45,399,REALIZED,True,43.12,2023-04-21,2023-04-24,306113.0,SOFT_EXIT,2024-01-19,2024-01-22,320500.0,4.7,23.16,-16.19,183,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,18.46,111.359857,WINNER_CAPABLE_GE_20,True,True,True,24.66,improved
128940,한미약품,KOSPI,KR7128940004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_128940_KR7128940004_KOSPI_03,3,2025-05-30,2025-05-30,2025-06-02,310500.0,2010-07-30,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-05-31,2026-06-01,570000.0,83.57,108.37,-13.85,243,REALIZED,False,24.8,2025-05-30,2025-06-02,310500.0,SOFT_EXIT,2025-10-10,2025-10-13,348000.0,12.08,27.7,-13.85,88,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,15.62,108.373591,WINNER_CAPABLE_GE_20,True,True,True,-71.49,worsened
131290,티에스이,KOSDAQ,KR7131290009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_131290_KR7131290009_KOSDAQ_01,1,2024-03-29,2024-03-29,2024-04-01,61600.0,2011-01-05,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-07-03,2024-07-04,53000.0,-13.96,42.53,-17.53,64,REALIZED,True,56.49,2024-03-29,2024-04-01,61600.0,SOFT_EXIT,2024-05-10,2024-05-13,76600.0,24.35,42.53,-13.31,28,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,18.18,377.272727,WINNER_CAPABLE_GE_20,True,True,True,38.31,improved
131290,티에스이,KOSDAQ,KR7131290009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_131290_KR7131290009_KOSDAQ_02,2,2025-10-10,2025-10-10,2025-10-13,52900.0,2011-01-05,2026-08-21,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,319.66,455.77,-13.42,212,OPEN_AT_CUTOFF,False,136.11,2025-10-10,2025-10-13,52900.0,SOFT_EXIT,2026-01-16,2026-01-19,62000.0,17.2,32.14,-13.42,68,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,14.94,455.765595,WINNER_CAPABLE_GE_20,True,True,True,-302.46,worsened
131970,두산테스나,KOSDAQ,KR7131970006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_131970_KR7131970006_KOSDAQ_01,1,2023-03-31,2023-03-31,2023-04-03,40000.0,2013-10-22,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-05-10,2023-05-11,34400.0,-14.0,5.0,-16.5,27,REALIZED,True,19.0,2023-03-31,2023-04-03,40000.0,SOFT_EXIT,2023-08-04,2023-08-07,45100.0,12.75,26.25,-16.5,87,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,13.5,392.25,WINNER_CAPABLE_GE_20,True,True,True,26.75,improved
131970,두산테스나,KOSDAQ,KR7131970006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_131970_KR7131970006_KOSDAQ_02,2,2023-06-09,2023-06-09,2023-06-12,39550.0,2013-10-22,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-02-29,2024-03-04,43450.0,9.86,61.82,-6.57,179,REALIZED,False,51.96,2023-06-09,2023-06-12,39550.0,SOFT_EXIT,2023-08-04,2023-08-07,45100.0,14.03,27.69,-6.57,41,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,13.66,397.850822,WINNER_CAPABLE_GE_20,True,True,True,4.17,improved
131970,두산테스나,KOSDAQ,KR7131970006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_131970_KR7131970006_KOSDAQ_03,3,2025-10-10,2025-10-10,2025-10-13,43650.0,2013-10-22,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-03-31,2026-04-01,107000.0,145.13,169.19,-7.22,116,REALIZED,False,24.06,2025-10-10,2025-10-13,43650.0,SOFT_EXIT,2025-10-24,2025-10-27,49900.0,14.32,26.92,-0.11,11,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,12.6,351.088202,WINNER_CAPABLE_GE_20,True,True,True,-130.81,worsened
137400,피엔티,KOSDAQ,KR7137400008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_137400_KR7137400008_KOSDAQ_01,1,2024-06-07,2024-06-07,2024-06-10,79400.0,2012-07-06,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-06-27,2024-06-28,66700.0,-15.99,12.72,-16.12,15,REALIZED,True,28.71,2024-06-07,2024-06-10,79400.0,OPEN_AT_CUTOFF,,,,-64.86,12.72,-71.03,536,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,77.58,12.720403,PRE_WINNER_LT_20,True,True,True,-48.87,worsened
137400,피엔티,KOSDAQ,KR7137400008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_137400_KR7137400008_KOSDAQ_02,2,2026-02-20,2026-02-20,2026-02-23,54500.0,2012-07-06,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-03-04,2026-03-05,45300.0,-16.88,2.57,-24.77,8,REALIZED,True,19.45,2026-02-20,2026-02-23,54500.0,OPEN_AT_CUTOFF,,,,-48.81,13.76,-57.8,123,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,62.57,13.761468,PRE_WINNER_LT_20,True,True,True,-31.93,worsened
